TIMESTAMP,solar_TIMESTAMP,AUT_PAT_FOR_Pce_Js_1,AUT_PAT_FOR_Pce_Js_2,AUT_PAT_FOR_Pce_Js_3
2007-04-22T13:30:00Z,2007-04-22T14:17:25Z,0.0023674772301603623,6.724106819801464e-4,0.0010300748832895563
2007-04-22T14:00:00Z,2007-04-22T14:47:25Z,0.0024611587135208676,7.166328462372934e-4,0.0011266567099648664
2007-04-22T14:30:00Z,2007-04-22T15:17:25Z,0.0024928328329479714,7.466651596625165e-4,0.001186313758058676
2007-04-22T15:00:00Z,2007-04-22T15:47:25Z,0.002429709071923612,7.771394436615972e-4,0.001186313758058676
2007-04-22T15:30:00Z,2007-04-22T16:17:25Z,0.0023366920810384993,7.771394436615972e-4,0.0011463990058586647
2007-04-22T16:00:00Z,2007-04-22T16:47:25Z,0.0021860167432374497,7.618469761840634e-4,0.0010875995829689566
2007-04-22T16:30:00Z,2007-04-22T17:17:25Z,0.0020121765053079783,7.466651596625165e-4,0.0010111809679766812
2007-04-22T17:00:00Z,2007-04-22T17:47:25Z,0.0018186224586937028,7.166328462372934e-4,9.007368555309634e-4
2007-04-22T17:30:00Z,2007-04-22T18:17:25Z,0.0015586559893780777,6.434789175543708e-4,7.952382399770372e-4
2007-04-22T18:00:00Z,2007-04-22T18:47:25Z,0.0012482764747876354,5.321426829935926e-4,6.621592859080772e-4
2007-04-22T18:30:00Z,2007-04-22T19:17:25Z,9.673952847804694e-4,4.153233273810831e-4,5.527725435003902e-4
2007-04-22T19:00:00Z,2007-04-22T19:47:25Z,6.964175404670842e-4,3.191275014364036e-4,4.3584455724677337e-4
2007-04-22T19:30:00Z,2007-04-22T20:17:25Z,5.059446376875979e-4,2.3044180672715783e-4,3.277031380585792e-4
2007-04-22T20:00:00Z,2007-04-22T20:47:25Z,3.64936299815931e-4,1.6920287885572558e-4,2.525916789662943e-4
2007-04-22T20:30:00Z,2007-04-22T21:17:25Z,2.648815053829148e-4,1.219700279800062e-4,1.8295501550565942e-4
2007-04-22T21:00:00Z,2007-04-22T21:47:25Z,1.989199273452693e-4,7.866150220409298e-5,1.5034765307254125e-4
2007-04-22T21:30:00Z,2007-04-22T22:17:25Z,1.4974585294180368e-4,6.26019008312808e-5,1.1934475504832966e-4
2007-04-22T22:00:00Z,2007-04-22T22:47:25Z,1.0412573205699868e-4,4.0119861830293884e-5,9.009500611794691e-5
2007-04-22T22:30:00Z,2007-04-22T23:17:25Z,8.281300225761713e-5,3.312094252010675e-5,7.167469079154939e-5
2007-04-22T23:00:00Z,2007-04-22T23:47:25Z,6.263574396571051e-5,2.6411110586818472e-5,4.60071367818607e-5
2007-04-22T23:30:00Z,2007-04-23T00:17:35Z,5.302087188539106e-5,2.0028473874465745e-5,3.0275526769781604e-5
2007-04-23T00:00:00Z,2007-04-23T00:47:35Z,3.4881417822650495e-5,1.4028363799650519e-5,1.6075052147596192e-5
2007-04-23T00:30:00Z,2007-04-23T01:17:35Z,2.6443324504842387e-5,8.499605096184011e-6,9.737885762463368e-6
2007-04-23T01:00:00Z,2007-04-23T01:47:35Z,1.8515541633067473e-5,3.6140337943722545e-6,4.139796127558508e-6
