TIMESTAMP,solar_TIMESTAMP,ESP_SAN_A_45I_Oeu_Jt_1,ESP_SAN_A_45I_Oeu_Jt_2,ESP_SAN_A_45I_Oeu_Jt_3
2014-10-28T12:37:00Z,2014-10-28T12:30:03Z,0.0017234044336569582,0.0032229435321821038,0.004244748296943232
2014-10-28T13:07:00Z,2014-10-28T13:00:03Z,0.00312370003236246,0.0043929720565149145,0.004440217358078603
2014-10-28T13:37:00Z,2014-10-28T13:30:03Z,0.0031817273624595473,0.004287337629513345,0.004002108275109171
2014-10-28T14:07:00Z,2014-10-28T14:00:03Z,0.002709997750809062,0.003953390125588698,0.00311260519650655
2014-10-28T14:37:00Z,2014-10-28T14:30:03Z,0.0023140942718446605,0.003596450989010989,0.0034775263755458517
2014-10-28T15:07:00Z,2014-10-28T15:00:03Z,0.002220984352750809,0.0035960330141287284,0.002953969868995633
2014-10-28T15:37:00Z,2014-10-28T15:30:03Z,0.0014476590938511328,0.0031567890894819467,0.00251756019650655
2014-10-28T16:07:00Z,2014-10-28T16:00:03Z,9.688507281553399e-4,0.0023849294348508633,0.0019581168122270744
2014-10-28T16:37:00Z,2014-10-28T16:30:03Z,9.410034142394823e-4,0.002350809748822606,0.001500108056768559
2014-10-28T17:07:00Z,2014-10-28T17:00:03Z,8.101562459546927e-4,0.0019453530926216642,0.0010261782751091702
2014-10-28T17:37:00Z,2014-10-28T17:30:03Z,7.126767637540452e-4,0.0012543360125588697,0.0010675282751091704
2014-10-28T18:07:00Z,2014-10-28T18:00:03Z,8.351090938511328e-4,0.0012356328100470958,8.98135305676856e-4
2014-10-28T18:37:00Z,2014-10-28T18:30:03Z,8.624495307443368e-4,0.0011925379277864993,0.0010012329257641922
2014-10-28T19:07:00Z,2014-10-28T19:00:03Z,7.897997087378641e-4,0.0010791913343799059,7.858671834061135e-4
2014-10-28T19:37:00Z,2014-10-28T19:30:03Z,7.54330436893204e-4,9.04178273155416e-4,7.466379257641922e-4
2014-10-28T20:07:00Z,2014-10-28T20:00:03Z,7.126767637540452e-4,9.228833594976452e-4,7.465463100436681e-4
2014-10-28T20:37:00Z,2014-10-28T20:30:03Z,7.518173139158576e-4,0.0010325229042386186,7.287106550218341e-4
2014-10-28T21:07:00Z,2014-10-28T21:00:03Z,8.075294660194176e-4,0.001046204458398744,7.863145851528385e-4
2014-10-28T21:37:00Z,2014-10-28T21:30:03Z,7.323918284789643e-4,8.254495604395606e-4,7.308600873362445e-4
2014-10-28T22:07:00Z,2014-10-28T22:00:03Z,7.465227993527509e-4,0.0011087256043956046,6.005325982532751e-4
2014-10-28T22:37:00Z,2014-10-28T22:30:03Z,7.126767637540452e-4,0.001025484285714286,6.145806550218341e-4
2014-10-28T23:07:00Z,2014-10-28T23:00:03Z,7.298436731391587e-4,9.829461067503923e-4,6.00155152838428e-4
2014-10-28T23:37:00Z,2014-10-28T23:30:03Z,7.126767637540452e-4,0.001120877535321821,6.056149126637554e-4
2014-10-29T00:07:00Z,2014-10-29T00:00:03Z,7.126767637540452e-4,9.18910125588697e-4,6.313911572052402e-4
2014-10-29T00:37:00Z,2014-10-29T00:30:03Z,7.463933333333334e-4,9.629963422291994e-4,6.080770960698691e-4
2014-10-29T01:07:00Z,2014-10-29T01:00:03Z,7.126767637540452e-4,9.284447252747253e-4,6.034931222707423e-4
2014-10-29T01:37:00Z,2014-10-29T01:30:03Z,7.550518446601942e-4,0.0011146424018838306,5.944700655021835e-4
2014-10-29T02:07:00Z,2014-10-29T02:00:03Z,8.086728478964403e-4,0.0011221870800627945,6.00299672489083e-4
