TIMESTAMP,ta,rh,sw_in,ws,precip,swc_shallow,ppfd_in,vpd,ext_rad,interpolated
2017-03-07 12:30:00+00:00,0.4,54.6,0.0,1.1,0.91,0.16,0.0,0.2854894885348682,229.44372039229185,False
2017-03-07 13:00:00+00:00,-0.2,67.1,0.0,1.6,0.91,0.16,0.0,0.1980339981265944,353.4184136396977,False
2017-03-07 13:30:00+00:00,-0.6,78.5,0.0,1.5,0.91,0.16,0.0,0.1256804828783593,469.9183002429414,False
2017-03-07 14:00:00+00:00,-0.9,84.0,0.0,1.3,0.91,0.16,0.0,0.0914923728162754,576.9493687652941,False
2017-03-07 14:30:00+00:00,-1.1,90.4,0.0,1.4,0.91,0.16,0.0,0.0540936326945901,672.6796749433581,False
2017-03-07 15:00:00+00:00,-1.2,94.5,0.0,1.1,0.91,0.16,0.0,0.0307636947347854,755.470697321429,False
2017-03-07 15:30:00+00:00,-1.2,96.0,0.0,1.1,0.91,0.16,0.0,0.022373596170753,823.9053822894913,False
2017-03-07 16:00:00+00:00,-1.1,96.6,0.0,1.0,0.91,0.17,0.0,0.019158161579334,876.8123985031635,False
2017-03-07 16:30:00+00:00,-0.9,97.4,1.0,1.0,0.91,0.17,2.114,0.0148675105826447,913.2861855431504,False
2017-03-07 17:00:00+00:00,-0.8,97.9,9.0,1.9,0.91,0.17,19.026,0.0120969279158856,932.7024536568532,False
2017-03-07 17:30:00+00:00,-0.6,98.2,21.0,1.8,0.91,0.17,44.394,0.0105220869386533,934.7288692841796,False
2017-03-07 18:00:00+00:00,-0.4,98.3,27.0,1.5,0.91,0.17,57.078,0.0100841890603586,919.3307434690006,False
2017-03-07 18:30:00+00:00,-0.2,98.4,39.0,1.2,0.91,0.17,82.446,0.0096308327356397,886.7716257882468,False
2017-03-07 19:00:00+00:00,0.3,98.4,78.0,0.5,0.91,0.17,164.892,0.0099884001598867,837.608793627843,False
2017-03-07 19:30:00+00:00,1.3,98.5,122.0,0.9,0.91,0.17,257.908,0.0100676866630439,772.6837140058176,False
2017-03-07 20:00:00+00:00,2.3,98.0,168.0,1.3,0.91,0.18,355.152,0.0144233058420876,693.1076411931386,False
2017-03-07 20:30:00+00:00,3.3,95.5,134.0,2.0,0.94,0.18,283.276,0.0348482506918584,600.2425966388356,False
2017-03-07 21:00:00+00:00,3.5,93.9,61.0,2.7,0.91,0.18,128.95399999999998,0.0479130477927025,495.67805674249,False
2017-03-07 21:30:00+00:00,4.0,94.9,112.0,1.6,0.91,0.19,236.768,0.0414990013784606,381.2037474827742,False
2017-03-07 22:00:00+00:00,4.4,94.4,237.0,2.9,0.94,0.19,501.018,0.046868817611654,258.7790115459938,False
2017-03-07 22:30:00+00:00,4.5,94.7,142.0,2.8,0.94,0.2,300.188,0.0446706797130203,130.4992722641806,False
2017-03-07 23:00:00+00:00,4.6,95.8,117.0,2.8,0.94,0.2,247.338,0.0356487369332923,0.0,False
2017-03-07 23:30:00+00:00,4.9,96.2,262.0,3.0,0.94,0.2,553.8679999999999,0.0329387906327481,0.0,False
2017-03-08 00:00:00+00:00,4.6,96.4,72.0,2.1,0.94,0.21,152.208,0.0305560602285362,0.0,False
2017-03-08 00:30:00+00:00,4.6,96.7,46.0,2.6,0.94,0.21,97.244,0.0280097218761582,0.0,False
2017-03-08 01:00:00+00:00,4.7,96.7,51.0,2.7,0.94,0.21,107.814,0.0282068383615444,0.0,False
2017-03-08 01:30:00+00:00,4.5,97.1,32.0,1.3,0.94,0.21,67.648,0.0244424473901432,0.0,False
2017-03-08 02:00:00+00:00,4.5,97.7,30.0,1.3,0.94,0.21,63.42,0.0193853893094239,0.0,False
2017-03-08 02:30:00+00:00,4.4,98.1,14.0,1.3,0.97,0.21,29.596,0.0159019202610969,0.0,False
2017-03-08 03:00:00+00:00,4.3,98.4,16.0,0.8,0.97,0.21,33.824,0.0132972757153519,0.0,False
2017-03-08 03:30:00+00:00,4.2,98.5,8.0,0.5,0.97,0.21,16.912,0.0123787875430405,0.0,False
2017-03-08 04:00:00+00:00,3.9,98.6,0.0,0.5,0.97,0.21,0.0,0.0113118063066667,0.0,False
2017-03-08 04:30:00+00:00,4.4,99.0,0.0,1.4,0.97,0.22,0.0,0.0083694317163668,0.0,False
2017-03-08 05:00:00+00:00,4.4,98.8,0.0,0.3,0.97,0.21,0.0,0.0100433180596401,0.0,False
2017-03-08 05:30:00+00:00,4.1,98.9,0.0,0.4,0.97,0.22,0.0,0.0090140742135688,0.0,False
2017-03-08 06:00:00+00:00,4.3,99.0,0.0,0.8,0.97,0.22,0.0,0.008310797322095,0.0,False
2017-03-08 06:30:00+00:00,4.1,98.9,0.0,0.0,0.97,0.22,0.0,0.0090140742135688,0.0,False
2017-03-08 07:00:00+00:00,4.7,99.1,0.0,0.4,0.97,0.22,0.0,0.007692774098603,0.0,False
2017-03-08 07:30:00+00:00,4.7,99.0,0.0,0.7,0.97,0.22,0.0,0.0085475267762256,0.0,False
2017-03-08 08:00:00+00:00,4.3,98.9,0.0,0.7,0.97,0.22,0.0,0.0091418770543044,0.0,False
2017-03-08 08:30:00+00:00,4.6,99.0,0.0,0.9,0.97,0.22,0.0,0.0084877945079267,0.0,False
2017-03-08 09:00:00+00:00,4.7,99.0,0.0,0.4,0.97,0.22,0.0,0.0085475267762256,0.0,False
2017-03-08 09:30:00+00:00,4.9,99.0,0.0,0.5,0.97,0.23,0.0,0.0086681027980916,0.0,False
2017-03-08 10:00:00+00:00,5.2,99.0,0.0,0.7,0.97,0.23,0.0,0.0088517750170049,0.0,False
2017-03-08 10:30:00+00:00,5.4,99.0,0.0,1.0,0.97,0.23,0.0,0.0089761184078654,0.0,False
2017-03-08 11:00:00+00:00,5.4,99.0,0.0,0.5,0.97,0.23,0.0,0.0089761184078654,0.0,False
2017-03-08 11:30:00+00:00,6.0,99.2,0.0,0.8,0.97,0.23,0.0,0.0074867380758446,0.0,False
2017-03-08 12:00:00+00:00,6.8,99.2,0.0,1.2,0.97,0.23,0.0,0.0079123306634406,108.68868352514544,False
2017-03-08 12:30:00+00:00,5.7,98.9,0.0,0.4,0.97,0.23,0.0,0.0100820680656286,237.95272868052092,False
2017-03-08 13:00:00+00:00,5.3,98.8,0.0,0.2,0.97,0.23,0.0,0.0106965070299037,361.8278978576434,False
2017-03-08 13:30:00+00:00,6.2,99.0,0.0,1.1,0.97,0.23,0.0,0.0094890029962711,478.1939269817564,False
2017-03-08 14:00:00+00:00,5.1,90.1,0.0,4.9,0.99,0.24,0.0,0.0870227214647194,585.059078429339,False
2017-03-08 14:30:00+00:00,4.7,86.4,0.0,6.7,0.99,0.25,0.0,0.1162463641566681,680.5942319477987,False
2017-03-08 15:00:00+00:00,4.1,83.3,0.0,7.0,1.02,0.25,0.0,0.1368500357878186,763.164192221624,False
2017-03-08 15:30:00+00:00,3.3,87.7,0.0,3.8,1.04,0.25,0.0,0.095251885224413,831.3556772177467,False
2017-03-08 16:00:00+00:00,3.1,87.7,0.0,3.8,1.04,0.25,0.0,0.0939091066068048,884.0015082543018,False
2017-03-08 16:30:00+00:00,2.8,89.1,1.0,2.9,1.04,0.25,2.114,0.0814630703414935,920.2005877486536,False
2017-03-08 17:00:00+00:00,2.6,89.6,7.0,2.4,1.07,0.25,14.797999999999998,0.076625917448211,939.3333226982936,False
2017-03-08 17:30:00+00:00,2.5,89.9,18.0,1.9,1.07,0.25,38.052,0.0738862854221747,941.072229899727,False
2017-03-08 18:00:00+00:00,2.8,87.6,56.0,2.3,1.07,0.25,118.384,0.0926735846086715,925.3875413801376,False
2017-03-08 18:30:00+00:00,3.0,85.3,128.0,3.6,1.07,0.25,270.592,0.11143794561862,892.5477140934639,False
2017-03-08 19:00:00+00:00,3.7,82.0,303.0,4.1,1.07,0.25,640.5419999999999,0.1433975102550591,843.1148351520472,False
2017-03-08 19:30:00+00:00,4.8,74.9,530.0,4.9,1.07,0.25,1120.4199999999998,0.2160514850754844,777.9350012336447,False
2017-03-08 20:00:00+00:00,5.5,71.1,561.0,3.8,1.09,0.25,1185.954,0.2612231890552013,698.1238368266013,False
2017-03-08 20:30:00+00:00,6.7,61.6,614.0,3.6,1.12,0.26,1297.996,0.3771836985687768,605.0473991807977,False
2017-03-08 21:00:00+00:00,7.4,47.1,680.0,5.1,1.19,0.26,1437.52,0.5452235279606353,500.29879679373806,False
2017-03-08 21:30:00+00:00,8.5,44.0,703.0,4.0,1.24,0.27,1486.1419999999998,0.6221596877196302,385.6709216302337,False
2017-03-08 22:00:00+00:00,8.9,38.9,716.0,5.5,1.24,0.27,1513.624,0.6974845768970594,263.12576179147266,False
2017-03-08 22:30:00+00:00,9.8,34.9,708.0,5.4,1.24,0.28,1496.712,0.7896545955445264,134.76081988044425,False
2017-03-08 23:00:00+00:00,9.9,32.9,478.0,4.0,1.24,0.28,1010.492,0.8193998787371031,2.773211850562343,False
2017-03-08 23:30:00+00:00,9.3,33.0,168.0,6.7,1.24,0.29,355.152,0.7857946252200115,0.0,False
2017-03-09 00:00:00+00:00,4.6,74.2,168.0,4.9,1.24,0.29,355.152,0.2189850983045101,0.0,False
2017-03-09 00:30:00+00:00,7.1,65.1,535.0,2.4,1.24,0.3,1130.99,0.3523734975849605,0.0,False
2017-03-09 01:00:00+00:00,8.3,48.7,101.0,3.6,1.24,0.29,213.514,0.5622466197904885,0.0,False
2017-03-09 01:30:00+00:00,6.5,61.7,145.0,2.5,1.24,0.29,306.53,0.3710457839570514,0.0,False
2017-03-09 02:00:00+00:00,7.3,53.5,196.0,6.3,1.24,0.3,414.344,0.4759857698319955,0.0,False
2017-03-09 02:30:00+00:00,7.3,49.0,48.0,2.4,1.24,0.3,101.472,0.5220489088479952,0.0,False
2017-03-09 03:00:00+00:00,6.6,58.5,67.0,2.8,1.24,0.3,141.638,0.4048317352805035,0.0,False
2017-03-09 03:30:00+00:00,6.7,55.0,22.0,2.0,1.24,0.3,46.508,0.4420121467602853,0.0,False
2017-03-09 04:00:00+00:00,5.1,58.8,2.0,0.8,1.24,0.3,4.228,0.3621551640753978,0.0,False
2017-03-09 04:30:00+00:00,2.4,76.4,0.0,0.7,1.24,0.3,0.0,0.171416235483852,0.0,False
2017-03-09 05:00:00+00:00,2.3,70.2,0.0,0.6,1.24,0.29,0.0,0.2149072570471052,0.0,False
2017-03-09 05:30:00+00:00,2.3,68.3,0.0,0.5,1.24,0.29,0.0,0.2286093975970885,0.0,False
2017-03-09 06:00:00+00:00,3.7,58.9,0.0,0.5,1.24,0.29,0.0,0.3274243150823849,0.0,False
2017-03-09 06:30:00+00:00,8.8,30.2,0.0,5.8,1.24,0.29,0.0,0.7914209961303623,0.0,False
2017-03-09 07:00:00+00:00,9.0,30.8,0.0,6.8,1.24,0.29,0.0,0.7953134502350656,0.0,False
2017-03-09 07:30:00+00:00,8.0,37.5,0.0,3.7,1.24,0.29,0.0,0.6711424216411463,0.0,False
2017-03-09 08:00:00+00:00,7.3,41.8,0.0,3.4,1.24,0.29,0.0,0.5957499312735944,0.0,False
2017-03-09 08:30:00+00:00,7.1,43.0,0.0,5.5,1.24,0.29,0.0,0.5755097238493625,0.0,False
2017-03-09 09:00:00+00:00,6.5,43.5,0.0,1.7,1.24,0.29,0.0,0.547365190432726,0.0,False
2017-03-09 09:30:00+00:00,6.4,38.7,0.0,2.3,1.24,0.29,0.0,0.589778563820836,0.0,False
2017-03-09 10:00:00+00:00,6.1,37.3,0.0,2.4,1.24,0.29,0.0,0.5908543147012143,0.0,False
2017-03-09 10:30:00+00:00,6.7,28.4,0.0,4.8,1.24,0.29,0.0,0.703290437956365,0.0,False
2017-03-09 11:00:00+00:00,6.6,25.7,0.0,4.8,1.24,0.29,0.0,0.7247951308756966,0.0,False
2017-03-09 11:30:00+00:00,5.7,28.0,0.0,3.0,1.24,0.29,0.0,0.6599171824775191,0.0,False
2017-03-09 12:00:00+00:00,6.0,26.6,0.0,5.4,1.24,0.28,0.0,0.6869082184587504,117.2916723649829,False
2017-03-09 12:30:00+00:00,5.2,29.2,0.0,4.1,1.24,0.28,0.0,0.6267056712039506,246.48427032216196,False
2017-03-09 13:00:00+00:00,5.0,30.7,0.0,5.9,1.24,0.28,0.0,0.6049162677750339,370.2518219312941,False
2017-03-09 13:30:00+00:00,4.7,32.5,0.0,5.2,1.24,0.28,0.0,0.5769580573952284,486.4758876368471,False
2017-03-09 14:00:00+00:00,4.3,33.7,0.0,3.6,1.24,0.28,0.0,0.5510058624548984,593.1671433218542,False
2017-03-09 14:30:00+00:00,4.3,35.3,0.0,5.6,1.24,0.28,0.0,0.5377085867395464,688.4994301951251,False
2017-03-09 15:00:00+00:00,3.9,36.7,0.0,3.2,1.22,0.28,0.0,0.5114552422942894,770.8410119214872,False
2017-03-09 15:30:00+00:00,3.8,37.6,0.0,4.6,1.12,0.28,0.0,0.500636366430719,838.7825039867806,False
2017-03-09 16:00:00+00:00,3.4,36.8,0.0,4.7,1.12,0.28,0.0,0.4929065500131048,891.1609972477023,False
2017-03-09 16:30:00+00:00,2.8,40.1,11.0,3.8,1.12,0.28,23.254,0.4476732030693083,927.0799627574104,False
2017-03-09 17:00:00+00:00,2.5,41.6,106.0,5.2,1.12,0.28,224.084,0.4272236701638622,945.9245971664432,False
2017-03-09 17:30:00+00:00,2.5,39.5,193.0,4.7,1.09,0.28,408.002,0.4425861651526312,947.3723460382154,False
2017-03-09 18:00:00+00:00,2.4,38.3,193.0,4.4,1.09,0.28,408.002,0.4481517681929522,931.3984249547163,False
2017-03-09 18:30:00+00:00,2.1,46.2,386.0,6.8,1.07,0.28,816.0039999999999,0.3824713784481305,898.2762439068887,False
2017-03-09 19:00:00+00:00,1.6,49.1,373.0,6.1,1.09,0.28,788.5219999999999,0.3490944267916947,848.5727277010426,False
2017-03-09 19:30:00+00:00,2.3,43.9,442.0,6.2,1.09,0.28,934.388,0.4045737288705572,783.1386124739779,False
2017-03-09 20:00:00+00:00,1.8,43.0,395.0,8.3,1.12,0.28,835.03,0.39659253057771,703.0938844000148,False
2017-03-09 20:30:00+00:00,2.3,43.7,443.0,7.0,1.12,0.29,936.502,0.406016059454766,609.8086098212723,False
2017-03-09 21:00:00+00:00,2.2,43.7,384.0,7.2,1.19,0.29,811.776,0.4031210266450807,504.8794849140064,False
2017-03-09 21:30:00+00:00,2.9,43.3,679.0,5.9,1.22,0.29,1435.406,0.4267852309892587,390.10250627082337,False
2017-03-09 22:00:00+00:00,4.2,38.1,687.0,5.5,1.22,0.29,1452.318,0.510831299276141,267.44223017411014,False
2017-03-09 22:30:00+00:00,3.3,34.5,366.0,6.9,1.22,0.29,773.7239999999999,0.5072356489592729,138.99814672511425,False
2017-03-09 23:00:00+00:00,3.9,32.1,354.0,6.3,1.22,0.29,748.356,0.5486226058733373,6.9687443781929295,False
2017-03-09 23:30:00+00:00,4.3,31.0,320.0,3.4,1.22,0.29,676.48,0.5734450152245548,0.0,False
2017-03-10 00:00:00+00:00,4.2,30.7,272.0,5.3,1.22,0.29,575.0079999999999,0.5718999844884746,0.0,False
2017-03-10 00:30:00+00:00,4.7,29.0,252.0,4.0,1.22,0.29,532.728,0.606874401112018,0.0,False
2017-03-10 01:00:00+00:00,4.5,28.5,207.0,5.6,1.22,0.29,437.598,0.6026327546190489,0.0,False
2017-03-10 01:30:00+00:00,4.1,29.8,195.0,4.4,1.22,0.29,412.23,0.5752618270841239,0.0,False
2017-03-10 02:00:00+00:00,4.4,30.2,148.0,2.9,1.19,0.29,312.872,0.5841863338024035,0.0,False
2017-03-10 02:30:00+00:00,4.2,30.0,107.0,4.5,1.19,0.29,226.198,0.5776767520085602,0.0,False
2017-03-10 03:00:00+00:00,3.9,31.3,63.0,3.3,1.12,0.29,133.182,0.5550864951914327,0.0,False
2017-03-10 03:30:00+00:00,2.8,43.6,25.0,2.8,1.12,0.29,52.85,0.421515336445893,0.0,False
2017-03-10 04:00:00+00:00,1.6,53.7,2.0,3.0,1.12,0.29,4.228,0.3175456180836044,0.0,False
2017-03-10 04:30:00+00:00,0.9,57.1,0.0,2.4,1.12,0.28,0.0,0.2797324524213898,0.0,False
2017-03-10 05:00:00+00:00,0.4,59.8,0.0,2.7,1.09,0.28,0.0,0.2527902519625926,0.0,False
2017-03-10 05:30:00+00:00,0.2,60.3,0.0,2.1,1.09,0.28,0.0,0.2460398437394464,0.0,False
2017-03-10 06:00:00+00:00,-0.3,62.8,0.0,2.0,1.07,0.28,0.0,0.2222860740888601,0.0,False
2017-03-10 06:30:00+00:00,-0.7,64.7,0.0,2.0,1.07,0.28,0.0,0.2048418359673003,0.0,False
2017-03-10 07:00:00+00:00,-1.1,65.6,0.0,1.8,1.04,0.28,0.0,0.1938355171556146,0.0,False
2017-03-10 07:30:00+00:00,-1.1,64.8,0.0,2.3,1.04,0.28,0.0,0.1983433198801637,0.0,False
2017-03-10 08:00:00+00:00,-0.8,61.0,0.0,2.4,1.04,0.28,0.0,0.2246572327235921,0.0,False
2017-03-10 08:30:00+00:00,-0.4,55.4,0.0,3.0,1.04,0.28,0.0,0.2645616659364669,0.0,False
2017-03-10 09:00:00+00:00,-0.4,54.3,0.0,2.8,1.04,0.28,0.0,0.2710867294461107,0.0,False
2017-03-10 09:30:00+00:00,-0.4,53.2,0.0,3.8,1.04,0.28,0.0,0.2776117929557544,0.0,False
2017-03-10 10:00:00+00:00,-0.4,54.0,0.0,1.1,1.04,0.28,0.0,0.272866292221468,0.0,False
2017-03-10 10:30:00+00:00,-0.6,55.1,0.0,1.9,1.04,0.28,0.0,0.2624676130808528,0.0,False
2017-03-10 11:00:00+00:00,-0.6,55.7,0.0,2.3,1.04,0.28,0.0,0.2589602507679683,0.0,False
2017-03-10 11:30:00+00:00,-0.6,56.6,0.0,2.4,1.04,0.28,0.0,0.2536992072986417,0.0,False
2017-03-10 12:00:00+00:00,-0.8,57.7,0.0,2.1,1.04,0.28,0.0,0.2436666908771268,125.92114980969616,False
2017-03-10 12:30:00+00:00,-0.8,58.5,0.0,1.7,1.04,0.28,0.0,0.2390583373853609,255.03436052452344,False
2017-03-10 13:00:00+00:00,-0.9,60.0,0.0,2.0,1.04,0.28,0.0,0.2287309320406886,378.68623447668585,False
2017-03-10 13:30:00+00:00,-1.1,61.3,0.0,1.6,1.04,0.28,0.0,0.2180649568000664,494.7602955944547,False
2017-03-10 14:00:00+00:00,-1.2,62.9,0.0,2.0,1.02,0.28,0.0,0.2075151044837341,601.2697718586982,False
2017-03-10 14:30:00+00:00,-1.3,64.5,0.0,0.9,1.02,0.28,0.0,0.1971071136343947,696.3916017688522,False
2017-03-10 15:00:00+00:00,-1.6,67.0,0.0,0.9,1.02,0.28,0.0,0.1792114647071351,778.4976386970196,False
2017-03-10 15:30:00+00:00,-2.1,71.2,0.0,2.1,1.02,0.28,0.0,0.1507135256370986,846.1825190213941,False
2017-03-10 16:00:00+00:00,-2.4,69.9,0.0,2.2,1.02,0.28,0.0,0.154041467087457,898.2877170330055,False
2017-03-10 16:30:00+00:00,-2.6,70.9,2.0,2.4,1.02,0.28,4.228,0.1467206130411388,933.92137487915,False
2017-03-10 17:00:00+00:00,-2.8,70.3,10.0,1.4,1.02,0.28,21.14,0.1475266212824316,952.4735681221108,False
2017-03-10 17:30:00+00:00,-3.1,65.1,18.0,1.5,1.02,0.28,38.052,0.1695087152691289,953.626745617285,False
2017-03-10 18:00:00+00:00,-3.2,59.2,42.0,2.5,0.99,0.28,88.788,0.196685356747916,937.3611650133714,False
2017-03-10 18:30:00+00:00,-3.2,58.6,59.0,3.2,1.02,0.28,124.726,0.1995777884647971,903.9552308338518,False
2017-03-10 19:00:00+00:00,-3.4,66.6,77.0,2.4,0.99,0.28,162.778,0.1586135875715757,853.9807293486775,False
2017-03-10 19:30:00+00:00,-3.9,77.8,81.0,2.2,0.99,0.28,171.23399999999998,0.1015318977589429,788.2930417937627,False
2017-03-10 20:00:00+00:00,-3.9,80.5,85.0,2.7,0.99,0.28,179.69,0.0891834237071795,708.0165034487445,False
2017-03-10 20:30:00+00:00,-3.8,80.5,132.0,2.9,0.99,0.28,279.048,0.0898584027908103,614.5251591693348,False
2017-03-10 21:00:00+00:00,-3.2,75.6,196.0,3.7,0.99,0.28,414.344,0.1176255564864988,509.4192447672037,False
2017-03-10 21:30:00+00:00,-2.6,68.0,199.0,3.1,0.99,0.28,420.686,0.1613422548905994,394.4977967887621,False
2017-03-10 22:00:00+00:00,-2.4,67.3,251.0,2.7,0.99,0.28,530.6139999999999,0.1673473745435165,271.7278595126592,False
2017-03-10 22:30:00+00:00,-2.5,70.9,175.0,3.3,0.99,0.28,369.95,0.1478185824805848,143.2108162304789,False
2017-03-10 23:00:00+00:00,-2.4,61.6,249.0,5.0,0.99,0.28,526.386,0.1965180178125698,11.146421096550588,False
2017-03-10 23:30:00+00:00,-2.1,50.5,325.0,5.4,0.99,0.28,687.05,0.2590388721887633,0.0,False
2017-03-11 00:00:00+00:00,-2.0,44.6,279.0,6.4,0.99,0.28,589.8059999999999,0.2920743862445347,0.0,False
2017-03-11 00:30:00+00:00,-2.6,47.3,201.0,5.6,0.99,0.28,424.914,0.265710526022956,0.0,False
2017-03-11 01:00:00+00:00,-3.0,50.1,298.0,6.4,1.02,0.28,629.972,0.2441850525856106,0.0,False
2017-03-11 01:30:00+00:00,-3.3,43.2,381.0,6.4,0.99,0.28,805.434,0.2717707046206721,0.0,False
2017-03-11 02:00:00+00:00,-3.7,38.6,359.0,6.2,0.99,0.28,758.9259999999999,0.2850783045452586,0.0,False
2017-03-11 02:30:00+00:00,-5.1,34.3,85.0,6.9,0.99,0.28,179.69,0.2743451277712296,0.0,False
2017-03-11 03:00:00+00:00,-5.6,35.7,48.0,5.9,0.99,0.28,101.472,0.2584370096319027,0.0,False
2017-03-11 03:30:00+00:00,-6.0,35.5,16.0,7.6,0.99,0.28,33.824,0.2514088648273588,0.0,False
2017-03-11 04:00:00+00:00,-6.6,41.8,4.0,5.6,0.97,0.28,8.456,0.216606632366648,0.0,False
2017-03-11 04:30:00+00:00,-7.1,45.6,0.0,6.5,0.97,0.28,0.0,0.1947779908474363,0.0,False
2017-03-11 05:00:00+00:00,-7.6,40.8,0.0,4.5,0.97,0.28,0.0,0.2038828628304879,0.0,False
2017-03-11 05:30:00+00:00,-8.0,38.8,0.0,8.6,0.97,0.27,0.0,0.2042918891030317,0.0,False
2017-03-11 06:00:00+00:00,-8.5,38.3,0.0,7.4,0.97,0.27,0.0,0.1980469369257061,0.0,False
2017-03-11 06:30:00+00:00,-9.1,49.5,0.0,6.6,0.97,0.27,0.0,0.1546160100527201,0.0,False
2017-03-11 07:00:00+00:00,-9.5,57.0,0.0,5.5,0.97,0.27,0.0,0.1275530155318309,0.0,False
2017-03-11 07:30:00+00:00,-9.9,61.0,0.0,5.1,0.97,0.27,0.0,0.1120719836068007,0.0,False
2017-03-11 08:00:00+00:00,-10.4,51.0,0.0,6.1,0.97,0.28,0.0,0.1353075175805547,0.0,False
2017-03-11 08:30:00+00:00,-10.7,52.2,0.0,6.4,0.94,0.28,0.0,0.1288642964321799,0.0,False
2017-03-11 09:00:00+00:00,-11.4,72.4,0.0,5.3,0.94,0.28,0.0,0.0703377801754753,0.0,False
2017-03-11 09:30:00+00:00,-11.3,57.0,0.0,3.9,0.94,0.28,0.0,0.1104706043826177,0.0,False
2017-03-11 10:00:00+00:00,-11.5,48.5,0.0,5.6,0.94,0.28,0.0,0.1301921995174796,0.0,False
2017-03-11 10:30:00+00:00,-11.8,50.0,0.0,5.3,0.94,0.28,0.0,0.1233739075107343,0.0,False
2017-03-11 11:00:00+00:00,-12.1,56.5,0.0,3.3,0.94,0.28,0.0,0.104758607824227,0.0,False
2017-03-11 11:30:00+00:00,-13.0,78.7,0.0,3.4,0.94,0.28,0.0,0.047670503191881,2.3319871947738138,False
2017-03-11 12:00:00+00:00,-14.1,72.5,0.0,4.8,0.94,0.28,0.0,0.0562270815122595,134.64591975049433,False
2017-03-11 12:30:00+00:00,-14.6,69.4,0.0,3.7,0.94,0.28,0.0,0.0600288504709558,263.66936639571577,False
2017-03-11 13:00:00+00:00,-14.9,71.2,0.0,2.4,0.94,0.28,0.0,0.0551070538600477,387.1938937154852,False
2017-03-11 13:30:00+00:00,-14.7,58.9,0.0,5.8,0.94,0.28,0.0,0.0799605449251299,503.1051898646394,False
2017-03-11 14:00:00+00:00,-15.1,60.0,0.0,5.0,0.94,0.27,0.0,0.0752735325877901,609.4192542945998,False
2017-03-11 14:30:00+00:00,-15.4,58.1,0.0,3.7,0.94,0.27,0.0,0.0768993975084742,704.3163570270374,False
2017-03-11 15:00:00+00:00,-15.7,52.8,0.0,6.6,0.91,0.27,0.0,0.0844787849415192,786.1721862075722,False
2017-03-11 15:30:00+00:00,-16.1,55.6,0.0,4.2,0.91,0.27,0.0,0.0768429968028323,853.5856507985258,False
2017-03-11 16:00:00+00:00,-16.6,54.8,0.0,4.9,0.94,0.27,0.0,0.0749987330994005,905.4028625225644,False
2017-03-11 16:30:00+00:00,-16.9,49.5,15.0,5.0,0.94,0.26,31.71,0.0816926399864881,940.736886565982,False
2017-03-11 17:00:00+00:00,-16.7,45.2,113.0,4.0,0.91,0.26,238.882,0.0901622588768308,958.9829229743824,False
2017-03-11 17:30:00+00:00,-16.2,47.7,188.0,4.1,0.91,0.26,397.432,0.0897570488067222,959.8286588839844,False
2017-03-11 18:00:00+00:00,-15.9,51.7,241.0,5.2,0.91,0.25,509.474,0.0850094691502482,943.2596143902168,False
2017-03-11 18:30:00+00:00,-15.1,55.8,319.0,3.6,0.91,0.24,674.366,0.0831772535095081,909.5593905466408,False
2017-03-11 19:00:00+00:00,-14.9,57.7,334.0,4.4,0.91,0.24,706.0759999999999,0.0809384853569451,859.3048152453022,False
2017-03-11 19:30:00+00:00,-14.3,59.5,339.0,3.3,0.91,0.23,716.646,0.0814494173468747,793.356070060062,False
2017-03-11 20:00:00+00:00,-13.7,61.8,379.0,3.3,0.91,0.23,801.2059999999999,0.080722928868209,712.8419670434745,False
2017-03-11 20:30:00+00:00,-12.8,54.2,399.0,5.0,0.91,0.22,843.486,0.1041912824482155,619.1406274839718,False
2017-03-11 21:00:00+00:00,-12.1,50.5,528.0,6.5,0.91,0.22,1116.192,0.1192080709723963,513.8558933327911,False
2017-03-11 21:30:00+00:00,-11.0,45.6,465.0,5.4,0.91,0.21,983.01,0.143170801796399,398.78987505272977,False
2017-03-11 22:00:00+00:00,-10.8,45.3,445.0,6.5,0.91,0.21,940.73,0.1462891458864409,275.91210577245226,False
2017-03-11 22:30:00+00:00,-10.9,46.7,294.0,6.5,0.91,0.21,621.516,0.1414063581567342,147.32582971832835,False
2017-03-11 23:00:00+00:00,-10.4,51.3,412.0,6.9,0.91,0.2,870.968,0.1344791042076125,15.232001948847644,False
2017-03-11 23:30:00+00:00,-10.7,55.9,275.0,5.9,0.91,0.2,581.35,0.1188894450347099,0.0,False
2017-03-12 00:00:00+00:00,-10.2,45.9,333.0,5.3,0.91,0.19,703.962,0.1517941470004251,0.0,False
2017-03-12 00:30:00+00:00,-9.2,41.8,412.0,5.7,0.91,0.19,870.968,0.1767890845501236,0.0,False
2017-03-12 01:00:00+00:00,-10.0,43.0,230.0,7.6,0.89,0.18,486.22,0.1624995499132989,0.0,False
2017-03-12 01:30:00+00:00,-10.0,46.6,136.0,6.0,0.89,0.18,287.504,0.1522364204450906,0.0,False
2017-03-12 02:00:00+00:00,-10.6,61.8,86.0,5.1,0.89,0.17,181.804,0.1038113628756861,0.0,False
2017-03-12 02:30:00+00:00,-10.6,63.5,40.0,4.7,0.89,0.17,84.56,0.0991914854702236,0.0,False
2017-03-12 03:00:00+00:00,-10.9,71.8,27.0,3.6,0.89,0.16,57.078,0.0748153714825498,0.0,False
