TIMESTAMP,ta,vpd,sw_in,netrad,ws,precip,swc_shallow,swc_deep,ppfd_in,rh,ext_rad,interpolated
2000-01-03 09:30:00+00:00,-7.1974,0.0185743,0.0,-50.7343,2.3409,0.0,0.2761443333,0.281018,0.0,94.79172888428326,0.0,False
2000-01-03 10:00:00+00:00,-7.459,0.0200541,0.0,-60.6153,2.7768,0.0,0.2762256667,0.281015,0.0,94.26204859011274,0.0,False
2000-01-03 10:30:00+00:00,-7.5275,0.019798,0.0,-48.258,2.2572,0.0,0.2763076667,0.281015,0.0,94.30524148941954,0.0,False
2000-01-03 11:00:00+00:00,-7.5898,0.0209851,0.0,-30.9539,1.8431,0.0,0.276389,0.28102,0.0,93.9346161250281,0.0,False
2000-01-03 11:30:00+00:00,-7.6383,0.0163121,0.0,-13.5736,2.0256,0.0,0.2764633333,0.281015,0.0,95.26753435421476,0.0,False
2000-01-03 12:00:00+00:00,-7.4911,0.012148,0.0,-10.1173,2.4649,0.0,0.27654,0.281015,0.0,96.51553377433235,0.0,False
2000-01-03 12:30:00+00:00,-7.2798,0.0099335,0.0,-9.9884,2.5032,0.0,0.2766176667,0.2810115,0.0,97.19686150532124,0.0,False
2000-01-03 13:00:00+00:00,-7.1355,0.0093283,0.0,-9.832,3.019,0.0,0.2766846667,0.28101,0.0,97.39678105710146,0.0,False
2000-01-03 13:30:00+00:00,-7.097,0.0084976,4.1467,-11.5247,2.0855,0.0,0.27675,0.2810115,8.766123799999999,97.6356285015038,0.0,False
2000-01-03 14:00:00+00:00,-7.0654,0.0076141,24.2213,-3.2743,2.0507,0.0,0.2768266667,0.281015,51.2038282,97.88660569213144,25.73127136889019,False
2000-01-03 14:30:00+00:00,-6.9229,0.0045466,69.6843,24.636,1.9391,0.0,0.2768743333,0.2810185,147.31261019999997,98.75180185624042,127.3052049124078,False
2000-01-03 15:00:00+00:00,-6.6255,0.002813,91.9987,44.022,2.15,0.0,0.276931,0.281015,194.4852518,99.24518599544328,219.9626281867186,False
2000-01-03 15:30:00+00:00,-6.3494,0.0084321,118.8577,54.7853,2.0676,0.0,0.276993,0.28101,251.2651778,97.7848018040476,302.1191640447607,False
2000-01-03 16:00:00+00:00,-6.0191,0.013749,153.118,72.8314,1.9402,0.0,0.277059,0.281005,323.691452,96.47809287543814,372.3699922425503,False
2000-01-03 16:30:00+00:00,-5.7131,0.0163188,220.6817,113.4307,2.324,0.0,0.2771266667,0.2810035,466.5211138,95.9162497990839,429.5138709642267,False
2000-01-03 17:00:00+00:00,-5.0646,0.0317332,305.1646,163.4773,2.1795,0.0,0.277188,0.2810035,645.1179644,92.44055321550351,472.5736773209906,False
2000-01-03 17:30:00+00:00,-4.7977,0.0352557,221.7067,102.0274,2.1336,0.0,0.2772463333,0.2810015,468.6879638,91.76935506072418,500.81311559276025,False
2000-01-03 18:00:00+00:00,-4.6813,0.0303289,216.0673,114.113,2.2739,0.0,0.2773056667,0.2809985,456.7662722,92.98153958517632,513.7493075098369,False
2000-01-03 18:30:00+00:00,-4.3432,0.0365639,175.402,87.6166,1.6143,0.0,0.2773656667,0.2810035,370.79982799999993,91.75168942567932,511.1610492857041,False
2000-01-03 19:00:00+00:00,-3.9105,0.0485147,194.0757,95.6143,1.9353,0.0,0.277423,0.281003,410.2760298,89.40598500105608,493.0925942073623,False
2000-01-03 19:30:00+00:00,-3.5206,0.0607829,169.0177,71.2439,2.0189,0.1553,0.2774836667,0.281012,357.3034178,87.10907152790135,459.8528960992113,False
2000-01-03 20:00:00+00:00,-3.3629,0.0622539,112.5243,48.901,2.0692,0.0,0.277538,0.2810065,237.8763702,86.95179837625786,412.0103265923229,False
2000-01-03 20:30:00+00:00,-3.4373,0.0615302,82.2333,29.0956,3.0196,0.0,0.2776013333,0.281005,173.84119619999998,87.03159731837545,350.38295652569303,False
2000-01-03 21:00:00+00:00,-3.4739,0.0583966,57.9243,13.711,2.8419,0.1553,0.2776623333,0.281,122.4519702,87.65833265211319,276.0245676564488,False
2000-01-03 21:30:00+00:00,-3.6842,0.0529605,23.1913,-9.2083,2.7931,0.0,0.277721,0.2810035,49.02640819999999,88.62969366831342,190.2066338649148,False
2000-01-03 22:00:00+00:00,-3.9526,0.0469563,5.3837,-22.0293,2.8234,0.0,0.2778046667,0.2810165,11.3811418,89.71384194493447,94.39657995957384,False
2000-01-03 22:30:00+00:00,-4.1802,0.0447904,0.0,-23.285,2.4472,0.0,0.2778576667,0.281008,0.0,90.01908422052509,0.0,False
2000-01-03 23:00:00+00:00,-4.2934,0.0501357,0.0,-24.7363,2.6947,0.0,0.2779056667,0.2810035,0.0,88.73240366757065,0.0,False
2000-01-03 23:30:00+00:00,-4.7633,0.0259148,0.0,-23.6677,2.7938,0.0,0.2779696667,0.281,0.0,93.9657505070852,0.0,False
2000-01-04 00:00:00+00:00,-5.1228,0.0122285,0.0,-23.7406,3.112,0.0,0.2780296667,0.281,0.0,97.074065013329,0.0,False
2000-01-04 00:30:00+00:00,-5.277,0.0120593,0.0,-25.1774,2.9913,0.0,0.278093,0.2810015,0.0,97.0806056407676,0.0,False
2000-01-04 01:00:00+00:00,-5.3522,0.0124391,0.0,-21.2517,2.6017,0.0,0.27816,0.2810035,0.0,96.97142024596414,0.0,False
2000-01-04 01:30:00+00:00,-5.4299,0.0123759,0.0,-22.922,3.4228,0.0,0.2782233333,0.2810015,0.0,96.96896949319816,0.0,False
2000-01-04 02:00:00+00:00,-5.5374,0.0129866,0.0,-29.3657,3.0791,0.0,0.2782886667,0.281,0.0,96.7932998488284,0.0,False
2000-01-04 02:30:00+00:00,-5.6634,0.0125786,0.0,-22.904,3.2425,0.0,0.278351,0.2810015,0.0,96.86411975726313,0.0,False
2000-01-04 03:00:00+00:00,-5.7467,0.010654,0.0,-15.1867,3.4948,0.0,0.2784543333,0.2810015,0.0,97.32702237813152,0.0,False
2000-01-04 03:30:00+00:00,-5.8328,0.0108412,0.0,-9.4286,3.8495,0.0,0.2785676667,0.281005,0.0,97.26214714628128,0.0,False
2000-01-04 04:00:00+00:00,-5.7509,0.0119266,0.0,-7.4737,3.8153,0.0,0.278612,0.281002,0.0,97.00678256276754,0.0,False
2000-01-04 04:30:00+00:00,-5.5473,0.0119706,0.0,-6.3106,4.5969,0.0,0.2786563333,0.2810015,0.0,97.04194775151522,0.0,False
2000-01-04 05:00:00+00:00,-5.5287,0.0091606,0.0,-5.3806,5.2169,0.0,0.278718,0.2810035,0.0,97.73952640904274,0.0,False
2000-01-04 05:30:00+00:00,-5.9474,0.0094162,0.0,-7.1163,3.9186,0.0,0.278761,0.281,0.0,97.60113859945795,0.0,False
2000-01-04 06:00:00+00:00,-6.0313,0.0110754,0.0,-7.8643,4.5064,0.0,0.2788433333,0.28101,0.0,97.16031049342608,0.0,False
2000-01-04 06:30:00+00:00,-5.9283,0.0131289,0.0,-15.1691,4.3412,0.0,0.2788956667,0.281003,0.0,96.66016678706777,0.0,False
2000-01-04 07:00:00+00:00,-5.7873,0.0146636,0.0,-18.532,4.5496,0.0,0.2789556667,0.281005,0.0,96.3096552800058,0.0,False
2000-01-04 07:30:00+00:00,-5.7609,0.0112954,0.0,-7.587,5.581,0.0,0.2790056667,0.2810065,0.0,97.16303382648567,0.0,False
2000-01-04 08:00:00+00:00,-6.0954,0.0083966,0.0,-6.3603,5.9907,0.0,0.2790756667,0.2810065,0.0,97.83657596414798,0.0,False
2000-01-04 08:30:00+00:00,-6.4793,0.0075241,0.0,-6.024,6.2577,0.0,0.279122,0.281008,0.0,98.00357016224194,0.0,False
2000-01-04 09:00:00+00:00,-6.6127,0.0089391,0.0,-7.0637,5.5236,0.0,0.2791533333,0.281005,0.0,97.60372125867896,0.0,False
2000-01-04 09:30:00+00:00,-6.5099,0.0101249,0.0,-8.728,5.6453,0.0,0.2792213333,0.2810085,0.0,97.3071684119276,0.0,False
2000-01-04 10:00:00+00:00,-6.9126,0.0067699,0.0,-7.532,6.1305,0.0,0.279339,0.28101,0.0,98.14290196520126,0.0,False
2000-01-04 10:30:00+00:00,-7.3672,0.0075059,0.0,-8.7053,6.6475,0.0,0.279391,0.28101,0.0,97.86756495782792,0.0,False
2000-01-04 11:00:00+00:00,-7.7407,0.0106425,0.0,-9.2317,5.4515,0.0,0.279428,0.28101,0.0,96.88781313646231,0.0,False
2000-01-04 11:30:00+00:00,-8.1276,0.0070475,0.0,-8.8531,6.0897,0.0,0.279491,0.281015,0.0,97.87627557775065,0.0,False
2000-01-04 12:00:00+00:00,-8.5401,0.0140051,0.0,-9.666,6.2356,0.0,0.2795556667,0.281017,0.0,95.6418676427624,0.0,False
2000-01-04 12:30:00+00:00,-8.7247,0.015067,0.0,-9.9877,5.0416,0.0,0.2796043333,0.281017,0.0,95.2433613760988,0.0,False
2000-01-04 13:00:00+00:00,-8.8043,0.0165102,0.0,-12.0826,5.1212,0.0,0.2796623333,0.2810185,0.0,94.75521485545435,0.0,False
2000-01-04 13:30:00+00:00,-8.9572,0.0140138,4.016,-9.284,4.0056,0.0,0.2797143333,0.281015,8.489823999999999,95.49467054863064,0.0,False
2000-01-04 14:00:00+00:00,-9.1105,0.0179154,25.1783,5.75,4.7876,0.0,0.279781,0.281035,53.2269262,94.17074851460065,24.60824645155125,False
2000-01-04 14:30:00+00:00,-9.0206,0.0202599,53.407,25.9223,5.134,0.0,0.279829,0.281027,112.902398,93.45417882527272,126.48679498668967,False
2000-01-04 15:00:00+00:00,-8.9103,0.0231219,74.425,41.1183,5.0471,0.0,0.2798733333,0.2810265,157.33444999999998,92.5937245332548,219.49022658593324,False
2000-01-04 15:30:00+00:00,-8.9015,0.0272329,85.27,48.9023,5.0908,0.0,0.279921,0.281025,180.26078,91.28291739490302,302.028233543632,False
2000-01-04 16:00:00+00:00,-8.923,0.0370016,142.1,82.744,5.7463,0.0,0.279979,0.281025,300.3994,88.13607202270957,372.689460175245,False
2000-01-04 16:30:00+00:00,-8.9035,0.038824,107.5594,62.606,5.3018,0.0,0.28003,0.2810265,227.3805716,87.57073299880227,430.2656363137877,False
2000-01-04 17:00:00+00:00,-8.8428,0.0437737,153.3663,94.4263,5.7871,0.0,0.2800823333,0.2810265,324.21635819999995,86.05250703364848,473.7722381797443,False
2000-01-04 17:30:00+00:00,-8.8451,0.0579446,187.5036,115.9273,5.0553,0.0,0.280111,0.2810235,396.3826104,81.53395078901653,502.4653233316439,False
2000-01-04 18:00:00+00:00,-8.6459,0.0680031,195.0344,119.7714,5.1292,0.0,0.2801513333,0.281022,412.3027216,78.66321226509152,515.8542518251261,False
2000-01-04 18:30:00+00:00,-8.4251,0.0782342,195.062,119.019,4.3196,0.0,0.2802013333,0.281025,412.361068,75.87226601614174,513.7100760514738,False
2000-01-04 19:00:00+00:00,-8.3802,0.0693162,123.829,71.913,4.0217,0.0,0.2802466667,0.2810265,261.774506,78.69727346776388,496.0694557895212,False
2000-01-04 19:30:00+00:00,-8.9175,0.0106118,126.2207,74.549,3.6439,0.0,0.2803076667,0.28103,266.83055979999995,96.59897275602538,463.2340315210122,False
2000-01-04 20:00:00+00:00,-8.7637,0.0435849,101.6127,56.0001,3.5659,0.0,0.2803176667,0.281025,214.8092478,86.19828552643204,415.76526672060464,False
2000-01-04 20:30:00+00:00,-8.8531,0.0425685,90.017,43.9937,3.4073,0.0,0.280359,0.2810285,190.295938,86.42558510008148,354.47484730978675,False
