TIMESTAMP,ta,rh,vpd,ppfd_in,netrad,precip,swc_shallow,sw_in,ext_rad,n_sources,interpolated
2006-03-22 15:00:00+00:00,2.729,41.63,0.43403728,1040.0,333.9,0.0,0.075125,491.92,896.2730757968698,2,False
2006-03-22 15:30:00+00:00,3.203,40.54,0.45730318,1077.0,360.4,0.0,0.0753125,509.421,963.783099067022,2,False
2006-03-22 16:00:00+00:00,3.567,39.64,0.47635746,1281.0,427.2,0.0,0.0750625,605.913,1014.9766941192154,2,False
2006-03-22 16:30:00+00:00,3.964,38.27,0.50102704,1197.0,396.2,0.0,0.075,566.1809999999999,1048.977559535016,2,False
2006-03-22 17:00:00+00:00,4.748,35.07,0.55686108,1548.0,532.2,0.0,0.07525,732.204,1065.2036883578262,2,False
2006-03-22 17:30:00+00:00,5.761,32.22,0.62387794,1503.0,516.0,0.0,0.0750625,710.919,1063.3773305740344,2,False
2006-03-22 18:00:00+00:00,6.41,29.57,0.67808843,1505.0,510.5,0.0,0.0750625,711.865,1043.5297475123211,2,False
2006-03-22 18:30:00+00:00,7.1,28.17,0.72524322,1465.0,495.1,0.0,0.075125,692.9449999999999,1006.0006767770104,2,False
2006-03-22 19:00:00+00:00,7.32,27.94,0.73863699,1361.0,455.3,0.0,0.0750625,643.7529999999999,951.4325168731966,2,False
2006-03-22 19:30:00+00:00,7.61,28.37,0.74896141,1280.0,427.4,0.0,0.0750625,605.4399999999999,880.7593310664341,2,False
2006-03-22 20:00:00+00:00,7.54,30.01,0.72831597,1159.0,383.8,0.0,0.0750625,548.207,795.1908587010819,2,False
2006-03-22 20:30:00+00:00,7.0,31.67,0.6851788,712.0,213.3,0.0,0.0750625,336.776,696.1918076606445,2,False
2006-03-22 21:00:00+00:00,6.055,34.88,0.61174859,577.2,155.7,0.0,0.075,273.0156,585.4567824280488,2,False
2006-03-22 21:30:00+00:00,5.748,35.76,0.59076031,429.3,109.5,0.0,0.075,203.0589,464.8812769112566,2,False
2006-03-22 22:00:00+00:00,5.481,36.65,0.57185496,287.3,69.77,0.0,0.074875,135.8929,336.529228560384,2,False
2006-03-22 22:30:00+00:00,4.821,40.37,0.51402834,104.9,-6.849,0.0,0.074875,49.6177,202.5976891645521,2,False
2006-03-22 23:00:00+00:00,4.545,43.36,0.47889679,36.4,-20.94,0.0,0.074875,17.2172,65.3792170718723,2,False
2006-03-22 23:30:00+00:00,4.319,45.17,0.45629032,3.943,-25.62,0.0,0.074875,1.865039,0.0,2,False
2006-03-23 00:00:00+00:00,4.175,45.83,0.44625318,0.094,-27.69,0.0,0.074875,0.0444619999999999,0.0,2,False
2006-03-23 00:30:00+00:00,4.094,46.37,0.43929135,0.029,-25.34,0.0,0.074875,0.013717,0.0,2,False
2006-03-23 01:00:00+00:00,4.154,45.43,0.44888413,0.02,-24.21,0.0,0.074875,0.00946,0.0,2,False
2006-03-23 01:30:00+00:00,4.196,45.03,0.45351358,0.026,-24.59,0.0,0.074875,0.0122979999999999,0.0,2,False
2006-03-23 02:00:00+00:00,4.121,45.61,0.44636484,0.019,-24.07,0.0,0.074875,0.0089869999999999,0.0,2,False
2006-03-23 02:30:00+00:00,4.043,46.53,0.43640949,0.032,-35.14,0.0,0.074875,0.015136,0.0,2,False
2006-03-23 03:00:00+00:00,3.617,48.79,0.40557848,0.037,-55.72,0.0,0.074875,0.017501,0.0,2,False
2006-03-23 03:30:00+00:00,3.507,50.07,0.39237451,0.027,-29.47,0.0,0.0748125,0.012771,0.0,2,False
2006-03-23 04:00:00+00:00,3.627,49.54,0.39992133,0.029,-22.87,0.0,0.074875,0.013717,0.0,2,False
2006-03-23 04:30:00+00:00,3.591,48.99,0.40325207,0.026,-25.5,0.0,0.074875,0.0122979999999999,0.0,2,False
2006-03-23 05:00:00+00:00,3.438,47.93,0.40719688,0.022,-26.63,0.0,0.074875,0.0104059999999999,0.0,2,False
2006-03-23 05:30:00+00:00,3.294,48.22,0.40081659,0.03,-23.07,0.0,0.074875,0.01419,0.0,2,False
2006-03-23 06:00:00+00:00,3.196,49.12,0.39112053,0.023,-22.32,0.0,0.074875,0.010879,0.0,2,False
2006-03-23 06:30:00+00:00,3.055,49.95,0.3809061,0.03,-28.51,0.0,0.0748125,0.01419,0.0,2,False
2006-03-23 07:00:00+00:00,2.965,50.15,0.37696404,0.02,-28.85,0.0,0.074875,0.00946,0.0,2,False
2006-03-23 07:30:00+00:00,2.898,50.39,0.37336511,0.023,-24.97,0.0,0.0746875,0.010879,0.0,2,False
2006-03-23 08:00:00+00:00,2.817,50.73,0.36867414,0.02,-23.49,0.0,0.07475,0.00946,0.0,2,False
2006-03-23 08:30:00+00:00,2.762,51.32,0.36283501,0.025,-22.43,0.0,0.0748125,0.011825,0.0,2,False
2006-03-23 09:00:00+00:00,2.743,51.63,0.36003666,0.02,-21.4,0.0,0.0746875,0.00946,0.0,2,False
2006-03-23 09:30:00+00:00,2.698,51.68,0.35851277,0.024,-20.62,0.0,0.07475,0.011352,0.0,2,False
2006-03-23 10:00:00+00:00,2.666,50.88,0.36361785,0.025,-20.72,0.0,0.07475,0.011825,0.0,2,False
2006-03-23 10:30:00+00:00,2.665,50.46,0.36670081,0.035,-21.78,0.0,0.07475,0.016555,0.0,2,False
2006-03-23 11:00:00+00:00,2.624,50.35,0.36644195,1.843,-20.88,0.0,0.074625,0.8717389999999999,0.0,2,False
2006-03-23 11:30:00+00:00,2.653,50.87,0.36335488,34.15,-6.568,0.0,0.075,16.152949999999997,102.0845172652446,2,False
2006-03-23 12:00:00+00:00,3.037,51.12,0.37152615,213.4,17.25,0.0,0.075,100.9382,238.6795239119106,2,False
2006-03-23 12:30:00+00:00,3.469,48.57,0.40307611,358.6,94.9,0.0,0.0746875,169.6178,371.473910336358,2,False
2006-03-23 13:00:00+00:00,3.609,46.4,0.42426689,458.4,122.6,0.0,0.07475,216.8232,498.1945803870965,2,False
2006-03-23 13:30:00+00:00,3.676,45.62,0.43248539,398.8,110.8,0.0,0.07575,188.6324,616.6724040162692,2,False
2006-03-23 14:00:00+00:00,3.64,46.46,0.42472225,416.0,124.0,0.0,0.0746875,196.768,724.8793471847703,2,False
2006-03-23 14:30:00+00:00,3.993,45.17,0.44593479,781.0,226.6,0.0,0.07475,369.413,820.9631865743594,2,False
2006-03-23 15:00:00+00:00,4.951,42.33,0.50167642,1086.0,350.7,0.0,0.075125,513.678,903.2792148800972,2,False
2006-03-23 15:30:00+00:00,5.673,40.35,0.54569775,1344.0,454.7,0.0,0.075,635.712,970.4183939702,2,False
2006-03-23 16:00:00+00:00,5.933,39.03,0.56793757,1441.0,488.7,0.0,0.0746875,681.593,1021.231474002909,2,False
2006-03-23 16:30:00+00:00,6.507,37.47,0.60607599,1505.0,513.8,0.0,0.07475,711.865,1054.8486656429968,2,False
2006-03-23 17:00:00+00:00,7.12,35.91,0.64798484,1538.0,529.7,0.0,0.0746875,727.4739999999999,1070.6945286393563,2,False
2006-03-23 17:30:00+00:00,7.86,33.88,0.70326404,1543.0,532.5,0.0,0.0746875,729.8389999999999,1068.4978219089426,2,False
2006-03-23 18:00:00+00:00,8.44,32.99,0.74145223,1515.0,526.5,0.0,0.0745625,716.5949999999999,1048.2961465180467,2,False
2006-03-23 18:30:00+00:00,8.89,32.52,0.76979388,1459.0,497.0,0.0,0.0745625,690.107,1010.4353020841784,2,False
2006-03-23 19:00:00+00:00,9.29,32.04,0.79651612,1376.0,466.3,0.0,0.0745625,650.848,955.5633676143372,2,False
2006-03-23 19:30:00+00:00,9.66,31.67,0.82106871,1259.0,418.6,0.0,0.0745625,595.507,884.6196080995009,2,False
2006-03-23 20:00:00+00:00,9.66,31.53,0.82275099,1109.0,351.8,0.0,0.0745625,524.557,798.8183967549419,2,False
2006-03-23 20:30:00+00:00,9.95,31.07,0.84457721,969.0,296.4,0.0,0.0745,458.337,699.6284281152147,2,False
2006-03-23 21:00:00+00:00,9.73,31.24,0.83013473,792.0,223.0,0.0,0.0745,374.616,588.7475778012613,2,False
2006-03-23 21:30:00+00:00,9.51,31.49,0.81496083,609.5,139.6,0.0,0.0745,288.2935,468.0738392948796,2,False
2006-03-23 22:00:00+00:00,9.23,32.21,0.79131249,411.7,48.64,0.0,0.074375,194.7341,339.6728352072959,2,False
2006-03-23 22:30:00+00:00,8.7,33.37,0.75037487,202.5,-55.08,0.0,0.07425,95.7825,205.7424591647052,2,False
2006-03-23 23:00:00+00:00,7.97,35.44,0.69184611,64.97,-61.43,0.0,0.07425,30.73081,68.57525355007115,2,False
2006-03-23 23:30:00+00:00,6.976,38.38,0.61687525,8.45,-66.22,0.0,0.07425,3.9968499999999993,0.0,2,False
2006-03-24 00:00:00+00:00,6.018,41.95,0.54393487,0.188,-61.69,0.0,0.0741875,0.0889239999999999,0.0,2,False
2006-03-24 00:30:00+00:00,5.303,44.14,0.4980266,0.099,-58.7,0.0,0.074125,0.046827,0.0,2,False
2006-03-24 01:00:00+00:00,4.876,45.04,0.47559939,0.043,-56.2,0.0,0.074125,0.0203389999999999,0.0,2,False
2006-03-24 01:30:00+00:00,4.572,45.75,0.4595591,0.035,-52.11,0.0,0.0741875,0.016555,0.0,2,False
2006-03-24 02:00:00+00:00,4.358,46.23,0.4486978,0.013,-52.82,0.0,0.0741875,0.0061489999999999,0.0,2,False
2006-03-24 02:30:00+00:00,4.175,47.23,0.43471996,0.012,-54.36,0.0,0.074125,0.005676,0.0,2,False
2006-03-24 03:00:00+00:00,3.52,49.76,0.39517419,0.021,-56.25,0.0,0.074125,0.009933,0.0,2,False
2006-03-24 03:30:00+00:00,2.903,52.22,0.3597205,0.054,-57.59,0.0,0.0740625,0.025542,0.0,2,False
2006-03-24 04:00:00+00:00,2.647,53.11,0.34663996,0.044,-59.51,0.0,0.074125,0.0208119999999999,0.0,2,False
2006-03-24 04:30:00+00:00,2.177,54.91,0.32232362,0.042,-58.48,0.0,0.074,0.019866,0.0,2,False
2006-03-24 05:00:00+00:00,1.655,57.16,0.29498022,0.047,-54.64,0.0,0.074,0.0222309999999999,0.0,2,False
2006-03-24 05:30:00+00:00,1.351,58.93,0.27666904,0.043,-50.16,0.0,0.0740625,0.0203389999999999,0.0,2,False
2006-03-24 06:00:00+00:00,1.036,61.1,0.256158,0.045,-50.32,0.0,0.074,0.021285,0.0,2,False
2006-03-24 06:30:00+00:00,0.623,64.2,0.22879718,0.032,-49.89,0.0,0.0740625,0.015136,0.0,2,False
2006-03-24 07:00:00+00:00,0.204,65.74,0.21238742,0.043,-51.66,0.0,0.074,0.0203389999999999,0.0,2,False
2006-03-24 07:30:00+00:00,-0.065,67.12,0.19987432,0.06,-50.86,0.0,0.0739375,0.02838,0.0,2,False
2006-03-24 08:00:00+00:00,-0.498,70.0,0.17668389,0.057,-47.54,0.0,0.0739375,0.026961,0.0,2,False
2006-03-24 08:30:00+00:00,-0.856,71.2,0.16521966,0.078,-39.23,0.0,0.0739375,0.0368939999999999,0.0,2,False
2006-03-24 09:00:00+00:00,-0.906,71.7,0.16175578,0.102,-36.26,0.0,0.073875,0.048246,0.0,2,False
2006-03-24 09:30:00+00:00,-1.121,72.8,0.15302847,0.072,-42.36,0.0,0.073875,0.0340559999999999,0.0,2,False
2006-03-24 10:00:00+00:00,-1.273,75.4,0.13685915,0.056,-41.67,0.0,0.0738125,0.0264879999999999,0.0,2,False
2006-03-24 10:30:00+00:00,-1.204,75.0,0.13979376,0.066,-28.63,0.0,0.0738125,0.031218,0.0,2,False
2006-03-24 11:00:00+00:00,-1.013,74.5,0.14460926,1.945,-11.5,0.0,0.0740625,0.919985,0.0,2,False
2006-03-24 11:30:00+00:00,-0.647,73.6,0.15379297,19.58,-5.0,0.0,0.0740625,9.26134,110.83457562332605,2,False
2006-03-24 12:00:00+00:00,-0.453,73.0,0.15954044,61.1,2.654,0.0,0.074125,28.9003,247.2757071057862,2,False
2006-03-24 12:30:00+00:00,-0.07,71.9,0.17075484,157.6,26.96,0.0,0.074125,74.5448,379.87274000188,2,False
2006-03-24 13:00:00+00:00,0.619,69.7,0.19359058,151.1,29.84,0.0,0.074125,71.4703,506.3559531901439,2,False
2006-03-24 13:30:00+00:00,1.471,67.61,0.22009123,312.9,89.7,0.0,0.07475,148.00169999999997,624.5602783204108,2,False
2006-03-24 14:00:00+00:00,2.586,63.02,0.27219204,212.2,51.04,0.0,0.0743125,100.3706,732.4623602412422,2,False
2006-03-24 14:30:00+00:00,2.936,61.55,0.29015841,280.6,75.8,0.0,0.074375,132.7238,828.2151916646599,2,False
2006-03-24 15:00:00+00:00,4.332,56.92,0.35883576,823.0,278.0,0.0,0.0741875,389.279,910.1797292112008,2,False
2006-03-24 15:30:00+00:00,7.02,49.72,0.50487635,1162.0,402.0,0.0,0.0743125,549.626,976.9529496491042,2,False
2006-03-24 16:00:00+00:00,8.64,42.27,0.6475043,1323.0,461.7,0.0,0.0745,625.779,1027.3918660762197,2,False
2006-03-24 16:30:00+00:00,10.05,35.3,0.79808467,1148.0,390.9,0.0,0.0741875,543.004,1060.633092948582,2,False
2006-03-24 17:00:00+00:00,10.68,32.53,0.86807339,931.0,304.2,0.0,0.07425,440.363,1076.1076250518738,2,False
2006-03-24 17:30:00+00:00,10.87,31.17,0.89685946,1159.0,398.8,0.0,0.074125,548.207,1073.5505774369865,2,False
2006-03-24 18:00:00+00:00,12.57,30.51,1.0132356,1309.0,480.3,0.0,0.0741875,619.1569999999999,1053.0057195963084,2,False
2006-03-24 18:30:00+00:00,11.66,29.0,0.97495803,661.5,217.5,0.0,0.074125,312.8895,1014.8247262665574,2,False
2006-03-24 19:00:00+00:00,11.01,31.08,0.90644138,471.7,143.7,0.0,0.074125,223.1141,959.6611576818416,2,False
2006-03-24 19:30:00+00:00,10.76,33.14,0.86482714,423.7,124.9,0.0,0.0740625,200.4101,888.4592723189963,2,False
2006-03-24 20:00:00+00:00,10.63,32.81,0.86159139,229.7,53.9,0.0,0.0741875,108.6481,802.4378636317022,2,False
2006-03-24 20:30:00+00:00,10.36,33.75,0.83434877,348.2,89.0,0.0,0.074,164.6986,703.0693974466161,2,False
2006-03-24 21:00:00+00:00,10.3,33.2,0.83790496,426.7,98.1,0.0,0.074,201.8291,592.0548071352614,2,False
2006-03-24 21:30:00+00:00,10.31,32.82,0.84323559,334.5,69.97,0.0,0.074,158.2185,471.2943780036098,2,False
2006-03-24 22:00:00+00:00,9.71,36.21,0.76909725,203.7,33.59,0.0,0.074,96.35009999999998,342.85521928332616,2,False
2006-03-24 22:30:00+00:00,9.11,40.87,0.68465225,124.3,3.773,0.0,0.074,58.7939,208.9358805211698,2,False
2006-03-24 23:00:00+00:00,8.44,43.81,0.6217311,44.85,-25.07,0.0,0.073875,21.21405,71.82871804264387,2,False
2006-03-24 23:30:00+00:00,7.66,47.13,0.55470137,5.738,-37.66,0.0,0.073875,2.714074,0.0,2,False
2006-03-25 00:00:00+00:00,7.02,53.01,0.47184049,0.096,-31.18,0.0,0.0738125,0.045408,0.0,2,False
2006-03-25 00:30:00+00:00,6.519,60.29,0.38521073,0.035,-26.13,0.0,0.073875,0.016555,0.0,2,False
2006-03-25 01:00:00+00:00,5.968,67.16,0.30664932,0.037,-34.87,0.0,0.0738125,0.017501,0.0,2,False
2006-03-25 01:30:00+00:00,5.303,74.8,0.22467365,0.027,-37.95,0.0,0.073875,0.012771,0.0,2,False
2006-03-25 02:00:00+00:00,4.776,77.7,0.1916277,0.046,-34.31,0.0,0.073875,0.021758,0.0,2,False
2006-03-25 02:30:00+00:00,4.321,80.6,0.16146776,0.045,-23.03,0.0,0.0738125,0.021285,0.0,2,False
2006-03-25 03:00:00+00:00,4.154,85.3,0.12091986,0.051,-18.88,0.0,0.0738125,0.024123,0.0,2,False
2006-03-25 03:30:00+00:00,4.079,85.8,0.11619146,0.066,-23.61,0.0,0.073875,0.031218,0.0,2,False
2006-03-25 04:00:00+00:00,3.906,87.5,0.10104104,0.07,-21.49,0.0,0.0738125,0.03311,0.0,2,False
2006-03-25 04:30:00+00:00,3.926,86.6,0.10846896,0.057,-37.83,0.0,0.0738125,0.026961,0.0,2,False
2006-03-25 05:00:00+00:00,3.539,86.7,0.10475499,0.029,-37.16,0.0,0.073875,0.013717,0.0,2,False
2006-03-25 05:30:00+00:00,3.177,86.6,0.10286852,0.029,-37.94,0.0,0.0738125,0.013717,0.0,2,False
2006-03-25 06:00:00+00:00,2.767,88.0,0.089473531,0.016,-28.63,0.0,0.0738125,0.007568,0.0,2,False
2006-03-25 06:30:00+00:00,2.599,87.9,0.089144947,0.028,-20.5,0.0,0.0738125,0.0132439999999999,0.0,2,False
2006-03-25 07:00:00+00:00,2.614,87.1,0.095140589,0.053,-25.48,0.0,0.0738125,0.0250689999999999,0.0,2,False
2006-03-25 07:30:00+00:00,2.606,88.6,0.084029757,0.043,-26.53,0.0,0.0738125,0.0203389999999999,0.0,2,False
2006-03-25 08:00:00+00:00,2.566,88.8,0.082320254,0.033,-23.44,0.0,0.0738125,0.015609,0.0,2,False
2006-03-25 08:30:00+00:00,2.457,87.9,0.088245806,0.028,-22.2,0.0,0.07375,0.0132439999999999,0.0,2,False
2006-03-25 09:00:00+00:00,2.46,87.3,0.092641481,0.023,-18.45,0.0,0.07375,0.010879,0.0,2,False
2006-03-25 09:30:00+00:00,2.615,85.7,0.10547345,0.025,-16.27,0.0,0.0738125,0.011825,0.0,2,False
2006-03-25 10:00:00+00:00,2.66,85.6,0.10655247,0.045,-14.87,0.0,0.0738125,0.021285,0.0,2,False
2006-03-25 10:30:00+00:00,2.635,86.0,0.10340814,0.055,-16.03,0.0,0.0738125,0.026015,0.0,2,False
2006-03-25 11:00:00+00:00,2.55,86.5,0.099112059,2.716,-22.42,0.0,0.0739375,1.284668,0.0,2,False
2006-03-25 11:30:00+00:00,2.324,88.0,0.086688509,30.76,-14.26,0.0,0.0743125,14.54948,119.63855039658507,2,False
2006-03-25 12:00:00+00:00,2.645,99.9,0.00073915657,110.4,18.22,0.0,0.074,52.2192,255.9167853656498,2,False
2006-03-25 12:30:00+00:00,3.406,99.9,0.00078024711,228.6,50.29,0.0,0.0741875,108.1278,388.3063793188129,2,False
2006-03-25 13:00:00+00:00,4.402,99.9,0.00083706081,446.5,127.1,0.0,0.07425,211.1945,514.5411598713899,2,False
2006-03-25 13:30:00+00:00,5.452,68.35,0.28512531,596.8,188.3,0.0,0.0739375,282.2864,632.4603092706049,2,False
2006-03-25 14:00:00+00:00,5.727,65.86,0.31349852,455.8,143.7,0.0,0.074,215.5934,740.0453520943163,2,False
2006-03-25 14:30:00+00:00,5.98,64.13,0.33522136,555.6,177.8,0.0,0.0740625,262.7988,835.4547064141749,2,False
2006-03-25 15:00:00+00:00,6.453,61.54,0.3713883,521.6,174.8,0.0,0.0739375,246.7168,917.055206995038,2,False
2006-03-25 15:30:00+00:00,6.767,59.45,0.40014553,516.3,169.7,0.0,0.073875,244.2099,983.4500609333322,2,False
2006-03-25 16:00:00+00:00,7.19,57.39,0.43288647,522.1,173.1,0.0,0.0738125,246.9533,1033.5027572049196,2,False
2006-03-25 16:30:00+00:00,7.57,52.95,0.49060879,481.7,160.0,0.0,0.073875,227.8441,1066.3565208514676,2,False
2006-03-25 17:00:00+00:00,8.25,48.01,0.56787362,1008.0,365.5,0.0,0.073875,476.784,1081.4489787988075,2,False
2006-03-25 17:30:00+00:00,8.49,47.89,0.57854871,731.0,248.1,0.0,0.0738125,345.763,1078.5217862655293,2,False
2006-03-25 18:00:00+00:00,8.81,45.41,0.61938327,583.5,196.0,0.0,0.0738125,275.9955,1057.6250489817369,2,False
2006-03-25 18:30:00+00:00,8.35,46.34,0.59011568,308.1,86.0,0.0,0.0736875,145.7313,1019.116465520508,2,False
2006-03-25 19:00:00+00:00,7.96,99.9,0.0010709019,145.3,26.6,0.0,0.0736875,68.7269,963.6552044227695,2,False
2006-03-25 19:30:00+00:00,7.1,99.9,0.0010096662,137.6,-36.01,0.0,0.0736875,65.08479999999999,892.1906209232639,2,False
2006-03-25 20:00:00+00:00,5.382,99.9,0.00089648649,151.9,4.961,0.762,0.0743125,71.8487,805.9460064181966,2,False
2006-03-25 20:30:00+00:00,5.051,99.9,0.00087601273,217.6,42.4,0.508,0.0751875,102.9248,706.3976488420074,2,False
2006-03-25 21:00:00+00:00,5.164,99.9,0.0008829555,185.6,30.1,0.0,0.07525,87.7888,595.2495623860398,2,False
2006-03-25 21:30:00+00:00,4.71,99.9,0.00085535203,92.7,-0.295,0.254,0.0756875,43.8471,474.4043191217123,2,False
2006-03-25 22:00:00+00:00,4.412,99.9,0.00083764923,79.5,-13.46,0.0,0.0768125,37.6035,345.9304818165636,2,False
2006-03-25 22:30:00+00:00,4.036,99.9,0.00081577373,40.95,-24.78,0.254,0.0758125,19.36935,212.0271954099697,2,False
2006-03-25 23:00:00+00:00,3.643,99.9,0.00079344859,19.31,-23.56,0.0,0.0755625,9.133629999999998,74.98654325264168,2,False
2006-03-25 23:30:00+00:00,3.279,99.9,0.00077325287,2.863,-18.83,0.0,0.0755625,1.354199,0.0,2,False
2006-03-26 00:00:00+00:00,3.094,99.9,0.00076316327,0.097,-11.91,0.254,0.0756875,0.045881,0.0,2,False
2006-03-26 00:30:00+00:00,2.945,99.9,0.0007551216,0.069,-10.36,0.254,0.0760625,0.032637,0.0,2,False
2006-03-26 01:00:00+00:00,2.812,99.9,0.00074800665,0.08,-13.39,0.0,0.0763125,0.03784,0.0,2,False
2006-03-26 01:30:00+00:00,2.723,99.9,0.00074327859,0.1,-12.93,0.254,0.0764375,0.0473,0.0,2,False
2006-03-26 02:00:00+00:00,2.597,99.9,0.00073662998,0.094,-12.31,0.0,0.0764375,0.0444619999999999,0.0,2,False
2006-03-26 02:30:00+00:00,2.518,99.9,0.0007324882,0.071,-13.22,0.254,0.0765625,0.0335829999999999,0.0,2,False
2006-03-26 03:00:00+00:00,2.441,99.9,0.00072847105,0.079,-15.11,0.0,0.0766875,0.037367,0.0,2,False
2006-03-26 03:30:00+00:00,2.394,99.9,0.00072602858,0.071,-15.42,0.0,0.0765,0.0335829999999999,0.0,2,False
2006-03-26 04:00:00+00:00,2.353,99.9,0.00072390381,0.091,-15.96,0.0,0.0765,0.043043,0.0,2,False
2006-03-26 04:30:00+00:00,2.403,99.9,0.00072649573,0.092,-11.58,0.0,0.0765,0.043516,0.0,2,False
2006-03-26 05:00:00+00:00,2.542,99.9,0.00073374429,0.096,-11.19,0.0,0.076625,0.045408,0.0,2,False
2006-03-26 05:30:00+00:00,2.628,99.9,0.00073826087,0.067,-11.71,0.254,0.0765,0.031691,0.0,2,False
2006-03-26 06:00:00+00:00,2.511,99.9,0.0007321222,0.083,-13.67,0.0,0.076625,0.039259,0.0,2,False
2006-03-26 06:30:00+00:00,2.386,99.9,0.00072561356,0.072,-15.68,0.0,0.0766875,0.0340559999999999,0.0,2,False
2006-03-26 07:00:00+00:00,2.268,99.9,0.00071951627,0.093,-14.1,0.0,0.0766875,0.043989,0.0,2,False
2006-03-26 07:30:00+00:00,2.163,99.9,0.00071412875,0.089,-12.96,0.0,0.0766875,0.0420969999999999,0.0,2,False
2006-03-26 08:00:00+00:00,2.051,99.9,0.0007084213,0.099,-11.48,0.0,0.0766875,0.046827,0.0,2,False
2006-03-26 08:30:00+00:00,1.981,99.9,0.00070487461,0.112,-9.89,0.254,0.076875,0.0529759999999999,0.0,2,False
2006-03-26 09:00:00+00:00,1.906,99.9,0.00070109197,0.116,-13.26,0.0,0.0769375,0.054868,0.0,2,False
2006-03-26 09:30:00+00:00,1.847,99.9,0.00069812888,0.089,-16.07,0.0,0.0769375,0.0420969999999999,0.0,2,False
2006-03-26 10:00:00+00:00,1.862,99.9,0.00069888116,0.099,-11.49,0.0,0.077,0.046827,0.0,2,False
2006-03-26 10:30:00+00:00,1.921,99.9,0.00070184706,0.099,-6.852,0.254,0.077125,0.046827,0.0,2,False
2006-03-26 11:00:00+00:00,1.914,99.9,0.0007014946,2.483,-14.67,0.0,0.0774375,1.174459,0.0,2,False
2006-03-26 11:30:00+00:00,1.869,99.9,0.00069923247,25.4,-1.589,0.0,0.0779375,12.0142,128.3399558010618,2,False
2006-03-26 12:00:00+00:00,1.99,99.9,0.00070532973,56.01,6.794,0.0,0.0780625,26.49273,264.44939400434583,2,False
2006-03-26 12:30:00+00:00,2.295,99.9,0.00072090741,122.3,34.42,0.254,0.077375,57.8479,396.627179139774,2,False
2006-03-26 13:00:00+00:00,2.807,99.9,0.00074774033,183.1,49.98,0.0,0.0776875,86.60629999999999,522.610763421739,2,False
2006-03-26 13:30:00+00:00,3.067,99.9,0.00076170048,225.8,61.56,0.0,0.0776875,106.8034,640.2436280138575,2,False
2006-03-26 14:00:00+00:00,3.383,99.9,0.00077897632,265.1,67.28,0.0,0.0778125,125.3923,747.5121971546807,2,False
2006-03-26 14:30:00+00:00,3.598,99.9,0.00079092695,309.1,75.0,0.0,0.0778125,146.2043,842.5803054618333,2,False
2006-03-26 15:00:00+00:00,3.835,99.9,0.00080428735,356.9,66.62,0.0,0.0785,168.81369999999998,923.82062842176,2,False
2006-03-26 15:30:00+00:00,4.644,99.9,0.00085140313,494.7,96.6,0.0,0.0779375,233.9931,989.8425380548396,2,False
2006-03-26 16:00:00+00:00,5.149,99.9,0.00088203111,341.8,53.65,0.0,0.0776875,161.6714,1039.5159069374345,2,False
2006-03-26 16:30:00+00:00,5.371,99.9,0.00089579939,565.9,128.5,0.0,0.0776875,267.67069999999995,1071.9904531164298,2,False
2006-03-26 17:00:00+00:00,6.401,99.9,0.00096218487,1155.0,375.3,0.0,0.077625,546.3149999999999,1086.71029478031,2,False
2006-03-26 17:30:00+00:00,6.804,74.6,0.25128572,478.9,152.1,0.0,0.0775625,226.5197,1083.4234655475923,2,False
2006-03-26 18:00:00+00:00,6.939,85.4,0.14578844,392.6,112.8,0.0,0.0774375,185.6998,1062.1862274950126,2,False
2006-03-26 18:30:00+00:00,7.25,85.2,0.15097772,536.2,154.3,0.0,0.0774375,253.6226,1023.3621080972028,2,False
2006-03-26 19:00:00+00:00,8.02,94.8,0.055915261,758.0,249.3,0.0,0.0774375,358.534,967.6156775629746,2,False
2006-03-26 19:30:00+00:00,8.46,99.9,0.0011079847,542.7,160.9,0.0,0.0774375,256.69710000000003,895.901173084236,2,False
2006-03-26 20:00:00+00:00,8.85,61.07,0.44290183,735.0,234.7,0.0,0.07725,347.655,809.4461647215919,2,False
2006-03-26 20:30:00+00:00,9.32,99.9,0.0011744115,706.0,221.6,0.0,0.0774375,333.938,709.7305425249295,2,False
2006-03-26 21:00:00+00:00,9.49,65.98,0.40414012,367.3,95.4,0.0,0.077375,173.7329,598.4611845763148,2,False
2006-03-26 21:30:00+00:00,9.58,73.7,0.31432988,324.1,66.17,0.0,0.077125,153.29930000000002,477.542739573807,2,False
2006-03-26 22:00:00+00:00,9.37,78.7,0.25099469,193.1,27.24,0.0,0.0770625,91.3363,349.045024084126,2,False
2006-03-26 22:30:00+00:00,8.71,77.7,0.25130887,64.31,-27.23,0.0,0.0770625,30.41863,215.16759254063,2,False
2006-03-26 23:00:00+00:00,8.45,90.6,0.10407982,70.6,-24.88,0.0,0.0769375,33.3938,78.20208645805697,2,False
2006-03-26 23:30:00+00:00,7.85,86.6,0.14242749,10.01,-48.53,0.0,0.076875,4.73473,0.0,2,False
2006-03-27 00:00:00+00:00,7.23,99.9,0.0010187204,0.185,-47.08,0.0,0.076875,0.087505,0.0,2,False
2006-03-27 00:30:00+00:00,6.949,99.9,0.00099923822,0.092,-51.46,0.0,0.076875,0.043516,0.0,2,False
2006-03-27 01:00:00+00:00,6.647,99.9,0.00097866605,0.096,-48.03,0.0,0.076875,0.045408,0.0,2,False
