TIMESTAMP,solar_TIMESTAMP,ta,vpd,sw_in,ws,precip,swc_shallow,swc_deep,ppfd_in,rh,ext_rad
2008-04-15T00:00:43Z,2008-04-14T23:25:37Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
2008-04-15T00:00:52Z,2008-04-14T23:25:46Z,10.84,0.270367,-3.6,1.44,0,0.0494873333333334,0.0570380583333333,-7.610399999999999,79.18153999308142,0
2008-04-15T01:00:43Z,2008-04-15T00:25:51Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
2008-04-15T01:00:52Z,2008-04-15T00:26:00Z,9.97,0.202392,-5.16,0.89,0,0.0494873333333334,0.0570380583333333,-10.90824,83.48352714696598,0
2008-04-15T02:00:43Z,2008-04-15T01:25:51Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
2008-04-15T02:00:52Z,2008-04-15T01:26:00Z,9.37,0.15339,-5.2,1.09,0,0.0494873333333334,0.0570380583333333,-10.992799999999999,86.9676583806361,0
2008-04-15T03:00:43Z,2008-04-15T02:25:51Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
2008-04-15T03:00:52Z,2008-04-15T02:26:00Z,8.4,0.09249,-5.2,1.42,0,0.0494873333333334,0.0570380583333333,-10.992799999999999,91.60941781932155,0
2008-04-15T04:00:43Z,2008-04-15T03:25:51Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
2008-04-15T04:00:52Z,2008-04-15T03:26:00Z,7.97,0.071185,-5.13,1.29,0,0.0494873333333334,0.0570380583333333,-10.844819999999999,93.35066474374501,0
2008-04-15T05:00:43Z,2008-04-15T04:25:51Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
2008-04-15T05:00:52Z,2008-04-15T04:26:00Z,7.8,0.061958,-3.74,1.31,0,0.0494873333333334,0.0570380583333333,-7.90636,94.14513151997245,0
2008-04-15T06:00:43Z,2008-04-15T05:25:51Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
2008-04-15T06:00:52Z,2008-04-15T05:26:00Z,7.63,0.054622,-2.31,1.52,0,0.0494873333333334,0.0570380583333333,-4.88334,94.77815198405915,0
2008-04-15T07:00:43Z,2008-04-15T06:25:51Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,264.92591062392756
2008-04-15T07:00:52Z,2008-04-15T06:26:00Z,7.82,0.060212,50.1,1.42,0,0.0494873333333334,0.0570380583333333,105.9114,94.31787629731838,265.602985287103
2008-04-15T08:00:43Z,2008-04-15T07:25:51Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,528.688086720866
2008-04-15T08:00:52Z,2008-04-15T07:26:00Z,9.23,0.138653,122.45,1.07,0,0.0494873333333334,0.0570380583333333,258.8593,88.10812285133558,529.3221725048913
2008-04-15T09:00:43Z,2008-04-15T08:25:51Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,766.4824258249475
2008-04-15T09:00:52Z,2008-04-15T08:26:00Z,10.87,0.246902,246.22,0.7,0,0.0494873333333334,0.0570380583333333,520.5090799999999,81.02627214272992,767.0302965402351
2008-04-15T10:00:43Z,2008-04-15T09:25:51Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,962.0982850063288
2008-04-15T10:00:52Z,2008-04-15T09:26:00Z,13.54,0.435093,437.25,0.95,0,0.0494873333333334,0.0570380583333333,924.3465,71.95350586442444,962.5225918591715
2008-04-15T11:00:43Z,2008-04-15T10:25:51Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,1102.2003796390245
2008-04-15T11:00:52Z,2008-04-15T10:26:00Z,17.29,0.814152,577.95,1.51,0,0.0494873333333334,0.0570380583333333,1221.7863,58.746083599683665,1102.4721973244925
2008-04-15T12:00:43Z,2008-04-15T11:25:51Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,1177.2378578129149
2008-04-15T12:00:52Z,2008-04-15T11:26:00Z,19.54,1.0955,746.03,1.73,0,0.0494873333333334,0.0570380583333333,1577.1074199999998,51.79406269201259,1177.3386563673873
2008-04-15T13:00:43Z,2008-04-15T12:25:51Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,1182.0953853663987
2008-04-15T13:00:52Z,2008-04-15T12:26:00Z,20.63,1.4318,683.27,2.44,0,0.0494873333333334,0.0570380583333333,1444.4327799999999,41.10627310755438,1182.0182933579383
2008-04-15T14:00:43Z,2008-04-15T13:25:51Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,1116.4418570280538
2008-04-15T14:00:52Z,2008-04-15T13:26:00Z,20.85,1.5132,612.58,1.79,0,0.0494873333333334,0.0570380583333333,1294.99412,38.595705785832344,1116.1921299733065
2008-04-15T15:00:43Z,2008-04-15T14:25:51Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,984.7529623260492
2008-04-15T15:00:52Z,2008-04-15T14:26:00Z,21.62,1.578,767.15,1.89,0,0.0494873333333334,0.0570380583333333,1621.7550999999999,38.92089340380289,984.3476244028252
2008-04-15T16:00:43Z,2008-04-15T15:25:51Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,796.0060685517
2008-04-15T16:00:52Z,2008-04-15T15:26:00Z,22.12,1.607,656.02,1.77,0,0.0494873333333334,0.0570380583333333,1386.8262799999998,39.66854518683994,795.4727520335854
2008-04-15T17:00:43Z,2008-04-15T16:25:51Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,563.0682214604241
2008-04-15T17:00:52Z,2008-04-15T16:26:00Z,21.3,1.3797,448.28,2.57,0,0.0494873333333334,0.0570380583333333,947.6639199999998,45.539448037929816,562.4432829914144
2008-04-15T18:00:43Z,2008-04-15T17:25:51Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,301.81898473411536
2008-04-15T18:00:52Z,2008-04-15T17:26:00Z,19.59,1.0431,224.62,2.63,0,0.0494873333333334,0.0570380583333333,474.84668,54.24225732824517,301.1450268597903
2008-04-15T19:00:43Z,2008-04-15T18:25:51Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.067915363677514
2008-04-15T19:00:52Z,2008-04-15T18:26:00Z,17.74,0.736355,59.91,1.73,0,0.0494873333333334,0.0570380583333333,126.64973999999998,63.733393534663186,29.390882278767293
2008-04-15T20:00:43Z,2008-04-15T19:25:51Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
2008-04-15T20:00:52Z,2008-04-15T19:26:00Z,16.25,0.509725,-2.63,1.03,0,0.0494873333333334,0.0570380583333333,-5.559819999999999,72.40815833934622,0
2008-04-15T21:00:43Z,2008-04-15T20:25:51Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
2008-04-15T21:00:52Z,2008-04-15T20:26:00Z,15.47,0.50419,-1.14,0.77,0,0.0494873333333334,0.0570380583333333,-2.4099599999999994,71.31161798391624,0
2008-04-15T22:00:43Z,2008-04-15T21:25:51Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
2008-04-15T22:00:52Z,2008-04-15T21:26:00Z,14.94,0.479917,-0.12,0.8,0,0.0494873333333334,0.0570380583333333,-0.25367999999999996,71.7462517332565,0
2008-04-15T23:00:43Z,2008-04-15T22:25:51Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
2008-04-15T23:00:52Z,2008-04-15T22:26:00Z,13.26,0.270165,0,0.92,0,0.0494873333333334,0.0570380583333333,0,82.2640259894364,0
2008-04-16T00:00:43Z,2008-04-15T23:25:51Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
2008-04-16T00:00:52Z,2008-04-15T23:26:00Z,12.47,0.180685,-0.46,0.38,0,0.0462933055555556,0.0585335458333333,-0.97244,87.50848548751362,0
2008-04-16T01:00:43Z,2008-04-16T00:26:04Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
2008-04-16T01:00:52Z,2008-04-16T00:26:13Z,11.67,0.143742,-3.31,0.93,0,0.0462933055555556,0.0585335458333333,-6.9973399999999994,89.52457989899756,0
2008-04-16T02:00:43Z,2008-04-16T01:26:04Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
2008-04-16T02:00:52Z,2008-04-16T01:26:13Z,10.87,0.086578,-4.91,0.74,0,0.0462933055555556,0.0585335458333333,-10.37974,93.34672294907807,0
2008-04-16T03:00:43Z,2008-04-16T02:26:04Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
2008-04-16T03:00:52Z,2008-04-16T02:26:13Z,10.83,0.063882,-4.91,0.97,0,0.0462933055555556,0.0585335458333333,-10.37974,95.07776412026946,0
2008-04-16T04:00:43Z,2008-04-16T03:26:04Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
2008-04-16T04:00:52Z,2008-04-16T03:26:13Z,10.83,0.027653,-5.08,0.93,0,0.0462933055555556,0.0585335458333333,-10.73912,97.86928103719063,0
2008-04-16T05:00:43Z,2008-04-16T04:26:04Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
2008-04-16T05:00:52Z,2008-04-16T04:26:13Z,10.37,0.015755,-5.19,0.79,0,0.0462933055555556,0.0585335458333333,-10.97166,98.74823982582338,0
2008-04-16T06:00:43Z,2008-04-16T05:26:04Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5642679865836772
2008-04-16T06:00:52Z,2008-04-16T05:26:13Z,9.79,0.007663,-3.71,0.58,0,0.0462933055555556,0.0585335458333333,-7.84294,99.36705723734062,1.237237875186498
2008-04-16T07:00:43Z,2008-04-16T06:26:04Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,271.8647938139816
2008-04-16T07:00:52Z,2008-04-16T06:26:13Z,9.13,0.001442,36.65,0.38,0,0.0462933055555556,0.0585335458333333,77.4781,99.8754869898548,272.5405744281828
2008-04-16T08:00:43Z,2008-04-16T07:26:04Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,535.0524627329069
2008-04-16T08:00:52Z,2008-04-16T07:26:13Z,11.02,0.005013,194.4,0.65,0,0.0462933055555556,0.0585335458333333,410.9616,99.6185878145178,535.6849858572929
2008-04-16T09:00:43Z,2008-04-16T08:26:04Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,772.185681745108
2008-04-16T09:00:52Z,2008-04-16T08:26:13Z,14.35,0.092427,384.1,1.33,0,0.0462933055555556,0.0585335458333333,811.9874,94.34731703791856,772.7318280835678
2008-04-16T10:00:43Z,2008-04-16T09:26:04Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,967.0990144238697
2008-04-16T10:00:52Z,2008-04-16T09:26:13Z,16.83,0.510045,581.78,2.07,0,0.0462933055555556,0.0585335458333333,1229.8829199999998,73.39108625126359,967.521553052145
2008-04-16T11:00:43Z,2008-04-16T10:26:04Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,1106.5051815042152
2008-04-16T11:00:52Z,2008-04-16T10:26:13Z,17.64,0.595202,581.55,2.6,0,0.0462933055555556,0.0585335458333333,1229.3966999999998,70.49996323494526,1106.7753079057359
2008-04-16T12:00:43Z,2008-04-16T11:26:04Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,1180.900854892592
2008-04-16T12:00:52Z,2008-04-16T11:26:13Z,18.17,0.75358,702.6,3.38,0,0.0462933055555556,0.0585335458333333,1485.2964,63.875843605295366,1181.000154559635
2008-04-16T13:00:43Z,2008-04-16T12:26:04Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,1185.2144972651158
2008-04-16T13:00:52Z,2008-04-16T12:26:13Z,18.68,0.933215,873.67,3.51,0,0.0462933055555556,0.0585335458333333,1846.9383799999998,56.67254737477887,1185.1362010072594
2008-04-16T14:00:43Z,2008-04-16T13:26:04Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,1119.152084383133
2008-04-16T14:00:52Z,2008-04-16T13:26:13Z,18.85,1.006,777.95,3.45,0,0.0462933055555556,0.0585335458333333,1644.5863,53.78716215362491,1118.9015297697974
2008-04-16T15:00:43Z,2008-04-16T14:26:04Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,987.2171427596137
2008-04-16T15:00:52Z,2008-04-16T14:26:13Z,18.01,0.975572,344.08,3.15,0,0.0462933055555556,0.0585335458333333,727.3851199999999,52.76154517345213,986.8114102415747
2008-04-16T16:00:43Z,2008-04-16T15:26:04Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,798.4037373512955
2008-04-16T16:00:52Z,2008-04-16T15:26:13Z,16.69,0.588933,185,3.55,0,0.0462933055555556,0.0585335458333333,391.09,69.00110031957705,797.8704858684803
2008-04-16T17:00:43Z,2008-04-16T16:26:04Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,565.5833390068365
2008-04-16T17:00:52Z,2008-04-16T16:26:13Z,16.14,0.463162,115.18,2.98,0,0.0462933055555556,0.0585335458333333,243.49052,74.75209792259936,564.9589204608213
2008-04-16T18:00:43Z,2008-04-16T17:26:04Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,304.6273696138285
2008-04-16T18:00:53Z,2008-04-16T17:26:14Z,15.89,0.377228,45.51,3.25,0,0.0462933055555556,0.0585335458333333,96.20813999999999,79.10547732413792,303.8795668667253
2008-04-16T19:00:43Z,2008-04-16T18:26:04Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.32524167202337
2008-04-16T19:00:53Z,2008-04-16T18:26:14Z,14.96,0.18857,8.05,3.34,1,0.0462933055555556,0.0585335458333333,17.0177,88.91277137476158,32.574423283472655
2008-04-16T20:00:43Z,2008-04-16T19:26:04Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
2008-04-16T20:00:53Z,2008-04-16T19:26:14Z,14.68,0.06156,0,3.66,1,0.0462933055555556,0.0585335458333333,0,96.3145502313747,0
2008-04-16T21:00:43Z,2008-04-16T20:26:04Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
2008-04-16T21:00:53Z,2008-04-16T20:26:14Z,15.26,0.064467,0,3.61,0,0.0462933055555556,0.0585335458333333,0,96.28203458760358,0
2008-04-16T22:00:43Z,2008-04-16T21:26:04Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
2008-04-16T22:00:53Z,2008-04-16T21:26:14Z,15.38,0.117937,0,3.42,0.5,0.0462933055555556,0.0585335458333333,0,93.25051767868831,0
2008-04-16T23:00:43Z,2008-04-16T22:26:04Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
2008-04-16T23:00:53Z,2008-04-16T22:26:14Z,14.44,0.339265,0,2.58,0,0.0462933055555556,0.0585335458333333,0,79.37158142544787,0
2008-04-17T00:00:43Z,2008-04-16T23:26:04Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
2008-04-17T00:00:53Z,2008-04-16T23:26:14Z,14.02,0.363725,0,2.85,0,0.0493414444444444,0.0604312208333333,0,77.27432216624518,0
2008-04-17T01:00:43Z,2008-04-17T00:26:17Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
2008-04-17T01:00:53Z,2008-04-17T00:26:27Z,14.2,0.330285,0,3.26,0,0.0493414444444444,0.0604312208333333,0,79.60313508959248,0
2008-04-17T02:00:43Z,2008-04-17T01:26:17Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
2008-04-17T02:00:53Z,2008-04-17T01:26:27Z,13.74,0.346712,0,2.79,0,0.0493414444444444,0.0604312208333333,0,77.9396630428192,0
2008-04-17T03:00:43Z,2008-04-17T02:26:17Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
2008-04-17T03:00:53Z,2008-04-17T02:26:27Z,12.64,0.313747,-0.33,1.6,0,0.0493414444444444,0.0604312208333333,-0.69762,78.55006082274807,0
2008-04-17T04:00:43Z,2008-04-17T03:26:17Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
2008-04-17T04:00:53Z,2008-04-17T03:26:27Z,12.78,0.330443,-1.68,2.74,0,0.0493414444444444,0.0604312208333333,-3.5515199999999996,77.61502185412306,0
2008-04-17T05:00:43Z,2008-04-17T04:26:17Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
2008-04-17T05:00:53Z,2008-04-17T04:26:27Z,12.67,0.314442,-1.04,2,0,0.0493414444444444,0.0604312208333333,-2.19856,78.54480622905494,0
2008-04-17T06:00:43Z,2008-04-17T05:26:17Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.868460491816035
2008-04-17T06:00:53Z,2008-04-17T05:26:27Z,12.37,0.265443,-1.63,1.89,0,0.0493414444444444,0.0604312208333333,-3.4458199999999994,81.52781770489284,8.615142732873586
2008-04-17T07:00:43Z,2008-04-17T06:26:17Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,278.7125068852701
2008-04-17T07:00:53Z,2008-04-17T06:26:27Z,12.5,0.268338,38.92,1.44,0,0.0493414444444444,0.0604312208333333,82.27688,81.485182511069155,279.4619146760877
2008-04-17T08:00:43Z,2008-04-17T07:26:17Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,541.3203846398419
2008-04-17T08:00:53Z,2008-04-17T07:26:27Z,13.49,0.309845,80.48,2.16,0,0.0493414444444444,0.0604312208333333,170.13472,79.96193999778369,542.0214310215194
2008-04-17T09:00:43Z,2008-04-17T08:26:17Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,777.7901827895573
2008-04-17T09:00:53Z,2008-04-17T08:26:27Z,14.07,0.362487,120.38,2.9,0,0.0493414444444444,0.0604312208333333,254.48331999999996,77.42502283392692,778.3950776357127
2008-04-17T10:00:43Z,2008-04-17T09:26:17Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,972.0018329133558
2008-04-17T10:00:53Z,2008-04-17T09:26:27Z,15.26,0.509128,369.42,3.13,0,0.0493414444444444,0.0604312208333333,780.95388,70.63737579718985,972.4693407654271
2008-04-17T11:00:43Z,2008-04-17T10:26:17Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,1110.716007198231
2008-04-17T11:00:53Z,2008-04-17T10:26:27Z,15.88,0.55552,331.43,3.23,0,0.0493414444444444,0.0604312208333333,700.64302,69.21026432337112,1111.014258265646
2008-04-17T12:00:43Z,2008-04-17T11:26:17Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,1184.476635477269
2008-04-17T12:00:53Z,2008-04-17T11:26:27Z,16.21,0.599492,336.75,3.4,0,0.0493414444444444,0.0604312208333333,711.8895,67.46610430675774,1184.5852981783598
2008-04-17T13:00:43Z,2008-04-17T12:26:17Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,1188.255517363191
2008-04-17T13:00:53Z,2008-04-17T12:26:27Z,16.34,0.572423,375.67,3.49,0,0.0493414444444444,0.0604312208333333,794.16638,69.19152038893618,1188.1671843067847
2008-04-17T14:00:43Z,2008-04-17T13:26:17Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,1121.7950870315176
2008-04-17T14:00:53Z,2008-04-17T13:26:27Z,15.25,0.442238,248.62,3.77,0.5,0.0493414444444444,0.0604312208333333,525.58268,74.4786853450907,1121.5157799590454
2008-04-17T15:00:43Z,2008-04-17T14:26:17Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,989.6259651323005
2008-04-17T15:00:53Z,2008-04-17T14:26:27Z,15.5,0.50019,279.43,3.92,0,0.0493414444444444,0.0604312208333333,590.71502,71.59393749937666,989.1747244004838
2008-04-17T16:00:43Z,2008-04-17T15:26:17Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,800.7581019938904
2008-04-17T16:00:53Z,2008-04-17T15:26:27Z,14.68,0.339112,125.35,4.08,0.5,0.0493414444444444,0.0604312208333333,264.9899,79.69817670665914,800.1656885847289
2008-04-17T17:00:43Z,2008-04-17T16:26:17Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,568.0665674243872
2008-04-17T17:00:53Z,2008-04-17T16:26:27Z,14.58,0.3196,69.96,4.23,0.5,0.0493414444444444,0.0604312208333333,147.89543999999998,80.74234682030608,567.3733659676308
2008-04-17T18:00:43Z,2008-04-17T17:26:17Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,307.4138581653032
2008-04-17T18:00:53Z,2008-04-17T17:26:27Z,13.37,0.104007,32.46,4.01,0.5,0.0493414444444444,0.0604312208333333,68.62044,93.220911678294,306.667123925036
2008-04-17T19:00:43Z,2008-04-17T18:26:17Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.56855541269614
2008-04-17T19:00:53Z,2008-04-17T18:26:27Z,13.57,0.080288,9.09,3.76,3,0.0493414444444444,0.0604312208333333,19.21626,94.83466402745469,35.81919291092198
2008-04-17T20:00:43Z,2008-04-17T19:26:17Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
2008-04-17T20:00:53Z,2008-04-17T19:26:27Z,13.46,0.056413,0,3.97,5,0.0493414444444444,0.0604312208333333,0,96.34456167559911,0
2008-04-17T21:00:43Z,2008-04-17T20:26:17Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
2008-04-17T21:00:53Z,2008-04-17T20:26:27Z,13.87,0.037382,0,4.47,7.5,0.0493414444444444,0.0604312208333333,0,97.64149946873208,0
2008-04-17T22:00:43Z,2008-04-17T21:26:17Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
2008-04-17T22:00:53Z,2008-04-17T21:26:27Z,13.82,0.044493,0.51,4.98,6.5,0.0493414444444444,0.0604312208333333,1.0781399999999999,97.18371785828255,0
2008-04-17T23:00:43Z,2008-04-17T22:26:17Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
2008-04-17T23:00:53Z,2008-04-17T22:26:27Z,12.21,0.045547,0,3.3,1,0.0493414444444444,0.0604312208333333,0,96.79684694604003,0
2008-04-18T00:00:43Z,2008-04-17T23:26:17Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
2008-04-18T00:00:53Z,2008-04-17T23:26:27Z,12.86,0.030422,0,3.19,0.5,0.0899491111111111,0.0618803416666666,0,97.94991468648834,0
2008-04-18T01:00:43Z,2008-04-18T00:26:29Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
2008-04-18T01:00:53Z,2008-04-18T00:26:39Z,13.5,0.07976,0,3.71,1,0.0899491111111111,0.0618803416666666,0,94.84518193138737,0
2008-04-18T02:00:43Z,2008-04-18T01:26:29Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
2008-04-18T02:00:53Z,2008-04-18T01:26:39Z,13.31,0.258265,0.02,4.45,0,0.0899491111111111,0.0618803416666666,0.04228,83.10048453857983,0
2008-04-18T03:00:43Z,2008-04-18T02:26:29Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
2008-04-18T03:00:53Z,2008-04-18T02:26:39Z,12.83,0.371358,-0.04,4.46,0,0.0899491111111111,0.0618803416666666,-0.08456,74.92561626477661,0
2008-04-18T04:00:43Z,2008-04-18T03:26:29Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
2008-04-18T04:00:53Z,2008-04-18T03:26:39Z,12.22,0.317678,-0.61,3.86,0,0.0899491111111111,0.0618803416666666,-1.28954,77.67357448280137,0
2008-04-18T05:00:43Z,2008-04-18T04:26:29Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
2008-04-18T05:00:53Z,2008-04-18T04:26:39Z,11.5,0.309033,-4.42,2.65,0,0.0899491111111111,0.0618803416666666,-9.343879999999999,77.22405184914754,0
2008-04-18T06:00:43Z,2008-04-18T05:26:29Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.012253151359689
2008-04-18T06:00:53Z,2008-04-18T05:26:39Z,11.43,0.329155,-3.22,3.34,0,0.0899491111111111,0.0618803416666666,-6.80708,75.62834785295547,15.757837512277307
2008-04-18T07:00:43Z,2008-04-18T06:26:29Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,285.39212196130154
2008-04-18T07:00:53Z,2008-04-18T06:26:39Z,11.37,0.323772,53.22,2.81,0,0.0899491111111111,0.0618803416666666,112.50707999999999,75.93144374530732,286.14006267709544
2008-04-18T08:00:43Z,2008-04-18T07:26:29Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,547.4202869833309
2008-04-18T08:00:53Z,2008-04-18T07:26:39Z,13.05,0.402208,256.25,3.35,0,0.0899491111111111,0.0618803416666666,541.7125,73.23080825250659,548.1195975696303
2008-04-18T09:00:43Z,2008-04-18T08:26:29Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,783.2345190979922
2008-04-18T09:00:53Z,2008-04-18T08:26:39Z,13.83,0.476738,367.06,3.88,0,0.0899491111111111,0.0618803416666666,775.96484,69.84342661682778,783.8375281929115
2008-04-18T10:00:43Z,2008-04-18T09:26:29Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,976.7595868875663
2008-04-18T10:00:53Z,2008-04-18T09:26:39Z,14.9,0.618113,574.47,5.09,0.5,0.0899491111111111,0.0618803416666666,1214.42958,63.516445098652596,977.2251879610386
2008-04-18T11:00:43Z,2008-04-18T10:26:29Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,1114.803088068425
2008-04-18T11:00:53Z,2008-04-18T10:26:39Z,14.11,0.535613,694.78,5.02,0,0.0899491111111111,0.0618803416666666,1468.7649199999998,66.72949873410121,1115.0995416074206
2008-04-18T12:00:43Z,2008-04-18T11:26:29Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,1187.9547592620988
2008-04-18T12:00:53Z,2008-04-18T11:26:39Z,15.72,0.745938,882.5,6.1,0,0.0899491111111111,0.0618803416666666,1865.6049999999998,58.23085395752934,1188.0618564102626
2008-04-18T13:00:43Z,2008-04-18T12:26:29Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,1191.2279594401625
2008-04-18T13:00:53Z,2008-04-18T12:26:39Z,15.67,0.719973,843.22,5.89,0,0.0899491111111111,0.0618803416666666,1782.56708,59.55547129354186,1191.1383996001348
2008-04-18T14:00:43Z,2008-04-18T13:26:29Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,1124.3995982994259
2008-04-18T14:00:53Z,2008-04-18T13:26:39Z,16.34,0.82604,898.67,5.66,0,0.0899491111111111,0.0618803416666666,1899.7883799999997,55.54155493765425,1124.1194867896872
2008-04-18T15:00:43Z,2008-04-18T14:26:29Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,992.0253376375989
2008-04-18T15:00:53Z,2008-04-18T14:26:39Z,15.68,0.722475,621.52,5.58,0,0.0899491111111111,0.0618803416666666,1313.8932799999998,59.44090945738473,991.5737694809724
2008-04-18T16:00:43Z,2008-04-18T15:26:29Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,803.1290301605187
2008-04-18T16:00:53Z,2008-04-18T15:26:39Z,16.11,0.837947,681.65,5.86,0,0.0899491111111111,0.0618803416666666,1441.0080999999998,54.23425347301374,802.5367883790178
2008-04-18T17:00:43Z,2008-04-18T16:26:29Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,570.587567041857
2008-04-18T17:00:53Z,2008-04-18T16:26:39Z,15.25,0.65814,280.95,4.53,0,0.0899491111111111,0.0618803416666666,593.9282999999999,62.01909825256535,569.895024195559
2008-04-18T18:00:43Z,2008-04-18T17:26:29Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,310.2530691557137
2008-04-18T18:00:53Z,2008-04-18T17:26:39Z,14.68,0.550665,117.58,3.99,0,0.0899491111111111,0.0618803416666666,248.56411999999997,67.03300524951183,309.50743517713374
2008-04-18T19:00:43Z,2008-04-18T18:26:29Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.872261783961235
2008-04-18T19:00:53Z,2008-04-18T18:26:39Z,12.64,0.239873,39.21,2.86,1,0.0899491111111111,0.0618803416666666,82.88994,83.60060411648573,39.1243657214391
2008-04-18T20:00:43Z,2008-04-18T19:26:29Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
2008-04-18T20:00:53Z,2008-04-18T19:26:39Z,12.62,0.30526,1.37,2.53,0,0.0899491111111111,0.0618803416666666,2.89618,79.1028902543579,0
