TIMESTAMP,solar_TIMESTAMP,ta,rh,sw_in,ws,precip,swc_shallow,ppfd_in,vpd,ext_rad
2017-04-14T21:30:00Z,2017-04-14T16:33:18Z,12.8,20.3,864,1.9,0,0.42,1826.4959999999999,1.1797847510708617,518.1884641328472
2017-04-14T22:00:00Z,2017-04-14T17:03:18Z,12.9,18.3,870,2,0,0.42,1839.1799999999998,1.21734390200075,395.33547398076644
2017-04-14T22:30:00Z,2017-04-14T17:33:18Z,13.6,19.2,864,2.9,0,0.42,1826.4959999999999,1.2602759393740735,268.33144761582815
2017-04-14T23:00:00Z,2017-04-14T18:03:18Z,13.4,19.8,842,2,0,0.42,1779.9879999999998,1.2347099702781363,139.3501959432478
2017-04-14T23:30:00Z,2017-04-14T18:33:18Z,13.9,19.5,775,3.6,0,0.42,1638.35,1.2803496519132902,10.59937128148077
2017-04-15T00:00:00Z,2017-04-14T19:03:18Z,14.4,18.9,750,2.7,0,0.42,1585.5,1.332412779259351,0
2017-04-15T00:30:00Z,2017-04-14T19:33:18Z,14.3,19.1,692,1.8,0,0.41,1462.888,1.3205472530897535,0
2017-04-15T01:00:00Z,2017-04-14T20:03:18Z,14.5,14.8,617,3.7,0,0.41,1304.338,1.408859804209942,0
2017-04-15T01:30:00Z,2017-04-14T20:33:18Z,14.4,17.8,536,2.2,0,0.41,1133.104,1.3504849624552238,0
2017-04-15T02:00:00Z,2017-04-14T21:03:18Z,14.6,19.6,443,2.5,0,0.41,936.502,1.3381112497454024,0
2017-04-15T02:30:00Z,2017-04-14T21:33:18Z,14.4,19.7,343,2,0,0.41,725.102,1.3192693732987162,0
2017-04-15T03:00:00Z,2017-04-14T22:03:18Z,14.2,20.4,250,3,0,0.41,528.5,1.2909330420948724,0
2017-04-15T03:30:00Z,2017-04-14T22:33:18Z,13.8,21.7,157,1.5,0,0.41,331.89799999999997,1.237287449771926,0
2017-04-15T04:00:00Z,2017-04-14T23:03:18Z,12.2,26,22,1.4,0,0.41,46.507999999999996,1.0530452219527677,0
2017-04-15T04:30:00Z,2017-04-14T23:33:18Z,6.8,52.9,9,0.7,0,0.41,19.026,0.46583846781006527,0
2017-04-15T05:00:00Z,2017-04-15T00:03:32Z,5.7,52.7,0,0.2,0,0.41,0,0.4335289268220368,0
2017-04-15T05:30:00Z,2017-04-15T00:33:32Z,4.3,63.8,0,0.4,0,0.41,0,0.3008508630598389,0
2017-04-15T06:00:00Z,2017-04-15T01:03:32Z,3.3,66.9,0,0.1,0,0.41,0,0.25632824397789206,0
2017-04-15T06:30:00Z,2017-04-15T01:33:32Z,2.6,73,0,0.1,0,0.41,0,0.19893267029823997,0
2017-04-15T07:00:00Z,2017-04-15T02:03:32Z,2,74.2,0,0.5,0,0.41,0,0.18210561891038254,0
2017-04-15T07:30:00Z,2017-04-15T02:33:32Z,1.9,72.9,0,0.4,0,0.41,0,0.18991412580464043,0
2017-04-15T08:00:00Z,2017-04-15T03:03:32Z,1.4,75.5,0,0,0,0.41,0,0.16562888291971734,0
2017-04-15T08:30:00Z,2017-04-15T03:33:32Z,1.1,76.3,0,0.3,0,0.41,0,0.1567890315077058,0
2017-04-15T09:00:00Z,2017-04-15T04:03:32Z,1.3,73.4,0,0.5,0,0.41,0,0.1785336434913133,0
2017-04-15T09:30:00Z,2017-04-15T04:33:32Z,0.6,79.2,0,0.6,0,0.41,0,0.13271077090277975,0
2017-04-15T10:00:00Z,2017-04-15T05:03:32Z,0.7,76.5,0,0.5,0,0.41,0,0.15102921115397516,0
2017-04-15T10:30:00Z,2017-04-15T05:33:32Z,0.9,75.1,0,0.1,0,0.41,0,0.16236219266416346,44.55382216400521
2017-04-15T11:00:00Z,2017-04-15T06:03:32Z,0.4,80.3,0,0.4,0,0.41,0,0.12387980009112129,173.33238768386107
2017-04-15T11:30:00Z,2017-04-15T06:33:32Z,0.5,76.1,0,0.5,0,0.41,0,0.15138672658635918,301.8548053053063
2017-04-15T12:00:00Z,2017-04-15T07:03:32Z,-0.1,76.9,0,0.6,0,0.41,0,0.14006436832491115,427.9212860327484
2017-04-15T12:30:00Z,2017-04-15T07:33:32Z,0.1,76.2,0,0.6,0,0.41,0,0.14642936524528416,549.3740776094933
2017-04-15T13:00:00Z,2017-04-15T08:03:32Z,-0.1,73.9,0,0.9,0,0.41,0,0.15825454602944503,664.1343965580822
2017-04-15T13:30:00Z,2017-04-15T08:33:32Z,-0.1,76.9,0,0.7,0,0.42,0,0.14006436832491115,770.238008563382
2017-04-15T14:00:00Z,2017-04-15T09:03:32Z,0.3,74.6,0,0.7,0,0.42,0,0.15856585253820238,865.8688482066527
2017-04-15T14:30:00Z,2017-04-15T09:33:32Z,0.5,72.4,0,0.4,0,0.41,0,0.1748231654302724,949.3901026175406
2017-04-15T15:00:00Z,2017-04-15T10:03:32Z,-0.5,80.1,0,0.3,0,0.41,0,0.11718314705446711,1019.3722270192469
2017-04-15T15:30:00Z,2017-04-15T10:33:32Z,0.3,78.8,12,0.8,0,0.41,25.368,0.13234630211849968,1074.6174126562887
2017-04-15T16:00:00Z,2017-04-15T11:03:32Z,0.4,77,63,0.3,0,0.41,133.182,0.1446312386850654,1114.1800883160427
2017-04-15T16:30:00Z,2017-04-15T11:33:32Z,3.1,78.9,134,0.5,0,0.41,283.276,0.1610961097076083,1137.383104544146
2017-04-15T17:00:00Z,2017-04-15T12:03:32Z,7.3,66.5,259,0.1,0,0.41,547.526,0.34291447934133007,1143.8293235494923
2017-04-15T17:30:00Z,2017-04-15T12:33:32Z,10.9,51.3,359,1.1,0,0.41,758.9259999999999,0.6358334418238959,1133.4084164307899
2017-04-15T18:00:00Z,2017-04-15T13:03:32Z,12.4,44.9,453,1.3,0,0.41,957.6419999999999,0.7944853287896301,1106.29875138805
2017-04-15T18:30:00Z,2017-04-15T13:33:32Z,14.8,40.7,523,1.6,0,0.41,1105.6219999999998,0.9997699482983402,1062.9643406052928
2017-04-15T19:00:00Z,2017-04-15T14:03:32Z,15.2,37.4,532,3.1,0,0.41,1124.648,1.0829568434977515,1004.1468980660179
2017-04-15T19:30:00Z,2017-04-15T14:33:32Z,16.8,34.5,699,2.2,0,0.41,1477.686,1.2551253751186147,930.8531442442824
2017-04-15T20:00:00Z,2017-04-15T15:03:32Z,17.2,36.1,641,2.4,0,0.41,1355.0739999999998,1.2559159736602816,844.3375749682261
2017-04-15T20:30:00Z,2017-04-15T15:33:32Z,18.8,33.3,794,2.4,0,0.41,1678.5159999999998,1.449749353554857,746.0809893872537
2017-04-15T21:00:00Z,2017-04-15T16:03:32Z,18.4,36.6,704,2.9,0,0.41,1488.2559999999999,1.3439447679169065,637.7651445616042
2017-04-15T21:30:00Z,2017-04-15T16:33:32Z,20.1,35.3,827,3,0,0.41,1748.2779999999998,1.5246795929446957,521.243970487993
2017-04-15T22:00:00Z,2017-04-15T17:03:32Z,20.1,35.8,822,3,0,0.41,1737.7079999999999,1.5128969067550149,398.5118382467072
2017-04-15T22:30:00Z,2017-04-15T17:33:32Z,20.7,34.5,888,3.9,0,0.41,1877.232,1.6017625958808,271.6694243933422
2017-04-15T23:00:00Z,2017-04-15T18:03:32Z,21.1,33.1,597,2.1,0,0.41,1262.058,1.6767281634110598,142.887755860059
2017-04-15T23:30:00Z,2017-04-15T18:33:32Z,19.9,34.5,315,4,0,0.41,665.91,1.5245366884977427,14.371050773266093
2017-04-16T00:00:00Z,2017-04-15T19:03:32Z,20.1,34.1,252,1.8,0,0.41,532.728,1.5529580397999296,0
2017-04-16T00:30:00Z,2017-04-15T19:33:32Z,20.3,32.7,255,2.7,0,0.41,539.0699999999999,1.6056786937032508,0
2017-04-16T01:00:00Z,2017-04-15T20:03:32Z,20,33,172,2.3,0,0.41,363.608,1.5691385934742477,0
2017-04-16T01:30:00Z,2017-04-15T20:33:32Z,19.7,33.4,76,2.2,0,0.41,160.664,1.531033205270726,0
2017-04-16T02:00:00Z,2017-04-15T21:03:32Z,18.8,38,48,2.4,0,0.41,101.472,1.3475931022548895,0
2017-04-16T02:30:00Z,2017-04-15T21:33:32Z,17.2,49.9,22,3.2,0,0.41,46.507999999999996,0.984685293902662,0
2017-04-16T03:00:00Z,2017-04-15T22:03:32Z,14.6,66.3,12,1.3,0.05,0.41,25.368,0.5608749890101998,0
2017-04-16T03:30:00Z,2017-04-15T22:33:32Z,14.1,73.5,28,1.8,0.05,0.41,59.19199999999999,0.4269917463685204,0
2017-04-16T04:00:00Z,2017-04-15T23:03:32Z,14.5,71.4,77,1.2,0.05,0.41,162.778,0.47292711737563764,0
2017-04-16T04:30:00Z,2017-04-15T23:33:32Z,12.7,72.5,8,2,0.05,0.41,16.912,0.40441576203738044,0
2017-04-16T05:00:00Z,2017-04-16T00:03:46Z,12.1,67.3,0,0.9,0.05,0.41,0,0.46227465289952063,0
2017-04-16T05:30:00Z,2017-04-16T00:33:46Z,9.9,82.3,0,0.7,0,0.41,0,0.21614572062066656,0
2017-04-16T06:00:00Z,2017-04-16T01:03:46Z,9.1,82.3,0,0.5,0,0.41,0,0.20480564244724145,0
2017-04-16T06:30:00Z,2017-04-16T01:33:46Z,8.3,85.9,0,0.4,0,0.41,0,0.1545356206441693,0
2017-04-16T07:00:00Z,2017-04-16T02:03:46Z,8.2,88.7,0,0.4,0,0.41,0,0.12300764416678436,0
2017-04-16T07:30:00Z,2017-04-16T02:33:46Z,14.1,74,0,2.8,0,0.41,0,0.4189352983238313,0
2017-04-16T08:00:00Z,2017-04-16T03:03:46Z,15.4,61.5,0,3.4,0,0.41,0,0.6746519962155743,0
2017-04-16T08:30:00Z,2017-04-16T03:33:46Z,15.6,61.9,0,3.4,0,0.41,0,0.676265729418497,0
2017-04-16T09:00:00Z,2017-04-16T04:03:46Z,15.8,61.6,0,2.5,0,0.41,0,0.6903797332399474,0
2017-04-16T09:30:00Z,2017-04-16T04:33:46Z,15.8,62.4,0,3.1,0,0.41,0,0.6759968221307818,0
2017-04-16T10:00:00Z,2017-04-16T05:03:46Z,16.1,62,0,3.8,0,0.41,0,0.6964185640721473,0
2017-04-16T10:30:00Z,2017-04-16T05:33:46Z,16.2,62.2,0,2.8,0,0.41,0,0.6971893607363489,52.25598400409552
2017-04-16T11:00:00Z,2017-04-16T06:03:46Z,16.8,60.1,0,3.8,0,0.41,0,0.7645725567516446,180.83103282203547
2017-04-16T11:30:00Z,2017-04-16T06:33:46Z,17.1,59.8,0,3.1,0,0.41,0,0.7851191807437798,309.11572721504615
2017-04-16T12:00:00Z,2017-04-16T07:03:46Z,17.6,59.2,0,2.8,0,0.41,0,0.8224297449250452,434.91436552241305
2017-04-16T12:30:00Z,2017-04-16T07:33:46Z,17.2,69,0,3.6,0.03,0.41,0,0.6092863096004497,556.0737980219961
2017-04-16T13:00:00Z,2017-04-16T08:03:46Z,17.6,64.4,0,4.8,0.03,0.41,0,0.7176102676306768,670.5202798819804
2017-04-16T13:30:00Z,2017-04-16T08:33:46Z,15.9,77.4,0,6.6,0.08,0.41,0,0.4089254249285148,776.2949650010786
2017-04-16T14:00:00Z,2017-04-16T09:03:46Z,15.9,73,0,3.4,0.1,0.41,0,0.48853922447211956,871.5874332324246
2017-04-16T14:30:00Z,2017-04-16T09:33:46Z,15.8,73.4,0,2.7,0.1,0.41,0,0.47823179437975505,954.7666771454905
2017-04-16T15:00:00Z,2017-04-16T10:03:46Z,16.4,68.7,0,2.2,0.1,0.41,0,0.5847107354580006,1024.4090179650627
2017-04-16T15:30:00Z,2017-04-16T10:33:46Z,16.8,66.6,8,2.4,0.1,0.41,16.912,0.6400181302131563,1079.3224728855535
2017-04-16T16:00:00Z,2017-04-16T11:03:46Z,17.7,63.2,53,2.5,0.1,0.41,112.04199999999999,0.7464930111675406,1118.5671566971048
2017-04-16T16:30:00Z,2017-04-16T11:33:46Z,18.8,58.9,182,2.7,0.1,0.41,384.748,0.8933238145592896,1141.4713685371457
2017-04-16T17:00:00Z,2017-04-16T12:03:46Z,19.6,57,255,3.1,0.1,0.41,539.0699999999999,0.9823868778873758,1147.643088433418
2017-04-16T17:30:00Z,2017-04-16T12:33:46Z,20.7,52.9,419,3.9,0.1,0.41,885.766,1.1518018055875676,1136.9766868703928
2017-04-16T18:00:00Z,2017-04-16T13:03:46Z,21.2,50.6,423,3.9,0.1,0.41,894.222,1.2457422274142058,1109.6547325440088
2017-04-16T18:30:00Z,2017-04-16T13:33:46Z,22.1,46.6,526,5.8,0.1,0.41,1111.964,1.4227584617082953,1066.1448673684645
2017-04-16T19:00:00Z,2017-04-16T14:03:46Z,22.8,42.8,594,6.7,0.1,0.41,1255.716,1.590194879851693,1007.1918022267477
2017-04-16T19:30:00Z,2017-04-16T14:33:46Z,23.7,40.8,670,5.6,0.1,0.41,1416.3799999999999,1.7376755005062132,933.8045704688857
2017-04-16T20:00:00Z,2017-04-16T15:03:46Z,24.2,38.1,730,6.7,0.1,0.41,1543.2199999999998,1.8722921980344307,847.2392573292627
2017-04-16T20:30:00Z,2017-04-16T15:33:46Z,24.6,36.2,635,6,0.1,0.4,1342.3899999999999,1.9764971500196462,748.9775008673222
2017-04-16T21:00:00Z,2017-04-16T16:03:46Z,25.2,35,849,7.6,0.1,0.41,1794.7859999999998,2.0869765621861713,640.7011324096412
2017-04-16T21:30:00Z,2017-04-16T16:33:46Z,25.8,33.5,890,6.5,0.1,0.41,1881.4599999999998,2.212497985544208,524.2633905456581
2017-04-16T22:00:00Z,2017-04-16T17:03:46Z,25.8,33.7,762,6,0.1,0.4,1610.868,2.205843856264376,401.65720137630245
2017-04-16T22:30:00Z,2017-04-16T17:33:46Z,25.6,34.8,827,4.8,0.1,0.4,1748.2779999999998,2.143702067167484,274.98106792678703
2017-04-16T23:00:00Z,2017-04-16T18:03:46Z,24.9,35.4,163,4.1,0.1,0.4,344.582,2.037423791732895,146.40315255500852
2017-04-16T23:30:00Z,2017-04-16T18:33:46Z,26.7,31.7,706,5.9,0.1,0.4,1492.484,2.39626124323008,18.12416711591125
2017-04-17T00:00:00Z,2017-04-16T19:03:46Z,26.1,30.5,292,7.2,0.1,0.4,617.288,2.353682242192956,0
2017-04-17T00:30:00Z,2017-04-16T19:33:46Z,27.2,29.2,670,5.6,0.1,0.4,1416.3799999999999,2.5579079418771786,0
2017-04-17T01:00:00Z,2017-04-16T20:03:46Z,26.1,30,215,7.1,0.1,0.4,454.51,2.370615207964128,0
2017-04-17T01:30:00Z,2017-04-16T20:33:46Z,26.7,30.1,517,5.3,0.1,0.4,1092.9379999999999,2.4523962064682667,0
2017-04-17T02:00:00Z,2017-04-16T21:03:46Z,25.7,33.3,278,2.7,0.1,0.4,587.692,2.206052575638788,0
2017-04-17T02:30:00Z,2017-04-16T21:33:46Z,25.4,34.9,86,3.6,0.1,0.4,181.804,2.115171005091607,0
2017-04-17T03:00:00Z,2017-04-16T22:03:46Z,17.5,80.9,5,5.7,0.2,0.4,10.57,0.3825873048587357,0
2017-04-17T03:30:00Z,2017-04-16T22:33:46Z,17,83.9,23,4.2,0.3,0.41,48.622,0.3124517985591072,0
2017-04-17T04:00:00Z,2017-04-16T23:03:46Z,16.8,84,30,3.2,0.3,0.41,63.419999999999995,0.30659551147935626,0
2017-04-17T04:30:00Z,2017-04-16T23:33:46Z,16.9,80.2,8,2.9,0.3,0.41,16.912,0.38182799695516945,0
2017-04-17T05:00:00Z,2017-04-17T00:03:59Z,17.2,74.6,0,2.7,0.3,0.41,0,0.49922168593069094,0
2017-04-17T05:30:00Z,2017-04-17T00:33:59Z,15.6,80.1,0,1.4,0,0.4,0,0.3532201578852519,0
2017-04-17T06:00:00Z,2017-04-17T01:03:59Z,16.1,79.5,0,2.4,0,0.4,0,0.3756994885126057,0
2017-04-17T06:30:00Z,2017-04-17T01:33:59Z,15.6,79.2,0,1.6,0,0.4,0,0.3691949388951375,0
2017-04-17T07:00:00Z,2017-04-17T02:03:59Z,15.1,79.9,0,2.4,0,0.4,0,0.3454923086036618,0
2017-04-17T07:30:00Z,2017-04-17T02:33:59Z,15.4,80.7,0,2.2,0,0.4,0,0.3382021695314436,0
2017-04-17T08:00:00Z,2017-04-17T03:03:59Z,13.6,86.5,0,1.3,0,0.4,0,0.2105659057122524,0
2017-04-17T08:30:00Z,2017-04-17T03:33:59Z,15.1,83.2,0,1.9,0,0.4,0,0.2887696907732098,0
2017-04-17T09:00:00Z,2017-04-17T04:03:59Z,15.2,82.9,0,1.7,0,0.4,0,0.2958236745017819,0
2017-04-17T09:30:00Z,2017-04-17T04:33:59Z,13.2,87.6,0,1.5,0,0.4,0,0.18842538724165214,0
2017-04-17T10:00:00Z,2017-04-17T05:03:59Z,15.2,80.2,0,2.3,0,0.4,0,0.3425326757389054,0
2017-04-17T10:30:00Z,2017-04-17T05:33:59Z,14.2,83.5,0,1.4,0,0.4,0,0.2675929044543392,59.80050425549934
2017-04-17T11:00:00Z,2017-04-17T06:03:59Z,12.7,87.5,0,1.1,0,0.4,0,0.18382534638062745,188.16763112517668
2017-04-17T11:30:00Z,2017-04-17T06:33:59Z,11.2,94.5,0,0.5,0,0.4,0,0.07325600743335081,316.21199908343067
2017-04-17T12:00:00Z,2017-04-17T07:03:59Z,14.9,83.6,0,5.2,0,0.4,0,0.2782854248786185,441.7420390391786
2017-04-17T12:30:00Z,2017-04-17T07:33:59Z,13.6,82.6,0,3.1,0,0.4,0,0.27139605625134755,562.6092173976048
2017-04-17T13:00:00Z,2017-04-17T08:03:59Z,12.9,80.4,0,2.4,0,0.4,0,0.2920433351189069,676.7448096794816
2017-04-17T13:30:00Z,2017-04-17T08:33:59Z,12.1,81.4,0,2.1,0,0.4,0,0.2629452154107364,782.1953081211773
2017-04-17T14:00:00Z,2017-04-17T09:03:59Z,12.1,79.3,0,1.9,0,0.4,0,0.292632578440981,877.155857232014
2017-04-17T14:30:00Z,2017-04-17T09:33:59Z,11.8,80.2,0,1.9,0,0.4,0,0.27441928637725604,960.0011450373995
2017-04-17T15:00:00Z,2017-04-17T10:03:59Z,11.8,80,0,2.6,0,0.4,0,0.2771911983608647,1029.3132212863832
2017-04-17T15:30:00Z,2017-04-17T10:33:59Z,11.7,78.2,12,4,0,0.4,25.368,0.3001467460180984,1083.9057664989691
2017-04-17T16:00:00Z,2017-04-17T11:03:59Z,11.3,76.3,23,2,0,0.4,48.622,0.3177700128980903,1122.84439647538
2017-04-17T16:30:00Z,2017-04-17T11:33:59Z,11.7,72,96,3,0,0.4,202.944,0.38550958204159436,1145.4626547463624
2017-04-17T17:00:00Z,2017-04-17T12:03:59Z,12.4,69,301,4.8,0,0.4,636.314,0.44698811601594446,1151.3734192471752
2017-04-17T17:30:00Z,2017-04-17T12:33:59Z,12.3,63.7,340,5.4,0,0.4,718.76,0.5199751366934067,1140.475527987261
2017-04-17T18:00:00Z,2017-04-17T13:03:59Z,12.8,61.2,486,4.4,0,0.4,1027.404,0.5743494145740206,1112.955510317668
2017-04-17T18:30:00Z,2017-04-17T13:33:59Z,13.4,57.6,547,4.8,0,0.4,1156.358,0.6527643733141267,1069.284394169543
2017-04-17T19:00:00Z,2017-04-17T14:03:59Z,14.3,54.1,673,4.6,0,0.4,1422.722,0.7492350916788589,1010.2096439149819
2017-04-17T19:30:00Z,2017-04-17T14:33:59Z,14.6,47.5,754,4.7,0,0.4,1593.956,0.8737666742740501,936.742366844007
2017-04-17T20:00:00Z,2017-04-17T15:03:59Z,13.7,45.3,349,5.7,0,0.4,737.786,0.8587564893204706,850.1400072320496
2017-04-17T20:30:00Z,2017-04-17T15:33:59Z,14.3,45.5,679,4.5,0,0.4,1435.406,0.8896146513398215,751.8848242048392
2017-04-17T21:00:00Z,2017-04-17T16:03:59Z,15.2,40.6,895,5.3,0,0.4,1892.03,1.0275980272167162,643.6585217705177
2017-04-17T21:30:00Z,2017-04-17T16:33:59Z,15,39,811,6.7,0,0.4,1714.454,1.0417785887500668,527.31346524572
2017-04-17T22:00:00Z,2017-04-17T17:03:59Z,15.8,36.1,775,5.5,0,0.4,1638.35,1.1488350248446,404.84097672900725
2017-04-17T22:30:00Z,2017-04-17T17:33:59Z,16.1,31.4,768,6,0,0.4,1623.552,1.2572187761934026,278.3372522676032
2017-04-17T23:00:00Z,2017-04-17T18:03:59Z,15.4,33.1,245,5.1,0,0.4,517.93,1.1723173648525174,149.96748406873195
2017-04-17T23:30:00Z,2017-04-17T18:33:59Z,17.1,31.9,875,4.5,0,0.4,1849.75,1.3300153285734182,21.928801829240697
2017-04-18T00:00:00Z,2017-04-17T19:03:59Z,16.4,29.6,613,4.5,0,0.4,1295.8819999999998,1.3151321334263018,0
2017-04-18T00:30:00Z,2017-04-17T19:33:59Z,15.7,30.1,409,5,0,0.4,864.626,1.2486850031906727,0
2017-04-18T01:00:00Z,2017-04-17T20:03:59Z,15.5,31.9,506,4.1,0,0.4,1069.684,1.201030316654613,0
2017-04-18T01:30:00Z,2017-04-17T20:33:59Z,14.9,30.5,392,5,0,0.4,828.688,1.179319331040487,0
2017-04-18T02:00:00Z,2017-04-17T21:03:59Z,14.7,28.6,366,5.8,0,0.4,773.7239999999999,1.196024614802121,0
2017-04-18T02:30:00Z,2017-04-17T21:33:59Z,14.7,29.4,398,5,0,0.4,841.372,1.182623778781929,0
2017-04-18T03:00:00Z,2017-04-17T22:03:59Z,14.1,28,270,4.8,0,0.4,570.78,1.1601285184352252,0
2017-04-18T03:30:00Z,2017-04-17T22:33:59Z,13.5,30.7,196,3.5,0,0.4,414.344,1.0738826194797157,0
2017-04-18T04:00:00Z,2017-04-17T23:03:59Z,11.9,38.6,29,4.1,0,0.4,61.306,0.8566191354445869,0
2017-04-18T04:30:00Z,2017-04-17T23:33:59Z,10.7,42.7,10,2,0,0.4,21.14,0.7382097826238885,0
2017-04-18T05:00:00Z,2017-04-18T00:04:12Z,10,45.6,0,2.9,0,0.4,0,0.668785859514318,0
2017-04-18T05:30:00Z,2017-04-18T00:34:12Z,9.2,49,0,2.8,0,0.4,0,0.5941181667415015,0
2017-04-18T06:00:00Z,2017-04-18T01:04:12Z,8.7,53.4,0,2.9,0,0.4,0,0.5248006768156963,0
2017-04-18T06:30:00Z,2017-04-18T01:34:12Z,8.1,57.1,0,2.1,0,0.4,0,0.46382342564123646,0
2017-04-18T07:00:00Z,2017-04-18T02:04:12Z,7.4,60.9,0,2.3,0,0.4,0,0.4029913032752523,0
2017-04-18T07:30:00Z,2017-04-18T02:34:12Z,7.1,64,0,2.7,0,0.4,0,0.363479825589071,0
2017-04-18T08:00:00Z,2017-04-18T03:04:12Z,6.4,66.6,0,1.8,0,0.4,0,0.3213475372204882,0
2017-04-18T08:30:00Z,2017-04-18T03:34:12Z,5.7,70,0,1.6,0,0.4,0,0.27496549269896636,0
2017-04-18T09:00:00Z,2017-04-18T04:04:12Z,5.3,70.7,0,2,0,0.4,0,0.2611730466468166,0
2017-04-18T09:30:00Z,2017-04-18T04:34:12Z,5,72.6,0,1.9,0,0.4,0,0.23917324295867143,0
2017-04-18T10:00:00Z,2017-04-18T05:04:12Z,4.4,74.5,0,1.5,0,0.4,0,0.21342050876735374,0
2017-04-18T10:30:00Z,2017-04-18T05:34:12Z,3.4,78.8,0,1,0,0.4,0,0.16534207057401623,67.25599712289177
2017-04-18T11:00:00Z,2017-04-18T06:04:12Z,1.8,88,0,0.1,0,0.4,0,0.08349316433214947,195.41147395524843
2017-04-18T11:30:00Z,2017-04-18T06:34:12Z,0.8,89.3,0,1.8,0,0.4,0,0.06926669128315582,323.212380287404
2017-04-18T12:00:00Z,2017-04-18T07:04:12Z,1.6,87.8,0,1.6,0,0.4,0,0.08367292744319597,448.471333912098
2017-04-18T12:30:00Z,2017-04-18T07:34:12Z,2.8,85.6,0,1.1,0,0.4,0,0.10762093696490886,569.0444605743606
2017-04-18T13:00:00Z,2017-04-18T08:04:12Z,2.8,87,0,2.1,0,0.4,0,0.0971577903155427,682.8680875082163
2017-04-18T13:30:00Z,2017-04-18T08:34:12Z,2.6,84.4,0,2,0,0.4,0,0.11493887617231636,787.9940642495523
2017-04-18T14:00:00Z,2017-04-18T09:04:12Z,1.7,90.1,0,1.5,0,0.4,0,0.06838863290670687,882.6231061930628
2017-04-18T14:30:00Z,2017-04-18T09:34:12Z,1.1,90.9,0,0.8,0,0.4,0,0.06020169564219925,965.1355902015537
2017-04-18T15:00:00Z,2017-04-18T10:04:12Z,1.3,94.7,1,1,0,0.4,2.114,0.03557249287608871,1034.1192751881351
2017-04-18T15:30:00Z,2017-04-18T10:34:12Z,2.6,88,16,1.5,0,0.4,33.824,0.08841452013255109,1088.3934732216164
2017-04-18T16:00:00Z,2017-04-18T11:04:12Z,3.2,83.4,85,1.8,0,0.4,179.69,0.12764238777358938,1127.02925745818
2017-04-18T16:30:00Z,2017-04-18T11:34:12Z,3.8,79.6,86,2,0,0.4,181.804,0.16366958133311973,1149.36536103417
2017-04-18T17:00:00Z,2017-04-18T12:04:12Z,3.9,78,107,2.2,0,0.4,226.19799999999998,0.1777569562476203,1155.0194948067879
2017-04-18T17:30:00Z,2017-04-18T12:34:12Z,4.8,70,240,3,0,0.4,507.35999999999996,0.2582288666240851,1143.8948902388565
2017-04-18T18:00:00Z,2017-04-18T13:04:12Z,5.7,62.1,555,2.2,0,0.4,1173.27,0.3473730724430274,1116.1819554477222
2017-04-18T18:30:00Z,2017-04-18T13:34:12Z,5.6,59.7,435,3.2,0,0.4,919.5899999999999,0.36681046580730464,1072.3550160795453
2017-04-18T19:00:00Z,2017-04-18T14:04:12Z,6.4,54.6,373,3.4,0,0.4,788.5219999999999,0.43680174220988505,1013.1641967956939
2017-04-18T19:30:00Z,2017-04-18T14:34:12Z,7.3,52.7,727,3.9,0,0.4,1536.878,0.4841747723237288,939.622582328884
2017-04-18T20:00:00Z,2017-04-18T15:04:12Z,8.5,46.5,781,3.7,0,0.4,1651.0339999999999,0.5943847016607179,852.9888778590619
2017-04-18T20:30:00Z,2017-04-18T15:34:12Z,9.1,41.9,825,2.6,0,0.4,1744.05,0.672271628598007,754.745865489758
2017-04-18T21:00:00Z,2017-04-18T16:04:12Z,9.9,41.6,856,1.9,0,0.4,1809.5839999999998,0.7131587618218601,646.5750255576819
2017-04-18T21:30:00Z,2017-04-18T16:34:12Z,10.1,38,873,1.8,0,0.4,1845.522,0.767347870910781,530.3277571480766
2017-04-18T22:00:00Z,2017-04-18T17:04:12Z,10.8,39.8,875,3.3,0,0.4,1849.75,0.7807598326588318,407.99369039408407
2017-04-18T22:30:00Z,2017-04-18T17:34:12Z,11.4,37.1,865,3.1,0,0.39,1828.61,0.8489788519215691,281.6666329137552
2017-04-18T23:00:00Z,2017-04-18T18:04:12Z,12.3,36.4,839,2.5,0,0.39,1773.646,0.9110308180082828,153.5087332295898
2017-04-18T23:30:00Z,2017-04-18T18:34:12Z,12.6,35.1,802,3.1,0,0.39,1695.4279999999999,0.9481754153130393,25.71347453328634
2017-04-19T00:00:00Z,2017-04-18T19:04:12Z,13.2,33.8,754,3.5,0,0.39,1593.956,1.005948438338497,0
2017-04-19T00:30:00Z,2017-04-18T19:34:12Z,13.3,31,693,1.9,0,0.39,1465.002,1.0553691524020044,0
2017-04-19T01:00:00Z,2017-04-18T20:04:12Z,13.7,31.7,620,1.6,0,0.39,1310.6799999999998,1.0722681575975892,0
2017-04-19T01:30:00Z,2017-04-18T20:34:12Z,13.8,33.4,538,2.3,0,0.39,1137.3319999999999,1.0524054170473853,0
2017-04-19T02:00:00Z,2017-04-18T21:04:12Z,12.7,37.9,449,3,0,0.39,949.1859999999999,0.9132443208189571,0
2017-04-19T02:30:00Z,2017-04-18T21:34:12Z,12.5,38.2,356,2.6,0,0.39,752.584,0.8969717614904157,0
2017-04-19T03:00:00Z,2017-04-18T22:04:12Z,11.9,39.7,259,3.9,0,0.39,547.526,0.8412725385555145,0
