TIMESTAMP,solar_TIMESTAMP,USA_WIL_WC1_Fpe_Js_1,USA_WIL_WC1_Asa_Js_2,USA_WIL_WC1_Asa_Js_3,USA_WIL_WC1_Asa_Js_4,USA_WIL_WC1_Asa_Js_5,USA_WIL_WC1_Fpe_Js_6,USA_WIL_WC1_Asa_Js_7,USA_WIL_WC1_Asa_Js_8,USA_WIL_WC1_Tam_Js_9,USA_WIL_WC1_Asa_Js_10,USA_WIL_WC1_Asa_Js_11,USA_WIL_WC1_Ovi_Js_12,USA_WIL_WC1_Asa_Js_13,USA_WIL_WC1_Asa_Js_14,USA_WIL_WC1_Qru_Js_15,USA_WIL_WC1_Qru_Js_16
2000-06-27T03:30:00Z,2000-06-26T21:26:19Z,NA,NA,NA,NA,NA,NA,NA,NA,1.6661700000000002,1.6252199999999999,0.9783,1.64286,0.85266,0.9390599999999999,3.4006499999999997,4.8578399999999995
2000-06-27T03:45:00Z,2000-06-26T21:41:19Z,NA,NA,NA,NA,NA,NA,NA,NA,1.404,1.35684,0.77823,1.47267,0.85725,0.7529399999999999,2.62953,3.7773899999999996
2000-06-27T04:00:00Z,2000-06-26T21:56:19Z,NA,NA,NA,NA,NA,NA,NA,NA,1.32795,1.3549499999999999,0.7803,1.47267,0.6509699999999999,0.73647,2.22228,3.50145
2000-06-27T04:15:00Z,2000-06-26T22:11:19Z,NA,NA,NA,NA,NA,NA,NA,NA,1.2402900000000001,1.2888899999999999,0.86832,1.15056,0.5713199999999999,0.5257799999999999,1.90791,3.09699
2000-06-27T04:30:00Z,2000-06-26T22:26:19Z,NA,NA,NA,NA,NA,NA,NA,NA,1.02915,0.9117000000000001,0.81351,1.2288599999999998,0.53595,0.44325,1.4462099999999998,2.4736499999999997
2000-06-27T04:45:00Z,2000-06-26T22:41:19Z,NA,NA,NA,NA,NA,NA,NA,NA,0.83376,0.73206,0.7128,0.99927,0.6030899999999999,0.34767,1.1063699999999999,1.9029599999999998
2000-06-27T05:00:00Z,2000-06-26T22:56:19Z,NA,NA,NA,NA,NA,NA,NA,NA,0.8351999999999999,0.84222,0.80361,1.08315,0.5064299999999999,0.31221,1.1849399999999999,2.08872
2000-06-27T05:15:00Z,2000-06-26T23:11:19Z,NA,NA,NA,NA,NA,NA,NA,NA,0.72972,0.57429,0.7209,1.0024199999999999,0.60255,0.36089999999999994,0.86544,1.6468199999999997
2000-06-27T05:30:00Z,2000-06-26T23:26:19Z,NA,NA,NA,NA,NA,NA,NA,NA,0.57258,0.61776,0.72513,0.86544,0.5517,0.38547000000000003,1.02969,1.42146
2000-06-27T05:45:00Z,2000-06-26T23:41:19Z,NA,NA,NA,NA,NA,NA,NA,NA,0.58887,0.61623000000000006,0.84141,0.86679,0.36899999999999994,0.24911999999999998,1.17522,1.24101
2000-06-27T06:00:00Z,2000-06-26T23:56:19Z,NA,NA,NA,NA,NA,NA,NA,NA,0.5987699999999999,0.51057,0.79839,0.76608,0.54144,0.11934,0.82494,1.30104
2000-06-27T06:15:00Z,2000-06-27T00:11:08Z,NA,NA,NA,NA,NA,NA,NA,NA,0.5805899999999999,0.56016,0.9643499999999999,0.72189,0.62361,0.14994,0.7423199999999999,1.19448
2000-06-27T06:30:00Z,2000-06-27T00:26:08Z,NA,NA,NA,NA,NA,NA,NA,NA,0.58617,0.45468,0.82926,0.7679699999999999,0.43902,0.18387,0.81135,1.01277
2000-06-27T06:45:00Z,2000-06-27T00:41:08Z,NA,NA,NA,NA,NA,NA,NA,NA,0.47312999999999994,0.35946,0.64791,0.64557,0.36405,0.13832999999999998,0.8026199999999999,0.8210699999999999
2000-06-27T07:00:00Z,2000-06-27T00:56:08Z,NA,NA,NA,NA,NA,NA,NA,NA,0.45971999999999996,0.31023,0.8358300000000001,0.7108199999999999,0.42759,0.17163,0.8222399999999999,0.8494200000000001
2000-06-27T07:15:00Z,2000-06-27T01:11:08Z,NA,NA,NA,NA,NA,NA,NA,NA,0.41022,0.30879,0.7423199999999999,0.65169,0.37232999999999994,0.16614,0.87399,0.66699
2000-06-27T07:30:00Z,2000-06-27T01:26:08Z,NA,NA,NA,NA,NA,NA,NA,NA,0.37395,0.30735,0.77508,0.57897,0.56772,0.12401999999999999,0.63531,0.82755
2000-06-27T07:45:00Z,2000-06-27T01:41:08Z,NA,NA,NA,NA,NA,NA,NA,NA,0.27918,0.21392999999999998,0.6525,0.46089,0.57231,0.0801,0.33885,0.6662699999999999
2000-06-27T08:00:00Z,2000-06-27T01:56:08Z,NA,NA,NA,NA,NA,NA,NA,NA,0.29133,0.30438,0.7812899999999999,0.5803200000000001,0.45665999999999995,0.18513,0.72612,0.79731
2000-06-27T08:15:00Z,2000-06-27T02:11:08Z,NA,NA,NA,NA,NA,NA,NA,NA,0.34163999999999994,0.30285,0.65763,0.51282,0.52047,0.14535,0.49617,1.36224
2000-06-27T08:30:00Z,2000-06-27T02:26:08Z,NA,NA,NA,NA,NA,NA,NA,NA,0.35910000000000003,0.3015,0.59634,0.51345,0.38987999999999995,0.14481,0.70866,0.56007
2000-06-27T08:45:00Z,2000-06-27T02:41:08Z,NA,NA,NA,NA,NA,NA,NA,NA,0.30491999999999997,0.30006,0.7806599999999999,0.48357,0.41823,0.10565999999999999,0.55809,0.36675
2000-06-27T09:00:00Z,2000-06-27T02:56:08Z,NA,NA,NA,NA,NA,NA,NA,NA,0.21059999999999998,0.09477,0.69111,0.43695,0.40266,0.026369999999999998,0.34884,0.35019
2000-06-27T09:15:00Z,2000-06-27T03:11:08Z,NA,NA,NA,NA,NA,NA,NA,NA,0.12717,0.061380000000000004,0.73809,0.43721999999999994,0.52902,-0.05202,0.20483999999999997,0.4877099999999999
2000-06-27T09:30:00Z,2000-06-27T03:26:08Z,NA,NA,NA,NA,NA,NA,NA,NA,0.07812,0.10557,0.75789,0.43757999999999997,0.34722,0.03168,0.47034,0.5382899999999999
2000-06-27T09:45:00Z,2000-06-27T03:41:08Z,NA,NA,NA,NA,NA,NA,NA,NA,0.1179,0.08757,0.71811,0.48582,0.37143,0.061380000000000004,0.47384999999999994,0.53181
2000-06-27T10:00:00Z,2000-06-27T03:56:08Z,NA,NA,NA,NA,NA,NA,NA,NA,0.17829,0.05156999999999999,0.6648299999999999,0.42201,0.47061,-0.18324,0.14706,0.40571999999999997
2000-06-27T10:15:00Z,2000-06-27T04:11:08Z,NA,NA,NA,NA,NA,NA,NA,NA,0.05859,-0.00999,0.6390899999999999,0.3474,0.30528,-0.09774000000000001,0.66591,0.14498999999999998
2000-06-27T10:30:00Z,2000-06-27T04:26:08Z,NA,NA,NA,NA,NA,NA,NA,NA,0.037349999999999994,0.045899999999999996,0.7713,0.39186,0.42561,0.11276999999999998,0.51705,0.37062
2000-06-27T10:45:00Z,2000-06-27T04:41:08Z,NA,NA,NA,NA,NA,NA,NA,NA,0.09638999999999999,0.06713999999999999,0.6248699999999999,0.42345,0.43505999999999995,-0.023039999999999998,0.21023999999999998,0.22985999999999998
2000-06-27T11:00:00Z,2000-06-27T04:56:08Z,NA,NA,NA,NA,NA,NA,NA,NA,0.08361,0.08703,0.6738299999999999,0.36315,0.31751999999999997,0.01593,0.12176999999999999,0.29106
2000-06-27T11:15:00Z,2000-06-27T05:11:08Z,NA,NA,NA,NA,NA,NA,NA,NA,0.03654,0.05481,0.64413,0.37745999999999996,0.26676,-0.01449,0.40446,0.09909
2000-06-27T11:30:00Z,2000-06-27T05:26:08Z,NA,NA,NA,NA,NA,NA,NA,NA,0.043739999999999994,0.13041,0.58275,0.35388,0.32715,0.052919999999999995,0.46341,0.24642
2000-06-27T11:45:00Z,2000-06-27T05:41:08Z,NA,NA,NA,NA,NA,NA,NA,NA,0.08361,0.12375,0.62118,0.41570999999999997,0.3835799999999999,0.14948999999999998,0.50652,0.28368
2000-06-27T12:00:00Z,2000-06-27T05:56:08Z,NA,NA,NA,NA,NA,NA,NA,NA,0.12429,0.11708999999999999,0.47709,0.40787999999999996,0.28485,0.1962,0.7737299999999999,0.6444
2000-06-27T12:15:00Z,2000-06-27T06:11:08Z,NA,NA,NA,NA,NA,NA,NA,NA,0.09864,0.0693,0.34614,0.44523,0.18324,0.19368000000000002,1.3299299999999998,1.41165
2000-06-27T12:30:00Z,2000-06-27T06:26:08Z,NA,NA,NA,NA,NA,NA,NA,NA,0.09215999999999999,-0.02754,0.29897999999999997,0.38672999999999996,0.02844,0.10341,2.0693699999999997,2.0943
2000-06-27T12:45:00Z,2000-06-27T06:41:08Z,NA,NA,NA,NA,NA,NA,NA,NA,0.13401000000000002,0.05661,0.16542,0.48168,0.06876,0.15885,3.23361,3.5429399999999998
2000-06-27T13:00:00Z,2000-06-27T06:56:08Z,NA,NA,NA,NA,NA,NA,NA,NA,0.25928999999999996,0.37376999999999994,0.26711999999999997,0.5880599999999999,0.12375,0.33174,4.93011,5.11002
2000-06-27T13:15:00Z,2000-06-27T07:11:08Z,NA,NA,NA,NA,NA,NA,NA,NA,0.42849,0.9627299999999999,0.30915,0.73665,0.26694,0.396,6.95646,6.5781
2000-06-27T13:30:00Z,2000-06-27T07:26:08Z,NA,NA,NA,NA,NA,NA,NA,NA,0.61047,1.9623599999999999,0.65943,1.11384,0.48573,0.53901,8.80128,8.15013
2000-06-27T13:45:00Z,2000-06-27T07:41:08Z,NA,NA,NA,NA,NA,NA,NA,NA,0.94788,3.9604500000000002,1.2897,1.57392,1.17081,0.8720999999999999,10.63206,9.673919999999999
2000-06-27T14:00:00Z,2000-06-27T07:56:08Z,NA,NA,NA,NA,NA,NA,NA,NA,1.24371,6.94989,2.19924,2.34783,1.81962,1.20015,11.43324,10.91601
2000-06-27T14:15:00Z,2000-06-27T08:11:08Z,NA,NA,NA,NA,NA,NA,NA,NA,1.58625,10.43388,4.0031099999999995,3.3165899999999997,3.4101899999999996,1.9143,11.819339999999999,11.41272
2000-06-27T14:30:00Z,2000-06-27T08:26:08Z,NA,NA,NA,NA,NA,NA,NA,NA,2.10267,13.323509999999999,6.104069999999999,4.86108,4.73958,2.9052,13.062689999999998,12.47787
2000-06-27T14:45:00Z,2000-06-27T08:41:08Z,NA,NA,NA,NA,NA,NA,NA,NA,2.7837899999999998,16.50771,9.35073,6.4035899999999994,6.788519999999999,4.2795,13.727429999999998,12.79566
2000-06-27T15:00:00Z,2000-06-27T08:56:08Z,NA,NA,NA,NA,NA,NA,NA,NA,3.5186399999999995,16.67412,10.828349999999999,7.31736,7.398089999999999,5.40306,13.422149999999998,12.37824
2000-06-27T15:15:00Z,2000-06-27T09:11:08Z,NA,NA,NA,NA,NA,NA,NA,NA,4.07079,16.25346,11.32236,7.555949999999999,7.7988599999999995,5.96394,13.385789999999998,12.55563
2000-06-27T15:30:00Z,2000-06-27T09:26:08Z,NA,NA,NA,NA,NA,NA,NA,NA,4.83543,16.64901,11.67399,8.13987,7.510949999999999,6.965819999999999,13.86099,13.172400000000001
2000-06-27T15:45:00Z,2000-06-27T09:41:08Z,NA,NA,NA,NA,NA,NA,NA,NA,5.58315,17.01333,12.20058,8.39853,8.03799,7.996229999999999,14.29884,13.12191
2000-06-27T16:00:00Z,2000-06-27T09:56:08Z,NA,NA,NA,NA,NA,NA,NA,NA,6.2712,17.82504,12.935159999999998,9.327869999999999,8.45757,8.61939,14.2614,13.07133
2000-06-27T16:15:00Z,2000-06-27T10:11:08Z,NA,NA,NA,NA,NA,NA,NA,NA,6.97068,18.24849,13.69791,9.82314,9.329939999999999,9.607679999999998,14.973749999999999,13.22865
2000-06-27T16:30:00Z,2000-06-27T10:26:08Z,NA,NA,NA,NA,NA,NA,NA,NA,7.457579999999999,18.433169999999997,14.32908,10.45539,8.436869999999999,10.07658,14.929829999999999,13.497570000000001
2000-06-27T16:45:00Z,2000-06-27T10:41:08Z,NA,NA,NA,NA,NA,NA,NA,NA,7.06482,15.90867,12.327749999999998,9.71694,7.353179999999999,8.76942,12.743909999999998,11.84436
2000-06-27T17:00:00Z,2000-06-27T10:56:08Z,NA,NA,NA,NA,NA,NA,NA,NA,4.74156,9.62928,7.56198,6.697080000000001,4.49775,5.13567,7.14636,8.40861
2000-06-27T17:15:00Z,2000-06-27T11:11:08Z,NA,NA,NA,NA,NA,NA,NA,NA,3.34179,6.04377,5.08626,4.35726,2.77641,3.4038,4.49559,6.4014299999999995
2000-06-27T17:30:00Z,2000-06-27T11:26:08Z,NA,NA,NA,NA,NA,NA,NA,NA,2.80071,4.82229,4.25997,3.8028599999999995,2.0990699999999998,2.98008,3.99861,6.21387
2000-06-27T17:45:00Z,2000-06-27T11:41:08Z,NA,NA,NA,NA,NA,NA,NA,NA,2.63412,4.01823,3.60765,3.43341,1.9881900000000001,2.63034,3.4878599999999995,6.05943
2000-06-27T18:00:00Z,2000-06-27T11:56:08Z,NA,NA,NA,NA,NA,NA,NA,NA,2.3066999999999998,3.4410600000000002,2.99781,3.00879,1.56114,2.25297,2.76138,5.39055
2000-06-27T18:15:00Z,2000-06-27T12:11:08Z,NA,NA,NA,NA,NA,NA,NA,NA,2.28879,3.42684,2.98323,2.9867399999999997,1.39032,2.24829,2.98134,5.67045
2000-06-27T18:30:00Z,2000-06-27T12:26:08Z,NA,NA,NA,NA,NA,NA,NA,NA,2.00187,3.0626100000000003,2.69595,2.96469,1.14723,1.89207,2.52459,5.3132399999999995
2000-06-27T18:45:00Z,2000-06-27T12:41:08Z,NA,NA,NA,NA,NA,NA,NA,NA,2.09655,3.2156999999999996,2.7883799999999996,2.94264,1.5924599999999998,2.23929,3.27447,6.23628
2000-06-27T19:00:00Z,2000-06-27T12:56:08Z,NA,NA,NA,NA,NA,NA,NA,NA,2.62404,4.21641,3.56346,3.30714,1.74618,3.1723199999999996,7.32348,10.791
2000-06-27T19:15:00Z,2000-06-27T13:11:08Z,NA,NA,NA,NA,NA,NA,NA,NA,2.2796999999999996,3.45015,3.2321699999999995,3.2842799999999994,1.5129,2.35899,6.423119999999999,9.42264
2000-06-27T19:30:00Z,2000-06-27T13:26:08Z,NA,NA,NA,NA,NA,NA,NA,NA,1.98117,2.9979,2.83284,3.0730500000000003,1.32228,1.89261,5.25231,8.05779
2000-06-27T19:45:00Z,2000-06-27T13:41:08Z,NA,NA,NA,NA,NA,NA,NA,NA,2.1314699999999998,3.3320700000000003,3.0062699999999998,3.2729399999999997,1.22454,2.22129,6.87717,9.499319999999999
2000-06-27T20:00:00Z,2000-06-27T13:56:08Z,NA,NA,NA,NA,NA,NA,NA,NA,2.7268199999999996,4.54194,4.01724,3.76848,2.47617,3.09861,11.460149999999999,12.890699999999999
2000-06-27T20:15:00Z,2000-06-27T14:11:08Z,NA,NA,NA,NA,NA,NA,NA,NA,2.4396299999999997,4.04091,3.7604699999999998,3.8790899999999997,2.09466,2.34333,9.36468,10.74339
2000-06-27T20:30:00Z,2000-06-27T14:26:08Z,NA,NA,NA,NA,NA,NA,NA,NA,2.61882,4.51512,3.8629799999999994,4.21416,2.1609000000000003,2.69208,10.109609999999998,11.50812
2000-06-27T20:45:00Z,2000-06-27T14:41:08Z,NA,NA,NA,NA,NA,NA,NA,NA,3.3489,6.456059999999999,5.43231,5.43672,3.02112,3.92508,14.30433,14.578650000000001
2000-06-27T21:00:00Z,2000-06-27T14:56:08Z,NA,NA,NA,NA,NA,NA,NA,NA,3.7032299999999996,7.41033,5.91264,6.365609999999999,3.7109699999999997,4.145849999999999,13.981770000000001,13.693139999999998
2000-06-27T21:15:00Z,2000-06-27T15:11:08Z,NA,NA,NA,NA,NA,NA,NA,NA,4.2255,9.26685,7.21026,7.92702,4.25331,4.95783,15.42483,14.958450000000001
2000-06-27T21:30:00Z,2000-06-27T15:26:08Z,NA,NA,NA,NA,NA,NA,NA,NA,4.350779999999999,9.82296,7.18299,8.366399999999999,4.711679999999999,4.85433,13.427549999999998,12.569939999999999
2000-06-27T21:45:00Z,2000-06-27T15:41:08Z,NA,NA,NA,NA,NA,NA,NA,NA,3.7061100000000002,8.13573,5.82633,7.065989999999999,3.83949,3.77622,9.56088,8.96661
2000-06-27T22:00:00Z,2000-06-27T15:56:08Z,NA,NA,NA,NA,NA,NA,NA,NA,2.81826,6.15087,4.62366,5.12946,2.66661,2.7389699999999997,5.97321,6.843959999999999
2000-06-27T22:15:00Z,2000-06-27T16:11:08Z,NA,NA,NA,NA,NA,NA,NA,NA,2.71836,5.66775,4.48236,4.40712,2.1652199999999997,3.08628,5.24871,7.17714
2000-06-27T22:30:00Z,2000-06-27T16:26:08Z,NA,NA,NA,NA,NA,NA,NA,NA,2.33352,4.50783,3.82536,3.68307,1.99935,2.51919,3.6355500000000003,5.42682
2000-06-27T22:45:00Z,2000-06-27T16:41:08Z,NA,NA,NA,NA,NA,NA,NA,NA,2.0306699999999998,3.8038499999999997,3.4116299999999997,3.24387,1.55772,2.21148,2.80944,3.97044
2000-06-27T23:00:00Z,2000-06-27T16:56:08Z,NA,NA,NA,NA,NA,NA,NA,NA,2.23542,3.78675,3.4046999999999996,3.10032,1.67967,2.46915,2.94057,3.90798
2000-06-27T23:15:00Z,2000-06-27T17:11:08Z,NA,NA,NA,NA,NA,NA,NA,NA,2.3262300000000002,3.7745999999999995,3.50973,3.14631,1.8219599999999998,2.66625,3.37221,5.01336
2000-06-27T23:30:00Z,2000-06-27T17:26:08Z,NA,NA,NA,NA,NA,NA,NA,NA,2.44224,4.0420799999999995,3.60189,3.3273899999999994,1.7292599999999998,2.87208,4.88898,7.543529999999999
2000-06-27T23:45:00Z,2000-06-27T17:41:08Z,NA,NA,NA,NA,NA,NA,NA,NA,2.18241,3.3788699999999996,3.0740399999999997,2.9964599999999995,1.7531999999999999,2.23038,3.8895299999999997,6.62256
2000-06-28T00:00:00Z,2000-06-27T17:56:08Z,NA,NA,NA,NA,NA,NA,NA,NA,1.8977399999999998,2.93796,2.6685,2.8691999999999998,1.3972499999999999,1.87164,3.2549399999999995,5.45022
2000-06-28T00:15:00Z,2000-06-27T18:11:08Z,NA,NA,NA,NA,NA,NA,NA,NA,2.01816,2.9097,2.63799,2.77902,1.38339,1.95138,3.37167,5.54634
2000-06-28T00:30:00Z,2000-06-27T18:26:08Z,NA,NA,NA,NA,NA,NA,NA,NA,1.9284299999999999,2.73303,2.36052,2.75706,1.3472099999999998,1.8056699999999999,3.6890099999999997,5.87196
2000-06-28T00:45:00Z,2000-06-27T18:41:08Z,NA,NA,NA,NA,NA,NA,NA,NA,1.89612,2.6487,2.34657,2.52216,1.19655,1.7001,3.7917,5.83272
2000-06-28T01:00:00Z,2000-06-27T18:56:08Z,NA,NA,NA,NA,NA,NA,NA,NA,1.8133199999999998,2.46591,2.23515,2.50074,1.2471299999999998,1.60065,3.7674899999999996,5.793659999999999
2000-06-28T01:15:00Z,2000-06-27T19:11:08Z,NA,NA,NA,NA,NA,NA,NA,NA,1.7873100000000002,2.38617,2.1258899999999996,2.4794099999999997,1.2589199999999998,1.5178499999999997,3.47805,5.47263
2000-06-28T01:30:00Z,2000-06-27T19:26:08Z,NA,NA,NA,NA,NA,NA,NA,NA,1.84689,2.4396299999999997,2.11257,2.45808,1.15668,1.5927299999999998,3.5927099999999994,5.56893
2000-06-28T01:45:00Z,2000-06-27T19:41:08Z,NA,NA,NA,NA,NA,NA,NA,NA,1.84419,2.4264,2.09916,2.43684,1.1434499999999999,1.58859,4.46454,6.572069999999999
2000-06-28T02:00:00Z,2000-06-27T19:56:08Z,NA,NA,NA,NA,NA,NA,NA,NA,1.6702199999999998,2.10177,2.0044799999999996,2.31732,0.99198,1.3365,4.0329,6.14466
2000-06-28T02:15:00Z,2000-06-27T20:11:08Z,NA,NA,NA,NA,NA,NA,NA,NA,1.56204,2.02725,1.8283500000000001,2.09646,0.91494,1.19115,3.26367,4.96251
2000-06-28T02:30:00Z,2000-06-27T20:26:08Z,NA,NA,NA,NA,NA,NA,NA,NA,1.5095699999999999,1.85688,1.5610499999999998,2.0254499999999998,0.90252,1.09674,2.45214,4.19247
2000-06-28T02:45:00Z,2000-06-27T20:41:08Z,NA,NA,NA,NA,NA,NA,NA,NA,1.40994,1.7685899999999999,1.54863,1.8164699999999998,0.88497,0.9432,2.22705,3.59721
2000-06-28T03:00:00Z,2000-06-27T20:56:08Z,NA,NA,NA,NA,NA,NA,NA,NA,1.3056299999999998,1.60623,1.45233,1.7968499999999998,0.87282,0.80748,1.99494,3.03714
2000-06-28T03:15:00Z,2000-06-27T21:11:08Z,NA,NA,NA,NA,NA,NA,NA,NA,1.2717,1.46547,1.3682699999999999,1.5994799999999998,0.7861499999999999,0.8510399999999999,1.6860600000000001,2.63529
2000-06-28T03:30:00Z,2000-06-27T21:26:08Z,NA,NA,NA,NA,NA,NA,NA,NA,1.0429199999999998,1.31121,1.19385,1.5806699999999998,0.66762,0.72576,1.3001399999999999,2.13813
2000-06-28T03:45:00Z,2000-06-27T21:41:08Z,NA,NA,NA,NA,NA,NA,NA,NA,1.0107,1.2998699999999999,1.18215,1.3795199999999999,0.71046,0.6902999999999999,1.28151,1.96776
2000-06-28T04:00:00Z,2000-06-27T21:56:08Z,NA,NA,NA,NA,NA,NA,NA,NA,0.98388,1.2203099999999998,1.17054,1.28493,0.69921,0.68724,1.07613,1.6491600000000002
2000-06-28T04:15:00Z,2000-06-27T22:11:08Z,NA,NA,NA,NA,NA,NA,NA,NA,0.9550799999999999,1.07469,1.1588399999999999,1.18278,0.68796,0.6842699999999999,0.9750599999999999,1.49031
2000-06-28T04:30:00Z,2000-06-27T22:26:08Z,NA,NA,NA,NA,NA,NA,NA,NA,0.93798,1.06407,1.21644,1.0795499999999998,0.6768,0.68121,0.9576,1.4624099999999998
2000-06-28T04:45:00Z,2000-06-27T22:41:08Z,NA,NA,NA,NA,NA,NA,NA,NA,0.8556299999999999,1.05327,1.06929,1.06362,0.66573,0.67806,0.94032,1.2284099999999998
2000-06-28T05:00:00Z,2000-06-27T22:56:08Z,NA,NA,NA,NA,NA,NA,NA,NA,0.7751699999999999,1.04256,1.1267099999999999,1.04796,0.65484,0.67518,0.7848,1.0988099999999998
2000-06-28T05:15:00Z,2000-06-27T23:11:08Z,NA,NA,NA,NA,NA,NA,NA,NA,0.8291699999999999,1.03176,1.11519,0.9545399999999999,0.64395,0.67221,0.75501,1.07298
2000-06-28T05:30:00Z,2000-06-27T23:26:08Z,NA,NA,NA,NA,NA,NA,NA,NA,0.8663399999999999,1.02114,1.10358,0.93951,0.60093,0.72405,0.8250299999999999,1.04742
2000-06-28T05:45:00Z,2000-06-27T23:41:08Z,NA,NA,NA,NA,NA,NA,NA,NA,0.8541,1.01043,1.02366,0.8435699999999999,0.58968,0.6662699999999999,0.8082,0.95355
2000-06-28T06:00:00Z,2000-06-27T23:56:08Z,NA,NA,NA,NA,NA,NA,NA,NA,0.84195,0.9998999999999999,0.93942,0.8828099999999999,0.5785199999999999,0.66321,0.7823699999999999,0.92799
2000-06-28T06:15:00Z,2000-06-28T00:10:57Z,NA,NA,NA,NA,NA,NA,NA,NA,0.84519,0.98928,1.00098,0.8689499999999999,0.5674499999999999,0.78291,0.8377199999999999,1.05525
2000-06-28T06:30:00Z,2000-06-28T00:25:57Z,NA,NA,NA,NA,NA,NA,NA,NA,0.8331299999999999,0.97866,0.98973,0.85527,0.6349499999999999,0.78003,0.8207999999999999,1.0298699999999998
2000-06-28T06:45:00Z,2000-06-28T00:40:57Z,NA,NA,NA,NA,NA,NA,NA,NA,0.8100899999999999,0.9681299999999999,0.97839,0.8415900000000001,0.6832799999999999,0.70992,0.74151,0.92178
2000-06-28T07:00:00Z,2000-06-28T00:55:57Z,NA,NA,NA,NA,NA,NA,NA,NA,0.67941,0.7714799999999999,0.89532,0.75888,0.53451,0.6516,0.49176000000000003,0.63081
2000-06-28T07:15:00Z,2000-06-28T01:10:57Z,NA,NA,NA,NA,NA,NA,NA,NA,0.60705,0.71334,0.88434,0.60489,0.47367,0.5256,0.47664,0.53847
2000-06-28T07:30:00Z,2000-06-28T01:25:57Z,NA,NA,NA,NA,NA,NA,NA,NA,0.51534,0.64359,0.87426,0.53334,0.47295,0.52308,0.38709,0.3474
2000-06-28T07:45:00Z,2000-06-28T01:40:57Z,NA,NA,NA,NA,NA,NA,NA,NA,0.45278999999999997,0.63396,0.86364,0.52155,0.39833999999999997,0.47259,0.37278,0.31968
2000-06-28T08:00:00Z,2000-06-28T01:55:57Z,NA,NA,NA,NA,NA,NA,NA,NA,0.43073999999999996,0.62442,0.8527499999999999,0.45017999999999997,0.44811,0.52704,0.29061,0.23031000000000001
2000-06-28T08:15:00Z,2000-06-28T02:10:57Z,NA,NA,NA,NA,NA,NA,NA,NA,0.40482,0.56223,0.8536499999999999,0.39159,0.38142000000000004,0.40032,0.27702,0.048870000000000004
2000-06-28T08:30:00Z,2000-06-28T02:25:57Z,NA,NA,NA,NA,NA,NA,NA,NA,0.39797999999999994,0.5530499999999999,0.9035099999999999,0.42884999999999995,0.40571999999999997,0.49751999999999996,0.33065999999999995,0.22275
2000-06-28T08:45:00Z,2000-06-28T02:40:57Z,NA,NA,NA,NA,NA,NA,NA,NA,0.38240999999999997,0.45225000000000004,0.76077,0.41831999999999997,0.27819,0.43893,0.31689,0.17937
2000-06-28T09:00:00Z,2000-06-28T02:55:57Z,NA,NA,NA,NA,NA,NA,NA,NA,0.30816,0.38592,0.69705,0.36306,0.26883,0.34056,0.17811,0.06723
2000-06-28T09:15:00Z,2000-06-28T03:10:57Z,NA,NA,NA,NA,NA,NA,NA,NA,0.20726999999999998,0.37764,0.6873299999999999,0.31040999999999996,0.36405,0.3024,0.17712,0.07578
2000-06-28T09:30:00Z,2000-06-28T03:25:57Z,NA,NA,NA,NA,NA,NA,NA,NA,0.19368000000000002,0.26703,0.6775199999999999,0.30347999999999997,0.41868,0.27918,0.12303,0.2889
2000-06-28T09:45:00Z,2000-06-28T03:40:57Z,NA,NA,NA,NA,NA,NA,NA,NA,0.23283,0.216,0.59661,0.29781,0.2934,0.28188,0.19035000000000002,0.38799
2000-06-28T10:00:00Z,2000-06-28T03:55:57Z,NA,NA,NA,NA,NA,NA,NA,NA,0.14157,0.17685,0.46232999999999996,0.2322,0.2844,0.28485,0.29258999999999996,0.48591
2000-06-28T10:15:00Z,2000-06-28T04:10:57Z,NA,NA,NA,NA,NA,NA,NA,NA,0.09441,0.14139,0.45342,0.23858999999999997,0.27567,0.23634,0.18468,0.6002099999999999
2000-06-28T10:30:00Z,2000-06-28T04:25:57Z,NA,NA,NA,NA,NA,NA,NA,NA,0.0252,0.17099999999999999,0.38195999999999997,0.23093999999999998,0.29583,0.23948999999999998,0.19035000000000002,0.67428
2000-06-28T10:45:00Z,2000-06-28T04:40:57Z,NA,NA,NA,NA,NA,NA,NA,NA,-0.00648,0.20493,0.20925000000000002,0.18297,0.15173999999999999,0.12689999999999999,0.19269,0.6219899999999999
2000-06-28T11:00:00Z,2000-06-28T04:55:57Z,NA,NA,NA,NA,NA,NA,NA,NA,0.018539999999999997,0.25074,0.26298,0.25767,0.11628,0.20411999999999997,0.20277,0.6430499999999999
2000-06-28T11:15:00Z,2000-06-28T05:10:57Z,NA,NA,NA,NA,NA,NA,NA,NA,0.04824,0.25272,0.30717,0.21771,0.11376,0.21059999999999998,0.21744,0.66438
2000-06-28T11:30:00Z,2000-06-28T05:25:57Z,NA,NA,NA,NA,NA,NA,NA,NA,0.03258,0.25488,0.26352,0.22877999999999998,0.052289999999999996,0.21942,0.30285,0.5741099999999999
2000-06-28T11:45:00Z,2000-06-28T05:40:57Z,NA,NA,NA,NA,NA,NA,NA,NA,0.06885,0.25722,0.30816,0.24021,0.10017,0.26964,0.37431,0.70848
2000-06-28T12:00:00Z,2000-06-28T05:55:57Z,NA,NA,NA,NA,NA,NA,NA,NA,0.08262,0.40455,0.36873,0.30771,0.10629,0.39897,0.61515,1.0115100000000001
