TIMESTAMP,solar_TIMESTAMP,ESP_TIL_PIN_Psy_Js_1,ESP_TIL_PIN_Psy_Js_2,ESP_TIL_PIN_Psy_Js_3,ESP_TIL_PIN_Psy_Js_4,ESP_TIL_PIN_Psy_Js_5,ESP_TIL_PIN_Psy_Js_6,ESP_TIL_PIN_Psy_Js_7,ESP_TIL_PIN_Psy_Js_8,ESP_TIL_PIN_Psy_Js_9
2011-03-22T13:14:59Z,2011-03-22T13:12:21Z,NA,NA,0.0020108147498010577,NA,NA,0.01728906247890875,NA,NA,NA
2011-03-22T13:30:00Z,2011-03-22T13:27:22Z,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011-03-22T13:45:00Z,2011-03-22T13:42:22Z,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011-03-22T13:59:59Z,2011-03-22T13:57:21Z,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011-03-22T14:15:00Z,2011-03-22T14:12:22Z,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011-03-22T14:30:00Z,2011-03-22T14:27:22Z,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011-03-22T14:44:59Z,2011-03-22T14:42:21Z,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011-03-22T15:00:00Z,2011-03-22T14:57:22Z,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011-03-22T15:15:00Z,2011-03-22T15:12:22Z,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011-03-22T15:29:59Z,2011-03-22T15:27:21Z,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011-03-22T15:45:00Z,2011-03-22T15:42:22Z,NA,NA,0.027827307539993552,NA,NA,0.041041764,NA,NA,NA
2011-03-22T16:00:00Z,2011-03-22T15:57:22Z,NA,NA,0.24325956,NA,NA,0.239252364,NA,NA,NA
2011-03-22T16:14:59Z,2011-03-22T16:12:21Z,NA,NA,0.19587700800000002,NA,NA,0.195657552,NA,NA,NA
2011-03-22T16:30:00Z,2011-03-22T16:27:22Z,NA,NA,0.206331192,NA,NA,0.014530093845856957,NA,NA,NA
2011-03-22T16:45:00Z,2011-03-22T16:42:22Z,NA,NA,0.11879081999999999,NA,NA,0.018765190679478516,NA,NA,NA
2011-03-22T16:59:59Z,2011-03-22T16:57:21Z,0.0319608,0.010830632289568272,0.25111206,NA,0.01501232145867792,0.196970076,0.049516164,0.0289662996790255,0.061604604
2011-03-22T17:15:00Z,2011-03-22T17:12:22Z,NA,NA,0.036808308,NA,NA,0.00724176,NA,NA,NA
2011-03-22T17:30:00Z,2011-03-22T17:27:22Z,NA,NA,0.02299820016058362,NA,NA,0.01497547682274294,NA,NA,NA
2011-03-22T17:44:59Z,2011-03-22T17:42:21Z,NA,NA,0.01614052493144532,NA,NA,0.010584421928734067,NA,NA,NA
2011-03-22T18:00:00Z,2011-03-22T17:57:22Z,0.028879241752515855,0.007033435906107384,0.083794356,NA,0.012977894271198276,0.075158316,0.025744946162007957,0.01787699302967934,0.010219725995912747
2011-03-22T18:15:00Z,2011-03-22T18:12:22Z,0.030467519999999998,0.008990569288284048,0.056269764,6.3751844423097e-4,NA,0.067098924,0.012174632640618984,NA,NA
2011-03-22T18:29:59Z,2011-03-22T18:27:21Z,0,0.01430084711241378,0.052495884,0,0,0.063234612,0.015617683951970615,0,0
2011-03-22T18:45:00Z,2011-03-22T18:42:22Z,0.014095526867623836,0.015633039771526466,0.051038388000000004,0.0073874384886165835,4.92510105248868e-4,0.061421220000000006,0.01640536848448747,3.86689660138944e-4,5.311821498462252e-4
2011-03-22T19:00:00Z,2011-03-22T18:57:22Z,0.03809124,0.039121272,0.051200748000000004,0.012890923882960752,0.02891772,0.056307383999999995,0.0428112,0.03188058236909547,0.02292341203126937
2011-03-22T19:14:59Z,2011-03-22T19:12:21Z,0.01470657582375091,0.021328587158503033,0.045516456,0.013000360266544643,0.013960155744300096,0.06621094799999999,0.01327428,0.02071689054042053,0.0104148
2011-03-22T19:30:00Z,2011-03-22T19:27:22Z,0.041430996,0.04741862399999999,0.058248936,0.01970740363814597,0.050082624,0.077009616,0.036465156,0.043838064,0.041623236
2011-03-22T19:45:00Z,2011-03-22T19:42:22Z,0.036633636,0.025445124233113823,0.0346572,0.01666458738346356,0.030243708458393654,0.050978591999999996,0.030811837399525872,0.0371421,0.0367083
2011-03-22T19:59:59Z,2011-03-22T19:57:21Z,0.021359845814452237,0.011893093682573304,0.006895180747539324,0.00521761629793446,0.03152656545856009,0.0320759497753281,0.016446483040136725,0.021705426908031095,0.0247633602853432
2011-03-22T20:15:00Z,2011-03-22T20:12:22Z,0.041548212,0.016782818744860054,0.02146666125602621,0.014406078895858728,0.036246276,0.049852799999999996,0.024231912941536524,0.045715932,0.040896431999999996
2011-03-22T20:30:00Z,2011-03-22T20:27:22Z,0.03225453301671872,0.024059563198415533,0.013172507290318537,0.017961066755513497,0.043516548,0.038172204,0.031750817839762,0.037259784,0.047422403999999994
2011-03-22T20:44:59Z,2011-03-22T20:42:21Z,0.037089108,0.01536568992426294,0.012732592045431134,0.013735198771536672,0.049269492,0.03611574,0.024850227521099194,0.046064808,0.038181888
2011-03-22T21:00:00Z,2011-03-22T20:57:22Z,0.045094572,0.00980558118068094,0.023802120000000003,0.03221919682377865,0.043280424000000005,0.066552516,0.023025826124678735,0.044674344000000005,0.044392644
2011-03-22T21:15:00Z,2011-03-22T21:12:22Z,0.029626845599387663,0.011625928619561172,0.01553710442172678,0.036691812,0.04595256,0.055124964,0.02484818313734304,0.048152627999999996,0.047542643999999995
2011-03-22T21:29:59Z,2011-03-22T21:27:21Z,0.036620028,0.0031257671744441017,0.002714341686326082,0.02480502694590547,0.050616576,0.052976772,0.014640191866793665,0.03509064,0.051094655999999995
2011-03-22T21:45:00Z,2011-03-22T21:42:22Z,0.041121684,0.018867447371112407,0.019155371378679037,0.03125589278540519,0.07161785999999999,0.061238232,0.03137315960593599,0.056475576,0.057282480000000004
2011-03-22T22:00:00Z,2011-03-22T21:57:22Z,0.039901392,0.004638570061175892,0.006645342036473244,0.030804302011088375,0.07033248,0.043156476,0.016349343480086615,0.054724824,0.054603360000000004
2011-03-22T22:14:59Z,2011-03-22T22:12:21Z,0.040448736,0.006528723559300656,0.00320565697366887,0.03545992726227867,0.072597096,0.052602803999999996,0.019039566303228887,0.042360947999999995,0.042924744
2011-03-22T22:30:00Z,2011-03-22T22:27:22Z,0.056286935999999996,0.01732303391177304,0.015243032531097865,0.034040439703704996,0.087113196,0.054276335999999994,0.030983083018040987,0.05744682,0.05537772
2011-03-22T22:45:00Z,2011-03-22T22:42:22Z,0.058375944000000006,0.004299446934349452,5.596701639957864e-4,0.030834665949025654,0.069828264,0.04794501600000001,0.01600970809010148,0.03930804,0.054462348
2011-03-22T22:59:59Z,2011-03-22T22:57:21Z,0.06137672400000001,0.005690138895801792,0.0056152227402960116,0.036499500000000004,0.073447596,0.040829184,0.015307391730940633,0.042884892,0.046374048
2011-03-22T23:15:00Z,2011-03-22T23:12:22Z,0.055586088000000006,0.0013985632070385985,0.009270514922326308,0.028423547029049867,0.083914992,0.047875068,0.01056168,0.052359444,0.053664768
2011-03-22T23:30:00Z,2011-03-22T23:27:22Z,0.052138944000000007,1.2627036806700206e-4,0,0.02611226880928897,0.080764632,0.031024355614791478,0.009689287313832408,0.050296968,0.049874400000000006
2011-03-22T23:44:59Z,2011-03-22T23:42:21Z,0.050802011999999994,0,0.0010816925951983463,0.026337732330456182,0.079978068,0.03348362340560995,0,0.03458494331047469,0.048686184
2011-03-23T00:00:00Z,2011-03-22T23:57:40Z,0.277066476,0.12511760400000002,NA,0.08197272,0.139377024,NA,0.10941447600000001,0.153623412,0.066362832
2011-03-23T00:15:00Z,2011-03-23T00:12:40Z,0.28258938,0.109458756,NA,0.069868764,0.124664076,NA,0.09329965200000001,0.15903183599999998,0.056216484
2011-03-23T00:29:59Z,2011-03-23T00:27:39Z,0.284164884,0.132097248,NA,0.087367824,0.145563048,NA,0.115211736,0.16113502799999999,0.072077112
2011-03-23T00:45:00Z,2011-03-23T00:42:40Z,0.289220436,0.11566213199999999,NA,0.07466381999999999,0.149342796,NA,0.10007168400000001,0.165471624,0.059745888
2011-03-23T01:00:00Z,2011-03-23T00:57:40Z,0.285616044,0.113226624,NA,0.072781236,0.14769802799999998,NA,0.11857698,0.163822824,0.07251724799999999
2011-03-23T01:14:59Z,2011-03-23T01:12:39Z,0.29134792800000003,0.118629216,NA,0.076957344,0.153471204,NA,0.102627936,0.172149516,0.064001592
2011-03-23T01:30:00Z,2011-03-23T01:27:40Z,0.322152516,0.11808993599999999,NA,0.076540464,0.173280096,NA,0.12452882400000001,0.169949772,0.07640676
2011-03-23T01:45:00Z,2011-03-23T01:42:40Z,0.32322906,0.11952752400000001,NA,0.077651676,0.175173084,NA,0.124234668,0.194954436,0.079745616
2011-03-23T01:59:59Z,2011-03-23T01:57:39Z,0.32877666,0.12265999200000001,NA,0.080073036,0.179223192,NA,0.10585382400000001,0.1757502,0.083242368
2011-03-23T02:15:00Z,2011-03-23T02:12:40Z,0.33463818,0.126682236,NA,0.08318214,0.18277649999999998,NA,0.130635468,0.17794062,0.084881268
2011-03-23T02:30:00Z,2011-03-23T02:27:40Z,0.369058608,0.129086856,NA,0.085040856,0.20699751600000002,NA,0.131841252,0.203151996,0.088586964
2011-03-23T02:44:59Z,2011-03-23T02:42:39Z,0.372342204,0.155600316,NA,0.10553518799999999,0.211931172,NA,0.157285188,0.210713904,0.09391705199999999
2011-03-23T03:00:00Z,2011-03-23T02:57:40Z,0.37794952800000003,0.137927124,NA,0.09187419599999999,0.21604017599999997,NA,0.141235344,0.19131181200000003,0.079641828
2011-03-23T03:15:00Z,2011-03-23T03:12:40Z,0.38136567600000004,0.139804344,NA,0.093325248,0.218136996,NA,0.1420164,0.19264672800000002,0.081765648
2011-03-23T03:29:59Z,2011-03-23T03:27:39Z,0.416819592,0.144466668,NA,0.096929136,0.243807228,NA,0.14681178,0.218415384,0.09991620000000001
2011-03-23T03:45:00Z,2011-03-23T03:42:40Z,0.42280232399999995,0.148068792,NA,0.099713484,0.24736057200000003,NA,0.17204608799999999,0.220522608,0.10204560000000001
2011-03-23T04:00:00Z,2011-03-23T03:57:40Z,0.45703594799999997,0.171569736,NA,0.117879228,0.24987096,NA,0.173325744,0.22167115199999998,0.103807908
2011-03-23T04:14:59Z,2011-03-23T04:12:39Z,0.4382541,0.157360176,NA,0.10689552000000001,0.23559314399999998,NA,0.158887008,0.20502806399999998,0.093096864
2011-03-23T04:30:00Z,2011-03-23T04:27:40Z,0.440339796,0.16152371999999998,NA,0.110113848,0.261283212,NA,0.162366624,0.210025656,0.096549804
2011-03-23T04:45:00Z,2011-03-23T04:42:40Z,0.43739218799999996,0.156785436,NA,0.10645128,0.25695547199999996,NA,0.15888333599999999,0.204276312,0.09210905999999999
2011-03-23T04:59:59Z,2011-03-23T04:57:39Z,0.435184056,0.15667066799999999,NA,0.10636254,0.2575782,NA,0.15813612000000002,0.20592846,0.09340272000000001
2011-03-23T05:15:00Z,2011-03-23T05:12:40Z,0.43358133600000004,0.1563975,NA,0.1061514,0.257658984,NA,0.157044816,0.207754848,0.094841928
2011-03-23T05:30:00Z,2011-03-23T05:27:40Z,0.431516736,0.15470334,NA,0.10484186399999999,0.256106736,NA,0.15569002799999998,0.229255812,0.093641004
2011-03-23T05:44:59Z,2011-03-23T05:42:39Z,0.430249752,0.152452656,NA,0.103102092,0.253965528,NA,0.15455570400000002,0.22617558,0.091008072
2011-03-23T06:00:00Z,2011-03-23T05:57:40Z,0.38858994,0.1431891,NA,0.095941584,0.245513376,NA,0.14676102,0.216732816,0.083548728
2011-03-23T06:15:00Z,2011-03-23T06:12:40Z,0.370898784,0.132582636,NA,0.087743016,0.212786712,NA,0.138576312,0.208832832,0.060226164
2011-03-23T06:29:59Z,2011-03-23T06:27:39Z,0.35022697199999997,0.139554612,NA,0.09313221599999999,0.198329724,NA,0.12673205999999998,0.19494414000000002,0.063712512
2011-03-23T06:45:00Z,2011-03-23T06:42:40Z,0.326347776,0.14527868400000002,NA,0.09755679599999999,0.20367539999999998,NA,0.13340718000000001,0.225408384,0.06752401200000001
2011-03-23T07:00:00Z,2011-03-23T06:57:40Z,0.29751804,0.12339036,NA,0.080637588,0.16250166,NA,0.11487276,0.18147618000000001,0.0378504
2011-03-23T07:14:59Z,2011-03-23T07:12:39Z,0.26745030000000003,0.121281876,NA,0.07900776,0.140990796,NA,0.09387115199999999,0.158491584,0.036676044
2011-03-23T07:30:00Z,2011-03-23T07:27:40Z,0.227462364,0.091954116,NA,0.05633802,0.113327136,NA,0.067957956,0.131264856,0.018702411177909672
2011-03-23T07:45:00Z,2011-03-23T07:42:40Z,0.22626334799999998,0.091473588,NA,0.055966608,0.09431766,NA,0.06987985199999999,0.13238445599999998,0.017176986926444125
2011-03-23T07:59:59Z,2011-03-23T07:57:39Z,0.20622049199999998,0.07767694800000001,NA,0.045302112,0.09946825200000001,NA,0.058843151999999996,0.11942082,0.019510279298588014
2011-03-23T08:15:00Z,2011-03-23T08:12:40Z,0.173227968,0.054406656,NA,0.02731464,0.060327,NA,0.038171916,0.09621774,0.016799019646671576
2011-03-23T08:30:00Z,2011-03-23T08:27:40Z,0.062267939999999994,8.644704671922731e-4,NA,NA,0.007224386242740083,NA,0.066303828,0.03326350436153604,0.056300687999999995
2011-03-23T08:44:59Z,2011-03-23T08:42:39Z,0.065722716,0.015333082074645732,NA,NA,0.00954456803993808,NA,0.00583956,0.036442584,0.057880836
2011-03-23T09:00:00Z,2011-03-23T08:57:40Z,0.038590848,0.106331652,NA,NA,0.039203784,NA,NA,0.014038585336332865,NA
2011-03-23T09:15:00Z,2011-03-23T09:12:40Z,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011-03-23T09:29:59Z,2011-03-23T09:27:39Z,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011-03-23T09:45:00Z,2011-03-23T09:42:40Z,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011-03-23T10:00:00Z,2011-03-23T09:57:40Z,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011-03-23T10:14:59Z,2011-03-23T10:12:39Z,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011-03-23T10:30:00Z,2011-03-23T10:27:40Z,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011-03-23T10:45:00Z,2011-03-23T10:42:40Z,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011-03-23T10:59:59Z,2011-03-23T10:57:39Z,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011-03-23T11:15:00Z,2011-03-23T11:12:40Z,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011-03-23T11:30:00Z,2011-03-23T11:27:40Z,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011-03-23T11:44:59Z,2011-03-23T11:42:39Z,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011-03-23T12:00:00Z,2011-03-23T11:57:40Z,0.10507557599999999,0.100925136,NA,0.063272448,NA,NA,0.11792440800000001,NA,NA
2011-03-23T12:15:00Z,2011-03-23T12:12:40Z,0.025255964674266013,0.002568712297933836,NA,NA,NA,NA,0.06718302,NA,NA
2011-03-23T12:29:59Z,2011-03-23T12:27:39Z,0.06327162,0.04941288,NA,0.023454567398203268,NA,NA,0.09134956799999999,NA,NA
2011-03-23T12:45:00Z,2011-03-23T12:42:40Z,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011-03-23T13:00:00Z,2011-03-23T12:57:40Z,0.048074903999999995,0.03068696999075443,NA,0.00897984,NA,NA,0.08168903999999999,NA,NA
2011-03-23T13:14:59Z,2011-03-23T13:12:39Z,0.25547756400000005,0.286255512,NA,0.20652886799999998,0.00436471658764218,NA,0.06291072,0.02086221322326157,0.054353124
2011-03-23T13:30:00Z,2011-03-23T13:27:40Z,0.374237568,0.432595548,NA,0.319646592,0.054086184,NA,0.176465556,0.05870613599999999,0.088215516
2011-03-23T13:45:00Z,2011-03-23T13:42:40Z,0.050183135999999996,0.713973996,NA,0.537146064,0.2317563,NA,0.379377972,0.036722088,0.20921619600000002
2011-03-23T13:59:59Z,2011-03-23T13:57:39Z,0.145996884,0.8895689999999999,NA,0.67287726,0.333071712,NA,0.4995315,0.11827465200000001,0.278216136
2011-03-23T14:15:00Z,2011-03-23T14:12:40Z,0.310561776,1.111324464,NA,0.84428946,0.51719904,NA,0.6813552239999999,0.25219062000000003,0.037919664
2011-03-23T14:30:00Z,2011-03-23T14:27:40Z,0.515232756,1.3290364080000001,NA,1.01257614,0.731975256,NA,0.90129366,0.44158370399999997,0.137850156
2011-03-23T14:44:59Z,2011-03-23T14:42:39Z,0.545842188,1.319052564,NA,1.004858856,0.816693228,NA,0.890396496,0.514891368,0.169132536
2011-03-23T15:00:00Z,2011-03-23T14:57:40Z,0.7038834479999999,1.340663688,NA,1.021563756,0.959653836,NA,0.979654932,0.612217296,0.231850512
2011-03-23T15:15:00Z,2011-03-23T15:12:40Z,0.6407997839999999,1.1853234719999999,NA,0.9014891399999999,0.9291130200000001,NA,0.901399824,0.577584828,0.234107172
2011-03-23T15:29:59Z,2011-03-23T15:27:39Z,0.659689596,1.092127968,NA,0.8294509800000001,0.943844868,NA,0.885066696,0.586528596,0.258604092
2011-03-23T15:45:00Z,2011-03-23T15:42:40Z,0.730627308,1.132797348,NA,0.860887548,1.006109352,NA,0.966147372,0.671046228,0.3086289
2011-03-23T16:00:00Z,2011-03-23T15:57:40Z,0.702665172,1.069099308,NA,0.811650312,0.981244296,NA,0.932944896,0.645934356,0.315850104
2011-03-23T16:14:59Z,2011-03-23T16:12:39Z,0.7691106959999999,1.136697804,NA,0.8639025119999999,1.003223412,NA,0.997022556,0.719446608,0.36739072799999994
2011-03-23T16:30:00Z,2011-03-23T16:27:40Z,0.7249171680000001,1.0885233239999998,NA,0.826664688,0.9608714639999999,NA,0.9356888520000001,0.7007706,0.36613213200000005
2011-03-23T16:45:00Z,2011-03-23T16:42:40Z,0.7154955719999999,1.078802496,NA,0.81915066,0.916727112,NA,0.916607484,0.71483346,0.382801176
2011-03-23T16:59:59Z,2011-03-23T16:57:39Z,0.714632868,1.078949016,NA,0.819263952,0.882699084,NA,0.883445436,0.7054396559999999,0.39710685600000006
2011-03-23T17:15:00Z,2011-03-23T17:12:40Z,0.721226232,1.0151289,NA,0.7699323599999999,0.8545480919999999,NA,0.8471781719999999,0.703486908,0.40229481600000006
2011-03-23T17:30:00Z,2011-03-23T17:27:40Z,0.731269584,0.9916215840000001,NA,0.7517616840000001,0.768949668,NA,0.78732738,0.6743637,0.40582000799999995
2011-03-23T17:44:59Z,2011-03-23T17:42:39Z,0.766682352,0.993380292,NA,0.753121152,0.76272408,NA,0.7764276240000001,0.6598111680000001,0.447021648
2011-03-23T18:00:00Z,2011-03-23T17:57:40Z,0.680970132,0.872343648,NA,0.659562444,0.660021876,NA,0.68273658,0.583714512,0.40012092
2011-03-23T18:15:00Z,2011-03-23T18:12:40Z,0.603765216,0.7652189159999999,NA,0.5767572959999999,0.542619072,NA,0.5764942080000001,0.522187308,0.337400136
2011-03-23T18:29:59Z,2011-03-23T18:27:39Z,0.48819762,0.653648148,NA,0.490515516,0.449783064,NA,0.47411668799999995,0.426721176,0.286259112
2011-03-23T18:45:00Z,2011-03-23T18:42:40Z,0.406463472,0.544223484,NA,0.40593258000000004,0.335479932,NA,0.348016068,0.334638756,0.216730224
2011-03-23T19:00:00Z,2011-03-23T18:57:40Z,0.298011276,0.44013463199999997,NA,0.325474128,0.274854528,NA,0.25708388400000004,0.272697984,0.151276464
2011-03-23T19:14:59Z,2011-03-23T19:12:39Z,0.263512188,0.353253096,NA,0.25831656000000003,0.203961348,NA,0.20553015600000002,0.22003916399999998,0.11265861599999999
2011-03-23T19:30:00Z,2011-03-23T19:27:40Z,0.217759752,0.31169411999999996,NA,0.226192356,0.170216208,NA,0.167055588,0.18198421199999998,0.103664664
2011-03-23T19:45:00Z,2011-03-23T19:42:40Z,0.194794992,0.26749544399999997,NA,0.192027708,0.153834624,NA,0.13206204,0.164105316,0.088379604
2011-03-23T19:59:59Z,2011-03-23T19:57:39Z,0.1590444,0.208870524,NA,0.146711916,0.125672184,NA,0.10333692000000001,0.133837596,0.0656676
2011-03-23T20:15:00Z,2011-03-23T20:12:40Z,0.15172416,0.20751336,NA,0.145662876,0.123043284,NA,0.123824988,0.155359944,0.07862526
2011-03-23T20:30:00Z,2011-03-23T20:27:40Z,0.145840572,0.183429504,NA,0.127046556,0.121295376,NA,0.104662404,0.135540072,0.076655592
2011-03-23T20:44:59Z,2011-03-23T20:42:39Z,0.12548106,0.14247306,NA,0.09538812,0.105180156,NA,0.088076664,0.11821284,0.063647568
2011-03-23T21:00:00Z,2011-03-23T20:57:40Z,0.101788452,0.12331241999999999,NA,0.08057732399999999,0.08890909200000001,NA,0.07492647599999999,0.101767788,0.062008523999999995
2011-03-23T21:15:00Z,2011-03-23T21:12:40Z,0.071593308,0.09648464400000001,NA,0.059840064,0.066191364,NA,0.05075478,0.080659836,0.045297324
2011-03-23T21:29:59Z,2011-03-23T21:27:39Z,0.042660216,0.07125865199999999,NA,0.04034088,0.04482846,NA,0.031289997314243485,0.06148958399999999,0.02783288017722467
2011-03-23T21:45:00Z,2011-03-23T21:42:40Z,0.0352697864249268,0.048039372,NA,0.02239287684996222,0.040121028,NA,0.030317430969334726,0.060099335999999996,0.022599987660901006
2011-03-23T22:00:00Z,2011-03-23T21:57:40Z,0.015500455984601317,0.029738343165143507,NA,0.008246585345150232,0.024538609273186227,NA,0.015383359280919745,0.04309668,0.020891723219755128
2011-03-23T22:14:59Z,2011-03-23T22:12:39Z,0.014605109593654391,0.027901679111041536,NA,0.006826883406151572,0.023182391633563407,NA,0.014277473269162993,0.04149288,0.008695060890619716
2011-03-23T22:30:00Z,2011-03-23T22:27:40Z,5.132862867119579e-4,0.012061271851248168,NA,NA,0.02184393989613978,NA,0.012472234054074396,0.025582606423916184,0.008344480190237135
2011-03-23T22:45:00Z,2011-03-23T22:42:40Z,1.6439785637674032e-4,0.010692639600540876,NA,NA,0.020585078932452046,NA,0.011534971103878031,0.023916817544180437,0.007087054841255268
2011-03-23T22:59:59Z,2011-03-23T22:57:39Z,0,0.01080576,NA,NA,0.008860204763254475,NA,0.011632051423264967,0.011042870496945047,0.0074287058301444955
2011-03-23T23:15:00Z,2011-03-23T23:12:40Z,2.997439864067185e-4,0.011160609571164925,NA,NA,0.009179020421724672,NA,0.012011198009503319,0.010988425516287708,0.007530897809642617
2011-03-23T23:30:00Z,2011-03-23T23:27:40Z,8.857514127486744e-4,0.010711515868171416,NA,NA,0,NA,2.574e-4,0.009981178974476892,2.7174460140208906e-5
2011-03-23T23:44:59Z,2011-03-23T23:42:39Z,6.772536058091867e-4,0,NA,NA,0.0087254666648055,NA,0,0,0
2011-03-24T00:00:00Z,2011-03-23T23:57:59Z,0.157139712,0.120691404,NA,0.078551352,0.10219669199999999,NA,0.103690116,0.082227996,0.048994272
2011-03-24T00:15:00Z,2011-03-24T00:12:59Z,0.15829236000000002,0.120057552,NA,0.07806139200000001,0.101854512,NA,0.10285524,0.080631108,0.048519792
2011-03-24T00:29:59Z,2011-03-24T00:27:58Z,0.182285064,0.11793974400000001,NA,0.07642439999999999,0.100463112,NA,0.12041802000000001,0.061267896,0.047686824
2011-03-24T00:45:00Z,2011-03-24T00:42:59Z,0.185905296,0.140649552,NA,0.093978576,0.102724704,NA,0.11994768,0.062733888,0.051129324000000004
2011-03-24T01:00:00Z,2011-03-24T00:57:59Z,0.183960252,0.121041108,NA,0.07882167600000001,0.10379538,NA,0.121660776,0.06481144800000001,0.051685704
2011-03-24T01:14:59Z,2011-03-24T01:12:58Z,0.18305722800000002,0.140440536,NA,0.09381700800000001,0.10263117599999999,NA,0.12126078000000001,0.063326088,0.036453816
2011-03-24T01:30:00Z,2011-03-24T01:27:59Z,0.180797688,0.138240576,NA,0.092116476,0.10099332,NA,0.11934720000000001,0.062383068,0.035481400273631704
2011-03-24T01:45:00Z,2011-03-24T01:42:59Z,0.17855726400000002,0.136718136,NA,0.09093967200000001,0.099846468,NA,0.11754684,0.0454392,0.03525084
2011-03-24T01:59:59Z,2011-03-24T01:57:58Z,0.19389135600000001,0.130179528,NA,0.085885452,0.095111532,NA,0.110778948,0.043420392,0.0329866567133503
2011-03-24T02:15:00Z,2011-03-24T02:12:59Z,0.180041904,0.115912332,NA,0.074857212,0.08341326,NA,0.099454788,0.033287738644906306,0.023173253039401955
2011-03-24T02:30:00Z,2011-03-24T02:27:59Z,0.16800447599999999,0.103987944,NA,0.065639952,0.073767312,NA,0.089510256,0.025460792543880867,0.015830832938643073
2011-03-24T02:44:59Z,2011-03-24T02:42:58Z,0.148898376,0.110546856,NA,0.070709832,0.062330039999999996,NA,0.076703112,0.019171412879567976,0.009558174267374436
2011-03-24T03:00:00Z,2011-03-24T02:57:59Z,0.15502518,0.096863544,NA,0.060132924000000004,0.06683259600000001,NA,0.066759876,0.011061050719508603,0.010881466522609537
2011-03-24T03:15:00Z,2011-03-24T03:12:59Z,0.171271764,0.091506852,NA,0.055992311999999995,0.061788996,NA,0.063515664,0.008631682659527507,0.017772033420320004
2011-03-24T03:29:59Z,2011-03-24T03:27:58Z,0.167288148,0.088030584,NA,0.053305236,0.07512173999999999,NA,0.061909236,0.006533812856443356,0.014558829147730835
2011-03-24T03:45:00Z,2011-03-24T03:42:59Z,0.164138112,0.106134012,NA,0.067298796,0.057509748000000006,NA,0.060626484,0.006719524083058788,0.02593921155081516
2011-03-24T04:00:00Z,2011-03-24T03:57:59Z,0.158354208,0.101765952,NA,0.063922392,0.070635672,NA,0.057616164000000004,0.0048671154490167,0.023003640000000002
2011-03-24T04:14:59Z,2011-03-24T04:12:58Z,0.15662447999999998,0.100889316,NA,0.063244764,0.07005265199999999,NA,0.057221855999999995,0.0051188156682962765,0.022744985069832878
2011-03-24T04:30:00Z,2011-03-24T04:27:59Z,0.156282768,0.100478808,NA,0.06292746,0.069957864,NA,0.07485336,0.005248335510779544,0.035169675924120014
2011-03-24T04:45:00Z,2011-03-24T04:42:59Z,0.18271890000000002,0.10010322,NA,0.06263712,0.06974766,NA,0.0748413,0.004002439676705388,0.03403891993096357
2011-03-24T04:59:59Z,2011-03-24T04:57:58Z,0.17900117999999998,0.09862847999999999,NA,0.06149718,0.069144084,NA,0.071944416,0.0043356250372095,0.03508753838606629
2011-03-24T05:15:00Z,2011-03-24T05:12:59Z,0.176473584,0.095269608,NA,0.058900824000000004,0.066039624,NA,0.089991396,0.0019451744187366313,0.03022404045972228
2011-03-24T05:30:00Z,2011-03-24T05:27:59Z,0.17705469599999998,0.115048764,NA,0.0741897,0.06629706,NA,0.090023328,0.00198468,0.043558524
2011-03-24T05:44:59Z,2011-03-24T05:42:58Z,0.17672454,0.115339824,NA,0.0744147,0.066519972,NA,0.08968114799999999,0.002377598461051356,0.03121308
2011-03-24T06:00:00Z,2011-03-24T05:57:59Z,0.170724564,0.10919282400000001,NA,0.069663204,0.062076096000000004,NA,0.08622684,0.0647874,0.025825569885793296
2011-03-24T06:15:00Z,2011-03-24T06:12:59Z,0.166042188,0.086350716,NA,0.052006751999999996,0.04391874,NA,0.08273628000000001,0.050967504000000004,0.024565732748018747
2011-03-24T06:29:59Z,2011-03-24T06:27:58Z,0.139578696,0.084154932,NA,0.05030946000000001,0.042491268,NA,0.060237611999999996,0.049881023999999996,0.025177852709364165
2011-03-24T06:45:00Z,2011-03-24T06:42:59Z,0.10977184799999999,0.060335891999999995,NA,0.03189783701732162,0.038104596,NA,0.036802584,0.046542276,0.023120225226257077
