TIMESTAMP,solar_TIMESTAMP,SWE_NOR_ST2_Psy_Jt_1,SWE_NOR_ST2_Pab_Jt_2,SWE_NOR_ST2_Psy_Jt_3,SWE_NOR_ST2_Psy_Jt_4,SWE_NOR_ST2_Pab_Jt_5,SWE_NOR_ST2_Pab_Jt_6,SWE_NOR_ST2_Psy_Jt_7,SWE_NOR_ST2_Pab_Jt_8,SWE_NOR_ST2_Psy_Jt_9,SWE_NOR_ST2_Pab_Jt_10,SWE_NOR_ST2_Pab_Jt_11,SWE_NOR_ST2_Psy_Jt_12
2001-12-11T06:30:00Z,2001-12-11T07:44:54Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-12-11T07:00:00Z,2001-12-11T08:14:54Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-12-11T07:30:00Z,2001-12-11T08:44:54Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-12-11T08:00:00Z,2001-12-11T09:14:54Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-12-11T08:30:00Z,2001-12-11T09:44:54Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-12-11T09:00:00Z,2001-12-11T10:14:54Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-12-11T09:30:00Z,2001-12-11T10:44:54Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-12-11T10:00:00Z,2001-12-11T11:14:54Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-12-11T10:30:00Z,2001-12-11T11:44:54Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-12-11T11:00:00Z,2001-12-11T12:14:54Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-12-11T11:30:00Z,2001-12-11T12:44:54Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-12-11T12:00:00Z,2001-12-11T13:14:54Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-12-11T12:30:00Z,2001-12-11T13:44:54Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-12-11T13:00:00Z,2001-12-11T14:14:54Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-12-11T13:30:00Z,2001-12-11T14:44:54Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-12-11T14:00:00Z,2001-12-11T15:14:54Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-12-11T14:30:00Z,2001-12-11T15:44:54Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-12-11T15:00:00Z,2001-12-11T16:14:54Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-12-11T15:30:00Z,2001-12-11T16:44:54Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-12-11T16:00:00Z,2001-12-11T17:14:54Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-12-11T16:30:00Z,2001-12-11T17:44:54Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-12-11T17:00:00Z,2001-12-11T18:14:54Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-12-11T17:30:00Z,2001-12-11T18:44:54Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-12-11T18:00:00Z,2001-12-11T19:14:54Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-12-11T18:30:00Z,2001-12-11T19:44:54Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-12-11T19:00:00Z,2001-12-11T20:14:54Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-12-11T19:30:00Z,2001-12-11T20:44:54Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-12-11T20:00:00Z,2001-12-11T21:14:54Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-12-11T20:30:00Z,2001-12-11T21:44:54Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-12-11T21:00:00Z,2001-12-11T22:14:54Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-12-11T21:30:00Z,2001-12-11T22:44:54Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-12-11T22:00:00Z,2001-12-11T23:14:54Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-12-11T22:30:00Z,2001-12-11T23:44:54Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-12-11T23:00:00Z,2001-12-12T00:14:27Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-12-11T23:30:00Z,2001-12-12T00:44:27Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-12-12T00:00:00Z,2001-12-12T01:14:27Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-12-12T00:30:00Z,2001-12-12T01:44:27Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-12-12T01:00:00Z,2001-12-12T02:14:27Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-12-12T01:30:00Z,2001-12-12T02:44:27Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-12-12T02:00:00Z,2001-12-12T03:14:27Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-12-12T02:30:00Z,2001-12-12T03:44:27Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-12-12T03:00:00Z,2001-12-12T04:14:27Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-12-12T03:30:00Z,2001-12-12T04:44:27Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-12-12T04:00:00Z,2001-12-12T05:14:27Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-12-12T04:30:00Z,2001-12-12T05:44:27Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-12-12T05:00:00Z,2001-12-12T06:14:27Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-12-12T05:30:00Z,2001-12-12T06:44:27Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-12-12T06:00:00Z,2001-12-12T07:14:27Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-12-12T06:30:00Z,2001-12-12T07:44:27Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-12-12T07:00:00Z,2001-12-12T08:14:27Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-12-12T07:30:00Z,2001-12-12T08:44:27Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-12-12T08:00:00Z,2001-12-12T09:14:27Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-12-12T08:30:00Z,2001-12-12T09:44:27Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-12-12T09:00:00Z,2001-12-12T10:14:27Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-12-12T09:30:00Z,2001-12-12T10:44:27Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-12-12T10:00:00Z,2001-12-12T11:14:27Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-12-12T10:30:00Z,2001-12-12T11:44:27Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-12-12T11:00:00Z,2001-12-12T12:14:27Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-12-12T11:30:00Z,2001-12-12T12:44:27Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-12-12T12:00:00Z,2001-12-12T13:14:27Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-12-12T12:30:00Z,2001-12-12T13:44:27Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-12-12T13:00:00Z,2001-12-12T14:14:27Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-12-12T13:30:00Z,2001-12-12T14:44:27Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-12-12T14:00:00Z,2001-12-12T15:14:27Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-12-12T14:30:00Z,2001-12-12T15:44:27Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-12-12T15:00:00Z,2001-12-12T16:14:27Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-12-12T15:30:00Z,2001-12-12T16:44:27Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-12-12T16:00:00Z,2001-12-12T17:14:27Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-12-12T16:30:00Z,2001-12-12T17:44:27Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-12-12T17:00:00Z,2001-12-12T18:14:27Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-12-12T17:30:00Z,2001-12-12T18:44:27Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-12-12T18:00:00Z,2001-12-12T19:14:27Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-12-12T18:30:00Z,2001-12-12T19:44:27Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-12-12T19:00:00Z,2001-12-12T20:14:27Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-12-12T19:30:00Z,2001-12-12T20:44:27Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-12-12T20:00:00Z,2001-12-12T21:14:27Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-12-12T20:30:00Z,2001-12-12T21:44:27Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-12-12T21:00:00Z,2001-12-12T22:14:27Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-12-12T21:30:00Z,2001-12-12T22:44:27Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-12-12T22:00:00Z,2001-12-12T23:14:27Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-12-12T22:30:00Z,2001-12-12T23:44:27Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-12-12T23:00:00Z,2001-12-13T00:14:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-12-12T23:30:00Z,2001-12-13T00:44:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-12-13T00:00:00Z,2001-12-13T01:14:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-12-13T00:30:00Z,2001-12-13T01:44:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-12-13T01:00:00Z,2001-12-13T02:14:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-12-13T01:30:00Z,2001-12-13T02:44:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-12-13T02:00:00Z,2001-12-13T03:14:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-12-13T02:30:00Z,2001-12-13T03:44:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-12-13T03:00:00Z,2001-12-13T04:14:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-12-13T03:30:00Z,2001-12-13T04:44:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-12-13T04:00:00Z,2001-12-13T05:14:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-12-13T04:30:00Z,2001-12-13T05:44:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-12-13T05:00:00Z,2001-12-13T06:14:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-12-13T05:30:00Z,2001-12-13T06:44:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-12-13T06:00:00Z,2001-12-13T07:14:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-12-13T06:30:00Z,2001-12-13T07:44:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-12-13T07:00:00Z,2001-12-13T08:14:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-12-13T07:30:00Z,2001-12-13T08:44:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-12-13T08:00:00Z,2001-12-13T09:14:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-12-13T08:30:00Z,2001-12-13T09:44:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-12-13T09:00:00Z,2001-12-13T10:14:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-12-13T09:30:00Z,2001-12-13T10:44:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-12-13T10:00:00Z,2001-12-13T11:14:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-12-13T10:30:00Z,2001-12-13T11:44:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-12-13T11:00:00Z,2001-12-13T12:14:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-12-13T11:30:00Z,2001-12-13T12:44:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-12-13T12:00:00Z,2001-12-13T13:14:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-12-13T12:30:00Z,2001-12-13T13:44:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-12-13T13:00:00Z,2001-12-13T14:14:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-12-13T13:30:00Z,2001-12-13T14:44:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-12-13T14:00:00Z,2001-12-13T15:14:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-12-13T14:30:00Z,2001-12-13T15:44:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-12-13T15:00:00Z,2001-12-13T16:14:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-12-13T15:30:00Z,2001-12-13T16:44:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-12-13T16:00:00Z,2001-12-13T17:14:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-12-13T16:30:00Z,2001-12-13T17:44:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-12-13T17:00:00Z,2001-12-13T18:14:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-12-13T17:30:00Z,2001-12-13T18:44:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-12-13T18:00:00Z,2001-12-13T19:14:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-12-13T18:30:00Z,2001-12-13T19:44:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-12-13T19:00:00Z,2001-12-13T20:14:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-12-13T19:30:00Z,2001-12-13T20:44:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-12-13T20:00:00Z,2001-12-13T21:14:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-12-13T20:30:00Z,2001-12-13T21:44:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-12-13T21:00:00Z,2001-12-13T22:14:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-12-13T21:30:00Z,2001-12-13T22:44:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-12-13T22:00:00Z,2001-12-13T23:14:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-12-13T22:30:00Z,2001-12-13T23:44:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-12-13T23:00:00Z,2001-12-14T00:13:33Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-12-13T23:30:00Z,2001-12-14T00:43:33Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-12-14T00:00:00Z,2001-12-14T01:13:33Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-12-14T00:30:00Z,2001-12-14T01:43:33Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-12-14T01:00:00Z,2001-12-14T02:13:33Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-12-14T01:30:00Z,2001-12-14T02:43:33Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-12-14T02:00:00Z,2001-12-14T03:13:33Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-12-14T02:30:00Z,2001-12-14T03:43:33Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-12-14T03:00:00Z,2001-12-14T04:13:33Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-12-14T03:30:00Z,2001-12-14T04:43:33Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-12-14T04:00:00Z,2001-12-14T05:13:33Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-12-14T04:30:00Z,2001-12-14T05:43:33Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-12-14T05:00:00Z,2001-12-14T06:13:33Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-12-14T05:30:00Z,2001-12-14T06:43:33Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-12-14T06:00:00Z,2001-12-14T07:13:33Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-12-14T06:30:00Z,2001-12-14T07:43:33Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-12-14T07:00:00Z,2001-12-14T08:13:33Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-12-14T07:30:00Z,2001-12-14T08:43:33Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-12-14T08:00:00Z,2001-12-14T09:13:33Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-12-14T08:30:00Z,2001-12-14T09:43:33Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-12-14T09:00:00Z,2001-12-14T10:13:33Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-12-14T09:30:00Z,2001-12-14T10:43:33Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-12-14T10:00:00Z,2001-12-14T11:13:33Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-12-14T10:30:00Z,2001-12-14T11:43:33Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-12-14T11:00:00Z,2001-12-14T12:13:33Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-12-14T11:30:00Z,2001-12-14T12:43:33Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-12-14T12:00:00Z,2001-12-14T13:13:33Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-12-14T12:30:00Z,2001-12-14T13:43:33Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-12-14T13:00:00Z,2001-12-14T14:13:33Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-12-14T13:30:00Z,2001-12-14T14:43:33Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-12-14T14:00:00Z,2001-12-14T15:13:33Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-12-14T14:30:00Z,2001-12-14T15:43:33Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-12-14T15:00:00Z,2001-12-14T16:13:33Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-12-14T15:30:00Z,2001-12-14T16:43:33Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-12-14T16:00:00Z,2001-12-14T17:13:33Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-12-14T16:30:00Z,2001-12-14T17:43:33Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-12-14T17:00:00Z,2001-12-14T18:13:33Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-12-14T17:30:00Z,2001-12-14T18:43:33Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-12-14T18:00:00Z,2001-12-14T19:13:33Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-12-14T18:30:00Z,2001-12-14T19:43:33Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-12-14T19:00:00Z,2001-12-14T20:13:33Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-12-14T19:30:00Z,2001-12-14T20:43:33Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-12-14T20:00:00Z,2001-12-14T21:13:33Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-12-14T20:30:00Z,2001-12-14T21:43:33Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-12-14T21:00:00Z,2001-12-14T22:13:33Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-12-14T21:30:00Z,2001-12-14T22:43:33Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-12-14T22:00:00Z,2001-12-14T23:13:33Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-12-14T22:30:00Z,2001-12-14T23:43:33Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-12-14T23:00:00Z,2001-12-15T00:13:06Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-12-14T23:30:00Z,2001-12-15T00:43:06Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-12-15T00:00:00Z,2001-12-15T01:13:06Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-12-15T00:30:00Z,2001-12-15T01:43:06Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-12-15T01:00:00Z,2001-12-15T02:13:06Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-12-15T01:30:00Z,2001-12-15T02:43:06Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-12-15T02:00:00Z,2001-12-15T03:13:06Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-12-15T02:30:00Z,2001-12-15T03:43:06Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-12-15T03:00:00Z,2001-12-15T04:13:06Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-12-15T03:30:00Z,2001-12-15T04:43:06Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-12-15T04:00:00Z,2001-12-15T05:13:06Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-12-15T04:30:00Z,2001-12-15T05:43:06Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-12-15T05:00:00Z,2001-12-15T06:13:06Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-12-15T05:30:00Z,2001-12-15T06:43:06Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-12-15T06:00:00Z,2001-12-15T07:13:06Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-12-15T06:30:00Z,2001-12-15T07:43:06Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-12-15T07:00:00Z,2001-12-15T08:13:06Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-12-15T07:30:00Z,2001-12-15T08:43:06Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-12-15T08:00:00Z,2001-12-15T09:13:06Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-12-15T08:30:00Z,2001-12-15T09:43:06Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-12-15T09:00:00Z,2001-12-15T10:13:06Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-12-15T09:30:00Z,2001-12-15T10:43:06Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-12-15T10:00:00Z,2001-12-15T11:13:06Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-12-15T10:30:00Z,2001-12-15T11:43:06Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-12-15T11:00:00Z,2001-12-15T12:13:06Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-12-15T11:30:00Z,2001-12-15T12:43:06Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-12-15T12:00:00Z,2001-12-15T13:13:06Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-12-15T12:30:00Z,2001-12-15T13:43:06Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-12-15T13:00:00Z,2001-12-15T14:13:06Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-12-15T13:30:00Z,2001-12-15T14:43:06Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
