TIMESTAMP,solar_TIMESTAMP,USA_SYL_HL2_Tca_Js_1,USA_SYL_HL2_Tca_Js_2,USA_SYL_HL2_Tca_Js_3,USA_SYL_HL2_Tca_Js_4,USA_SYL_HL2_Ovi_Js_5,USA_SYL_HL2_Ovi_Js_6,USA_SYL_HL2_Bal_Js_7,USA_SYL_HL2_Tca_Js_8,USA_SYL_HL2_Asa_Js_9,USA_SYL_HL2_Tca_Js_10,USA_SYL_HL2_Tca_Js_11,USA_SYL_HL2_Bal_Js_12,USA_SYL_HL2_Asa_Js_13,USA_SYL_HL2_Asa_Js_14,USA_SYL_HL2_Asa_Js_15,USA_SYL_HL2_Asa_Js_16,USA_SYL_HL2_Asa_Js_17,USA_SYL_HL2_Asa_Js_18,USA_SYL_HL2_Tca_Js_19,USA_SYL_HL2_Tca_Js_20
2015-11-17T08:30:00Z,2015-11-17T02:46:19Z,0.026128373400000002,0.00401309856,0.01418607756,0.04380452064,0.008971758719999999,0,0.0097466382,0.00333292788,0,0.0037572458399999994,0.00949610304,0.0020530796400000002,NA,NA,0.1382403294,0.01732885092,0.01020873744,NA,NA,NA
2015-11-17T09:00:00Z,2015-11-17T03:16:19Z,0,0,0,0,0,0,0.00934880112,0.00117462276,0,0.00775120032,0,0.0035243334,NA,NA,0,0,0.0015877443600000002,NA,NA,NA
2015-11-17T09:30:00Z,2015-11-17T03:46:19Z,0.014764693320000001,0.0030659806799999997,0.002110491,0.021541564439999997,0.01099621044,0,0.00652045212,0.00230704452,0,0,8.011728e-4,0.006198086879999999,NA,NA,0.09145815552,0.00277252668,0.00297397728,NA,NA,NA
2015-11-17T10:00:00Z,2015-11-17T04:16:19Z,0,0.0049473756,0.00237871944,0.00674744616,0.009312841799999999,0,0.004946138639999999,0.00230029632,0,5.707656e-5,6.8947848e-4,0.00297877644,NA,NA,0.05646430548,7.6241448e-4,8.6938092e-4,NA,NA,NA
2015-11-17T10:30:00Z,2015-11-17T04:46:19Z,0,0.01008289656,0,0,0.00256231296,0,0,0.00128256876,0,0,0,0.0036039265199999996,NA,NA,0.03995675388,5.200776e-5,0,NA,NA,NA
2015-11-17T11:00:00Z,2015-11-17T05:16:19Z,3.9160871999999994e-4,0.00845211456,8.135531999999999e-5,0.00927695952,0.004897821239999999,0,0.00395944164,0.00130479192,0,0,0.0028301533199999998,0.00330935256,NA,NA,0.06736846535999999,0,7.55874e-6,NA,NA,NA
2015-11-17T11:30:00Z,2015-11-17T05:46:19Z,0.00711154584,0.00411733656,0.01649127744,0.06511035815999999,0.016758975239999998,0.0010097442,0.01340857044,8.836037999999999e-4,0,0.0027854477999999998,0.0034205176799999995,0.00910901844,NA,NA,0.08357816736,0,6.186736799999999e-4,NA,NA,NA
2015-11-17T12:00:00Z,2015-11-17T06:16:19Z,0.00420665652,0.00909793116,0.02369143332,0.02724220368,0.0182326932,0.00535346892,0.012601006560000001,0.00548430228,0,5.3571888e-4,0.0032895737999999995,0.03284536824,NA,NA,0.09430794252000001,0,0.00219792744,NA,NA,NA
2015-11-17T12:30:00Z,2015-11-17T06:46:19Z,0,5.3191044e-4,0.01912994388,0.04034002428,0.01173201012,0.0041928696,0.011867506199999999,0.0025058412,0,0.0018554688,0.0025667496,0.0296732358,NA,NA,0.050246305199999994,0,0,NA,NA,NA
2015-11-17T13:00:00Z,2015-11-17T07:16:19Z,0.01230526476,0.022719164759999997,0.0358304112,0.026218728719999997,0.02497526964,0.0176260302,0.022778178120000003,0.011275773480000001,0,0.0020632464,0.0177566706,0.04067171208,NA,NA,0.08268326604,0,7.4529864e-4,NA,NA,NA
2015-11-17T13:30:00Z,2015-11-17T07:46:19Z,0.03187537236,0.014663651759999998,0.05011146864,0.08377138656,0.045654213959999995,0.01802251692,0.033149718,0.01132667316,0,0.001614924,0.023275465199999998,0.06164580924,NA,NA,0.12204319788,0,7.781468400000001e-4,NA,NA,NA
2015-11-17T14:00:00Z,2015-11-17T08:16:19Z,0.08052403428,0.0392705226,0.08281953288,0.1797812532,0.09773606736,0.04431203136,0.042555857399999994,0.01772262288,0,0.006124669199999999,0.03957797772,0.08597801699999999,NA,NA,0.23624680823999997,0.0021361957199999997,0.00537585588,NA,NA,NA
2015-11-17T14:30:00Z,2015-11-17T08:46:19Z,0.01689028092,0.024495536520000003,0.04162160232,0.03932978004,0.041630342759999994,0.024035264639999998,0.03311644176,0.018651365639999997,0,0.00800605512,0.01747614312,0.06724699883999999,NA,NA,0.04697675028,0,0.00257799672,NA,NA,NA
2015-11-17T15:00:00Z,2015-11-17T09:16:19Z,0.0742572918,0.03310095924,0.06253115436000001,0.13495854492,0.07936268832,0.0307705338,0.04244340888,0.015462260640000001,0,0.01078631892,0.028896344279999996,0.07327161719999999,NA,NA,0.14688430488,0,0.0017498951999999999,NA,NA,NA
2015-11-17T15:30:00Z,2015-11-17T09:46:19Z,0.06661359036,0.025380330839999996,0.048912266159999995,0.11516102964,0.09997928172,0.032460195239999996,0.04690317852,0.01641903192,0,0.00940229064,0.017289010079999997,0.058385688119999994,NA,NA,0.10594751436000001,0,3.717468e-4,NA,NA,NA
2015-11-17T16:00:00Z,2015-11-17T10:16:19Z,0.14578856063999998,0.036174072599999996,0.06206995692,0.19812570372,0.17722971252,0.03974859864,0.05328335988,0.01498224996,0,0.02087651772,0.015441547679999999,0.059597606879999994,NA,NA,0.16050832667999998,0,0,NA,NA,NA
2015-11-17T16:30:00Z,2015-11-17T10:46:19Z,0.0957843756,0.020896130519999997,0.0630596844,0.13489225308,0.17229673656,0.03164186412,0.073389546,0.009176905800000001,0,0.019390858559999998,0,0.06092119296,NA,NA,0.05278030128,0,0,NA,NA,NA
2015-11-17T17:00:00Z,2015-11-17T11:16:19Z,0.19887131268000002,0.04154021928,0.07041474252,0.22364075015999998,0.26302995755999997,0.04705697232,0.10515197664,0.006575201279999999,0,0.02082358692,0.00561418416,0.0378275166,NA,NA,0.107782434,1.1264256e-4,0,NA,NA,NA
2015-11-17T17:30:00Z,2015-11-17T11:46:19Z,0.30742565219999995,0.07390927116,0.10789641,0.3825533106,0.42414401519999995,0.07520485787999999,0.1506317274,0.00491739912,0,0.04176530387999999,0.011334419279999999,0.02925870408,NA,NA,0.20174869332,0.0032637653999999998,0,NA,NA,NA
2015-11-17T18:00:00Z,2015-11-17T12:16:19Z,0.25759019088,0.07049619035999999,0.11838193236,0.31350747059999995,0.42134678424,0.07725907152,0.19912296348,0.00442170864,0,0.05389197408,0.00884003292,0.01841304456,NA,NA,0.11268613368000001,0.00584073,0,NA,NA,NA
2015-11-17T18:30:00Z,2015-11-17T12:46:19Z,0.43573713515999996,0.0886457106,0.14193215964,0.3932862516,0.51354261216,0.0850519476,0.24320207303999997,0.0013196095199999999,0,0.06693640272,0.00825453,0.00477438732,NA,NA,0.18662464548,0.008971042319999999,0,NA,NA,NA
2015-11-17T19:00:00Z,2015-11-17T13:16:19Z,0.39752432783999997,0.07117242804,0.15843083292000001,0.36278885268,0.52780623588,0.08220122279999999,0.27334527444,0.00103889196,0,0.07780404744,0.00758680704,0.0157792302,NA,NA,0.10975373747999999,0.0030024752399999996,0,NA,NA,NA
2015-11-17T19:30:00Z,2015-11-17T13:46:19Z,0.33148114776,0.06564134808000001,0.10110582504,0.26827935336000003,0.41431735944,0.05178955608,0.24667734348,0,0,0.0810834498,0,0,NA,NA,0.11326816908,0,0,NA,NA,NA
2015-11-17T20:00:00Z,2015-11-17T14:16:19Z,0.31250672135999996,0.08089378524,0.10448905932000001,0.22489503336,0.23220469079999997,0.039721573079999996,0.19834287228,0.00481367916,0,0.0689384988,0.0179922546,0,NA,NA,0.122971158,0.00133278804,0.00482591772,NA,NA,NA
2015-11-17T20:30:00Z,2015-11-17T14:46:19Z,0.16581878244,0.04923565848,0.03863632608,0.10252996848,0.08180995104,0.00136897956,0.15010135128,0.0025563790800000002,0,0.05120412156,0.00691522848,0,NA,NA,0.03479304672,0,0.0060372666,NA,NA,NA
2015-11-17T21:00:00Z,2015-11-17T15:16:19Z,0.11718515159999998,0.03867971904,0.03927402396,0.04247185428,0,0,0.09425864915999999,0.00914481864,0,0.03448269144,0.01428761808,0.01850511852,NA,NA,0.024484221719999998,0,0.015408963,NA,NA,NA
2015-11-17T21:30:00Z,2015-11-17T15:46:19Z,0.04658719968,0.024758015759999998,0.01009582272,0,0,0,0.03576428676,0.01364519916,0,0.013472418239999999,0.022423095719999998,0.04436497764,NA,NA,0.02830521636,0,0.02191452408,NA,NA,NA
2015-11-17T22:00:00Z,2015-11-17T16:16:19Z,0,0.01386046008,0,0,0,0,0,0.01283720868,0,0,0.02027840004,0.054462781079999995,NA,NA,0.03378706128,0,0.024577922159999998,NA,NA,NA
2015-11-17T22:30:00Z,2015-11-17T16:46:19Z,0,0.01284439428,0,0,0,0,0,0.01915496316,0,0,0.026799542279999998,0.07971226776,NA,NA,0.03278666628,0,0.02313690336,NA,NA,NA
2015-11-17T23:00:00Z,2015-11-17T17:16:19Z,0.010034032679999999,0.027930142800000002,6.316671599999999e-4,0.00629691444,0,0,0,0.024094882079999998,0,0,0.05096039544,0.08743216896,NA,NA,0.11628451979999999,0,0.02571561864,NA,NA,NA
2015-11-17T23:30:00Z,2015-11-17T17:46:19Z,0,0.02022962112,0,0,0,0,0,0.030198945959999998,0,0,0.038537668080000004,0.12216577823999998,NA,NA,0.05638705416,0.0045661550399999995,0.029822799599999998,NA,NA,NA
2015-11-18T00:00:00Z,2015-11-17T18:16:19Z,0.0038507374799999997,0.02287155024,0.00719186364,0.01724204736,0,0,0,0.0329560848,0,0,0.05268317544,0.13077079955999998,NA,NA,0.07974476424,0.017268073919999998,0.034174206,NA,NA,NA
2015-11-18T00:30:00Z,2015-11-17T18:46:19Z,0,0.03129646896,0.00608176404,0.013650044399999998,0,0,0,0.03566197332,0,0,0.04344494544,0.13940010432,NA,NA,0.08834917283999999,0.01562792292,0.03263805684,NA,NA,NA
2015-11-18T01:00:00Z,2015-11-17T19:16:19Z,0,0.02539569996,0.00511263144,0.0021594941999999997,0,0,0,0.0366406866,0,0,0.04108333608,0.13504292603999998,NA,NA,0.0680654934,0.017207336519999998,0.03124585404,NA,NA,NA
2015-11-18T01:30:00Z,2015-11-17T19:46:19Z,0.00455054076,0.0320871978,0.02275137864,0.043230902759999995,0,0,0,0.04143194964,0,0,0.049726280160000004,0.12334009103999999,NA,NA,0.06151638924,0.014172881039999998,0.028443335039999997,NA,NA,NA
2015-11-18T02:00:00Z,2015-11-17T20:16:19Z,0,0.01697287608,0.01808016912,0.0042777396,0,0,0,0.044367354719999995,0,0,0.03536561808,0.15663065364,NA,NA,0.005460375599999999,0.00982388844,0.02706974172,NA,NA,NA
2015-11-18T02:30:00Z,2015-11-17T20:46:19Z,0,0.027010791359999998,0.0202620726,0.03144548664,0,0,0,0.04736370204,0,5.7373199999999995e-5,0.04160702088,0.1560223278,NA,NA,0.04531800024,0.01274320872,0.025734065039999997,NA,NA,NA
2015-11-18T03:00:00Z,2015-11-17T21:16:19Z,0,0.02892930948,0.03162823596,0.02110078548,0,0,0,0.05249744244,0.026588198520000002,0.0024587118,0.061892811719999996,0.15552383220000002,NA,NA,0.0718144164,0.01436754816,0.02449833516,NA,NA,NA
2015-11-18T03:30:00Z,2015-11-17T21:46:19Z,0.011741367239999998,0.025134666839999997,0.02866403916,0.026037508320000003,0.0030963445199999997,0.0031733423999999997,0,0.054740352959999995,0.0489149694,0.00272727,0.05952542472,0.14553363276,NA,NA,0.0710437932,0.0512094888,0.023343432839999997,NA,NA,NA
2015-11-18T04:00:00Z,2015-11-17T22:16:19Z,0.008463866039999999,0.01176333372,0.013722073199999999,0.01313437428,0.00698739984,0.002768688,0,0.052803722879999994,0.040781806920000004,0.00162314388,0.04572812808,0.12624413112,NA,NA,0.03289686156,0.07955150184,0.0247911084,NA,NA,NA
2015-11-18T04:30:00Z,2015-11-17T22:46:19Z,0,0.01170936252,0.0191659122,0.00394945524,0,0.0037795561200000003,0,0.050885865,0.0329504418,0.00120431664,0.04228790688,0.10400023044,NA,NA,0.00614303496,0.0775711998,0.02082050784,NA,NA,NA
2015-11-18T05:00:00Z,2015-11-17T23:16:19Z,0,0.01344603564,0.01491169644,0,0,0,0,0.03942562536,0.02561517936,0,0.0337768272,0.09143654363999999,NA,NA,0,0.075857526,0.01975576212,NA,NA,NA
2015-11-18T05:30:00Z,2015-11-17T23:46:19Z,0.02886307488,0.011045276639999999,0.02063626632,0.022388440319999998,0.05033307528,0.009357498,0.01892039688,0.037784384639999995,0.01865382984,0.01522183212,0.03172549356,0.09805932576,NA,NA,0.026156294999999996,0.08040895776,0.02000802312,NA,NA,NA
2015-11-18T06:00:00Z,2015-11-18T00:16:03Z,0.07732210752,0.0029787224399999996,0.016172268479999998,0.04273242588,0.12075207588,0.0149531274,0.0304176888,0.0234348822,0.012061529639999999,0.0170133264,0.017918352,0.07212189635999999,NA,NA,0.004796892,0.07226448696,0.0162578988,NA,NA,NA
2015-11-18T06:30:00Z,2015-11-18T00:46:03Z,0.21663864432,0.017903842559999997,0.0347509422,0.11545711163999998,0.22022794332,0.0371996046,0.097956586440000007,0.02804735592,0.013134132,0.03786791724,0.026583458039999997,0.06852665592,NA,NA,0.07203427236,0.07467885036,0.012764128679999999,NA,NA,NA
2015-11-18T07:00:00Z,2015-11-18T01:16:03Z,0.22586949612,0,0,0.06529543055999999,0.24487817544,0.03531076956,0.09404612495999999,0.01802180124,0,0.049339549079999996,0,0.05862951936,NA,NA,0.0075443086799999995,0.05102399052,0.0061731237599999995,NA,NA,NA
2015-11-18T07:30:00Z,2015-11-18T01:46:03Z,0.36485426232,0.02876541012,0.07744603824,0.21923212895999997,0.47393018099999995,0.07669546164,0.27043103304,0.0223043832,0.01261252908,0.07366261968,0.022038473519999997,0.10528657992,NA,NA,0.07056436175999999,0.04544632403999999,0.00421660908,NA,NA,NA
2015-11-18T08:00:00Z,2015-11-18T02:16:03Z,0.64997736408,0.07029804311999999,0.16503896699999998,0.43836521112,0.8731961589599999,0.15266102039999999,0.42606277235999995,0.029612017079999997,0.06612087744,0.13627574568,0.05900696027999999,0.1493000262,NA,NA,0.15705242316,0.03659887512,0.00869394816,NA,NA,NA
2015-11-18T08:30:00Z,2015-11-18T02:46:03Z,0.6074731368,0.05861431368,0.12542966819999998,0.33535878984,0.8557552303199999,0.15024757212,0.39980617884,0.01706127948,0.07091277372,0.13916520144,0.03411293544,0.12467973816,NA,NA,0.042342711119999994,0.018292765319999998,0.00191231964,NA,NA,NA
2015-11-18T09:00:00Z,2015-11-18T03:16:03Z,0.8899106922,0.11344538484,0.18987854616,0.46150014096,1.0824929690399998,0.18246641075999998,0.58674739824,0.02062077912,0.098882865,0.18688477572,0.04648946436,0.11524518324,NA,NA,0.19680276816,0.0082288152,0,NA,NA,NA
2015-11-18T09:30:00Z,2015-11-18T03:46:03Z,0.84314144016,0.15793857324,0.19047008051999997,0.41030558135999995,0.90387519336,0.18292093704,0.65345164956,0.026062903079999998,0.1541565792,0.21016055196,0.0787648806,0.07006294692,NA,NA,0.22931565803999998,0.02381832648,0.0082727676,NA,NA,NA
2015-11-18T10:00:00Z,2015-11-18T04:16:03Z,0.8080808993999999,0.15745459932,0.11982558239999999,0.29840338008,0.6182324859599999,0.15159967704,0.62691484104,0.02373567624,0.16579481688,0.20845945979999997,0.09572247215999999,0,NA,NA,0.23100949584,0.00744067044,0.016863284519999997,NA,NA,NA
2015-11-18T10:30:00Z,2015-11-18T04:46:03Z,0.816220665,0.1485519822,0.07820282771999999,0.28717981272,0.5750431092,0.10580372315999999,0.5627599758,0,0.12161557763999999,0.21593293919999998,0.07969364064,0.00578053332,NA,NA,0.22025172204000001,0.00749993436,0.0181076166,NA,NA,NA
2015-11-18T11:00:00Z,2015-11-18T05:16:03Z,0.8271374472,0.10873477188,0.0784791,0.28143112752,0.6037119108,0.09504438407999999,0.52810235568,0.0028794819599999998,0.11714729039999999,0.22510851803999998,0.07273915019999999,0.0223589736,NA,NA,0.15015088116,0,0.01942172532,NA,NA,NA
2015-11-18T11:30:00Z,2015-11-18T05:46:03Z,0.90131892408,0.14054567795999998,0.09695444903999999,0.30240919404,0.67792190292,0.11033260128,0.5705693078399999,0.01732398444,0.17377818228,0.23119452504,0.09054632808,0.03765605652,NA,NA,0.17391771432,0.0041823817199999995,0.01816452288,NA,NA,NA
2015-11-18T12:00:00Z,2015-11-18T06:16:03Z,0.91805340744,0.1601709858,0.09967051512,0.307461438,0.6549481134,0.10783808063999999,0.61061845464,0.00761564988,0.18344414088,0.23251974587999996,0.08348875452,0.03074389884,NA,NA,0.2512993572,0.00458214768,0.01695856284,NA,NA,NA
2015-11-18T12:30:00Z,2015-11-18T06:46:03Z,0.7687482127199999,0.13267340496,0.04964833728,0.14502419172,0.48855776256,0.07458486587999999,0.52308557136,0.013593350519999998,0.17646865056,0.20676096863999996,0.05166538092,0.010500230519999999,NA,NA,0.1007611776,0.00257463,0.0169525422,NA,NA,NA
2015-11-18T13:00:00Z,2015-11-18T07:16:03Z,0.7767785138399999,0.13194631944000001,0.02862257184,0.13257591804,0.59581300896,0.05470623288,0.48044824524,0.0077421452400000005,0.16545347532,0.198568152,0.045268276319999995,0.02150559756,NA,NA,0.0897458652,0.0052133508,0.01820315664,NA,NA,NA
2015-11-18T13:30:00Z,2015-11-18T07:46:03Z,0.7823444900400001,0.12097410335999999,0.023576600160000002,0.09892922004,0.49168934748,0.048965513759999996,0.48880245167999997,0.00217609848,0.16276833936,0.19676209464,0.040222863,0.041034900959999995,NA,NA,0.05475457547999999,0.01103977116,0.0195741774,NA,NA,NA
2015-11-18T14:00:00Z,2015-11-18T08:16:03Z,0.87086551716,0.13981066775999998,0.05649689304,0.1625641434,0.60530732784,0.07366227948,0.5696753860799999,0.0033417550799999998,0.17823890267999998,0.2071749942,0.0538246458,0.0787783392,NA,NA,0.0593145018,0.00132117228,0.02216433168,NA,NA,NA
2015-11-18T14:30:00Z,2015-11-18T08:46:03Z,0.9200136024000001,0.15781118472,0.08478950508,0.1859010318,0.6507891496799999,0.0960707034,0.67586806368,0.00589206708,0.20665763352,0.23202614663999999,0.07908663492,0.09753567912,NA,NA,0.10108766591999999,0.00372491676,0.02076629292,NA,NA,NA
2015-11-18T15:00:00Z,2015-11-18T09:16:03Z,0.9337919709599999,0.16808820372,0.09420742764,0.20672401751999997,0.6590444759999999,0.11135168784,0.67812480504,0.0028900731599999997,0.22088014596,0.2301100326,0.09459760896,0.0839607714,NA,NA,0.11471409864,0.015133244759999998,0.0319348818,NA,NA,NA
2015-11-18T15:30:00Z,2015-11-18T09:46:03Z,0.98641059984,0.18254721816,0.13482082403999998,0.22951504439999998,0.7051459769999999,0.12261370932,0.6963618438,0.00130267764,0.27063114516,0.24247534824,0.10395617004,0.10822002696,NA,NA,0.14806911311999998,0.020212566839999998,0.039249275039999997,NA,NA,NA
2015-11-18T16:00:00Z,2015-11-18T10:16:03Z,0.9723474107999999,0.18470958191999998,0.1501380414,0.18020110392,0.7485899252399999,0.12430818792,0.64743021468,0.0075374657999999995,0.2994432552,0.25678405511999997,0.09286651224,0.13937628924,NA,NA,0.14722495704,0.03086678232,0.04855998564,NA,NA,NA
2015-11-18T16:30:00Z,2015-11-18T10:46:03Z,1.1400254604,0.24004083059999998,0.22363620084,0.34830235404,0.9381186431999999,0.17569298628,0.70059231288,0.01979445528,0.40561400196,0.29091724128,0.13413873492,0.18358355592,NA,NA,0.27102805811999997,0.03651178212,0.053139301560000005,NA,NA,NA
2015-11-18T17:00:00Z,2015-11-18T11:16:03Z,1.0931550483599999,0.21142342475999998,0.20492368596,0.26395698275999996,0.9725498549999999,0.16822200816,0.73194463728,0.0414564408,0.48261567168,0.30053853252,0.11828435039999999,0.19155268908,NA,NA,0.1472574078,0.04064633172,0.04220487648,NA,NA,NA
2015-11-18T17:30:00Z,2015-11-18T11:46:03Z,1.1359993042799998,0.21932276975999998,0.24612770843999998,0.26873192808,1.09920199932,0.19129116708,0.7668799390799999,0.06779675124,0.5230248037199999,0.31196100095999996,0.12814647084,0.19962275183999997,NA,NA,0.14192132436,0.043013356919999995,0.05634865368,NA,NA,NA
2015-11-18T18:00:00Z,2015-11-18T12:16:03Z,0.97110940392,0.19551256704,0.18413404307999998,0.14145770592,0.798484905,0.16090525044,0.68447760552,0.09969311196,0.55339399908,0.29449621800000003,0.12307693428,0.10139162076000001,NA,NA,0.16301849976,0.03973558788,0.06777990036,NA,NA,NA
2015-11-18T18:30:00Z,2015-11-18T12:46:03Z,0.7342170184799999,0.143905941,0.10483705943999999,0.022702131,0.37387287612,0.09551368512,0.53220347676,0.0861909858,0.51519177036,0.24460966368,0.09833419260000001,0.0160391358,NA,NA,0.17774234424,0.03289366872,0.07271639676,NA,NA,NA
2015-11-18T19:00:00Z,2015-11-18T13:16:03Z,0.28032522443999996,0.09843670439999999,0,0,0,0,0.2671164666,0.058435165799999994,0.41229530748,0.15359646852,0.04794615288,0,NA,NA,0.045531402119999995,0.00647464464,0.05442154739999999,NA,NA,NA
2015-11-18T19:30:00Z,2015-11-18T13:46:03Z,0.27296238743999995,0.08791810128,0,0,0,0,0.18699908183999997,0.03861282528,0.3314587176,0.13158268811999999,0.00714765348,0,NA,NA,0,0,0.03275609904,NA,NA,NA
2015-11-18T20:00:00Z,2015-11-18T14:16:03Z,0.2598114438,0.08834516424,0,0,0,0,0.07615848528,0.023231251079999998,0.24405701904,0.12274117776,0,0,NA,NA,0,0,0.028286403840000002,NA,NA,NA
2015-11-18T20:30:00Z,2015-11-18T14:46:03Z,0.26240972075999996,0.0792205524,0,0,0,0,0.01952654472,0.00819852372,0.20424073644,0.09784605528,0,0,NA,NA,0,0,0.0266343948,NA,NA,NA
2015-11-18T21:00:00Z,2015-11-18T15:16:03Z,0.0045240534,0.05237316972,0,0,0,0,0,0.00402763068,0.15983375868,0.03010578048,0,0,NA,NA,0.06263123075999999,0.02028579768,0.059656215240000005,NA,NA,NA
2015-11-18T21:30:00Z,2015-11-18T15:46:03Z,0,0.0046265868,0,0,0,0,0,0.00324146376,0.11421149723999999,0.06843133223999999,0,0,NA,NA,0.0284279094,0.03210628572,0.04334605883999999,NA,NA,NA
2015-11-18T22:00:00Z,2015-11-18T16:16:03Z,0,0,0,0,0,0,0,0.0058901472,0.112558356,0.13477163256,0,0,NA,NA,0.03654636804,0.04058711028,0.04860522072,NA,NA,NA
2015-11-18T22:30:00Z,2015-11-18T16:46:03Z,0,0,0,0,0,0,0,0.00822681612,0.16722988991999999,0.2122108236,0.00454182444,0,NA,NA,0.01088830836,0.055491660719999995,0.06729740172,NA,NA,NA
2015-11-18T23:00:00Z,2015-11-18T17:16:03Z,0,0,0,0,0,0,0,0.00511463484,0.25633088208,0.25355444436,1.7985743999999999e-4,0.0449805294,NA,NA,0.0150676488,0.051178563719999993,0.03939497568,NA,NA,NA
2015-11-18T23:30:00Z,2015-11-18T17:46:03Z,0,0,0,0,0,0,0,0.00480443868,0.38184192936,0.2701990062,0.00417811932,0.09923106995999999,NA,NA,0.02572873776,0.036015042239999996,0.0357834456,NA,NA,NA
2015-11-19T00:00:00Z,2015-11-18T18:16:03Z,0,0,0,0,0,0,0,7.1599896e-4,0.36091859579999996,0.19654338924,0,0.08857471032,NA,NA,0.14153469372,0.0432638262,0.035279643959999996,NA,NA,NA
2015-11-19T00:30:00Z,2015-11-18T18:46:03Z,0,0,0,0,0,0.010367078759999999,0,0,0.312434451,0.17165194992,0,0.08651884068,NA,NA,0.11008549908,0.04321071468,0.0318953358,NA,NA,NA
2015-11-19T01:00:00Z,2015-11-18T19:16:03Z,0,0,0.01184380812,0,0,0.03817981368,0,0,0.25671625128,0.10863699912,0.00329475708,0.11903694299999999,NA,NA,0.15807126816,0.06649509816,0.0342783828,NA,NA,NA
2015-11-19T01:30:00Z,2015-11-18T19:46:03Z,0,0,0.03205122264,0,0.032726226239999996,0.05056052219999999,3.3809112e-4,0,0.23150531844,0.09094197276,0.00771875064,0.14996371104,NA,NA,0.10301584032,0.04509879443999999,0.03251329164,NA,NA,NA
2015-11-19T02:00:00Z,2015-11-18T20:16:03Z,0.015614015759999999,0,0.07191422604,0.00878924628,0.17371601388,0.07603782732,0.015069724559999999,0,0.2173977252,0.07513991135999999,0.015308238600000001,0.17636305284,NA,NA,0.11825432064,0.04897379663999999,0.026477209439999996,NA,NA,NA
2015-11-19T02:30:00Z,2015-11-18T20:46:03Z,0.06820970508,0,0.11940753023999999,0.077976036,0.32164975079999997,0.0981059184,0.05994619236,0.00206267328,0.2226685374,0.07719114456,0.02285221644,0.18786867228,NA,NA,0.13623875532,0.0454064634,0.022144285439999998,NA,NA,NA
2015-11-19T03:00:00Z,2015-11-18T21:16:03Z,0.11826820763999998,0.0035267363999999996,0.1533937896,0.14542746948,0.44978780952,0.12259613627999999,0.08582924555999999,0.00148012236,0.18806180148,0.08429931036,0.03296937708,0.21154684391999998,NA,NA,0.13929936335999998,0.04189505796,0.021928213079999998,NA,NA,NA
2015-11-19T03:30:00Z,2015-11-18T21:46:03Z,0.13058166348,0.01029007152,0.21553996535999997,0.2138422518,0.56133227988,0.15999959196,0.11953404216,0.00968421708,0.16884540072,0.08648854991999999,0.05615062955999999,0.22971648996,NA,NA,0.24988304843999998,0.04978638612,0.0330083406,NA,NA,NA
2015-11-19T04:00:00Z,2015-11-18T22:16:03Z,0.06344926308,0.010593095759999999,0.1890395424,0.10247960088,0.48217846247999996,0.13366791719999999,0.15305600484,0.021363058799999998,0.18407065176,0.10163675808,0.052906144679999996,0.1755917802,NA,NA,0.14346982188,0.042513239159999994,0.03428410824,NA,NA,NA
2015-11-19T04:30:00Z,2015-11-18T22:46:03Z,0.03456630432,0.014920976159999998,0.1408419846,0.06972766631999999,0.45316518299999997,0.1123880868,0.1790998848,0.022929767639999998,0.17285556059999999,0.0958940244,0.04964427936,0.13028857164,NA,NA,0.10391788476000001,0.02837052468,0.03112997868,NA,NA,NA
2015-11-19T05:00:00Z,2015-11-18T23:16:03Z,0.01316142432,0.0177608574,0.12617660232,0.06669937835999999,0.39277117007999995,0.09323663471999999,0.17441864928,0.0297720558,0.15195030552,0.0864030276,0.054285546239999996,0.12828094488,NA,NA,0.11303961083999998,0.02685449052,0.026640948239999997,NA,NA,NA
2015-11-19T05:30:00Z,2015-11-18T23:46:03Z,0,0.006108004439999999,0.09347372819999998,0.06368401188,0.2004356736,0.06729084576,0.061662539159999995,0.01935599616,0.10558998432,0.0542578014,0.04324045896,0.08298200232,NA,NA,0.17299745136,0.032233830119999994,0.018305916479999997,NA,NA,NA
2015-11-19T06:00:00Z,2015-11-19T00:15:47Z,0,0.00119891088,0.035039675879999996,0.008239034880000001,0,0.0255977712,0.025349976719999997,0.01128578328,0.06297018984,0.00896003856,0.008429769719999999,0.00477641052,NA,NA,0.1759119552,0.02531986128,0.01536462396,NA,NA,NA
2015-11-19T06:30:00Z,2015-11-19T00:45:47Z,0,0,0.011000706839999999,0.02300141556,0,0.00827601192,0,1.2092328e-4,0.01393114428,0,0.00195605028,0,NA,NA,0.16739552304,0.020324795399999998,0.006776136360000001,NA,NA,NA
2015-11-19T07:00:00Z,2015-11-19T01:15:47Z,0,0,0,0,0.10462635396,0,0.043643973239999995,8.1384696e-4,0.01206487044,0.005135680439999999,0,0.035993902679999995,NA,NA,0.03224893644,0.005741926559999999,0.0034715509199999997,NA,NA,NA
2015-11-19T07:30:00Z,2015-11-19T01:45:47Z,0.00776860884,0,0.01062301392,0.044627193,0.24566391216,0.01750399344,0.009360611999999999,0,0,0,0.01166295528,0.07683897528,NA,NA,0.039464454600000004,0.003376413,1.0948428e-4,NA,NA,NA
