TIMESTAMP,solar_TIMESTAMP,ESP_TIL_OAK_Qil_Js_1,ESP_TIL_OAK_Qil_Js_2,ESP_TIL_OAK_Qil_Js_3,ESP_TIL_OAK_Qil_Js_4,ESP_TIL_OAK_Qil_Js_5,ESP_TIL_OAK_Qil_Js_6,ESP_TIL_OAK_Qil_Js_7,ESP_TIL_OAK_Qil_Js_8,ESP_TIL_OAK_Qil_Js_9,ESP_TIL_OAK_Qil_Js_10
2011-03-02T20:45:00Z,2011-03-02T20:37:02Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011-03-02T21:00:00Z,2011-03-02T20:52:02Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011-03-02T21:15:00Z,2011-03-02T21:07:02Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011-03-02T21:30:00Z,2011-03-02T21:22:02Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011-03-02T21:45:00Z,2011-03-02T21:37:02Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011-03-02T22:00:00Z,2011-03-02T21:52:02Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011-03-02T22:15:00Z,2011-03-02T22:07:02Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011-03-02T22:30:00Z,2011-03-02T22:22:02Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011-03-02T22:45:00Z,2011-03-02T22:37:02Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011-03-02T23:00:00Z,2011-03-02T22:52:02Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011-03-02T23:15:00Z,2011-03-02T23:07:02Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011-03-02T23:30:00Z,2011-03-02T23:22:02Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011-03-02T23:45:00Z,2011-03-02T23:37:02Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011-03-03T00:00:00Z,2011-03-02T23:52:14Z,NA,NA,NA,NA,NA,NA,0.00500976,NA,NA,NA
2011-03-03T00:15:00Z,2011-03-03T00:07:14Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011-03-03T00:30:00Z,2011-03-03T00:22:14Z,NA,NA,NA,NA,NA,NA,0.00500976,NA,NA,NA
2011-03-03T00:45:00Z,2011-03-03T00:37:14Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011-03-03T01:00:00Z,2011-03-03T00:52:14Z,NA,NA,NA,NA,NA,NA,0.00500976,NA,NA,0.009251683200000001
2011-03-03T01:15:00Z,2011-03-03T01:07:14Z,NA,NA,NA,NA,NA,NA,0.00500976,NA,NA,0.009251683200000001
2011-03-03T01:30:00Z,2011-03-03T01:22:14Z,NA,NA,NA,NA,NA,NA,0.00500976,NA,NA,0.009251683200000001
2011-03-03T01:45:00Z,2011-03-03T01:37:14Z,NA,NA,NA,NA,NA,NA,0.00500976,NA,NA,0.009251683200000001
2011-03-03T02:00:00Z,2011-03-03T01:52:14Z,NA,NA,NA,NA,NA,NA,0.00500976,NA,NA,0.009251683200000001
2011-03-03T02:15:00Z,2011-03-03T02:07:14Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.009251683200000001
2011-03-03T02:30:00Z,2011-03-03T02:22:14Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0251789688
2011-03-03T02:45:00Z,2011-03-03T02:37:14Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0251789688
2011-03-03T03:00:00Z,2011-03-03T02:52:14Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.043504344
2011-03-03T03:15:00Z,2011-03-03T03:07:14Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.043504344
2011-03-03T03:30:00Z,2011-03-03T03:22:14Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.063545004
2011-03-03T03:45:00Z,2011-03-03T03:37:14Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.063545004
2011-03-03T04:00:00Z,2011-03-03T03:52:14Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.063545004
2011-03-03T04:15:00Z,2011-03-03T04:07:14Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.063545004
2011-03-03T04:30:00Z,2011-03-03T04:22:14Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.084969972
2011-03-03T04:45:00Z,2011-03-03T04:37:14Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.084969972
2011-03-03T05:00:00Z,2011-03-03T04:52:14Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.084969972
2011-03-03T05:15:00Z,2011-03-03T05:07:14Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.063545004
2011-03-03T05:30:00Z,2011-03-03T05:22:14Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.084969972
2011-03-03T05:45:00Z,2011-03-03T05:37:14Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.10757970000000001
2011-03-03T06:00:00Z,2011-03-03T05:52:14Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.084969972
2011-03-03T06:15:00Z,2011-03-03T06:07:14Z,NA,NA,NA,NA,NA,NA,0.00500976,NA,NA,0.084969972
2011-03-03T06:30:00Z,2011-03-03T06:22:14Z,NA,NA,NA,NA,NA,NA,0.00500976,NA,NA,0.063545004
2011-03-03T06:45:00Z,2011-03-03T06:37:14Z,NA,NA,NA,NA,NA,NA,0.00500976,NA,NA,0.063545004
2011-03-03T07:00:00Z,2011-03-03T06:52:14Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.063545004
2011-03-03T07:15:00Z,2011-03-03T07:07:14Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.063545004
2011-03-03T07:30:00Z,2011-03-03T07:22:14Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.063545004
2011-03-03T07:45:00Z,2011-03-03T07:37:14Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.063545004
2011-03-03T08:00:00Z,2011-03-03T07:52:14Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.043504344
2011-03-03T08:15:00Z,2011-03-03T08:07:14Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.063545004
2011-03-03T08:30:00Z,2011-03-03T08:22:14Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.063545004
2011-03-03T08:45:00Z,2011-03-03T08:37:14Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.063545004
2011-03-03T09:00:00Z,2011-03-03T08:52:14Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.063545004
2011-03-03T09:15:00Z,2011-03-03T09:07:14Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.063545004
2011-03-03T09:30:00Z,2011-03-03T09:22:14Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.063545004
2011-03-03T09:45:00Z,2011-03-03T09:37:14Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.063545004
2011-03-03T10:00:00Z,2011-03-03T09:52:14Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.084969972
2011-03-03T10:15:00Z,2011-03-03T10:07:14Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.10757970000000001
2011-03-03T10:30:00Z,2011-03-03T10:22:14Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.13123962
2011-03-03T10:45:00Z,2011-03-03T10:37:14Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.10757970000000001
2011-03-03T11:00:00Z,2011-03-03T10:52:14Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.10757970000000001
2011-03-03T11:15:00Z,2011-03-03T11:07:14Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.10757970000000001
2011-03-03T11:30:00Z,2011-03-03T11:22:14Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.084969972
2011-03-03T11:45:00Z,2011-03-03T11:37:14Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.084969972
2011-03-03T12:00:00Z,2011-03-03T11:52:14Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.063545004
2011-03-03T12:15:00Z,2011-03-03T12:07:14Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.063545004
2011-03-03T12:30:00Z,2011-03-03T12:22:14Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.063545004
2011-03-03T12:45:00Z,2011-03-03T12:37:14Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.043504344
2011-03-03T13:00:00Z,2011-03-03T12:52:14Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.043504344
2011-03-03T13:15:00Z,2011-03-03T13:07:14Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.043504344
2011-03-03T13:30:00Z,2011-03-03T13:22:14Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.063545004
2011-03-03T13:45:00Z,2011-03-03T13:37:14Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.043504344
2011-03-03T14:00:00Z,2011-03-03T13:52:14Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.063545004
2011-03-03T14:15:00Z,2011-03-03T14:07:14Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.043504344
2011-03-03T14:30:00Z,2011-03-03T14:22:14Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.063545004
2011-03-03T14:45:00Z,2011-03-03T14:37:14Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.043504344
2011-03-03T15:00:00Z,2011-03-03T14:52:14Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.063545004
2011-03-03T15:15:00Z,2011-03-03T15:07:14Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.063545004
2011-03-03T15:30:00Z,2011-03-03T15:22:14Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.063545004
2011-03-03T15:45:00Z,2011-03-03T15:37:14Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.063545004
2011-03-03T16:00:00Z,2011-03-03T15:52:14Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.063545004
2011-03-03T16:15:00Z,2011-03-03T16:07:14Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.043504344
2011-03-03T16:30:00Z,2011-03-03T16:22:14Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.043504344
2011-03-03T16:45:00Z,2011-03-03T16:37:14Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0251789688
2011-03-03T17:00:00Z,2011-03-03T16:52:14Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0251789688
2011-03-03T17:15:00Z,2011-03-03T17:07:14Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.009251683200000001
2011-03-03T17:30:00Z,2011-03-03T17:22:14Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.009251683200000001
2011-03-03T17:45:00Z,2011-03-03T17:37:14Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.009251683200000001
2011-03-03T18:00:00Z,2011-03-03T17:52:14Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011-03-03T18:15:00Z,2011-03-03T18:07:14Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011-03-03T18:30:00Z,2011-03-03T18:22:14Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011-03-03T18:45:00Z,2011-03-03T18:37:14Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011-03-03T19:00:00Z,2011-03-03T18:52:14Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011-03-03T19:15:00Z,2011-03-03T19:07:14Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011-03-03T19:30:00Z,2011-03-03T19:22:14Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011-03-03T19:45:00Z,2011-03-03T19:37:14Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011-03-03T20:00:00Z,2011-03-03T19:52:14Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011-03-03T20:15:00Z,2011-03-03T20:07:14Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011-03-03T20:30:00Z,2011-03-03T20:22:14Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.009251683200000001
2011-03-03T20:45:00Z,2011-03-03T20:37:14Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.009251683200000001
2011-03-03T21:00:00Z,2011-03-03T20:52:14Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0251789688
2011-03-03T21:15:00Z,2011-03-03T21:07:14Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0251789688
2011-03-03T21:30:00Z,2011-03-03T21:22:14Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.043504344
2011-03-03T21:45:00Z,2011-03-03T21:37:14Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.063545004
2011-03-03T22:00:00Z,2011-03-03T21:52:14Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.063545004
2011-03-03T22:15:00Z,2011-03-03T22:07:14Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.063545004
2011-03-03T22:30:00Z,2011-03-03T22:22:14Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.084969972
2011-03-03T22:45:00Z,2011-03-03T22:37:14Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.084969972
2011-03-03T23:00:00Z,2011-03-03T22:52:14Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.04960479599999999
2011-03-03T23:15:00Z,2011-03-03T23:07:14Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.030621024
2011-03-03T23:30:00Z,2011-03-03T23:22:14Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.030621024
2011-03-03T23:45:00Z,2011-03-03T23:37:14Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.030621024
2011-03-04T00:00:00Z,2011-03-03T23:52:28Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.030621024
2011-03-04T00:15:00Z,2011-03-04T00:07:28Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.030621024
2011-03-04T00:30:00Z,2011-03-04T00:22:28Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.030621024
2011-03-04T00:45:00Z,2011-03-04T00:37:28Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.030621024
2011-03-04T01:00:00Z,2011-03-04T00:52:28Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0137732184
2011-03-04T01:15:00Z,2011-03-04T01:07:28Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0137732184
2011-03-04T01:30:00Z,2011-03-04T01:22:28Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0137732184
2011-03-04T01:45:00Z,2011-03-04T01:37:28Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0137732184
2011-03-04T02:00:00Z,2011-03-04T01:52:28Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0137732184
2011-03-04T02:15:00Z,2011-03-04T02:07:28Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.174598399999999e-4
2011-03-04T02:30:00Z,2011-03-04T02:22:28Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0137732184
2011-03-04T02:45:00Z,2011-03-04T02:37:28Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0137732184
2011-03-04T03:00:00Z,2011-03-04T02:52:28Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0137732184
2011-03-04T03:15:00Z,2011-03-04T03:07:28Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.030621024
2011-03-04T03:30:00Z,2011-03-04T03:22:28Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.030621024
2011-03-04T03:45:00Z,2011-03-04T03:37:28Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0137732184
2011-03-04T04:00:00Z,2011-03-04T03:52:28Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0137732184
2011-03-04T04:15:00Z,2011-03-04T04:07:28Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0137732184
2011-03-04T04:30:00Z,2011-03-04T04:22:28Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0137732184
2011-03-04T04:45:00Z,2011-03-04T04:37:28Z,NA,NA,NA,NA,NA,NA,NA,NA,0.00114129612,0.030621024
2011-03-04T05:00:00Z,2011-03-04T04:52:28Z,NA,NA,NA,NA,NA,NA,NA,NA,0.00114129612,0.030621024
2011-03-04T05:15:00Z,2011-03-04T05:07:28Z,NA,NA,NA,NA,NA,NA,NA,NA,0.00114129612,0.0137732184
2011-03-04T05:30:00Z,2011-03-04T05:22:28Z,NA,NA,NA,NA,NA,NA,NA,NA,0.00114129612,0.030621024
2011-03-04T05:45:00Z,2011-03-04T05:37:28Z,NA,NA,NA,NA,NA,NA,NA,NA,0.00114129612,0.030621024
2011-03-04T06:00:00Z,2011-03-04T05:52:28Z,NA,NA,NA,NA,NA,NA,NA,NA,0.00114129612,0.030621024
2011-03-04T06:15:00Z,2011-03-04T06:07:28Z,NA,NA,NA,NA,NA,NA,NA,NA,0.00114129612,0.030621024
2011-03-04T06:30:00Z,2011-03-04T06:22:28Z,NA,NA,NA,NA,NA,NA,NA,NA,0.0219394296,0.04960479599999999
2011-03-04T06:45:00Z,2011-03-04T06:37:28Z,NA,NA,NA,NA,NA,NA,NA,NA,0.0219394296,0.04960479599999999
2011-03-04T07:00:00Z,2011-03-04T06:52:28Z,NA,NA,NA,NA,NA,NA,NA,NA,0.0219394296,0.070191972
2011-03-04T07:15:00Z,2011-03-04T07:07:28Z,NA,NA,NA,NA,NA,NA,NA,NA,0.0219394296,0.04960479599999999
2011-03-04T07:30:00Z,2011-03-04T07:22:28Z,NA,NA,NA,NA,NA,NA,NA,NA,0.048842964,0.070191972
2011-03-04T07:45:00Z,2011-03-04T07:37:28Z,NA,NA,NA,NA,NA,NA,NA,0.00114129612,0.048842964,0.09210121199999999
2011-03-04T08:00:00Z,2011-03-04T07:52:28Z,NA,NA,NA,NA,NA,NA,NA,0.0219394296,0.079232256,0.09210121199999999
2011-03-04T08:15:00Z,2011-03-04T08:07:28Z,NA,NA,NA,NA,NA,NA,NA,0.0219394296,0.048842964,0.09210121199999999
2011-03-04T08:30:00Z,2011-03-04T08:22:28Z,NA,NA,NA,NA,NA,NA,NA,0.048842964,0.048842964,0.09210121199999999
2011-03-04T08:45:00Z,2011-03-04T08:37:28Z,NA,NA,NA,NA,NA,NA,NA,0.048842964,0.079232256,0.09210121199999999
2011-03-04T09:00:00Z,2011-03-04T08:52:28Z,NA,NA,NA,NA,NA,NA,NA,0.079232256,0.079232256,0.09210121199999999
2011-03-04T09:15:00Z,2011-03-04T09:07:28Z,NA,NA,NA,NA,NA,NA,NA,0.112270392,0.048842964,0.09210121199999999
2011-03-04T09:30:00Z,2011-03-04T09:22:28Z,NA,NA,NA,NA,NA,NA,NA,0.112270392,0.048842964,0.09210121199999999
2011-03-04T09:45:00Z,2011-03-04T09:37:28Z,NA,NA,NA,NA,NA,NA,NA,0.14751846,0.048842964,0.11515604400000001
2011-03-04T10:00:00Z,2011-03-04T09:52:28Z,NA,NA,NA,NA,NA,NA,NA,0.18470322,0.048842964,0.139234572
2011-03-04T10:15:00Z,2011-03-04T10:07:28Z,NA,NA,NA,NA,NA,NA,NA,0.18470322,0.048842964,0.16424744400000002
2011-03-04T10:30:00Z,2011-03-04T10:22:28Z,NA,NA,NA,NA,NA,NA,NA,0.18470322,0.048842964,0.190126332
2011-03-04T10:45:00Z,2011-03-04T10:37:28Z,NA,NA,NA,NA,NA,NA,NA,0.223637796,0.048842964,0.30136337999999996
2011-03-04T11:00:00Z,2011-03-04T10:52:28Z,NA,NA,NA,NA,NA,NA,NA,0.223637796,0.048842964,0.39202776
2011-03-04T11:15:00Z,2011-03-04T11:07:28Z,NA,NA,NA,NA,NA,NA,NA,0.264186648,0.048842964,0.39202776
2011-03-04T11:30:00Z,2011-03-04T11:22:28Z,NA,NA,NA,NA,NA,NA,NA,0.264186648,0.048842964,0.42351372000000004
2011-03-04T11:45:00Z,2011-03-04T11:37:28Z,NA,NA,NA,NA,NA,NA,NA,0.30624735599999997,0.048842964,0.45560628000000003
2011-03-04T12:00:00Z,2011-03-04T11:52:28Z,NA,NA,NA,NA,NA,NA,NA,0.349740144,0.048842964,0.5215647600000001
2011-03-04T12:15:00Z,2011-03-04T12:07:28Z,NA,NA,NA,NA,NA,NA,NA,0.349740144,0.048842964,0.55541016
2011-03-04T12:30:00Z,2011-03-04T12:22:28Z,NA,NA,NA,NA,NA,NA,NA,0.349740144,0.048842964,0.58982184
2011-03-04T12:45:00Z,2011-03-04T12:37:28Z,NA,NA,NA,NA,NA,NA,NA,0.44078111999999997,0.048842964,0.66031416
2011-03-04T13:00:00Z,2011-03-04T12:52:28Z,NA,NA,NA,NA,NA,NA,NA,0.44078111999999997,0.079232256,0.69638292
2011-03-04T13:15:00Z,2011-03-04T13:07:28Z,NA,NA,NA,NA,NA,NA,NA,0.39460176,0.079232256,0.77014008
2011-03-04T13:30:00Z,2011-03-04T13:22:28Z,NA,NA,NA,NA,NA,NA,NA,0.48823595999999997,0.079232256,0.77014008
2011-03-04T13:45:00Z,2011-03-04T13:37:28Z,NA,NA,NA,NA,NA,NA,NA,0.53693208,0.079232256,0.77014008
2011-03-04T14:00:00Z,2011-03-04T13:52:28Z,NA,NA,NA,NA,NA,NA,NA,0.58684104,0.079232256,0.77014008
2011-03-04T14:15:00Z,2011-03-04T14:07:28Z,NA,NA,NA,NA,NA,NA,NA,0.58684104,0.079232256,0.77014008
2011-03-04T14:30:00Z,2011-03-04T14:22:28Z,NA,NA,NA,NA,NA,NA,NA,0.58684104,0.079232256,0.77014008
2011-03-04T14:45:00Z,2011-03-04T14:37:28Z,NA,NA,NA,NA,NA,NA,NA,0.58684104,0.079232256,0.77014008
2011-03-04T15:00:00Z,2011-03-04T14:52:28Z,NA,NA,NA,NA,NA,NA,NA,0.58684104,0.079232256,0.77014008
2011-03-04T15:15:00Z,2011-03-04T15:07:28Z,NA,NA,NA,NA,NA,NA,NA,0.53693208,0.079232256,0.73299312
2011-03-04T15:30:00Z,2011-03-04T15:22:28Z,NA,NA,NA,NA,NA,NA,NA,0.48823595999999997,0.048842964,0.69638292
2011-03-04T15:45:00Z,2011-03-04T15:37:28Z,NA,NA,NA,NA,NA,NA,NA,0.48823595999999997,0.079232256,0.66031416
2011-03-04T16:00:00Z,2011-03-04T15:52:28Z,NA,NA,NA,NA,NA,NA,NA,0.48823595999999997,0.079232256,0.62479188
2011-03-04T16:15:00Z,2011-03-04T16:07:28Z,NA,NA,NA,NA,NA,NA,NA,0.48823595999999997,0.048842964,0.58982184
2011-03-04T16:30:00Z,2011-03-04T16:22:28Z,NA,NA,NA,NA,NA,NA,NA,0.48823595999999997,0.048842964,0.55541016
2011-03-04T16:45:00Z,2011-03-04T16:37:28Z,NA,NA,NA,NA,NA,NA,NA,0.48823595999999997,0.079232256,0.55541016
2011-03-04T17:00:00Z,2011-03-04T16:52:28Z,NA,NA,NA,NA,NA,NA,NA,0.48823595999999997,0.048842964,0.5215647600000001
2011-03-04T17:15:00Z,2011-03-04T17:07:28Z,NA,NA,NA,NA,NA,NA,NA,0.48823595999999997,0.048842964,0.48829356
2011-03-04T17:30:00Z,2011-03-04T17:22:28Z,NA,NA,NA,NA,NA,NA,NA,0.48823595999999997,0.048842964,0.45560628000000003
2011-03-04T17:45:00Z,2011-03-04T17:37:28Z,NA,NA,NA,NA,NA,NA,NA,0.44078111999999997,0.048842964,0.42351372000000004
2011-03-04T18:00:00Z,2011-03-04T17:52:28Z,NA,NA,NA,NA,NA,NA,NA,0.39460176,0.048842964,0.39202776
2011-03-04T18:15:00Z,2011-03-04T18:07:28Z,NA,NA,NA,NA,NA,NA,NA,0.44078111999999997,0.048842964,0.39202776
2011-03-04T18:30:00Z,2011-03-04T18:22:28Z,NA,NA,NA,NA,NA,NA,NA,0.39460176,0.048842964,0.36116316000000004
2011-03-04T18:45:00Z,2011-03-04T18:37:28Z,NA,NA,NA,NA,NA,NA,NA,0.39460176,0.079232256,0.36116316000000004
2011-03-04T19:00:00Z,2011-03-04T18:52:28Z,NA,NA,NA,NA,NA,NA,NA,0.39460176,0.079232256,0.330935364
2011-03-04T19:15:00Z,2011-03-04T19:07:28Z,NA,NA,NA,NA,NA,NA,NA,0.39460176,0.079232256,0.330935364
2011-03-04T19:30:00Z,2011-03-04T19:22:28Z,NA,NA,NA,NA,NA,NA,NA,0.39460176,0.079232256,0.30136337999999996
2011-03-04T19:45:00Z,2011-03-04T19:37:28Z,NA,NA,NA,NA,NA,NA,NA,0.349740144,0.079232256,0.2724687
2011-03-04T20:00:00Z,2011-03-04T19:52:28Z,NA,NA,NA,NA,NA,NA,NA,0.349740144,0.079232256,0.30136337999999996
2011-03-04T20:15:00Z,2011-03-04T20:07:28Z,NA,NA,NA,NA,NA,NA,NA,0.349740144,0.112270392,0.2724687
2011-03-04T20:30:00Z,2011-03-04T20:22:28Z,NA,NA,NA,NA,NA,NA,NA,0.30624735599999997,0.112270392,0.2724687
2011-03-04T20:45:00Z,2011-03-04T20:37:28Z,NA,NA,NA,NA,NA,NA,NA,0.30624735599999997,0.112270392,0.2724687
2011-03-04T21:00:00Z,2011-03-04T20:52:28Z,NA,NA,NA,NA,NA,NA,NA,0.264186648,0.112270392,0.2724687
2011-03-04T21:15:00Z,2011-03-04T21:07:28Z,NA,NA,NA,NA,NA,NA,NA,0.264186648,0.112270392,0.2724687
2011-03-04T21:30:00Z,2011-03-04T21:22:28Z,NA,NA,NA,NA,NA,NA,NA,0.264186648,0.112270392,0.244276668
2011-03-04T21:45:00Z,2011-03-04T21:37:28Z,NA,NA,NA,NA,NA,NA,NA,0.223637796,0.14751846,0.216817272
2011-03-04T22:00:00Z,2011-03-04T21:52:28Z,NA,NA,NA,NA,NA,NA,NA,0.223637796,0.112270392,0.216817272
2011-03-04T22:15:00Z,2011-03-04T22:07:28Z,NA,NA,NA,NA,NA,NA,NA,0.223637796,0.112270392,0.190126332
2011-03-04T22:30:00Z,2011-03-04T22:22:28Z,NA,NA,NA,NA,NA,NA,NA,0.223637796,0.14751846,0.190126332
2011-03-04T22:45:00Z,2011-03-04T22:37:28Z,NA,NA,NA,NA,NA,NA,NA,0.18470322,0.14751846,0.16424744400000002
2011-03-04T23:00:00Z,2011-03-04T22:52:28Z,NA,NA,NA,NA,NA,NA,NA,0.12354458400000001,0.08916181200000001,0.122902632
2011-03-04T23:15:00Z,2011-03-04T23:07:28Z,NA,NA,NA,NA,NA,NA,NA,0.12354458400000001,0.123003576,0.122902632
2011-03-04T23:30:00Z,2011-03-04T23:22:28Z,NA,NA,NA,NA,NA,NA,NA,0.08955255599999999,0.08916181200000001,0.122902632
2011-03-04T23:45:00Z,2011-03-04T23:37:28Z,NA,NA,NA,NA,NA,NA,0.041145372,0.08955255599999999,0.123003576,0.09940878
2011-03-05T00:00:00Z,2011-03-04T23:52:41Z,NA,NA,NA,NA,NA,NA,0.06549436800000001,0.08955255599999999,0.123003576,0.09940878
2011-03-05T00:15:00Z,2011-03-05T00:07:41Z,NA,NA,NA,NA,NA,NA,0.06549436800000001,0.08955255599999999,0.123003576,0.09940878
2011-03-05T00:30:00Z,2011-03-05T00:22:41Z,NA,NA,NA,NA,NA,NA,0.09186588000000001,0.08955255599999999,0.123003576,0.09940878
