TIMESTAMP,solar_TIMESTAMP,ESP_SAN_B_100_Oeu_Jt_1,ESP_SAN_B_100_Oeu_Jt_2,ESP_SAN_B_100_Oeu_Jt_3
2014-04-21T23:08:00Z,2014-04-21T22:46:14Z,1.1958389033264034,1.3502734751773051,1.1684244444444443
2014-04-21T23:38:00Z,2014-04-21T23:16:14Z,1.2062015332640335,1.2766142978723405,1.1684244444444443
2014-04-22T00:08:00Z,2014-04-21T23:46:14Z,1.1958389033264034,1.2274470921985816,1.1684244444444443
2014-04-22T00:38:00Z,2014-04-22T00:16:25Z,1.2189369542619544,1.3520940992907802,1.1684244444444443
2014-04-22T01:08:00Z,2014-04-22T00:46:25Z,1.255239734927235,1.2896164822695035,1.1684244444444443
2014-04-22T01:38:00Z,2014-04-22T01:16:25Z,1.2655530665280665,1.145245390070922,1.1684244444444443
2014-04-22T02:08:00Z,2014-04-22T01:46:25Z,1.2508463617463619,1.1665187517730495,1.1684244444444443
2014-04-22T02:38:00Z,2014-04-22T02:16:25Z,1.1958389033264034,1.2762374184397163,1.1684244444444443
2014-04-22T03:08:00Z,2014-04-22T02:46:25Z,1.1958389033264034,1.145245390070922,1.1684244444444443
2014-04-22T03:38:00Z,2014-04-22T03:16:25Z,1.2518563669438671,1.145245390070922,1.1684244444444443
2014-04-22T04:08:00Z,2014-04-22T03:46:25Z,1.2159903846153848,1.145245390070922,1.1684244444444443
2014-04-22T04:38:00Z,2014-04-22T04:16:25Z,1.3230783523908525,1.2210571914893618,1.1684244444444443
2014-04-22T05:08:00Z,2014-04-22T04:46:25Z,1.2148219854469855,1.1571018439716312,1.1684244444444443
2014-04-22T05:38:00Z,2014-04-22T05:16:25Z,1.1958389033264034,1.2473587234042554,1.1684244444444443
2014-04-22T06:08:00Z,2014-04-22T05:46:25Z,1.1958389033264034,1.145245390070922,1.1684244444444443
2014-04-22T06:38:00Z,2014-04-22T06:16:25Z,1.2492840436590438,1.2540401418439717,1.1684244444444443
2014-04-22T07:08:00Z,2014-04-22T06:46:25Z,1.539144100831601,1.7034936170212767,1.1684244444444443
2014-04-22T07:38:00Z,2014-04-22T07:16:25Z,1.4972496361746364,1.9668083971631207,1.280316726403823
2014-04-22T08:08:00Z,2014-04-22T07:46:25Z,2.260160369022869,4.113235035460993,1.916043918757467
2014-04-22T08:38:00Z,2014-04-22T08:16:25Z,5.688687629937631,1.4687585815602835,2.943325591397849
2014-04-22T09:08:00Z,2014-04-22T08:46:25Z,5.468712603950104,8.613072765957448,3.444283536439665
2014-04-22T09:38:00Z,2014-04-22T09:16:25Z,6.44932221933472,8.232624056737588,3.6104386857825563
2014-04-22T10:08:00Z,2014-04-22T09:46:25Z,6.60236185031185,10.040739631205673,3.87316
2014-04-22T10:38:00Z,2014-04-22T10:16:25Z,7.577116164241165,9.236375687943262,3.9558108243727594
2014-04-22T11:08:00Z,2014-04-22T10:46:25Z,7.48023245841996,9.255934666666667,3.1733703703703697
2014-04-22T11:38:00Z,2014-04-22T11:16:25Z,5.736549324324325,8.021486184397164,3.2613109438470733
2014-04-22T12:08:00Z,2014-04-22T11:46:25Z,8.24254300935551,10.91561239716312,3.87392303464755
2014-04-22T12:38:00Z,2014-04-22T12:16:25Z,7.681932146569648,11.008416085106383,4.049411851851852
2014-04-22T13:08:00Z,2014-04-22T12:46:25Z,6.836707172557173,8.846325106382979,4.082226666666666
2014-04-22T13:38:00Z,2014-04-22T13:16:25Z,6.958633627858628,9.04282669503546,3.383202628434886
2014-04-22T14:08:00Z,2014-04-22T13:46:25Z,8.802227702702703,9.18670544680851,3.78367311827957
2014-04-22T14:38:00Z,2014-04-22T14:16:25Z,7.601272011434513,9.840993475177305,4.354201314217443
2014-04-22T15:08:00Z,2014-04-22T14:46:25Z,6.978795426195426,8.499486468085106,4.201529796893668
2014-04-22T15:38:00Z,2014-04-22T15:16:25Z,6.456898414760915,8.932983489361703,4.15220109916368
2014-04-22T16:08:00Z,2014-04-22T15:46:25Z,6.975174792099792,8.500014468085105,4.024387765830346
2014-04-22T16:38:00Z,2014-04-22T16:16:25Z,5.877471595634097,6.876408680851064,3.7216876224611712
2014-04-22T17:08:00Z,2014-04-22T16:46:25Z,4.213339397089397,5.775146241134752,3.144719761051374
2014-04-22T17:38:00Z,2014-04-22T17:16:25Z,3.5024788461538465,4.47090885106383,2.6286297968936676
2014-04-22T18:08:00Z,2014-04-22T17:46:25Z,2.279900935550936,2.7776112056737587,1.673954695340502
2014-04-22T18:38:00Z,2014-04-22T18:16:25Z,1.591281600831601,2.063599914893617,1.4136859259259258
2014-04-22T19:08:00Z,2014-04-22T18:46:25Z,1.5784970374220375,1.7236092765957447,1.3080235125448028
2014-04-22T19:38:00Z,2014-04-22T19:16:25Z,1.297965228690229,1.5882140709219859,1.1684244444444443
2014-04-22T20:08:00Z,2014-04-22T19:46:25Z,1.1958389033264034,1.315344,1.1684244444444443
2014-04-22T20:38:00Z,2014-04-22T20:16:25Z,1.2565023388773389,1.3995987234042553,1.1684244444444443
2014-04-22T21:08:00Z,2014-04-22T20:46:25Z,1.1958389033264034,1.238005645390071,1.1684244444444443
2014-04-22T21:38:00Z,2014-04-22T21:16:25Z,1.2464183731808733,1.2404792907801419,1.1684244444444443
2014-04-22T22:08:00Z,2014-04-22T21:46:25Z,1.1958389033264034,1.2908316312056738,1.1684244444444443
2014-04-22T22:38:00Z,2014-04-22T22:16:25Z,1.2126967515592517,1.224793560283688,1.1684244444444443
2014-04-22T23:08:00Z,2014-04-22T22:46:25Z,1.2042658004158004,1.1877429219858158,1.1684244444444443
2014-04-22T23:38:00Z,2014-04-22T23:16:25Z,1.2383976871101872,1.1484932765957447,1.1684244444444443
2014-04-23T00:08:00Z,2014-04-22T23:46:25Z,1.1958389033264034,1.145245390070922,1.1684244444444443
2014-04-23T00:38:00Z,2014-04-23T00:16:35Z,1.1958389033264034,1.2395472056737589,1.1684244444444443
2014-04-23T01:08:00Z,2014-04-23T00:46:35Z,1.1958389033264034,1.156196794326241,1.1684244444444443
2014-04-23T01:38:00Z,2014-04-23T01:16:35Z,1.2169226871101873,1.1534234609929077,1.1684244444444443
2014-04-23T02:08:00Z,2014-04-23T01:46:35Z,1.1958389033264034,1.2341992624113474,1.1684244444444443
2014-04-23T02:38:00Z,2014-04-23T02:16:35Z,1.219631704781705,1.145245390070922,1.1684244444444443
2014-04-23T03:08:00Z,2014-04-23T02:46:35Z,1.2118920997920999,1.1617109503546101,1.1684244444444443
2014-04-23T03:38:00Z,2014-04-23T03:16:35Z,1.2074045997921,1.1590001134751773,1.1684244444444443
2014-04-23T04:08:00Z,2014-04-23T03:46:35Z,1.1958389033264034,1.145245390070922,1.1684244444444443
2014-04-23T04:38:00Z,2014-04-23T04:16:35Z,1.209035758835759,1.145245390070922,1.1684244444444443
2014-04-23T05:08:00Z,2014-04-23T04:46:35Z,1.1958389033264034,1.1483404822695036,1.1684244444444443
2014-04-23T05:38:00Z,2014-04-23T05:16:35Z,1.1958389033264034,1.145245390070922,1.1684244444444443
2014-04-23T06:08:00Z,2014-04-23T05:46:35Z,1.2042658004158004,1.633478524822695,1.1684244444444443
2014-04-23T06:38:00Z,2014-04-23T06:16:35Z,1.439252338877339,1.8267599432624118,1.1977670250896058
2014-04-23T07:08:00Z,2014-04-23T06:46:35Z,1.4371865384615388,1.9352385248226949,1.5480945758661886
2014-04-23T07:38:00Z,2014-04-23T07:16:35Z,2.437860446985447,3.586554836879433,1.8815337395459977
2014-04-23T08:08:00Z,2014-04-23T07:46:35Z,4.397726689189189,7.847660879432624,2.3780162485065706
2014-04-23T08:38:00Z,2014-04-23T08:16:35Z,6.420661434511436,7.432207914893616,3.809024086021505
2014-04-23T09:08:00Z,2014-04-23T08:46:35Z,6.668128014553015,9.247987092198581,3.7107740262843483
2014-04-23T09:38:00Z,2014-04-23T09:16:35Z,6.824636564449064,8.866338042553192,3.567750394265233
2014-04-23T10:08:00Z,2014-04-23T09:46:35Z,6.702196283783784,8.706126666666666,3.6031314934289127
2014-04-23T10:38:00Z,2014-04-23T10:16:35Z,7.67505239085239,10.075732709219858,4.116650227001195
2014-04-23T11:08:00Z,2014-04-23T10:46:35Z,8.12727876819127,9.929845219858155,3.7184954360812426
2014-04-23T11:38:00Z,2014-04-23T11:16:35Z,7.316136096673596,10.071895517730496,4.126152425328554
2014-04-23T12:08:00Z,2014-04-23T11:46:35Z,7.688164423076924,8.826271432624113,3.901014384707288
2014-04-23T12:38:00Z,2014-04-23T12:16:35Z,8.262555821205822,9.405212368794327,4.578732377538829
2014-04-23T13:08:00Z,2014-04-23T12:46:35Z,8.254214812889813,9.441426921985816,4.052124659498208
2014-04-23T13:38:00Z,2014-04-23T13:16:35Z,9.167698180873183,9.306514496453902,3.017864396654719
2014-04-23T14:08:00Z,2014-04-23T13:46:35Z,5.486750753638254,7.936677929078014,3.611133954599761
2014-04-23T14:38:00Z,2014-04-23T14:16:35Z,4.359827572765073,6.002871262411348,2.943119952210275
2014-04-23T15:08:00Z,2014-04-23T14:46:35Z,7.702090358627859,10.052837304964537,4.655355364396655
2014-04-23T15:38:00Z,2014-04-23T15:16:35Z,7.186527676715177,9.164856680851063,3.946468745519713
2014-04-23T16:08:00Z,2014-04-23T15:46:35Z,6.755643892931394,8.033396964539008,3.4469480525686973
2014-04-23T16:38:00Z,2014-04-23T16:16:35Z,5.3172375,6.551800624113476,3.191440908004779
2014-04-23T17:08:00Z,2014-04-23T16:46:35Z,4.234558913721414,5.299145985815603,3.015836726403823
2014-04-23T17:38:00Z,2014-04-23T17:16:35Z,2.8425296257796258,4.400892595744681,2.3751498924731185
2014-04-23T18:08:00Z,2014-04-23T17:46:35Z,2.0187794698544703,3.134902468085106,1.671370800477897
2014-04-23T18:38:00Z,2014-04-23T18:16:35Z,1.7097288201663206,2.132815063829787,1.4208134289127836
2014-04-23T19:08:00Z,2014-04-23T18:46:35Z,1.581360291060291,1.9442998865248229,1.2171817443249702
2014-04-23T19:38:00Z,2014-04-23T19:16:35Z,1.2900675675675677,1.8317156879432623,1.2175418876941457
