TIMESTAMP,solar_TIMESTAMP,SWE_NOR_ST4_BEF_Pab_Jt_1,SWE_NOR_ST4_BEF_Pab_Jt_2,SWE_NOR_ST4_BEF_Pab_Jt_3,SWE_NOR_ST4_BEF_Pab_Jt_4,SWE_NOR_ST4_BEF_Psy_Jt_5,SWE_NOR_ST4_BEF_Psy_Jt_6,SWE_NOR_ST4_BEF_Psy_Jt_7,SWE_NOR_ST4_BEF_Psy_Jt_8,SWE_NOR_ST4_BEF_Psy_Jt_9,SWE_NOR_ST4_BEF_Psy_Jt_10,SWE_NOR_ST4_BEF_Pab_Jt_11,SWE_NOR_ST4_BEF_Pab_Jt_12,SWE_NOR_ST4_BEF_Pab_Jt_13,SWE_NOR_ST4_BEF_Pab_Jt_14,SWE_NOR_ST4_BEF_Pab_Jt_15,SWE_NOR_ST4_BEF_Pab_Jt_16,SWE_NOR_ST4_BEF_Psy_Jt_17,SWE_NOR_ST4_BEF_Psy_Jt_18,SWE_NOR_ST4_BEF_Psy_Jt_19,SWE_NOR_ST4_BEF_Psy_Jt_20,SWE_NOR_ST4_BEF_Pab_Jt_21,SWE_NOR_ST4_BEF_Pab_Jt_22,SWE_NOR_ST4_BEF_Pab_Jt_23,SWE_NOR_ST4_BEF_Pab_Jt_24,SWE_NOR_ST4_BEF_Psy_Jt_25,SWE_NOR_ST4_BEF_Psy_Jt_26,SWE_NOR_ST4_BEF_Psy_Jt_27,SWE_NOR_ST4_BEF_Psy_Jt_28,SWE_NOR_ST4_BEF_Psy_Jt_29,SWE_NOR_ST4_BEF_Psy_Jt_30,SWE_NOR_ST4_BEF_Pab_Jt_31,SWE_NOR_ST4_BEF_Pab_Jt_32,SWE_NOR_ST4_BEF_Pab_Jt_33,SWE_NOR_ST4_BEF_Pab_Jt_34,SWE_NOR_ST4_BEF_Psy_Jt_35,SWE_NOR_ST4_BEF_Psy_Jt_36,SWE_NOR_ST4_BEF_Psy_Jt_37,SWE_NOR_ST4_BEF_Psy_Jt_38,SWE_NOR_ST4_BEF_Psy_Jt_39,SWE_NOR_ST4_BEF_Psy_Jt_40
1998-07-28T00:00:00Z,1998-07-28T01:03:53Z,0,0.04160963104700226,0,0.27500609013398297,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1998-07-28T00:30:00Z,1998-07-28T01:33:53Z,0,0.02773975403133484,0,0.20755176613885506,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1998-07-28T01:00:00Z,1998-07-28T02:03:53Z,0,0.01386987701566742,0,0.15047503045066993,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1998-07-28T01:30:00Z,1998-07-28T02:33:53Z,0,0,0,0.14009744214372716,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1998-07-28T02:00:00Z,1998-07-28T03:03:53Z,0,0,0,0.11415347137637027,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1998-07-28T02:30:00Z,1998-07-28T03:33:53Z,0,0,0,0.09339829476248476,NA,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1998-07-28T03:00:00Z,1998-07-28T04:03:53Z,0,0,0,0.05707673568818514,NA,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1998-07-28T03:30:00Z,1998-07-28T04:33:53Z,0,0,0,0.02075517661388551,NA,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1998-07-28T04:00:00Z,1998-07-28T05:03:53Z,0,0,0,0.015566382460414132,NA,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1998-07-28T04:30:00Z,1998-07-28T05:33:53Z,0,0,0,0.005188794153471377,NA,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1998-07-28T05:00:00Z,1998-07-28T06:03:53Z,0,0,0,0,NA,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1998-07-28T05:30:00Z,1998-07-28T06:33:53Z,0,0,0,0,NA,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1998-07-28T06:00:00Z,1998-07-28T07:03:53Z,0,0,0,0.02075517661388551,NA,0,0,0.04729969577713136,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1998-07-28T06:30:00Z,1998-07-28T07:33:53Z,0,0,0.04047942710824313,0.21792935444579783,NA,0,0.3613607959545074,0.4067773836833298,NA,0.030721077059586384,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1998-07-28T07:00:00Z,1998-07-28T08:03:53Z,0.3754193338949492,0,0.4452736981906744,0.4929354445797807,NA,0.2759978200872439,0.9583916762271719,0.7851749499003807,NA,0.22317958922699518,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1998-07-28T07:30:00Z,1998-07-28T08:33:53Z,0.9802615940590341,0.09708913910967193,1.0389719624449072,1.0066260657734472,NA,0.7000920314408137,1.429731844863486,1.210872211894563,NA,0.4147345403044162,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1998-07-28T08:00:00Z,1998-07-28T09:03:53Z,2.1065195957438814,0.48544569554835965,1.9699987859344992,1.639658952496955,NA,1.2992092506545867,2.262432809454307,1.7595486829092866,NA,0.7698340486696351,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1998-07-28T08:30:00Z,1998-07-28T09:33:53Z,3.3996306347153737,1.0402407761750563,3.0224638907488215,2.4387332521315472,NA,2.119124725938155,3.487917247908724,2.4785040587216836,NA,1.296610164132543,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1998-07-28T09:00:00Z,1998-07-28T10:03:53Z,4.567601895721882,1.6505153648644229,4.115408422671385,3.263751522533496,NA,2.9592351636671315,4.650556330544965,3.2352991911557853,NA,1.8270005239554017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1998-07-28T09:30:00Z,1998-07-28T10:33:53Z,5.923282823675865,2.288529707585124,5.100407815638635,4.119902557856273,NA,3.5354647587761088,5.310432566635804,3.7177560880825258,NA,2.197460570850414,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1998-07-28T10:00:00Z,1998-07-28T11:03:53Z,6.236132268588323,2.593667001929807,5.491708944351651,4.415663824604142,NA,3.486996848907129,5.027628465454016,3.821815418792215,NA,2.2381208198998666,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1998-07-28T10:30:00Z,1998-07-28T11:33:53Z,6.1527057499449995,2.6768862640238114,5.518695229090481,4.311887941534714,NA,3.182726081396315,4.446308924135896,3.585316939906558,NA,2.1757751046907057,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1998-07-28T11:00:00Z,1998-07-28T12:03:53Z,5.506150230459256,2.3578790926634614,4.857531252989175,3.652911084043849,NA,2.4624390875100928,3.503628586863268,2.8852814424050135,NA,1.8532037955650489,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1998-07-28T11:30:00Z,1998-07-28T12:33:53Z,5.276727304190119,2.3023995846007916,4.8440381106197625,3.5076248477466505,NA,2.189133929082237,3.0951337740451295,2.658242902674783,NA,1.5423787806092337,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1998-07-28T12:00:00Z,1998-07-28T13:03:53Z,7.216393862647357,3.1900717136035053,6.74657118470719,4.9034104750304515,NA,3.57046936034815,5.153319177090366,3.736675966393378,NA,2.0149412306728713,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1998-07-28T12:30:00Z,1998-07-28T13:33:53Z,7.696096344846459,3.4674692539168546,7.043420316834305,5.458611449451888,NA,4.157469602094678,6.111710853317538,4.332652133185233,NA,2.5859918395451826,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1998-07-28T13:00:00Z,1998-07-28T14:03:53Z,8.15494219738473,3.661647532136198,7.205338025267277,5.660974421437271,NA,4.049763135719168,5.498968634090329,4.2569726199418225,NA,2.649241115844331,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1998-07-28T13:30:00Z,1998-07-28T14:33:53Z,7.174680603325696,3.203941590619174,5.909996357803498,4.835956151035323,NA,3.1934967280338658,4.25777285668137,3.4150380351088843,NA,2.3076950238289298,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1998-07-28T14:00:00Z,1998-07-28T15:03:53Z,4.108756043183612,1.9140430281621035,3.305819880506523,2.879780755176614,NA,1.7529227402614223,2.199587453636132,1.9487474660178121,NA,1.426722961090791,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1998-07-28T14:30:00Z,1998-07-28T15:33:53Z,2.0439497067613903,1.0679805302063914,1.8080810775015268,1.665602923264312,NA,0.9033879867245883,1.0997937268180662,1.1257327594957267,NA,0.8421189358686618,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1998-07-28T15:00:00Z,1998-07-28T16:03:53Z,1.1471146313456781,0.6241444657050338,1.0794513895531503,1.074080389768575,NA,0.506220391964896,0.5970308802726644,0.7189553758123968,NA,0.5665328034223723,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1998-07-28T15:30:00Z,1998-07-28T16:33:53Z,0.7299820381290679,0.3190071713603506,0.7016434032095478,0.7471863580998781,NA,0.28676846672479483,0.314226779090876,0.4919168360821663,NA,0.3740742912549636,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1998-07-28T16:00:00Z,1998-07-28T17:03:53Z,0.4171325932166102,0.0832192620940045,0.4587668405600888,0.4721802679658953,NA,0.14809639126632596,0.0628453558181752,0.1986587222639517,NA,0.23040807794689785,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1998-07-28T16:30:00Z,1998-07-28T17:33:53Z,0.06256988898249154,0,0.26986284738828764,0.2853836784409257,NA,0.05789222567683652,0,0,NA,0.14818401875800488,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1998-07-28T17:00:00Z,1998-07-28T18:03:53Z,0,0,0,0.09339829476248476,NA,0.013463308296938726,0,0,NA,0.12830567477827254,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1998-07-28T17:30:00Z,1998-07-28T18:33:53Z,0,0,0,0.07783191230207066,NA,0.006731654148469363,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1998-07-28T18:00:00Z,1998-07-28T19:03:53Z,0,0,0,0.062265529841656515,NA,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1998-07-28T18:30:00Z,1998-07-28T19:33:53Z,0,0,0,0.04669914738124238,NA,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1998-07-28T19:00:00Z,1998-07-28T20:03:53Z,0,0,0,0.04151035322777101,NA,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1998-07-28T19:30:00Z,1998-07-28T20:33:53Z,0,0,0,0.04669914738124238,NA,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1998-07-28T20:00:00Z,1998-07-28T21:03:53Z,0,0,0,0.010377588306942754,NA,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1998-07-28T20:30:00Z,1998-07-28T21:33:53Z,0,0,0,0,NA,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1998-07-28T21:00:00Z,1998-07-28T22:03:53Z,0,0,0,0,NA,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1998-07-28T21:30:00Z,1998-07-28T22:33:53Z,0,0,0,0,NA,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1998-07-28T22:00:00Z,1998-07-28T23:03:53Z,0,0,0,0,NA,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1998-07-28T22:30:00Z,1998-07-28T23:33:53Z,0,0,0,0,NA,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1998-07-28T23:00:00Z,1998-07-29T00:03:56Z,0,0,0,0,NA,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1998-07-28T23:30:00Z,1998-07-29T00:33:56Z,0,0,0,0,NA,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1998-07-29T00:00:00Z,1998-07-29T01:03:56Z,0,0,0,0,NA,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1998-07-29T00:30:00Z,1998-07-29T01:33:56Z,0,0,0,0,NA,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1998-07-29T01:00:00Z,1998-07-29T02:03:56Z,0,0,0,0,NA,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1998-07-29T01:30:00Z,1998-07-29T02:33:56Z,0,0,0,0,NA,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1998-07-29T02:00:00Z,1998-07-29T03:03:56Z,0,0,0,0,NA,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1998-07-29T02:30:00Z,1998-07-29T03:33:56Z,0,0,0,0,NA,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1998-07-29T03:00:00Z,1998-07-29T04:03:56Z,0,0,0,0,NA,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1998-07-29T03:30:00Z,1998-07-29T04:33:56Z,0,0,0,0,NA,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1998-07-29T04:00:00Z,1998-07-29T05:03:56Z,0,0,0,0,NA,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1998-07-29T04:30:00Z,1998-07-29T05:33:56Z,0,0,0,0,NA,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1998-07-29T05:00:00Z,1998-07-29T06:03:56Z,0,0,0,0,NA,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1998-07-29T05:30:00Z,1998-07-29T06:33:56Z,0,0,0,0,NA,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1998-07-29T06:00:00Z,1998-07-29T07:03:56Z,0,0,0,0,NA,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1998-07-29T06:30:00Z,1998-07-29T07:33:56Z,0,0,0,0,NA,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1998-07-29T07:00:00Z,1998-07-29T08:03:56Z,0,0,0,0,NA,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1998-07-29T07:30:00Z,1998-07-29T08:33:56Z,0,0,0,0,NA,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1998-07-29T08:00:00Z,1998-07-29T09:03:56Z,0,0,0.026986284738828758,0.025943970767356887,NA,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1998-07-29T08:30:00Z,1998-07-29T09:33:56Z,0,0,0.1889039931718013,0.1349086479902558,NA,0,0,0.02837981746627882,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1998-07-29T09:00:00Z,1998-07-29T10:03:56Z,0.02085662966083051,0,0.4182874134518458,0.32170523751522534,NA,0,0.1728247284999818,0.15135902648682037,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1998-07-29T09:30:00Z,1998-07-29T10:33:56Z,0.3545627042341187,0.24965778628201354,0.9175336811201777,0.6849208282582216,NA,0,NA,0.5297565927038713,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1998-07-29T10:00:00Z,1998-07-29T11:03:56Z,0.8134085567723899,0.332877048376018,1.3763005216802668,1.0273812423873325,NA,0,NA,0.6338159234135604,NA,0.057827909759221426,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1998-07-29T10:30:00Z,1998-07-29T11:33:56Z,1.3556809279539832,0.3744866794230203,1.7541085080238692,1.3023873325213151,NA,0.07000920314408136,1.6339792512725555,1.002753550475185,NA,0.1852300234475061,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1998-07-29T11:00:00Z,1998-07-29T12:03:56Z,1.835383410153085,0.47157581853269226,2.0104782130427425,1.4995615103532278,NA,0.19252530864622375,1.3511751500907667,0.8135547673666595,NA,0.1834229012675304,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1998-07-29T11:30:00Z,1998-07-29T12:33:56Z,2.02309307710056,0.5131854495796945,2.0644507825204,1.5358830694275274,NA,0.1857936544977544,1.0997937268180662,0.7000354975015441,NA,0.18161577908755475,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1998-07-29T12:00:00Z,1998-07-29T13:03:56Z,2.210802744048034,0.5686649576423641,2.212875348583958,1.556638246041413,NA,0.18040833117897892,0.9426803372726281,0.6243559842581341,NA,0.18071221799756698,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1998-07-29T12:30:00Z,1998-07-29T13:33:56Z,1.8979532991355763,0.5131854495796945,1.8485605046097697,1.3957856272838003,NA,0.10097481222704045,0.628453558181752,0.4635370186158874,NA,0.16986948491771292,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1998-07-29T13:00:00Z,1998-07-29T14:03:56Z,1.4808207059189662,0.34674692539168545,1.3628073793108524,1.115590742996346,NA,0,0.28280410118178845,0.2554183571965094,NA,0.08222405918889297,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1998-07-29T13:30:00Z,1998-07-29T14:33:56Z,1.1888278906673393,0.2219180322506787,1.0254788200754927,0.8665286236297198,NA,0,0.0628453558181752,0.07567951324341018,NA,0.0018071221799756693,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1998-07-29T14:00:00Z,1998-07-29T15:03:56Z,0.7716952974507288,0.12482889314100677,0.7286296879483765,0.6641656516443362,NA,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1998-07-29T14:30:00Z,1998-07-29T15:33:56Z,0.5214157415207629,0.06934938507833709,0.5532188371459895,0.48255785627283804,NA,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
