TIMESTAMP,solar_TIMESTAMP,SWE_NOR_ST4_AFT_Pab_Jt_1,SWE_NOR_ST4_AFT_Pab_Jt_2,SWE_NOR_ST4_AFT_Pab_Jt_3,SWE_NOR_ST4_AFT_Pab_Jt_4,SWE_NOR_ST4_AFT_Psy_Jt_5,SWE_NOR_ST4_AFT_Psy_Jt_6,SWE_NOR_ST4_AFT_Psy_Jt_7,SWE_NOR_ST4_AFT_Psy_Jt_8,SWE_NOR_ST4_AFT_Psy_Jt_9,SWE_NOR_ST4_AFT_Psy_Jt_10,SWE_NOR_ST4_AFT_Pab_Jt_11,SWE_NOR_ST4_AFT_Pab_Jt_12,SWE_NOR_ST4_AFT_Pab_Jt_13,SWE_NOR_ST4_AFT_Pab_Jt_14,SWE_NOR_ST4_AFT_Pab_Jt_15,SWE_NOR_ST4_AFT_Pab_Jt_16,SWE_NOR_ST4_AFT_Psy_Jt_17,SWE_NOR_ST4_AFT_Psy_Jt_18,SWE_NOR_ST4_AFT_Psy_Jt_19,SWE_NOR_ST4_AFT_Psy_Jt_20,SWE_NOR_ST4_AFT_Pab_Jt_21,SWE_NOR_ST4_AFT_Pab_Jt_22,SWE_NOR_ST4_AFT_Psy_Jt_23,SWE_NOR_ST4_AFT_Psy_Jt_24,SWE_NOR_ST4_AFT_Bpu_Jt_25,SWE_NOR_ST4_AFT_Pab_Jt_26,SWE_NOR_ST4_AFT_Pab_Jt_27,SWE_NOR_ST4_AFT_Pab_Jt_28,SWE_NOR_ST4_AFT_Pab_Jt_29,SWE_NOR_ST4_AFT_Psy_Jt_30,SWE_NOR_ST4_AFT_Psy_Jt_31,SWE_NOR_ST4_AFT_Psy_Jt_32,SWE_NOR_ST4_AFT_Psy_Jt_33,SWE_NOR_ST4_AFT_Psy_Jt_34,SWE_NOR_ST4_AFT_Psy_Jt_35,SWE_NOR_ST4_AFT_Pab_Jt_36,SWE_NOR_ST4_AFT_Pab_Jt_37,SWE_NOR_ST4_AFT_Pab_Jt_38,SWE_NOR_ST4_AFT_Pab_Jt_39,SWE_NOR_ST4_AFT_Pab_Jt_40,SWE_NOR_ST4_AFT_Psy_Jt_41,SWE_NOR_ST4_AFT_Psy_Jt_42,SWE_NOR_ST4_AFT_Psy_Jt_43,SWE_NOR_ST4_AFT_Psy_Jt_44,SWE_NOR_ST4_AFT_Bpu_Jt_45
1999-11-01T09:00:00Z,1999-11-01T10:26:03Z,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1999-11-01T09:30:00Z,1999-11-01T10:56:03Z,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1999-11-01T10:00:00Z,1999-11-01T11:26:03Z,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1999-11-01T10:30:00Z,1999-11-01T11:56:03Z,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1999-11-01T11:00:00Z,1999-11-01T12:26:03Z,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1999-11-01T11:30:00Z,1999-11-01T12:56:03Z,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0.02343176002981813,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1999-11-01T12:00:00Z,1999-11-01T13:26:03Z,0,0,0,0,0,0,NA,0,0,0,0,0.002198497854077253,0,0.007103716084169413,0,0,0,0.16988026021618144,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1999-11-01T12:30:00Z,1999-11-01T13:56:03Z,0,0,0,0,0,0,NA,0,0,0,0,0.01905364806866953,0,0.062157515736482365,0.042758006520376174,0,0,0.33243809542304475,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1999-11-01T13:00:00Z,1999-11-01T14:26:03Z,0,0,0,0,0.052115050021748585,0,NA,0,0,0,0,0.04470278969957081,0,0.12253910245192236,0.1820663503448276,0,0,0.5184276906597262,0,0.024493654493654492,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1999-11-01T13:30:00Z,1999-11-01T14:56:03Z,0,0,0,0,0.14800674206176598,0,NA,0,0.08356017223393859,0,0,0.06375643776824035,0,0.18469661818840472,0.3241332752351097,0,0,0.6355864908088167,0,0.05698523698523699,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1999-11-01T14:00:00Z,1999-11-01T15:26:03Z,0,0,0,0,0.16607329273597216,0,NA,0,0.10541437112589176,0,0,0.09453540772532187,0,0.24685413392488706,0.42344219360501567,0,0,0.714668680909453,0,0.07897953897953898,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1999-11-01T14:30:00Z,1999-11-01T15:56:03Z,0.07174843137253745,0,0.02362715877406752,0,0.1827501087429317,0,NA,0,0.10927099445976586,0,0,0.11578755364806868,0.04492498783322554,0.29480421749303065,0.5089582066457681,0,0,0.6751275858591348,0,0.09697487697487697,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1999-11-01T15:00:00Z,1999-11-01T16:26:03Z,0.21741948900768918,0,0.07324419219960931,0,0.08963788603740756,0,NA,0,0.07584692556619044,0,0.03907690811667776,0.13117703862660945,0.08256484250430639,0.31078757868241186,0.5255096930407523,0,0,0.5770070907342715,0,0.09097643097643099,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1999-11-01T15:30:00Z,1999-11-01T16:56:03Z,0.22394207367791988,0,0.12049850974774437,0,0.1243812527185733,0,NA,0,0.06042043223069408,0,0.01953845405833888,0.12384871244635194,0.09956348654931065,0.29480421749303065,0.5255096930407523,0,0,0.48035108061127174,0,0.07398083398083398,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1999-11-01T16:00:00Z,1999-11-01T17:26:03Z,0.2500324123588426,0,0.1334934470734815,0,0.08824815137016094,0,NA,0,0.04627948000648908,0,0.03419229460209305,0.10186373390557941,0.1056344308510979,0.27882085630364944,0.5268889835736678,0,0,0.3500119154454084,0,0.05698523698523699,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1999-11-01T16:30:00Z,1999-11-01T17:56:03Z,0,0,0.12049850974774437,0,0.017371683340582863,0,NA,0,0.048850562229071796,0,0.043961521631262476,0.11285622317596566,0.08984997566645107,0.23087077273550588,0.49240672025078375,0,0,0.2782521503540903,0,0.03599067599067599,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1999-11-01T17:00:00Z,1999-11-01T18:26:03Z,0,0,0.048435675486838414,0,0,0,NA,0,0.052707185562945895,0,0.15142301895212631,0.09087124463519312,0.08499322022502129,0.23087077273550588,0.4593037474608151,0,0,0.20502790026090864,0,0.02999222999222999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1999-11-01T17:30:00Z,1999-11-01T18:56:03Z,0,0,0,0,0,0,NA,0,0.00899878777903954,0,0.13188456489378741,0.07841309012875536,0.0667803873196596,0.1989040503567435,0.40964928827586217,0,0,0.1523064401938178,0,0.024493654493654492,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1999-11-01T18:00:00Z,1999-11-01T19:26:03Z,0,0,0,0,0,0,NA,0,0,0,0.08303842974794023,0.08134442060085838,0.05099593213501278,0.1704891860200659,0.3586155385579938,0,0,0.13473262017145424,0,0.018995078995078997,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1999-11-01T18:30:00Z,1999-11-01T19:56:03Z,0,0,0,0,0,0,NA,0,0,0,0,0.047634120171673816,0.01214188860357447,0.12253910245192236,0.29103030244514105,0,0,0.09958498012672705,0,0.013496503496503496,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1999-11-01T19:00:00Z,1999-11-01T20:26:03Z,0,0,0,0,0,0,NA,0,0,0,0,0.0329774678111588,0,0.09234830909420236,0.22482435686520383,0,0,0.08201116010436345,0,0.007997927997927999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1999-11-01T19:30:00Z,1999-11-01T20:56:03Z,0,0,0,0,0,0,NA,0,0,0,0,0.0300461373390558,0,0.03907043846293177,0.15861841128526644,0,0,0.06443734008199985,0,0.007997927997927999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1999-11-01T20:00:00Z,1999-11-01T21:26:03Z,0,0,0,0,0,0,NA,0,0,0,0,0.00952682403433476,0,0,0.1255154384952978,0,0,0.04686352005963626,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1999-11-01T20:30:00Z,1999-11-01T21:56:03Z,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0.09241246570532917,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1999-11-01T21:00:00Z,1999-11-01T22:26:03Z,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0.042758006520376174,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1999-11-01T21:30:00Z,1999-11-01T22:56:03Z,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0.015172195862068947,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1999-11-01T22:00:00Z,1999-11-01T23:26:03Z,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1999-11-01T22:30:00Z,1999-11-01T23:56:03Z,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1999-11-01T23:00:00Z,1999-11-02T00:26:00Z,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1999-11-01T23:30:00Z,1999-11-02T00:56:00Z,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1999-11-02T00:00:00Z,1999-11-02T01:26:00Z,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1999-11-02T00:30:00Z,1999-11-02T01:56:00Z,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1999-11-02T01:00:00Z,1999-11-02T02:26:00Z,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1999-11-02T01:30:00Z,1999-11-02T02:56:00Z,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1999-11-02T02:00:00Z,1999-11-02T03:26:00Z,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1999-11-02T02:30:00Z,1999-11-02T03:56:00Z,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1999-11-02T03:00:00Z,1999-11-02T04:26:00Z,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1999-11-02T03:30:00Z,1999-11-02T04:56:00Z,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1999-11-02T04:00:00Z,1999-11-02T05:26:00Z,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1999-11-02T04:30:00Z,1999-11-02T05:56:00Z,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1999-11-02T05:00:00Z,1999-11-02T06:26:00Z,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1999-11-02T05:30:00Z,1999-11-02T06:56:00Z,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1999-11-02T06:00:00Z,1999-11-02T07:26:00Z,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1999-11-02T06:30:00Z,1999-11-02T07:56:00Z,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1999-11-02T07:00:00Z,1999-11-02T08:26:00Z,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1999-11-02T07:30:00Z,1999-11-02T08:56:00Z,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1999-11-02T08:00:00Z,1999-11-02T09:26:00Z,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1999-11-02T08:30:00Z,1999-11-02T09:56:00Z,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1999-11-02T09:00:00Z,1999-11-02T10:26:00Z,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1999-11-02T09:30:00Z,1999-11-02T10:56:00Z,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1999-11-02T10:00:00Z,1999-11-02T11:26:00Z,0,0,0,0,0,0,NA,0,0,0,0,0.08647424892703862,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1999-11-02T10:30:00Z,1999-11-02T11:56:00Z,0,0,0,0,0.05489451935624184,0,NA,0,0,0,0,0.2770107296137339,0,0.03907043846293177,0.1958592556739812,0,0,0.22699517528886312,0,0.035490805490805494,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1999-11-02T11:00:00Z,1999-11-02T12:26:00Z,0,0,0.0838764136479397,0,1.0721802957807742,0.08116164519972259,NA,0,0.4306562722826067,0,0.20515376761255824,0.5261738197424892,0.014570266324289366,0.3285468688928353,0.867573745203762,0,0.004266432148648343,1.4073700867909513,0.0725524533279601,0.38490028490028483,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1999-11-02T11:30:00Z,1999-11-02T12:56:00Z,0.5718132560902226,0,0.3579514554271229,0.0953714981729598,3.0921596346237497,0.7854352761263478,NA,0.03797490540091138,1.71619738357397,0,1.8561531355421936,0.8281008583690986,0.3751843578504511,0.8204792077215671,1.9544546851410658,0,0.5226379382094221,3.3683155042863557,0.43815991421591594,1.184193214193214,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1999-11-02T12:00:00Z,1999-11-02T13:26:00Z,1.484975109922517,0,0.8529404317438375,0.26144945188794155,5.207335798173117,1.904680544606393,NA,0.5759527319138227,2.955459014858844,0.07275563301412816,3.7904600873177423,1.1380890557939913,0.9106416452680852,1.4385025070443058,3.183402549968652,0,1.2489980115168025,5.421523476899169,0.8862780083003754,2.1194509194509195,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1999-11-02T12:30:00Z,1999-11-02T13:56:00Z,3.048221235887802,0,1.4873296448275506,0.5426309378806333,6.429607438016528,2.8799293457966084,NA,1.4607680277550579,4.0327424661210065,0.5511239200820208,5.558690179597411,1.3989774678111588,1.4145300223164259,2.161305618608544,4.19166392952978,0,1.61591117630056,6.92115611880753,1.2163205410863902,2.892750582750583,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1999-11-02T13:00:00Z,1999-11-02T14:26:00Z,3.8244088116452533,0,2.1666104595819915,0.7514616321559077,6.951452805567638,3.50304133152351,NA,2.1253288722710066,4.528961335079473,1.3732625731416692,6.525843655485185,1.5514066523605148,1.7180772374057873,2.630150880163725,4.699242845642633,0,1.61591117630056,7.454228659485892,1.3799192103553197,3.2831494431494432,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1999-11-02T13:30:00Z,1999-11-02T14:56:00Z,5.052828924538697,0.1955762165904067,2.6745943732244433,0.9504263093788062,6.737433666811658,3.631329093290814,NA,2.592420208702217,4.528961335079472,2.075354431728006,6.862881987991532,1.5345515021459224,1.7715015472615154,2.777552988910241,4.62614044739812,0,1.417522081388412,7.023670068937984,1.3656932391145433,3.2541569541569535,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1999-11-02T14:00:00Z,1999-11-02T15:26:00Z,5.17675803327308,0.425811509538607,2.864793001355687,1.0134591961023143,5.842444541104827,3.3511905114724168,NA,2.424064794758177,4.106018309464614,1.986228781285699,6.5795744041456175,1.4150997854077254,1.6148711842754047,2.5555618612799464,4.257869875109718,0,1.1028727104255969,6.0834706977415305,1.1907137928529925,2.8842527842527836,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1999-11-02T14:30:00Z,1999-11-02T15:56:00Z,5.53984857991592,0.5446426284796135,2.839984484642916,1.0145554202192448,4.627816441931274,2.722842290571339,NA,2.4000140213376,3.2999840326849292,1.9280242748743968,5.871305444530833,1.259739270386266,1.365962467902128,2.20392791511356,3.812359032978057,0,0.7348929376046771,4.759576256056808,0.9218429364023167,2.2444185444185445,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1999-11-02T15:00:00Z,1999-11-02T16:26:00Z,4.11357673202548,0.5842530014599491,2.6060756127796476,0.9230207064555421,3.2186254893431925,2.0670038350058384,NA,1.6633008565599188,2.4193883714503457,1.2950502676514815,5.246074914663989,1.0662714592274678,1.1000551074838472,1.8078957434211156,3.2413327523510973,0,0.4661077122398315,3.3199874992248564,0.6615076626961068,1.6260787360787359,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1999-11-02T15:30:00Z,1999-11-02T16:56:00Z,3.5895957635169484,0.6040581879501169,2.3367260027552783,0.8643727161997565,2.158952805567638,1.424255967375777,NA,1.1240571998669768,1.6557769513432756,0.7166429851891625,4.493844433417943,0.9131094420600858,0.852360579970928,1.4171913587917981,2.748926032100313,0,0.2634521851790352,2.224552717830859,0.4594988710770807,1.1312069412069412,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1999-11-02T16:00:00Z,1999-11-02T17:26:00Z,3.3808730540695673,0.604058187950117,2.020122075182773,0.7191230207064556,1.3674989125706827,0.9529948016999685,NA,0.8126629755795037,0.9885811145830581,0.45836048798900736,3.92234465221153,0.7833980686695279,0.6313782073858724,1.090420418920005,2.3185873858307215,0,0.14825851716552993,1.4849877918897239,0.2987453960563063,0.7787982387982388,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1999-11-02T16:30:00Z,1999-11-02T17:56:00Z,3.1395374212710325,0.5644478149697815,1.7838504874420977,0.6654080389768574,0.8685841670291431,0.6257301033139903,NA,0.5683577508336404,0.6376283912005162,0.3455892568171088,3.4631909818405657,0.665412017167382,0.46139176693582984,0.8346866398899059,1.969626881003135,0,0.08532864297296687,1.0002432562728614,0.19631840312271562,0.5288629888629889,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1999-11-02T17:00:00Z,1999-11-02T18:26:00Z,2.5742467498510404,0.5248374419894458,1.520407667111245,0.5404384896467722,0.6003653762505435,0.4241350491082278,NA,0.4303822612103291,0.36637921671803847,0.2128102265663249,2.891691200634154,0.532769313304721,0.3241884257154383,0.6091436542175271,1.5958391465830721,0,0.054397009895266385,0.694165890883362,0.1351467267873767,0.3574074074074074,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1999-11-02T17:30:00Z,1999-11-02T18:56:00Z,1.8589366310157425,0.48522706900911033,1.2569648467803922,0.45383678440925695,0.329367116137451,0.2840657581990291,NA,0.10506390494252149,0.21854198891953178,0.02910225320565127,2.3836913951173435,0.4624173819742489,0.21491142828326812,0.4404303972185036,1.2689472902821317,0,0.019198944668917545,0.48035108061127174,0.0953140073132025,0.22894068894068895,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1999-11-02T18:00:00Z,1999-11-02T19:26:00Z,1.6850010398095916,0.4060063230484393,0.9758016573689886,0.38148599269183925,0.07504567203131794,0.19766787782513087,NA,0.09493726350227846,0.1285541111291363,0.007275563301412817,1.9294223382609643,0.37081330472103,0.1444884743825362,0.3427543010611741,1.0220542848902823,0,0,0.3500119154454084,0.05690388496310598,0.15196063196063198,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1999-11-02T18:30:00Z,1999-11-02T19:56:00Z,1.5045428639332092,0.3267855770877682,0.8210437673988463,0.31845310596833126,0.027099826011309263,0.13745117332211085,NA,0.12405135764297717,0.028281904448409997,0,1.494691735462924,0.29533154506437764,0.08620740908537873,0.23087077273550588,0.7861956037617557,0,0,0.2592138453298631,0,0.09197617197617197,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
