TIMESTAMP,solar_TIMESTAMP,GBR_ABE_PLO_Psi_Jt_1,GBR_ABE_PLO_Psi_Jt_2,GBR_ABE_PLO_Psi_Jt_3,GBR_ABE_PLO_Psi_Jt_4,GBR_ABE_PLO_Psi_Jt_5,GBR_ABE_PLO_Psi_Jt_6,GBR_ABE_PLO_Psi_Jt_7,GBR_ABE_PLO_Psi_Jt_8,GBR_ABE_PLO_Psi_Jt_9,GBR_ABE_PLO_Psi_Jt_10,GBR_ABE_PLO_Psi_Jt_11,GBR_ABE_PLO_Psi_Jt_12,GBR_ABE_PLO_Psi_Jt_13,GBR_ABE_PLO_Psi_Jt_14,GBR_ABE_PLO_Psi_Jt_15
2001-05-08T07:00:00Z,2001-05-08T06:48:07Z,0.014933655335073247,0.10336279787942805,0.36867031007142537,0.11012382971419268,0.04369434479488883,0.018944283769360713,0.020941072491870945,0.09160186468522391,0.06401418424932274,0.014985949642297904,0.018878973627682885,0.1683315414906601,0.18660550213611854,0.2885888592370215,0.0780937944598874
2001-05-08T07:30:00Z,2001-05-08T07:18:07Z,0.0742036165987053,0.18116931239923642,0.8599280018232383,0.3370331516949502,0.11215255706971435,0.013290866120942251,0.04924398712119749,0.1337590332522979,0.09137971097428278,0.1370768624354399,0,0.48609406962357693,0.5258401399956804,0.6430191442922311,0.2038677758257373
2001-05-08T08:00:00Z,2001-05-08T07:48:07Z,0.19533258450021326,0.33509409924240474,1.7129105009396044,0.7907934517360373,0.21160432663261983,0.03777169531101258,0.1436882489620189,0.18813680128016796,0.15895585401084183,0.5229415601122315,0.031122186262142564,0.9914375076316295,1.2772100465363403,1.3053884040709183,0.4392756114745545
2001-05-08T08:30:00Z,2001-05-08T08:18:07Z,0.489922403467303,0.6928312287179392,2.9524969311603773,1.826833283337762,0.5174028459881017,0.19182147918948622,0.4939640000910483,0.29656201448073044,0.3588849559563178,1.4871301884670218,0.22847229591343224,1.8489924386565937,2.683787714448703,2.845933042951604,1.005136732729849
2001-05-08T09:00:00Z,2001-05-08T08:48:07Z,1.0811579503926034,1.5767222198657393,4.025185289379041,3.1138134232827928,1.3531793761133715,0.6057868179739503,1.2282534419145374,0.5285480346225653,0.8982883381892058,2.7721407041945993,0.7862511494162193,3.140975030754205,3.9445821865986894,4.798656475430677,2.2495382095909133
2001-05-08T09:30:00Z,2001-05-08T09:18:07Z,1.6226753303342785,2.499166851068792,4.295745814903146,3.522961165889236,2.0869178134743533,0.9175631780895828,1.7451187571654367,0.8525246901504073,1.6073339661600419,3.68900852315874,1.653359843313005,4.489718433249423,4.5228697277992085,5.6338578756559565,3.6876208115804245
2001-05-08T10:00:00Z,2001-05-08T09:48:07Z,1.9512782763046683,3.0517244577625338,4.341524174268535,3.704011652601744,2.449317866994829,1.0372934447020168,2.0226367176920275,1.1968910812482139,2.149759517371668,4.200894019965962,2.437155573326669,5.696114227961266,5.175218284019059,5.778781312112154,4.56979933854202
2001-05-08T10:30:00Z,2001-05-08T10:18:07Z,2.279265096604768,3.419226546766201,4.456831613449355,3.9507825112757895,2.687851161071867,1.1054341378186476,2.275676255967887,1.5861464718429346,2.469969099675798,4.520610564103254,3.162206243785039,6.420933057680338,5.9990914626414495,5.730288815176352,5.1357171964173425
2001-05-08T11:00:00Z,2001-05-08T10:48:07Z,2.4876152475669473,3.6425383291713738,4.549967080539867,4.07648525151281,2.8716506894222675,1.1887018951751465,2.481132808759693,1.9556267597718129,2.5799154337496906,4.961858015252393,3.78950067292595,6.926780364116761,7.2172343082155,5.82745912678925,5.478881835836555
2001-05-08T11:30:00Z,2001-05-08T11:18:07Z,2.623318312626123,3.619967990212525,4.762431408967032,4.07648525151281,3.0175143114625023,1.3166144641808635,2.6535691151953826,2.4364253635250224,2.6275261576114337,5.577370458907368,4.288027180470955,7.291969434191942,8.177472059857584,5.778781312112154,5.478881835836555
2001-05-08T12:00:00Z,2001-05-08T11:48:07Z,2.662535716487712,3.4634644387695244,4.810195822793984,3.9507825112757895,3.144570659748431,1.4038638940488943,2.7706941562577683,2.8004830668974288,2.5483385737714204,6.308099117697898,4.855851032876864,7.451330586498003,8.925010264023923,5.925372635567832,5.679373889934934
2001-05-08T12:30:00Z,2001-05-08T12:18:07Z,2.761444999985428,3.4413190188250113,4.906328198545991,4.139919286713215,3.360510510080652,1.552731985335041,2.9697606161804866,3.2797490202318715,2.5012187124426934,6.992915084560096,5.266254217972957,7.995139518013467,9.594000149459239,6.32453768531368,6.090114702516173
2001-05-08T13:00:00Z,2001-05-08T12:48:07Z,4.207307128975195,4.99297542879581,6.639931347613073,5.636181020166195,4.767857458487925,3.3861927618712206,4.642709755384351,5.257046633792145,3.5883087164628304,7.1694618532281735,5.500493601252389,8.501526308646033,9.880689903210245,6.631913250603027,6.194858638103279
2001-05-08T13:30:00Z,2001-05-08T13:18:07Z,2.5648631375853865,3.4634644387695244,5.003268445060247,4.3975639814989105,3.6041090443480024,1.8313804042731623,3.153053444747787,3.4991960588836704,2.2397722227811485,7.12512172396294,5.312742866457579,8.73186984438086,10.172162422669192,6.946276868224907,6.090114702516173
2001-05-08T14:00:00Z,2001-05-08T13:48:07Z,2.430198635921876,3.419226546766201,4.882219515146912,4.49580279401083,3.626570935461896,1.783994999995982,3.0101535069340337,3.2404142697500014,2.090408529250757,7.080917442064008,5.036484006844074,8.906797778921268,10.113481591990263,7.159795250198207,5.831867595407742
2001-05-08T14:30:00Z,2001-05-08T14:18:07Z,2.411158702426285,3.3095572078107973,4.858161263906383,4.561789967739882,3.5817000411279905,1.7682833537313398,2.9095337880165615,2.969914490538034,2.0462410722736966,6.861922109884971,4.722216698264478,8.73186984438086,9.880689903210245,7.431195049307287,5.73000187646558
2001-05-08T15:00:00Z,2001-05-08T14:48:07Z,2.392168247989946,3.179694432860804,4.667503830150804,4.594932391300404,3.5817000411279905,1.7369855421040101,2.7903836784854765,2.8191367637226694,2.0169609922864606,6.39185765504322,4.288027180470955,8.501526308646033,9.424250462055893,7.541171169607114,5.528702928478713
2001-05-08T15:30:00Z,2001-05-08T15:18:07Z,2.3354938429805383,3.0941711505251597,4.503300269936146,4.561789967739882,3.6041090443480024,1.7058553309283997,2.7119148053064177,2.671109921446759,1.9732885552182775,6.019019195010084,4.035724839949685,8.218187853655383,8.925010264023923,7.65196403483194,5.379840361873624
2001-05-08T16:00:00Z,2001-05-08T15:48:07Z,2.242027027235979,2.946524873278529,4.31861042897484,4.3975639814989105,3.4925921302199745,1.6594750790089758,2.6535691151953826,2.4364253635250224,1.915521786517927,5.537975040256422,3.74905010413265,7.829939957736387,8.282142942018782,7.596465192543769,5.232772291689525
2001-05-08T16:30:00Z,2001-05-08T16:18:07Z,2.168146107700076,2.7809258944338593,4.13706513098029,4.108153609362484,3.316903590155061,1.5982249761413374,2.538178168104134,2.1575457985823427,1.7734294783270386,5.188993525262699,3.588915262736458,7.398018413428732,7.765704670743733,7.541171169607114,5.087485274490548
2001-05-08T17:00:00Z,2001-05-08T16:48:07Z,2.0588152897149326,2.5986214709965236,3.958640085623405,3.79582913069723,3.080807896247638,1.567853858046136,2.4057466234256637,1.8733357650435767,1.6484035235045678,4.849927034535834,3.588915262736458,6.875362819590905,7.315455190985054,7.376511697183207,4.991610306265677
2001-05-08T17:30:00Z,2001-05-08T17:18:07Z,1.9335303316606467,2.4401199202335366,3.783312835612679,3.4041669235731833,2.809917162740095,1.5376526516971907,2.2572877118911627,1.7120268478854157,1.5126914424299895,4.556724599350549,3.6686496671748183,6.029373769119358,6.78334611643747,6.946276868224907,4.708663340960038
2001-05-08T18:00:00Z,2001-05-08T17:48:07Z,1.776057197053001,2.227633411038192,3.5260859282984622,2.9441269132791925,2.5082515491106494,1.433293929952454,2.0760604450842246,1.5706108635303404,1.341380209702129,5.188993525262699,5.127859142533511,6.3219619007827506,7.614109305842441,7.763578737575093,5.628948426836956
2001-05-08T18:30:00Z,2001-05-08T18:18:07Z,1.5724649261197325,1.9846777122284505,3.2551670774585317,2.534683486789741,2.1993329571343203,1.3022255625475365,1.8477205944245876,1.417715019440191,1.1510503046827965,3.4265722565214114,3.4705585652487643,4.363211245838586,5.344161792052458,5.5859184950535035,3.6876208115804245
2001-05-08T19:00:00Z,2001-05-08T18:48:07Z,1.3602527551159969,1.680422733053958,2.9326954399446605,2.121165962396652,1.8677292130781191,1.1468651935524266,1.6110780990795175,1.2112892450491226,0.9569782590975898,2.7721407041945993,3.0867618946375237,3.595914570579185,4.4833252448171095,4.709425143170896,2.918128137042977
2001-05-08T19:30:00Z,2001-05-08T19:18:07Z,1.141666720878935,1.3423623854059976,2.6032462315435363,1.7317610551986506,1.5362292820410277,0.9703072918454273,1.3368751051804517,1.0002922778557761,0.7725748916259324,2.2786029260762617,2.755356828632685,3.0673550536116587,3.722100056322867,3.8963601350522814,2.2141109591579555
2001-05-08T20:00:00Z,2001-05-08T19:48:07Z,0.9628039982148774,1.0265759373550338,2.179069022811968,1.3230876153892497,1.208368289867804,0.7890715952299298,1.0627544866992302,0.7745123384141982,0.598477043596277,1.7914103107553527,2.576950210020501,2.569516941124711,2.8816607303342714,3.0688965678787463,1.639730553102322
2001-05-08T20:30:00Z,2001-05-08T20:18:07Z,0.7645303056191586,0.7205253292243993,1.6963118439453935,0.9870338237223647,0.8884883964113761,0.6176368204371948,0.7652049267356354,0.575926658663652,0.39684908786211875,1.3894273440663247,2.2323506490045104,1.9113575051965426,2.1799072875216168,2.1454996430367674,1.2071277718593998
2001-05-08T21:00:00Z,2001-05-08T20:48:07Z,0.5654048022340663,0.5066267361239568,1.297153346830804,0.6969018230296776,0.6491873781674427,0.47913033413806566,0.5559659184204593,0.3923402789826097,0.2678473167281655,1.062578877798328,2.0008442371856665,1.4881944525554696,1.6267491908666827,1.5716963434035152,0.8669945108360075
2001-05-08T21:30:00Z,2001-05-08T21:18:07Z,0.39331494192339084,0.3468090375016402,0.9576839401271615,0.5010125593904035,0.4667061210278759,0.3702533619197594,0.4218603005022504,0.2659838055566048,0.16689885458463388,0.8653692793086271,1.7461356578756462,1.2329693257901468,1.3032404481459121,1.2481276761033104,0.6320164547429256
2001-05-08T22:00:00Z,2001-05-08T21:48:07Z,0.26880654144966243,0.2124357954365478,0.6340724994828026,0.35276447574187897,0.3221948716098793,0.2779488751662232,0.32990671576689196,0.16047641096815685,0.13561674589035683,0.7193895157174401,1.4133713155515117,0.7400410611356624,1.0495542806026208,0.9726361000211258,0.46246743021843767
2001-05-08T22:30:00Z,2001-05-08T22:18:07Z,0.18525165845003214,0.12197278291835198,0.40288388948711024,0.2315650018043095,0.21160432663261983,0.2680565014012301,0.21227096615212018,0.0835717804418294,0.04486713845641251,0.5041317757287752,1.2123989291984112,0.5303668443113854,0.857519273450191,0.8163212851920186,0.327539661692763
2001-05-08T23:00:00Z,2001-05-08T22:48:07Z,0.11802186319811371,0.04386438848782253,0.259757229578907,0.16183993622788412,0.11215255706971435,0.21978035777065974,0.1531422229609627,0.04585897859470214,0.016505312848773185,0.44867154694752437,1.1014364209104877,0.37944266790843195,0.5677697036709443,0.5719138512740891,0.2038677758257373
2001-05-08T23:30:00Z,2001-05-08T23:18:07Z,0.057899955548330474,0,0.12298674560387378,0.11012382971419268,0.06788938558551474,0.20105294298535217,0.08128961560958028,0,0,0.3083921492997954,0.9142674917418596,0.1683315414906601,0.3281361414959542,0.2885888592370215,0.11151875484909383
2001-05-09T00:00:00Z,2001-05-08T23:48:07Z,0.2537705743645837,0.25003727550204863,0.6624182008919425,0.12213508292475714,0.11156986069512573,0.15591994463152178,0.08936323345827293,0.05995233951614555,0.10448762240302034,0.44007760118374023,0.978075506705998,0.3492187906365371,0.7648093206006771,0.6004739375869533,0.16419080629364008
2001-05-09T00:30:00Z,2001-05-09T00:18:08Z,0.20215014180541369,0.2287022058375516,0.5637179102857156,0.09742910594823562,0.0846255843201445,0.1647781569422839,0.027451828941315426,0.025483755437090035,0.03251647392783482,0.35277049747394573,0.7496163084058711,0.2528965343813637,0.6558737655411103,0.46589097629268844,0.12796804739423984
2001-05-09T01:00:00Z,2001-05-09T00:48:08Z,0.13436153287524444,0.2077769793875467,0.4230490490213533,0.08551218760516195,0.06753759033027716,0.14716312391343583,0.00887755663759871,0.013579381629738048,0,0.2861523202014409,0.6769424628898414,0.2528965343813637,0.49038043481675153,0.38074255716194993,0.07743446624467468
2001-05-09T01:30:00Z,2001-05-09T01:18:08Z,0.09838622473145878,0.17720242553869517,0.2714996077361796,0.0626647268668678,0.043468282696164415,0.10502098519847772,0.014627028376163432,0.013579381629738048,0.02147446178612153,0.3190842670670394,0.6531221134443443,0.2344629383326995,0.3186094637938918,0.2996262740720408,0.04691315531989023
2001-05-09T02:00:00Z,2001-05-09T01:48:08Z,0.09838622473145878,0.1101345959242021,0.26125660763268893,0.051796500379743496,0.02869943144149499,0.09695025673016985,0.00887755663759871,0.013579381629738048,0.03834030066513865,0.23825631556426316,0.5829094666342941,0.13065057368281038,0.19747835291800658,0.15158691084369585,0.01995181377970846
2001-05-09T02:30:00Z,2001-05-09T02:18:08Z,0.08975822291898161,0.04291141718197195,0.2818256449669667,0.03140166001009423,0.01529108192916417,0.08901076277820566,0.0037823027658051567,0.003511655167135102,0.04433994845673199,0.1923127420900789,0.5371704941908427,0.13065057368281038,0.16526486734808113,0.0715174349135189,0.008495590503724197
2001-05-09T03:00:00Z,2001-05-09T02:48:08Z,0.06487928986090324,0.021518028743115005,0.24102597274664098,0.022024222227409594,0.009280377224410977,0.08901076277820566,0,0.003511655167135102,0.050500892877096415,0.12072525859924298,0.4483825667530763,0.05539156089113982,0.0633911240782345,0.04333489293282857,0.008495590503724197
2001-05-09T03:30:00Z,2001-05-09T03:18:08Z,0.04175996177129278,0.021518028743115005,0.09348372387973494,0.013363838471279447,0.009280377224410977,0.08901076277820566,0,0,0.050500892877096415,0.08136851814613712,0.3428033535185384,0.04204994333773214,0.05060462173198646,0.0184327733110235,0.008495590503724197
2001-05-09T04:00:00Z,2001-05-09T03:48:08Z,0.04175996177129278,0.009161795508231523,0.11030369572034363,0.013363838471279447,0.009280377224410977,0.08901076277820566,0.02084977105344491,0.008242011018536676,0.04433994845673199,0.045515805450958846,0.32246338513848216,0.017887187574243138,0.016345197901121947,0,0
2001-05-09T04:30:00Z,2001-05-09T04:18:08Z,0.020941508117062673,0,0.09348372387973494,0,0,0.08901076277820566,0.04157674969616163,0.008242011018536676,0.050500892877096415,0.014705244036296826,0.2631255761717171,0,0.016345197901121947,0,0.008495590503724197
2001-05-09T05:00:00Z,2001-05-09T04:48:08Z,0,0.015095596122478372,0,0,0,0.09695025673016985,0.07267384421704257,0.003511655167135102,0.05681124558141306,0.006263225310715634,0.2065142224247786,0.029485759935987753,0.006961124981733976,0.0184327733110235,0.01995181377970846
2001-05-09T05:30:00Z,2001-05-09T05:18:08Z,0,0.05852979391052767,0,0,0.01529108192916417,0.09695025673016985,0.10669517343188888,0.01935571930751464,0.06984195910420937,0,0.18830604806526047,0.017887187574243138,0,0.030385947384959314,0.04691315531989023
2001-05-09T06:00:00Z,2001-05-09T05:48:08Z,0.0037989193147565333,0.10110900416434208,0.019903074391398788,0,0.03593742906743086,0.08901076277820566,0.11558255712713432,0.031908859370152934,0.08336878845704332,0.006263225310715634,0.11924569923668756,0.06939302794039055,0.03841898618981444,0.11816272562442572,0.07743446624467468
2001-05-09T06:30:00Z,2001-05-09T06:18:08Z,0.020941508117062673,0.14767825924837089,0.10182459396221781,0.013363838471279447,0.051260596097755066,0.06604861640605622,0.1246089471697778,0.05995233951614555,0.0973439439620647,0.05701166406762239,0.08733796028152262,0.18101198653202547,0.14961502073289124,0.2607181766609561,0.11057537715905588
2001-05-09T07:00:00Z,2001-05-09T06:48:08Z,0.06487928986090324,0.1872816988024846,0.36726356220816264,0.041355147154029076,0.07598713724383165,0.037793508312557234,0.11558255712713432,0.09900958728404981,0.11906733729307636,0.10726919485397825,0.0186006201815729,0.3895394355773305,0.37402562029176284,0.5321958193021668,0.18295986548968185
2001-05-09T07:30:00Z,2001-05-09T07:18:08Z,0.1436912380267398,0.28277059845344626,0.8040851671685217,0.14789205508952546,0.11156986069512573,0.0034390936020247645,0.1246089471697778,0.15924304414310825,0.15707562378074602,0.33583530619566265,0,0.7673020380712644,0.8095049652176523,0.9688619837671297,0.30347397270721954
2001-05-09T08:00:00Z,2001-05-09T07:48:08Z,0.2967584966556944,0.4337369543320134,1.5261058631306124,0.3829875178404368,0.17952028044948148,0,0.19127892080612827,0.23431452833833497,0.24737735786420914,0.9117915681675998,0.04373022556156159,1.3625527781524691,1.713459912968205,1.7629669756912187,0.5530355745520505
2001-05-09T08:30:00Z,2001-05-09T08:18:08Z,0.6586027554985134,0.801059971845107,3.0570842301195857,1.2309587287468424,0.40292592173133973,0.14716312391343583,0.47961852875061783,0.3784514807921812,0.5194524089327831,2.096154595173772,0.22506280837115372,2.2007265431926193,3.2207605477831494,3.3783316707739908,1.1382726924542974
2001-05-09T09:00:00Z,2001-05-09T08:48:08Z,1.2590552076300818,1.5906647762404975,4.399697487337505,2.3655295304543955,0.9868873303570606,0.5019380813305475,1.1619807153609443,0.5714157236633803,1.0160334483734497,3.5138290996350334,0.7990538752516109,3.6407093199714264,4.48896102781278,5.531535794391002,2.6266173333176157
2001-05-09T09:30:00Z,2001-05-09T09:18:08Z,1.830535670183503,2.674529466712915,4.975552739281841,2.9858247588165736,1.8040504893163742,0.7644209599817264,1.7538588207294858,0.8327506142526205,1.7234816657863261,4.317694019147131,1.4493015246672283,5.029393042605596,5.123783701961544,6.347683014831072,3.9927351891490193
2001-05-09T10:00:00Z,2001-05-09T09:48:08Z,2.220701659536957,3.314488853365212,5.142130786059421,3.1557429138059327,2.2625152711739136,0.866101646983304,2.0840745549204955,1.1166033764946293,2.2860780612759886,4.744093110787851,2.229715377236933,6.265030637577789,5.837726952006477,6.497105780433273,4.80169894728877
2001-05-09T10:30:00Z,2001-05-09T10:18:08Z,2.5573427984436727,3.7532970932929492,5.335410103523457,3.3582415545249598,2.5728624990639246,0.9708915038577332,2.375645615511802,1.4663686931479214,2.6566761352683153,5.149643343058271,2.9992516471593333,7.261056949877649,6.8244638207329595,6.547279913201235,5.375270002312175
2001-05-09T11:00:00Z,2001-05-09T10:48:08Z,2.731516549218742,3.9117432156676553,5.457795786826816,3.2999153904292333,2.652505424468743,1.0379195207189977,2.5260291581511995,1.7934932490311373,2.7843192082515387,5.149643343058271,3.2602764631976577,7.364606202750686,7.637744114732131,5.957199693277715,5.4243342327993
2001-05-09T11:30:00Z,2001-05-09T11:18:08Z,2.8696837532599,3.8889526061530697,5.556589071068823,3.3582415545249598,2.773511990659563,1.1475601315284403,2.6408252779354853,2.0890890444451355,2.768251372968982,5.376875690656627,3.6863766621709706,7.468889442868184,8.445657119781067,5.861371207151208,5.622567446795091
2001-05-09T12:00:00Z,2001-05-09T11:48:08Z,2.8896148936799935,3.7757770235120733,5.5318167703155146,3.2708932728888347,2.773511990659563,1.2743546054566361,2.7183124858815835,2.2938429424881646,2.688394170664433,5.376875690656627,3.967761639762305,7.312740094280722,8.654296581639594,5.861371207151208,5.7733318718347855
2001-05-09T12:30:00Z,2001-05-09T12:18:08Z,2.731516549218742,3.5094165294456543,5.335410103523457,2.9299322413883684,2.5530802445609524,1.3174170053434964,2.6408252779354853,2.2249110960419256,2.5000123882126197,4.85329265192151,3.8461870195321395,6.605590645637136,7.986025218777493,5.531535794391002,5.326402396291837
2001-05-09T13:00:00Z,2001-05-09T12:48:08Z,2.5957109275634016,3.357448934433784,5.335410103523457,2.791831354787799,2.47446512038331,1.3608736694912853,2.5832120438496604,2.1227890153212625,2.376993111747829,4.926675686002349,3.92707275843449,6.804056140692203,8.239712788974051,5.909196531033301,5.47359558604159
2001-05-09T13:30:00Z,2001-05-09T13:18:08Z,2.6536243158807826,3.487553534377641,5.631202786678072,3.1843899216135565,2.692635276217498,1.4489602523874425,2.679473215122768,2.2420803250709995,2.4536393058760853,5.376875690656627,4.299212526693653,7.5739109698473035,9.0259967994809,6.597638160164129,6.236525993706035
2001-05-09T14:00:00Z,2001-05-09T13:48:08Z,2.7904417252462337,3.5973809112854624,5.656173178225358,3.6555318273178075,3.0210844506237793,1.599208432768228,2.835978869815401,2.4337441445930277,2.4536393058760853,5.530757588137596,4.468927899045679,7.893449175737446,9.296707321071798,7.1114614364855075,6.554559124151834
2001-05-09T14:30:00Z,2001-05-09T14:18:08Z,2.7707517934286194,3.553296167850534,5.581410797835388,3.5953168804055347,3.000169860185403,1.6297687860482222,2.8162481110405384,2.451422644497714,2.3922581075451013,5.2627233917029,4.299212526693653,7.312740094280722,8.654296581639594,6.852209148999405,6.080296166685632
2001-05-09T15:00:00Z,2001-05-09T14:48:08Z,2.614967228701587,3.3359434230917002,5.286798302314659,3.241965034971188,2.773511990659563,1.5536860163216408,2.6408252779354853,2.2938429424881646,2.271038098147403,4.707925783311052,3.92707275843449,6.605590645637136,7.637744114732131,6.347683014831072,5.277730921915484
2001-05-09T15:30:00Z,2001-05-09T15:18:08Z,2.44339420186213,3.060997241759544,4.928391735343468,2.8192653453691814,2.5136699010489276,1.4341710704431752,2.4129545023290633,2.0723030338454946,2.1224096405399973,4.352596637804076,3.607448259683554,6.121675412891394,6.8244638207329595,5.909196531033301,4.479873389027997
2001-05-09T16:00:00Z,2001-05-09T15:48:08Z,2.3126462168323343,2.9575288647494355,4.9048830738547204,2.6023970712005107,2.3773527143731394,1.346344461180502,2.283211058254373,1.8742073808702917,2.063861486916822,4.352596637804076,3.4515362392087034,6.313160428539862,6.778027773687881,6.0537413696397975,4.2556529980496505
2001-05-09T16:30:00Z,2001-05-09T16:18:08Z,2.238994018203404,2.8350334816342384,4.6724176774204285,2.5226049222589477,2.319702391806855,1.3318588765073747,2.1558155550409053,1.7934932490311373,1.962647926410207,4.110663834578527,3.3745494007059853,5.793155864244162,6.5481410615967475,5.718957745796771,3.9495626684473675
2001-05-09T17:00:00Z,2001-05-09T16:48:08Z,2.12996489544722,2.6944161839240657,4.5807585735420675,2.3655295304543955,2.1869870332028825,1.2886647742559445,2.048492764814114,1.6666010044977668,1.8208184196951038,3.874262670089367,3.1848974428227095,5.249093632578323,6.188180448238703,5.392801234476435,3.610782703907764
2001-05-09T17:30:00Z,2001-05-09T17:18:08Z,2.0049676319759815,2.517247802060744,4.243721816215028,2.086260012474245,2.0017813925046473,1.2175559172633068,1.8734805180044263,1.527185637481893,1.6549417561158175,3.4817273568790448,2.962601774500215,4.7285996634312015,5.623441953511265,4.985900311555984,3.1639351584691084
2001-05-09T18:00:00Z,2001-05-09T17:48:08Z,1.830535670183503,2.287366138713029,3.9171232165974703,1.7472169985037318,1.7863882450497477,1.0923747458342978,1.6865781756336613,1.3321389481611758,1.480619274187236,3.1358666123495347,2.7105140321842716,4.231077584915248,5.042487578029105,4.507204522341177,2.663837570437148
2001-05-09T18:30:00Z,2001-05-09T18:18:08Z,1.6777372082818465,2.083021237506453,3.621593055095679,1.426825307753156,1.5615744812095642,0.9708915038577332,1.4894703330534727,1.1306484276696693,1.3119808220741311,2.8329293226569234,2.535223288729767,3.794757741455426,4.48896102781278,4.007854384118184,2.228951076290774
2001-05-09T19:00:00Z,2001-05-09T18:48:08Z,1.4964365508292954,1.8848085197550952,3.334939354226519,1.146511566236971,1.345785780728875,0.8532192826483838,1.315115643753719,0.9652399778481145,1.16146750541008,2.5695842613127966,2.363905965310358,3.3399157487841395,3.9989052133042757,3.5706550627286417,1.786887539134914
2001-05-09T19:30:00Z,2001-05-09T19:18:08Z,1.368402284197088,1.7099778547345557,3.01810523331214,0.9426234048182232,1.139254185549611,0.7395002417331141,1.1319791094575662,0.8588490955397993,1.0279551503173343,2.3708387894512435,2.2964922475114085,2.906824564862401,3.601876007472562,3.1527792595621085,1.4368236334356774
2001-05-09T20:00:00Z,2001-05-09T19:48:08Z,1.2590552076300818,1.4904285088485294,2.6566774683105487,0.7308127287219179,0.942312570696254,0.606146450761822,0.9421813796535301,0.7683980649156207,0.8530068963194609,1.9629035338170153,2.0010239552431184,2.395753085877826,3.1195572326740733,2.6835383081981625,1.1382726924542974
2001-05-09T20:30:00Z,2001-05-09T20:18:08Z,1.122215258839562,1.2639543496044034,2.382655696200569,0.5330984615197207,0.7694413344055514,0.46824016300989746,0.7617497173064748,0.668158998578727,0.6866728732535401,1.6044564729060093,1.7492971794959098,1.9183010663566165,2.6626772893770916,2.240793550032787,0.8863766722317886
2001-05-09T21:00:00Z,2001-05-09T20:48:08Z,1.0042020521384578,1.0631819076515392,2.11862230373967,0.3829875178404368,0.6189641147393925,0.35993030872136683,0.6040414620075014,0.5714157236633803,0.5499598181050176,1.3382398577581724,1.657573841753107,1.5320267074427123,2.2310762247150877,1.9182834215859108,0.7021581201875154
2001-05-09T21:30:00Z,2001-05-09T21:18:08Z,0.8756360463154346,0.915215188920764,1.9313726726070248,0.2895228136953445,0.5146625557930389,0.2880856083678454,0.5039661631464871,0.4897911951773737,0.4401211434138868,1.1534000214502973,1.4785578659514438,1.2799477789733498,1.9669899365333587,1.7019586309612302,0.5530355745520505
2001-05-09T22:00:00Z,2001-05-09T21:48:08Z,0.7924752839206949,0.801059971845107,1.7495573675235088,0.20216944259574748,0.4150315662105979,0.2294062766421796,0.40827221770074124,0.42221135570806595,0.3638960291636464,0.9762056154755602,1.3339522443903735,1.1190891251497084,1.685947398694672,1.4935129210314906,0.43550027087622456
2001-05-09T22:30:00Z,2001-05-09T22:18:08Z,0.6848914476736168,0.690816249209941,1.510489441250716,0.14789205508952546,0.3320211769226028,0.2011701508509459,0.3396113448482322,0.3569775597379542,0.2999535537019073,0.8694812104945119,1.27729217692886,0.9895771161489754,1.4706388110895199,1.3495278468609013,0.34631009872883417
2001-05-09T23:00:00Z,2001-05-09T22:48:08Z,0.5939794228074681,0.5977122865668141,1.3720341175933481,0.10964301670302637,0.2642794945429751,0.18278738859010926,0.284606965372019,0.30453470607577,0.2388289544817911,0.7054583240660035,1.1935864885960588,0.8154540053850131,1.31482222084217,1.2097114853458908,0.30347397270721954
2001-05-09T23:30:00Z,2001-05-09T23:18:08Z,0.530973263892922,0.5332227645527511,1.1787939596194388,0.08551218760516195,0.2104990859827814,0.17373486359348292,0.22151619460815947,0.2539748224516742,0.1889240610493613,0.6267028202135558,1.1114420496957125,0.7912871922227428,1.1393188938216148,1.0741574527634083,0.24162366991625467
2001-05-10T00:00:00Z,2001-05-09T23:48:08Z,0.2358106344661669,0.14080301484137034,0.5885282411062064,0.051796500379743496,0.0939292346160919,0.1301933205286184,0.07326900406359697,0.09165621902347344,0.038696074808257194,0.19659199706290076,0.6198438295997369,0.1692914951561585,0.3671567304978456,0.2131003196641614,0.1284343482746721
2001-05-10T00:30:00Z,2001-05-10T00:18:09Z,0.19458477034153243,0.11229677451345994,0.4439211124536233,0.041355147154029076,0.05959881207961062,0.11341462198798372,0.049429755470340245,0.07573598252904824,0.027135952251951558,0.21201661139437983,0.5726005816608235,0.15193588799438365,0.29214856671182377,0.2131003196641614,0.0777157951152891
2001-05-10T01:00:00Z,2001-05-10T00:48:09Z,0.14552301930312783,0.09404988838596758,0.30930629831033407,0.022024222227409594,0.03612422731832511,0.0971191121675566,0.0276759559777553,0.04588611166994152,0.027135952251951558,0.18141423993438582,0.48083252620729494,0.102344914447843,0.23845264929113183,0.2131003196641614,0.062028438828778336
2001-05-10T01:30:00Z,2001-05-10T01:18:09Z,0.11757189394062226,0.08517606709066074,0.23604993189265155,0.013363838471279447,0.021910008048782834,0.08916571709225912,0.014746327100710098,0.038912961358587225,0.021673481194632954,0.16649370070424488,0.48083252620729494,0.11843425726565093,0.20399505155314301,0.19430568918945543,0.04708326157294158
