TIMESTAMP,TIMESTAMP_solar,USA_PAR_FER_Pta_Jt_1,USA_PAR_FER_Pta_Jt_2,USA_PAR_FER_Pta_Jt_3,USA_PAR_FER_Pta_Jt_4,USA_PAR_FER_Pta_Jt_5,USA_PAR_FER_Pta_Jt_6,USA_PAR_FER_Pta_Jt_7,USA_PAR_FER_Pta_Jt_8
2008-06-20T19:00:00Z,2008-06-20T13:51:09Z,2.880666080878464,3.990922799550371,3.974484215936652,3.8054337560732927,3.577452709495144,4.640440572974163,4.668665717285776,4.296689702913639
2008-06-20T19:30:00Z,2008-06-20T14:21:09Z,2.353808498631411,3.957068106784863,2.900882615597261,3.1920593884574004,3.8171806775549655,3.5698222874866534,4.20859757098846,5.059639927906709
2008-06-20T20:00:00Z,2008-06-20T14:51:09Z,2.0495699759697326,3.604329553329121,2.7397491238879277,3.7739291503225383,2.9636322092614815,3.6470686389417257,3.492167910374384,4.5936006162836085
2008-06-20T20:30:00Z,2008-06-20T15:21:09Z,1.7859060913182143,3.283264855382246,2.0970491507060722,4.484933398557585,2.7729680430239507,3.5324624731145056,3.537745008480702,3.8046100679577535
2008-06-20T21:00:00Z,2008-06-20T15:51:09Z,2.5742854827292683,3.4039642460529294,2.931221886456174,4.568100622395353,3.335192051002359,3.11832115580444,3.3652522522554555,2.383147339008766
2008-06-20T21:30:00Z,2008-06-20T16:21:09Z,1.7452324033233269,3.0460339486195114,2.71229457685771,2.2393816762774,2.9950577974903427,3.1232483006240317,3.687651739964187,5.099857682751978
2008-06-20T22:00:00Z,2008-06-20T16:51:09Z,1.6962192760942805,3.2762745991049806,1.9038662241699564,3.2025508296274303,2.938667840789081,3.088789958093926,2.986739737803571,5.116524614127642
2008-06-20T22:30:00Z,2008-06-20T17:21:09Z,1.7083590360739802,2.9966793233019335,2.74682831066858,2.9158638990174155,2.822725389211454,2.711155215724835,3.0454806498651354,2.484811686097579
2008-06-20T23:00:00Z,2008-06-20T17:51:09Z,1.2927343444160304,2.238719632907969,1.9234887829958407,2.181074868271154,1.9860939173469958,2.3248779711829775,2.488885088387192,3.507973735242864
2008-06-20T23:30:00Z,2008-06-20T18:21:09Z,1.1886345155771962,2.039323923784414,2.0807015106437974,2.4296191485825234,1.6829317867609053,2.2698561934296047,2.2181414895152587,1.528202231494136
2008-06-21T00:00:00Z,2008-06-20T18:51:09Z,1.3073244679649823,1.929211454462213,1.700995443020464,1.6447706126875692,1.466530724618546,1.8678797844149013,1.989251242989951,1.9490350717902691
2008-06-21T00:30:00Z,2008-06-20T19:21:09Z,1.1517862843747428,1.3875686215746446,1.137996782545429,1.955853810880277,1.3463953702955185,1.5518137943801318,1.7153039117624875,0.8134979260397643
2008-06-21T01:00:00Z,2008-06-20T19:51:09Z,0.9347326424706517,1.1605211017160957,1.1174320504584523,1.2950225217098583,1.0964646427083156,1.1370034208167734,1.341554771113522,0.2798122005343212
2008-06-21T01:30:00Z,2008-06-20T20:21:09Z,0.5153548560207608,0.8455040606590586,0.7963008143197029,0.9050729069050985,0.784152898999616,0.9067153441289538,0.8475331849678276,1.0011031526401313
2008-06-21T02:00:00Z,2008-06-20T20:51:09Z,0.5906833607751322,0.698443163078705,0.46643856456038696,0.6258050741185199,0.6990180134186872,0.724393225264237,0.7541809918564137,0.7709397951957357
2008-06-21T02:30:00Z,2008-06-20T21:21:09Z,0.3281513010936785,0.5168382992225449,0.5113453317911942,0.49192404274720153,0.5696958664803305,0.6149702380443347,0.6200928034459877,0.686210062540201
2008-06-21T03:00:00Z,2008-06-20T21:51:09Z,0.2595776608375625,0.4436141664704434,0.2852846272490116,0.46124953579597533,0.4528069392296749,0.44288942132364034,0.4811137679316884,0.785852201058864
2008-06-21T03:30:00Z,2008-06-20T22:21:09Z,0.21675891622504107,0.39190786192473825,0.30157762257396953,0.47639322247261695,0.33301781367907546,0.41776986676913574,0.46677148743745567,0.32141466782013295
2008-06-21T04:00:00Z,2008-06-20T22:51:09Z,0.1916071334360875,0.3264460476510254,0.2870902868875145,0.40951773134387226,0.3198506754203745,0.33983225247101584,0.3049450399513313,0.274257532766356
2008-06-21T04:30:00Z,2008-06-20T23:21:09Z,0.16335074234793034,0.26112558572445704,0.18866373363707392,0.3383003539750031,0.22683293967487245,0.2966702445398722,0.26647402266306897,0.3562859424141804
2008-06-21T05:00:00Z,2008-06-20T23:51:09Z,0.15800893306514785,0.18722412641833924,0.1453376852927739,0.20873385209016462,0.18409088315043348,0.2409341306992503,0.22520813448365884,0.4106898850975997
2008-06-21T05:30:00Z,2008-06-21T00:20:57Z,0.16490444314523123,0.28095198095957424,0.23163834823075943,0.2786787512560831,0.24847899631886697,0.31119091226960605,0.29525331332368965,0.295045680895193
2008-06-21T06:00:00Z,2008-06-21T00:50:57Z,0.15270135463419607,0.2147362799543379,0.24122387905981738,0.19498788360982,0.20527754120920713,0.25349631994609617,0.2726809904182069,0.2681938348796804
2008-06-21T06:30:00Z,2008-06-21T01:20:57Z,0.1176125833830741,0.16980316725931327,0.1259988719373455,0.16009786734975998,0.1680456335415775,0.20652707659151645,0.21575825641308746,0.40434908413725157
2008-06-21T07:00:00Z,2008-06-21T01:50:57Z,0.11338282802812912,0.1475320741853082,0.13168500366685262,0.18020952401712154,0.16668739866204252,0.15865663092391832,0.17661296636961824,0.22691412767742092
2008-06-21T07:30:00Z,2008-06-21T02:20:57Z,0.09004387063758125,0.11716376486517188,0.13481830906056652,0.1364272119580543,0.11568003058117914,0.14661634290359024,0.13704655697515394,0.1526933380301193
2008-06-21T08:00:00Z,2008-06-21T02:50:57Z,0.07969320103137893,0.1186007935431127,0.09860826585208406,0.10129980660735186,0.10939020420867065,0.10603039338933769,0.13605057496594952,0.11923386168006678
2008-06-21T08:30:00Z,2008-06-21T03:20:57Z,0.06826456263308411,0.096696473196966,0.08355880890607029,0.1012347107900466,0.08854482836754363,0.09908159158822556,0.09570159148109028,0.11502557555107767
2008-06-21T09:00:00Z,2008-06-21T03:50:57Z,0.06033388722542035,0.06793107706906232,0.056167608567910435,0.06497495547352954,0.06338636421164952,0.08837560788657245,0.09300964359294002,0.09355571120397453
2008-06-21T09:30:00Z,2008-06-21T04:20:57Z,0.03670382756707678,0.05529379683601484,0.03821935339771072,0.0566805116565597,0.05426204494736722,0.06029256284665599,0.06829729788018189,0.09081720888342865
2008-06-21T10:00:00Z,2008-06-21T04:50:57Z,0.0324957090366325,0.03850403023871836,0.0399995490943671,0.036861799173862154,0.03827569569198244,0.05314625404146667,0.05714762623683658,0.060946593530730696
2008-06-21T10:30:00Z,2008-06-21T05:20:57Z,0.018974935792004644,0.03203309473038809,0.03582161791609681,0.045844460254662614,0.033905235064618386,0.036217268751193944,0.036129188089723895,0.03435747867677215
2008-06-21T11:00:00Z,2008-06-21T05:50:57Z,0.018772876834066785,0.027493116761755667,0.017818323774707535,0.03673315978170477,0.027375202507095204,0.02629317869258551,0.030282372917606278,0.02734774376814288
2008-06-21T11:30:00Z,2008-06-21T06:20:57Z,0.01973962884504,0.02940736732571953,0.028450319634730145,0.023750386323899537,0.023791010026565296,0.03339710954474071,0.0352074236237335,0.031664398081851425
2008-06-21T12:00:00Z,2008-06-21T06:50:57Z,0.05851707422520928,0.1043527988051455,0.09498423642352796,0.11726899958443261,0.0977204078431358,0.10699805288816389,0.1096646818313516,0.15893327534474844
2008-06-21T12:30:00Z,2008-06-21T07:20:57Z,0.22965400114237322,0.34747128818676953,0.20813087253289567,0.45836583202365083,0.27932311067156657,0.3699476838780092,0.37219786392039905,0.28488724192345094
2008-06-21T13:00:00Z,2008-06-21T07:50:57Z,0.5012955462647465,0.564658929211457,0.5647300897570405,0.6768353184929292,0.6379733258771288,0.7176433203168656,0.7172422123602649,0.5701491004182453
2008-06-21T13:30:00Z,2008-06-21T08:20:57Z,0.823219375186525,1.0547498244577342,0.801744087138181,1.276623277212334,1.038905109974764,1.0499029712523793,1.0868117859605357,0.7085938925656171
2008-06-21T14:00:00Z,2008-06-21T08:50:57Z,1.192464346192059,1.3234381415688516,1.323604926463819,2.069815942078154,1.3201493447716475,1.552615749517681,1.5359327785638055,1.367382794591041
2008-06-21T14:30:00Z,2008-06-21T09:20:57Z,1.31623361730585,1.7328885875988478,2.156277509402826,1.6379796126472772,1.9473008655157475,2.1580759059911463,2.084456814124212,3.1532835370055694
2008-06-21T15:00:00Z,2008-06-21T09:50:57Z,2.040355001693321,2.4683271919159178,2.7348104809697102,3.4357866042500156,2.398521821003745,2.7370913904617526,2.6863608172764777,2.0818351762578637
2008-06-21T15:30:00Z,2008-06-21T10:20:57Z,1.9867575365098928,2.547673996171074,2.25185711784329,2.3609214226960926,2.999730408466749,2.8053438841818705,3.330949020783522,4.46174924720356
2008-06-21T16:00:00Z,2008-06-21T10:50:57Z,1.9750522344549288,2.631532664657285,2.9435824606263767,2.4131547300976615,2.8412772885237723,2.9939227547325036,3.318583064789483,4.741034477644415
2008-06-21T16:30:00Z,2008-06-21T11:20:57Z,2.6552921177313213,2.742879878559277,2.8134979282885797,3.9398180481893847,2.7762999432459807,3.646119172056772,3.7642072167072413,2.026014027945491
2008-06-21T17:00:00Z,2008-06-21T11:50:57Z,2.519207604419821,3.2289648250009964,2.2043066538673477,4.476438127853692,3.2958768898702466,3.397943063273781,3.583355644217857,3.5575835236466777
2008-06-21T17:30:00Z,2008-06-21T12:20:57Z,2.3174684882863215,3.6019863839318753,2.7387728282621016,3.8880928807524464,2.967037845085377,3.5697039054018704,3.6171014517717737,4.503186602821534
2008-06-21T18:00:00Z,2008-06-21T12:50:57Z,2.1527342214689824,3.4164103147087497,3.528551005806507,4.873036982776262,3.2100805626359126,4.048646343820356,4.017272786514138,2.6555197519734017
2008-06-21T18:30:00Z,2008-06-21T13:20:57Z,2.0824368626256784,3.1317898129331643,3.521028511685942,3.251805254715492,3.2326809092886144,3.9371500630670093,4.128969641412992,5.420266833891218
2008-06-21T19:00:00Z,2008-06-21T13:50:57Z,2.765711377768018,3.4091233996793164,3.5985423401554923,3.7821694054947232,3.035074214285885,3.757253928515178,4.662501939532291,4.084383891218592
2008-06-21T19:30:00Z,2008-06-21T14:20:57Z,2.7343818770087505,3.489185207641367,2.689949672595333,4.354614681520692,3.564460059982305,3.820951239482016,3.8858509432935096,3.0102324461124206
2008-06-21T20:00:00Z,2008-06-21T14:50:57Z,2.1312629810040713,3.215267428238906,3.1612136569815505,4.210516361410708,2.9920952308878874,3.06361186311249,3.54788130012569,2.0838188902004116
2008-06-21T20:30:00Z,2008-06-21T15:20:57Z,2.083198304215982,2.4652602882883787,2.3559097001824783,2.2949332138248155,2.5446790322474486,2.9228398419376154,3.5563928087802466,4.417988518175395
2008-06-21T21:00:00Z,2008-06-21T15:50:57Z,1.8050385289177857,2.6921739422779494,2.450476548349,2.035780517089939,2.2689597669898216,3.0994169781489327,3.010283690859766,4.507403461164099
2008-06-21T21:30:00Z,2008-06-21T16:20:57Z,1.624142707324409,3.118579573438887,2.7241659322851883,2.7052387248152154,3.022029289897325,3.3020193118608434,3.6340970922507885,3.741695857380285
2008-06-21T22:00:00Z,2008-06-21T16:50:57Z,3.115787631711661,3.9680942655574416,3.671891082358623,5.148108542174785,3.147579590747668,3.967909745944993,4.385945745158584,0.9454878369161424
2008-06-21T22:30:00Z,2008-06-21T17:20:57Z,1.966591334722018,3.4953088175723246,3.5911667851445364,2.8944190413600923,2.832538959476145,3.566983843830435,4.238343393797439,4.574191870318608
2008-06-21T23:00:00Z,2008-06-21T17:50:57Z,2.141571592605,3.0288930121703124,2.966734859920565,4.103637449596415,3.1200229436750346,3.2963720665784058,3.921546079205345,1.766726455706424
2008-06-21T23:30:00Z,2008-06-21T18:20:57Z,1.5722190912106537,2.471946032079258,2.631758043983058,3.781388480911785,2.5664481735811795,3.1658430097500396,3.094741601952007,2.3218425397625633
2008-06-22T00:00:00Z,2008-06-21T18:50:57Z,1.4604392056041768,2.2296418861600196,1.7779259894311739,2.2018929561416765,2.383981693647421,2.918312861440053,3.168481609859643,3.9360993357791934
2008-06-22T00:30:00Z,2008-06-21T19:20:57Z,1.5950716677334214,2.147211860410371,1.3742155906626405,2.8964236295504926,1.979322867209561,2.245095299633294,2.4031848999272785,1.6960255707545253
2008-06-22T01:00:00Z,2008-06-21T19:50:57Z,1.043315550392991,1.6216006498706876,1.1587089560428654,1.3404000053631955,1.5747780261509055,1.8096386959177604,1.792508265647968,1.8002580116707911
2008-06-22T01:30:00Z,2008-06-21T20:20:57Z,1.0047158266829963,1.1143855119899433,0.7924519196372927,0.8777928955982323,1.0870396702843526,1.211125463477286,1.4541297540142486,1.8933582257156805
2008-06-22T02:00:00Z,2008-06-21T20:50:57Z,0.7583999202062499,0.8914028912871953,0.9646098920209275,0.8776890006520076,0.8434429430133993,1.0355984987930305,1.1163272114204186,1.0230446684815078
2008-06-22T02:30:00Z,2008-06-21T21:20:57Z,0.5996638337410517,0.837511267796998,0.5540706637732261,0.9378884291978401,0.7299485054380905,0.7963914946126232,0.8652974152656034,0.8501563212531377
2008-06-22T03:00:00Z,2008-06-21T21:50:57Z,0.4707065676183679,0.7058226001333887,0.659297277505671,0.8306861312411491,0.6006981463831907,0.6665792355409934,0.8063271569880825,0.289266388021905
2008-06-22T03:30:00Z,2008-06-21T22:20:57Z,0.33250959506221966,0.587486904737336,0.5033980268611971,0.6776112694640738,0.540323706231738,0.5378385666558249,0.6614912368611798,0.3966156318901835
2008-06-22T04:00:00Z,2008-06-21T22:50:57Z,0.38968566048041076,0.4321383951942051,0.3865480947760594,0.4383131018736923,0.44486291678071466,0.4791918530281726,0.47404290115911946,0.5706894430031313
2008-06-22T04:30:00Z,2008-06-21T23:20:57Z,0.20669402372425355,0.3882533801613867,0.379264648446771,0.3251801630765508,0.383136533509262,0.42435205420617655,0.4679279997355653,0.3862004460890696
2008-06-22T05:00:00Z,2008-06-21T23:50:57Z,0.260945303462875,0.3309088993188633,0.21485099549978406,0.35839979249304615,0.26436398211701784,0.35994517427885897,0.3703571523411133,0.36525640532411396
2008-06-22T05:30:00Z,2008-06-22T00:20:45Z,0.23357550425829463,0.2716937289115586,0.3069204693635565,0.39288597639344003,0.3132852366213992,0.35014099891742684,0.3835394158592697,0.18725462366698734
2008-06-22T06:00:00Z,2008-06-22T00:50:45Z,0.22703338110723212,0.26845163306598435,0.26891850547131596,0.2986834169743384,0.21446670932459394,0.2648439826611449,0.31103361624196796,0.19029482850246993
2008-06-22T06:30:00Z,2008-06-22T01:20:45Z,0.13038587374716804,0.2320900510021582,0.18881682654605506,0.2422856658469246,0.21210192969764471,0.2206949920668182,0.21334267374452093,0.2695741693506851
2008-06-22T07:00:00Z,2008-06-22T01:50:45Z,0.11960572253884195,0.1565153009785627,0.11960572253884204,0.19320924410120616,0.15914616030545542,0.2127374511560435,0.18412210981964655,0.2763043590296028
2008-06-22T07:30:00Z,2008-06-22T02:20:45Z,0.11949055579288016,0.15410046024594864,0.1056624252825642,0.14443129407433322,0.15480954017102605,0.15658566137764823,0.18695382892967363,0.16276722223061865
2008-06-22T08:00:00Z,2008-06-22T02:50:45Z,0.07352431434614481,0.129652250744318,0.08037440574485391,0.14737181249161338,0.13024883435021536,0.136171513865249,0.13142277159690888,0.17151241502084494
2008-06-22T08:30:00Z,2008-06-22T03:20:45Z,0.07934203915183179,0.11525515941245099,0.08351037091886639,0.12923597531077216,0.09713685863238658,0.10152958567353966,0.11884206295371354,0.10435612348886107
2008-06-22T09:00:00Z,2008-06-22T03:50:45Z,0.07928464367181536,0.08203014231247793,0.07391204541281653,0.09322951031346939,0.07489610798790851,0.0948603791394436,0.0982745350265745,0.1196186379037652
2008-06-22T09:30:00Z,2008-06-22T04:20:45Z,0.058298928157301436,0.06740813568187969,0.053398438544078976,0.09973601247833708,0.07293363851777628,0.06882192309478524,0.07926356734687279,0.054609122577725315
2008-06-22T10:00:00Z,2008-06-22T04:50:45Z,0.02617651241926357,0.04568706456154707,0.031641051089581596,0.0499024577184257,0.04021631537664623,0.05177626541931528,0.053005997268648034,0.07205062131022706
2008-06-22T10:30:00Z,2008-06-22T05:20:45Z,0.02610101560383,0.028980531056335742,0.025676888428888406,0.04361120742383523,0.030075244317170232,0.037639984174166,0.03654687660306379,0.03399039047756139
2008-06-22T11:00:00Z,2008-06-22T05:50:45Z,0.01544100120157889,0.023824982322748635,0.017902610088787102,0.024230494193246924,0.020122018026748973,0.026650476382171807,0.02681257597811108,0.02834107815479668
2008-06-22T11:30:00Z,2008-06-22T06:20:45Z,0.01758871747049075,0.021341778766684374,0.01695144509837145,0.027702230016022924,0.02068906067345103,0.022710069988248878,0.025018434333025617,0.031656908421967084
2008-06-22T12:00:00Z,2008-06-22T06:50:45Z,0.04120721118521036,0.046974769792999416,0.03579871214620435,0.03700166482156262,0.040571098398313715,0.04967285417415916,0.06204096875869458,0.07353970118808259
2008-06-22T12:30:00Z,2008-06-22T07:20:45Z,0.12813039596022857,0.1712854251551668,0.11224305217772043,0.1997520019072277,0.16873138562663922,0.17256618984542554,0.18655000178117612,0.21985806339167246
2008-06-22T13:00:00Z,2008-06-22T07:50:45Z,0.2445949268009732,0.4838230766176152,0.3843526817692754,0.47077517826177384,0.45173998096972157,0.4607624556674624,0.49888033492788303,0.46112698292669296
2008-06-22T13:30:00Z,2008-06-22T08:20:45Z,0.47824485555487317,0.8615440412569395,0.5251316060994681,0.8967632042621694,0.6699209789746297,0.7679790286830173,0.9312678728857562,1.1383390828422009
2008-06-22T14:00:00Z,2008-06-22T08:50:45Z,0.9319576241413501,1.4339708146878283,0.8973898026612841,1.2928330014164215,1.164865775588546,1.340257497481133,1.6231640677622536,1.8615158722926266
2008-06-22T14:30:00Z,2008-06-22T09:20:45Z,1.5530857706885517,2.470818271549961,1.6271591631772608,1.7029639779298307,2.2559350364110564,2.33344207779581,2.4148292860862806,4.603853792052595
2008-06-22T15:00:00Z,2008-06-22T09:50:45Z,2.1678608042065,3.468828196545703,3.2581912247870144,3.562456159163277,3.0530458513744994,3.5543904270403823,3.737691041735345,3.9129226892616145
2008-06-22T15:30:00Z,2008-06-22T10:20:45Z,2.1894769463729467,3.8003489116731637,3.8243415849690146,4.387741091192877,3.510057870728504,4.179032585962464,4.16886914826633,5.609254367290079
2008-06-22T16:00:00Z,2008-06-22T10:50:45Z,2.8248718755901248,4.2407696661739065,3.91099055921429,5.249234013162954,4.382544172356406,5.27186815191896,4.813169118652549,6.085849560715396
2008-06-22T16:30:00Z,2008-06-22T11:20:45Z,3.142300717170179,5.728152349008145,4.600492553242623,5.945251914959708,5.206318733093512,5.091454209122279,5.991405018539508,5.295661918487358
2008-06-22T17:00:00Z,2008-06-22T11:50:45Z,4.500177156816196,5.625221446020254,3.9131975276662607,6.0371607396057385,5.185389316496035,5.454760190080237,6.8721917173055305,5.18374837050981
2008-06-22T17:30:00Z,2008-06-22T12:20:45Z,4.11585086662784,5.477082793871934,4.175500879187667,7.032828250053308,5.691053050152072,5.668558769321437,7.285529120237784,6.017478165766012
2008-06-22T18:00:00Z,2008-06-22T12:50:45Z,5.4002337615154286,6.784499763728222,4.442025420753,7.67035281885103,5.830082198321632,6.461127884731635,6.995642990220369,5.237654024596741
2008-06-22T18:30:00Z,2008-06-22T13:20:45Z,4.4963458494578745,6.424970001619492,5.238379549719043,4.498577286604,6.350872141010453,7.1699985665204355,7.252170724932057,6.61875328186837
2008-06-22T19:00:00Z,2008-06-22T13:50:45Z,4.460577710499125,6.586321775658867,5.4302685171293765,7.493770553638538,6.453254630095679,6.582143657126509,6.562689045332057,5.994489454826883
2008-06-22T19:30:00Z,2008-06-22T14:20:45Z,3.5567314067934466,5.087151891928125,5.218125452999073,6.541018468824862,5.8847260165158986,5.8035244399893005,6.179467033023092,7.090951855316044
2008-06-22T20:00:00Z,2008-06-22T14:50:45Z,3.746688773821357,4.228034206569238,3.7165221975426084,6.763253581462138,5.162332954632689,5.089924143033558,6.070169004111231,4.531859838940032
2008-06-22T20:30:00Z,2008-06-22T15:20:45Z,2.674338500501643,4.045292612128476,3.971512247430116,6.3238695016771995,4.108723073473018,5.415698519222898,5.611598027464914,5.3947738671578955
2008-06-22T21:00:00Z,2008-06-22T15:50:45Z,3.8152596105962857,3.672187375198926,2.8074412748117243,5.960413783446415,4.3766453182734155,5.066906044112056,4.876515732164446,3.1101609990177375
2008-06-22T21:30:00Z,2008-06-22T16:20:45Z,3.1266302570687143,4.2874500726595315,3.2571601380149136,3.9802613421788613,3.2621476547350072,4.166135060251634,4.376960524563523,4.796568616549778
2008-06-22T22:00:00Z,2008-06-22T16:50:45Z,3.237068180215732,3.6417017027426954,3.8281849783420867,5.418354123191877,3.303674521372441,4.469627737636483,4.656275411935936,2.0487773292504747
2008-06-22T22:30:00Z,2008-06-22T17:20:45Z,2.810035110122107,3.116764294677695,2.1200019936744927,3.9894582971874466,2.7362539761230726,3.8545490794081556,3.548368764602955,4.278427498741804
2008-06-22T23:00:00Z,2008-06-22T17:50:45Z,2.441470726400911,3.0186662513924216,2.957866656139551,3.597154639923569,2.853988563097613,3.472164741982003,3.465155853562512,1.6303345155199684
2008-06-22T23:30:00Z,2008-06-22T18:20:45Z,1.4676339009384196,2.118896444479844,1.9057970655664056,2.1495191902975077,2.0518689599951165,2.75041167416971,2.6518626347990764,4.421479347130933
2008-06-23T00:00:00Z,2008-06-22T18:50:45Z,1.5313975687055625,1.700734799860504,1.8547495191100578,1.5426338585587847,1.846015176204746,2.2771526429561133,2.4372375098762316,2.3589785332932753
2008-06-23T00:30:00Z,2008-06-22T19:20:45Z,1.273917587424434,1.6429021125133203,1.0184727240148623,1.8182943107761849,1.460585649852963,1.8237114892828061,1.6522245601181527,2.0385569555044305
2008-06-23T01:00:00Z,2008-06-22T19:50:45Z,1.0699825422342588,1.4628667569609024,1.12380093097409,1.8436622266190306,1.2691635093071576,1.5556748424641371,1.4649862393673894,0.6831794713074288
2008-06-23T01:30:00Z,2008-06-22T20:20:45Z,0.8304621160375267,1.054820832870246,0.978384540633271,0.8424141762683399,1.0083579124770892,1.2946300487167537,1.145464987637968,1.7802883255193986
2008-06-23T02:00:00Z,2008-06-22T20:50:45Z,0.7477197615925876,1.0317094787359258,0.9709520382419682,1.0505241431511478,0.9366813347712566,1.1203292748945797,1.04720433453816,0.7440794511661377
2008-06-23T02:30:00Z,2008-06-22T21:20:45Z,0.5410007057736733,0.9378196196784199,0.8615772793070479,1.231188834039363,0.8703730587491673,0.9263462006535572,0.9362796859843671,0.47032304012805537
2008-06-23T03:00:00Z,2008-06-22T21:50:45Z,0.5032708904193893,0.7005759554133535,0.6609491746640928,0.8277574365499324,0.7942881143718409,0.8371572794519669,0.8456213080401022,0.8918724640343592
2008-06-23T03:30:00Z,2008-06-22T22:20:45Z,0.5738197156075303,0.7352065106221485,0.43909682585619714,0.8051132009754878,0.5982208283425556,0.695539049221249,0.7462483001004335,0.9152061286904906
2008-06-23T04:00:00Z,2008-06-22T22:50:45Z,0.552516977149591,0.6206482935886465,0.5453751595836159,0.7976461308371645,0.5907607467094582,0.6996226794658511,0.7775402008349334,0.36387108484877373
2008-06-23T04:30:00Z,2008-06-22T23:20:45Z,0.3568969609850768,0.5254792995273067,0.5180377293228217,0.5085253739953062,0.5272298674465637,0.5924771684337259,0.5727391548964765,0.9791209226635411
2008-06-23T05:00:00Z,2008-06-22T23:50:45Z,0.4342665394974536,0.5162815517123261,0.4290673811795884,0.6235622105604461,0.4399559224029396,0.5804482970503096,0.594647835193915,0.5799780604552309
2008-06-23T05:30:00Z,2008-06-23T00:20:34Z,0.20078425313067857,0.24938510253783985,0.23752811669794927,0.3342390278973277,0.287561553854823,0.3163693731917707,0.2957196480942783,0.33772764311189085
2008-06-23T06:00:00Z,2008-06-23T00:50:34Z,0.17340592042259573,0.22759527055465623,0.19468374833918406,0.2813622216497908,0.24199125245988204,0.27720577529128193,0.30296206786476476,0.2074286010118386
2008-06-23T06:30:00Z,2008-06-23T01:20:34Z,0.12620301185227625,0.21111165585583008,0.14058420189284535,0.2771517123030384,0.2148020815517366,0.24465302667066535,0.2508700844122328,0.16883450828587024
2008-06-23T07:00:00Z,2008-06-23T01:50:34Z,0.10349239378525267,0.15314591359766253,0.13834277361916145,0.21329111141503693,0.14497118987428256,0.18565480442398288,0.1945293135382032,0.21217353503752534
2008-06-23T07:30:00Z,2008-06-23T02:20:34Z,0.12303861653832962,0.15275909316836542,0.14303901836496766,0.18622060881476923,0.11622822635215364,0.14843671717119236,0.15594829309611208,0.08544932999411867
2008-06-23T08:00:00Z,2008-06-23T02:50:34Z,0.07545926360614268,0.11367831280288593,0.09590775423608189,0.1263422445515911,0.11265083533406613,0.13656087678741108,0.14139406583324016,0.14003307337466644
2008-06-23T08:30:00Z,2008-06-23T03:20:34Z,0.08836448982164465,0.09534259775941797,0.07559265404248797,0.08127328544094707,0.09356355723524155,0.09867572555662767,0.10047034257447006,0.16929221450605855
2008-06-23T09:00:00Z,2008-06-23T03:50:34Z,0.06612092949903269,0.0870097192382291,0.06120977350363348,0.11393144775217941,0.08333141835011838,0.09756975103941583,0.10046391227762513,0.07689696705979274
2008-06-23T09:30:00Z,2008-06-23T04:20:34Z,0.05747051266490607,0.07319125649747246,0.0504763843616329,0.09020872040636893,0.06652354661401838,0.06737929327904954,0.07492612893487993,0.04604018874837278
2008-06-23T10:00:00Z,2008-06-23T04:50:34Z,0.034332602835352506,0.056668301839033396,0.054715041356577544,0.057544323409631226,0.0484312761283834,0.062176183359747166,0.051660342824354805,0.050333413132611075
2008-06-23T10:30:00Z,2008-06-23T05:20:34Z,0.037372963639306964,0.046326902844557614,0.03801570639561579,0.030910315773063694,0.035981944325068446,0.04044224084639987,0.045706704956577714,0.0604905858735788
2008-06-23T11:00:00Z,2008-06-23T05:50:34Z,0.020749459831488393,0.0344623551599375,0.029314320062521597,0.03475977886300631,0.02863157694575144,0.034303991562525164,0.04001492253582069,0.032685506344960764
2008-06-23T11:30:00Z,2008-06-23T06:20:34Z,0.02024202161010643,0.025353540171932618,0.020932843291984637,0.026158920234599075,0.026584503800520305,0.032519376805730034,0.031072291236870688,0.033557618512467094
2008-06-23T12:00:00Z,2008-06-23T06:50:34Z,0.03551993409016804,0.04985740748593906,0.034593327113902894,0.03978232618098831,0.050023501142074905,0.05634519189006904,0.0616495407771883,0.06452038660682437
2008-06-23T12:30:00Z,2008-06-23T07:20:34Z,0.06126783889698983,0.1019743242511039,0.0778298444967432,0.13769895564808415,0.10640660038649398,0.12382020715390964,0.12400537108086454,0.1498819724254924
2008-06-23T13:00:00Z,2008-06-23T07:50:34Z,0.1632933940419723,0.2731562290040352,0.1922954887496261,0.23171406502969538,0.2754716822483799,0.27403288323042424,0.33122392300602954,0.3830038654000095
2008-06-23T13:30:00Z,2008-06-23T08:20:34Z,0.4422204446770821,0.627933635807918,0.680027777627,0.5079865620905953,0.6615267932791221,0.7670346986701845,0.7276706651673694,0.7149377830888624
2008-06-23T14:00:00Z,2008-06-23T08:50:34Z,0.9203519322910877,1.3550854772314707,1.4651756514065508,1.9975449039311846,1.2236397960185403,1.645384421365639,1.5624011582660344,1.5839552486119777
2008-06-23T14:30:00Z,2008-06-23T09:20:34Z,1.7245240350395303,2.109984386091797,2.60944928907971,2.190842528999369,2.312676904537915,2.7388434687035046,2.6407089256595935,3.030219233420665
2008-06-23T15:00:00Z,2008-06-23T09:50:34Z,2.332717590633875,3.0437872070771093,3.5871538235834493,4.830393888081815,3.175186073839492,3.68377749559917,3.725574373426158,2.719690728587136
2008-06-23T15:30:00Z,2008-06-23T10:20:34Z,2.154489497123732,4.098213717354942,2.8129188645497103,3.8737577045274927,3.885713746825419,4.181365879736048,4.134552558198473,6.100632065328354
