TIMESTAMP,solar_TIMESTAMP,ESP_CAN_Qpu_Js_1,ESP_CAN_Qpu_Js_2,ESP_CAN_Qpu_Js_3,ESP_CAN_Qpu_Js_4,ESP_CAN_Qpu_Js_5,ESP_CAN_Qpu_Js_6,ESP_CAN_Qpu_Js_7,ESP_CAN_Pha_Js_8,ESP_CAN_Pha_Js_9,ESP_CAN_Pha_Js_10,ESP_CAN_Qil_Js_11,ESP_CAN_Qil_Js_12,ESP_CAN_Qil_Js_13,ESP_CAN_Qil_Js_14,ESP_CAN_Qil_Js_15,ESP_CAN_Qil_Js_16,ESP_CAN_Qil_Js_17,ESP_CAN_Aun_Js_18,ESP_CAN_Aun_Js_19,ESP_CAN_Aun_Js_20,ESP_CAN_Aun_Js_21
2012-02-03T06:59:59Z,2012-02-03T06:54:28Z,0.21130671599999998,NA,NA,NA,1.33170858,1.348610724,NA,0.282096108,0.9199512000000001,NA,0.47074320000000003,0.05914439999999999,0.278748,0.1269396,NA,0.0096732,1.1747448,0.7793532000000001,NA,0.5524956,0.663246
2012-02-03T07:15:00Z,2012-02-03T07:09:29Z,0.35182810800000003,NA,NA,NA,1.33170858,1.348610724,NA,0.333820116,0.9199512000000001,NA,0.3164976,0.22214520000000001,0.4968576,0,NA,NA,1.1747448,0.949716,NA,0.6169716000000001,0.82089
2012-02-03T07:30:00Z,2012-02-03T07:24:29Z,0.42764342400000005,NA,NA,NA,1.2347009999999998,1.348610724,NA,0.097850592,0.44795880000000005,NA,0.3536136,0.13517279999999998,0.38391840000000005,0.0227016,NA,NA,0.7350552,1.0380348000000001,NA,0.6169716000000001,0.9027396
2012-02-03T07:44:59Z,2012-02-03T07:39:28Z,0.50678046,NA,NA,NA,1.33170858,1.5779624760000002,NA,0.097850592,0.44795880000000005,NA,0.17873640000000002,0.2689668,0.4968576,0.05355,NA,NA,0.9912420000000001,1.2206988,NA,0.7508052000000001,0.9865295999999999
2012-02-03T08:00:00Z,2012-02-03T07:54:29Z,0.674290692,NA,NA,NA,1.33170858,1.46188026,NA,0.059169096,0.35550360000000003,NA,0.17873640000000002,0.1774764,0.38391840000000005,0.1679004,NA,NA,0.5025204000000001,1.314972,NA,0.8908056,0.9865295999999999
2012-02-03T08:15:00Z,2012-02-03T08:09:29Z,0.7624000439999999,NA,NA,NA,1.4309151119999999,1.818517464,NA,0.059169096,0.4011048,NA,0.17873640000000002,0.05914439999999999,0.330318,0.211194,NA,NA,1.0817316000000001,1.4111639999999999,NA,0.8908056,0.9027396
2012-02-03T08:29:59Z,2012-02-03T08:24:28Z,0.853282296,NA,NA,NA,1.33170858,1.69684434,NA,0.059169096,0.4011048,NA,0,0.3684888,0.4968576,0.1679004,NA,NA,0.2330604,1.5092496,NA,0.9630144,1.3402656
2012-02-03T08:45:00Z,2012-02-03T08:39:29Z,0.7624000439999999,NA,NA,NA,1.2347009999999998,1.69684434,NA,0.097850592,0.4011048,NA,NA,0.22214520000000001,0.4968576,0.211194,NA,NA,0.3615408,1.4111639999999999,NA,0.9630144,0.9027396
2012-02-03T09:00:00Z,2012-02-03T08:54:29Z,0.853282296,NA,NA,NA,1.139911236,1.818517464,NA,0.23241481200000003,0.7531236,NA,NA,0.13517279999999998,0.330318,0.3531672,NA,NA,0.5773176,1.2206988,NA,0.8908056,0.82089
2012-02-03T09:14:59Z,2012-02-03T09:09:28Z,0.674290692,NA,NA,NA,1.04736366,1.94297814,NA,0.23241481200000003,0.7531236,NA,NA,NA,0.09616319999999999,0.45673199999999997,NA,NA,1.6776144,1.0380348000000001,NA,0.7508052000000001,0.3086496
2012-02-03T09:30:00Z,2012-02-03T09:24:29Z,0.674290692,NA,NA,NA,0.9570888359999999,1.46188026,NA,0.44287387199999995,0.9775476000000001,NA,NA,0.0017928,0.22934159999999998,0.211194,NA,NA,0.119358,1.1283768,NA,0.6169716000000001,0.5141772
2012-02-03T09:45:00Z,2012-02-03T09:39:29Z,0.589045608,NA,NA,NA,0.9570888359999999,1.5779624760000002,NA,0.184958928,0.5955876,NA,NA,NA,0.1822644,0.211194,NA,NA,0.5773176,0.8634708,NA,0.5524956,0.1300356
2012-02-03T09:59:59Z,2012-02-03T09:54:28Z,0.50678046,NA,NA,NA,0.9570888359999999,1.5779624760000002,NA,0.23241481200000003,0.5955876,NA,NA,0.0017928,0.22934159999999998,0.3531672,NA,NA,0.3615408,1.0380348000000001,NA,0.6169716000000001,0.3745404
2012-02-03T10:15:00Z,2012-02-03T10:09:29Z,0.50678046,NA,NA,NA,0.783516672,1.46188026,NA,0.184958928,0.545238,NA,NA,0.095562,0.278748,0.2566008,NA,NA,0.1741428,1.0380348000000001,NA,0.6830963999999999,0.44310960000000005
2012-02-03T10:30:00Z,2012-02-03T10:24:29Z,0.42764342400000005,NA,NA,NA,0.61961346,1.5779624760000002,NA,0.184958928,0.5955876,NA,NA,NA,0.1822644,0.2566008,NA,NA,0.2956356,0.8634708,NA,0.5524956,0.3086496
2012-02-03T10:44:59Z,2012-02-03T10:39:28Z,0.35182810800000003,NA,NA,NA,0.39338949599999995,1.348610724,NA,0.5000100839999999,1.0956636,NA,NA,NA,0.137754,0.2566008,NA,NA,0.2330604,0.697428,NA,0.4897296,0.1300356
2012-02-03T11:00:00Z,2012-02-03T10:54:29Z,0.27959468400000004,NA,NA,NA,0.32376099599999997,1.025916768,NA,0.5000100839999999,1.0956636,NA,NA,0.0268992,0.1822644,0.1269396,NA,NA,NA,0.6177815999999999,NA,0.42876359999999997,0.07864919999999999
2012-02-03T11:15:00Z,2012-02-03T11:09:29Z,0.21130671599999998,NA,NA,NA,0.082078812,1.130597424,NA,0.333820116,0.7531236,NA,NA,NA,0.024609600000000002,0.211194,NA,NA,0.1741428,0.5405076,NA,0.42876359999999997,0.033372
2012-02-03T11:29:59Z,2012-02-03T11:24:28Z,0.21130671599999998,NA,NA,NA,NA,0.924178608,NA,0.282096108,0.6470352,NA,NA,NA,0.024609600000000002,0.1269396,NA,NA,NA,0.4657284,NA,0.2577708,0.07864919999999999
2012-02-03T11:45:00Z,2012-02-03T11:39:29Z,0.147504096,NA,NA,NA,NA,1.025916768,NA,0.23241481200000003,0.6470352,NA,0.17873640000000002,NA,NA,0.211194,NA,NA,0.2956356,0.4657284,NA,0.312642,0.033372
2012-02-03T12:00:00Z,2012-02-03T11:54:29Z,0.08907116400000001,NA,NA,NA,NA,0.637289784,NA,0.139980708,0.6470352,NA,1.6789032000000002,NA,NA,0.211194,NA,NA,0.8178804,0.195354,NA,0.1554804,NA
2012-02-03T12:14:59Z,2012-02-03T12:09:28Z,0.037746827999999996,NA,NA,NA,NA,0.462338604,NA,0.184958928,0.6995555999999999,NA,2.0530692,0.0017928,0.024609600000000002,0.1679004,NA,NA,0.0695268,0.3243024,NA,0.20529,0.07864919999999999
2012-02-03T12:30:00Z,2012-02-03T12:24:29Z,0.037746827999999996,NA,NA,NA,NA,0.462338604,NA,0.059169096,0.35550360000000003,NA,2.3190192,0.0017928,0.09616319999999999,0.2566008,NA,NA,0.4305564,0.258102,NA,0.1087632,NA
2012-02-03T12:45:00Z,2012-02-03T12:39:29Z,0.08907116400000001,NA,NA,NA,NA,0.22821174,NA,0,0.35550360000000003,NA,2.1183012,0.3177864,0.38391840000000005,0.1679004,NA,NA,NA,0.3243024,NA,0.1087632,0.07864919999999999
2012-02-03T12:59:59Z,2012-02-03T12:54:28Z,0.037746827999999996,NA,NA,NA,NA,0.302067,NA,0,0.35550360000000003,NA,2.3190192,0.2689668,0.6170112,0.211194,NA,NA,0.3615408,0.258102,NA,0.027936000000000002,NA
2012-02-03T13:15:00Z,2012-02-03T13:09:29Z,0.147504096,NA,NA,NA,NA,0.159250356,NA,NA,0.35550360000000003,NA,2.3190192,0.3684888,0.67968,0.2566008,NA,NA,0.3615408,0.3243024,NA,0.027936000000000002,0.07864919999999999
2012-02-03T13:30:00Z,2012-02-03T13:24:29Z,0.21130671599999998,NA,NA,NA,NA,0.09613134,NA,0.23241481200000003,0.6995555999999999,NA,2.1843648,0.588546,0.8100468,0.211194,NA,NA,0.5773176,0.258102,NA,NA,0
2012-02-03T13:44:59Z,2012-02-03T13:39:28Z,0.21130671599999998,NA,NA,NA,NA,NA,NA,0.23241481200000003,0.6995555999999999,NA,1.9886616,0.8340228,1.0178676,0.211194,NA,0.0096732,0.9032868000000001,0.195354,NA,NA,NA
2012-02-03T14:00:00Z,2012-02-03T13:54:29Z,0.21130671599999998,NA,NA,NA,NA,NA,NA,0.23241481200000003,0.6995555999999999,NA,1.8003708,1.1744352,1.0903644,0.1679004,NA,NA,0.6548508,0.136566,NA,NA,0
2012-02-03T14:15:00Z,2012-02-03T14:09:29Z,0.21130671599999998,NA,NA,NA,NA,NA,NA,0.23241481200000003,0.6995555999999999,NA,1.739232,1.1744352,1.0178676,0.211194,NA,NA,0.9912420000000001,0.136566,NA,NA,NA
2012-02-03T14:29:59Z,2012-02-03T14:24:28Z,0.27959468400000004,NA,NA,NA,0,0.09613134,NA,0.44287387199999995,0.8077248,NA,1.925082,1.0338696,0.7440336,0.2566008,NA,NA,1.2702708,0.136566,NA,NA,NA
2012-02-03T14:45:00Z,2012-02-03T14:39:29Z,0.27959468400000004,NA,NA,NA,0.03479515056,0.09613134,NA,0.38744848800000004,0.7531236,NA,0.639504,1.1744352,0.67968,0.0227016,NA,NA,1.7858124,0.0825876,NA,NA,NA
2012-02-03T15:00:00Z,2012-02-03T14:54:29Z,0.27959468400000004,NA,NA,NA,0.082078812,NA,NA,0.38744848800000004,0.6995555999999999,NA,0.639504,1.3962132,0.7440336,0.0227016,NA,NA,1.6776144,0.0825876,NA,NA,NA
2012-02-03T15:14:59Z,2012-02-03T15:09:28Z,0.42764342400000005,NA,NA,NA,0.257379912,0.040724928,NA,0.44287387199999995,0.7531236,NA,0.821772,1.5513732,0.67968,0.1679004,NA,NA,1.8965916,0.195354,NA,NA,NA
2012-02-03T15:30:00Z,2012-02-03T15:24:29Z,0.42764342400000005,NA,NA,NA,0.19458514799999999,0.159250356,NA,0.5000100839999999,0.6470352,NA,0.9177948,1.7124192,0.6170112,0.3531672,NA,NA,1.6776144,0.3243024,NA,NA,0.1300356
2012-02-03T15:45:00Z,2012-02-03T15:39:29Z,0.42764342400000005,NA,NA,NA,0.19458514799999999,0.09613134,NA,0.5000100839999999,0.5955876,NA,0.7289892,2.052414,0.8100468,0.2566008,NA,NA,1.1747448,0.258102,NA,NA,0.07864919999999999
2012-02-03T15:59:59Z,2012-02-03T15:54:28Z,0.42764342400000005,NA,NA,NA,0.32376099599999997,0.22821174,NA,0.139980708,0.1127988,NA,0.869382,1.8794051999999999,0.7440336,0.303966,NA,0.053679599999999994,2.1259728,0.3243024,NA,NA,0.033372
2012-02-03T16:15:00Z,2012-02-03T16:09:29Z,0.42764342400000005,NA,NA,NA,0.257379912,0.159250356,NA,0.059169096,0.1127988,NA,0.7289892,2.052414,0.8776980000000001,0.1269396,NA,NA,1.2702708,0.195354,NA,NA,0
2012-02-03T16:30:00Z,2012-02-03T16:24:29Z,0.35182810800000003,NA,NA,NA,0.257379912,0.22821174,NA,0.059169096,0.1127988,NA,0.821772,1.7951652,0.67968,0.2566008,NA,0.10769759999999999,1.7858124,0.258102,NA,NA,NA
2012-02-03T16:44:59Z,2012-02-03T16:39:28Z,0.27959468400000004,NA,NA,NA,0.32376099599999997,0.462338604,NA,NA,NA,NA,0.9177948,1.4730624,0.5560596,0.3531672,NA,0.10769759999999999,2.2446324,0.3243024,NA,NA,0
2012-02-03T17:00:00Z,2012-02-03T16:54:29Z,0.21130671599999998,NA,NA,NA,0.32376099599999997,0.380238588,NA,NA,NA,NA,0.596016,1.7124192,0.6170112,0.303966,NA,0.10769759999999999,1.571976,0.3243024,NA,NA,0.07864919999999999
2012-02-03T17:15:00Z,2012-02-03T17:09:29Z,0.21130671599999998,NA,NA,NA,0.466021764,0.380238588,NA,0,NA,NA,0.596016,1.4730624,0.4968576,0.303966,NA,0.168318,1.7858124,0.39359520000000003,NA,NA,0.1300356
2012-02-03T17:29:59Z,2012-02-03T17:24:28Z,0.147504096,NA,NA,NA,0.466021764,0.548090604,NA,NA,NA,NA,0.5116212,1.3208292000000001,0.38391840000000005,0.2566008,NA,0.168318,2.2446324,0.258102,NA,NA,0
2012-02-03T17:45:00Z,2012-02-03T17:39:29Z,0.147504096,NA,NA,NA,0.541476684,0.462338604,NA,0.097850592,0.14895,NA,0.47074320000000003,1.2469032,0.4394592,0.303966,NA,0.10769759999999999,1.4688827999999998,0.39359520000000003,NA,0,0.18597960000000002
2012-02-03T18:00:00Z,2012-02-03T17:54:29Z,0.147504096,NA,NA,NA,0.541476684,0.548090604,NA,0.184958928,0.14895,NA,0.4307652,1.3208292000000001,0.4394592,0.45673199999999997,NA,0.379386,1.6776144,0.5405076,NA,0.1554804,0.3745404
2012-02-03T18:14:59Z,2012-02-03T18:09:28Z,0.08907116400000001,NA,NA,NA,0.466021764,0.462338604,NA,0.38744848800000004,0.4011048,NA,0.3536136,1.3208292000000001,0.4394592,0.3531672,NA,0.23423039999999998,0.8178804,0.5405076,NA,0.20529,0.5875956
2012-02-03T18:30:00Z,2012-02-03T18:24:29Z,0.037746827999999996,NA,NA,NA,0.257379912,0.462338604,NA,0.333820116,0.44795880000000005,NA,0.11724480000000001,0.9657827999999999,0.22934159999999998,0.211194,NA,0.053679599999999994,0.4305564,0.3243024,NA,0.1087632,0.3086496
2012-02-03T18:45:00Z,2012-02-03T18:39:29Z,0.037746827999999996,NA,NA,NA,0.257379912,0.380238588,NA,0.282096108,0.4011048,NA,0.11724480000000001,0.8991612,0.22934159999999998,0.211194,NA,NA,0.2330604,0.3243024,NA,0.06581519999999999,0.3745404
2012-02-03T18:59:59Z,2012-02-03T18:54:28Z,0.08907116400000001,NA,NA,NA,0.39338949599999995,0.462338604,NA,0.025099200000000002,0.020260800000000002,NA,0.147294,0.8991612,0.22934159999999998,0.211194,NA,0.0096732,0.3615408,0.3243024,NA,0.1087632,0.44310960000000005
2012-02-03T19:15:00Z,2012-02-03T19:09:29Z,0.147504096,NA,NA,NA,0.466021764,0.380238588,NA,0.025099200000000002,0.020260800000000002,NA,0.2453688,0.6476148,0.1822644,0.303966,NA,0.10769759999999999,0.7350552,0.3243024,NA,0.2577708,0.245682
2012-02-03T19:30:00Z,2012-02-03T19:24:29Z,0.147504096,NA,NA,NA,0.466021764,0.302067,NA,0.059169096,0.020260800000000002,NA,0.2114568,0.6476148,0.22934159999999998,0.2566008,NA,0.053679599999999994,0.6548508,0.258102,NA,0.312642,0.3745404
2012-02-03T19:44:59Z,2012-02-03T19:39:28Z,0.147504096,NA,NA,NA,0.19458514799999999,0.159250356,NA,0.025099200000000002,0.020260800000000002,NA,0.2804004,0.4751892,0.137754,0.2566008,NA,0.053679599999999994,0.7350552,0.3243024,NA,0.3696912,0.3745404
2012-02-03T20:00:00Z,2012-02-03T19:54:29Z,0.147504096,NA,NA,NA,0.19458514799999999,0,NA,0.025099200000000002,0,NA,0.11724480000000001,0.6476148,0.1822644,0.1679004,NA,NA,0.5773176,0.195354,NA,0.42876359999999997,0.3745404
2012-02-03T20:15:00Z,2012-02-03T20:09:29Z,0.147504096,NA,NA,NA,0.19458514799999999,0.159250356,NA,0.025099200000000002,0,NA,0.2453688,0.3177864,0.0580716,0.2566008,NA,NA,0.9032868000000001,0.258102,NA,0.42876359999999997,0.5875956
2012-02-03T20:29:59Z,2012-02-03T20:24:28Z,0.147504096,NA,NA,NA,0,0,NA,0.025099200000000002,0,NA,0.0887544,0.5310576,0.22934159999999998,0.1269396,NA,NA,0.2330604,0.136566,NA,0.3696912,0.44310960000000005
2012-02-03T20:45:00Z,2012-02-03T20:39:29Z,0.08907116400000001,NA,NA,NA,0,0.159250356,NA,0.025099200000000002,0,NA,0.11724480000000001,0.3684888,0.09616319999999999,0.1269396,NA,NA,0.4305564,0.0825876,NA,0.2577708,0.3745404
2012-02-03T21:00:00Z,2012-02-03T20:54:29Z,0.08907116400000001,NA,NA,NA,0,0.302067,NA,0.025099200000000002,0.020260800000000002,NA,0.0620568,0.2689668,0.024609600000000002,0.0886464,NA,NA,0.4305564,0.0825876,NA,0.1087632,0.3745404
2012-02-03T21:14:59Z,2012-02-03T21:09:28Z,0.08907116400000001,NA,NA,NA,0.082078812,0.22821174,NA,0,0.020260800000000002,NA,0.0159336,0.4209804,0.137754,0,NA,NA,0.3615408,0.0825876,NA,0.06581519999999999,0.3086496
2012-02-03T21:30:00Z,2012-02-03T21:24:29Z,0.08907116400000001,NA,NA,NA,0.19458514799999999,0.548090604,NA,0.059169096,0.0477396,NA,0.147294,0.3684888,0.09616319999999999,0.1269396,NA,NA,0.7350552,0.258102,NA,0.1087632,0.3745404
2012-02-03T21:45:00Z,2012-02-03T21:39:29Z,0.037746827999999996,NA,NA,NA,0.19458514799999999,0.462338604,NA,0.059169096,0.0477396,NA,0.17873640000000002,0.5310576,0.137754,0.0886464,NA,0.10769759999999999,0.2956356,0.39359520000000003,NA,0.1554804,0.5141772
2012-02-03T21:59:59Z,2012-02-03T21:54:28Z,0.037746827999999996,NA,NA,NA,0.257379912,0.7297803,NA,0.059169096,0.0477396,NA,0.147294,0.3684888,0.09616319999999999,0.0886464,NA,0.053679599999999994,0.4305564,0.3243024,NA,0.06581519999999999,0.3745404
2012-02-03T22:15:00Z,2012-02-03T22:09:29Z,0.037746827999999996,NA,NA,NA,0.257379912,0.7297803,NA,0,0.0789012,NA,0.11724480000000001,0.3684888,0,0.0227016,NA,NA,0.0695268,0.39359520000000003,NA,0.06581519999999999,0.44310960000000005
2012-02-03T22:30:00Z,2012-02-03T22:24:29Z,0.037746827999999996,NA,NA,NA,0.32376099599999997,0.825441588,NA,0.025099200000000002,0.1127988,NA,0.2114568,0.2689668,0.0580716,0.0886464,NA,0.0096732,0.2956356,0.39359520000000003,NA,0.1554804,0.3745404
2012-02-03T22:44:59Z,2012-02-03T22:39:28Z,0.037746827999999996,NA,NA,NA,0.32376099599999997,0.924178608,NA,0.025099200000000002,0.1127988,NA,0.3164976,0.3684888,0.1822644,0.1269396,NA,0.053679599999999994,0.2956356,0.5405076,NA,0.2577708,0.5141772
2012-02-03T23:00:00Z,2012-02-03T22:54:29Z,0,NA,NA,NA,0.541476684,1.238174028,NA,0,0.0477396,NA,0.3536136,0.05914439999999999,0.0580716,0.211194,NA,NA,0.5773176,0.5405076,NA,0.2577708,0.3086496
2012-02-03T23:15:00Z,2012-02-03T23:09:29Z,0.037746827999999996,NA,NA,NA,0.39338949599999995,1.348610724,NA,0,0.0789012,NA,0.2804004,0.0268992,0.0580716,0.211194,NA,NA,0.3615408,0.5405076,NA,0.2577708,0.3745404
2012-02-03T23:29:59Z,2012-02-03T23:24:28Z,0.147504096,NA,NA,NA,0.466021764,1.130597424,NA,0,0.0477396,NA,0.2804004,0.2689668,0.22934159999999998,0.211194,NA,NA,0.5025204000000001,0.697428,NA,0.3696912,0.44310960000000005
2012-02-03T23:45:00Z,2012-02-03T23:39:29Z,0.27959468400000004,NA,NA,NA,0.32376099599999997,1.348610724,NA,0,0.0477396,NA,0.3164976,0.1774764,0.22934159999999998,0.2566008,NA,NA,0.5773176,0.7793532000000001,NA,0.42876359999999997,0.44310960000000005
2012-02-04T00:00:00Z,2012-02-03T23:54:24Z,0.7500157199999999,NA,NA,NA,2.2746495959999997,1.622249172,NA,0.6382376280000001,0.3997584,NA,0.5429231999999999,0.2761992,0.4692024,0.4020768,NA,0.1278864,0.96460920000000006,1.21095,NA,0.7458948,0.7733483999999999
2012-02-04T00:14:59Z,2012-02-04T00:09:23Z,0.839360376,NA,NA,NA,2.2746495959999997,1.622249172,NA,0.6382376280000001,0.3997584,NA,0.422694,0.4842828,0.5276772,0.45442079999999996,NA,0.190692,0.96460920000000006,1.3998203999999999,NA,0.8146764,0.6952824
2012-02-04T00:30:00Z,2012-02-04T00:24:24Z,0.9313468560000001,NA,NA,NA,2.167497252,1.505895012,NA,0.826984116,0.593568,NA,0.461898,0.6581376,0.6499224,0.5638788,NA,0.1278864,0.5582484,1.5961896000000002,NA,1.029798,1.1926728
2012-02-04T00:45:00Z,2012-02-04T00:39:24Z,1.222629948,NA,NA,NA,2.167497252,1.987839288,NA,0.762645492,0.5433948,NA,0.5847156,0.18374759999999998,0.4692024,0.6794315999999999,NA,0.33084,1.9647180000000002,1.497078,NA,0.9566604,0.6952824
2012-02-04T00:59:59Z,2012-02-04T00:54:23Z,1.222629948,NA,NA,NA,2.062192644,1.505895012,NA,0.762645492,0.5433948,NA,0.2752092,0.4842828,0.5276772,0.5638788,NA,0.190692,0.96460920000000006,1.5961896000000002,NA,0.9566604,0.8534196
2012-02-04T01:15:00Z,2012-02-04T01:09:24Z,1.324706256,NA,NA,NA,1.958731596,1.392310368,NA,0.826984116,0.5433948,NA,0.3106224,0.6581376,0.7136207999999999,0.6794315999999999,NA,0.4072068,1.0534644,1.6971336,NA,1.1802168,0.9354312
2012-02-04T01:30:00Z,2012-02-04T01:24:24Z,1.324706256,NA,NA,NA,1.8571119839999999,1.28151198,NA,0.826984116,0.1864296,NA,0.2752092,0.8460288,0.7136207999999999,0.6794315999999999,NA,0.48737519999999995,0.8782452,1.904472,NA,1.2574548,1.1050992000000002
2012-02-04T01:44:59Z,2012-02-04T01:39:23Z,1.324706256,NA,NA,NA,1.6593937920000001,1.28151198,NA,0.959798448,0.1864296,NA,0.14459760000000002,0.5985864,0.5879304,0.62091,NA,0.33084,0.7130808000000001,1.6971336,NA,1.1802168,1.01934
2012-02-04T02:00:00Z,2012-02-04T01:54:24Z,1.222629948,NA,NA,NA,1.376663148,1.173523968,NA,0.959798448,0.22613399999999997,NA,0.0609336,0.5985864,0.6499224,0.5083704,NA,0.33084,0.5582484,1.497078,NA,1.1043216,0.8534196
2012-02-04T02:15:00Z,2012-02-04T02:09:24Z,1.429229628,NA,NA,NA,1.197495936,0.96611346,NA,0.892708992,0.22613399999999997,NA,0.0609336,0.6581376,0.5276772,0.45442079999999996,NA,0.33084,0.6343451999999999,1.5961896000000002,NA,1.1802168,0.8534196
2012-02-04T02:29:59Z,2012-02-04T02:24:23Z,1.429229628,NA,NA,NA,1.2861399599999999,1.068377436,NA,1.169076636,0.4464504,NA,0.0871416,0.5985864,0.4692024,0.45442079999999996,NA,0.33084,0.794394,1.6971336,NA,1.1043216,1.01934
2012-02-04T02:45:00Z,2012-02-04T02:39:24Z,1.429229628,NA,NA,NA,1.376663148,0.7704570959999999,NA,1.169076636,0.3997584,NA,0.0609336,0.9116784,0.5879304,0.4020768,NA,0.48737519999999995,0.794394,1.6971336,NA,1.1802168,0.8534196
2012-02-04T03:00:00Z,2012-02-04T02:54:24Z,1.536182568,NA,NA,NA,1.376663148,0.7704570959999999,NA,1.241460612,0.3997584,NA,0.1151064,0.9116784,0.6499224,0.45442079999999996,NA,0.7490916000000001,0.794394,1.7998992,NA,1.2574548,1.01934
2012-02-04T03:14:59Z,2012-02-04T03:09:23Z,1.429229628,NA,NA,NA,1.2861399599999999,0.96611346,NA,1.315139616,0.49434480000000003,NA,0.14459760000000002,0.6581376,0.4692024,0.45442079999999996,NA,0.6584364,1.1447927999999998,1.6971336,NA,1.3360212,0.8534196
2012-02-04T03:30:00Z,2012-02-04T03:24:24Z,1.429229628,NA,NA,NA,1.197495936,0.866784708,NA,1.315139616,0.5433948,NA,0.0609336,0.6581376,0.4692024,0.3513924,NA,0.4072068,0.794394,1.5961896000000002,NA,1.1043216,0.7733483999999999
2012-02-04T03:45:00Z,2012-02-04T03:39:24Z,1.324706256,NA,NA,NA,1.025916768,0.96611346,NA,1.241460612,0.5433948,NA,0.1151064,0.4842828,0.3578328,0.3513924,NA,0.5711652,1.534806,1.3998203999999999,NA,1.1043216,0.473886
2012-02-04T03:59:59Z,2012-02-04T03:54:23Z,1.429229628,NA,NA,NA,1.197495936,0.587163852,NA,1.3901055839999998,0.49434480000000003,NA,0.2075652,0.8460288,0.5879304,0.4020768,NA,0.7490916000000001,0.96460920000000006,1.6971336,NA,1.2574548,0.7733483999999999
2012-02-04T04:15:00Z,2012-02-04T04:09:24Z,1.429229628,NA,NA,NA,1.197495936,0.7704570959999999,NA,1.3901055839999998,0.49434480000000003,NA,0.3106224,0.7192404,0.4692024,0.45442079999999996,NA,0.6584364,1.6385112,1.5961896000000002,NA,1.1043216,0.61929
2012-02-04T04:30:00Z,2012-02-04T04:24:24Z,1.324706256,NA,NA,NA,1.110748068,0.337744692,NA,1.3901055839999998,0.49434480000000003,NA,0.1754568,0.8460288,0.5276772,0.4020768,NA,0.48737519999999995,0.4142664,1.5961896000000002,NA,1.1802168,0.7733483999999999
2012-02-04T04:44:59Z,2012-02-04T04:39:23Z,1.324706256,NA,NA,NA,1.110748068,0.262330344,NA,1.169076636,0.35431559999999995,NA,0.2752092,0.8460288,0.4692024,0.5083704,NA,0.48737519999999995,0.5582484,1.6971336,NA,1.1802168,1.01934
2012-02-04T05:00:00Z,2012-02-04T04:54:24Z,1.12302378,NA,NA,NA,1.025916768,0.337744692,NA,1.097997012,0.3997584,NA,0.1754568,0.7818768,0.4692024,0.3024468,NA,0.48737519999999995,0.4142664,1.497078,NA,1.029798,0.61929
2012-02-04T05:15:00Z,2012-02-04T05:09:24Z,1.222629948,NA,NA,NA,1.025916768,0.337744692,NA,1.097997012,0.3997584,NA,0.3106224,0.5406264000000001,0.3578328,0.3513924,NA,0.5711652,1.0534644,1.497078,NA,1.029798,0.545454
2012-02-04T05:29:59Z,2012-02-04T05:24:23Z,1.222629948,NA,NA,NA,1.025916768,0.262330344,NA,1.097997012,0.35431559999999995,NA,0.3843972,0.7818768,0.41256719999999997,0.4020768,NA,0.6584364,0.96460920000000006,1.5961896000000002,NA,1.1043216,0.6952824
2012-02-04T05:45:00Z,2012-02-04T05:39:24Z,1.12302378,NA,NA,NA,1.025916768,0.19144529999999998,NA,1.3901055839999998,0.6448356,NA,0.3843972,0.7818768,0.3578328,0.3513924,NA,0.48737519999999995,0.48485880000000003,1.497078,NA,1.1043216,0.6952824
2012-02-04T06:00:00Z,2012-02-04T05:54:24Z,1.12302378,NA,NA,NA,0.8621119439999999,0.12581298,NA,1.3901055839999998,0.6448356,NA,0.5429231999999999,0.7818768,0.3578328,0.3513924,NA,0.48737519999999995,0.4142664,1.497078,NA,1.029798,0.6952824
2012-02-04T06:14:59Z,2012-02-04T06:09:23Z,1.12302378,NA,NA,NA,0.8621119439999999,0.19144529999999998,NA,1.3901055839999998,0.6448356,NA,0.6273396,0.7818768,0.41256719999999997,0.2553228,NA,0.48737519999999995,0.4142664,1.497078,NA,1.029798,0.6952824
2012-02-04T06:30:00Z,2012-02-04T06:24:24Z,1.12302378,NA,NA,NA,0.8621119439999999,0.12581298,NA,1.622671092,0.9167796,NA,0.422694,0.6581376,0.3578328,0.2553228,NA,0.4072068,0.6343451999999999,1.3998203999999999,NA,0.8849448,0.61929
2012-02-04T06:45:00Z,2012-02-04T06:39:24Z,1.12302378,NA,NA,NA,0.783206244,0.017168832000000002,NA,1.784070792,1.1521296,NA,0.422694,0.6581376,0.206046,0.2101464,NA,0.25854119999999997,0.3466008,1.497078,NA,0.8849448,0.7733483999999999
2012-02-04T06:59:59Z,2012-02-04T06:54:23Z,1.222629948,NA,NA,NA,0.94302792,0.19144529999999998,NA,1.8666733679999998,1.1521296,NA,0.6707844000000001,0.7818768,0.3578328,0.45442079999999996,NA,0.6584364,0.8782452,1.7998992,NA,1.1043216,1.1050992000000002
