TIMESTAMP,solar_TIMESTAMP,SWE_NOR_ST3_Psy_Jt_1,SWE_NOR_ST3_Psy_Jt_2,SWE_NOR_ST3_Psy_Jt_3,SWE_NOR_ST3_Pab_Jt_4,SWE_NOR_ST3_Pab_Jt_5,SWE_NOR_ST3_Pab_Jt_6,SWE_NOR_ST3_Psy_Jt_7,SWE_NOR_ST3_Psy_Jt_8,SWE_NOR_ST3_Psy_Jt_9,SWE_NOR_ST3_Pab_Jt_10,SWE_NOR_ST3_Pab_Jt_11,SWE_NOR_ST3_Pab_Jt_12,SWE_NOR_ST3_Pab_Jt_13,SWE_NOR_ST3_Pab_Jt_14,SWE_NOR_ST3_Pab_Jt_15,SWE_NOR_ST3_Psy_Jt_16,SWE_NOR_ST3_Psy_Jt_17,SWE_NOR_ST3_Psy_Jt_18,SWE_NOR_ST3_Psy_Jt_19,SWE_NOR_ST3_Pab_Jt_20,SWE_NOR_ST3_Pab_Jt_21,SWE_NOR_ST3_Pab_Jt_22,SWE_NOR_ST3_Psy_Jt_23,SWE_NOR_ST3_Psy_Jt_24,SWE_NOR_ST3_Psy_Jt_25,SWE_NOR_ST3_Pab_Jt_26,SWE_NOR_ST3_Pab_Jt_27,SWE_NOR_ST3_Pab_Jt_28,SWE_NOR_ST3_Psy_Jt_29,SWE_NOR_ST3_Psy_Jt_30,SWE_NOR_ST3_Psy_Jt_31,SWE_NOR_ST3_Pab_Jt_32,SWE_NOR_ST3_Pab_Jt_33,SWE_NOR_ST3_Pab_Jt_34,SWE_NOR_ST3_Psy_Jt_35,SWE_NOR_ST3_Psy_Jt_36,SWE_NOR_ST3_Psy_Jt_37
2005-07-28T05:00:00Z,2005-07-28T06:03:54Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2005-07-28T05:30:00Z,2005-07-28T06:33:54Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2005-07-28T06:00:00Z,2005-07-28T07:03:54Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2005-07-28T06:30:00Z,2005-07-28T07:33:54Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2005-07-28T07:00:00Z,2005-07-28T08:03:54Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2005-07-28T07:30:00Z,2005-07-28T08:33:54Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2005-07-28T08:00:00Z,2005-07-28T09:03:54Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2005-07-28T08:30:00Z,2005-07-28T09:33:54Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2005-07-28T09:00:00Z,2005-07-28T10:03:54Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2005-07-28T09:30:00Z,2005-07-28T10:33:54Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2005-07-28T10:00:00Z,2005-07-28T11:03:54Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2005-07-28T10:30:00Z,2005-07-28T11:33:54Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2005-07-28T11:00:00Z,2005-07-28T12:03:54Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2005-07-28T11:30:00Z,2005-07-28T12:33:54Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2005-07-28T12:00:00Z,2005-07-28T13:03:54Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2005-07-28T12:30:00Z,2005-07-28T13:33:54Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2005-07-28T13:00:00Z,2005-07-28T14:03:54Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2005-07-28T13:30:00Z,2005-07-28T14:33:54Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2005-07-28T14:00:00Z,2005-07-28T15:03:54Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2005-07-28T14:30:00Z,2005-07-28T15:33:54Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2005-07-28T15:00:00Z,2005-07-28T16:03:54Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2005-07-28T15:30:00Z,2005-07-28T16:33:54Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2005-07-28T16:00:00Z,2005-07-28T17:03:54Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2005-07-28T16:30:00Z,2005-07-28T17:33:54Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2005-07-28T17:00:00Z,2005-07-28T18:03:54Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2005-07-28T17:30:00Z,2005-07-28T18:33:54Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2005-07-28T18:00:00Z,2005-07-28T19:03:54Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2005-07-28T18:30:00Z,2005-07-28T19:33:54Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2005-07-28T19:00:00Z,2005-07-28T20:03:54Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2005-07-28T19:30:00Z,2005-07-28T20:33:54Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2005-07-28T20:00:00Z,2005-07-28T21:03:54Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2005-07-28T20:30:00Z,2005-07-28T21:33:54Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2005-07-28T21:00:00Z,2005-07-28T22:03:54Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2005-07-28T21:30:00Z,2005-07-28T22:33:54Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2005-07-28T22:00:00Z,2005-07-28T23:03:54Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2005-07-28T22:30:00Z,2005-07-28T23:33:54Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2005-07-28T23:00:00Z,2005-07-29T00:03:57Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2005-07-28T23:30:00Z,2005-07-29T00:33:57Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2005-07-29T00:00:00Z,2005-07-29T01:03:57Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2005-07-29T00:30:00Z,2005-07-29T01:33:57Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2005-07-29T01:00:00Z,2005-07-29T02:03:57Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2005-07-29T01:30:00Z,2005-07-29T02:33:57Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2005-07-29T02:00:00Z,2005-07-29T03:03:57Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2005-07-29T02:30:00Z,2005-07-29T03:33:57Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2005-07-29T03:00:00Z,2005-07-29T04:03:57Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2005-07-29T03:30:00Z,2005-07-29T04:33:57Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2005-07-29T04:00:00Z,2005-07-29T05:03:57Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2005-07-29T04:30:00Z,2005-07-29T05:33:57Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2005-07-29T05:00:00Z,2005-07-29T06:03:57Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.06381929307467184,0.019562836128210283,0.08838795032779619,0.08680195345650402,0.03489319373461255,0.052108525298836215,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2005-07-29T05:30:00Z,2005-07-29T06:33:57Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.033195009305413074,0.006887754427506164,0.074146726869470575,0.05408203833444002,0.020240408944548212,0.02280889617763873,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2005-07-29T06:00:00Z,2005-07-29T07:03:57Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.008212645176377943,4.668404849361652e-5,0.06190685080419979,0.0344178799375419,0.00744452566946701,0.016794259693588866,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2005-07-29T06:30:00Z,2005-07-29T07:33:57Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.032543939804160864,0.004946706513666182,0.08440138534174071,0.05732292656872228,0.027074297237833084,0.042927094317331646,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2005-07-29T07:00:00Z,2005-07-29T08:03:57Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.10455695407657299,0.039058581843312845,0.1737227583041038,0.21164239982567404,0.19634901797020846,0.09571378238976352,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2005-07-29T07:30:00Z,2005-07-29T08:33:57Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.20023006877330968,0.09307357232674353,0.31225338605797953,0.4423769270268915,0.4337525339145952,0.21862399847359015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2005-07-29T08:00:00Z,2005-07-29T09:03:57Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.31191878502388226,0.1631142439337036,0.4806990757904636,0.6205076205500745,0.5705087427007202,0.32834943097911046,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2005-07-29T08:30:00Z,2005-07-29T09:33:57Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4716958998631734,0.25482924344163504,0.6838777838585446,0.7869289916932989,0.7058516740465135,0.45354254910376307,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2005-07-29T09:00:00Z,2005-07-29T10:03:57Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9607256499049706,0.5993733635087016,1.0814000259955547,1.482225419791556,1.3587451996782396,0.8966487846958213,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2005-07-29T09:30:00Z,2005-07-29T10:33:57Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.7859034410345054,1.3463685342340392,1.781494334774021,3.2750124543724835,2.7893104458861755,2.0991164094600805,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2005-07-29T10:00:00Z,2005-07-29T11:03:57Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.759177610892589,2.1463873399838875,2.6686542929390793,5.55184377714169,4.11305426534137,3.930156326966898,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2005-07-29T10:30:00Z,2005-07-29T11:33:57Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.8050477947622725,3.1507958868715913,3.6698279529081135,7.193884662064404,5.248623979181014,5.54552443825788,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2005-07-29T11:00:00Z,2005-07-29T12:03:57Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.9303924476652616,3.12043116409174,3.990931978804737,6.051901362396236,4.9023459125952735,5.2186598794846395,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2005-07-29T11:30:00Z,2005-07-29T12:33:57Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.392766545339694,3.3114615859196483,4.389796890416704,6.4324394962152835,5.406179104984515,5.636012009625691,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2005-07-29T12:00:00Z,2005-07-29T13:03:57Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.431355068648246,3.1585427121751275,4.626279028871928,6.147781154593936,5.2464770335159,5.28117763609342,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2005-07-29T12:30:00Z,2005-07-29T13:33:57Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.025890200913191,2.680346102321072,4.352958467946102,4.886416618651129,4.403241449587985,4.27748815520085,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2005-07-29T13:00:00Z,2005-07-29T14:03:57Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.797604472726127,2.4024505393999758,4.163768429480151,4.290082764845436,4.711828413456121,3.8346546712198704,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2005-07-29T13:30:00Z,2005-07-29T14:33:57Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.20945436864205,2.5852482120769595,4.538851480982644,5.5340899423948136,5.324547133190051,4.841310723414911,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2005-07-29T14:00:00Z,2005-07-29T15:03:57Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.287029944553084,2.6477188541026773,4.81435354526254,5.913651809972024,5.28358560380642,5.088972973994825,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2005-07-29T14:30:00Z,2005-07-29T15:33:57Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.031052250882785,2.4112008471075024,4.571560934301495,4.9768576767139265,4.520710099333711,4.403860447898362,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2005-07-29T15:00:00Z,2005-07-29T16:03:57Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.980211690818784,2.333849752849878,4.493533610209912,4.589845168399741,4.17967554155472,4.2355730969281895,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2005-07-29T15:30:00Z,2005-07-29T16:33:57Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.964716639052921,2.3223701238201326,4.4546389599628675,4.668570058214283,4.189327655769645,4.388188575556312,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2005-07-29T16:00:00Z,2005-07-29T17:03:57Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.735075089556605,2.170437627665899,4.289639635537016,4.323243696643207,3.993301013036992,4.119594523753073,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2005-07-29T16:30:00Z,2005-07-29T17:33:57Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.5804583915385124,1.9796461214616685,4.149981282727671,4.102002104649503,3.650883075174236,3.991421991809376,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2005-07-29T17:00:00Z,2005-07-29T18:03:57Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.5836521039558615,1.9558922252558355,4.140373215357995,4.362152562219775,3.775674784871029,4.146052108958736,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2005-07-29T17:30:00Z,2005-07-29T18:33:57Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.3812183958692232,1.8141436225125576,3.894141789791041,4.078325782704718,3.7500892437104847,3.7890737426759458,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2005-07-29T18:00:00Z,2005-07-29T19:03:57Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.091252418964425,1.5852626389523001,3.48178412903402,3.3919295025092833,3.3057349422562927,3.1491651597314405,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2005-07-29T18:30:00Z,2005-07-29T19:33:57Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.7472139943065623,1.32637282309088,2.978809119464067,2.6880006616038385,2.7171638944121166,2.5370950005235704,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2005-07-29T19:00:00Z,2005-07-29T20:03:57Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.3474660361405393,1.0757677145510445,2.471797446065697,2.0278305784017845,2.141720582255824,1.9546179087193631,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2005-07-29T19:30:00Z,2005-07-29T20:33:57Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.9907789285184467,0.8682763005281258,2.0528157821981146,1.5097451938890267,1.6991491526618554,1.4849791196417976,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2005-07-29T20:00:00Z,2005-07-29T21:03:57Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.6618568500834774,0.6970364240402883,1.6830727160789334,1.1131933087754853,1.2917456896410036,1.1250343607226005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2005-07-29T20:30:00Z,2005-07-29T21:33:57Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.3446442402148735,0.5408079527666967,1.3568204903196588,0.7888719529393091,0.9148149818309655,0.814010120655175,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2005-07-29T21:00:00Z,2005-07-29T22:03:57Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.075407743991181,0.4168907504647884,1.0883352250296343,0.5734266700306996,0.6467704824804524,0.5801852350203272,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2005-07-29T21:30:00Z,2005-07-29T22:33:57Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.8566414563390109,0.3173055135028298,0.8649377220536161,0.42231652133735165,0.46143311261998177,0.41688849170875225,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2005-07-29T22:00:00Z,2005-07-29T23:03:57Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6709593998589469,0.2373707371351573,0.6848888147134524,0.3171373470691385,0.33572105187580376,0.3001444059220629,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2005-07-29T22:30:00Z,2005-07-29T23:33:57Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5204733347159735,0.17483444389167838,0.5404211894223867,0.24132425162193827,0.20511480461630607,0.21462225029803003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
