TIMESTAMP,TIMESTAMP_solar,IDN_JAM_OIL_Egu_Js_1,IDN_JAM_OIL_Egu_Js_2,IDN_JAM_OIL_Egu_Js_3,IDN_JAM_OIL_Egu_Js_4,IDN_JAM_OIL_Egu_Js_5,IDN_JAM_OIL_Egu_Js_6,IDN_JAM_OIL_Egu_Js_7,IDN_JAM_OIL_Egu_Js_8,IDN_JAM_OIL_Egu_Js_9,IDN_JAM_OIL_Egu_Js_10
2013-07-04T13:00:00Z,2013-07-04T19:46:38Z,0.144909334,0.146812614,0.108970988,NA,0.084003189,0.067637492,0.083263347,0.1243129,0.056474121,0.082338918
2013-07-04T14:00:00Z,2013-07-04T20:46:38Z,0.126890525,0.144278553,0.111595201,NA,0.099635744,0.209307508,0.046313637,0.054891934,0.065025902,0.088110968
2013-07-04T15:00:00Z,2013-07-04T21:46:38Z,0.656383365,0.918036813,1.08295405,NA,0.700328438,1.949340594,0.161151873,0.456146521,0.677621466,0.933988438
2013-07-04T16:00:00Z,2013-07-04T22:46:38Z,0.819177103,0.841953368,1.021961964,NA,0.842294764,2.226492241,0.186648925,0.572028104,0.581812632,1.283642525
2013-07-04T17:00:00Z,2013-07-04T23:46:38Z,0.609067694,0.494190092,0.597527356,NA,0.636427314,2.080730334,0.147361076,0.368675172,0.231816134,1.11006668
2013-07-04T18:00:00Z,2013-07-05T00:46:29Z,0.439790246,0.415843096,0.445364466,NA,0.567100399,2.034272164,0.130345891,0.242617945,0.14365565,0.957089274
2013-07-04T19:00:00Z,2013-07-05T01:46:29Z,0.250774373,0.318717627,0.301569222,NA,0.536914586,1.93676536,0.107911885,0.203167672,0.097357629,0.757465323
2013-07-04T20:00:00Z,2013-07-05T02:46:29Z,0.145567875,0.231345308,0.180464045,NA,0.464537489,1.223317206,0.059363477,0.130398254,0.059086468,0.443080519
2013-07-04T21:00:00Z,2013-07-05T03:46:29Z,0.10066706,0.180916982,0.130895338,NA,0.410754914,1.025150249,0.034948229,0.089754552,0.04415093,0.333824525
2013-07-04T22:00:00Z,2013-07-05T04:46:29Z,0.080381528,0.151846032,0.130949742,NA,0.393601607,1.03105808,0.022415096,0.071089732,0.044770767,0.286517529
2013-07-04T23:00:00Z,2013-07-05T05:46:29Z,0.088494365,0.140826847,0.14502235,NA,0.38863082,1.519481484,0.019777754,0.064908093,0.047314195,0.25888194
2013-07-05T00:00:00Z,2013-07-05T06:46:29Z,0.119093915,0.241223051,0.156230133,NA,0.373358728,0.843648689,0.020604663,0.061217035,0.050531515,0.231666791
2013-07-05T01:00:00Z,2013-07-05T07:46:29Z,0.095316545,0.293358285,0.102598035,NA,0.317655611,0.566722672,0.014196047,0.050716098,0.047623147,0.187500877
2013-07-05T02:00:00Z,2013-07-05T08:46:29Z,0.086297175,0.307940788,0.084787577,NA,0.334478963,0.567984727,0.006626667,0.072886586,0.05091668,0.140051002
2013-07-05T03:00:00Z,2013-07-05T09:46:29Z,0.15185522,0.478736927,0.189418866,NA,0.733885698,1.417645352,0.042741015,0.265444197,0.152441873,0.290801376
2013-07-05T04:00:00Z,2013-07-05T10:46:29Z,0.386771674,0.775172013,0.716860028,NA,1.550019672,3.668136698,0.324436647,0.774154868,0.572113414,0.982654492
2013-07-05T05:00:00Z,2013-07-05T11:46:29Z,2.523716392,1.525404512,3.648907371,NA,4.481595358,11.09376186,2.370734028,3.306117577,3.358773381,4.217886794
2013-07-05T06:00:00Z,2013-07-05T12:46:29Z,5.048173537,3.405775299,6.648151419,NA,6.364749833,14.85356465,4.603890017,5.608444246,6.83826849,7.351421894
2013-07-05T07:00:00Z,2013-07-05T13:46:29Z,7.529373317,5.31484185,10.15345644,NA,8.327527337,19.25343128,8.121631604,8.177025454,11.11363618,9.893821929
2013-07-05T08:00:00Z,2013-07-05T14:46:29Z,6.469385525,4.301878501,8.288062936,NA,6.85804947,16.12326136,7.119308353,7.317254976,8.814227748,8.884472559
2013-07-05T09:00:00Z,2013-07-05T15:46:29Z,4.058509619,2.848081968,5.214761325,NA,4.82375694,10.65919266,4.543791203,5.14178958,5.328657917,5.776547636
2013-07-05T10:00:00Z,2013-07-05T16:46:29Z,1.771279981,1.425303562,2.235406558,NA,2.316621978,4.346071903,1.951448454,2.425092864,2.230030163,2.645264662
2013-07-05T11:00:00Z,2013-07-05T17:46:29Z,0.549183106,0.59452148,0.609731237,NA,0.783386653,1.108603717,0.67220624,0.902802825,0.645188375,0.739409766
2013-07-05T12:00:00Z,2013-07-05T18:46:29Z,0.184495926,0.192030728,0.138861755,NA,0.240829886,0.107203767,0.228969867,0.314725177,0.147385435,0.164138016
2013-07-05T13:00:00Z,2013-07-05T19:46:29Z,0.138064752,0.133865363,0.068532021,NA,0.132606566,0.020040964,0.114625539,0.126360988,0.045748046,0.060872524
