TIMESTAMP,solar_TIMESTAMP,SEN_SOU_IRR_Ato_Js_1,SEN_SOU_IRR_Ato_Js_2,SEN_SOU_IRR_Ato_Js_3
1998-09-18T09:00:00Z,1998-09-18T08:05:46Z,2618.8211367514764,3338.558565951446,3847.8335792476837
1998-09-18T10:00:00Z,1998-09-18T09:05:46Z,2650.740722579696,3544.390451667513,4011.838603232114
1998-09-18T11:00:00Z,1998-09-18T10:05:46Z,2630.3781508802463,3746.7954259654234,4262.640633135232
1998-09-18T12:00:00Z,1998-09-18T11:05:46Z,2584.9510662551984,3804.744705483605,4525.762919787068
1998-09-18T13:00:00Z,1998-09-18T12:05:46Z,2586.3783809604884,3800.3376075007077,4414.575947466322
1998-09-18T14:00:00Z,1998-09-18T13:05:46Z,2577.908251115454,3743.558982468178,4415.699613018031
1998-09-18T15:00:00Z,1998-09-18T14:05:46Z,2517.007651720299,3552.4729127649857,4365.131155212151
1998-09-18T16:00:00Z,1998-09-18T15:05:46Z,2360.2680396544893,3499.1541602824173,4365.367907060717
1998-09-18T17:00:00Z,1998-09-18T16:05:46Z,2090.3086399142826,2924.5524034963955,4069.6562751774254
1998-09-18T18:00:00Z,1998-09-18T17:05:46Z,1490.8582724067564,2218.486769581059,3102.992912612597
1998-09-18T19:00:00Z,1998-09-18T18:05:46Z,853.0855685175763,697.2173685636063,1606.8465880679746
1998-09-18T20:00:00Z,1998-09-18T19:05:46Z,511.014399915521,371.5389227968599,1055.8111220540036
1998-09-18T21:00:00Z,1998-09-18T20:05:46Z,329.4209696310026,205.80452623432632,650.074278750461
1998-09-18T22:00:00Z,1998-09-18T21:05:46Z,345.9345706174628,120.97359000454078,490.6677434228618
1998-09-18T23:00:00Z,1998-09-18T22:05:46Z,370.7675781067609,199.8914782625916,453.3788658336227
1998-09-18T23:59:59Z,1998-09-18T23:05:45Z,325.1830755600988,21.2757025989613,664.9029782689065
1998-09-19T01:00:00Z,1998-09-19T00:05:46Z,272.96851928730183,57.393506768890944,562.2573187007813
1998-09-19T02:00:00Z,1998-09-19T01:06:07Z,250.18777790896013,103.13442168039431,521.771959951852
1998-09-19T03:00:00Z,1998-09-19T02:06:07Z,242.33468725640404,139.06563080122805,459.3097945175491
1998-09-19T04:00:00Z,1998-09-19T03:06:07Z,217.23234470322546,56.76674368854704,401.9488891732101
1998-09-19T05:00:00Z,1998-09-19T04:06:07Z,167.116485775039,144.95908428321198,359.52410258079425
1998-09-19T06:00:00Z,1998-09-19T05:06:07Z,89.63780833623795,210.28550086745514,268.70255925517336
1998-09-19T07:00:00Z,1998-09-19T06:06:07Z,396.221576071439,134.39540192450377,122.73553104941834
1998-09-19T08:00:00Z,1998-09-19T07:06:07Z,1638.7803651680829,668.2020826542908,1204.6878227562054
1998-09-19T09:00:00Z,1998-09-19T08:06:07Z,2608.795198581395,3172.8377500917445,3813.5612697899696
1998-09-19T10:00:00Z,1998-09-19T09:06:07Z,2661.734257156724,3615.4072252957026,4248.54420518533
1998-09-19T11:00:00Z,1998-09-19T10:06:07Z,2635.3955043194787,3725.9067597623553,4381.277017822083
1998-09-19T12:00:00Z,1998-09-19T11:06:07Z,2579.9814210343366,3720.0242753196244,4650.817957213426
1998-09-19T13:00:00Z,1998-09-19T12:06:07Z,2493.202127124603,3714.165931630171,4476.287305284423
1998-09-19T14:00:00Z,1998-09-19T13:06:07Z,2435.5866222398545,3657.650421357119,4484.5453173654205
1998-09-19T15:00:00Z,1998-09-19T14:06:07Z,2424.882252638593,3513.766661709465,4509.803776360861
1998-09-19T16:00:00Z,1998-09-19T15:06:07Z,2416.464530045634,3426.375841724538,4487.655940439792
1998-09-19T17:00:00Z,1998-09-19T16:06:07Z,2269.2127105932595,2935.5870609940657,4443.770948340412
1998-09-19T18:00:00Z,1998-09-19T17:06:07Z,1680.2435073687043,2115.641722356672,4142.313077220775
1998-09-19T19:00:00Z,1998-09-19T18:06:07Z,977.9214266861267,915.9305059296764,2084.872583358328
1998-09-19T20:00:00Z,1998-09-19T19:06:07Z,726.3339644672856,490.51954933553293,1443.5540964369886
1998-09-19T21:00:00Z,1998-09-19T20:06:07Z,593.8391187906839,445.3623964153144,1222.3129069182135
1998-09-19T22:00:00Z,1998-09-19T21:06:07Z,476.25777067010586,253.802054117822,903.7955258450883
1998-09-19T23:00:00Z,1998-09-19T22:06:07Z,478.3214353198525,217.87084499698784,911.6552497548209
1998-09-19T23:59:59Z,1998-09-19T23:06:06Z,437.68425479034926,217.20158923938382,722.0464403443135
1998-09-20T01:00:00Z,1998-09-20T00:06:07Z,339.9460809465174,181.0419928098437,570.7370618470184
1998-09-20T02:00:00Z,1998-09-20T01:06:29Z,294.1222030512788,103.7342890596001,502.8742546176838
1998-09-20T03:00:00Z,1998-09-20T02:06:29Z,232.2011528299832,132.99245972342376,440.3401830757748
1998-09-20T04:00:00Z,1998-09-20T03:06:29Z,139.27538256711128,111.95268335550207,369.9661433032235
1998-09-20T05:00:00Z,1998-09-20T04:06:29Z,112.81675565719726,167.21781152956999,231.45973080460402
1998-09-20T06:00:00Z,1998-09-20T05:06:29Z,99.7776380327499,78.65690869393107,158.42652643447326
1998-09-20T07:00:00Z,1998-09-20T06:06:29Z,129.3728834057068,46.775687787760695,97.88580786359876
