TIMESTAMP,USA_DUK_HAR_Ltu_Js_1,USA_DUK_HAR_Ltu_Js_2,USA_DUK_HAR_Ltu_Js_3,USA_DUK_HAR_Ltu_Js_4,USA_DUK_HAR_Ltu_Js_5,USA_DUK_HAR_Lst_Js_6,USA_DUK_HAR_Lst_Js_7,USA_DUK_HAR_Lst_Js_8,USA_DUK_HAR_Lst_Js_9,USA_DUK_HAR_Lst_Js_10,USA_DUK_HAR_Cto_Js_11,USA_DUK_HAR_Cto_Js_12,USA_DUK_HAR_Cto_Js_13,USA_DUK_HAR_Cto_Js_14,USA_DUK_HAR_Cto_Js_15,USA_DUK_HAR_Qal_Js_16,USA_DUK_HAR_Qal_Js_17,USA_DUK_HAR_Qal_Js_18,USA_DUK_HAR_Qal_Js_19,USA_DUK_HAR_Qal_Js_20,USA_DUK_HAR_Ltu_Js_21,USA_DUK_HAR_Ltu_Js_22,USA_DUK_HAR_Ltu_Js_23,USA_DUK_HAR_Ltu_Js_24,USA_DUK_HAR_Ltu_Js_25,USA_DUK_HAR_Lst_Js_26,USA_DUK_HAR_Lst_Js_27,USA_DUK_HAR_Lst_Js_28,USA_DUK_HAR_Lst_Js_29,USA_DUK_HAR_Lst_Js_30,USA_DUK_HAR_Qmi_Js_31,USA_DUK_HAR_Qmi_Js_32,USA_DUK_HAR_Qmi_Js_33,USA_DUK_HAR_Qmi_Js_34,USA_DUK_HAR_Qmi_Js_35,USA_DUK_HAR_Qph_Js_36,USA_DUK_HAR_Qph_Js_37,USA_DUK_HAR_Qph_Js_38,USA_DUK_HAR_Qph_Js_39,USA_DUK_HAR_Qph_Js_40,interpolated
2004-06-28 18:30:00+00:00,,6.8114523600000005,,1.300716792,2.44688472,1.919774952,0.654004368,1.107264852,1.04862762,2.389271112,4.66735284,3.017254788,1.0632197879999998,,4.73484744,9.44608968,2.609909712,6.66757152,8.37335124,2.81330532,,,1.811676996,2.161783404,0.661896144,0.54867762,,0.651568716,0.2458654344,0.51857064,6.733461599999999,7.26833268,,1.30180572,1.404735156,4.36568076,,5.498999639999999,4.909896359999999,1.473387588,False
2004-06-28 19:00:00+00:00,,6.5298474,,1.248140412,2.373399252,2.120045724,0.44443584,1.243629396,1.047197844,2.37771162,4.47238224,2.669679756,1.128291804,,4.14643824,9.30946716,2.382026724,6.06652704,8.21630124,2.56462056,,,1.6673852159999998,2.00278908,0.65668788,0.5861234519999999,,0.649784268,0.2130388596,0.4710876119999999,6.62412096,6.90890724,,0.996109488,1.190213748,4.592504519999999,,5.94427464,5.21499312,1.548392688,False
2004-06-28 19:30:00+00:00,,6.6741170400000005,,1.249381116,2.373636744,2.014368624,0.513541548,1.432000296,0.976675608,2.444652756,4.57918344,2.49627906,1.127333484,,4.19627484,9.79530984,2.397925404,6.52779468,8.71408512,2.885699628,,,1.828376964,2.199516552,0.65148732,0.664094772,,0.700067268,0.1236230208,0.424663596,7.24537692,7.611396119999999,,0.990876096,1.144900332,5.8334238,,6.884408519999999,6.26235084,1.705743648,False
2004-06-28 20:00:00+00:00,,7.484579279999999,,1.876583052,3.3904490760000003,2.649614328,0.584856,1.62767826,1.114632216,3.005422056,5.31436104,3.8871936,1.330596576,,6.238020239999999,11.1267774,2.742258384,8.16393024,10.47519612,4.22365536,,,2.704559688,3.54290166,1.344148056,0.958079844,,1.147382064,0.2101838616,0.560275128,9.22031568,9.84753288,,1.887296256,2.220300468,8.52438024,,9.1963872,8.828605079999999,2.39296032,False
2004-06-28 20:30:00+00:00,,8.8317504,,2.71013742,4.44237156,3.463145028,0.732607848,2.040419448,1.717455564,3.97591524,5.758569,5.9515704,1.765123308,,7.951453919999999,11.48954652,3.278666412,9.42422004,11.62412352,6.90234552,,,3.119059152,4.69622916,2.379417192,1.4718575879999998,,1.849267368,0.594452988,0.7543217160000001,10.63646172,10.914715439999998,,2.80729278,3.556536192,9.71977716,,10.36576404,10.0704744,3.2531996159999994,False
2004-06-28 21:00:00+00:00,,9.25666992,,3.71823372,5.50596528,4.48987644,0.967904244,2.20243698,2.216015388,4.64227128,5.8773654,7.75255536,2.398978872,,8.80274196,13.13662284,3.476629332,9.8085762,12.22871148,8.40150252,,,3.65142744,5.60890548,3.3327614160000003,1.98880812,,2.567791692,1.007832708,1.070836848,11.55809916,12.04760196,,4.29939828,4.39867944,11.7508842,,11.74663764,11.99225016,3.87627228,False
2004-06-28 21:30:00+00:00,,9.30666312,,5.18680044,6.55966476,5.62363596,1.483837596,2.595686616,2.942065368,5.2454484,5.997230279999999,8.39606616,3.093608844,,8.79396408,13.92492312,3.586000068,9.817164,12.64433976,8.93039364,,,3.467732616,5.30898912,3.67027524,2.26357794,,2.874745476,1.374664536,1.2383593919999998,11.6556948,11.68773192,,5.09104512,4.45562856,10.75176684,,11.1036204,10.61525376,3.97988964,False
2004-06-28 22:00:00+00:00,,8.00391816,,4.67741808,5.60811456,4.89561264,1.306928124,2.147995404,2.387989836,4.12542684,5.55863292,7.0939512,2.736922572,,7.403189039999999,13.36672116,3.241316268,9.08159868,11.83990968,7.86840876,,,3.055845564,4.4017992,3.067007184,1.931376168,,2.487426552,1.093116528,1.179126504,11.7538722,11.44815048,,5.08305276,4.26057084,10.62157788,,11.22830208,10.72620864,3.7586502,False
2004-06-28 22:30:00+00:00,,8.5295754,,5.1036354,6.235317360000001,4.614183,1.308171024,2.20243698,2.298024216,4.111965,5.8984488,7.83884772,2.911535352,,7.84182708,13.38715116,3.529366884,9.645182279999998,12.45106908,8.511933599999999,,,3.4874807759999995,4.66223004,3.567096072,2.092733748,,2.636596692,1.046256156,1.234320336,11.6079588,11.55279744,,4.99264272,4.25428488,11.46713724,,11.353823639999998,11.63853072,4.0794534,False
2004-06-28 23:00:00+00:00,,7.058710079999999,,4.1919354,4.91508612,3.9463272,1.3094141039999998,1.6777215,1.709435988,3.275279568,4.932209879999999,4.70254968,1.990582272,,5.21882928,11.07077112,2.84140656,7.8711048,10.69611444,5.94684648,,,2.499658128,3.080582928,2.496105324,1.665334404,,1.837957464,0.827737056,1.063025388,9.62645328,9.379926719999998,,3.108015216,2.965107024,7.94946276,,8.739654479999999,8.33736024,3.229072596,False
