TIMESTAMP,ITA_TOR_Lde_Js_1,ITA_TOR_Lde_Js_2,ITA_TOR_Lde_Js_3,ITA_TOR_Lde_Js_4,interpolated
2015-03-09 23:30:00+00:00,,,,,False
2015-03-10 00:00:00+00:00,,,,,False
2015-03-10 00:30:00+00:00,,,,,False
2015-03-10 01:00:00+00:00,,,,,False
2015-03-10 01:30:00+00:00,,,,,False
2015-03-10 02:00:00+00:00,,,,,False
2015-03-10 02:30:00+00:00,,,,,False
2015-03-10 03:00:00+00:00,,,,,False
2015-03-10 03:30:00+00:00,,,,,False
2015-03-10 04:00:00+00:00,,,,,False
2015-03-10 04:30:00+00:00,,,,,False
2015-03-10 05:00:00+00:00,,,,,False
2015-03-10 05:30:00+00:00,,,,,False
2015-03-10 06:00:00+00:00,,,,,False
2015-03-10 06:30:00+00:00,,,,,False
2015-03-10 07:00:00+00:00,,,,,False
2015-03-10 07:30:00+00:00,,,,,False
2015-03-10 08:00:00+00:00,,,,,False
2015-03-10 08:30:00+00:00,,,,,False
2015-03-10 09:00:00+00:00,,,,,False
2015-03-10 09:30:00+00:00,,,,,False
2015-03-10 10:00:00+00:00,,,0.005068024,,False
2015-03-10 10:30:00+00:00,,,0.000558016,,False
2015-03-10 11:00:00+00:00,,,,,False
2015-03-10 11:30:00+00:00,,,,,False
2015-03-10 12:00:00+00:00,,,,,False
2015-03-10 12:30:00+00:00,,,,,False
2015-03-10 13:00:00+00:00,,,,,False
2015-03-10 13:30:00+00:00,,,,,False
2015-03-10 14:00:00+00:00,,,,,False
2015-03-10 14:30:00+00:00,,,,,False
2015-03-10 15:00:00+00:00,,,,,False
2015-03-10 15:30:00+00:00,,,,,False
2015-03-10 16:00:00+00:00,,,,,False
2015-03-10 16:30:00+00:00,,,,,False
2015-03-10 17:00:00+00:00,,,,,False
2015-03-10 17:30:00+00:00,,,,,False
2015-03-10 18:00:00+00:00,,,,,False
2015-03-10 18:30:00+00:00,,,,,False
2015-03-10 19:00:00+00:00,,,,,False
2015-03-10 19:30:00+00:00,,,,,False
2015-03-10 20:00:00+00:00,,,,,False
2015-03-10 20:30:00+00:00,,,,,False
2015-03-10 21:00:00+00:00,,,,,False
2015-03-10 21:30:00+00:00,,,,,False
2015-03-10 22:00:00+00:00,0.22275703,,0.144412434,0.585195227,False
2015-03-10 22:30:00+00:00,0.218848234,,0.154234983,0.60807223,False
2015-03-10 23:00:00+00:00,0.209140341,,0.176294723,0.601187357,False
2015-03-10 23:30:00+00:00,0.19000655,,0.162186498,0.596607785,False
2015-03-11 00:00:00+00:00,0.193802602,,0.148325625,0.598896535,False
2015-03-11 00:30:00+00:00,0.191902628,,0.142463864,0.610371314,False
2015-03-11 01:00:00+00:00,0.171264482,,0.203117032,0.58747357,False
2015-03-11 01:30:00+00:00,0.152935646,,0.265623695,0.612672457,False
2015-03-11 02:00:00+00:00,0.16388204,,0.232851801,0.628837856,False
2015-03-11 02:30:00+00:00,0.188114386,,0.154234983,0.668510395,False
2015-03-11 03:00:00+00:00,0.201441064,,0.154234983,0.699237645,False
2015-03-11 03:30:00+00:00,0.213012427,,0.168203233,0.737510845,False
2015-03-11 04:00:00+00:00,0.218848234,,0.19063981,0.747156649,False
2015-03-11 04:30:00+00:00,0.22275703,,0.192707887,0.744742311,False
2015-03-11 05:00:00+00:00,0.214954023,,0.205212442,0.747156649,False
2015-03-11 05:30:00+00:00,0.184341883,,0.188576374,0.706375853,False
2015-03-11 06:00:00+00:00,0.158389488,,0.17426453,0.663812899,False
2015-03-11 06:30:00+00:00,0.090817033,,0.162186498,0.610371314,False
2015-03-11 07:00:00+00:00,0.06398209,,0.146366366,0.605775208,False
2015-03-11 07:30:00+00:00,0.04200822,,0.140520698,0.601187357,False
2015-03-11 08:00:00+00:00,0.074806904,,0.178329749,0.617280905,False
2015-03-11 08:30:00+00:00,0.104047465,,0.198939721,0.619588206,False
2015-03-11 09:00:00+00:00,0.135045275,,0.211525418,0.659123398,False
2015-03-11 09:30:00+00:00,0.162046931,,0.267840632,0.663812899,False
2015-03-11 10:00:00+00:00,0.122798757,,0.287967916,0.642773376,False
2015-03-11 10:30:00+00:00,0.121068667,,0.267840632,0.699237645,False
2015-03-11 11:00:00+00:00,0.117623416,,0.287967916,0.680288979,False
2015-03-11 11:30:00+00:00,0.140364667,,0.347806704,0.652104176,False
2015-03-11 12:00:00+00:00,0.186226156,,0.476909601,0.670862134,False
2015-03-11 12:30:00+00:00,0.201441064,,0.546038858,0.642773376,False
2015-03-11 13:00:00+00:00,0.19000655,,0.619952884,0.628837856,False
2015-03-11 13:30:00+00:00,0.199525701,,0.704304937,0.619588206,False
2015-03-11 14:00:00+00:00,0.281001072,,0.726489014,0.654441909,False
2015-03-11 14:30:00+00:00,0.329144433,,0.68503228,0.666160649,False
2015-03-11 15:00:00+00:00,0.357066254,,0.720927265,0.680288979,False
2015-03-11 15:30:00+00:00,0.396532056,,0.715375985,0.749572908,False
2015-03-11 16:00:00+00:00,0.394315621,,0.679549712,0.776277987,False
2015-03-11 16:30:00+00:00,0.392101959,,0.638772881,0.815531045,False
2015-03-11 17:00:00+00:00,0.392101959,,0.614600485,0.845285268,False
2015-03-11 17:30:00+00:00,0.389891078,,0.606592634,0.85276554,False
2015-03-11 18:00:00+00:00,0.370119402,,0.577445334,0.865269525,False
2015-03-11 18:30:00+00:00,0.359234583,,0.556461908,0.862765049,False
2015-03-11 19:00:00+00:00,0.346268206,,0.50736679,0.855262655,False
2015-03-11 19:30:00+00:00,0.357066254,,0.543440303,0.892939631,False
2015-03-11 20:00:00+00:00,0.348421976,,0.53307507,0.897994275,False
2015-03-11 20:30:00+00:00,0.352738291,,0.556461908,0.933579638,False
2015-03-11 21:00:00+00:00,0.346268206,,0.540844642,0.92847436,False
2015-03-11 21:30:00+00:00,0.357066254,,0.559074852,0.943811752,False
2015-03-11 22:00:00+00:00,0.165980796,0.369135372,0.375995513,0.25798236,False
2015-03-11 22:30:00+00:00,0.162267473,0.430626981,0.371178613,0.242444591,False
2015-03-11 23:00:00+00:00,0.154893053,0.484970198,0.354428593,0.254078769,False
2015-03-11 23:30:00+00:00,0.158571488,0.545458662,0.352049725,0.263861363,False
2015-03-12 00:00:00+00:00,0.147589706,0.595491786,0.321449571,0.261898562,False
2015-03-12 00:30:00+00:00,0.149408781,0.656376086,0.302925933,0.29166317,False
2015-03-12 01:00:00+00:00,0.143965252,0.698573951,0.280112269,0.293671644,False
2015-03-12 01:30:00+00:00,0.143965252,0.726214411,0.248835148,0.311880233,False
2015-03-12 02:00:00+00:00,0.138563275,0.749022832,0.220519332,0.328261971,False
2015-03-12 02:30:00+00:00,0.153060483,0.759215307,0.197139058,0.33859239,False
2015-03-12 03:00:00+00:00,0.151232383,0.787418886,0.150117154,0.29971482,False
2015-03-12 03:30:00+00:00,0.122615455,0.876183179,0.073745921,0.221421063,False
