TIMESTAMP,CRI_TAM_TOW_Pvi_Js_1,CRI_TAM_TOW_Gri_Js_2,CRI_TAM_TOW_Mid_Js_3,CRI_TAM_TOW_Mid_Js_4,CRI_TAM_TOW_Man_Js_5,CRI_TAM_TOW_Gri_Js_6,CRI_TAM_TOW_Ade_Js_7,CRI_TAM_TOW_Ono_Js_8,CRI_TAM_TOW_Tme_Js_9,CRI_TAM_TOW_Pli_Js_10,CRI_TAM_TOW_Cgu_Js_11,CRI_TAM_TOW_Isp_Js_12,CRI_TAM_TOW_Ama_Js_13,CRI_TAM_TOW_Cgu_Js_14,CRI_TAM_TOW_Cgu_Js_15,CRI_TAM_TOW_Ono_Js_16,CRI_TAM_TOW_Cma_Js_17,CRI_TAM_TOW_Gam_Js_18,CRI_TAM_TOW_Man_Js_19,CRI_TAM_TOW_Gri_Js_20,CRI_TAM_TOW_Bal_Js_21,CRI_TAM_TOW_Pvi_Js_22,CRI_TAM_TOW_Psp_Js_23,CRI_TAM_TOW_Ama_Js_24,CRI_TAM_TOW_Mco_Js_25,CRI_TAM_TOW_Esp_Js_26,interpolated
2015-01-01 11:30:00+00:00,2.1894905400812497,1.1540279523748225,2.376289103500475,1.072448934373184,1.0650119131677092,0.0,1.7531675433673493,0.45341711191000983,1.0651142679185015,2.2649821100409326,2.8932606916806076,1.8542361650417312,1.8520375509872988,0.645132201258699,0.8278029101587822,1.0396312940565113,0.7082648827832131,0.27788157202021424,1.2684693038838961,1.0149794470361153,0.9294411699895514,1.2121305456501055,4.955237396074013,0.0,0.32573754935693994,0.4637954244654904,True
2015-01-01 12:00:00+00:00,3.45200806242387,1.5804489477443595,2.591533776836296,1.1527239632745867,1.411872951993656,0.0,2.258515755818072,0.8637975487245928,1.3067535904944514,2.101356774951383,3.79521537173006,2.95568033276216,2.074833579043282,0.6384323940927326,0.9350004661437158,1.6319405616290616,0.8430962941692011,0.3124642044502438,1.8035089739926853,1.0993765977078034,1.3305356360836602,1.2497786165134173,9.100975223331544,0.0,0.4460096394617862,0.8564818776446377,False
2015-01-01 12:30:00+00:00,4.21528923302293,2.0026014895049364,2.6890640248890354,1.2946447954417042,1.6221937928370356,0.0,2.5470105077155667,1.1240354744954295,1.545021468139979,2.4614441982357707,4.328394148191525,3.3786929485369672,2.291258276192203,0.5818043682734052,1.1060799671997292,1.9429216479309486,0.940389380590157,0.28569735192404067,1.9378879184648958,1.1257984694604597,1.4901473465373254,1.2688953063242745,,0.0,0.5888792299373197,1.406853805522535,True
2015-01-01 13:00:00+00:00,4.599214744518133,2.2550446915393283,2.7346637719470888,1.3963040141668726,1.7292918721104056,0.0,2.690286425344162,1.2573858690540016,1.6873138269201449,2.8215316215201582,4.596667823841408,3.56812534361735,2.4198619323946238,0.5092542150283886,1.2203147530661154,2.094522906681171,0.9927630032923486,0.2490720027278256,1.9928038511110309,1.1370822481002545,1.5622638767104573,1.2781242072586805,,0.0,0.6796045159302004,1.77514896122371,False
2015-01-01 13:30:00+00:00,3.874019398501941,1.7465793456881546,2.508561250178292,1.177922436033721,1.5537130794304042,0.0,2.471731915928479,1.0687176835104504,1.3150202141803962,2.335385254756539,4.086017279671524,2.8964664065430035,2.043468888849545,0.46585976916518296,1.1197510345414265,1.6984276412227712,0.757278613692371,0.22983367991483508,1.7836023091555426,0.9529099021431724,1.1444625870203675,1.2592549489551108,,0.0,0.5430684535323712,1.650808629567793,True
2015-01-01 14:00:00+00:00,3.148824052485748,1.2381139998369808,2.282458728409495,0.9042933684275404,1.3781342867504027,0.0,2.2531774065127967,0.880049497966899,0.9427266014406476,1.7080950433506683,3.57536673550164,2.224807469468657,1.6670758453044652,0.4441165756559384,1.0017313059117603,1.3023323757643717,0.5217942240923934,0.2204538537718564,1.5744007672000544,0.7336407739543761,0.7266612973302777,1.2403856906515411,,0.0,0.4065323911345421,1.5264682979118764,False
2015-01-01 14:30:00+00:00,3.595165098990495,1.3154926840734538,2.353378191011494,0.8054212967230243,1.5873315985912986,0.0,2.384432551052149,1.0087289004005842,0.99927983399331,1.4895839343182247,3.856048868661971,2.917287760718023,1.7028026984801687,0.4703900846404939,0.9722292756024077,1.502948776681789,0.5361562817525247,0.23762683584896985,1.8801042531055892,0.6798724786735438,0.8547770169553494,1.2887624825755686,,0.0,0.4372644906887475,1.8618414995215977,True
2015-01-01 15:00:00+00:00,4.37821551834332,1.4777263961328635,2.4751684567057874,0.7617967144915379,1.934364023056284,0.0,2.6388699451759194,1.254115155070673,1.1305130884169257,1.3299324264963452,4.3563858718327095,4.000279099668531,1.792274366200561,0.5213529989353184,0.9601832553980324,1.845303237132224,0.550518339412656,0.2676883846933741,2.397834400112401,0.6486620109978005,1.0994310851263274,1.3828446004680988,,0.0,0.4936198639439523,2.426618141543169,False
2015-01-01 15:30:00+00:00,5.048237266136388,1.6977133657558694,2.563344425922774,0.8075120538490766,2.1799721508932492,0.0,2.924463564783108,1.50774420001276,1.3898370067697914,1.1431082824172292,4.807066204725601,4.662888501255338,2.060471896700299,0.575303227267037,0.9951445187462771,2.101705448394277,0.508905119651768,0.29088272920161695,2.79415686036035,0.6246040584447753,1.3568002757058923,1.4804604142736053,,0.0,0.5414969532304602,2.8462180214699937,True
2015-01-01 16:00:00+00:00,5.867308829732771,2.0594613241865263,2.690701072188215,0.9171308852731468,2.4809003928949167,0.0,3.32086439127442,1.8748818711199704,1.8604218582150112,1.0385683817698002,5.360482678762057,5.39470136487504,2.552205745337141,0.6582578645756857,1.082293086804108,2.4384531066871094,0.46729189989088,0.3244320236842135,3.272138311162059,0.6130850605183753,1.721394207834186,1.6379416862744858,,0.0,0.6181404295464475,3.3623868675315856,False
2015-01-01 16:30:00+00:00,7.50774597781287,3.198664136998556,3.2767097772008755,1.2546496759778738,3.189278622716476,0.0,4.138422272798345,2.8757009071177446,3.1814452993394373,1.4595181131206134,6.3992401386309785,6.974127595223103,3.7168751516346656,0.912234884819958,1.4042248681670577,3.4336825182509862,0.9204659655057422,0.46464620202228823,4.264656869087698,0.9452643901718395,2.6041445764881814,2.234364885448163,,0.0,0.9898434763192235,4.600105571213196,True
2015-01-01 17:00:00+00:00,8.662423937241575,4.111250933179998,3.7863386635069385,1.6383376018867446,3.7986192604532487,0.0,4.812153433708444,3.6575173503526734,4.50188180802242,1.920757408393598,7.16231104061759,8.093839315837128,4.604263425250398,1.1563359478514927,1.800928916040531,4.206828423251067,1.4552172186896009,0.5816168636187187,5.061900136309578,1.3918451348038068,3.317069851451804,2.863307735011857,,0.0,1.478635477611367,5.511851868348188,False
2015-01-01 17:30:00+00:00,8.45431387830935,4.067718360805701,3.8071960860694594,1.8518078085910121,3.9554809852777724,0.0,4.959799589108643,3.674479535430312,5.008557625839545,1.9852417266225324,7.234921315836377,8.001857725851226,4.600578178783891,1.2314185151417791,2.0607384211023776,4.168492221035176,1.5937204199723904,0.552625813227656,5.221675071605903,1.611042534482849,3.401887732116713,3.110623045194978,,0.0,1.8494872818760646,5.399382138544951,True
2015-01-01 18:00:00+00:00,8.01588093573894,3.955548191089114,3.814381847197828,1.9552053880246043,4.018225075398291,0.0,5.017283008654129,3.680228834869268,5.229879421134807,2.0094364809292946,7.260827137783503,7.783896918037716,4.589707554595684,1.2626832253576037,2.1935883549441137,4.072217491228804,1.650646433686184,0.4950643397575549,5.283039645950948,1.715838519183388,3.432767616377359,3.219847920824206,,0.0,2.0488604708909164,5.146043924168341,False
2015-01-01 18:30:00+00:00,7.099665895021641,3.3412790669033257,3.4260360238599405,1.7394992215883935,3.9801158116700406,0.0,4.6238027515415085,3.5379501724542575,4.8762187869298,1.90344533447467,7.073470612570775,7.047509021002864,4.0211184617049796,1.1719537505415352,2.087875128220336,3.62693508173386,1.5307736510253611,0.3988185322295891,5.27103814936238,1.6825587834721007,3.0451673896215627,2.9688589244260997,,0.0,1.9509327838533503,4.462665550792086,True
2015-01-01 19:00:00+00:00,6.413773737942527,2.795647540059825,3.037690200522053,1.5237930551521826,3.9420065479417903,0.0,4.230322494428889,3.3956715100392465,4.522558152724794,1.7974541880200456,6.886114087358047,6.437100341795617,3.459714746535976,1.0572099470563818,1.9821619014965584,3.239591199829399,1.4109008683645383,0.3269105710242281,5.259036652773812,1.649279047760813,2.6575671628657656,2.619329069947657,,0.0,1.853005096815784,3.9201556619892055,False
2015-01-01 19:30:00+00:00,6.518805581357067,2.874104322424255,3.116036659813901,1.6037066113019367,4.134405510275024,0.0,4.417760521487361,3.410903891321226,4.9046806913976955,2.395213734553396,6.9769648310731,7.17784793839942,3.7439968386043834,1.0255011449333553,2.0589287113386145,3.529354807823381,1.4968796541835883,0.32238834888529416,5.521365971901741,1.8239059906037065,2.935149698378217,2.4683724188902465,,0.0,2.0730788961720794,3.9279798729353352,True
2015-01-01 20:00:00+00:00,6.623837424771607,2.952561104788684,3.194383119105749,1.7078976551288123,4.326804472608258,0.0,4.605198548545832,3.4261362726032063,5.286803230070597,3.0120856064797112,7.0678155747881535,7.918595535003224,4.028278930672791,0.9945300941956372,2.1543953598138144,3.819118415817364,1.5828584400026384,0.3179966765419595,5.7836952910296695,1.9985329334466,3.212732233890669,2.325971628271064,,0.0,2.3279152003559846,3.9358040838814654,False
2015-01-01 20:30:00+00:00,5.98629529602936,2.8132944411713496,3.0348347733160326,1.7530102797116796,4.177675724204681,0.0,4.474629430573325,3.1984507218453744,4.958290669821571,3.041375105926734,6.863330507673057,7.270138452008632,3.96161727281332,0.9215515101154252,2.1876320073127213,3.5786355475644402,1.4794100637861802,0.2770680864824341,5.577574431066105,1.9626850442920194,3.0921143736386427,2.121796881569537,,0.0,2.3860208528921105,3.483142454566083,True
2015-01-01 21:00:00+00:00,4.873501626465439,2.5371172466998773,2.719768304358338,1.7738454166174251,3.87048473910286,0.0,4.1888995409441145,2.7491677138195367,4.308447234343754,3.0515522799807915,6.450428711021714,6.065068232907162,3.804497863903556,0.8135913288359776,2.2021688161784843,3.0821662785107,1.283557147328153,0.2149734414047596,5.158896179578497,1.874634367734591,2.842366862695399,1.8603509702978125,,0.0,2.4093640006006267,2.7190195447419363,False
2015-01-01 21:30:00+00:00,3.773229917054523,2.1471032400716172,2.2847687688617433,1.5449899926041908,3.398833957132263,0.0,3.630498046034626,2.106776227657973,3.3829923476273764,2.7641517544992347,5.860663119212739,4.64077907102158,3.3899224996004294,0.6518034869533367,1.9880028892876407,2.242785097223177,1.0477448437243275,0.15769798383349853,4.549032272586666,1.5926922889261217,2.4370930243754403,1.4622082451618201,,0.0,2.1049562678617466,2.0337132064581382,True
2015-01-01 22:00:00+00:00,2.793442214614653,1.733875952152901,1.817312610632305,1.205010346900038,2.8415352914342824,0.0,2.9698993375862823,1.465750913267604,2.4354571975912247,2.267457313838238,5.167241809246563,3.277830061312472,2.860022633771496,0.4863399541388506,1.6340148088863786,1.4051258107680118,0.800436106797101,0.1157795068719118,3.828740023422686,1.2110265595262533,1.989154345471072,1.0589228958385657,,0.0,1.6140253636844228,1.4426917627811024,False
2015-01-01 22:30:00+00:00,2.17179856871203,1.4517674482559526,1.4723513457570019,1.0135826938519314,2.347967965310625,0.0,2.480325410634016,1.0762307313151276,1.8250396594508036,1.7993075970517254,4.538861018041093,2.3965326694937614,2.4785224391401073,0.37757004852668563,1.3476580795764699,0.9705951026600804,0.5661635520432305,0.09883069504582644,3.166686227864547,0.8955723361986816,1.6884932030828275,0.7792274606827924,,0.0,1.2358612043637451,1.0643065151750941,True
2015-01-01 23:00:00+00:00,1.716573276160272,1.201289021619532,1.172917999154345,0.8402452371716234,1.9153972710050975,0.0,2.079010626454308,0.7951367282913728,1.3509467887125268,1.3694923261801475,3.952001283138933,1.7411798066928026,2.130608751676135,0.2870324561324539,1.0833191702269998,0.6752880947557748,0.4357919708543303,0.091006930586833,2.5728760174538543,0.6505362840814568,1.4139171345734998,0.567061580329921,,0.0,0.9114357733978102,0.7842678153507834,False
2015-01-01 23:30:00+00:00,1.3848749893091148,0.9344104430620799,0.8943681174510518,0.6390991992149192,1.579628761102228,0.0,1.7564757214177433,0.600004770979175,0.9696245097750279,1.0541913909932943,3.426234120333051,1.25759599795119,1.7811167023828336,0.1978232216689952,0.8628496342852199,0.4776959708857501,0.45676325050335376,0.0897745850642803,2.095525006425335,0.5142724469534983,1.0964302758787623,0.4193050777032013,,0.0,0.6645162350215024,0.5712576105646476,True
2015-01-02 00:00:00+00:00,1.1372076512840683,0.7046691540431778,0.6622547224250144,0.4604341017252534,1.311813979066912,0.0,1.5338660787221945,0.4596672687753893,0.680874042696663,0.8173236058067799,2.976577436999387,0.9117882261244454,1.4781689456588998,0.1313630182098977,0.6715323395619646,0.3392797171710968,0.4777345301523772,0.0893282935439449,1.715613979477738,0.4206615221160539,0.8232754713005355,0.3078816333047297,,0.0,0.4844858985600069,0.4123711670614621,False
2015-01-02 00:30:00+00:00,0.9603915713845739,0.5455133307375556,0.48920410756040056,0.332831746615687,1.1126348587119959,0.0,1.429426563830562,0.3593170161398191,0.48447258814837696,0.6693360585538362,2.631728362939902,0.6944259485199666,1.2613570865077468,0.09594279215928413,0.5005330345895649,0.24288118231069145,0.4643905125526908,0.10006053101440819,1.4386747283513421,0.35046479241829304,0.6585075007592459,0.2188251783517316,,0.0,0.38002175741131283,0.29942003374946996,True
2015-01-02 01:00:00+00:00,0.8111561627508426,0.415606284272614,0.3545183676138095,0.2359155443838855,0.941464965664262,0.0,1.3484686244551791,0.2869376084723748,0.3329121530801702,0.5389912644275284,2.3298640049252866,0.5264411596905149,1.069430634887351,0.0740222802452922,0.3601594959387029,0.1718888540680937,0.4333336098885861,0.1155937131846094,1.2186186476388887,0.303263684842321,0.5145375953951343,0.152680978677123,,0.0,0.293850156080892,0.2138927188785508,False
2015-01-02 01:30:00+00:00,0.6630331891197765,0.29544984376906047,0.25389763653458153,0.16562442901231714,0.7736352130962367,0.0,1.2685027023842042,0.23758422200200366,0.1953807185746403,0.3597936925769682,2.0327582545717315,0.3676483470410728,0.8664868256526278,0.06313814953767177,0.25788916321460936,0.1166436106212326,0.35932492672882793,0.12556153923354937,1.035492634233291,0.28251140157343074,0.3322020290091457,0.1091083777487136,,0.0,0.18738318629126335,0.1469400292651483,True
2015-01-02 02:00:00+00:00,0.521192987278688,0.1977926404517275,0.1701585077087452,0.1122717275666887,0.6150406870862111,0.0,1.1682565002291163,0.1994359278746404,0.1004857533804247,0.2147586288784197,1.7600649365542342,0.239868598899922,0.6718852029803976,0.0538809719282158,0.175152283050002,0.0761182167112443,0.2580789599805097,0.1307284205827514,0.8815831337193192,0.259801181408281,0.1773916032347774,0.0761684045865443,,0.0,0.1036637575600942,0.0944594201651447,False
2015-01-02 02:30:00+00:00,0.37680156807643883,0.11574125946969398,0.07669416427968145,0.06436207949119696,0.46315764592127107,0.0,0.9432244844673877,0.16718507397992705,0.0517326312173843,0.14001749237290548,1.512636573602221,0.1347127434471517,0.4888357275507434,0.037146390781387185,0.08997951244274477,0.04752121605254757,0.14330946391985477,0.12260741171898151,0.7415462774128543,0.15195479763617392,0.07344426652862136,0.04756390667547214,,0.0,0.0617570886221161,0.04614624058268244,True
2015-01-02 03:00:00+00:00,0.2470728791216524,0.0732983098062752,0.0239936846301243,0.0393809494680819,0.3197803208332999,0.0,0.6756272143690186,0.1392198503665329,0.0300166795502369,0.1059974138529102,1.3014854509369185,0.0807187527088482,0.3263931703574815,0.0262376635923356,0.043299615285919,0.0292289638711197,0.0734901365121782,0.1096726871206942,0.6349850057872054,0.0619260831319235,0.0225510873138672,0.0268659170193731,,0.0,0.0363624278239463,0.0206432388831019,False
2015-01-02 03:30:00+00:00,0.1334514664932906,0.314245865979328,0.5264813669760466,0.3009997367479652,0.15569244515982894,0.0,0.42731760358392923,0.1124220666264974,0.13503497743856213,0.21706193727325723,1.1611356713385999,0.1093663588135255,0.17689188372695278,0.07027800430451123,0.06359283462264244,0.019438180111154536,0.25261503813701347,0.10114812534971193,0.5811565133839959,0.22521205710523012,0.043829681985194796,0.013381359328544389,,0.0,0.021097204569734924,0.03181451062794035,True
2015-01-02 04:00:00+00:00,0.0588840977746954,0.5645392712221132,1.0545666438740076,0.6310852065843808,0.0606141602841501,0.0,0.2875455317853269,0.0899490666794793,0.306453816581372,0.4567837448353064,1.0010039455540267,0.1380139649182028,0.0805553822242036,0.1143183450166869,0.1104497368633466,0.0150815273287024,0.4319873807205953,0.0919349137349377,0.5262652862980003,0.4401262229196561,0.0651082766565224,0.0069815837065297,,0.0,0.0141751334678706,0.0579423384105383,False
2015-01-02 04:30:00+00:00,0.030155382025571786,0.5789277201245998,1.0943011033340415,0.7544008269875876,0.15386434796253765,0.0,0.4468065549417066,0.0705914170884271,0.46744634370557125,0.9300132557559895,0.5312709941490042,0.09355446702270404,0.049240486810341426,0.0963403053772892,0.24248777396768578,0.04581633537046703,0.4322416252851963,0.07678525098018135,0.3714454254927745,0.5369577139899617,0.057086102717752545,0.01062054007550904,,0.0,0.09002103375406079,0.14095094678426445,True
2015-01-02 05:00:00+00:00,0.0181646807371307,0.583970319957354,1.1084379682420369,0.809249764834262,0.2733409838565821,0.0,0.6060675780980864,0.060458067571582,0.5620383295752859,1.4224489972081291,0.1641216150331421,0.0490949691272053,0.0365777467783741,0.0783622657378915,0.3648582947632956,0.0770780834402849,0.4324829467344464,0.062943646372535,0.2554151958517722,0.5821610132191479,0.0490639287789827,0.0187239966405332,7.660262087626285,0.0,0.1927256973026286,0.2090029991202311,False
2015-01-02 05:30:00+00:00,0.028478744603876817,0.3761437788827621,0.8415715424767933,0.7435304393438138,0.31291393479860785,0.0,0.5985587348510885,0.06394218667967025,0.5523620354770361,1.709514821695762,0.15201971814433515,0.08437082112150202,0.05465979166554766,0.08070015897616269,0.38518471594540776,0.07762698636427957,0.4369808177973271,0.055428560864559065,0.25796124380361946,0.5330963764352444,0.04984637054239252,0.03431749050925547,7.837794309540341,0.0,0.23766786112149585,0.20255262592778223,True
2015-01-02 06:00:00+00:00,0.0549353435376382,0.1683172378081702,0.5208015335841779,0.6778111138533656,0.3429601555087663,0.0,0.5849725448661064,0.0688056920282662,0.5426857413787863,1.848717131510236,0.1478827184029032,0.1556368281512484,0.1017518624940042,0.0865433937662367,0.403826683268687,0.0781501882158252,0.4412441710168122,0.0511395072561769,0.2643256159454998,0.4573616603112776,0.0521622543575281,0.0559911972838031,8.015326531454397,0.0,0.269558680425399,0.1937131265003101,False
2015-01-02 06:30:00+00:00,0.16930497753672466,0.18860930487631197,0.44152878197194334,0.6812272144258993,0.3834091038750403,0.0,0.5723583175524557,0.07155566485651821,0.5616025885121892,1.7933421943824983,0.34599664184176926,0.28457768617316404,0.3307851920361364,0.1127975574464347,0.4808039259713735,0.086118815435988,0.418843458093613,0.04949706626404578,0.29294511571117576,0.3974488684064013,0.2040383847826438,0.0832210284029143,5.689480642578056,0.0,0.29801674049749416,0.1901101204955615,True
2015-01-02 07:00:00+00:00,0.3195923277219754,0.2089013719444537,0.3887724495323852,0.684643314998433,0.4071583342575246,0.0,0.5562931356045441,0.0729262514442625,0.5805194356455922,1.677500820122897,0.6179989651021082,0.3775283891596301,0.6303193541264667,0.1355463795748299,0.5425694559376416,0.0935862037005466,0.3805973838987236,0.0488229008035203,0.3177462912868188,0.3642061558415885,0.3543810731560337,0.1045729030508098,2.941159508969858,0.0,0.3126673818221758,0.1867628304877867,False
2015-01-02 07:30:00+00:00,0.41065172172498354,0.18230782165333045,0.32827395414556776,0.6268052947322601,0.3754551483452336,0.0,0.5231312348298902,0.07088264214996255,0.5274846057790286,1.4491102352632346,0.7345846831879328,0.34309168567622383,0.8129319574835543,0.13008576790571058,0.5374120254823289,0.0935862037005466,0.33948751895563073,0.06310841375598401,0.280961506485051,0.3683054748631671,0.32669751046786705,0.1105854907776805,2.223040780399779,0.0,0.2475154480817643,0.18017051782387303,True
2015-01-02 08:00:00+00:00,0.4912431443903389,0.1557142713622072,0.2951626227134461,0.5258916518901826,0.3418039280235034,0.0,0.4994976354274812,0.0688390328556626,0.4517138318422277,1.265721478030519,0.833524166971791,0.3086549821928176,0.9495357356278356,0.1218948504020316,0.5250395878601165,0.0935862037005466,0.3142230152842282,0.0800791583457647,0.2441767216832833,0.3724047938847458,0.2990139477797004,0.1161259954630919,1.9273972965615576,0.0,0.1692604147243431,0.1757116153980088,False
2015-01-02 08:30:00+00:00,0.5712417513439961,0.16436021073480536,0.30470093882818317,0.42135256826865036,0.338758383382362,0.0,0.4994976354274812,0.07890304045732288,0.41268310895317284,1.2478841337623785,0.9497269848447956,0.35674500378500523,1.0341775620068667,0.11597918776048573,0.4879113039573191,0.0986042477649835,0.34772759025693784,0.0835643932786042,0.2563403790224608,0.35659601190782614,0.336828101604641,0.13131540120529067,2.2827681876094092,0.0,0.14667590020148072,0.17702648590982376,True
2015-01-02 09:00:00+00:00,0.6526458999681769,0.184273244381143,0.3255625888270621,0.3375090801135023,0.3376608731506598,0.0,0.4994976354274812,0.0953540854078563,0.3814297462062735,1.2322804662429503,1.068801760793752,0.4261396117224029,1.1104945892149083,0.1127938309534995,0.4434369483354956,0.1102889528831452,0.3812321652296475,0.0865638186771326,0.2801405331444661,0.3316698656389376,0.4024333369747631,0.1467614910751807,2.6381390786572614,0.0,0.137194485295628,0.1783413564216387,False
