TIMESTAMP,GBR_GUI_ST3_Psy_Js_1,GBR_GUI_ST3_Psy_Js_2,GBR_GUI_ST3_Psy_Js_3,GBR_GUI_ST3_Psy_Js_4,GBR_GUI_ST3_Psy_Js_5,GBR_GUI_ST3_Psy_Js_6,GBR_GUI_ST3_Psy_Js_7,GBR_GUI_ST3_Psy_Js_8,interpolated
2003-07-05 05:00:00+00:00,0.0,0.01677093619603985,0.06948596137062829,0.0246879248627751,0.00397816118808895,0.013076341412151301,0.010308016810636,0.02306207233979865,False
2003-07-05 05:30:00+00:00,0.000984595051875641,0.00487066680936815,0.07156416415940656,0.04493398467365595,0.019608480151969,0.0157106547482554,0.020751287379060103,0.01334051658760845,False
2003-07-05 06:00:00+00:00,0.0011191431948041632,0.0045893917914974006,0.08386597573618204,0.0661698648931037,0.01965764154751675,0.02086124434806525,0.0073359317792538,0.03994363032308515,False
2003-07-05 06:30:00+00:00,0.0086002572824454,0.00178137556344315,0.097487749912928,0.07846536216265626,0.00866560726807655,0.0513425153436481,0.01189896080760605,0.0292031303601065,False
2003-07-05 07:00:00+00:00,0.055050339818263794,0.0017121871229987,0.1128842134594349,0.1162607578252551,0.014114178268394551,0.10858500087533815,0.0355144892576882,0.0129010360324612,False
2003-07-05 07:30:00+00:00,0.14471569769080336,0.00798654001137145,0.15898536195107885,0.2104775948083586,0.03191488297188675,0.18260722962506895,0.14326462073786306,0.053859012997618604,False
2003-07-05 08:00:00+00:00,0.33064610372661435,0.020759641873810047,0.23839370675439403,0.6479187166616778,0.10214572299701269,0.5261544630846918,0.35072518678445497,0.2009979923961596,False
2003-07-05 08:30:00+00:00,0.7413719052275316,0.048852769778686606,0.4771625945764266,1.5401895438954076,0.13793158522551235,0.9683918851311036,0.8805696528832938,0.40334274278965115,False
2003-07-05 09:00:00+00:00,1.2329307518837742,0.1125139077451292,0.8154510762081673,2.6956176645905296,0.3451954747898196,1.5986577522065022,1.4572663402213188,0.6759111395548296,False
2003-07-05 09:30:00+00:00,1.676478378977305,0.17852385101935175,1.1041715057412762,3.8310922607205686,0.6069048230577385,2.0772664844709112,2.0252036632677104,1.2038833095948558,False
2003-07-05 10:00:00+00:00,1.9834264518000986,0.28018987145553215,1.3828423975170607,4.566204724475394,0.8683660571228928,2.3171967041972668,2.4010064977844574,1.4157129442766507,False
2003-07-05 10:30:00+00:00,1.9848937280680747,0.3269861357611678,1.438354972720505,4.726946308141747,1.0258424053302764,2.3113747530940767,2.3682399679820305,1.4216428075278078,False
2003-07-05 11:00:00+00:00,1.9619833429191906,0.35754336512599694,1.4568800847590717,4.665975942933377,1.106574577233804,2.2672730867848125,2.261682796488381,1.4853198563756012,False
2003-07-05 11:30:00+00:00,1.945023277334987,0.3788791765191971,1.5266164254059844,4.88037776120451,1.2366454402578366,2.230832991178631,2.4527849932969703,1.5048561552490962,False
2003-07-05 12:00:00+00:00,2.0199039466880793,0.4231186547756688,1.7414465809317192,5.365718909261082,1.1545405933709358,2.5875710023568668,2.6625886297255152,1.6800965317912966,False
2003-07-05 12:30:00+00:00,2.2496324835493597,0.48042104589595624,2.0579144118609256,6.117958466386146,1.1836499208368472,2.718365451659559,3.1119527036878996,1.9817089023804373,False
2003-07-05 13:00:00+00:00,2.3937034667277315,0.5373780722092423,2.275414986261958,6.577639818321438,1.4100160234431653,2.860413612808979,3.398194439449729,2.2209058714414267,False
2003-07-05 13:30:00+00:00,2.431944938813301,0.5710978101061241,2.385574973538543,6.689229047742816,1.4540323708366705,2.8129657971895776,3.4180276495259143,2.325616491337659,False
2003-07-05 14:00:00+00:00,2.3820861558270474,0.5824119075824808,2.401224671309796,6.4432954524924,1.522010213671293,2.803104258093515,3.7910691185102463,2.4231395550095045,False
