TIMESTAMP,GBR_ABE_PLO_Psi_Jt_1,GBR_ABE_PLO_Psi_Jt_2,GBR_ABE_PLO_Psi_Jt_3,GBR_ABE_PLO_Psi_Jt_4,GBR_ABE_PLO_Psi_Jt_5,GBR_ABE_PLO_Psi_Jt_6,GBR_ABE_PLO_Psi_Jt_7,GBR_ABE_PLO_Psi_Jt_8,GBR_ABE_PLO_Psi_Jt_9,GBR_ABE_PLO_Psi_Jt_10,GBR_ABE_PLO_Psi_Jt_11,GBR_ABE_PLO_Psi_Jt_12,GBR_ABE_PLO_Psi_Jt_13,GBR_ABE_PLO_Psi_Jt_14,GBR_ABE_PLO_Psi_Jt_15,interpolated
2001-07-04 18:00:00+00:00,1.5520798253547694,1.1722636968137394,2.45565327739332,2.598147599222353,2.3267871592014004,1.6120439911389066,1.653917499119144,1.2918377183885104,0.8340798018614665,0.0,0.0,0.0,0.0,0.0,0.0,False
2001-07-04 18:30:00+00:00,1.3247923942037307,0.9865658119447608,2.2036185453451123,2.093951232790174,1.987512212139484,1.3871390657018958,1.451859028539315,1.1743401691797828,0.6956475641837163,0.0,0.0,0.0,0.0,0.0,0.0,False
2001-07-04 19:00:00+00:00,1.140553222087053,0.7666881454790337,1.9775754286255904,1.6707022359628343,1.6133476096183397,1.139860491011758,1.1944701795858688,1.0178437961132871,0.5635988434735156,0.0,0.0,0.0,0.0,0.0,0.0,False
2001-07-04 19:30:00+00:00,0.9327156806086836,0.5746195157657972,1.6936846628321964,1.277046996096364,1.2630451645144751,0.9062124115629694,0.9219718776654208,0.8674000561827553,0.4274224808678518,0.0,0.0,0.0,0.0,0.0,0.0,False
2001-07-04 20:00:00+00:00,0.7508522180838005,0.3845118509566291,1.4077848473452654,0.9336812704905608,0.9525686595730816,0.6729689698313194,0.6552744845614595,0.6977870428514303,0.3004166195159899,0.0,0.0,0.0,0.0,0.0,0.0,False
2001-07-04 20:30:00+00:00,0.6070964261040092,0.2570110660660817,1.1520284312305888,0.6910808753411603,0.7215110505114521,0.4966974412691383,0.4614872244702191,0.5858650029120679,0.2027028276544551,0.0,0.0,0.0,0.0,0.0,0.0,False
2001-07-04 21:00:00+00:00,0.4975731197836356,0.1718840947818974,0.9801453956633294,0.5342052712339966,0.5723237167494304,0.3947560487915374,0.330064146270822,0.502133131676663,0.1309529518859592,0.0,0.0,0.0,0.0,0.0,0.0,False
2001-07-04 21:30:00+00:00,0.4188723358919217,0.1226149230335892,0.8426124440391556,0.4190894433134784,0.4566432510667849,0.3101000383742963,0.2303424089053923,0.4328185907030824,0.0896847311247907,0.0,0.0,0.0,0.0,0.0,0.0,False
2001-07-04 22:00:00+00:00,0.3557119752192539,0.0770836667774065,0.723463170320847,0.325731419841141,0.370998879748606,0.2412921284514526,0.1585216452999654,0.3659191965039245,0.0591519842426144,0.0,0.0,0.0,0.0,0.0,0.0,False
2001-07-04 22:30:00+00:00,0.3068845708831605,0.0440942110986019,0.6214148624581625,0.2521113434645536,0.3008904431823968,0.1975687372884274,0.1018291849984758,0.3227487755971219,0.0380787234294429,0.0,0.0,0.0,0.0,0.0,0.0,False
