LastName,FirstName,DatasetID,Dataset,SpeciesName,AccSpeciesID,AccSpeciesName,ObservationID,ObsDataID,TraitID,TraitName,DataID,DataName,OriglName,OrigValueStr,OrigUnitStr,ValueKindName,OrigUncertaintyStr,UncertaintyName,Replicates,StdValue,UnitName,RelUncertaintyPercent,OrigObsDataID,ErrorRisk,Reference,Comment
Manzoni,Stefano,197,Plant Hydraulic Traits,Liquidambar styraciflua,33704,Liquidambar styraciflua,4525352,50630660,3479,"Xylem hydraulic vulnerability curve (P20, P50, P80)",7803,Xylem hydraulic vulnerability curve: Fraction of remaining conductivity,Fraction of remaining conductivity,0.75849,fraction,,,,,,,,,,"Manzoni S, Giulia Vico, Amilcare Porporato, Gabriel Katul (2013) Biological constraints on water transport in the soil–plant–atmosphere system. Advances in Water Resources  51:292–304",
Manzoni,Stefano,197,Plant Hydraulic Traits,Liquidambar styraciflua,33704,Liquidambar styraciflua,4525353,50630662,3479,"Xylem hydraulic vulnerability curve (P20, P50, P80)",7802,Xylem hydraulic vulnerability curve: Xylem water pressure (psi),psi (-MPa),0.68445,#NAME?,,,,,,,,,,"Manzoni S, Giulia Vico, Amilcare Porporato, Gabriel Katul (2013) Biological constraints on water transport in the soil–plant–atmosphere system. Advances in Water Resources  51:292–304",
Manzoni,Stefano,197,Plant Hydraulic Traits,Liquidambar styraciflua,33704,Liquidambar styraciflua,4525353,50630663,3479,"Xylem hydraulic vulnerability curve (P20, P50, P80)",7803,Xylem hydraulic vulnerability curve: Fraction of remaining conductivity,Fraction of remaining conductivity,0.62738,fraction,,,,,,,,,,"Manzoni S, Giulia Vico, Amilcare Porporato, Gabriel Katul (2013) Biological constraints on water transport in the soil–plant–atmosphere system. Advances in Water Resources  51:292–304",
Manzoni,Stefano,197,Plant Hydraulic Traits,Liquidambar styraciflua,33704,Liquidambar styraciflua,4525354,50630665,3479,"Xylem hydraulic vulnerability curve (P20, P50, P80)",7802,Xylem hydraulic vulnerability curve: Xylem water pressure (psi),psi (-MPa),0.43757,#NAME?,,,,,,,,,,"Manzoni S, Giulia Vico, Amilcare Porporato, Gabriel Katul (2013) Biological constraints on water transport in the soil–plant–atmosphere system. Advances in Water Resources  51:292–304",
Manzoni,Stefano,197,Plant Hydraulic Traits,Liquidambar styraciflua,33704,Liquidambar styraciflua,4525354,50630666,3479,"Xylem hydraulic vulnerability curve (P20, P50, P80)",7803,Xylem hydraulic vulnerability curve: Fraction of remaining conductivity,Fraction of remaining conductivity,0.6004,fraction,,,,,,,,,,"Manzoni S, Giulia Vico, Amilcare Porporato, Gabriel Katul (2013) Biological constraints on water transport in the soil–plant–atmosphere system. Advances in Water Resources  51:292–304",
Manzoni,Stefano,197,Plant Hydraulic Traits,Liquidambar styraciflua,33704,Liquidambar styraciflua,4525355,50630668,3479,"Xylem hydraulic vulnerability curve (P20, P50, P80)",7802,Xylem hydraulic vulnerability curve: Xylem water pressure (psi),psi (-MPa),0.72806,#NAME?,,,,,,,,,,"Manzoni S, Giulia Vico, Amilcare Porporato, Gabriel Katul (2013) Biological constraints on water transport in the soil–plant–atmosphere system. Advances in Water Resources  51:292–304",
Manzoni,Stefano,197,Plant Hydraulic Traits,Liquidambar styraciflua,33704,Liquidambar styraciflua,4525355,50630669,3479,"Xylem hydraulic vulnerability curve (P20, P50, P80)",7803,Xylem hydraulic vulnerability curve: Fraction of remaining conductivity,Fraction of remaining conductivity,0.55948,fraction,,,,,,,,,,"Manzoni S, Giulia Vico, Amilcare Porporato, Gabriel Katul (2013) Biological constraints on water transport in the soil–plant–atmosphere system. Advances in Water Resources  51:292–304",
Manzoni,Stefano,197,Plant Hydraulic Traits,Liquidambar styraciflua,33704,Liquidambar styraciflua,4525356,50630671,3479,"Xylem hydraulic vulnerability curve (P20, P50, P80)",7802,Xylem hydraulic vulnerability curve: Xylem water pressure (psi),psi (-MPa),0.53977,#NAME?,,,,,,,,,,"Manzoni S, Giulia Vico, Amilcare Porporato, Gabriel Katul (2013) Biological constraints on water transport in the soil–plant–atmosphere system. Advances in Water Resources  51:292–304",
Manzoni,Stefano,197,Plant Hydraulic Traits,Liquidambar styraciflua,33704,Liquidambar styraciflua,4525356,50630672,3479,"Xylem hydraulic vulnerability curve (P20, P50, P80)",7803,Xylem hydraulic vulnerability curve: Fraction of remaining conductivity,Fraction of remaining conductivity,0.53485,fraction,,,,,,,,,,"Manzoni S, Giulia Vico, Amilcare Porporato, Gabriel Katul (2013) Biological constraints on water transport in the soil–plant–atmosphere system. Advances in Water Resources  51:292–304",
Manzoni,Stefano,197,Plant Hydraulic Traits,Liquidambar styraciflua,33704,Liquidambar styraciflua,4525357,50630674,3479,"Xylem hydraulic vulnerability curve (P20, P50, P80)",7802,Xylem hydraulic vulnerability curve: Xylem water pressure (psi),psi (-MPa),0.80818,#NAME?,,,,,,,,,,"Manzoni S, Giulia Vico, Amilcare Porporato, Gabriel Katul (2013) Biological constraints on water transport in the soil–plant–atmosphere system. Advances in Water Resources  51:292–304",
Manzoni,Stefano,197,Plant Hydraulic Traits,Liquidambar styraciflua,33704,Liquidambar styraciflua,4525357,50630675,3479,"Xylem hydraulic vulnerability curve (P20, P50, P80)",7803,Xylem hydraulic vulnerability curve: Fraction of remaining conductivity,Fraction of remaining conductivity,0.52202,fraction,,,,,,,,,,"Manzoni S, Giulia Vico, Amilcare Porporato, Gabriel Katul (2013) Biological constraints on water transport in the soil–plant–atmosphere system. Advances in Water Resources  51:292–304",
Manzoni,Stefano,197,Plant Hydraulic Traits,Liquidambar styraciflua,33704,Liquidambar styraciflua,4525358,50630677,3479,"Xylem hydraulic vulnerability curve (P20, P50, P80)",7802,Xylem hydraulic vulnerability curve: Xylem water pressure (psi),psi (-MPa),1.0195,#NAME?,,,,,,,,,,"Manzoni S, Giulia Vico, Amilcare Porporato, Gabriel Katul (2013) Biological constraints on water transport in the soil–plant–atmosphere system. Advances in Water Resources  51:292–304",
Manzoni,Stefano,197,Plant Hydraulic Traits,Liquidambar styraciflua,33704,Liquidambar styraciflua,4525358,50630678,3479,"Xylem hydraulic vulnerability curve (P20, P50, P80)",7803,Xylem hydraulic vulnerability curve: Fraction of remaining conductivity,Fraction of remaining conductivity,0.53846,fraction,,,,,,,,,,"Manzoni S, Giulia Vico, Amilcare Porporato, Gabriel Katul (2013) Biological constraints on water transport in the soil–plant–atmosphere system. Advances in Water Resources  51:292–304",
Manzoni,Stefano,197,Plant Hydraulic Traits,Liquidambar styraciflua,33704,Liquidambar styraciflua,4525359,50630680,3479,"Xylem hydraulic vulnerability curve (P20, P50, P80)",7802,Xylem hydraulic vulnerability curve: Xylem water pressure (psi),psi (-MPa),1.9044,#NAME?,,,,,,,,,,"Manzoni S, Giulia Vico, Amilcare Porporato, Gabriel Katul (2013) Biological constraints on water transport in the soil–plant–atmosphere system. Advances in Water Resources  51:292–304",
Manzoni,Stefano,197,Plant Hydraulic Traits,Liquidambar styraciflua,33704,Liquidambar styraciflua,4525359,50630681,3479,"Xylem hydraulic vulnerability curve (P20, P50, P80)",7803,Xylem hydraulic vulnerability curve: Fraction of remaining conductivity,Fraction of remaining conductivity,0.45315,fraction,,,,,,,,,,"Manzoni S, Giulia Vico, Amilcare Porporato, Gabriel Katul (2013) Biological constraints on water transport in the soil–plant–atmosphere system. Advances in Water Resources  51:292–304",
Manzoni,Stefano,197,Plant Hydraulic Traits,Liquidambar styraciflua,33704,Liquidambar styraciflua,4525360,50630683,3479,"Xylem hydraulic vulnerability curve (P20, P50, P80)",7802,Xylem hydraulic vulnerability curve: Xylem water pressure (psi),psi (-MPa),0.6295,#NAME?,,,,,,,,,,"Manzoni S, Giulia Vico, Amilcare Porporato, Gabriel Katul (2013) Biological constraints on water transport in the soil–plant–atmosphere system. Advances in Water Resources  51:292–304",
Manzoni,Stefano,197,Plant Hydraulic Traits,Liquidambar styraciflua,33704,Liquidambar styraciflua,4525360,50630684,3479,"Xylem hydraulic vulnerability curve (P20, P50, P80)",7803,Xylem hydraulic vulnerability curve: Fraction of remaining conductivity,Fraction of remaining conductivity,0.4529,fraction,,,,,,,,,,"Manzoni S, Giulia Vico, Amilcare Porporato, Gabriel Katul (2013) Biological constraints on water transport in the soil–plant–atmosphere system. Advances in Water Resources  51:292–304",
Manzoni,Stefano,197,Plant Hydraulic Traits,Liquidambar styraciflua,33704,Liquidambar styraciflua,4525361,50630686,3479,"Xylem hydraulic vulnerability curve (P20, P50, P80)",7802,Xylem hydraulic vulnerability curve: Xylem water pressure (psi),psi (-MPa),0.67536,#NAME?,,,,,,,,,,"Manzoni S, Giulia Vico, Amilcare Porporato, Gabriel Katul (2013) Biological constraints on water transport in the soil–plant–atmosphere system. Advances in Water Resources  51:292–304",
Manzoni,Stefano,197,Plant Hydraulic Traits,Liquidambar styraciflua,33704,Liquidambar styraciflua,4525361,50630687,3479,"Xylem hydraulic vulnerability curve (P20, P50, P80)",7803,Xylem hydraulic vulnerability curve: Fraction of remaining conductivity,Fraction of remaining conductivity,0.433,fraction,,,,,,,,,,"Manzoni S, Giulia Vico, Amilcare Porporato, Gabriel Katul (2013) Biological constraints on water transport in the soil–plant–atmosphere system. Advances in Water Resources  51:292–304",
Manzoni,Stefano,197,Plant Hydraulic Traits,Liquidambar styraciflua,33704,Liquidambar styraciflua,4525362,50630689,3479,"Xylem hydraulic vulnerability curve (P20, P50, P80)",7802,Xylem hydraulic vulnerability curve: Xylem water pressure (psi),psi (-MPa),0.69584,#NAME?,,,,,,,,,,"Manzoni S, Giulia Vico, Amilcare Porporato, Gabriel Katul (2013) Biological constraints on water transport in the soil–plant–atmosphere system. Advances in Water Resources  51:292–304",
Manzoni,Stefano,197,Plant Hydraulic Traits,Liquidambar styraciflua,33704,Liquidambar styraciflua,4525362,50630690,3479,"Xylem hydraulic vulnerability curve (P20, P50, P80)",7803,Xylem hydraulic vulnerability curve: Fraction of remaining conductivity,Fraction of remaining conductivity,0.37095,fraction,,,,,,,,,,"Manzoni S, Giulia Vico, Amilcare Porporato, Gabriel Katul (2013) Biological constraints on water transport in the soil–plant–atmosphere system. Advances in Water Resources  51:292–304",
Manzoni,Stefano,197,Plant Hydraulic Traits,Liquidambar styraciflua,33704,Liquidambar styraciflua,4525363,50630692,3479,"Xylem hydraulic vulnerability curve (P20, P50, P80)",7802,Xylem hydraulic vulnerability curve: Xylem water pressure (psi),psi (-MPa),0.57845,#NAME?,,,,,,,,,,"Manzoni S, Giulia Vico, Amilcare Porporato, Gabriel Katul (2013) Biological constraints on water transport in the soil–plant–atmosphere system. Advances in Water Resources  51:292–304",
Manzoni,Stefano,197,Plant Hydraulic Traits,Liquidambar styraciflua,33704,Liquidambar styraciflua,4525363,50630693,3479,"Xylem hydraulic vulnerability curve (P20, P50, P80)",7803,Xylem hydraulic vulnerability curve: Fraction of remaining conductivity,Fraction of remaining conductivity,0.36156,fraction,,,,,,,,,,"Manzoni S, Giulia Vico, Amilcare Porporato, Gabriel Katul (2013) Biological constraints on water transport in the soil–plant–atmosphere system. Advances in Water Resources  51:292–304",
Manzoni,Stefano,197,Plant Hydraulic Traits,Liquidambar styraciflua,33704,Liquidambar styraciflua,4525364,50630695,3479,"Xylem hydraulic vulnerability curve (P20, P50, P80)",7802,Xylem hydraulic vulnerability curve: Xylem water pressure (psi),psi (-MPa),0.67043,#NAME?,,,,,,,,,,"Manzoni S, Giulia Vico, Amilcare Porporato, Gabriel Katul (2013) Biological constraints on water transport in the soil–plant–atmosphere system. Advances in Water Resources  51:292–304",
Manzoni,Stefano,197,Plant Hydraulic Traits,Liquidambar styraciflua,33704,Liquidambar styraciflua,4525364,50630696,3479,"Xylem hydraulic vulnerability curve (P20, P50, P80)",7803,Xylem hydraulic vulnerability curve: Fraction of remaining conductivity,Fraction of remaining conductivity,0.32762,fraction,,,,,,,,,,"Manzoni S, Giulia Vico, Amilcare Porporato, Gabriel Katul (2013) Biological constraints on water transport in the soil–plant–atmosphere system. Advances in Water Resources  51:292–304",
Manzoni,Stefano,197,Plant Hydraulic Traits,Liquidambar styraciflua,33704,Liquidambar styraciflua,4525365,50630698,3479,"Xylem hydraulic vulnerability curve (P20, P50, P80)",7802,Xylem hydraulic vulnerability curve: Xylem water pressure (psi),psi (-MPa),0.45929,#NAME?,,,,,,,,,,"Manzoni S, Giulia Vico, Amilcare Porporato, Gabriel Katul (2013) Biological constraints on water transport in the soil–plant–atmosphere system. Advances in Water Resources  51:292–304",
Manzoni,Stefano,197,Plant Hydraulic Traits,Liquidambar styraciflua,33704,Liquidambar styraciflua,4525365,50630699,3479,"Xylem hydraulic vulnerability curve (P20, P50, P80)",7803,Xylem hydraulic vulnerability curve: Fraction of remaining conductivity,Fraction of remaining conductivity,0.31469,fraction,,,,,,,,,,"Manzoni S, Giulia Vico, Amilcare Porporato, Gabriel Katul (2013) Biological constraints on water transport in the soil–plant–atmosphere system. Advances in Water Resources  51:292–304",
Manzoni,Stefano,197,Plant Hydraulic Traits,Liquidambar styraciflua,33704,Liquidambar styraciflua,4525366,50630701,3479,"Xylem hydraulic vulnerability curve (P20, P50, P80)",7802,Xylem hydraulic vulnerability curve: Xylem water pressure (psi),psi (-MPa),0.68834,#NAME?,,,,,,,,,,"Manzoni S, Giulia Vico, Amilcare Porporato, Gabriel Katul (2013) Biological constraints on water transport in the soil–plant–atmosphere system. Advances in Water Resources  51:292–304",
Manzoni,Stefano,197,Plant Hydraulic Traits,Liquidambar styraciflua,33704,Liquidambar styraciflua,4525366,50630702,3479,"Xylem hydraulic vulnerability curve (P20, P50, P80)",7803,Xylem hydraulic vulnerability curve: Fraction of remaining conductivity,Fraction of remaining conductivity,0.21052,fraction,,,,,,,,,,"Manzoni S, Giulia Vico, Amilcare Porporato, Gabriel Katul (2013) Biological constraints on water transport in the soil–plant–atmosphere system. Advances in Water Resources  51:292–304",
Manzoni,Stefano,197,Plant Hydraulic Traits,Liquidambar styraciflua,33704,Liquidambar styraciflua,4525367,50630704,3479,"Xylem hydraulic vulnerability curve (P20, P50, P80)",7802,Xylem hydraulic vulnerability curve: Xylem water pressure (psi),psi (-MPa),1.0262,#NAME?,,,,,,,,,,"Manzoni S, Giulia Vico, Amilcare Porporato, Gabriel Katul (2013) Biological constraints on water transport in the soil–plant–atmosphere system. Advances in Water Resources  51:292–304",
Manzoni,Stefano,197,Plant Hydraulic Traits,Liquidambar styraciflua,33704,Liquidambar styraciflua,4525367,50630705,3479,"Xylem hydraulic vulnerability curve (P20, P50, P80)",7803,Xylem hydraulic vulnerability curve: Fraction of remaining conductivity,Fraction of remaining conductivity,0.18132,fraction,,,,,,,,,,"Manzoni S, Giulia Vico, Amilcare Porporato, Gabriel Katul (2013) Biological constraints on water transport in the soil–plant–atmosphere system. Advances in Water Resources  51:292–304",
Manzoni,Stefano,197,Plant Hydraulic Traits,Liquidambar styraciflua,33704,Liquidambar styraciflua,4525368,50630707,3479,"Xylem hydraulic vulnerability curve (P20, P50, P80)",7802,Xylem hydraulic vulnerability curve: Xylem water pressure (psi),psi (-MPa),1.3321,#NAME?,,,,,,,,,,"Manzoni S, Giulia Vico, Amilcare Porporato, Gabriel Katul (2013) Biological constraints on water transport in the soil–plant–atmosphere system. Advances in Water Resources  51:292–304",
Manzoni,Stefano,197,Plant Hydraulic Traits,Liquidambar styraciflua,33704,Liquidambar styraciflua,4525368,50630708,3479,"Xylem hydraulic vulnerability curve (P20, P50, P80)",7803,Xylem hydraulic vulnerability curve: Fraction of remaining conductivity,Fraction of remaining conductivity,0.22119,fraction,,,,,,,,,,"Manzoni S, Giulia Vico, Amilcare Porporato, Gabriel Katul (2013) Biological constraints on water transport in the soil–plant–atmosphere system. Advances in Water Resources  51:292–304",
Manzoni,Stefano,197,Plant Hydraulic Traits,Liquidambar styraciflua,33704,Liquidambar styraciflua,4525369,50630710,3479,"Xylem hydraulic vulnerability curve (P20, P50, P80)",7802,Xylem hydraulic vulnerability curve: Xylem water pressure (psi),psi (-MPa),1.0886,#NAME?,,,,,,,,,,"Manzoni S, Giulia Vico, Amilcare Porporato, Gabriel Katul (2013) Biological constraints on water transport in the soil–plant–atmosphere system. Advances in Water Resources  51:292–304",
Manzoni,Stefano,197,Plant Hydraulic Traits,Liquidambar styraciflua,33704,Liquidambar styraciflua,4525369,50630711,3479,"Xylem hydraulic vulnerability curve (P20, P50, P80)",7803,Xylem hydraulic vulnerability curve: Fraction of remaining conductivity,Fraction of remaining conductivity,0.26564,fraction,,,,,,,,,,"Manzoni S, Giulia Vico, Amilcare Porporato, Gabriel Katul (2013) Biological constraints on water transport in the soil–plant–atmosphere system. Advances in Water Resources  51:292–304",
Manzoni,Stefano,197,Plant Hydraulic Traits,Liquidambar styraciflua,33704,Liquidambar styraciflua,4525370,50630713,3479,"Xylem hydraulic vulnerability curve (P20, P50, P80)",7802,Xylem hydraulic vulnerability curve: Xylem water pressure (psi),psi (-MPa),1.4643,#NAME?,,,,,,,,,,"Manzoni S, Giulia Vico, Amilcare Porporato, Gabriel Katul (2013) Biological constraints on water transport in the soil–plant–atmosphere system. Advances in Water Resources  51:292–304",
Manzoni,Stefano,197,Plant Hydraulic Traits,Liquidambar styraciflua,33704,Liquidambar styraciflua,4525370,50630714,3479,"Xylem hydraulic vulnerability curve (P20, P50, P80)",7803,Xylem hydraulic vulnerability curve: Fraction of remaining conductivity,Fraction of remaining conductivity,0.29616,fraction,,,,,,,,,,"Manzoni S, Giulia Vico, Amilcare Porporato, Gabriel Katul (2013) Biological constraints on water transport in the soil–plant–atmosphere system. Advances in Water Resources  51:292–304",
Manzoni,Stefano,197,Plant Hydraulic Traits,Liquidambar styraciflua,33704,Liquidambar styraciflua,4525371,50630716,3479,"Xylem hydraulic vulnerability curve (P20, P50, P80)",7802,Xylem hydraulic vulnerability curve: Xylem water pressure (psi),psi (-MPa),1.7005,#NAME?,,,,,,,,,,"Manzoni S, Giulia Vico, Amilcare Porporato, Gabriel Katul (2013) Biological constraints on water transport in the soil–plant–atmosphere system. Advances in Water Resources  51:292–304",
Manzoni,Stefano,197,Plant Hydraulic Traits,Liquidambar styraciflua,33704,Liquidambar styraciflua,4525371,50630717,3479,"Xylem hydraulic vulnerability curve (P20, P50, P80)",7803,Xylem hydraulic vulnerability curve: Fraction of remaining conductivity,Fraction of remaining conductivity,0.34538,fraction,,,,,,,,,,"Manzoni S, Giulia Vico, Amilcare Porporato, Gabriel Katul (2013) Biological constraints on water transport in the soil–plant–atmosphere system. Advances in Water Resources  51:292–304",
Manzoni,Stefano,197,Plant Hydraulic Traits,Liquidambar styraciflua,33704,Liquidambar styraciflua,4525372,50630719,3479,"Xylem hydraulic vulnerability curve (P20, P50, P80)",7802,Xylem hydraulic vulnerability curve: Xylem water pressure (psi),psi (-MPa),2.0705,#NAME?,,,,,,,,,,"Manzoni S, Giulia Vico, Amilcare Porporato, Gabriel Katul (2013) Biological constraints on water transport in the soil–plant–atmosphere system. Advances in Water Resources  51:292–304",
Manzoni,Stefano,197,Plant Hydraulic Traits,Liquidambar styraciflua,33704,Liquidambar styraciflua,4525372,50630720,3479,"Xylem hydraulic vulnerability curve (P20, P50, P80)",7803,Xylem hydraulic vulnerability curve: Fraction of remaining conductivity,Fraction of remaining conductivity,0.25412,fraction,,,,,,,,,,"Manzoni S, Giulia Vico, Amilcare Porporato, Gabriel Katul (2013) Biological constraints on water transport in the soil–plant–atmosphere system. Advances in Water Resources  51:292–304",
Manzoni,Stefano,197,Plant Hydraulic Traits,Liquidambar styraciflua,33704,Liquidambar styraciflua,4525373,50630722,3479,"Xylem hydraulic vulnerability curve (P20, P50, P80)",7802,Xylem hydraulic vulnerability curve: Xylem water pressure (psi),psi (-MPa),1.9528,#NAME?,,,,,,,,,,"Manzoni S, Giulia Vico, Amilcare Porporato, Gabriel Katul (2013) Biological constraints on water transport in the soil–plant–atmosphere system. Advances in Water Resources  51:292–304",
Manzoni,Stefano,197,Plant Hydraulic Traits,Liquidambar styraciflua,33704,Liquidambar styraciflua,4525373,50630723,3479,"Xylem hydraulic vulnerability curve (P20, P50, P80)",7803,Xylem hydraulic vulnerability curve: Fraction of remaining conductivity,Fraction of remaining conductivity,0.2377,fraction,,,,,,,,,,"Manzoni S, Giulia Vico, Amilcare Porporato, Gabriel Katul (2013) Biological constraints on water transport in the soil–plant–atmosphere system. Advances in Water Resources  51:292–304",
Manzoni,Stefano,197,Plant Hydraulic Traits,Liquidambar styraciflua,33704,Liquidambar styraciflua,4525374,50630725,3479,"Xylem hydraulic vulnerability curve (P20, P50, P80)",7802,Xylem hydraulic vulnerability curve: Xylem water pressure (psi),psi (-MPa),2.7115,#NAME?,,,,,,,,,,"Manzoni S, Giulia Vico, Amilcare Porporato, Gabriel Katul (2013) Biological constraints on water transport in the soil–plant–atmosphere system. Advances in Water Resources  51:292–304",
Manzoni,Stefano,197,Plant Hydraulic Traits,Liquidambar styraciflua,33704,Liquidambar styraciflua,4525374,50630726,3479,"Xylem hydraulic vulnerability curve (P20, P50, P80)",7803,Xylem hydraulic vulnerability curve: Fraction of remaining conductivity,Fraction of remaining conductivity,0.20506,fraction,,,,,,,,,,"Manzoni S, Giulia Vico, Amilcare Porporato, Gabriel Katul (2013) Biological constraints on water transport in the soil–plant–atmosphere system. Advances in Water Resources  51:292–304",
Manzoni,Stefano,197,Plant Hydraulic Traits,Liquidambar styraciflua,33704,Liquidambar styraciflua,4525375,50630728,3479,"Xylem hydraulic vulnerability curve (P20, P50, P80)",7802,Xylem hydraulic vulnerability curve: Xylem water pressure (psi),psi (-MPa),3.169,#NAME?,,,,,,,,,,"Manzoni S, Giulia Vico, Amilcare Porporato, Gabriel Katul (2013) Biological constraints on water transport in the soil–plant–atmosphere system. Advances in Water Resources  51:292–304",
Manzoni,Stefano,197,Plant Hydraulic Traits,Liquidambar styraciflua,33704,Liquidambar styraciflua,4525375,50630729,3479,"Xylem hydraulic vulnerability curve (P20, P50, P80)",7803,Xylem hydraulic vulnerability curve: Fraction of remaining conductivity,Fraction of remaining conductivity,0.23443,fraction,,,,,,,,,,"Manzoni S, Giulia Vico, Amilcare Porporato, Gabriel Katul (2013) Biological constraints on water transport in the soil–plant–atmosphere system. Advances in Water Resources  51:292–304",
Manzoni,Stefano,197,Plant Hydraulic Traits,Liquidambar styraciflua,33704,Liquidambar styraciflua,4525376,50630731,3479,"Xylem hydraulic vulnerability curve (P20, P50, P80)",7802,Xylem hydraulic vulnerability curve: Xylem water pressure (psi),psi (-MPa),3.2777,#NAME?,,,,,,,,,,"Manzoni S, Giulia Vico, Amilcare Porporato, Gabriel Katul (2013) Biological constraints on water transport in the soil–plant–atmosphere system. Advances in Water Resources  51:292–304",
Manzoni,Stefano,197,Plant Hydraulic Traits,Liquidambar styraciflua,33704,Liquidambar styraciflua,4525376,50630732,3479,"Xylem hydraulic vulnerability curve (P20, P50, P80)",7803,Xylem hydraulic vulnerability curve: Fraction of remaining conductivity,Fraction of remaining conductivity,0.30822,fraction,,,,,,,,,,"Manzoni S, Giulia Vico, Amilcare Porporato, Gabriel Katul (2013) Biological constraints on water transport in the soil–plant–atmosphere system. Advances in Water Resources  51:292–304",
Manzoni,Stefano,197,Plant Hydraulic Traits,Liquidambar styraciflua,33704,Liquidambar styraciflua,4525377,50630734,3479,"Xylem hydraulic vulnerability curve (P20, P50, P80)",7802,Xylem hydraulic vulnerability curve: Xylem water pressure (psi),psi (-MPa),3.962,#NAME?,,,,,,,,,,"Manzoni S, Giulia Vico, Amilcare Porporato, Gabriel Katul (2013) Biological constraints on water transport in the soil–plant–atmosphere system. Advances in Water Resources  51:292–304",
Manzoni,Stefano,197,Plant Hydraulic Traits,Liquidambar styraciflua,33704,Liquidambar styraciflua,4525377,50630735,3479,"Xylem hydraulic vulnerability curve (P20, P50, P80)",7803,Xylem hydraulic vulnerability curve: Fraction of remaining conductivity,Fraction of remaining conductivity,0.43482,fraction,,,,,,,,,,"Manzoni S, Giulia Vico, Amilcare Porporato, Gabriel Katul (2013) Biological constraints on water transport in the soil–plant–atmosphere system. Advances in Water Resources  51:292–304",
Manzoni,Stefano,197,Plant Hydraulic Traits,Liquidambar styraciflua,33704,Liquidambar styraciflua,4525378,50630737,3479,"Xylem hydraulic vulnerability curve (P20, P50, P80)",7802,Xylem hydraulic vulnerability curve: Xylem water pressure (psi),psi (-MPa),3.3895,#NAME?,,,,,,,,,,"Manzoni S, Giulia Vico, Amilcare Porporato, Gabriel Katul (2013) Biological constraints on water transport in the soil–plant–atmosphere system. Advances in Water Resources  51:292–304",
Manzoni,Stefano,197,Plant Hydraulic Traits,Liquidambar styraciflua,33704,Liquidambar styraciflua,4525378,50630738,3479,"Xylem hydraulic vulnerability curve (P20, P50, P80)",7803,Xylem hydraulic vulnerability curve: Fraction of remaining conductivity,Fraction of remaining conductivity,0.197,fraction,,,,,,,,,,"Manzoni S, Giulia Vico, Amilcare Porporato, Gabriel Katul (2013) Biological constraints on water transport in the soil–plant–atmosphere system. Advances in Water Resources  51:292–304",
Manzoni,Stefano,197,Plant Hydraulic Traits,Liquidambar styraciflua,33704,Liquidambar styraciflua,4525379,50630740,3479,"Xylem hydraulic vulnerability curve (P20, P50, P80)",7802,Xylem hydraulic vulnerability curve: Xylem water pressure (psi),psi (-MPa),3.9378,#NAME?,,,,,,,,,,"Manzoni S, Giulia Vico, Amilcare Porporato, Gabriel Katul (2013) Biological constraints on water transport in the soil–plant–atmosphere system. Advances in Water Resources  51:292–304",
Manzoni,Stefano,197,Plant Hydraulic Traits,Liquidambar styraciflua,33704,Liquidambar styraciflua,4525379,50630741,3479,"Xylem hydraulic vulnerability curve (P20, P50, P80)",7803,Xylem hydraulic vulnerability curve: Fraction of remaining conductivity,Fraction of remaining conductivity,0.16783,fraction,,,,,,,,,,"Manzoni S, Giulia Vico, Amilcare Porporato, Gabriel Katul (2013) Biological constraints on water transport in the soil–plant–atmosphere system. Advances in Water Resources  51:292–304",
Manzoni,Stefano,197,Plant Hydraulic Traits,Liquidambar styraciflua,33704,Liquidambar styraciflua,4525380,50630743,3479,"Xylem hydraulic vulnerability curve (P20, P50, P80)",7802,Xylem hydraulic vulnerability curve: Xylem water pressure (psi),psi (-MPa),3.8066,#NAME?,,,,,,,,,,"Manzoni S, Giulia Vico, Amilcare Porporato, Gabriel Katul (2013) Biological constraints on water transport in the soil–plant–atmosphere system. Advances in Water Resources  51:292–304",
Manzoni,Stefano,197,Plant Hydraulic Traits,Liquidambar styraciflua,33704,Liquidambar styraciflua,4525380,50630744,3479,"Xylem hydraulic vulnerability curve (P20, P50, P80)",7803,Xylem hydraulic vulnerability curve: Fraction of remaining conductivity,Fraction of remaining conductivity,0.11277,fraction,,,,,,,,,,"Manzoni S, Giulia Vico, Amilcare Porporato, Gabriel Katul (2013) Biological constraints on water transport in the soil–plant–atmosphere system. Advances in Water Resources  51:292–304",
Manzoni,Stefano,197,Plant Hydraulic Traits,Liquidambar styraciflua,33704,Liquidambar styraciflua,4525381,50630746,3479,"Xylem hydraulic vulnerability curve (P20, P50, P80)",7802,Xylem hydraulic vulnerability curve: Xylem water pressure (psi),psi (-MPa),3.5489,#NAME?,,,,,,,,,,"Manzoni S, Giulia Vico, Amilcare Porporato, Gabriel Katul (2013) Biological constraints on water transport in the soil–plant–atmosphere system. Advances in Water Resources  51:292–304",
Manzoni,Stefano,197,Plant Hydraulic Traits,Liquidambar styraciflua,33704,Liquidambar styraciflua,4525381,50630747,3479,"Xylem hydraulic vulnerability curve (P20, P50, P80)",7803,Xylem hydraulic vulnerability curve: Fraction of remaining conductivity,Fraction of remaining conductivity,0.10452,fraction,,,,,,,,,,"Manzoni S, Giulia Vico, Amilcare Porporato, Gabriel Katul (2013) Biological constraints on water transport in the soil–plant–atmosphere system. Advances in Water Resources  51:292–304",
