TIMESTAMP,solar_TIMESTAMP,ta,rh,ws,precip,vpd,ext_rad
2016-04-03T15:00:00Z,2016-04-04T00:23:39Z,,,,,CALCULATED,CALCULATED
2016-04-03T16:00:00Z,2016-04-04T01:23:39Z,,,,,CALCULATED,CALCULATED
2016-04-03T17:00:00Z,2016-04-04T02:23:39Z,,,,,CALCULATED,CALCULATED
2016-04-03T18:00:00Z,2016-04-04T03:23:39Z,,,,,CALCULATED,CALCULATED
2016-04-03T19:00:00Z,2016-04-04T04:23:39Z,,,,,CALCULATED,CALCULATED
2016-04-03T20:00:00Z,2016-04-04T05:23:39Z,,,,,CALCULATED,CALCULATED
2016-04-03T21:00:00Z,2016-04-04T06:23:39Z,,,,,CALCULATED,CALCULATED
2016-04-03T22:00:00Z,2016-04-04T07:23:39Z,,,,,CALCULATED,CALCULATED
2016-04-03T23:00:00Z,2016-04-04T08:23:39Z,,,,,CALCULATED,CALCULATED
2016-04-04T00:00:00Z,2016-04-04T09:23:39Z,,,,,CALCULATED,CALCULATED
2016-04-04T01:00:00Z,2016-04-04T10:23:39Z,,,,,CALCULATED,CALCULATED
2016-04-04T02:00:00Z,2016-04-04T11:23:39Z,,,,,CALCULATED,CALCULATED
2016-04-04T03:00:00Z,2016-04-04T12:23:39Z,,,,,CALCULATED,CALCULATED
2016-04-04T04:00:00Z,2016-04-04T13:23:39Z,,,,,CALCULATED,CALCULATED
2016-04-04T05:00:00Z,2016-04-04T14:23:39Z,,,,,CALCULATED,CALCULATED
2016-04-04T06:00:00Z,2016-04-04T15:23:39Z,,,,,CALCULATED,CALCULATED
2016-04-04T07:00:00Z,2016-04-04T16:23:39Z,,,,,CALCULATED,CALCULATED
2016-04-04T08:00:00Z,2016-04-04T17:23:39Z,,,,,CALCULATED,CALCULATED
2016-04-04T09:00:00Z,2016-04-04T18:23:39Z,,,,,CALCULATED,CALCULATED
2016-04-04T10:00:00Z,2016-04-04T19:23:39Z,,,,,CALCULATED,CALCULATED
2016-04-04T11:00:00Z,2016-04-04T20:23:39Z,,,,,CALCULATED,CALCULATED
2016-04-04T12:00:00Z,2016-04-04T21:23:39Z,,,,,CALCULATED,CALCULATED
2016-04-04T13:00:00Z,2016-04-04T22:23:39Z,,,,,CALCULATED,CALCULATED
2016-04-04T14:00:00Z,2016-04-04T23:23:39Z,,,,,CALCULATED,CALCULATED
2016-04-04T15:00:00Z,2016-04-05T00:23:56Z,,,,,CALCULATED,CALCULATED
2016-04-04T16:00:00Z,2016-04-05T01:23:56Z,,,,,CALCULATED,CALCULATED
2016-04-04T17:00:00Z,2016-04-05T02:23:56Z,,,,,CALCULATED,CALCULATED
2016-04-04T18:00:00Z,2016-04-05T03:23:56Z,,,,,CALCULATED,CALCULATED
2016-04-04T19:00:00Z,2016-04-05T04:23:56Z,,,,,CALCULATED,CALCULATED
2016-04-04T20:00:00Z,2016-04-05T05:23:56Z,,,,,CALCULATED,CALCULATED
2016-04-04T21:00:00Z,2016-04-05T06:23:56Z,,,,,CALCULATED,CALCULATED
2016-04-04T22:00:00Z,2016-04-05T07:23:56Z,,,,,CALCULATED,CALCULATED
2016-04-04T23:00:00Z,2016-04-05T08:23:56Z,,,,,CALCULATED,CALCULATED
2016-04-05T00:00:00Z,2016-04-05T09:23:56Z,,,,,CALCULATED,CALCULATED
2016-04-05T01:00:00Z,2016-04-05T10:23:56Z,,,,,CALCULATED,CALCULATED
2016-04-05T02:00:00Z,2016-04-05T11:23:56Z,,,,,CALCULATED,CALCULATED
2016-04-05T03:00:00Z,2016-04-05T12:23:56Z,,,,,CALCULATED,CALCULATED
2016-04-05T04:00:00Z,2016-04-05T13:23:56Z,,,,,CALCULATED,CALCULATED
2016-04-05T05:00:00Z,2016-04-05T14:23:56Z,,,,,CALCULATED,CALCULATED
2016-04-05T06:00:00Z,2016-04-05T15:23:56Z,,,,,CALCULATED,CALCULATED
2016-04-05T07:00:00Z,2016-04-05T16:23:56Z,,,,,CALCULATED,CALCULATED
2016-04-05T08:00:00Z,2016-04-05T17:23:56Z,,,,,CALCULATED,CALCULATED
2016-04-05T09:00:00Z,2016-04-05T18:23:56Z,,,,,CALCULATED,CALCULATED
2016-04-05T10:00:00Z,2016-04-05T19:23:56Z,,,,,CALCULATED,CALCULATED
2016-04-05T11:00:00Z,2016-04-05T20:23:56Z,,,,,CALCULATED,CALCULATED
2016-04-05T12:00:00Z,2016-04-05T21:23:56Z,,,,,CALCULATED,CALCULATED
2016-04-05T13:00:00Z,2016-04-05T22:23:56Z,,,,,CALCULATED,CALCULATED
2016-04-05T14:00:00Z,2016-04-05T23:23:56Z,,,,,CALCULATED,CALCULATED
2016-04-05T15:00:00Z,2016-04-06T00:24:13Z,,,,,CALCULATED,CALCULATED
2016-04-05T16:00:00Z,2016-04-06T01:24:13Z,,,,,CALCULATED,CALCULATED
2016-04-05T17:00:00Z,2016-04-06T02:24:13Z,,,,,CALCULATED,CALCULATED
2016-04-05T18:00:00Z,2016-04-06T03:24:13Z,,,,,CALCULATED,CALCULATED
2016-04-05T19:00:00Z,2016-04-06T04:24:13Z,,,,,CALCULATED,CALCULATED
2016-04-05T20:00:00Z,2016-04-06T05:24:13Z,,,,,CALCULATED,CALCULATED
2016-04-05T21:00:00Z,2016-04-06T06:24:13Z,,,,,CALCULATED,CALCULATED
2016-04-05T22:00:00Z,2016-04-06T07:24:13Z,,,,,CALCULATED,CALCULATED
2016-04-05T23:00:00Z,2016-04-06T08:24:13Z,,,,,CALCULATED,CALCULATED
2016-04-06T00:00:00Z,2016-04-06T09:24:13Z,,,,,CALCULATED,CALCULATED
2016-04-06T01:00:00Z,2016-04-06T10:24:13Z,,,,,CALCULATED,CALCULATED
2016-04-06T02:00:00Z,2016-04-06T11:24:13Z,,,,,CALCULATED,CALCULATED
2016-04-06T03:00:00Z,2016-04-06T12:24:13Z,,,,,CALCULATED,CALCULATED
2016-04-06T04:00:00Z,2016-04-06T13:24:13Z,,,,,CALCULATED,CALCULATED
2016-04-06T05:00:00Z,2016-04-06T14:24:13Z,,,,,CALCULATED,CALCULATED
2016-04-06T06:00:00Z,2016-04-06T15:24:13Z,,,,,CALCULATED,CALCULATED
2016-04-06T07:00:00Z,2016-04-06T16:24:13Z,,,,,CALCULATED,CALCULATED
2016-04-06T08:00:00Z,2016-04-06T17:24:13Z,,,,,CALCULATED,CALCULATED
2016-04-06T09:00:00Z,2016-04-06T18:24:13Z,,,,,CALCULATED,CALCULATED
2016-04-06T10:00:00Z,2016-04-06T19:24:13Z,,,,,CALCULATED,CALCULATED
2016-04-06T11:00:00Z,2016-04-06T20:24:13Z,,,,,CALCULATED,CALCULATED
2016-04-06T12:00:00Z,2016-04-06T21:24:13Z,,,,,CALCULATED,CALCULATED
2016-04-06T13:00:00Z,2016-04-06T22:24:13Z,,,,,CALCULATED,CALCULATED
2016-04-06T14:00:00Z,2016-04-06T23:24:13Z,,,,,CALCULATED,CALCULATED
2016-04-06T15:00:00Z,2016-04-07T00:24:29Z,,,,,CALCULATED,CALCULATED
2016-04-06T16:00:00Z,2016-04-07T01:24:29Z,,,,,CALCULATED,CALCULATED
2016-04-06T17:00:00Z,2016-04-07T02:24:29Z,,,,,CALCULATED,CALCULATED
2016-04-06T18:00:00Z,2016-04-07T03:24:29Z,,,,,CALCULATED,CALCULATED
2016-04-06T19:00:00Z,2016-04-07T04:24:29Z,,,,,CALCULATED,CALCULATED
2016-04-06T20:00:00Z,2016-04-07T05:24:29Z,,,,,CALCULATED,CALCULATED
2016-04-06T21:00:00Z,2016-04-07T06:24:29Z,,,,,CALCULATED,CALCULATED
2016-04-06T22:00:00Z,2016-04-07T07:24:29Z,,,,,CALCULATED,CALCULATED
2016-04-06T23:00:00Z,2016-04-07T08:24:29Z,,,,,CALCULATED,CALCULATED
2016-04-07T00:00:00Z,2016-04-07T09:24:29Z,,,,,CALCULATED,CALCULATED
2016-04-07T01:00:00Z,2016-04-07T10:24:29Z,,,,,CALCULATED,CALCULATED
2016-04-07T02:00:00Z,2016-04-07T11:24:29Z,,,,,CALCULATED,CALCULATED
2016-04-07T03:00:00Z,2016-04-07T12:24:29Z,,,,,CALCULATED,CALCULATED
2016-04-07T04:00:00Z,2016-04-07T13:24:29Z,,,,,CALCULATED,CALCULATED
2016-04-07T05:00:00Z,2016-04-07T14:24:29Z,,,,,CALCULATED,CALCULATED
2016-04-07T06:00:00Z,2016-04-07T15:24:29Z,,,,,CALCULATED,CALCULATED
2016-04-07T07:00:00Z,2016-04-07T16:24:29Z,,,,,CALCULATED,CALCULATED
2016-04-07T08:00:00Z,2016-04-07T17:24:29Z,,,,,CALCULATED,CALCULATED
2016-04-07T09:00:00Z,2016-04-07T18:24:29Z,,,,,CALCULATED,CALCULATED
2016-04-07T10:00:00Z,2016-04-07T19:24:29Z,,,,,CALCULATED,CALCULATED
2016-04-07T11:00:00Z,2016-04-07T20:24:29Z,,,,,CALCULATED,CALCULATED
2016-04-07T12:00:00Z,2016-04-07T21:24:29Z,,,,OUT_WARN,CALCULATED,CALCULATED
2016-04-07T13:00:00Z,2016-04-07T22:24:29Z,,,,OUT_WARN,CALCULATED,CALCULATED
2016-04-07T14:00:00Z,2016-04-07T23:24:29Z,,,,OUT_WARN,CALCULATED,CALCULATED
2016-04-07T15:00:00Z,2016-04-08T00:24:45Z,,,,OUT_WARN,CALCULATED,CALCULATED
2016-04-07T16:00:00Z,2016-04-08T01:24:45Z,,,,OUT_WARN,CALCULATED,CALCULATED
2016-04-07T17:00:00Z,2016-04-08T02:24:45Z,,,,OUT_WARN,CALCULATED,CALCULATED
2016-04-07T18:00:00Z,2016-04-08T03:24:45Z,,,,,CALCULATED,CALCULATED
2016-04-07T19:00:00Z,2016-04-08T04:24:45Z,,,,,CALCULATED,CALCULATED
2016-04-07T20:00:00Z,2016-04-08T05:24:45Z,,,,,CALCULATED,CALCULATED
2016-04-07T21:00:00Z,2016-04-08T06:24:45Z,,,,,CALCULATED,CALCULATED
2016-04-07T22:00:00Z,2016-04-08T07:24:45Z,,,,,CALCULATED,CALCULATED
2016-04-07T23:00:00Z,2016-04-08T08:24:45Z,,,,,CALCULATED,CALCULATED
2016-04-08T00:00:00Z,2016-04-08T09:24:45Z,,,,,CALCULATED,CALCULATED
2016-04-08T01:00:00Z,2016-04-08T10:24:45Z,,,,,CALCULATED,CALCULATED
2016-04-08T02:00:00Z,2016-04-08T11:24:45Z,,,,,CALCULATED,CALCULATED
2016-04-08T03:00:00Z,2016-04-08T12:24:45Z,,,,,CALCULATED,CALCULATED
2016-04-08T04:00:00Z,2016-04-08T13:24:45Z,,,,,CALCULATED,CALCULATED
2016-04-08T05:00:00Z,2016-04-08T14:24:45Z,,,,,CALCULATED,CALCULATED
2016-04-08T06:00:00Z,2016-04-08T15:24:45Z,,,,,CALCULATED,CALCULATED
2016-04-08T07:00:00Z,2016-04-08T16:24:45Z,,,,,CALCULATED,CALCULATED
2016-04-08T08:00:00Z,2016-04-08T17:24:45Z,,,,,CALCULATED,CALCULATED
2016-04-08T09:00:00Z,2016-04-08T18:24:45Z,,,,,CALCULATED,CALCULATED
2016-04-08T10:00:00Z,2016-04-08T19:24:45Z,,,,,CALCULATED,CALCULATED
2016-04-08T11:00:00Z,2016-04-08T20:24:45Z,,,,,CALCULATED,CALCULATED
2016-04-08T12:00:00Z,2016-04-08T21:24:45Z,,,,,CALCULATED,CALCULATED
2016-04-08T13:00:00Z,2016-04-08T22:24:45Z,,,,,CALCULATED,CALCULATED
