TIMESTAMP,solar_TIMESTAMP,AUS_CAR_THI_00F_Eni_Js_1,AUS_CAR_THI_00F_Eni_Js_2,AUS_CAR_THI_00F_Eni_Js_3,AUS_CAR_THI_00F_Eni_Js_4,AUS_CAR_THI_00F_Eni_Js_5,AUS_CAR_THI_00F_Eni_Js_6,AUS_CAR_THI_00F_Eni_Js_7,AUS_CAR_THI_00F_Eni_Js_8,AUS_CAR_THI_00F_Eni_Js_9,AUS_CAR_THI_00F_Eni_Js_10
2009-04-23T23:30:00Z,2009-04-24T09:18:40Z,NA,NA,NA,NA,NA,NA,1113.54,NA,NA,NA
2009-04-24T00:00:00Z,2009-04-24T09:48:40Z,NA,NA,NA,NA,NA,NA,1349.38,NA,NA,NA
2009-04-24T00:30:00Z,2009-04-24T10:18:40Z,NA,NA,NA,NA,NA,NA,1128.28,NA,NA,NA
2009-04-24T01:00:00Z,2009-04-24T10:48:40Z,NA,NA,NA,NA,NA,NA,1625.42,NA,NA,NA
2009-04-24T01:30:00Z,2009-04-24T11:18:40Z,NA,NA,NA,NA,NA,NA,2568.78,NA,NA,NA
2009-04-24T02:00:00Z,2009-04-24T11:48:40Z,NA,NA,NA,NA,NA,NA,2027.42,NA,NA,NA
2009-04-24T02:30:00Z,2009-04-24T12:18:40Z,NA,NA,NA,NA,NA,NA,1794.26,NA,NA,NA
2009-04-24T03:00:00Z,2009-04-24T12:48:40Z,NA,NA,NA,NA,NA,NA,1930.94,NA,NA,NA
2009-04-24T03:30:00Z,2009-04-24T13:18:40Z,NA,NA,NA,NA,NA,NA,1579.86,NA,NA,NA
2009-04-24T04:00:00Z,2009-04-24T13:48:40Z,NA,NA,NA,NA,NA,NA,631.14,NA,NA,NA
2009-04-24T04:30:00Z,2009-04-24T14:18:40Z,NA,NA,NA,NA,NA,NA,478.38,NA,NA,NA
2009-04-24T05:00:00Z,2009-04-24T14:48:40Z,NA,NA,NA,NA,NA,NA,310.88,NA,NA,NA
2009-04-24T05:30:00Z,2009-04-24T15:18:40Z,NA,NA,NA,NA,NA,NA,576.1999999999999,NA,NA,NA
2009-04-24T06:00:00Z,2009-04-24T15:48:40Z,NA,NA,NA,NA,NA,NA,363.14,NA,NA,NA
2009-04-24T06:30:00Z,2009-04-24T16:18:40Z,NA,NA,NA,NA,NA,NA,462.3,NA,NA,NA
2009-04-24T07:00:00Z,2009-04-24T16:48:40Z,NA,NA,NA,NA,NA,NA,490.44,NA,NA,NA
2009-04-24T07:30:00Z,2009-04-24T17:18:40Z,NA,NA,NA,NA,NA,NA,317.58000000000004,NA,NA,NA
2009-04-24T08:00:00Z,2009-04-24T17:48:40Z,NA,NA,NA,NA,NA,NA,499.82,NA,NA,NA
2009-04-24T08:30:00Z,2009-04-24T18:18:40Z,NA,NA,NA,NA,NA,NA,464.98,NA,NA,NA
2009-04-24T09:00:00Z,2009-04-24T18:48:40Z,NA,NA,NA,NA,NA,NA,348.40000000000003,NA,NA,NA
2009-04-24T09:30:00Z,2009-04-24T19:18:40Z,NA,NA,NA,NA,NA,NA,415.40000000000003,NA,NA,NA
2009-04-24T10:00:00Z,2009-04-24T19:48:40Z,NA,NA,NA,NA,NA,NA,308.2,NA,NA,NA
2009-04-24T10:30:00Z,2009-04-24T20:18:40Z,NA,NA,NA,NA,NA,NA,237.18,NA,NA,NA
2009-04-24T11:00:00Z,2009-04-24T20:48:40Z,NA,NA,NA,NA,NA,NA,367.16,NA,NA,NA
2009-04-24T11:30:00Z,2009-04-24T21:18:40Z,NA,NA,NA,NA,NA,NA,389.94,NA,NA,NA
2009-04-24T12:00:00Z,2009-04-24T21:48:40Z,NA,NA,NA,NA,NA,NA,473.02,NA,NA,NA
2009-04-24T12:30:00Z,2009-04-24T22:18:40Z,NA,NA,NA,NA,NA,NA,391.28,NA,NA,NA
2009-04-24T13:00:00Z,2009-04-24T22:48:40Z,NA,NA,NA,NA,NA,NA,277.38,NA,NA,NA
2009-04-24T13:30:00Z,2009-04-24T23:18:40Z,NA,NA,NA,NA,NA,NA,349.74,NA,NA,NA
2009-04-24T14:00:00Z,2009-04-24T23:48:40Z,NA,NA,NA,NA,NA,NA,268,NA,NA,NA
2009-04-24T14:30:00Z,2009-04-25T00:18:50Z,NA,NA,NA,NA,NA,NA,281.40000000000003,NA,NA,NA
2009-04-24T15:00:00Z,2009-04-25T00:48:50Z,NA,NA,NA,NA,NA,NA,306.86,NA,NA,NA
2009-04-24T15:30:00Z,2009-04-25T01:18:50Z,NA,NA,NA,NA,NA,NA,241.20000000000002,NA,NA,NA
2009-04-24T16:00:00Z,2009-04-25T01:48:50Z,NA,NA,NA,NA,NA,NA,351.08000000000004,NA,NA,NA
2009-04-24T16:30:00Z,2009-04-25T02:18:50Z,NA,NA,NA,NA,NA,NA,330.98,NA,NA,NA
2009-04-24T17:00:00Z,2009-04-25T02:48:50Z,NA,NA,NA,NA,NA,NA,440.86,NA,NA,NA
2009-04-24T17:30:00Z,2009-04-25T03:18:50Z,NA,NA,NA,NA,NA,NA,589.6,NA,NA,NA
2009-04-24T18:00:00Z,2009-04-25T03:48:50Z,NA,NA,NA,NA,NA,NA,330.98,NA,NA,NA
2009-04-24T18:30:00Z,2009-04-25T04:18:50Z,NA,NA,NA,NA,NA,NA,356.44,NA,NA,NA
2009-04-24T19:00:00Z,2009-04-25T04:48:50Z,NA,NA,NA,NA,NA,NA,435.5,NA,NA,NA
2009-04-24T19:30:00Z,2009-04-25T05:18:50Z,NA,NA,NA,NA,NA,NA,356.44,NA,NA,NA
2009-04-24T20:00:00Z,2009-04-25T05:48:50Z,NA,NA,NA,NA,NA,NA,367.16,NA,NA,NA
2009-04-24T20:30:00Z,2009-04-25T06:18:50Z,NA,NA,NA,NA,NA,NA,447.56,NA,NA,NA
2009-04-24T21:00:00Z,2009-04-25T06:48:50Z,NA,NA,NA,NA,NA,NA,368.5,NA,NA,NA
2009-04-24T21:30:00Z,2009-04-25T07:18:50Z,NA,NA,NA,NA,NA,NA,360.46,NA,NA,NA
2009-04-24T22:00:00Z,2009-04-25T07:48:50Z,NA,NA,NA,NA,NA,NA,506.52,NA,NA,NA
2009-04-24T22:30:00Z,2009-04-25T08:18:50Z,NA,NA,NA,NA,NA,NA,617.74,NA,NA,NA
2009-04-24T23:00:00Z,2009-04-25T08:48:50Z,NA,NA,NA,NA,NA,NA,628.46,NA,NA,NA
2009-04-24T23:30:00Z,2009-04-25T09:18:50Z,NA,NA,NA,NA,NA,NA,639.18,NA,NA,NA
2009-04-25T00:00:00Z,2009-04-25T09:48:50Z,NA,NA,NA,NA,NA,NA,1139,NA,NA,NA
2009-04-25T00:30:00Z,2009-04-25T10:18:50Z,NA,NA,NA,NA,NA,NA,1187.24,NA,NA,NA
2009-04-25T01:00:00Z,2009-04-25T10:48:50Z,NA,NA,NA,NA,NA,NA,950.06,NA,NA,NA
2009-04-25T01:30:00Z,2009-04-25T11:18:50Z,NA,NA,NA,NA,NA,NA,1191.26,NA,NA,NA
2009-04-25T02:00:00Z,2009-04-25T11:48:50Z,NA,NA,NA,NA,NA,NA,2094.42,NA,NA,NA
2009-04-25T02:30:00Z,2009-04-25T12:18:50Z,NA,NA,NA,NA,NA,NA,2180.18,NA,NA,NA
2009-04-25T03:00:00Z,2009-04-25T12:48:50Z,NA,NA,NA,NA,NA,NA,3309.7999999999997,NA,NA,NA
2009-04-25T03:30:00Z,2009-04-25T13:18:50Z,NA,NA,NA,NA,NA,NA,3187.8599999999997,NA,NA,NA
2009-04-25T04:00:00Z,2009-04-25T13:48:50Z,NA,NA,NA,NA,NA,NA,2598.26,NA,NA,NA
2009-04-25T04:30:00Z,2009-04-25T14:18:50Z,NA,NA,NA,NA,NA,NA,3033.76,NA,NA,NA
2009-04-25T05:00:00Z,2009-04-25T14:48:50Z,NA,NA,NA,NA,NA,NA,1871.98,NA,NA,NA
2009-04-25T05:30:00Z,2009-04-25T15:18:50Z,NA,NA,NA,NA,NA,NA,860.28,NA,NA,NA
2009-04-25T06:00:00Z,2009-04-25T15:48:50Z,NA,NA,NA,NA,NA,NA,908.52,NA,NA,NA
2009-04-25T06:30:00Z,2009-04-25T16:18:50Z,NA,NA,NA,NA,NA,NA,873.68,NA,NA,NA
2009-04-25T07:00:00Z,2009-04-25T16:48:50Z,NA,NA,NA,NA,NA,NA,588.26,NA,NA,NA
2009-04-25T07:30:00Z,2009-04-25T17:18:50Z,NA,NA,NA,NA,NA,NA,388.59999999999997,NA,NA,NA
2009-04-25T08:00:00Z,2009-04-25T17:48:50Z,NA,NA,NA,NA,NA,NA,491.78,NA,NA,NA
2009-04-25T08:30:00Z,2009-04-25T18:18:50Z,NA,NA,NA,NA,NA,NA,416.74,NA,NA,NA
2009-04-25T09:00:00Z,2009-04-25T18:48:50Z,NA,NA,NA,NA,NA,NA,235.84,NA,NA,NA
2009-04-25T09:30:00Z,2009-04-25T19:18:50Z,NA,NA,NA,NA,NA,NA,920.58,NA,NA,NA
2009-04-25T10:00:00Z,2009-04-25T19:48:50Z,NA,NA,NA,NA,NA,NA,952.74,NA,NA,NA
2009-04-25T10:30:00Z,2009-04-25T20:18:50Z,NA,NA,NA,NA,NA,NA,474.36,NA,NA,NA
2009-04-25T11:00:00Z,2009-04-25T20:48:50Z,NA,NA,NA,NA,NA,NA,536,NA,NA,NA
2009-04-25T11:30:00Z,2009-04-25T21:18:50Z,NA,NA,NA,NA,NA,NA,505.18,NA,NA,NA
2009-04-25T12:00:00Z,2009-04-25T21:48:50Z,NA,NA,NA,NA,NA,NA,463.64,NA,NA,NA
2009-04-25T12:30:00Z,2009-04-25T22:18:50Z,NA,NA,NA,NA,NA,NA,657.94,NA,NA,NA
2009-04-25T13:00:00Z,2009-04-25T22:48:50Z,NA,NA,NA,NA,NA,NA,552.08,NA,NA,NA
2009-04-25T13:30:00Z,2009-04-25T23:18:50Z,NA,NA,NA,NA,NA,NA,574.86,NA,NA,NA
2009-04-25T14:00:00Z,2009-04-25T23:48:50Z,NA,NA,NA,NA,NA,NA,443.54,NA,NA,NA
2009-04-25T14:30:00Z,2009-04-26T00:18:59Z,NA,NA,NA,NA,NA,NA,497.14,NA,NA,NA
2009-04-25T15:00:00Z,2009-04-26T00:48:59Z,NA,NA,NA,NA,NA,NA,561.46,NA,NA,NA
2009-04-25T15:30:00Z,2009-04-26T01:18:59Z,NA,NA,NA,NA,NA,NA,785.24,NA,NA,NA
2009-04-25T16:00:00Z,2009-04-26T01:48:59Z,NA,NA,NA,NA,NA,NA,538.68,NA,NA,NA
2009-04-25T16:30:00Z,2009-04-26T02:18:59Z,NA,NA,NA,NA,NA,NA,434.16,NA,NA,NA
2009-04-25T17:00:00Z,2009-04-26T02:48:59Z,NA,NA,NA,NA,NA,NA,419.41999999999996,NA,NA,NA
2009-04-25T17:30:00Z,2009-04-26T03:18:59Z,NA,NA,NA,NA,NA,NA,523.94,NA,NA,NA
2009-04-25T18:00:00Z,2009-04-26T03:48:59Z,NA,NA,NA,NA,NA,NA,509.2,NA,NA,NA
2009-04-25T18:30:00Z,2009-04-26T04:18:59Z,NA,NA,NA,NA,NA,NA,526.62,NA,NA,NA
2009-04-25T19:00:00Z,2009-04-26T04:48:59Z,NA,NA,NA,NA,NA,NA,548.06,NA,NA,NA
2009-04-25T19:30:00Z,2009-04-26T05:18:59Z,NA,NA,NA,NA,NA,NA,600.32,NA,NA,NA
2009-04-25T20:00:00Z,2009-04-26T05:48:59Z,NA,NA,NA,NA,NA,NA,620.42,NA,NA,NA
2009-04-25T20:30:00Z,2009-04-26T06:18:59Z,NA,NA,NA,NA,NA,NA,542.6999999999999,NA,NA,NA
2009-04-25T21:00:00Z,2009-04-26T06:48:59Z,NA,NA,NA,NA,NA,NA,387.26,NA,NA,NA
2009-04-25T21:30:00Z,2009-04-26T07:18:59Z,NA,NA,NA,NA,NA,NA,655.26,NA,NA,NA
2009-04-25T22:00:00Z,2009-04-26T07:48:59Z,NA,NA,NA,NA,NA,NA,1161.78,NA,NA,NA
2009-04-25T22:30:00Z,2009-04-26T08:18:59Z,NA,NA,NA,NA,NA,NA,1069.3200000000002,NA,NA,NA
2009-04-25T23:00:00Z,2009-04-26T08:48:59Z,NA,NA,NA,NA,NA,NA,1397.62,NA,NA,NA
2009-04-25T23:30:00Z,2009-04-26T09:18:59Z,NA,NA,NA,NA,NA,NA,1345.36,NA,NA,NA
2009-04-26T00:00:00Z,2009-04-26T09:48:59Z,NA,NA,NA,NA,NA,NA,1563.78,NA,NA,NA
2009-04-26T00:30:00Z,2009-04-26T10:18:59Z,NA,NA,NA,NA,NA,NA,1582.54,NA,NA,NA
2009-04-26T01:00:00Z,2009-04-26T10:48:59Z,NA,NA,NA,NA,NA,NA,1156.42,NA,NA,NA
2009-04-26T01:30:00Z,2009-04-26T11:18:59Z,NA,NA,NA,NA,NA,NA,1289.08,NA,NA,NA
2009-04-26T02:00:00Z,2009-04-26T11:48:59Z,NA,NA,NA,NA,NA,NA,1645.52,NA,NA,NA
2009-04-26T02:30:00Z,2009-04-26T12:18:59Z,NA,NA,NA,NA,NA,NA,1531.62,NA,NA,NA
2009-04-26T03:00:00Z,2009-04-26T12:48:59Z,NA,NA,NA,NA,NA,NA,406.02,NA,NA,NA
2009-04-26T03:30:00Z,2009-04-26T13:18:59Z,NA,NA,NA,NA,NA,NA,293.46,NA,NA,NA
2009-04-26T04:00:00Z,2009-04-26T13:48:59Z,NA,NA,NA,NA,NA,NA,1854.56,NA,NA,NA
2009-04-26T04:30:00Z,2009-04-26T14:18:59Z,NA,NA,NA,NA,NA,NA,372.52,NA,NA,NA
2009-04-26T05:00:00Z,2009-04-26T14:48:59Z,NA,NA,NA,NA,NA,NA,383.24,NA,NA,NA
2009-04-26T05:30:00Z,2009-04-26T15:18:59Z,NA,NA,NA,NA,NA,NA,380.56,NA,NA,NA
2009-04-26T06:00:00Z,2009-04-26T15:48:59Z,NA,NA,NA,NA,NA,NA,424.78,NA,NA,NA
2009-04-26T06:30:00Z,2009-04-26T16:18:59Z,NA,NA,NA,NA,NA,NA,403.34,NA,NA,NA
2009-04-26T07:00:00Z,2009-04-26T16:48:59Z,NA,NA,NA,NA,NA,NA,431.48,NA,NA,NA
2009-04-26T07:30:00Z,2009-04-26T17:18:59Z,NA,NA,NA,NA,NA,NA,582.9,NA,NA,NA
2009-04-26T08:00:00Z,2009-04-26T17:48:59Z,NA,NA,NA,NA,NA,NA,479.72,NA,NA,NA
2009-04-26T08:30:00Z,2009-04-26T18:18:59Z,NA,NA,NA,NA,NA,NA,615.06,NA,NA,NA
2009-04-26T09:00:00Z,2009-04-26T18:48:59Z,NA,NA,NA,NA,NA,NA,330.98,NA,NA,NA
2009-04-26T09:30:00Z,2009-04-26T19:18:59Z,NA,NA,NA,NA,NA,NA,351.08000000000004,NA,NA,NA
2009-04-26T10:00:00Z,2009-04-26T19:48:59Z,NA,NA,NA,NA,NA,NA,538.68,NA,NA,NA
2009-04-26T10:30:00Z,2009-04-26T20:18:59Z,NA,NA,NA,NA,NA,NA,474.36,NA,NA,NA
2009-04-26T11:00:00Z,2009-04-26T20:48:59Z,NA,NA,NA,NA,NA,NA,302.84,NA,NA,NA
2009-04-26T11:30:00Z,2009-04-26T21:18:59Z,NA,NA,NA,NA,NA,NA,321.59999999999997,NA,NA,NA
2009-04-26T12:00:00Z,2009-04-26T21:48:59Z,NA,NA,NA,NA,NA,NA,345.72,NA,NA,NA
2009-04-26T12:30:00Z,2009-04-26T22:18:59Z,NA,NA,NA,NA,NA,NA,573.52,NA,NA,NA
2009-04-26T13:00:00Z,2009-04-26T22:48:59Z,NA,NA,NA,NA,NA,NA,259.96,NA,NA,NA
2009-04-26T13:30:00Z,2009-04-26T23:18:59Z,NA,NA,NA,NA,NA,NA,448.90000000000003,NA,NA,NA
2009-04-26T14:00:00Z,2009-04-26T23:48:59Z,NA,NA,NA,NA,NA,NA,282.74,NA,NA,NA
2009-04-26T14:30:00Z,2009-04-27T00:19:07Z,NA,NA,NA,NA,NA,NA,459.62,NA,NA,NA
2009-04-26T15:00:00Z,2009-04-27T00:49:07Z,NA,NA,NA,NA,NA,NA,593.62,NA,NA,NA
2009-04-26T15:30:00Z,2009-04-27T01:19:07Z,NA,NA,NA,NA,NA,NA,553.42,NA,NA,NA
2009-04-26T16:00:00Z,2009-04-27T01:49:07Z,NA,NA,NA,NA,NA,NA,294.8,NA,NA,NA
2009-04-26T16:30:00Z,2009-04-27T02:19:07Z,NA,NA,NA,NA,NA,NA,727.62,NA,NA,NA
2009-04-26T17:00:00Z,2009-04-27T02:49:07Z,NA,NA,NA,NA,NA,NA,490.44,NA,NA,NA
2009-04-26T17:30:00Z,2009-04-27T03:19:07Z,NA,NA,NA,NA,NA,NA,237.18,NA,NA,NA
2009-04-26T18:00:00Z,2009-04-27T03:49:07Z,NA,NA,NA,NA,NA,NA,341.7,NA,NA,NA
2009-04-26T18:30:00Z,2009-04-27T04:19:07Z,NA,NA,NA,NA,NA,NA,234.5,NA,NA,NA
2009-04-26T19:00:00Z,2009-04-27T04:49:07Z,NA,NA,NA,NA,NA,NA,235.84,NA,NA,NA
2009-04-26T19:30:00Z,2009-04-27T05:19:07Z,NA,NA,NA,NA,NA,NA,316.24,NA,NA,NA
2009-04-26T20:00:00Z,2009-04-27T05:49:07Z,NA,NA,NA,NA,NA,NA,266.66,NA,NA,NA
2009-04-26T20:30:00Z,2009-04-27T06:19:07Z,NA,NA,NA,NA,NA,NA,255.94,NA,NA,NA
2009-04-26T21:00:00Z,2009-04-27T06:49:07Z,NA,NA,NA,NA,NA,NA,466.32,NA,NA,NA
2009-04-26T21:30:00Z,2009-04-27T07:19:07Z,NA,NA,NA,NA,NA,NA,235.84,NA,NA,NA
2009-04-26T22:00:00Z,2009-04-27T07:49:07Z,NA,NA,NA,NA,NA,NA,422.09999999999997,NA,NA,NA
2009-04-26T22:30:00Z,2009-04-27T08:19:07Z,NA,NA,NA,NA,NA,NA,294.8,NA,NA,NA
2009-04-26T23:00:00Z,2009-04-27T08:49:07Z,NA,NA,NA,NA,NA,NA,427.46,NA,NA,NA
2009-04-26T23:30:00Z,2009-04-27T09:19:07Z,NA,NA,NA,NA,NA,NA,753.08,NA,NA,NA
2009-04-27T00:00:00Z,2009-04-27T09:49:07Z,NA,NA,NA,NA,NA,NA,637.8399999999999,NA,NA,NA
2009-04-27T00:30:00Z,2009-04-27T10:19:07Z,NA,NA,NA,NA,NA,NA,1153.74,NA,NA,NA
2009-04-27T01:00:00Z,2009-04-27T10:49:07Z,NA,NA,NA,NA,NA,NA,1516.88,NA,NA,NA
2009-04-27T01:30:00Z,2009-04-27T11:19:07Z,NA,NA,NA,NA,NA,NA,1514.2,NA,NA,NA
2009-04-27T02:00:00Z,2009-04-27T11:49:07Z,NA,NA,NA,NA,NA,NA,1372.16,NA,NA,NA
2009-04-27T02:30:00Z,2009-04-27T12:19:07Z,NA,NA,NA,NA,NA,NA,2347.68,NA,NA,NA
2009-04-27T03:00:00Z,2009-04-27T12:49:07Z,NA,NA,NA,NA,NA,NA,2130.6,NA,NA,NA
2009-04-27T03:30:00Z,2009-04-27T13:19:07Z,NA,NA,NA,NA,NA,NA,1752.72,NA,NA,NA
2009-04-27T04:00:00Z,2009-04-27T13:49:07Z,NA,NA,NA,NA,NA,NA,2591.56,NA,NA,NA
2009-04-27T04:30:00Z,2009-04-27T14:19:07Z,NA,NA,NA,NA,NA,NA,1977.84,NA,NA,NA
2009-04-27T05:00:00Z,2009-04-27T14:49:07Z,NA,NA,NA,NA,NA,NA,1598.62,NA,NA,NA
2009-04-27T05:30:00Z,2009-04-27T15:19:07Z,NA,NA,NA,NA,NA,NA,1298.46,NA,NA,NA
2009-04-27T06:00:00Z,2009-04-27T15:49:07Z,NA,NA,NA,NA,NA,NA,1610.6799999999998,NA,NA,NA
2009-04-27T06:30:00Z,2009-04-27T16:19:07Z,NA,NA,NA,NA,NA,NA,991.6,NA,NA,NA
2009-04-27T07:00:00Z,2009-04-27T16:49:07Z,NA,NA,NA,NA,NA,NA,826.78,NA,NA,NA
2009-04-27T07:30:00Z,2009-04-27T17:19:07Z,NA,NA,NA,NA,NA,NA,703.5,NA,NA,NA
2009-04-27T08:00:00Z,2009-04-27T17:49:07Z,NA,NA,NA,NA,NA,NA,501.16,NA,NA,NA
2009-04-27T08:30:00Z,2009-04-27T18:19:07Z,NA,NA,NA,NA,NA,NA,440.86,NA,NA,NA
2009-04-27T09:00:00Z,2009-04-27T18:49:07Z,NA,NA,NA,NA,NA,NA,408.7,NA,NA,NA
2009-04-27T09:30:00Z,2009-04-27T19:19:07Z,NA,NA,NA,NA,NA,NA,341.7,NA,NA,NA
2009-04-27T10:00:00Z,2009-04-27T19:49:07Z,NA,NA,NA,NA,NA,NA,395.3,NA,NA,NA
2009-04-27T10:30:00Z,2009-04-27T20:19:07Z,NA,NA,NA,NA,NA,NA,375.2,NA,NA,NA
2009-04-27T11:00:00Z,2009-04-27T20:49:07Z,NA,NA,NA,NA,NA,NA,830.8000000000001,NA,NA,NA
2009-04-27T11:30:00Z,2009-04-27T21:19:07Z,NA,NA,NA,NA,NA,NA,234.5,NA,NA,NA
2009-04-27T12:00:00Z,2009-04-27T21:49:07Z,NA,NA,NA,NA,NA,NA,1380.2,NA,NA,NA
2009-04-27T12:30:00Z,2009-04-27T22:19:07Z,NA,NA,NA,NA,NA,NA,234.5,NA,NA,NA
2009-04-27T13:00:00Z,2009-04-27T22:49:07Z,NA,NA,NA,NA,NA,NA,300.16,NA,NA,NA
2009-04-27T13:30:00Z,2009-04-27T23:19:07Z,NA,NA,NA,NA,NA,NA,1073.34,NA,NA,NA
2009-04-27T14:00:00Z,2009-04-27T23:49:07Z,NA,NA,NA,NA,NA,NA,769.1600000000001,NA,NA,NA
2009-04-27T14:30:00Z,2009-04-28T00:19:15Z,NA,NA,NA,NA,NA,NA,643.1999999999999,NA,NA,NA
2009-04-27T15:00:00Z,2009-04-28T00:49:15Z,NA,NA,NA,NA,NA,NA,485.08000000000004,NA,NA,NA
2009-04-27T15:30:00Z,2009-04-28T01:19:15Z,NA,NA,NA,NA,NA,NA,249.24,NA,NA,NA
2009-04-27T16:00:00Z,2009-04-28T01:49:15Z,NA,NA,NA,NA,NA,NA,523.94,NA,NA,NA
2009-04-27T16:30:00Z,2009-04-28T02:19:15Z,NA,NA,NA,NA,NA,NA,234.5,NA,NA,NA
2009-04-27T17:00:00Z,2009-04-28T02:49:15Z,NA,NA,NA,NA,NA,NA,647.22,NA,NA,NA
2009-04-27T17:30:00Z,2009-04-28T03:19:15Z,NA,NA,NA,NA,NA,NA,471.68,NA,NA,NA
2009-04-27T18:00:00Z,2009-04-28T03:49:15Z,NA,NA,NA,NA,NA,NA,544.04,NA,NA,NA
2009-04-27T18:30:00Z,2009-04-28T04:19:15Z,NA,NA,NA,NA,NA,NA,517.24,NA,NA,NA
2009-04-27T19:00:00Z,2009-04-28T04:49:15Z,NA,NA,NA,NA,NA,NA,466.32,NA,NA,NA
2009-04-27T19:30:00Z,2009-04-28T05:19:15Z,NA,NA,NA,NA,NA,NA,385.91999999999996,NA,NA,NA
2009-04-27T20:00:00Z,2009-04-28T05:49:15Z,NA,NA,NA,NA,NA,NA,251.92,NA,NA,NA
2009-04-27T20:30:00Z,2009-04-28T06:19:15Z,NA,NA,NA,NA,NA,NA,270.68,NA,NA,NA
2009-04-27T21:00:00Z,2009-04-28T06:49:15Z,NA,NA,NA,NA,NA,NA,491.78,NA,NA,NA
2009-04-27T21:30:00Z,2009-04-28T07:19:15Z,NA,NA,NA,NA,NA,NA,643.1999999999999,NA,NA,NA
2009-04-27T22:00:00Z,2009-04-28T07:49:15Z,NA,NA,NA,NA,NA,NA,538.68,NA,NA,NA
2009-04-27T22:30:00Z,2009-04-28T08:19:15Z,NA,NA,NA,NA,NA,NA,380.56,NA,NA,NA
2009-04-27T23:00:00Z,2009-04-28T08:49:15Z,NA,NA,NA,NA,NA,NA,430.14,NA,NA,NA
2009-04-27T23:30:00Z,2009-04-28T09:19:15Z,NA,NA,NA,NA,NA,NA,766.48,NA,NA,NA
2009-04-28T00:00:00Z,2009-04-28T09:49:15Z,NA,NA,NA,NA,NA,NA,904.5,NA,NA,NA
2009-04-28T00:30:00Z,2009-04-28T10:19:15Z,NA,NA,NA,NA,NA,NA,1203.3200000000002,NA,NA,NA
2009-04-28T01:00:00Z,2009-04-28T10:49:15Z,NA,NA,NA,NA,NA,NA,2610.32,NA,NA,NA
2009-04-28T01:30:00Z,2009-04-28T11:19:15Z,NA,NA,NA,NA,NA,NA,2631.76,NA,NA,NA
2009-04-28T02:00:00Z,2009-04-28T11:49:15Z,NA,NA,NA,NA,NA,NA,1896.1000000000001,NA,NA,NA
2009-04-28T02:30:00Z,2009-04-28T12:19:15Z,NA,NA,NA,NA,NA,NA,1772.8200000000002,NA,NA,NA
2009-04-28T03:00:00Z,2009-04-28T12:49:15Z,NA,NA,NA,NA,NA,NA,2091.74,NA,NA,NA
2009-04-28T03:30:00Z,2009-04-28T13:19:15Z,NA,NA,NA,NA,NA,NA,1460.6000000000001,NA,NA,NA
2009-04-28T04:00:00Z,2009-04-28T13:49:15Z,NA,NA,NA,NA,NA,NA,1762.1000000000001,NA,NA,NA
2009-04-28T04:30:00Z,2009-04-28T14:19:15Z,NA,NA,NA,NA,NA,NA,2043.5,NA,NA,NA
2009-04-28T05:00:00Z,2009-04-28T14:49:15Z,NA,NA,NA,NA,NA,NA,2146.68,NA,NA,NA
2009-04-28T05:30:00Z,2009-04-28T15:19:15Z,NA,NA,NA,NA,NA,NA,2106.48,NA,NA,NA
2009-04-28T06:00:00Z,2009-04-28T15:49:15Z,NA,NA,NA,NA,NA,NA,1219.3999999999999,NA,NA,NA
2009-04-28T06:30:00Z,2009-04-28T16:19:15Z,NA,NA,NA,NA,NA,NA,1026.44,NA,NA,NA
2009-04-28T07:00:00Z,2009-04-28T16:49:15Z,NA,NA,NA,NA,NA,NA,801.32,NA,NA,NA
2009-04-28T07:30:00Z,2009-04-28T17:19:15Z,NA,NA,NA,NA,NA,NA,753.08,NA,NA,NA
2009-04-28T08:00:00Z,2009-04-28T17:49:15Z,NA,NA,NA,NA,NA,NA,592.28,NA,NA,NA
2009-04-28T08:30:00Z,2009-04-28T18:19:15Z,NA,NA,NA,NA,NA,NA,530.64,NA,NA,NA
2009-04-28T09:00:00Z,2009-04-28T18:49:15Z,NA,NA,NA,NA,NA,NA,537.3399999999999,NA,NA,NA
2009-04-28T09:30:00Z,2009-04-28T19:19:15Z,NA,NA,NA,NA,NA,NA,515.9,NA,NA,NA
2009-04-28T10:00:00Z,2009-04-28T19:49:15Z,NA,NA,NA,NA,NA,NA,423.44,NA,NA,NA
2009-04-28T10:30:00Z,2009-04-28T20:19:15Z,NA,NA,NA,NA,NA,NA,502.5,NA,NA,NA
2009-04-28T11:00:00Z,2009-04-28T20:49:15Z,NA,NA,NA,NA,NA,NA,522.6,NA,NA,NA
2009-04-28T11:30:00Z,2009-04-28T21:19:15Z,NA,NA,NA,NA,NA,NA,509.2,NA,NA,NA
2009-04-28T12:00:00Z,2009-04-28T21:49:15Z,NA,NA,NA,NA,NA,NA,477.04,NA,NA,NA
2009-04-28T12:30:00Z,2009-04-28T22:19:15Z,NA,NA,NA,NA,NA,NA,569.5,NA,NA,NA
2009-04-28T13:00:00Z,2009-04-28T22:49:15Z,NA,NA,NA,NA,NA,NA,523.94,NA,NA,NA
2009-04-28T13:30:00Z,2009-04-28T23:19:15Z,NA,NA,NA,NA,NA,NA,607.02,NA,NA,NA
2009-04-28T14:00:00Z,2009-04-28T23:49:15Z,NA,NA,NA,NA,NA,NA,534.6600000000001,NA,NA,NA
