TIMESTAMP,solar_TIMESTAMP,USA_CHE_MAP_Asa_Js_1,USA_CHE_MAP_Asa_Js_2,USA_CHE_MAP_Asa_Js_3,USA_CHE_MAP_Asa_Js_4,USA_CHE_MAP_Asa_Js_5,USA_CHE_MAP_Pre_Js_6,USA_CHE_MAP_Asa_Js_7,USA_CHE_MAP_Asa_Js_8,USA_CHE_MAP_Pre_Js_9,USA_CHE_MAP_Asa_Js_10,USA_CHE_MAP_Asa_Js_11,USA_CHE_MAP_Asa_Js_12,USA_CHE_MAP_Asa_Js_13,USA_CHE_MAP_Pre_Js_14,USA_CHE_MAP_Asa_Js_15,USA_CHE_MAP_Pre_Js_16,USA_CHE_MAP_Asa_Js_17,USA_CHE_MAP_Asa_Js_18,USA_CHE_MAP_Pre_Js_19,USA_CHE_MAP_Asa_Js_20,USA_CHE_MAP_Pre_Js_21,USA_CHE_MAP_Asa_Js_22,USA_CHE_MAP_Pre_Js_23,USA_CHE_MAP_Asa_Js_24,USA_CHE_MAP_Asa_Js_25,USA_CHE_MAP_Asa_Js_26,USA_CHE_MAP_Asa_Js_27,USA_CHE_MAP_Asa_Js_28,USA_CHE_MAP_Asa_Js_29,USA_CHE_MAP_Pre_Js_30,USA_CHE_MAP_Asa_Js_31,USA_CHE_MAP_Pre_Js_32,USA_CHE_MAP_Asa_Js_33,USA_CHE_MAP_Asa_Js_34,USA_CHE_MAP_Pre_Js_35,USA_CHE_MAP_Asa_Js_36,USA_CHE_MAP_Pre_Js_37,USA_CHE_MAP_Pre_Js_38,USA_CHE_MAP_Asa_Js_39,USA_CHE_MAP_Asa_Js_40,USA_CHE_MAP_Asa_Js_41,USA_CHE_MAP_Asa_Js_42,USA_CHE_MAP_Asa_Js_43,USA_CHE_MAP_Asa_Js_44,USA_CHE_MAP_Pre_Js_45,USA_CHE_MAP_Asa_Js_46,USA_CHE_MAP_Pre_Js_47,USA_CHE_MAP_Asa_Js_48,USA_CHE_MAP_Pre_Js_49,USA_CHE_MAP_Pre_Js_50,USA_CHE_MAP_Asa_Js_51,USA_CHE_MAP_Asa_Js_52,USA_CHE_MAP_Asa_Js_53,USA_CHE_MAP_Asa_Js_54,USA_CHE_MAP_Asa_Js_55,USA_CHE_MAP_Pre_Js_56,USA_CHE_MAP_Pre_Js_57,USA_CHE_MAP_Asa_Js_58,USA_CHE_MAP_Asa_Js_59,USA_CHE_MAP_Pre_Js_60,USA_CHE_MAP_Asa_Js_61,USA_CHE_MAP_Pre_Js_62,USA_CHE_MAP_Asa_Js_63,USA_CHE_MAP_Asa_Js_64,USA_CHE_MAP_Asa_Js_65,USA_CHE_MAP_Asa_Js_66,USA_CHE_MAP_Asa_Js_67,USA_CHE_MAP_Pre_Js_68,USA_CHE_MAP_Asa_Js_69,USA_CHE_MAP_Pre_Js_70,USA_CHE_MAP_Pre_Js_71,USA_CHE_MAP_Asa_Js_72,USA_CHE_MAP_Asa_Js_73,USA_CHE_MAP_Asa_Js_74,USA_CHE_MAP_Asa_Js_75,USA_CHE_MAP_Asa_Js_76,USA_CHE_MAP_Asa_Js_77,USA_CHE_MAP_Asa_Js_78,USA_CHE_MAP_Asa_Js_79,USA_CHE_MAP_Asa_Js_80,USA_CHE_MAP_Pre_Js_81,USA_CHE_MAP_Asa_Js_82,USA_CHE_MAP_Asa_Js_83,USA_CHE_MAP_Pre_Js_84,USA_CHE_MAP_Asa_Js_85,USA_CHE_MAP_Asa_Js_86,USA_CHE_MAP_Pre_Js_87,USA_CHE_MAP_Pre_Js_88,USA_CHE_MAP_Asa_Js_89,USA_CHE_MAP_Asa_Js_90,USA_CHE_MAP_Asa_Js_91,USA_CHE_MAP_Asa_Js_92,USA_CHE_MAP_Asa_Js_93,USA_CHE_MAP_Pre_Js_94,USA_CHE_MAP_Pre_Js_95,USA_CHE_MAP_Pre_Js_96,USA_CHE_MAP_Asa_Js_97,USA_CHE_MAP_Asa_Js_98,USA_CHE_MAP_Asa_Js_99,USA_CHE_MAP_Asa_Js_100,USA_CHE_MAP_Pre_Js_101,USA_CHE_MAP_Asa_Js_102,USA_CHE_MAP_Asa_Js_103,USA_CHE_MAP_Pre_Js_104,USA_CHE_MAP_Pre_Js_105,USA_CHE_MAP_Pre_Js_106,USA_CHE_MAP_Pre_Js_107,USA_CHE_MAP_Asa_Js_108,USA_CHE_MAP_Asa_Js_109,USA_CHE_MAP_Asa_Js_110,USA_CHE_MAP_Asa_Js_111,USA_CHE_MAP_Asa_Js_112,USA_CHE_MAP_Asa_Js_113,USA_CHE_MAP_Asa_Js_114,USA_CHE_MAP_Asa_Js_115,USA_CHE_MAP_Pre_Js_116,USA_CHE_MAP_Pre_Js_117,USA_CHE_MAP_Asa_Js_118,USA_CHE_MAP_Pre_Js_119,USA_CHE_MAP_Pre_Js_120,USA_CHE_MAP_Asa_Js_121,USA_CHE_MAP_Asa_Js_122,USA_CHE_MAP_Asa_Js_123,USA_CHE_MAP_Asa_Js_124,USA_CHE_MAP_Pre_Js_125,USA_CHE_MAP_Pre_Js_126,USA_CHE_MAP_Asa_Js_127,USA_CHE_MAP_Asa_Js_128,USA_CHE_MAP_Asa_Js_129,USA_CHE_MAP_Asa_Js_130,USA_CHE_MAP_Asa_Js_131,USA_CHE_MAP_Asa_Js_132,USA_CHE_MAP_Asa_Js_133,USA_CHE_MAP_Asa_Js_134,USA_CHE_MAP_Asa_Js_135,USA_CHE_MAP_Asa_Js_136,USA_CHE_MAP_Asa_Js_137,USA_CHE_MAP_Asa_Js_138,USA_CHE_MAP_Asa_Js_139,USA_CHE_MAP_Asa_Js_140,USA_CHE_MAP_Asa_Js_141,USA_CHE_MAP_Asa_Js_142,USA_CHE_MAP_Asa_Js_143,USA_CHE_MAP_Asa_Js_144,USA_CHE_MAP_Asa_Js_145,USA_CHE_MAP_Asa_Js_146,USA_CHE_MAP_Asa_Js_147,USA_CHE_MAP_Pre_Js_148,USA_CHE_MAP_Asa_Js_149,USA_CHE_MAP_Pre_Js_150,USA_CHE_MAP_Asa_Js_151,USA_CHE_MAP_Asa_Js_152,USA_CHE_MAP_Asa_Js_153,USA_CHE_MAP_Asa_Js_154,USA_CHE_MAP_Asa_Js_155
2005-07-22T15:30:00Z,2005-07-22T09:22:50Z,3081.5136470508482,NA,NA,8818.589406139632,3364.4388271283997,5926.7479835390395,NA,3526.1754808066203,1702.09339993044,2064.497749812576,2887.894860454836,2599.7490564786,NA,5210.400439641599,NA,4641.9272537342395,NA,NA,4305.195053890559,3430.933436146752,NA,2521.78165583712,NA,1032.3104288369761,4014.25543581696,2285.05406036076,732.603473511624,NA,NA,NA,NA,3708.331713536832,NA,NA,NA,NA,10917.65115194616,NA,3051.11775255552,6383.669086012032,1078.462239354,5271.403385128176,NA,4728.964815166032,NA,NA,4081.3327764071273,1105.62318876672,1945.2762592275599,4369.915327227156,5356.461559951943,NA,4016.0276489007356,18102.897425841333,6177.436519625172,2904.4256663537276,2423.3968408557603,NA,NA,2728.7330411187,5021.06846383152,8090.3080424646005,843.86102925402,4479.251415214464,3036.5162428706276,3878.28052351434,3183.73243219458,NA,8321.931252934919,3373.438271665679,3813.75842751,NA,525.8493499647168,1331.00328790656,4606.820804063555,4443.613892139744,1567.61384294592,3900.10846614516,3364.901318174616,7443.010470313799,5484.177307146888,1849.424966456112,36.86272652092644,44.77884619830912,5989.06436019714,559.2193233390396,2744.55114545556,NA,NA,NA,9118.922277378817,5749.436761723296,3325.6794199285796,4425.6074223528,4091.2268310148315,9711.648920698199,2341.979105991552,203.6451930667272,467.15990257407236,NA,NA,NA,NA,11585.41807675428,4945.7546970271915,7305.698693058553,6837.55056886752,5708.207635114607,8645.888749823927,3563.8682824880993,NA,NA,NA,8257.910769440641,6653.024323982784,5748.83855671824,4534.32613479444,6384.3496496650805,636.8862915221761,6369.77370436974,5003.16310522512,NA,4905.52113190428,12453.507463913857,9404.547178889161,5569.700984295336,6782.352712951536,9352.530180706497,3720.2154386492157,NA,2077.285185093348,2320.733622424788,NA,2933.1403441680604,4094.7124550004364,13718.994878351663,6334.871432267196,9696.476282624208,4032.642905225784,NA,1619.1871332159599,4338.103511162988,1828.613387027556,NA,768.945162168144,1973.1564295792919,2921.0891002208996,4034.187036950472,5349.538587805416,NA,5997.761463501722,NA,4246.182099739188,10118.365389628992,3304.6815776807516
2005-07-22T16:00:00Z,2005-07-22T09:52:50Z,3149.106303820608,NA,NA,9480.823062714073,3698.8634252266197,6161.870424080159,NA,4109.0464563038995,1879.8781208411158,2392.8685546081683,3237.47125755354,2972.18553639462,NA,5893.803003571199,NA,5147.80322601672,NA,NA,4642.704926251199,3739.8618557262716,NA,2693.259609218496,NA,1270.14899475816,4502.453441034239,2642.194827933336,936.084928593672,NA,NA,NA,NA,3889.626499462608,NA,NA,NA,NA,11641.5911412648,NA,3456.988568457119,6909.641949739968,1307.5850420647198,5748.58587229524,NA,5524.886631504383,NA,NA,4436.342724299975,1322.5185404928,2180.61913866192,5363.401386247596,5989.059034492248,NA,4607.342465627519,21799.853378989847,7543.990967688107,3529.0809728758077,3265.5574962964797,NA,NA,3234.9306496319996,5818.398750471599,9154.30151785176,985.2609754922039,4906.138918140936,3229.5744351042476,4143.53668275324,3623.45133535056,NA,9660.28034469168,4339.6706892132,4580.503577334,NA,710.7756022521793,1602.8212596217559,4839.9479624392925,4596.3098672961605,1768.2118910438398,4722.97602175236,4261.535206506468,8171.35386896016,6721.901666754372,2078.3533233564,45.74416765651343,54.06298061306112,6790.490218909152,654.6179224796435,3418.1731441324796,NA,NA,NA,9811.414892271887,6174.677617992288,3906.7515669138834,5279.95338018408,4847.016368751012,11193.59544439248,2338.984698289848,230.47334722460158,504.5301853038216,NA,NA,NA,NA,13398.870047163478,5837.543303830992,8488.589277600577,7691.749603695359,6562.853076330576,9041.322936163104,4008.901933218996,NA,NA,NA,9433.685324448,7299.451489079951,6548.56240618872,5606.351996332681,7156.4812366384795,730.891648204416,7345.1083135230365,5563.522526925455,NA,5051.146077322021,12796.365090623183,11304.01601808192,6326.0414566659,6904.553950337904,10563.5715797367,3853.966795809624,NA,2343.7254001918677,2841.588412139988,NA,3144.2132796597,4588.399302693984,15608.740597993223,7212.034097756677,9810.45564527556,4453.385890063392,NA,2107.7882925897597,4806.3375876232085,1987.0672458930119,NA,826.011028141603,2113.937844245568,3070.5084016551,4453.235247372984,5440.4028878487115,NA,7019.96188962816,NA,4607.601412381884,11235.735301157712,3941.4590632283034
2005-07-22T16:30:00Z,2005-07-22T10:22:50Z,3956.8385522192402,NA,NA,11997.000049876957,4434.97033204848,8000.496242789759,NA,4314.87969527466,2064.29130005472,2864.7612994169517,3673.5909073414914,3256.48395687186,NA,6464.0306206079995,NA,6296.036697308159,NA,NA,6060.40192466928,4471.784572883904,NA,3395.807343594432,NA,1468.5558503058721,5387.9606491484155,3028.835971751616,1116.137922254784,NA,NA,NA,NA,4628.97432981,NA,NA,NA,NA,13964.12652387168,NA,4082.5450164578397,7685.950744307521,1561.9550135911197,6341.671882381607,NA,6994.404746503523,NA,NA,4925.4960219381355,1538.7590847283197,2574.24113215908,5636.9658855939115,6781.26624663384,NA,5243.606964945792,26966.89354073497,8904.95711508265,4201.877563068384,4188.393467319601,NA,NA,3592.9427916491995,6578.9995082886,10153.34927800308,1137.70340595018,5639.613344830584,3634.157255350356,4489.9626118689,4259.585534566319,NA,11470.90861010142,5124.734528470559,5401.959188369399,NA,755.6199662138687,1907.828553013488,5000.826177127691,4911.496902131328,1944.77196477168,6808.99256645544,4880.690013032856,8940.95362684584,7946.121294704123,2450.5999735740484,56.02765614083279,64.1419672373568,7667.253569072916,772.2507041454023,4138.884244997999,NA,NA,NA,10724.57299766059,6619.794225202368,4480.676594559071,6038.0716350024,5338.635401395224,12787.121617766998,2417.2502956696803,277.0041469374576,563.6074369610916,NA,NA,NA,NA,15067.009579552921,6797.1777889563355,9556.296532217784,8364.65894531136,7390.361726566847,9731.334658812695,4731.377448487824,NA,NA,NA,10426.408899318722,8208.457977519178,7391.22444891936,6782.345883235619,7982.144343051121,830.7723396792959,8180.771218938361,6268.706963569728,NA,5354.34734637198,13679.340896395153,13702.38840783576,12227.794355660508,7028.411529797279,12103.940717790478,4196.06923056048,NA,2598.9561564027476,3281.602198034808,NA,3364.1402871801597,5025.117163918716,19100.407924531297,9349.036615880135,10049.388313590647,5051.6426034358565,NA,2695.1217460786797,5239.352671157303,2328.6690714990596,NA,854.3300309841023,2298.793996934424,3278.8058969924996,4992.570646465968,7644.832936335,NA,8148.514145480281,NA,5243.351046669036,12857.53844605824,4646.36394655848
2005-07-22T17:00:00Z,2005-07-22T10:52:50Z,4617.823585262471,NA,NA,13796.223604147513,4964.02290107892,9455.56373677824,NA,4856.3346960396,2149.987796685432,3183.3615213597604,4073.4888024926513,3374.12468258658,NA,6904.977625232639,NA,7001.38567019088,NA,NA,7159.253191133758,5051.985048472896,NA,3941.913437665344,NA,1573.9640816673598,6904.585211056127,3286.4007185081277,1262.0766680224558,NA,NA,NA,NA,5067.881600177376,NA,NA,NA,NA,16545.80567699352,NA,4560.184100441088,8275.690361166337,1653.4522720058399,6784.851643501824,NA,7664.956339746275,NA,NA,5190.151452406991,1590.06517751808,2782.0797721005597,8610.022733848775,7267.826824552944,NA,5633.170880738688,31575.529623245722,9833.47476460009,4924.292163424415,5343.39506874096,NA,NA,3966.9816480128993,7044.345298356119,10941.8308520382,1183.4174190126241,6131.73847526352,3952.56337529508,4779.18186016698,4421.19713583618,NA,13113.23179021164,5960.931105152879,6279.722646345,NA,698.4421410726144,2056.151374304364,5164.921956109859,5074.122141050112,1942.08401236608,7815.350128715279,5297.78121147,9754.14500958816,8979.390298284085,3152.5263124725598,64.54841585015015,70.63108855461502,8259.305092001172,795.4025485460578,4602.835820245679,NA,NA,NA,11491.292074806432,7085.788722056447,4692.027123616787,6514.8755688504,6019.557651589176,14154.20673737868,2414.255887967976,314.35164030434396,604.992881573388,NA,NA,NA,NA,15674.84087517216,7478.0846193277075,10025.472609084312,8364.65894531136,7942.579075539215,9870.821308758132,5074.854545307204,NA,NA,NA,10946.82346059456,8697.083848781796,7834.7564679362395,7256.308056009299,8425.376512235282,852.5328389112959,8627.855946157728,6701.120442352511,NA,5508.6760128807,14231.20077500263,14350.0541868,11182.909819049171,7446.913960243968,12326.189740686,4268.820462342696,NA,2655.6070370887437,3466.2886255546564,NA,3477.92020129764,4918.366866843972,20624.401872885886,8967.024954278495,9916.45395846336,5059.277602512624,NA,2957.35831769196,5368.0561798689005,2387.1705889651557,NA,762.3400689650302,2262.4001196900476,3225.6990368442,5194.266951980664,7095.0845056243315,NA,8689.722672708,NA,5511.743482563612,13435.983962958959,4997.433728858976
2005-07-22T17:30:00Z,2005-07-22T11:22:50Z,5078.698779184703,NA,NA,15182.87248129399,5530.19924110122,10385.76194430624,NA,4744.830148683301,2132.4697283134074,3519.9184901671442,4283.647909093367,3494.44746887184,NA,6744.791546553599,NA,7056.211582636559,NA,NA,7835.828280888959,5556.689999040384,NA,4281.1902465477115,NA,1608.8431550889602,7818.412843081728,3501.8220706279194,1417.798176053688,NA,NA,NA,NA,5404.709923584767,NA,NA,NA,NA,18744.37130606256,NA,4997.236102834176,8646.56602534368,1716.6176511292797,7151.525271016631,NA,8146.0197957959635,NA,NA,5335.188609217608,1590.52739457024,2942.9536257381596,5796.094454932716,7525.195378833599,NA,5938.933256506369,37063.750973421775,10421.750877268894,5255.374243146049,5806.3817409444,NA,NA,4162.014433367999,7531.760333210041,11358.396728668078,1230.1140260098798,6545.458750619879,4171.922248789511,4928.085448251481,4586.353557871679,NA,14096.899492274699,6113.888517967199,6591.212863460998,NA,720.1581125973696,2173.000084341264,5414.721947644212,5240.101860969696,1976.25940723728,8594.3944696752,5561.299081612296,10092.2395761846,9611.600177982096,3096.532188571824,68.44269049769304,74.42618209608383,8759.247879797604,793.0128040786079,4929.4854870066,NA,NA,NA,12087.117669091247,7199.1974186026555,4909.6172013047635,6679.15619696712,6388.770092434309,14886.975613219918,2452.5373354485837,397.3699582078752,740.0236121755092,NA,NA,NA,NA,16295.66759207772,7833.7508989824,10507.915875785111,8137.453085259839,8643.558350966545,10305.836972844443,5712.047592345252,NA,NA,NA,11217.96382025088,8958.14097314796,8066.03719072392,7584.05487882564,9033.82942042944,874.5979851325441,9310.319622049321,7040.634601051152,NA,5585.3207209953,14609.022573689925,15014.9400307884,7823.407638045636,7280.911676926943,12790.916763075538,4485.753808655184,NA,2743.3857228396478,3706.641408725316,NA,3478.93791072624,4904.1246202267685,21455.68669998415,8220.172190081004,10032.179175684863,5301.007126853869,NA,3233.31395523012,5369.192276414904,2415.833392748796,NA,731.5608694638815,2263.5342065163595,3225.6990368442,5242.799310099335,5719.694117789483,NA,9255.7589790006,NA,5787.855169933032,13733.709750746784,5428.320665388192
2005-07-22T18:00:00Z,2005-07-22T11:52:50Z,5300.153667811944,NA,NA,16061.497980580078,5665.957299037979,11028.19245103728,NA,4634.98778091492,1911.3632977800237,3593.593966273272,4356.091418366952,3617.5448005749,NA,6736.085781407999,NA,7382.056367242799,NA,NA,8025.1915387687195,5722.122081714623,NA,4508.014628912256,NA,1569.8887372991521,8181.968052363264,3669.121546546248,1527.666121475208,NA,NA,NA,NA,5256.582745030849,NA,NA,NA,NA,19719.5036531328,NA,5230.064218495823,8902.867233089088,1717.6142498983197,7332.164753140511,NA,8295.389461598435,NA,NA,4985.305158767255,1540.10721779712,2841.7587823209597,5416.064687370455,7412.661064378441,NA,5949.735118214399,38882.69237437639,10421.750877268894,5265.120637999584,5965.4913911208005,NA,NA,4068.5663604861,7914.03118040304,11380.721818280399,1183.4174190126241,6545.458750619879,3949.0193118627712,4853.28736679508,4404.4398013077,NA,14714.28785806092,5981.207880338639,6599.998484969399,NA,730.8269348447232,2135.822898432276,5419.694547007308,5156.642373669792,1900.15195483872,8749.50973303104,5479.900231469004,10092.2395761846,9789.674197748005,3091.10418676512,68.95794967807824,75.28618612608192,9020.799418141585,765.1388246102713,4953.27787548084,NA,NA,NA,12076.472788845695,7068.585340989791,4922.7769765976755,6845.17065757056,6416.3827422122395,15280.786141503118,2408.2083586880635,396.41784283421276,739.8354014622647,NA,NA,NA,NA,16048.16388667008,8017.704156699575,11238.214370753449,7913.018028379679,9010.722402414718,10302.031061522604,5618.1586364948525,NA,NA,NA,10973.6875976112,8979.198058981188,8300.73345161184,7591.6461949633795,9513.18985787712,855.274661814528,10495.66906902654,7160.07658401648,NA,5422.6780522504205,14422.981867568351,15698.002610080079,7340.644529358121,7116.933811699151,13022.0665356744,4344.872566710312,NA,2710.10225260404,3753.409828385161,NA,3366.989873580241,5074.6322643075,24956.840871909935,7997.487343440049,10530.495951565394,5549.962632464196,NA,3312.4797126982803,5434.923576576564,2383.42237616268,NA,743.5676988088128,2227.501175080356,3173.3334489213003,5136.602160882672,5634.557375120712,NA,9550.72781684604,NA,5790.428253757979,13587.840881267473,5751.360171479231
2005-07-22T18:30:00Z,2005-07-22T12:22:50Z,5801.050829558376,NA,NA,17577.48451084157,6119.985678156,11693.185212163678,NA,4969.36290801816,1894.0819600616758,3952.992973371624,4575.12363935856,3808.1560707777603,NA,6878.4250415385595,NA,7995.639983124238,NA,NA,8743.760944439759,6142.0088153088,NA,4742.037246260159,NA,1531.5217565353921,8557.542976444416,3841.5174329787837,1671.648314790168,NA,NA,NA,NA,5602.427505393696,NA,NA,NA,NA,21442.430227811758,NA,5787.717834756815,9552.259619005825,1750.2172667712,7719.4361858567745,NA,8330.134923427788,NA,NA,5005.170336356928,1643.45124704256,3057.6411149443197,5690.198519701884,7800.088360708799,NA,5191.8625628928,29756.82079375268,8904.95711508265,4337.1457098235205,4616.420836104,NA,NA,4364.1975989699995,8443.22014288836,11670.44059484028,1206.6253519491358,6868.055826087624,3026.6301711910314,4143.53668275324,2858.2534346221796,NA,13320.64623026826,4768.127764877519,5295.7330374041985,NA,776.4279528665088,2378.99685609072,5592.126742568784,5324.5006029498245,1970.8067037859198,7055.37992074932,4664.914500631572,8628.02803412496,8453.333890686385,2654.102427274512,66.04537936369032,70.24017763188864,9694.045057298761,881.7583546218312,5288.849687919599,NA,NA,NA,12065.827908600144,7059.900138897887,5147.173834609572,7013.3524087824,6619.349951404668,16794.14374304856,2488.176658486512,433.53498570747126,788.4983269866779,NA,NA,NA,NA,16676.07901518636,8386.310114178481,11999.268623973961,7913.018028379679,9780.361028513567,11219.636281218227,5902.798654314648,NA,NA,NA,11505.972358964162,9369.388396469196,8538.35731658568,7926.9843339174595,10335.98913814692,898.3169292954238,NA,7398.187462678751,NA,5740.81854406848,15191.410871113989,17109.56960692164,7194.458151817561,7539.853154340528,14014.634987440799,4491.16723969524,NA,2799.088110850536,3954.0474338400363,NA,3480.87155864058,5249.399271862536,27990.259684630844,8264.762401452625,12434.724472009751,5806.553137151292,NA,3606.9898246430403,5765.6899709703,2505.05555632146,NA,770.2287430335264,2341.528450525908,3173.3334489213003,5341.1686596194395,5639.022928327968,NA,10003.74214381344,NA,6218.153957274336,13443.169621554,6225.486637228415
2005-07-22T19:00:00Z,2005-07-22T12:52:50Z,5762.0961142094875,NA,NA,17900.20682798911,6103.676071653299,12027.2649088248,NA,5084.05329958464,1681.97129436798,4180.357077053976,4725.480385954907,3938.4672205671,NA,7022.07016644096,NA,7770.8926257227995,NA,NA,8676.49227172272,6191.729839051775,NA,4715.803678765248,NA,1356.42880795896,8814.896596058112,4019.1077378200325,1762.201575742608,NA,NA,NA,NA,5451.402186389807,NA,NA,NA,NA,21756.87245981736,NA,6128.133928601903,10096.74541106208,1719.6074474363998,7910.701519870296,NA,8135.631977310899,NA,NA,4904.562824047944,1697.0684250931197,2902.2162144138,5442.538671178164,7811.599504324824,NA,6591.574771962624,49782.15392094816,12115.220914432763,5842.816042045536,6950.1784374237595,NA,NA,4467.015135623699,8720.346802420441,11693.273072852879,1160.4434370129718,6868.055826087624,4509.540923130431,5234.480552291399,NA,NA,16457.21648178768,6881.320378802159,7566.816197325599,NA,718.316921051136,2380.840707294972,5512.857658604136,5324.5006029498245,1858.6806891523202,9411.7447140858,5936.00803035768,11336.417202301198,10806.297834400993,3442.781566978416,74.72885249839247,82.43985601197504,9978.224464099982,935.9577591435973,5312.6420763938395,NA,NA,NA,12261.75124501152,7173.141812326943,5232.485481336035,7015.95315751248,6647.247267675156,17217.021238895515,2321.194393709136,424.7816669496072,763.6545128384173,NA,NA,NA,NA,16719.20018581824,8763.659097214286,12537.192866345353,7913.018028379679,10183.65297638652,11215.449778764203,5618.1586364948525,NA,NA,NA,11783.36019234528,9390.69918213174,8779.396719659759,7934.575650055199,10522.57842606888,878.732479986624,NA,7522.010273498255,NA,5655.85983371772,14999.629778548271,17849.0757326814,7539.388390252549,7225.148160469008,13746.263897900699,NA,NA,2796.1564062183834,4002.8775703758365,NA,3258.29850660576,5139.454452182064,28764.115215542784,8412.109756641828,12137.929195083912,NA,NA,3691.5532473931203,5834.342662250256,2534.5267981605357,NA,739.2088721201184,2342.6625373522197,3070.5084016551,5182.2643257792715,5467.0991298486115,NA,NA,NA,6440.032954794851,13154.785189939728,6581.332879152048
2005-07-22T19:30:00Z,2005-07-22T13:22:50Z,6002.761547392343,NA,NA,18862.155623031984,6249.06456390594,12366.88621182864,NA,4969.36290801816,1387.004899887684,4261.558542654816,4726.817430589152,3937.2649175527204,NA,6709.533197713919,NA,8398.085510651039,NA,NA,8877.520617356879,6371.602954357249,NA,4822.1775957415675,NA,1388.040262923168,9347.057119789057,3959.3229221725924,1763.2049359747677,NA,NA,NA,NA,5425.640937945648,NA,NA,NA,NA,22820.554630843202,NA,6138.1840630908955,9835.507422429118,1658.34035168256,7894.844479358063,NA,8284.464342157247,NA,NA,4687.113890862072,1697.53064214528,2906.36779773348,5200.002819520451,6615.815033167703,NA,7150.832450717183,54085.42367441489,13515.949970429327,6319.798699271616,7467.396849546481,NA,NA,4370.3617198725,9004.2518728512,11448.20447551764,1115.1973258242479,6978.032101815264,4987.989486492012,5553.064973309401,5674.77466113978,NA,17386.67052656676,7197.373592023679,8073.586819787399,NA,684.4440409608385,2382.64167823866,5517.684005044787,5324.5006029498245,1750.0106133259198,10123.16258352168,6315.952433476751,11899.994637947759,11684.419455680496,NA,75.87869403777839,86.54767829162495,10269.325336546945,962.6464253560788,5179.801240745999,NA,NA,NA,11840.559226646976,7042.6967578312315,5245.985595645143,6853.406361882479,6675.144583945644,14688.66388290588,2399.2251355829517,423.78348147721925,751.3162549701733,NA,NA,NA,NA,16176.93669759816,8583.203049719868,12831.181731991153,6030.455187952799,10741.91888720376,11532.10160074129,5712.047592345252,NA,NA,NA,11532.8364959808,9042.369316480872,8790.619201989119,7614.09008615322,10711.370657177638,880.125151937472,NA,7527.293036498879,NA,5733.933510966661,15002.23904511379,18609.150269442238,7227.872180969687,6501.510712572624,13232.4478922988,5101.168493477159,7172.3442251138395,2762.5280295554635,3947.7537717976447,NA,3204.7669906614,5030.973788695884,31898.16235255478,8689.500802905877,10375.863118209072,NA,5481.615228057936,3777.35363510364,5768.12446356888,2501.1603547816317,NA,737.0160881417567,2343.848173579728,2970.2778071778,5025.708331848072,5131.114789624416,NA,NA,6000.434383003237,6516.8296104933,12871.430719341985,6951.885588862704
2005-07-22T20:00:00Z,2005-07-22T13:52:50Z,5963.095330393247,NA,NA,19192.33972785924,6396.93832953042,12352.636366947358,NA,4314.87969527466,640.829879500932,4191.315974037504,4579.134773261292,3870.12091844196,NA,6403.090264588799,NA,8602.22454635304,NA,NA,8542.732598805598,6423.334754795712,NA,4929.991159714559,NA,1454.677650565488,9622.028677533695,3841.5174329787837,1794.7104472645917,NA,NA,NA,NA,5151.927673226449,NA,NA,NA,NA,23141.863992053517,NA,6064.225381082159,9579.206214683712,1628.7271311168,7775.181039616271,NA,8669.530027379447,NA,NA,4475.218663238903,1725.0325567487998,2857.8461676847196,4963.16029771386,3398.3644884321598,NA,7275.576531087359,26431.97917911937,13274.148499200828,6449.750630652096,7822.368238109039,NA,NA,4274.6945634656995,9295.0929916434,11470.52956512996,1115.1973258242479,7201.57571533512,5048.052035186915,5553.064973309401,NA,NA,17869.738487738938,7207.95277907712,8252.494021412998,NA,651.479145742656,2221.1974972152,5522.6566044078845,5240.101860969696,1678.51107933696,NA,6321.9358099038245,12092.26484044044,12062.237878570068,3272.98986134064,75.81360866762448,89.93883054627648,10420.399634776166,974.9010349851625,5047.9517546179195,NA,NA,NA,11628.237020668128,6913.754911389888,5259.599156292984,6856.4405687342405,6527.1180078165235,17298.127454839556,2396.2307278812477,430.5557859898824,751.1280442569288,NA,NA,NA,NA,16219.467167262479,8775.899332993944,13392.323556572519,7691.749603695359,10741.91888720376,11855.794358663785,5902.798654314648,NA,NA,NA,11810.849076734401,8942.157883901053,8801.84168431848,7784.72967064068,10731.85802881488,881.4743028898561,10357.0119297225,7652.790869733215,NA,5648.9748006159,14622.068906517528,17870.6008139616,6764.948652091248,5952.709372382639,13220.58022602768,3941.241866967601,6751.944082226881,2759.6825515301402,3996.583908333445,NA,3098.31458442984,4742.002597986072,34519.41161477027,8712.39488158026,10239.935869532952,5582.138700002004,5405.4327465603355,3956.1512975672395,5904.618348595932,2562.38116388874,NA,665.6971263089471,2269.256190049116,2921.0891002208996,4871.239751169288,4971.131492112288,NA,10325.576861990281,5909.683341428063,6594.220054766737,12873.586416920496,7182.035524914335
