TIMESTAMP,solar_TIMESTAMP,ta,ppfd_in,ws,precip,sw_in,ext_rad
2008-06-30T07:00:00Z,2008-06-30T14:48:50Z,,OUT_WARN,,,CALCULATED,CALCULATED
2008-06-30T08:00:00Z,2008-06-30T15:48:50Z,,OUT_WARN,,,CALCULATED,CALCULATED
2008-06-30T09:00:00Z,2008-06-30T16:48:50Z,,OUT_WARN,,,CALCULATED,CALCULATED
2008-06-30T10:00:00Z,2008-06-30T17:48:50Z,,,,,CALCULATED,CALCULATED
2008-06-30T11:00:00Z,2008-06-30T18:48:50Z,,,OUT_WARN,,CALCULATED,CALCULATED
2008-06-30T12:00:00Z,2008-06-30T19:48:50Z,,,,,CALCULATED,CALCULATED
2008-06-30T13:00:00Z,2008-06-30T20:48:50Z,,,,,CALCULATED,CALCULATED
2008-06-30T14:00:00Z,2008-06-30T21:48:50Z,,,,,CALCULATED,CALCULATED
2008-06-30T15:00:00Z,2008-06-30T22:48:50Z,,,,,CALCULATED,CALCULATED
2008-06-30T16:00:00Z,2008-06-30T23:48:50Z,,,,,CALCULATED,CALCULATED
2008-06-30T17:00:00Z,2008-07-01T00:48:40Z,,,,,CALCULATED,CALCULATED
2008-06-30T18:00:00Z,2008-07-01T01:48:40Z,,,,,CALCULATED,CALCULATED
2008-06-30T19:00:00Z,2008-07-01T02:48:40Z,,,,,CALCULATED,CALCULATED
2008-06-30T20:00:00Z,2008-07-01T03:48:40Z,,,,,CALCULATED,CALCULATED
2008-06-30T21:00:00Z,2008-07-01T04:48:40Z,,,,,CALCULATED,CALCULATED
2008-06-30T22:00:00Z,2008-07-01T05:48:40Z,,OUT_WARN,,,CALCULATED,CALCULATED
2008-06-30T23:00:00Z,2008-07-01T06:48:40Z,,OUT_WARN,,,CALCULATED,CALCULATED
2008-07-01T00:00:00Z,2008-07-01T07:48:40Z,,OUT_WARN,,,CALCULATED,CALCULATED
2008-07-01T01:00:00Z,2008-07-01T08:48:40Z,,OUT_WARN,,,CALCULATED,CALCULATED
2008-07-01T02:00:00Z,2008-07-01T09:48:40Z,,OUT_WARN,,,CALCULATED,CALCULATED
2008-07-01T03:00:00Z,2008-07-01T10:48:40Z,,OUT_WARN,,,CALCULATED,CALCULATED
2008-07-01T04:00:00Z,2008-07-01T11:48:40Z,,OUT_WARN,,,CALCULATED,CALCULATED
2008-07-01T05:00:00Z,2008-07-01T12:48:40Z,,OUT_WARN,,,CALCULATED,CALCULATED
2008-07-01T06:00:00Z,2008-07-01T13:48:40Z,,OUT_WARN,,,CALCULATED,CALCULATED
2008-07-01T07:00:00Z,2008-07-01T14:48:40Z,,OUT_WARN,,,CALCULATED,CALCULATED
2008-07-01T08:00:00Z,2008-07-01T15:48:40Z,,OUT_WARN,,,CALCULATED,CALCULATED
2008-07-01T09:00:00Z,2008-07-01T16:48:40Z,,,,,CALCULATED,CALCULATED
2008-07-01T10:00:00Z,2008-07-01T17:48:40Z,,,,,CALCULATED,CALCULATED
2008-07-01T11:00:00Z,2008-07-01T18:48:40Z,,,,,CALCULATED,CALCULATED
2008-07-01T12:00:00Z,2008-07-01T19:48:40Z,,,,,CALCULATED,CALCULATED
2008-07-01T13:00:00Z,2008-07-01T20:48:40Z,,,,,CALCULATED,CALCULATED
2008-07-01T14:00:00Z,2008-07-01T21:48:40Z,,,,,CALCULATED,CALCULATED
2008-07-01T15:00:00Z,2008-07-01T22:48:40Z,,,,,CALCULATED,CALCULATED
2008-07-01T16:00:00Z,2008-07-01T23:48:40Z,,,,,CALCULATED,CALCULATED
2008-07-01T17:00:00Z,2008-07-02T00:48:30Z,,,,,CALCULATED,CALCULATED
2008-07-01T18:00:00Z,2008-07-02T01:48:30Z,,,,,CALCULATED,CALCULATED
2008-07-01T19:00:00Z,2008-07-02T02:48:30Z,,,,,CALCULATED,CALCULATED
2008-07-01T20:00:00Z,2008-07-02T03:48:30Z,,,,,CALCULATED,CALCULATED
2008-07-01T21:00:00Z,2008-07-02T04:48:30Z,,,,,CALCULATED,CALCULATED
2008-07-01T22:00:00Z,2008-07-02T05:48:30Z,,OUT_WARN,,,CALCULATED,CALCULATED
2008-07-01T23:00:00Z,2008-07-02T06:48:30Z,,OUT_WARN,,,CALCULATED,CALCULATED
2008-07-02T00:00:00Z,2008-07-02T07:48:30Z,,OUT_WARN,,,CALCULATED,CALCULATED
2008-07-02T01:00:00Z,2008-07-02T08:48:30Z,,OUT_WARN,,,CALCULATED,CALCULATED
2008-07-02T02:00:00Z,2008-07-02T09:48:30Z,,OUT_WARN,,,CALCULATED,CALCULATED
2008-07-02T03:00:00Z,2008-07-02T10:48:30Z,,OUT_WARN,,,CALCULATED,CALCULATED
2008-07-02T04:00:00Z,2008-07-02T11:48:30Z,,OUT_WARN,,,CALCULATED,CALCULATED
2008-07-02T05:00:00Z,2008-07-02T12:48:30Z,,OUT_WARN,,,CALCULATED,CALCULATED
2008-07-02T06:00:00Z,2008-07-02T13:48:30Z,,OUT_WARN,,,CALCULATED,CALCULATED
2008-07-02T07:00:00Z,2008-07-02T14:48:30Z,,OUT_WARN,,,CALCULATED,CALCULATED
2008-07-02T08:00:00Z,2008-07-02T15:48:30Z,,OUT_WARN,,,CALCULATED,CALCULATED
2008-07-02T09:00:00Z,2008-07-02T16:48:30Z,,,,,CALCULATED,CALCULATED
2008-07-02T10:00:00Z,2008-07-02T17:48:30Z,,,,,CALCULATED,CALCULATED
2008-07-02T11:00:00Z,2008-07-02T18:48:30Z,,,,,CALCULATED,CALCULATED
2008-07-02T12:00:00Z,2008-07-02T19:48:30Z,,,,,CALCULATED,CALCULATED
2008-07-02T13:00:00Z,2008-07-02T20:48:30Z,,,,,CALCULATED,CALCULATED
2008-07-02T14:00:00Z,2008-07-02T21:48:30Z,,,,,CALCULATED,CALCULATED
2008-07-02T15:00:00Z,2008-07-02T22:48:30Z,,,,,CALCULATED,CALCULATED
2008-07-02T16:00:00Z,2008-07-02T23:48:30Z,,,,,CALCULATED,CALCULATED
2008-07-02T17:00:00Z,2008-07-03T00:48:21Z,,,,,CALCULATED,CALCULATED
2008-07-02T18:00:00Z,2008-07-03T01:48:21Z,,,,,CALCULATED,CALCULATED
2008-07-02T19:00:00Z,2008-07-03T02:48:21Z,,,,,CALCULATED,CALCULATED
2008-07-02T20:00:00Z,2008-07-03T03:48:21Z,,,,,CALCULATED,CALCULATED
2008-07-02T21:00:00Z,2008-07-03T04:48:21Z,,,,,CALCULATED,CALCULATED
2008-07-02T22:00:00Z,2008-07-03T05:48:21Z,,OUT_WARN,,,CALCULATED,CALCULATED
2008-07-02T23:00:00Z,2008-07-03T06:48:21Z,,OUT_WARN,,,CALCULATED,CALCULATED
2008-07-03T00:00:00Z,2008-07-03T07:48:21Z,,OUT_WARN,,,CALCULATED,CALCULATED
2008-07-03T01:00:00Z,2008-07-03T08:48:21Z,,OUT_WARN,,,CALCULATED,CALCULATED
2008-07-03T02:00:00Z,2008-07-03T09:48:21Z,,OUT_WARN,,,CALCULATED,CALCULATED
2008-07-03T03:00:00Z,2008-07-03T10:48:21Z,,OUT_WARN,,,CALCULATED,CALCULATED
2008-07-03T04:00:00Z,2008-07-03T11:48:21Z,,OUT_WARN,OUT_WARN,,CALCULATED,CALCULATED
2008-07-03T05:00:00Z,2008-07-03T12:48:21Z,,OUT_WARN,OUT_WARN,,CALCULATED,CALCULATED
2008-07-03T06:00:00Z,2008-07-03T13:48:21Z,,OUT_WARN,OUT_WARN,,CALCULATED,CALCULATED
2008-07-03T07:00:00Z,2008-07-03T14:48:21Z,,OUT_WARN,,,CALCULATED,CALCULATED
2008-07-03T08:00:00Z,2008-07-03T15:48:21Z,,OUT_WARN,,,CALCULATED,CALCULATED
2008-07-03T09:00:00Z,2008-07-03T16:48:21Z,,,,,CALCULATED,CALCULATED
2008-07-03T10:00:00Z,2008-07-03T17:48:21Z,,,,,CALCULATED,CALCULATED
2008-07-03T11:00:00Z,2008-07-03T18:48:21Z,,,,,CALCULATED,CALCULATED
2008-07-03T12:00:00Z,2008-07-03T19:48:21Z,,,,,CALCULATED,CALCULATED
2008-07-03T13:00:00Z,2008-07-03T20:48:21Z,,,,,CALCULATED,CALCULATED
2008-07-03T14:00:00Z,2008-07-03T21:48:21Z,,,,,CALCULATED,CALCULATED
2008-07-03T15:00:00Z,2008-07-03T22:48:21Z,,,,,CALCULATED,CALCULATED
2008-07-03T16:00:00Z,2008-07-03T23:48:21Z,,,,,CALCULATED,CALCULATED
2008-07-03T17:00:00Z,2008-07-04T00:48:12Z,,,,,CALCULATED,CALCULATED
2008-07-03T18:00:00Z,2008-07-04T01:48:12Z,,,,,CALCULATED,CALCULATED
2008-07-03T19:00:00Z,2008-07-04T02:48:12Z,,,,,CALCULATED,CALCULATED
2008-07-03T20:00:00Z,2008-07-04T03:48:12Z,,,,,CALCULATED,CALCULATED
2008-07-03T21:00:00Z,2008-07-04T04:48:12Z,,,,,CALCULATED,CALCULATED
2008-07-03T22:00:00Z,2008-07-04T05:48:12Z,,OUT_WARN,,,CALCULATED,CALCULATED
2008-07-03T23:00:00Z,2008-07-04T06:48:12Z,,OUT_WARN,,,CALCULATED,CALCULATED
2008-07-04T00:00:00Z,2008-07-04T07:48:12Z,,OUT_WARN,,,CALCULATED,CALCULATED
2008-07-04T01:00:00Z,2008-07-04T08:48:12Z,,OUT_WARN,,,CALCULATED,CALCULATED
2008-07-04T02:00:00Z,2008-07-04T09:48:12Z,,OUT_WARN,,,CALCULATED,CALCULATED
2008-07-04T03:00:00Z,2008-07-04T10:48:12Z,,OUT_WARN,,,CALCULATED,CALCULATED
2008-07-04T04:00:00Z,2008-07-04T11:48:12Z,,OUT_WARN,,,CALCULATED,CALCULATED
2008-07-04T05:00:00Z,2008-07-04T12:48:12Z,,OUT_WARN,,,CALCULATED,CALCULATED
2008-07-04T06:00:00Z,2008-07-04T13:48:12Z,,OUT_WARN,,,CALCULATED,CALCULATED
2008-07-04T07:00:00Z,2008-07-04T14:48:12Z,,OUT_WARN,,,CALCULATED,CALCULATED
2008-07-04T08:00:00Z,2008-07-04T15:48:12Z,,OUT_WARN,,,CALCULATED,CALCULATED
2008-07-04T09:00:00Z,2008-07-04T16:48:12Z,,,,,CALCULATED,CALCULATED
2008-07-04T10:00:00Z,2008-07-04T17:48:12Z,,,,,CALCULATED,CALCULATED
2008-07-04T11:00:00Z,2008-07-04T18:48:12Z,,,,,CALCULATED,CALCULATED
2008-07-04T12:00:00Z,2008-07-04T19:48:12Z,,,,,CALCULATED,CALCULATED
2008-07-04T13:00:00Z,2008-07-04T20:48:12Z,,,,,CALCULATED,CALCULATED
2008-07-04T14:00:00Z,2008-07-04T21:48:12Z,,,,,CALCULATED,CALCULATED
2008-07-04T15:00:00Z,2008-07-04T22:48:12Z,,,,,CALCULATED,CALCULATED
2008-07-04T16:00:00Z,2008-07-04T23:48:12Z,,,,,CALCULATED,CALCULATED
2008-07-04T17:00:00Z,2008-07-05T00:48:03Z,,,,,CALCULATED,CALCULATED
2008-07-04T18:00:00Z,2008-07-05T01:48:03Z,,,,,CALCULATED,CALCULATED
2008-07-04T19:00:00Z,2008-07-05T02:48:03Z,,,,,CALCULATED,CALCULATED
2008-07-04T20:00:00Z,2008-07-05T03:48:03Z,,,,,CALCULATED,CALCULATED
2008-07-04T21:00:00Z,2008-07-05T04:48:03Z,,,,,CALCULATED,CALCULATED
2008-07-04T22:00:00Z,2008-07-05T05:48:03Z,,OUT_WARN,,,CALCULATED,CALCULATED
2008-07-04T23:00:00Z,2008-07-05T06:48:03Z,,OUT_WARN,,,CALCULATED,CALCULATED
2008-07-05T00:00:00Z,2008-07-05T07:48:03Z,,OUT_WARN,,,CALCULATED,CALCULATED
2008-07-05T01:00:00Z,2008-07-05T08:48:03Z,,OUT_WARN,,,CALCULATED,CALCULATED
2008-07-05T02:00:00Z,2008-07-05T09:48:03Z,,OUT_WARN,,,CALCULATED,CALCULATED
2008-07-05T03:00:00Z,2008-07-05T10:48:03Z,,OUT_WARN,,,CALCULATED,CALCULATED
2008-07-05T04:00:00Z,2008-07-05T11:48:03Z,,OUT_WARN,,,CALCULATED,CALCULATED
2008-07-05T05:00:00Z,2008-07-05T12:48:03Z,,OUT_WARN,,,CALCULATED,CALCULATED
2008-07-05T06:00:00Z,2008-07-05T13:48:03Z,,OUT_WARN,,,CALCULATED,CALCULATED
2008-07-05T07:00:00Z,2008-07-05T14:48:03Z,,OUT_WARN,,,CALCULATED,CALCULATED
2008-07-05T08:00:00Z,2008-07-05T15:48:03Z,,OUT_WARN,,,CALCULATED,CALCULATED
2008-07-05T09:00:00Z,2008-07-05T16:48:03Z,,,,,CALCULATED,CALCULATED
2008-07-05T10:00:00Z,2008-07-05T17:48:03Z,,,,,CALCULATED,CALCULATED
2008-07-05T11:00:00Z,2008-07-05T18:48:03Z,,,,,CALCULATED,CALCULATED
2008-07-05T12:00:00Z,2008-07-05T19:48:03Z,,,,,CALCULATED,CALCULATED
2008-07-05T13:00:00Z,2008-07-05T20:48:03Z,,,,,CALCULATED,CALCULATED
2008-07-05T14:00:00Z,2008-07-05T21:48:03Z,,,,,CALCULATED,CALCULATED
2008-07-05T15:00:00Z,2008-07-05T22:48:03Z,,,,,CALCULATED,CALCULATED
2008-07-05T16:00:00Z,2008-07-05T23:48:03Z,,,,,CALCULATED,CALCULATED
2008-07-05T17:00:00Z,2008-07-06T00:47:55Z,,,,,CALCULATED,CALCULATED
2008-07-05T18:00:00Z,2008-07-06T01:47:55Z,,,,,CALCULATED,CALCULATED
2008-07-05T19:00:00Z,2008-07-06T02:47:55Z,,,,,CALCULATED,CALCULATED
2008-07-05T20:00:00Z,2008-07-06T03:47:55Z,,,,,CALCULATED,CALCULATED
2008-07-05T21:00:00Z,2008-07-06T04:47:55Z,,,,,CALCULATED,CALCULATED
2008-07-05T22:00:00Z,2008-07-06T05:47:55Z,,OUT_WARN,,,CALCULATED,CALCULATED
2008-07-05T23:00:00Z,2008-07-06T06:47:55Z,,OUT_WARN,,,CALCULATED,CALCULATED
2008-07-06T00:00:00Z,2008-07-06T07:47:55Z,,OUT_WARN,,,CALCULATED,CALCULATED
2008-07-06T01:00:00Z,2008-07-06T08:47:55Z,,OUT_WARN,,,CALCULATED,CALCULATED
2008-07-06T02:00:00Z,2008-07-06T09:47:55Z,,OUT_WARN,,,CALCULATED,CALCULATED
2008-07-06T03:00:00Z,2008-07-06T10:47:55Z,,OUT_WARN,,,CALCULATED,CALCULATED
2008-07-06T04:00:00Z,2008-07-06T11:47:55Z,,OUT_WARN,,,CALCULATED,CALCULATED
2008-07-06T05:00:00Z,2008-07-06T12:47:55Z,,OUT_WARN,,,CALCULATED,CALCULATED
2008-07-06T06:00:00Z,2008-07-06T13:47:55Z,,OUT_WARN,,,CALCULATED,CALCULATED
2008-07-06T07:00:00Z,2008-07-06T14:47:55Z,,OUT_WARN,,,CALCULATED,CALCULATED
2008-07-06T08:00:00Z,2008-07-06T15:47:55Z,,OUT_WARN,,,CALCULATED,CALCULATED
2008-07-06T09:00:00Z,2008-07-06T16:47:55Z,,,,,CALCULATED,CALCULATED
2008-07-06T10:00:00Z,2008-07-06T17:47:55Z,,,,,CALCULATED,CALCULATED
2008-07-06T11:00:00Z,2008-07-06T18:47:55Z,,,,,CALCULATED,CALCULATED
2008-07-06T12:00:00Z,2008-07-06T19:47:55Z,,,,,CALCULATED,CALCULATED
2008-07-06T13:00:00Z,2008-07-06T20:47:55Z,,,,,CALCULATED,CALCULATED
2008-07-06T14:00:00Z,2008-07-06T21:47:55Z,,,,,CALCULATED,CALCULATED
2008-07-06T15:00:00Z,2008-07-06T22:47:55Z,,,,,CALCULATED,CALCULATED
2008-07-06T16:00:00Z,2008-07-06T23:47:55Z,,,,,CALCULATED,CALCULATED
2008-07-06T17:00:00Z,2008-07-07T00:47:47Z,,,,,CALCULATED,CALCULATED
2008-07-06T18:00:00Z,2008-07-07T01:47:47Z,,,,,CALCULATED,CALCULATED
2008-07-06T19:00:00Z,2008-07-07T02:47:47Z,,,,,CALCULATED,CALCULATED
2008-07-06T20:00:00Z,2008-07-07T03:47:47Z,,,,,CALCULATED,CALCULATED
2008-07-06T21:00:00Z,2008-07-07T04:47:47Z,,,,,CALCULATED,CALCULATED
2008-07-06T22:00:00Z,2008-07-07T05:47:47Z,,OUT_WARN,,,CALCULATED,CALCULATED
2008-07-06T23:00:00Z,2008-07-07T06:47:47Z,,OUT_WARN,,,CALCULATED,CALCULATED
2008-07-07T00:00:00Z,2008-07-07T07:47:47Z,,OUT_WARN,,,CALCULATED,CALCULATED
2008-07-07T01:00:00Z,2008-07-07T08:47:47Z,,OUT_WARN,,,CALCULATED,CALCULATED
2008-07-07T02:00:00Z,2008-07-07T09:47:47Z,,OUT_WARN,,,CALCULATED,CALCULATED
2008-07-07T03:00:00Z,2008-07-07T10:47:47Z,,OUT_WARN,,,CALCULATED,CALCULATED
2008-07-07T04:00:00Z,2008-07-07T11:47:47Z,,OUT_WARN,,,CALCULATED,CALCULATED
2008-07-07T05:00:00Z,2008-07-07T12:47:47Z,,OUT_WARN,,,CALCULATED,CALCULATED
2008-07-07T06:00:00Z,2008-07-07T13:47:47Z,,OUT_WARN,,,CALCULATED,CALCULATED
2008-07-07T07:00:00Z,2008-07-07T14:47:47Z,,OUT_WARN,,,CALCULATED,CALCULATED
2008-07-07T08:00:00Z,2008-07-07T15:47:47Z,,OUT_WARN,,,CALCULATED,CALCULATED
2008-07-07T09:00:00Z,2008-07-07T16:47:47Z,,,,,CALCULATED,CALCULATED
2008-07-07T10:00:00Z,2008-07-07T17:47:47Z,,,,,CALCULATED,CALCULATED
2008-07-07T11:00:00Z,2008-07-07T18:47:47Z,,,,,CALCULATED,CALCULATED
2008-07-07T12:00:00Z,2008-07-07T19:47:47Z,,,,,CALCULATED,CALCULATED
2008-07-07T13:00:00Z,2008-07-07T20:47:47Z,,,,,CALCULATED,CALCULATED
2008-07-07T14:00:00Z,2008-07-07T21:47:47Z,,,,,CALCULATED,CALCULATED
2008-07-07T15:00:00Z,2008-07-07T22:47:47Z,,,,,CALCULATED,CALCULATED
2008-07-07T16:00:00Z,2008-07-07T23:47:47Z,,,,,CALCULATED,CALCULATED
2008-07-07T17:00:00Z,2008-07-08T00:47:39Z,,,,,CALCULATED,CALCULATED
2008-07-07T18:00:00Z,2008-07-08T01:47:39Z,,,,,CALCULATED,CALCULATED
2008-07-07T19:00:00Z,2008-07-08T02:47:39Z,,,,,CALCULATED,CALCULATED
2008-07-07T20:00:00Z,2008-07-08T03:47:39Z,,,,,CALCULATED,CALCULATED
2008-07-07T21:00:00Z,2008-07-08T04:47:39Z,,,,,CALCULATED,CALCULATED
2008-07-07T22:00:00Z,2008-07-08T05:47:39Z,,OUT_WARN,,,CALCULATED,CALCULATED
2008-07-07T23:00:00Z,2008-07-08T06:47:39Z,,OUT_WARN,,,CALCULATED,CALCULATED
2008-07-08T00:00:00Z,2008-07-08T07:47:39Z,,OUT_WARN,,,CALCULATED,CALCULATED
2008-07-08T01:00:00Z,2008-07-08T08:47:39Z,,OUT_WARN,,,CALCULATED,CALCULATED
2008-07-08T02:00:00Z,2008-07-08T09:47:39Z,,OUT_WARN,,,CALCULATED,CALCULATED
2008-07-08T03:00:00Z,2008-07-08T10:47:39Z,,OUT_WARN,,,CALCULATED,CALCULATED
2008-07-08T04:00:00Z,2008-07-08T11:47:39Z,,OUT_WARN,,,CALCULATED,CALCULATED
2008-07-08T05:00:00Z,2008-07-08T12:47:39Z,,OUT_WARN,,,CALCULATED,CALCULATED
2008-07-08T06:00:00Z,2008-07-08T13:47:39Z,,OUT_WARN,,,CALCULATED,CALCULATED
2008-07-08T07:00:00Z,2008-07-08T14:47:39Z,,OUT_WARN,,,CALCULATED,CALCULATED
2008-07-08T08:00:00Z,2008-07-08T15:47:39Z,,OUT_WARN,,,CALCULATED,CALCULATED
2008-07-08T09:00:00Z,2008-07-08T16:47:39Z,,,,,CALCULATED,CALCULATED
2008-07-08T10:00:00Z,2008-07-08T17:47:39Z,,,,,CALCULATED,CALCULATED
2008-07-08T11:00:00Z,2008-07-08T18:47:39Z,,,,,CALCULATED,CALCULATED
2008-07-08T12:00:00Z,2008-07-08T19:47:39Z,,,,,CALCULATED,CALCULATED
2008-07-08T13:00:00Z,2008-07-08T20:47:39Z,,,,,CALCULATED,CALCULATED
2008-07-08T14:00:00Z,2008-07-08T21:47:39Z,,,,,CALCULATED,CALCULATED
2008-07-08T15:00:00Z,2008-07-08T22:47:39Z,,,,,CALCULATED,CALCULATED
2008-07-08T16:00:00Z,2008-07-08T23:47:39Z,,,,,CALCULATED,CALCULATED
2008-07-08T17:00:00Z,2008-07-09T00:47:32Z,,,,,CALCULATED,CALCULATED
2008-07-08T18:00:00Z,2008-07-09T01:47:32Z,,,,,CALCULATED,CALCULATED
2008-07-08T19:00:00Z,2008-07-09T02:47:32Z,,,,,CALCULATED,CALCULATED
2008-07-08T20:00:00Z,2008-07-09T03:47:32Z,,,,,CALCULATED,CALCULATED
2008-07-08T21:00:00Z,2008-07-09T04:47:32Z,,,,,CALCULATED,CALCULATED
2008-07-08T22:00:00Z,2008-07-09T05:47:32Z,,OUT_WARN,,,CALCULATED,CALCULATED
2008-07-08T23:00:00Z,2008-07-09T06:47:32Z,,OUT_WARN,,,CALCULATED,CALCULATED
2008-07-09T00:00:00Z,2008-07-09T07:47:32Z,,OUT_WARN,,,CALCULATED,CALCULATED
2008-07-09T01:00:00Z,2008-07-09T08:47:32Z,,OUT_WARN,,,CALCULATED,CALCULATED
2008-07-09T02:00:00Z,2008-07-09T09:47:32Z,,OUT_WARN,,,CALCULATED,CALCULATED
2008-07-09T03:00:00Z,2008-07-09T10:47:32Z,,OUT_WARN,,,CALCULATED,CALCULATED
2008-07-09T04:00:00Z,2008-07-09T11:47:32Z,,OUT_WARN,,,CALCULATED,CALCULATED
2008-07-09T05:00:00Z,2008-07-09T12:47:32Z,,OUT_WARN,,,CALCULATED,CALCULATED
2008-07-09T06:00:00Z,2008-07-09T13:47:32Z,,OUT_WARN,,,CALCULATED,CALCULATED
2008-07-09T07:00:00Z,2008-07-09T14:47:32Z,,OUT_WARN,,,CALCULATED,CALCULATED
2008-07-09T08:00:00Z,2008-07-09T15:47:32Z,,OUT_WARN,,,CALCULATED,CALCULATED
2008-07-09T09:00:00Z,2008-07-09T16:47:32Z,,,,,CALCULATED,CALCULATED
2008-07-09T10:00:00Z,2008-07-09T17:47:32Z,,,,,CALCULATED,CALCULATED
2008-07-09T11:00:00Z,2008-07-09T18:47:32Z,,,,,CALCULATED,CALCULATED
2008-07-09T12:00:00Z,2008-07-09T19:47:32Z,,,,,CALCULATED,CALCULATED
2008-07-09T13:00:00Z,2008-07-09T20:47:32Z,,,,,CALCULATED,CALCULATED
2008-07-09T14:00:00Z,2008-07-09T21:47:32Z,,,,,CALCULATED,CALCULATED
2008-07-09T15:00:00Z,2008-07-09T22:47:32Z,,,,,CALCULATED,CALCULATED
2008-07-09T16:00:00Z,2008-07-09T23:47:32Z,,,,,CALCULATED,CALCULATED
2008-07-09T17:00:00Z,2008-07-10T00:47:25Z,,,,,CALCULATED,CALCULATED
2008-07-09T18:00:00Z,2008-07-10T01:47:25Z,,,,,CALCULATED,CALCULATED
2008-07-09T19:00:00Z,2008-07-10T02:47:25Z,,,,,CALCULATED,CALCULATED
2008-07-09T20:00:00Z,2008-07-10T03:47:25Z,,,,,CALCULATED,CALCULATED
2008-07-09T21:00:00Z,2008-07-10T04:47:25Z,,,,,CALCULATED,CALCULATED
2008-07-09T22:00:00Z,2008-07-10T05:47:25Z,,OUT_WARN,,,CALCULATED,CALCULATED
2008-07-09T23:00:00Z,2008-07-10T06:47:25Z,,OUT_WARN,,,CALCULATED,CALCULATED
2008-07-10T00:00:00Z,2008-07-10T07:47:25Z,,OUT_WARN,,,CALCULATED,CALCULATED
2008-07-10T01:00:00Z,2008-07-10T08:47:25Z,,OUT_WARN,OUT_WARN,,CALCULATED,CALCULATED
2008-07-10T02:00:00Z,2008-07-10T09:47:25Z,,OUT_WARN,OUT_WARN,,CALCULATED,CALCULATED
2008-07-10T03:00:00Z,2008-07-10T10:47:25Z,,OUT_WARN,,,CALCULATED,CALCULATED
2008-07-10T04:00:00Z,2008-07-10T11:47:25Z,,OUT_WARN,,,CALCULATED,CALCULATED
2008-07-10T05:00:00Z,2008-07-10T12:47:25Z,,OUT_WARN,,,CALCULATED,CALCULATED
2008-07-10T06:00:00Z,2008-07-10T13:47:25Z,,OUT_WARN,,,CALCULATED,CALCULATED
2008-07-10T07:00:00Z,2008-07-10T14:47:25Z,,OUT_WARN,,,CALCULATED,CALCULATED
2008-07-10T08:00:00Z,2008-07-10T15:47:25Z,,OUT_WARN,,,CALCULATED,CALCULATED
2008-07-10T09:00:00Z,2008-07-10T16:47:25Z,,,,,CALCULATED,CALCULATED
2008-07-10T10:00:00Z,2008-07-10T17:47:25Z,,,,,CALCULATED,CALCULATED
2008-07-10T11:00:00Z,2008-07-10T18:47:25Z,,,,,CALCULATED,CALCULATED
2008-07-10T12:00:00Z,2008-07-10T19:47:25Z,,,,,CALCULATED,CALCULATED
2008-07-10T13:00:00Z,2008-07-10T20:47:25Z,,,,,CALCULATED,CALCULATED
2008-07-10T14:00:00Z,2008-07-10T21:47:25Z,,,,,CALCULATED,CALCULATED
2008-07-10T15:00:00Z,2008-07-10T22:47:25Z,,,,,CALCULATED,CALCULATED
2008-07-10T16:00:00Z,2008-07-10T23:47:25Z,,,,,CALCULATED,CALCULATED
2008-07-10T17:00:00Z,2008-07-11T00:47:19Z,,,,,CALCULATED,CALCULATED
2008-07-10T18:00:00Z,2008-07-11T01:47:19Z,,,,,CALCULATED,CALCULATED
2008-07-10T19:00:00Z,2008-07-11T02:47:19Z,,,,,CALCULATED,CALCULATED
2008-07-10T20:00:00Z,2008-07-11T03:47:19Z,,,,,CALCULATED,CALCULATED
2008-07-10T21:00:00Z,2008-07-11T04:47:19Z,,,,,CALCULATED,CALCULATED
2008-07-10T22:00:00Z,2008-07-11T05:47:19Z,,OUT_WARN,,,CALCULATED,CALCULATED
2008-07-10T23:00:00Z,2008-07-11T06:47:19Z,,OUT_WARN,,,CALCULATED,CALCULATED
2008-07-11T00:00:00Z,2008-07-11T07:47:19Z,,OUT_WARN,,,CALCULATED,CALCULATED
2008-07-11T01:00:00Z,2008-07-11T08:47:19Z,,OUT_WARN,,,CALCULATED,CALCULATED
2008-07-11T02:00:00Z,2008-07-11T09:47:19Z,,OUT_WARN,,,CALCULATED,CALCULATED
2008-07-11T03:00:00Z,2008-07-11T10:47:19Z,,OUT_WARN,,,CALCULATED,CALCULATED
2008-07-11T04:00:00Z,2008-07-11T11:47:19Z,,OUT_WARN,,,CALCULATED,CALCULATED
2008-07-11T05:00:00Z,2008-07-11T12:47:19Z,,OUT_WARN,,,CALCULATED,CALCULATED
2008-07-11T06:00:00Z,2008-07-11T13:47:19Z,,OUT_WARN,,,CALCULATED,CALCULATED
2008-07-11T07:00:00Z,2008-07-11T14:47:19Z,,OUT_WARN,,,CALCULATED,CALCULATED
2008-07-11T08:00:00Z,2008-07-11T15:47:19Z,,OUT_WARN,,,CALCULATED,CALCULATED
2008-07-11T09:00:00Z,2008-07-11T16:47:19Z,,,,,CALCULATED,CALCULATED
2008-07-11T10:00:00Z,2008-07-11T17:47:19Z,,,,,CALCULATED,CALCULATED
2008-07-11T11:00:00Z,2008-07-11T18:47:19Z,,,,,CALCULATED,CALCULATED
2008-07-11T12:00:00Z,2008-07-11T19:47:19Z,,,,,CALCULATED,CALCULATED
2008-07-11T13:00:00Z,2008-07-11T20:47:19Z,,,,,CALCULATED,CALCULATED
