TIMESTAMP,solar_TIMESTAMP,MEX_VER_BSJ_Pme_Jt_1,MEX_VER_BSJ_Spe_Jt_2,MEX_VER_BSJ_Lst_Jt_3,MEX_VER_BSJ_Cma_Jt_4,MEX_VER_BSJ_Pme_Jt_5,MEX_VER_BSJ_Lst_Jt_6,MEX_VER_BSJ_Tin_Jt_7,MEX_VER_BSJ_Pme_Jt_8
2015-04-03T14:10:00Z,2015-04-03T07:39:03Z,NA,NA,NA,NA,NA,NA,NA,NA
2015-04-03T14:20:00Z,2015-04-03T07:49:03Z,NA,NA,NA,NA,NA,NA,NA,NA
2015-04-03T14:30:00Z,2015-04-03T07:59:03Z,NA,NA,NA,NA,NA,NA,NA,NA
2015-04-03T14:40:00Z,2015-04-03T08:09:03Z,NA,NA,NA,NA,NA,NA,NA,NA
2015-04-03T14:50:00Z,2015-04-03T08:19:03Z,NA,NA,NA,NA,NA,NA,NA,NA
2015-04-03T15:00:00Z,2015-04-03T08:29:03Z,NA,NA,NA,NA,NA,NA,NA,NA
2015-04-03T15:10:00Z,2015-04-03T08:39:03Z,NA,NA,NA,NA,NA,NA,NA,NA
2015-04-03T15:20:00Z,2015-04-03T08:49:03Z,NA,NA,NA,NA,NA,NA,NA,NA
2015-04-03T15:30:00Z,2015-04-03T08:59:03Z,NA,NA,NA,NA,NA,NA,NA,NA
2015-04-03T15:40:00Z,2015-04-03T09:09:03Z,NA,NA,NA,NA,NA,NA,NA,NA
2015-04-03T15:50:00Z,2015-04-03T09:19:03Z,NA,NA,NA,NA,NA,NA,NA,NA
2015-04-03T16:00:00Z,2015-04-03T09:29:03Z,NA,NA,NA,NA,NA,NA,NA,NA
2015-04-03T16:10:00Z,2015-04-03T09:39:03Z,NA,NA,NA,NA,NA,NA,NA,NA
2015-04-03T16:20:00Z,2015-04-03T09:49:03Z,NA,NA,NA,NA,NA,NA,NA,NA
2015-04-03T16:30:00Z,2015-04-03T09:59:03Z,NA,NA,NA,NA,NA,NA,NA,NA
2015-04-03T16:40:00Z,2015-04-03T10:09:03Z,NA,NA,NA,NA,NA,NA,NA,NA
2015-04-03T16:50:00Z,2015-04-03T10:19:03Z,NA,NA,NA,NA,NA,NA,NA,NA
2015-04-03T17:00:00Z,2015-04-03T10:29:03Z,NA,NA,NA,NA,NA,NA,NA,NA
2015-04-03T17:10:00Z,2015-04-03T10:39:03Z,NA,NA,NA,NA,NA,NA,NA,NA
2015-04-03T17:20:00Z,2015-04-03T10:49:03Z,NA,NA,NA,NA,NA,NA,NA,NA
2015-04-03T17:30:00Z,2015-04-03T10:59:03Z,NA,NA,NA,NA,NA,NA,NA,NA
2015-04-03T17:40:00Z,2015-04-03T11:09:03Z,NA,NA,NA,NA,NA,NA,NA,NA
2015-04-03T17:50:00Z,2015-04-03T11:19:03Z,NA,NA,NA,NA,NA,NA,NA,NA
2015-04-03T18:00:00Z,2015-04-03T11:29:03Z,NA,NA,NA,NA,NA,NA,NA,NA
2015-04-03T18:10:00Z,2015-04-03T11:39:03Z,NA,NA,NA,NA,NA,NA,NA,NA
2015-04-03T18:20:00Z,2015-04-03T11:49:03Z,NA,NA,NA,NA,NA,NA,NA,NA
2015-04-03T18:30:00Z,2015-04-03T11:59:03Z,NA,NA,NA,NA,NA,NA,NA,NA
2015-04-03T18:40:00Z,2015-04-03T12:09:03Z,NA,NA,NA,NA,NA,NA,NA,NA
2015-04-03T18:50:00Z,2015-04-03T12:19:03Z,NA,NA,NA,NA,NA,NA,NA,NA
2015-04-03T19:00:00Z,2015-04-03T12:29:03Z,NA,NA,NA,NA,NA,NA,NA,NA
2015-04-03T19:10:00Z,2015-04-03T12:39:03Z,NA,NA,NA,NA,NA,NA,NA,NA
2015-04-03T19:20:00Z,2015-04-03T12:49:03Z,NA,NA,NA,NA,NA,NA,NA,NA
2015-04-03T19:30:00Z,2015-04-03T12:59:03Z,NA,NA,NA,NA,NA,NA,NA,NA
2015-04-03T19:40:00Z,2015-04-03T13:09:03Z,NA,NA,NA,NA,NA,NA,NA,NA
2015-04-03T19:50:00Z,2015-04-03T13:19:03Z,NA,NA,NA,NA,NA,NA,NA,NA
2015-04-03T20:00:00Z,2015-04-03T13:29:03Z,NA,NA,NA,NA,NA,NA,NA,NA
2015-04-03T20:10:00Z,2015-04-03T13:39:03Z,NA,NA,NA,NA,NA,NA,NA,NA
2015-04-03T20:20:00Z,2015-04-03T13:49:03Z,NA,NA,NA,NA,NA,NA,NA,NA
2015-04-03T20:30:00Z,2015-04-03T13:59:03Z,NA,NA,NA,NA,NA,NA,NA,NA
2015-04-03T20:40:00Z,2015-04-03T14:09:03Z,NA,NA,NA,NA,NA,NA,NA,NA
2015-04-03T20:50:00Z,2015-04-03T14:19:03Z,NA,NA,NA,NA,NA,NA,NA,NA
2015-04-03T21:00:00Z,2015-04-03T14:29:03Z,NA,NA,NA,NA,NA,NA,NA,NA
2015-04-03T21:10:00Z,2015-04-03T14:39:03Z,NA,NA,NA,NA,NA,NA,NA,NA
2015-04-03T21:20:00Z,2015-04-03T14:49:03Z,NA,NA,NA,NA,NA,NA,NA,NA
2015-04-03T21:30:00Z,2015-04-03T14:59:03Z,NA,NA,NA,NA,NA,NA,NA,NA
2015-04-03T21:40:00Z,2015-04-03T15:09:03Z,NA,NA,NA,NA,NA,NA,NA,NA
2015-04-03T21:50:00Z,2015-04-03T15:19:03Z,NA,NA,NA,NA,NA,NA,NA,NA
2015-04-03T22:00:00Z,2015-04-03T15:29:03Z,NA,NA,NA,NA,NA,NA,NA,NA
2015-04-03T22:10:00Z,2015-04-03T15:39:03Z,NA,NA,NA,NA,NA,NA,NA,NA
2015-04-03T22:20:00Z,2015-04-03T15:49:03Z,NA,NA,NA,NA,NA,NA,NA,NA
2015-04-03T22:30:00Z,2015-04-03T15:59:03Z,NA,NA,NA,NA,NA,NA,NA,NA
2015-04-03T22:40:00Z,2015-04-03T16:09:03Z,NA,NA,NA,NA,NA,NA,NA,NA
2015-04-03T22:50:00Z,2015-04-03T16:19:03Z,NA,NA,NA,NA,NA,NA,NA,NA
2015-04-03T23:00:00Z,2015-04-03T16:29:03Z,NA,NA,NA,NA,NA,NA,NA,NA
2015-04-03T23:10:00Z,2015-04-03T16:39:03Z,NA,NA,NA,NA,NA,NA,NA,NA
2015-04-03T23:20:00Z,2015-04-03T16:49:03Z,NA,NA,NA,NA,NA,NA,NA,NA
2015-04-03T23:30:00Z,2015-04-03T16:59:03Z,NA,NA,NA,NA,NA,NA,NA,NA
2015-04-03T23:40:00Z,2015-04-03T17:09:03Z,NA,NA,NA,NA,NA,NA,NA,NA
2015-04-03T23:50:00Z,2015-04-03T17:19:03Z,NA,NA,NA,NA,NA,NA,NA,NA
2015-04-04T00:00:00Z,2015-04-03T17:29:03Z,NA,NA,NA,NA,NA,NA,NA,NA
2015-04-04T00:10:00Z,2015-04-03T17:39:03Z,NA,NA,NA,NA,NA,NA,NA,NA
2015-04-04T00:20:00Z,2015-04-03T17:49:03Z,NA,NA,NA,NA,NA,NA,NA,NA
2015-04-04T00:30:00Z,2015-04-03T17:59:03Z,NA,NA,NA,NA,NA,NA,NA,NA
2015-04-04T00:40:00Z,2015-04-03T18:09:03Z,NA,NA,NA,NA,NA,NA,NA,NA
2015-04-04T00:50:00Z,2015-04-03T18:19:03Z,NA,NA,NA,NA,NA,NA,NA,NA
2015-04-04T01:00:00Z,2015-04-03T18:29:03Z,NA,NA,NA,NA,NA,NA,NA,NA
2015-04-04T01:10:00Z,2015-04-03T18:39:03Z,NA,NA,NA,NA,NA,NA,NA,NA
2015-04-04T01:20:00Z,2015-04-03T18:49:03Z,NA,NA,NA,NA,NA,NA,NA,NA
2015-04-04T01:30:00Z,2015-04-03T18:59:03Z,NA,NA,NA,NA,NA,NA,NA,NA
2015-04-04T01:40:00Z,2015-04-03T19:09:03Z,NA,NA,NA,NA,NA,NA,NA,NA
2015-04-04T01:50:00Z,2015-04-03T19:19:03Z,NA,NA,NA,NA,NA,NA,NA,NA
2015-04-04T02:00:00Z,2015-04-03T19:29:03Z,NA,NA,NA,NA,NA,NA,NA,NA
2015-04-04T02:10:00Z,2015-04-03T19:39:03Z,NA,NA,NA,NA,NA,NA,NA,NA
2015-04-04T02:20:00Z,2015-04-03T19:49:03Z,NA,NA,NA,NA,NA,NA,NA,NA
2015-04-04T02:30:00Z,2015-04-03T19:59:03Z,NA,NA,NA,NA,NA,NA,NA,NA
2015-04-04T02:40:00Z,2015-04-03T20:09:03Z,NA,NA,NA,NA,NA,NA,NA,NA
2015-04-04T02:50:00Z,2015-04-03T20:19:03Z,NA,NA,NA,NA,NA,NA,NA,NA
2015-04-04T03:00:00Z,2015-04-03T20:29:03Z,NA,NA,NA,NA,NA,NA,NA,NA
2015-04-04T03:10:00Z,2015-04-03T20:39:03Z,NA,NA,NA,NA,NA,NA,NA,NA
2015-04-04T03:20:00Z,2015-04-03T20:49:03Z,NA,NA,NA,NA,NA,NA,NA,NA
2015-04-04T03:30:00Z,2015-04-03T20:59:03Z,NA,NA,NA,NA,NA,NA,NA,NA
2015-04-04T03:40:00Z,2015-04-03T21:09:03Z,NA,NA,NA,NA,NA,NA,NA,NA
2015-04-04T03:50:00Z,2015-04-03T21:19:03Z,NA,NA,NA,NA,NA,NA,NA,NA
2015-04-04T04:00:00Z,2015-04-03T21:29:03Z,NA,NA,NA,NA,NA,NA,NA,NA
2015-04-04T04:10:00Z,2015-04-03T21:39:03Z,NA,NA,NA,NA,NA,NA,NA,NA
2015-04-04T04:20:00Z,2015-04-03T21:49:03Z,NA,NA,NA,NA,NA,NA,NA,NA
2015-04-04T04:30:00Z,2015-04-03T21:59:03Z,NA,NA,NA,NA,NA,NA,NA,NA
2015-04-04T04:40:00Z,2015-04-03T22:09:03Z,NA,NA,NA,NA,NA,NA,NA,NA
2015-04-04T04:50:00Z,2015-04-03T22:19:03Z,NA,NA,NA,NA,NA,NA,NA,NA
2015-04-04T05:00:00Z,2015-04-03T22:29:03Z,NA,NA,NA,NA,NA,NA,NA,NA
2015-04-04T05:10:00Z,2015-04-03T22:39:03Z,NA,NA,NA,NA,NA,NA,NA,NA
2015-04-04T05:20:00Z,2015-04-03T22:49:03Z,NA,NA,NA,NA,NA,NA,NA,NA
2015-04-04T05:30:00Z,2015-04-03T22:59:03Z,NA,NA,NA,NA,NA,NA,NA,NA
2015-04-04T05:40:00Z,2015-04-03T23:09:03Z,NA,NA,NA,NA,NA,NA,NA,NA
2015-04-04T05:50:00Z,2015-04-03T23:19:03Z,NA,NA,NA,NA,NA,NA,NA,NA
2015-04-04T06:00:00Z,2015-04-03T23:29:03Z,NA,NA,NA,NA,NA,NA,NA,NA
2015-04-04T06:10:00Z,2015-04-03T23:39:03Z,NA,NA,NA,NA,NA,NA,NA,NA
2015-04-04T06:20:00Z,2015-04-03T23:49:03Z,NA,NA,NA,NA,NA,NA,NA,NA
2015-04-04T06:30:00Z,2015-04-03T23:59:21Z,NA,NA,NA,NA,NA,NA,NA,NA
2015-04-04T06:40:00Z,2015-04-04T00:09:21Z,NA,NA,NA,NA,NA,NA,NA,NA
2015-04-04T06:50:00Z,2015-04-04T00:19:21Z,NA,NA,NA,NA,NA,NA,NA,NA
2015-04-04T07:00:00Z,2015-04-04T00:29:21Z,NA,NA,NA,NA,NA,NA,NA,NA
2015-04-04T07:10:00Z,2015-04-04T00:39:21Z,NA,NA,NA,NA,NA,NA,NA,NA
2015-04-04T07:20:00Z,2015-04-04T00:49:21Z,NA,NA,NA,NA,NA,NA,NA,NA
2015-04-04T07:30:00Z,2015-04-04T00:59:21Z,NA,NA,NA,NA,NA,NA,NA,NA
2015-04-04T07:40:00Z,2015-04-04T01:09:21Z,NA,NA,NA,NA,NA,NA,NA,NA
2015-04-04T07:50:00Z,2015-04-04T01:19:21Z,NA,NA,NA,NA,NA,NA,NA,NA
2015-04-04T08:00:00Z,2015-04-04T01:29:21Z,NA,NA,NA,NA,NA,NA,NA,NA
2015-04-04T08:10:00Z,2015-04-04T01:39:21Z,NA,NA,NA,NA,NA,NA,NA,NA
2015-04-04T08:20:00Z,2015-04-04T01:49:21Z,NA,NA,NA,NA,NA,NA,NA,NA
2015-04-04T08:30:00Z,2015-04-04T01:59:21Z,NA,NA,NA,NA,NA,NA,NA,NA
2015-04-04T08:40:00Z,2015-04-04T02:09:21Z,NA,NA,NA,NA,NA,NA,NA,NA
2015-04-04T08:50:00Z,2015-04-04T02:19:21Z,NA,NA,NA,NA,NA,NA,NA,NA
2015-04-04T09:00:00Z,2015-04-04T02:29:21Z,NA,NA,NA,NA,NA,NA,NA,NA
2015-04-04T09:10:00Z,2015-04-04T02:39:21Z,NA,NA,NA,NA,NA,NA,NA,NA
2015-04-04T09:20:00Z,2015-04-04T02:49:21Z,NA,NA,NA,NA,NA,NA,NA,NA
2015-04-04T09:30:00Z,2015-04-04T02:59:21Z,NA,NA,NA,NA,NA,NA,NA,NA
2015-04-04T09:40:00Z,2015-04-04T03:09:21Z,NA,NA,NA,NA,NA,NA,NA,NA
2015-04-04T09:50:00Z,2015-04-04T03:19:21Z,NA,NA,NA,NA,NA,NA,NA,NA
2015-04-04T10:00:00Z,2015-04-04T03:29:21Z,NA,NA,NA,NA,NA,NA,NA,NA
2015-04-04T10:10:00Z,2015-04-04T03:39:21Z,NA,NA,NA,NA,NA,NA,NA,NA
2015-04-04T10:20:00Z,2015-04-04T03:49:21Z,NA,NA,NA,NA,NA,NA,NA,NA
2015-04-04T10:30:00Z,2015-04-04T03:59:21Z,NA,NA,NA,NA,NA,NA,NA,NA
2015-04-04T10:40:00Z,2015-04-04T04:09:21Z,NA,NA,NA,NA,NA,NA,NA,NA
2015-04-04T10:50:00Z,2015-04-04T04:19:21Z,NA,NA,NA,NA,NA,NA,NA,NA
2015-04-04T11:00:00Z,2015-04-04T04:29:21Z,NA,NA,NA,NA,NA,NA,NA,NA
2015-04-04T11:10:00Z,2015-04-04T04:39:21Z,NA,NA,NA,NA,NA,NA,NA,NA
2015-04-04T11:20:00Z,2015-04-04T04:49:21Z,NA,NA,NA,NA,NA,NA,NA,NA
2015-04-04T11:30:00Z,2015-04-04T04:59:21Z,NA,NA,NA,NA,NA,NA,NA,NA
2015-04-04T11:40:00Z,2015-04-04T05:09:21Z,NA,NA,NA,NA,NA,NA,NA,NA
2015-04-04T11:50:00Z,2015-04-04T05:19:21Z,NA,NA,NA,NA,NA,NA,NA,NA
2015-04-04T12:00:00Z,2015-04-04T05:29:21Z,NA,NA,NA,NA,NA,NA,NA,NA
2015-04-04T12:10:00Z,2015-04-04T05:39:21Z,NA,NA,NA,NA,NA,NA,NA,NA
2015-04-04T12:20:00Z,2015-04-04T05:49:21Z,NA,NA,NA,NA,NA,NA,NA,NA
2015-04-04T12:30:00Z,2015-04-04T05:59:21Z,NA,NA,NA,NA,NA,NA,NA,NA
2015-04-04T12:40:00Z,2015-04-04T06:09:21Z,NA,NA,NA,NA,NA,NA,NA,NA
2015-04-04T12:50:00Z,2015-04-04T06:19:21Z,NA,NA,NA,NA,NA,NA,NA,NA
2015-04-04T13:00:00Z,2015-04-04T06:29:21Z,NA,NA,NA,NA,NA,NA,NA,NA
2015-04-04T13:10:00Z,2015-04-04T06:39:21Z,NA,NA,NA,NA,NA,NA,NA,NA
2015-04-04T13:20:00Z,2015-04-04T06:49:21Z,NA,NA,NA,NA,NA,NA,NA,NA
2015-04-04T13:30:00Z,2015-04-04T06:59:21Z,NA,NA,NA,NA,NA,NA,NA,NA
2015-04-04T13:40:00Z,2015-04-04T07:09:21Z,NA,NA,NA,NA,NA,NA,NA,NA
2015-04-04T13:50:00Z,2015-04-04T07:19:21Z,NA,NA,NA,NA,NA,NA,NA,NA
2015-04-04T14:00:00Z,2015-04-04T07:29:21Z,NA,NA,NA,NA,NA,NA,NA,NA
2015-04-04T14:10:00Z,2015-04-04T07:39:21Z,NA,NA,NA,NA,NA,NA,NA,NA
2015-04-04T14:20:00Z,2015-04-04T07:49:21Z,NA,NA,NA,NA,NA,NA,NA,NA
2015-04-04T14:30:00Z,2015-04-04T07:59:21Z,NA,NA,NA,NA,NA,NA,NA,NA
2015-04-04T14:40:00Z,2015-04-04T08:09:21Z,NA,NA,NA,NA,NA,NA,NA,NA
2015-04-04T14:50:00Z,2015-04-04T08:19:21Z,NA,NA,NA,NA,NA,NA,NA,NA
2015-04-04T15:00:00Z,2015-04-04T08:29:21Z,NA,NA,NA,NA,NA,NA,NA,NA
2015-04-04T15:10:00Z,2015-04-04T08:39:21Z,NA,NA,NA,NA,NA,NA,NA,NA
2015-04-04T15:20:00Z,2015-04-04T08:49:21Z,NA,NA,NA,NA,NA,NA,NA,NA
2015-04-04T15:30:00Z,2015-04-04T08:59:21Z,NA,NA,NA,NA,NA,NA,NA,NA
2015-04-04T15:40:00Z,2015-04-04T09:09:21Z,NA,NA,NA,NA,NA,NA,NA,NA
2015-04-04T15:50:00Z,2015-04-04T09:19:21Z,NA,NA,NA,NA,NA,NA,NA,NA
2015-04-04T16:00:00Z,2015-04-04T09:29:21Z,NA,NA,NA,NA,NA,NA,NA,NA
2015-04-04T16:10:00Z,2015-04-04T09:39:21Z,NA,NA,NA,NA,NA,NA,NA,NA
2015-04-04T16:20:00Z,2015-04-04T09:49:21Z,NA,NA,NA,NA,NA,NA,NA,NA
2015-04-04T16:30:00Z,2015-04-04T09:59:21Z,NA,NA,NA,NA,NA,NA,NA,NA
2015-04-04T16:40:00Z,2015-04-04T10:09:21Z,NA,NA,NA,NA,NA,NA,NA,NA
2015-04-04T16:50:00Z,2015-04-04T10:19:21Z,NA,NA,NA,NA,NA,NA,NA,NA
2015-04-04T17:00:00Z,2015-04-04T10:29:21Z,NA,NA,NA,NA,NA,NA,NA,NA
2015-04-04T17:10:00Z,2015-04-04T10:39:21Z,NA,NA,NA,NA,NA,NA,NA,NA
2015-04-04T17:20:00Z,2015-04-04T10:49:21Z,NA,NA,NA,NA,NA,NA,NA,NA
2015-04-04T17:30:00Z,2015-04-04T10:59:21Z,NA,NA,NA,NA,NA,NA,NA,NA
2015-04-04T17:40:00Z,2015-04-04T11:09:21Z,NA,NA,NA,NA,NA,NA,NA,NA
2015-04-04T17:50:00Z,2015-04-04T11:19:21Z,NA,NA,NA,NA,NA,NA,NA,NA
2015-04-04T18:00:00Z,2015-04-04T11:29:21Z,NA,NA,NA,NA,NA,NA,NA,NA
2015-04-04T18:10:00Z,2015-04-04T11:39:21Z,NA,NA,NA,NA,NA,NA,NA,NA
2015-04-04T18:20:00Z,2015-04-04T11:49:21Z,NA,NA,NA,NA,NA,NA,NA,NA
2015-04-04T18:30:00Z,2015-04-04T11:59:21Z,NA,NA,NA,NA,NA,NA,NA,NA
2015-04-04T18:40:00Z,2015-04-04T12:09:21Z,NA,NA,NA,NA,NA,NA,NA,NA
2015-04-04T18:50:00Z,2015-04-04T12:19:21Z,NA,NA,NA,NA,NA,NA,NA,NA
2015-04-04T19:00:00Z,2015-04-04T12:29:21Z,NA,NA,NA,NA,NA,NA,NA,NA
2015-04-04T19:10:00Z,2015-04-04T12:39:21Z,NA,NA,NA,NA,NA,NA,NA,NA
2015-04-04T19:20:00Z,2015-04-04T12:49:21Z,NA,NA,NA,NA,NA,NA,NA,NA
2015-04-04T19:30:00Z,2015-04-04T12:59:21Z,NA,NA,NA,NA,NA,NA,NA,NA
2015-04-04T19:40:00Z,2015-04-04T13:09:21Z,NA,NA,NA,NA,NA,NA,NA,NA
2015-04-04T19:50:00Z,2015-04-04T13:19:21Z,NA,NA,NA,NA,NA,NA,NA,NA
2015-04-04T20:00:00Z,2015-04-04T13:29:21Z,NA,NA,NA,NA,NA,NA,NA,NA
2015-04-04T20:10:00Z,2015-04-04T13:39:21Z,NA,NA,NA,NA,NA,NA,NA,NA
2015-04-04T20:20:00Z,2015-04-04T13:49:21Z,NA,NA,NA,NA,NA,NA,NA,NA
2015-04-04T20:30:00Z,2015-04-04T13:59:21Z,NA,NA,NA,NA,NA,NA,NA,NA
2015-04-04T20:40:00Z,2015-04-04T14:09:21Z,NA,NA,NA,NA,NA,NA,NA,NA
2015-04-04T20:50:00Z,2015-04-04T14:19:21Z,NA,NA,NA,NA,NA,NA,NA,NA
2015-04-04T21:00:00Z,2015-04-04T14:29:21Z,NA,NA,NA,NA,NA,NA,NA,NA
2015-04-04T21:10:00Z,2015-04-04T14:39:21Z,NA,NA,NA,NA,NA,NA,NA,NA
2015-04-04T21:20:00Z,2015-04-04T14:49:21Z,NA,NA,NA,NA,NA,NA,NA,NA
2015-04-04T21:30:00Z,2015-04-04T14:59:21Z,NA,NA,NA,NA,NA,NA,NA,NA
2015-04-04T21:40:00Z,2015-04-04T15:09:21Z,NA,NA,NA,NA,NA,NA,NA,NA
2015-04-04T21:50:00Z,2015-04-04T15:19:21Z,NA,NA,NA,NA,NA,NA,NA,NA
2015-04-04T22:00:00Z,2015-04-04T15:29:21Z,NA,NA,NA,NA,NA,NA,NA,NA
2015-04-04T22:10:00Z,2015-04-04T15:39:21Z,NA,NA,NA,NA,NA,NA,NA,NA
2015-04-04T22:20:00Z,2015-04-04T15:49:21Z,NA,NA,NA,NA,NA,NA,NA,NA
2015-04-04T22:30:00Z,2015-04-04T15:59:21Z,NA,NA,NA,NA,NA,NA,NA,NA
2015-04-04T22:40:00Z,2015-04-04T16:09:21Z,NA,NA,NA,NA,NA,NA,NA,NA
2015-04-04T22:50:00Z,2015-04-04T16:19:21Z,NA,NA,NA,NA,NA,NA,NA,NA
2015-04-04T23:00:00Z,2015-04-04T16:29:21Z,NA,NA,NA,NA,NA,NA,NA,NA
2015-04-04T23:10:00Z,2015-04-04T16:39:21Z,NA,NA,NA,NA,NA,NA,NA,NA
2015-04-04T23:20:00Z,2015-04-04T16:49:21Z,NA,NA,NA,NA,NA,NA,NA,NA
2015-04-04T23:30:00Z,2015-04-04T16:59:21Z,NA,NA,NA,NA,NA,NA,NA,NA
2015-04-04T23:40:00Z,2015-04-04T17:09:21Z,NA,NA,NA,NA,NA,NA,NA,NA
2015-04-04T23:50:00Z,2015-04-04T17:19:21Z,NA,NA,NA,NA,NA,NA,NA,NA
2015-04-05T00:00:00Z,2015-04-04T17:29:21Z,NA,NA,NA,NA,NA,NA,NA,NA
2015-04-05T00:10:00Z,2015-04-04T17:39:21Z,NA,NA,NA,NA,NA,NA,NA,NA
2015-04-05T00:20:00Z,2015-04-04T17:49:21Z,NA,NA,NA,NA,NA,NA,NA,NA
2015-04-05T00:30:00Z,2015-04-04T17:59:21Z,NA,NA,NA,NA,NA,NA,NA,NA
2015-04-05T00:40:00Z,2015-04-04T18:09:21Z,NA,NA,NA,NA,NA,NA,NA,NA
2015-04-05T00:50:00Z,2015-04-04T18:19:21Z,NA,NA,NA,NA,NA,NA,NA,NA
2015-04-05T01:00:00Z,2015-04-04T18:29:21Z,NA,NA,NA,NA,NA,NA,NA,NA
2015-04-05T01:10:00Z,2015-04-04T18:39:21Z,NA,NA,NA,NA,NA,NA,NA,NA
2015-04-05T01:20:00Z,2015-04-04T18:49:21Z,NA,NA,NA,NA,NA,NA,NA,NA
2015-04-05T01:30:00Z,2015-04-04T18:59:21Z,NA,NA,NA,NA,NA,NA,NA,NA
2015-04-05T01:40:00Z,2015-04-04T19:09:21Z,NA,NA,NA,NA,NA,NA,NA,NA
2015-04-05T01:50:00Z,2015-04-04T19:19:21Z,NA,NA,NA,NA,NA,NA,NA,NA
2015-04-05T02:00:00Z,2015-04-04T19:29:21Z,NA,NA,NA,NA,NA,NA,NA,NA
2015-04-05T02:10:00Z,2015-04-04T19:39:21Z,NA,NA,NA,NA,NA,NA,NA,NA
2015-04-05T02:20:00Z,2015-04-04T19:49:21Z,NA,NA,NA,NA,NA,NA,NA,NA
2015-04-05T02:30:00Z,2015-04-04T19:59:21Z,NA,NA,NA,NA,NA,NA,NA,NA
2015-04-05T02:40:00Z,2015-04-04T20:09:21Z,NA,NA,NA,NA,NA,NA,NA,NA
2015-04-05T02:50:00Z,2015-04-04T20:19:21Z,NA,NA,NA,NA,NA,NA,NA,NA
2015-04-05T03:00:00Z,2015-04-04T20:29:21Z,NA,NA,NA,NA,NA,NA,NA,NA
2015-04-05T03:10:00Z,2015-04-04T20:39:21Z,NA,NA,NA,NA,NA,NA,NA,NA
2015-04-05T03:20:00Z,2015-04-04T20:49:21Z,NA,NA,NA,NA,NA,NA,NA,NA
2015-04-05T03:30:00Z,2015-04-04T20:59:21Z,NA,NA,NA,NA,NA,NA,NA,NA
2015-04-05T03:40:00Z,2015-04-04T21:09:21Z,NA,NA,NA,NA,NA,NA,NA,NA
2015-04-05T03:50:00Z,2015-04-04T21:19:21Z,NA,NA,NA,NA,NA,NA,NA,NA
2015-04-05T04:00:00Z,2015-04-04T21:29:21Z,NA,NA,NA,NA,NA,NA,NA,NA
2015-04-05T04:10:00Z,2015-04-04T21:39:21Z,NA,NA,NA,NA,NA,NA,NA,NA
2015-04-05T04:20:00Z,2015-04-04T21:49:21Z,NA,NA,NA,NA,NA,NA,NA,NA
2015-04-05T04:30:00Z,2015-04-04T21:59:21Z,NA,NA,NA,NA,NA,NA,NA,NA
2015-04-05T04:40:00Z,2015-04-04T22:09:21Z,NA,NA,NA,NA,NA,NA,NA,NA
2015-04-05T04:50:00Z,2015-04-04T22:19:21Z,NA,NA,NA,NA,NA,NA,NA,NA
2015-04-05T05:00:00Z,2015-04-04T22:29:21Z,NA,NA,NA,NA,NA,NA,NA,NA
2015-04-05T05:10:00Z,2015-04-04T22:39:21Z,NA,NA,NA,NA,NA,NA,NA,NA
2015-04-05T05:20:00Z,2015-04-04T22:49:21Z,NA,NA,NA,NA,NA,NA,NA,NA
2015-04-05T05:30:00Z,2015-04-04T22:59:21Z,NA,NA,NA,NA,NA,NA,NA,NA
2015-04-05T05:40:00Z,2015-04-04T23:09:21Z,NA,NA,NA,NA,NA,NA,NA,NA
2015-04-05T05:50:00Z,2015-04-04T23:19:21Z,NA,NA,NA,NA,NA,NA,NA,NA
2015-04-05T06:00:00Z,2015-04-04T23:29:21Z,NA,NA,NA,NA,NA,NA,NA,NA
2015-04-05T06:10:00Z,2015-04-04T23:39:21Z,NA,NA,NA,NA,NA,NA,NA,NA
2015-04-05T06:20:00Z,2015-04-04T23:49:21Z,NA,NA,NA,NA,NA,NA,NA,NA
2015-04-05T06:30:00Z,2015-04-04T23:59:38Z,NA,NA,NA,NA,NA,NA,NA,NA
2015-04-05T06:40:00Z,2015-04-05T00:09:38Z,NA,NA,NA,NA,NA,NA,NA,NA
2015-04-05T06:50:00Z,2015-04-05T00:19:38Z,NA,NA,NA,NA,NA,NA,NA,NA
2015-04-05T07:00:00Z,2015-04-05T00:29:38Z,NA,NA,NA,NA,NA,NA,NA,NA
2015-04-05T07:10:00Z,2015-04-05T00:39:38Z,NA,NA,NA,NA,NA,NA,NA,NA
2015-04-05T07:20:00Z,2015-04-05T00:49:38Z,NA,NA,NA,NA,NA,NA,NA,NA
2015-04-05T07:30:00Z,2015-04-05T00:59:38Z,NA,NA,NA,NA,NA,NA,NA,NA
2015-04-05T07:40:00Z,2015-04-05T01:09:38Z,NA,NA,NA,NA,NA,NA,NA,NA
2015-04-05T07:50:00Z,2015-04-05T01:19:38Z,NA,NA,NA,NA,NA,NA,NA,NA
2015-04-05T08:00:00Z,2015-04-05T01:29:38Z,NA,NA,NA,NA,NA,NA,NA,NA
2015-04-05T08:10:00Z,2015-04-05T01:39:38Z,NA,NA,NA,NA,NA,NA,NA,NA
2015-04-05T08:20:00Z,2015-04-05T01:49:38Z,NA,NA,NA,NA,NA,NA,NA,NA
2015-04-05T08:30:00Z,2015-04-05T01:59:38Z,NA,NA,NA,NA,NA,NA,NA,NA
