TIMESTAMP,solar_TIMESTAMP,CHN_YIN_ST2_DRO_Peu_Js_1,CHN_YIN_ST2_DRO_Peu_Js_2
2012-05-26T06:10:00Z,2012-05-26T11:52:51Z,3885.174286664304,796.0831522578335
2012-05-26T06:19:59Z,2012-05-26T12:02:50Z,3908.9214141652787,799.3556139406888
2012-05-26T06:29:59Z,2012-05-26T12:12:50Z,3952.716959541278,810.8577705241956
2012-05-26T06:39:59Z,2012-05-26T12:22:50Z,4017.023521006898,825.7576453260873
2012-05-26T06:50:00Z,2012-05-26T12:32:51Z,3944.7290891278776,800.9941532303384
2012-05-26T07:00:00Z,2012-05-26T12:42:51Z,3904.9566526299195,799.3556139406888
2012-05-26T07:10:00Z,2012-05-26T12:52:51Z,3885.174286664304,786.3026306748017
2012-05-26T07:20:00Z,2012-05-26T13:02:51Z,4037.2673739232564,837.4335127694283
2012-05-26T07:30:00Z,2012-05-26T13:12:51Z,3920.832315067871,779.8129234270103
2012-05-26T07:40:00Z,2012-05-26T13:22:51Z,3916.859243178499,784.6779092690779
2012-05-26T07:49:59Z,2012-05-26T13:32:50Z,3904.9566526299195,794.4492278670979
2012-05-26T07:59:59Z,2012-05-26T13:42:50Z,4021.0666258086612,783.0547182450717
2012-05-26T08:09:59Z,2012-05-26T13:52:50Z,3932.768186789749,733.4896162040882
2012-05-26T08:20:00Z,2012-05-26T14:02:51Z,3972.735539989882,773.3476554323863
2012-05-26T08:30:00Z,2012-05-26T14:12:51Z,4012.9832445430397,807.5637234545584
2012-05-26T08:40:00Z,2012-05-26T14:22:51Z,3996.8503766698323,787.9288834438995
2012-05-26T08:50:00Z,2012-05-26T14:32:51Z,3912.8889436133104,762.0920571791593
2012-05-26T09:00:00Z,2012-05-26T14:42:51Z,3861.5263300370934,736.6435644491755
2012-05-26T09:10:00Z,2012-05-26T14:52:51Z,3814.5260487553064,747.7297443839277
2012-05-26T09:19:59Z,2012-05-26T15:02:50Z,3869.3979923998213,773.3476554323863
2012-05-26T09:29:59Z,2012-05-26T15:12:50Z,3952.716959541278,770.1241667506373
2012-05-26T09:39:59Z,2012-05-26T15:22:50Z,3869.3979923998213,716.2499707680338
2012-05-26T09:50:00Z,2012-05-26T15:32:51Z,3710.199681936671,658.0751748707997
2012-05-26T10:00:00Z,2012-05-26T15:42:51Z,3744.7577391537307,735.0658397818142
2012-05-26T10:10:00Z,2012-05-26T15:52:51Z,3920.832315067871,835.760851329306
2012-05-26T10:20:00Z,2012-05-26T16:02:51Z,3826.2393111166916,844.1397983217862
2012-05-26T10:30:00Z,2012-05-26T16:12:51Z,3551.7521494221055,770.1241667506373
2012-05-26T10:40:00Z,2012-05-26T16:22:51Z,3488.9176925989455,822.4356992829346
2012-05-26T10:49:59Z,2012-05-26T16:32:50Z,3463.258612176583,879.7607741627679
2012-05-26T10:59:59Z,2012-05-26T16:42:50Z,3514.701247604258,971.0053418637958
2012-05-26T11:09:59Z,2012-05-26T16:52:50Z,3463.258612176583,1036.7796844282177
2012-05-26T11:20:00Z,2012-05-26T17:02:51Z,3354.6853543162356,1059.1900697436167
