TIMESTAMP,solar_TIMESTAMP,ta,rh,vpd,sw_in,ppfd_in,netrad,precip,ext_rad
2017-01-24T04:00:00Z,2017-01-24T05:06:51Z,-6.869618,86.10307,0.050725,-1.070904,0,-36.02869,0,0
2017-01-24T04:30:00Z,2017-01-24T05:36:51Z,-6.988959,86.72475,0.048011,-1.11505,0,-40.804,0,0
2017-01-24T05:00:00Z,2017-01-24T06:06:51Z,-7.16383,87.40919,0.044924,-1.035198,0,-36.40989,0,0
2017-01-24T05:30:00Z,2017-01-24T06:36:51Z,-7.233727,87.6218,0.043927,-1.138102,0,-48.77633,0,0
2017-01-24T06:00:00Z,2017-01-24T07:06:51Z,-7.267404,87.04658,0.045849,-1.339294,0,-64.22408,0,0
2017-01-24T06:30:00Z,2017-01-24T07:36:51Z,-7.38904,87.12693,0.045137,-1.462463,0,-73.33398,0,0
2017-01-24T07:00:00Z,2017-01-24T08:06:51Z,-7.618863,87.79507,0.042038,-1.307312,0,-74.31358,0,0
2017-01-24T07:30:00Z,2017-01-24T08:36:51Z,-8.191372,89.91174,0.033232,3.301443,2.525251,-68.3095,0,0
2017-01-24T08:00:00Z,2017-01-24T09:06:51Z,-8.549445,90.69568,0.029803,9.505276,14.50377,-62.11408,0,0
2017-01-24T08:30:00Z,2017-01-24T09:36:51Z,-8.601641,89.62146,0.033109,27.26497,41.42727,-51.62517,0,35.66292121655307
2017-01-24T09:00:00Z,2017-01-24T10:06:51Z,-8.780191,89.34641,0.033513,38.87988,69.48197,-37.09634,0,79.20371851443159
2017-01-24T09:30:00Z,2017-01-24T10:36:51Z,-8.894531,89.0768,0.034055,73.65953,123.9814,-7.066355,0,114.27680244365091
2017-01-24T10:00:00Z,2017-01-24T11:06:51Z,-8.829101,88.31997,0.036602,70.31725,127.7881,-5.769414,0,140.282255470519
2017-01-24T10:30:00Z,2017-01-24T11:36:51Z,-8.694163,87.78644,0.038681,74.59962,137.4746,-0.5021319,0,156.77525816985818
2017-01-24T11:00:00Z,2017-01-24T12:06:51Z,-8.473091,86.97404,0.041975,73.58425,137.5334,4.704895,0,163.4736979164181
2017-01-24T11:30:00Z,2017-01-24T12:36:51Z,-8.396169,86.82697,0.042705,69.68691,131.1996,3.602751,0,160.2629945439119
2017-01-24T12:00:00Z,2017-01-24T13:06:51Z,-8.42743,86.83389,0.042578,63.65491,119.9686,-2.264522,0,147.19806042453519
2017-01-24T12:30:00Z,2017-01-24T13:36:51Z,-8.596469,87.86907,0.038715,52.1882,98.50737,-8.580584,0,124.50236143647254
2017-01-24T13:00:00Z,2017-01-24T14:06:51Z,-8.890404,89.83221,0.03171,39.02721,73.17596,-14.15308,0,92.56409487517102
2017-01-24T13:30:00Z,2017-01-24T14:36:51Z,-9.179443,90.77125,0.028134,26.95104,48.90445,-23.88702,0,51.9295496779497
2017-01-24T14:00:00Z,2017-01-24T15:06:51Z,-9.566684,92.60722,0.021859,11.88799,22.41242,-33.02527,0,3.2937625273946876
2017-01-24T14:30:00Z,2017-01-24T15:36:51Z,-9.73258,93.06887,0.020227,1.966705,5.801104,-31.633,0,0
2017-01-24T15:00:00Z,2017-01-24T16:06:51Z,-9.977594,92.09155,0.022635,-1.234257,0.225275,-44.7059,0,0
2017-01-24T15:30:00Z,2017-01-24T16:36:51Z,-10.33032,91.18734,0.024527,-2.030296,0,-51.36505,0,0
2017-01-24T16:00:00Z,2017-01-24T17:06:51Z,-10.27896,90.5818,0.026319,-2.184726,0,-43.98,0,0
2017-01-24T16:30:00Z,2017-01-24T17:36:51Z,-10.1172,90.44179,0.027056,-1.57717,0,-4.883564,0,0
2017-01-24T17:00:00Z,2017-01-24T18:06:51Z,-9.579091,90.75917,0.027297,-1.521946,0,0.5070772,0,0
2017-01-24T17:30:00Z,2017-01-24T18:36:51Z,-9.081605,91.09,0.027373,-1.596229,0,-0.7921484,0,0
2017-01-24T18:00:00Z,2017-01-24T19:06:51Z,-8.554313,91.61234,0.026857,-1.664962,0,-1.337613,0,0
2017-01-24T18:30:00Z,2017-01-24T19:36:51Z,-8.353441,91.80129,0.026668,-1.67865,0,0.2030798,0,0
2017-01-24T19:00:00Z,2017-01-24T20:06:51Z,-8.330235,91.80325,0.02671,-1.776106,0,-0.9772467,0,0
2017-01-24T19:30:00Z,2017-01-24T20:36:51Z,-8.362817,91.78261,0.026709,-1.7513,0,-1.026823,0,0
2017-01-24T20:00:00Z,2017-01-24T21:06:51Z,-8.363618,91.76962,0.026749,-1.726522,0,-0.5437406,0,0
2017-01-24T20:30:00Z,2017-01-24T21:36:51Z,-8.118645,91.99522,0.026519,-1.609795,0,-0.3785942,0,0
2017-01-24T21:00:00Z,2017-01-24T22:06:51Z,-7.724742,92.417,0.025904,-1.583024,0,0.2783714,0,0
2017-01-24T21:30:00Z,2017-01-24T22:36:51Z,-7.72548,92.48389,0.025674,-1.628878,0,0.5173694,0,0
2017-01-24T22:00:00Z,2017-01-24T23:06:51Z,-7.522862,92.63693,0.025551,-1.534254,0,0.5536219,0,0
2017-01-24T22:30:00Z,2017-01-24T23:36:51Z,-7.118097,93.0294,0.024959,-1.504795,0,0.4320854,0,0
2017-01-24T23:00:00Z,2017-01-25T00:06:38Z,-6.594275,93.57425,0.023958,-1.472531,0,0.3080751,0,0
2017-01-24T23:30:00Z,2017-01-25T00:36:38Z,-6.225094,93.99037,0.023051,-1.452329,0,-0.1044494,0.07,0
2017-01-25T00:00:00Z,2017-01-25T01:06:38Z,-5.873565,94.34003,0.022303,-1.381566,0,-0.2796163,0,0
2017-01-25T00:30:00Z,2017-01-25T01:36:38Z,-5.560813,94.70207,0.021381,-1.401745,0,-0.8002806,0,0
2017-01-25T01:00:00Z,2017-01-25T02:06:38Z,-5.018309,95.20364,0.020173,-1.369533,0,-2.375816,0,0
2017-01-25T01:30:00Z,2017-01-25T02:36:38Z,-4.637298,95.64005,0.018875,-1.326328,0,-3.232256,0,0
2017-01-25T02:00:00Z,2017-01-25T03:06:38Z,-4.33262,95.97261,0.017842,-1.296916,0,-3.809166,0,0
2017-01-25T02:30:00Z,2017-01-25T03:36:38Z,-4.108594,96.25401,0.016878,-1.238097,0,-3.715058,0,0
2017-01-25T03:00:00Z,2017-01-25T04:06:38Z,-3.942313,96.46751,0.016117,-1.206834,0,-3.770739,0,0
2017-01-25T03:30:00Z,2017-01-25T04:36:38Z,-3.74101,96.66169,0.015463,-1.162738,0,-3.595921,0,0
2017-01-25T04:00:00Z,2017-01-25T05:06:38Z,-3.480837,96.8889,0.014695,-1.018525,0,-3.576658,0,0
2017-01-25T04:30:00Z,2017-01-25T05:36:38Z,-3.283758,97.10909,0.013858,-1.018482,0,-3.824863,0,0
2017-01-25T05:00:00Z,2017-01-25T06:06:38Z,-3.089591,97.31414,0.013063,-0.9826381,0,-3.693861,0,0
2017-01-25T05:30:00Z,2017-01-25T06:36:38Z,-2.905751,97.50033,0.012325,-0.8907889,0,-3.311778,0,0
2017-01-25T06:00:00Z,2017-01-25T07:06:38Z,-2.770078,97.66295,0.011641,-0.7631557,0,-2.639093,0,0
2017-01-25T06:30:00Z,2017-01-25T07:36:38Z,-2.630462,97.81786,0.010983,-0.7365468,0,-2.957474,0,0
2017-01-25T07:00:00Z,2017-01-25T08:06:38Z,-2.514318,97.96433,0.010334,-0.7181818,0,-2.383525,0.13,0
2017-01-25T07:30:00Z,2017-01-25T08:36:38Z,-2.3322,98.12452,0.0096509,-0.4601133,0,-1.012082,0.06,0
2017-01-25T08:00:00Z,2017-01-25T09:06:38Z,-2.362855,98.21638,0.0091573,0.1726581,2.18765,-0.9372731,0.17,0
2017-01-25T08:30:00Z,2017-01-25T09:36:38Z,-2.342636,98.28893,0.008798,2.527302,7.379319,2.549609,0.07,40.784345042842666
2017-01-25T09:00:00Z,2017-01-25T10:06:38Z,-2.188148,98.38171,0.0084169,4.463928,11.88066,4.762382,0,84.50162611095315
2017-01-25T09:30:00Z,2017-01-25T10:36:38Z,-2.177102,98.44369,0.0081012,4.77429,12.68317,4.383091,0,119.75047089227925
2017-01-25T10:00:00Z,2017-01-25T11:06:38Z,-2.171384,98.49191,0.0078535,6.7762,17.89283,5.691689,0,145.92794441014357
2017-01-25T10:30:00Z,2017-01-25T11:36:38Z,-2.174702,98.53446,0.00763,9.358481,21.9575,7.117463,0,162.5862766164011
2017-01-25T11:00:00Z,2017-01-25T12:06:38Z,-2.181747,98.54684,0.0075616,11.58446,26.14435,8.148588,0,169.44052169482927
2017-01-25T11:30:00Z,2017-01-25T12:36:38Z,-2.282383,98.52563,0.0076149,11.12899,24.62357,6.660709,0,166.3734322725664
2017-01-25T12:00:00Z,2017-01-25T13:06:38Z,-2.389214,98.49165,0.0077289,14.74714,32.16647,5.857305,0,153.4374651603732
2017-01-25T12:30:00Z,2017-01-25T13:36:38Z,-2.429862,98.41861,0.0080787,15.22007,32.6687,3.506474,0,130.85388430747204
2017-01-25T13:00:00Z,2017-01-25T14:06:38Z,-2.457836,98.33244,0.0085013,12.54872,26.68414,-3.395308,0,99.00897630879331
2017-01-25T13:30:00Z,2017-01-25T14:36:38Z,-2.548989,98.20166,0.0091061,8.932347,20.61508,-13.33344,0,58.44744319230855
2017-01-25T14:00:00Z,2017-01-25T15:06:38Z,-2.624727,97.87431,0.010703,4.647485,11.9878,-19.58391,0,9.863085496910612
2017-01-25T14:30:00Z,2017-01-25T15:36:38Z,-2.707515,97.12331,0.014396,1.085314,3.834313,-16.12619,0,0
2017-01-25T15:00:00Z,2017-01-25T16:06:38Z,-2.717939,96.66614,0.01667,-0.3745622,0.06100902,-12.38105,0,0
2017-01-25T15:30:00Z,2017-01-25T16:36:38Z,-2.64878,96.57642,0.017207,-0.6894277,0,-10.04873,0,0
2017-01-25T16:00:00Z,2017-01-25T17:06:38Z,-2.610038,96.89407,0.015656,-0.7077831,0,-10.68568,0,0
2017-01-25T16:30:00Z,2017-01-25T17:36:38Z,-2.606169,97.03947,0.014927,-0.7481748,0,-13.53299,0,0
2017-01-25T17:00:00Z,2017-01-25T18:06:38Z,-2.653774,97.07625,0.01469,-0.7142095,0,-13.55062,0,0
2017-01-25T17:30:00Z,2017-01-25T18:36:38Z,-2.713268,96.97084,0.015152,-0.7775534,0,-17.60734,0,0
2017-01-25T18:00:00Z,2017-01-25T19:06:38Z,-2.771013,96.51177,0.017373,-0.7656204,0,-17.01069,0,0
2017-01-25T18:30:00Z,2017-01-25T19:36:38Z,-2.776533,95.87955,0.020514,-0.7674567,0,-19.61151,0,0
2017-01-25T19:00:00Z,2017-01-25T20:06:38Z,-2.719027,95.08473,0.024576,-0.8436679,0,-21.42104,0,0
2017-01-25T19:30:00Z,2017-01-25T20:36:38Z,-2.404128,93.17468,0.034935,-0.932739,0,-24.52333,0,0
2017-01-25T20:00:00Z,2017-01-25T21:06:38Z,-2.080969,91.07805,0.046774,-0.8896326,0,-24.55673,0,0
2017-01-25T20:30:00Z,2017-01-25T21:36:38Z,-1.555636,88.19384,0.064345,-1.065037,0,-32.28601,0,0
2017-01-25T21:00:00Z,2017-01-25T22:06:38Z,-0.9544118,85.50486,0.082572,-1.181656,0,-42.92286,0,0
2017-01-25T21:30:00Z,2017-01-25T22:36:38Z,0.08299346,81.72115,0.11232,-1.505787,0,-52.27195,0,0
2017-01-25T22:00:00Z,2017-01-25T23:06:38Z,0.8184503,79.5209,0.13274,-1.330457,0,-40.25653,0,0
2017-01-25T22:30:00Z,2017-01-25T23:36:38Z,1.633785,77.87069,0.15211,-1.033921,0,-23.94167,0,0
2017-01-25T23:00:00Z,2017-01-26T00:06:26Z,2.319403,76.80401,0.16746,-1.249774,0,-38.7845,0,0
2017-01-25T23:30:00Z,2017-01-26T00:36:26Z,2.659148,75.84138,0.17868,-1.290197,0,-41.67547,0,0
2017-01-26T00:00:00Z,2017-01-26T01:06:26Z,2.718657,75.81953,0.1796,-1.108387,0,-33.00305,0,0
2017-01-26T00:30:00Z,2017-01-26T01:36:26Z,3.05087,75.0457,0.18978,-1.038617,0,-28.1899,0,0
2017-01-26T01:00:00Z,2017-01-26T02:06:26Z,3.094026,75.84962,0.18423,-1.423383,0,-55.69538,0,0
2017-01-26T01:30:00Z,2017-01-26T02:36:26Z,3.827862,75.33611,0.19816,-1.675056,0,-59.01871,0,0
2017-01-26T02:00:00Z,2017-01-26T03:06:26Z,5.152873,73.07484,0.23739,-1.721162,0,-56.74608,0,0
2017-01-26T02:30:00Z,2017-01-26T03:36:26Z,5.770405,72.16476,0.25618,-1.623,0,-53.55811,0,0
2017-01-26T03:00:00Z,2017-01-26T04:06:26Z,5.66446,72.72225,0.24921,-1.588972,0,-61.10617,0,0
2017-01-26T03:30:00Z,2017-01-26T04:36:26Z,5.554173,73.58134,0.23952,-1.539307,0,-56.72718,0,0
2017-01-26T04:00:00Z,2017-01-26T05:06:26Z,5.50912,74.30773,0.23221,-1.581469,0,-58.82191,0,0
2017-01-26T04:30:00Z,2017-01-26T05:36:26Z,5.445577,74.76248,0.22709,-1.53093,0,-58.96724,0,0
2017-01-26T05:00:00Z,2017-01-26T06:06:26Z,5.104866,75.85313,0.21218,-1.573101,0,-63.53283,0,0
2017-01-26T05:30:00Z,2017-01-26T06:36:26Z,4.843279,77.28327,0.196,-1.47661,0,-53.21592,0,0
2017-01-26T06:00:00Z,2017-01-26T07:06:26Z,4.91636,77.83525,0.19222,-1.18827,0,-29.61203,0,0
2017-01-26T06:30:00Z,2017-01-26T07:36:26Z,4.983121,78.50764,0.18726,-0.8981036,0,-13.24323,0,0
2017-01-26T07:00:00Z,2017-01-26T08:06:26Z,5.071195,79.02673,0.18386,-0.8466827,0,-15.86049,0,0
2017-01-26T07:30:00Z,2017-01-26T08:36:26Z,5.208253,79.55989,0.18091,0.08081368,0.9244903,-7.116091,0,0
2017-01-26T08:00:00Z,2017-01-26T09:06:26Z,5.22628,80.09579,0.17639,3.085583,8.183717,-10.96242,0,0
2017-01-26T08:30:00Z,2017-01-26T09:36:26Z,5.449391,79.62396,0.1834,10.38277,22.45763,-2.440064,0,46.08198195350502
2017-01-26T09:00:00Z,2017-01-26T10:06:26Z,5.703621,78.69035,0.19522,18.00368,39.09071,0.3027845,0,89.96799341063284
2017-01-26T09:30:00Z,2017-01-26T10:36:26Z,5.643775,79.06204,0.19102,27.82921,59.50639,9.387242,0,125.3841826238559
2017-01-26T10:00:00Z,2017-01-26T11:06:26Z,5.647435,79.360830000000007,0.18834,40.83306,86.09235,11.85732,0,151.72474094513197
2017-01-26T10:30:00Z,2017-01-26T11:36:26Z,5.762207,78.98528,0.1933,52.63084,110.3557,0.631218,0,168.53910038326302
2017-01-26T11:00:00Z,2017-01-26T12:06:26Z,5.81427,78.72197,0.19643,50.055,106.7427,6.971992,0,175.53964091035266
2017-01-26T11:30:00Z,2017-01-26T12:36:26Z,5.96472,78.17049,0.20363,44.24853,93.45576,-0.6982429,0,172.6066105085126
2017-01-26T12:00:00Z,2017-01-26T13:06:26Z,5.975199,78.0742,0.20468,35.14376,75.32026,4.242517,0,159.79017379182466
2017-01-26T12:30:00Z,2017-01-26T13:36:26Z,5.817213,79.00928,0.19382,21.03092,47.73448,1.100205,0,137.30955415522638
2017-01-26T13:00:00Z,2017-01-26T14:06:26Z,5.742976,79.59892,0.1874,10.94598,26.06988,-6.563378,0,105.54928411792602
2017-01-26T13:30:00Z,2017-01-26T14:36:26Z,5.65604,80.007320000000007,0.18255,11.17801,25.1918,-6.55022,0,65.05262799426613
2017-01-26T14:00:00Z,2017-01-26T15:06:26Z,5.572678,79.98515,0.1817,6.613085,15.84146,-14.94354,0,16.512289393353793
2017-01-26T14:30:00Z,2017-01-26T15:36:26Z,5.488977,79.8306,0.18204,1.365563,4.05406,-19.55164,0,0
2017-01-26T15:00:00Z,2017-01-26T16:06:26Z,5.399281,79.66756,0.18237,-0.44624,0.1923799,-17.9153,0,0
2017-01-26T15:30:00Z,2017-01-26T16:36:26Z,5.262216,80.07137,0.17705,-1.02557,0,-16.4707,0,0
2017-01-26T16:00:00Z,2017-01-26T17:06:26Z,5.21461,80.33116,0.17416,-1.039243,0,-19.11579,0,0
2017-01-26T16:30:00Z,2017-01-26T17:36:26Z,5.184021,80.71716,0.17038,-1.068575,0,-20.22877,0,0
2017-01-26T17:00:00Z,2017-01-26T18:06:26Z,5.069926,81.30922,0.16384,-1.078731,0,-22.7258,0,0
2017-01-26T17:30:00Z,2017-01-26T18:36:26Z,5.041308,81.48149,0.16201,-1.064117,0,-20.76547,0,0
2017-01-26T18:00:00Z,2017-01-26T19:06:26Z,5.012784,81.57363,0.16088,-0.9888443,0,-13.59078,0,0
2017-01-26T18:30:00Z,2017-01-26T19:36:26Z,5.019165,81.32789,0.1631,-0.9273294,0,-11.68239,0,0
2017-01-26T19:00:00Z,2017-01-26T20:06:26Z,4.994421,81.04717,0.16526,-1.041177,0,-17.44665,0,0
2017-01-26T19:30:00Z,2017-01-26T20:36:26Z,4.845911,81.32665,0.16115,-1.123794,0,-28.01288,0,0
2017-01-26T20:00:00Z,2017-01-26T21:06:26Z,4.738338,81.3297,0.15991,-1.14306,0,-29.02495,0,0
2017-01-26T20:30:00Z,2017-01-26T21:36:26Z,4.718188,80.8264,0.16399,-1.192635,0,-31.72069,0,0
2017-01-26T21:00:00Z,2017-01-26T22:06:26Z,4.768877,80.09205,0.17088,-1.315667,0,-39.50502,0,0
2017-01-26T21:30:00Z,2017-01-26T22:36:26Z,4.561056,80.77225,0.16266,-1.412045,0,-49.67752,0,0
2017-01-26T22:00:00Z,2017-01-26T23:06:26Z,4.681613,79.88224,0.17163,-1.59751,0,-61.23863,0,0
2017-01-26T22:30:00Z,2017-01-26T23:36:26Z,4.425418,80.77459,0.1611,-1.689287,0,-67.594,0,0
2017-01-26T23:00:00Z,2017-01-27T00:06:15Z,4.079904,82.30698,0.1447,-1.776456,0,-69.34155,0,0
2017-01-26T23:30:00Z,2017-01-27T00:36:15Z,3.994033,82.7216,0.14046,-1.783785,0,-68.75367,0,0
2017-01-27T00:00:00Z,2017-01-27T01:06:15Z,3.81015,83.11207,0.13552,-1.789282,0,-73.52261,0,0
2017-01-27T00:30:00Z,2017-01-27T01:36:15Z,3.585217,83.10478,0.13344,-1.825042,0,-76.70788,0,0
2017-01-27T01:00:00Z,2017-01-27T02:06:15Z,3.430381,82.54517,0.13636,-1.904876,0,-77.94646,0,0
2017-01-27T01:30:00Z,2017-01-27T02:36:15Z,3.265651,81.40562,0.14358,-1.869974,0,-79.97318,0,0
2017-01-27T02:00:00Z,2017-01-27T03:06:15Z,2.996768,78.64603,0.16178,-1.868095,0,-84.47266,0,0
2017-01-27T02:30:00Z,2017-01-27T03:36:15Z,2.901856,75.20016,0.18662,-2.010371,0,-90.58832,0,0
2017-01-27T03:00:00Z,2017-01-27T04:06:15Z,2.535556,72.5442,0.20129,-2.026849,0,-91.27037,0,0
2017-01-27T03:30:00Z,2017-01-27T04:36:15Z,2.048053,71.64246,0.20079,-2.013038,0,-90.92045,0,0
2017-01-27T04:00:00Z,2017-01-27T05:06:15Z,1.355525,73.21493,0.18046,-2.034996,0,-90.60429,0,0
2017-01-27T04:30:00Z,2017-01-27T05:36:15Z,1.214892,70.99107,0.19348,-2.084574,0,-89.339,0,0
2017-01-27T05:00:00Z,2017-01-27T06:06:15Z,1.254871,67.63878,0.21646,-2.124049,0,-86.96844,0,0
2017-01-27T05:30:00Z,2017-01-27T06:36:15Z,0.9388983,67.15783,0.21473,-2.073567,0,-81.13139,0,0
2017-01-27T06:00:00Z,2017-01-27T07:06:15Z,0.8280692,65.63624,0.22289,-2.147038,0,-79.14133,0,0
2017-01-27T06:30:00Z,2017-01-27T07:36:15Z,0.6541762,65.34795,0.22195,-1.924082,0,-77.80143,0,0
2017-01-27T07:00:00Z,2017-01-27T08:06:15Z,0.4104632,65.89882,0.21459,-0.1129124,0.8258256,-73.20245,0,0
2017-01-27T07:30:00Z,2017-01-27T08:36:15Z,-0.1639538,68.16862,0.19212,2.847638,5.288099,-67.60307,0,0
2017-01-27T08:00:00Z,2017-01-27T09:06:15Z,1.055358,59.85227,0.26471,13.01332,24.96246,-58.57462,0,0
2017-01-27T08:30:00Z,2017-01-27T09:36:15Z,1.709731,54.63887,0.3135,35.80594,67.0561,-43.38185,0,51.5535244580091
2017-01-27T09:00:00Z,2017-01-27T10:06:15Z,2.385782,50.32797,0.3603,60.21008,112.0214,-24.97171,0,95.60040176503267
2017-01-27T09:30:00Z,2017-01-27T10:36:15Z,3.475028,44.35425,0.43609,82.5275,152.9232,-8.580417,0,131.17541375833633
2017-01-27T10:00:00Z,2017-01-27T11:06:15Z,4.168721,41.5441,0.48107,102.1378,189.4331,5.205455,0,157.67002371231337
2017-01-27T10:30:00Z,2017-01-27T11:36:15Z,5.015005,37.43636,0.54632,115.0184,214.1094,12.45003,0,174.63102005882064
2017-01-27T11:00:00Z,2017-01-27T12:06:15Z,4.796255,40.28912,0.5135,123.0445,228.8288,19.60966,0,181.76826905870945
2017-01-27T11:30:00Z,2017-01-27T12:36:15Z,2.926277,52.82584,0.3556,125.8248,232.2697,26.78545,0,178.9596779402837
2017-01-27T12:00:00Z,2017-01-27T13:06:15Z,1.768276,57.95327,0.29181,111.7863,204.9377,14.79625,0,166.25328360106536
2017-01-27T12:30:00Z,2017-01-27T13:36:15Z,3.756627,45.24934,0.4377,68.48204,134.5917,-18.39096,0,143.86643113824383
2017-01-27T13:00:00Z,2017-01-27T14:06:15Z,4.440058,39.49306,0.50753,38.88326,80.68273,-41.0976,0,112.18205625326458
2017-01-27T13:30:00Z,2017-01-27T14:36:15Z,4.130914,40.65986,0.48706,27.82387,56.80652,-48.58612,0,71.74213511627978
2017-01-27T14:00:00Z,2017-01-27T15:06:15Z,5.241805,33.92062,0.58622,16.99952,33.04192,-56.90167,0,23.238413728622824
2017-01-27T14:30:00Z,2017-01-27T15:36:15Z,4.569579,37.0712,0.53266,4.242905,10.45097,-67.55319,0,0
2017-01-27T15:00:00Z,2017-01-27T16:06:15Z,5.283257,32.88742,0.59711,1.127275,2.425112,-68.9391,0,0
2017-01-27T15:30:00Z,2017-01-27T16:36:15Z,5.153716,32.24918,0.59737,-1.921391,0,-72.95826,0,0
2017-01-27T16:00:00Z,2017-01-27T17:06:15Z,4.551084,34.37629,0.55475,-1.824093,0,-71.9827,0,0
2017-01-27T16:30:00Z,2017-01-27T17:36:15Z,3.117615,41.90339,0.44392,-1.660651,0,-71.18198,0,0
2017-01-27T17:00:00Z,2017-01-27T18:06:15Z,1.820631,49.98948,0.34839,-1.569678,0,-67.67699,0,0
2017-01-27T17:30:00Z,2017-01-27T18:36:15Z,1.065568,54.55738,0.29984,-1.628347,0,-66.944820000000007,0,0
2017-01-27T18:00:00Z,2017-01-27T19:06:15Z,1.391144,54.24847,0.30904,-1.876179,0,-64.77956,0,0
2017-01-27T18:30:00Z,2017-01-27T19:36:15Z,1.235856,55.03162,0.30038,-1.765173,0,-63.0458,0,0
2017-01-27T19:00:00Z,2017-01-27T20:06:15Z,2.070936,51.23469,0.34586,-1.983734,0,-63.66508,0,0
2017-01-27T19:30:00Z,2017-01-27T20:36:15Z,2.404927,49.45522,0.36713,-1.911406,0,-65.81263,0,0
2017-01-27T20:00:00Z,2017-01-27T21:06:15Z,2.315681,50.78246,0.35522,-1.92616,0,-69.74065,0,0
2017-01-27T20:30:00Z,2017-01-27T21:36:15Z,2.229344,51.65417,0.34679,-1.90413,0,-66.72356,0,0
2017-01-27T21:00:00Z,2017-01-27T22:06:15Z,1.690587,53.6156,0.32013,-1.922457,0,-65.69521,0,0
2017-01-27T21:30:00Z,2017-01-27T22:36:15Z,1.591487,53.85453,0.31622,-1.897627,0,-65.26424,0,0
2017-01-27T22:00:00Z,2017-01-27T23:06:15Z,0.1741651,59.23281,0.25218,-1.607474,0,-65.79147,0,0
2017-01-27T22:30:00Z,2017-01-27T23:36:15Z,0.6445105,58.00439,0.26879,-1.981099,0,-63.48443,0,0
2017-01-27T23:00:00Z,2017-01-28T00:06:05Z,1.538185,54.41177,0.31121,-1.929755,0,-60.12185,0,0
2017-01-27T23:30:00Z,2017-01-28T00:36:05Z,0.7458612,57.41525,0.27457,-1.880173,0,-62.0332,0.05,0
2017-01-28T00:00:00Z,2017-01-28T01:06:05Z,0.7405161,57.94487,0.27105,-1.801183,0,-59.31259,0,0
2017-01-28T00:30:00Z,2017-01-28T01:36:05Z,0.05799885,60.38774,0.24297,-1.333922,0,-61.00513,0,0
2017-01-28T01:00:00Z,2017-01-28T02:06:05Z,-1.111957,65.42497,0.19469,-1.620259,0,-64.42223,0,0
2017-01-28T01:30:00Z,2017-01-28T02:36:05Z,-2.041682,69.75167,0.15904,-1.138309,0,-38.48827,0,0
2017-01-28T02:00:00Z,2017-01-28T03:06:05Z,-1.059128,66.77042,0.18784,-1.042841,0,-23.84243,0,0
2017-01-28T02:30:00Z,2017-01-28T03:36:05Z,-0.8106108,66.61713,0.19218,-1.091503,0,-18.42622,0,0
2017-01-28T03:00:00Z,2017-01-28T04:06:05Z,-0.4309646,65.72417,0.20288,-0.930859,0,-20.89149,0,0
2017-01-28T03:30:00Z,2017-01-28T04:36:05Z,-0.1957981,65.4492,0.20805,-1.197087,0,-32.45742,0,0
2017-01-28T04:00:00Z,2017-01-28T05:06:05Z,0.4159799,64.18398,0.22548,-1.578116,0,-56.75344,0,0
2017-01-28T04:30:00Z,2017-01-28T05:36:05Z,0.669495,63.83106,0.23192,-1.770904,0,-72.65076,0,0
2017-01-28T05:00:00Z,2017-01-28T06:06:05Z,0.8521459,63.79173,0.23526,-1.752533,0,-65.65543,0,0
2017-01-28T05:30:00Z,2017-01-28T06:36:05Z,1.259966,62.29195,0.25232,-1.633219,0,-66.34145,0,0
2017-01-28T06:00:00Z,2017-01-28T07:06:05Z,1.354014,62.11333,0.25523,-1.746187,0,-71.81432,0,0
2017-01-28T06:30:00Z,2017-01-28T07:36:05Z,0.8098154,64.35949,0.23086,-1.652512,0,-71.64041,0,0
2017-01-28T07:00:00Z,2017-01-28T08:06:05Z,0.6584195,65.22807,0.22278,-1.03465,0.3191229,-70.00205,0,0
2017-01-28T07:30:00Z,2017-01-28T08:36:05Z,0.6298863,65.09835,0.22315,4.833705,6.926844,-66.54887,0,0
2017-01-28T08:00:00Z,2017-01-28T09:06:05Z,0.2682444,65.92338,0.21224,15.42159,25.98036,-56.8347,0,5.278326717930693
2017-01-28T08:30:00Z,2017-01-28T09:36:05Z,-0.1879134,67.45695,0.19607,30.71861,53.0448,-39.34558,0,57.19657314760322
2017-01-28T09:00:00Z,2017-01-28T10:06:05Z,0.02702522,65.37148,0.21193,40.58218,78.08187,-24.21128,0,101.39634252395261
2017-01-28T09:30:00Z,2017-01-28T10:36:05Z,0.5332105,61.49639,0.24446,48.65955,96.16393,-19.21282,0,137.12155305800485
2017-01-28T10:00:00Z,2017-01-28T11:06:05Z,0.5689715,60.91381,0.24881,62.54075,123.0641,-1.4205,0,163.7610873175679
2017-01-28T10:30:00Z,2017-01-28T11:36:05Z,0.7541564,59.95784,0.25833,78.14299,153.1368,9.113036,0,180.85924615336234
2017-01-28T11:00:00Z,2017-01-28T12:06:05Z,0.4717323,61.61391,0.24263,72.36888,144.8677,-0.5811293,0,188.12354406925303
2017-01-28T11:30:00Z,2017-01-28T12:36:05Z,-0.3326449,65.24412,0.2072,82.56608,160.134,13.05214,0,185.42971268387623
2017-01-28T12:00:00Z,2017-01-28T13:06:05Z,0.4494879,62.10178,0.23917,96.61639,183.0921,22.66632,0,172.82382668868718
2017-01-28T12:30:00Z,2017-01-28T13:36:05Z,0.72177500000000006,61.36264,0.24869,89.65684,171.9697,3.017532,0,150.52151592970716
