TIMESTAMP,solar_TIMESTAMP,ta,rh,vpd,ppfd_in,swc_shallow,swc_deep,sw_in,ext_rad
2008-03-23T18:15:00Z,2008-03-23T17:33:55Z,,,,NA_PRESENT,,NA_PRESENT,CALCULATED,CALCULATED
2008-03-23T18:30:00Z,2008-03-23T17:48:55Z,,,,NA_PRESENT,,NA_PRESENT,CALCULATED,CALCULATED
2008-03-23T18:45:00Z,2008-03-23T18:03:55Z,,,,NA_PRESENT,,NA_PRESENT,CALCULATED,CALCULATED
2008-03-23T19:00:00Z,2008-03-23T18:18:55Z,,,,,,NA_PRESENT,CALCULATED,CALCULATED
2008-03-23T19:15:00Z,2008-03-23T18:33:55Z,,,,NA_PRESENT,,NA_PRESENT,CALCULATED,CALCULATED
2008-03-23T19:30:00Z,2008-03-23T18:48:55Z,,,,NA_PRESENT,,NA_PRESENT,CALCULATED,CALCULATED
2008-03-23T19:45:00Z,2008-03-23T19:03:55Z,,,,NA_PRESENT,,NA_PRESENT,CALCULATED,CALCULATED
2008-03-23T20:00:00Z,2008-03-23T19:18:55Z,,,,,,NA_PRESENT,CALCULATED,CALCULATED
2008-03-23T20:15:00Z,2008-03-23T19:33:55Z,,,,NA_PRESENT,,NA_PRESENT,CALCULATED,CALCULATED
2008-03-23T20:30:00Z,2008-03-23T19:48:55Z,,,,NA_PRESENT,,NA_PRESENT,CALCULATED,CALCULATED
2008-03-23T20:45:00Z,2008-03-23T20:03:55Z,,,,NA_PRESENT,,NA_PRESENT,CALCULATED,CALCULATED
2008-03-23T21:00:00Z,2008-03-23T20:18:55Z,,,,,,NA_PRESENT,CALCULATED,CALCULATED
2008-03-23T21:15:00Z,2008-03-23T20:33:55Z,,,,NA_PRESENT,,NA_PRESENT,CALCULATED,CALCULATED
2008-03-23T21:30:00Z,2008-03-23T20:48:55Z,,,,NA_PRESENT,,NA_PRESENT,CALCULATED,CALCULATED
2008-03-23T21:45:00Z,2008-03-23T21:03:55Z,,,,NA_PRESENT,,NA_PRESENT,CALCULATED,CALCULATED
2008-03-23T22:00:00Z,2008-03-23T21:18:55Z,,,,,,NA_PRESENT,CALCULATED,CALCULATED
2008-03-23T22:15:00Z,2008-03-23T21:33:55Z,,,,NA_PRESENT,,NA_PRESENT,CALCULATED,CALCULATED
2008-03-23T22:30:00Z,2008-03-23T21:48:55Z,,,,NA_PRESENT,,NA_PRESENT,CALCULATED,CALCULATED
2008-03-23T22:45:00Z,2008-03-23T22:03:55Z,,,,NA_PRESENT,,NA_PRESENT,CALCULATED,CALCULATED
2008-03-23T23:00:00Z,2008-03-23T22:18:55Z,,,,,,NA_PRESENT,CALCULATED,CALCULATED
2008-03-23T23:15:00Z,2008-03-23T22:33:55Z,,,,NA_PRESENT,,NA_PRESENT,CALCULATED,CALCULATED
2008-03-23T23:30:00Z,2008-03-23T22:48:55Z,,,,NA_PRESENT,,NA_PRESENT,CALCULATED,CALCULATED
2008-03-23T23:45:00Z,2008-03-23T23:03:55Z,,,,NA_PRESENT,,NA_PRESENT,CALCULATED,CALCULATED
2008-03-24T00:00:00Z,2008-03-23T23:18:55Z,,,,,,NA_PRESENT,CALCULATED,CALCULATED
2008-03-24T00:15:00Z,2008-03-23T23:33:55Z,,,,NA_PRESENT,,NA_PRESENT,CALCULATED,CALCULATED
2008-03-24T00:30:00Z,2008-03-23T23:48:55Z,,,,NA_PRESENT,,NA_PRESENT,CALCULATED,CALCULATED
2008-03-24T00:45:00Z,2008-03-24T00:04:14Z,,,,NA_PRESENT,,NA_PRESENT,CALCULATED,CALCULATED
2008-03-24T01:00:00Z,2008-03-24T00:19:14Z,,,,,,NA_PRESENT,CALCULATED,CALCULATED
2008-03-24T01:15:00Z,2008-03-24T00:34:14Z,,,,NA_PRESENT,,NA_PRESENT,CALCULATED,CALCULATED
2008-03-24T01:30:00Z,2008-03-24T00:49:14Z,,,,NA_PRESENT,,NA_PRESENT,CALCULATED,CALCULATED
2008-03-24T01:45:00Z,2008-03-24T01:04:14Z,,,,NA_PRESENT,,NA_PRESENT,CALCULATED,CALCULATED
2008-03-24T02:00:00Z,2008-03-24T01:19:14Z,,,,,,NA_PRESENT,CALCULATED,CALCULATED
2008-03-24T02:15:00Z,2008-03-24T01:34:14Z,,,,NA_PRESENT,,NA_PRESENT,CALCULATED,CALCULATED
2008-03-24T02:30:00Z,2008-03-24T01:49:14Z,,,,NA_PRESENT,,NA_PRESENT,CALCULATED,CALCULATED
2008-03-24T02:45:00Z,2008-03-24T02:04:14Z,,,,NA_PRESENT,,NA_PRESENT,CALCULATED,CALCULATED
2008-03-24T03:00:00Z,2008-03-24T02:19:14Z,,,,,,NA_PRESENT,CALCULATED,CALCULATED
2008-03-24T03:15:00Z,2008-03-24T02:34:14Z,,,,NA_PRESENT,,NA_PRESENT,CALCULATED,CALCULATED
2008-03-24T03:30:00Z,2008-03-24T02:49:14Z,,,,NA_PRESENT,,NA_PRESENT,CALCULATED,CALCULATED
2008-03-24T03:45:00Z,2008-03-24T03:04:14Z,,,,NA_PRESENT,,NA_PRESENT,CALCULATED,CALCULATED
2008-03-24T04:00:00Z,2008-03-24T03:19:14Z,,,,,,NA_PRESENT,CALCULATED,CALCULATED
2008-03-24T04:15:00Z,2008-03-24T03:34:14Z,,,,NA_PRESENT,,NA_PRESENT,CALCULATED,CALCULATED
2008-03-24T04:30:00Z,2008-03-24T03:49:14Z,,,,NA_PRESENT,,NA_PRESENT,CALCULATED,CALCULATED
2008-03-24T04:45:00Z,2008-03-24T04:04:14Z,,,,NA_PRESENT,,NA_PRESENT,CALCULATED,CALCULATED
2008-03-24T05:00:00Z,2008-03-24T04:19:14Z,,,,,,NA_PRESENT,CALCULATED,CALCULATED
2008-03-24T05:15:00Z,2008-03-24T04:34:14Z,,,,NA_PRESENT,,NA_PRESENT,CALCULATED,CALCULATED
2008-03-24T05:30:00Z,2008-03-24T04:49:14Z,,,,NA_PRESENT,,NA_PRESENT,CALCULATED,CALCULATED
2008-03-24T05:45:00Z,2008-03-24T05:04:14Z,,,,NA_PRESENT,,NA_PRESENT,CALCULATED,CALCULATED
2008-03-24T06:00:00Z,2008-03-24T05:19:14Z,,,,,,NA_PRESENT,CALCULATED,CALCULATED
2008-03-24T06:15:00Z,2008-03-24T05:34:14Z,,,,NA_PRESENT,,NA_PRESENT,CALCULATED,CALCULATED
2008-03-24T06:30:00Z,2008-03-24T05:49:14Z,,,,NA_PRESENT,,NA_PRESENT,CALCULATED,CALCULATED
2008-03-24T06:45:00Z,2008-03-24T06:04:14Z,,,,NA_PRESENT,,NA_PRESENT,CALCULATED,CALCULATED
2008-03-24T07:00:00Z,2008-03-24T06:19:14Z,,,,,,NA_PRESENT,CALCULATED,CALCULATED
2008-03-24T07:15:00Z,2008-03-24T06:34:14Z,,,,NA_PRESENT,,NA_PRESENT,CALCULATED,CALCULATED
2008-03-24T07:30:00Z,2008-03-24T06:49:14Z,,,,NA_PRESENT,,NA_PRESENT,CALCULATED,CALCULATED
2008-03-24T07:45:00Z,2008-03-24T07:04:14Z,,,,NA_PRESENT,,NA_PRESENT,CALCULATED,CALCULATED
2008-03-24T08:00:00Z,2008-03-24T07:19:14Z,,,,,,NA_PRESENT,CALCULATED,CALCULATED
2008-03-24T08:15:00Z,2008-03-24T07:34:14Z,,,,NA_PRESENT,,NA_PRESENT,CALCULATED,CALCULATED
2008-03-24T08:30:00Z,2008-03-24T07:49:14Z,,,,NA_PRESENT,,NA_PRESENT,CALCULATED,CALCULATED
2008-03-24T08:45:00Z,2008-03-24T08:04:14Z,,,,NA_PRESENT,,NA_PRESENT,CALCULATED,CALCULATED
2008-03-24T09:00:00Z,2008-03-24T08:19:14Z,,,,,,NA_PRESENT,CALCULATED,CALCULATED
2008-03-24T09:15:00Z,2008-03-24T08:34:14Z,,,,NA_PRESENT,,NA_PRESENT,CALCULATED,CALCULATED
2008-03-24T09:30:00Z,2008-03-24T08:49:14Z,,,,NA_PRESENT,,NA_PRESENT,CALCULATED,CALCULATED
2008-03-24T09:45:00Z,2008-03-24T09:04:14Z,,,,NA_PRESENT,,NA_PRESENT,CALCULATED,CALCULATED
2008-03-24T10:00:00Z,2008-03-24T09:19:14Z,,,,,,NA_PRESENT,CALCULATED,CALCULATED
2008-03-24T10:15:00Z,2008-03-24T09:34:14Z,,,,NA_PRESENT,,NA_PRESENT,CALCULATED,CALCULATED
2008-03-24T10:30:00Z,2008-03-24T09:49:14Z,,,,NA_PRESENT,,NA_PRESENT,CALCULATED,CALCULATED
2008-03-24T10:45:00Z,2008-03-24T10:04:14Z,,,,NA_PRESENT,,NA_PRESENT,CALCULATED,CALCULATED
2008-03-24T11:00:00Z,2008-03-24T10:19:14Z,,,,,,NA_PRESENT,CALCULATED,CALCULATED
2008-03-24T11:15:00Z,2008-03-24T10:34:14Z,,,,NA_PRESENT,,NA_PRESENT,CALCULATED,CALCULATED
2008-03-24T11:30:00Z,2008-03-24T10:49:14Z,,,,NA_PRESENT,,NA_PRESENT,CALCULATED,CALCULATED
2008-03-24T11:45:00Z,2008-03-24T11:04:14Z,,,,NA_PRESENT,,NA_PRESENT,CALCULATED,CALCULATED
2008-03-24T12:00:00Z,2008-03-24T11:19:14Z,,,,,,NA_PRESENT,CALCULATED,CALCULATED
2008-03-24T12:15:00Z,2008-03-24T11:34:14Z,,,,NA_PRESENT,,NA_PRESENT,CALCULATED,CALCULATED
2008-03-24T12:30:00Z,2008-03-24T11:49:14Z,,,,NA_PRESENT,,NA_PRESENT,CALCULATED,CALCULATED
2008-03-24T12:45:00Z,2008-03-24T12:04:14Z,,,,NA_PRESENT,,NA_PRESENT,CALCULATED,CALCULATED
2008-03-24T13:00:00Z,2008-03-24T12:19:14Z,,,,,,NA_PRESENT,CALCULATED,CALCULATED
2008-03-24T13:15:00Z,2008-03-24T12:34:14Z,,,,NA_PRESENT,,NA_PRESENT,CALCULATED,CALCULATED
2008-03-24T13:30:00Z,2008-03-24T12:49:14Z,,,,NA_PRESENT,,NA_PRESENT,CALCULATED,CALCULATED
2008-03-24T13:45:00Z,2008-03-24T13:04:14Z,,,,NA_PRESENT,,NA_PRESENT,CALCULATED,CALCULATED
2008-03-24T14:00:00Z,2008-03-24T13:19:14Z,,,,,,NA_PRESENT,CALCULATED,CALCULATED
2008-03-24T14:15:00Z,2008-03-24T13:34:14Z,,,,NA_PRESENT,,NA_PRESENT,CALCULATED,CALCULATED
2008-03-24T14:30:00Z,2008-03-24T13:49:14Z,,,,NA_PRESENT,,NA_PRESENT,CALCULATED,CALCULATED
2008-03-24T14:45:00Z,2008-03-24T14:04:14Z,,,,NA_PRESENT,,NA_PRESENT,CALCULATED,CALCULATED
2008-03-24T15:00:00Z,2008-03-24T14:19:14Z,,,,,,NA_PRESENT,CALCULATED,CALCULATED
2008-03-24T15:15:00Z,2008-03-24T14:34:14Z,,,,NA_PRESENT,,NA_PRESENT,CALCULATED,CALCULATED
2008-03-24T15:30:00Z,2008-03-24T14:49:14Z,,,,NA_PRESENT,,NA_PRESENT,CALCULATED,CALCULATED
2008-03-24T15:45:00Z,2008-03-24T15:04:14Z,,,,NA_PRESENT,,NA_PRESENT,CALCULATED,CALCULATED
2008-03-24T16:00:00Z,2008-03-24T15:19:14Z,,,,,,NA_PRESENT,CALCULATED,CALCULATED
2008-03-24T16:15:00Z,2008-03-24T15:34:14Z,,,,NA_PRESENT,,NA_PRESENT,CALCULATED,CALCULATED
2008-03-24T16:30:00Z,2008-03-24T15:49:14Z,,,,NA_PRESENT,,NA_PRESENT,CALCULATED,CALCULATED
2008-03-24T16:45:00Z,2008-03-24T16:04:14Z,,,,NA_PRESENT,,NA_PRESENT,CALCULATED,CALCULATED
2008-03-24T17:00:00Z,2008-03-24T16:19:14Z,,,,,,NA_PRESENT,CALCULATED,CALCULATED
2008-03-24T17:15:00Z,2008-03-24T16:34:14Z,,,,NA_PRESENT,,NA_PRESENT,CALCULATED,CALCULATED
2008-03-24T17:30:00Z,2008-03-24T16:49:14Z,,,,NA_PRESENT,,NA_PRESENT,CALCULATED,CALCULATED
2008-03-24T17:45:00Z,2008-03-24T17:04:14Z,,,,NA_PRESENT,,NA_PRESENT,CALCULATED,CALCULATED
2008-03-24T18:00:00Z,2008-03-24T17:19:14Z,,,,,,NA_PRESENT,CALCULATED,CALCULATED
2008-03-24T18:15:00Z,2008-03-24T17:34:14Z,,,,NA_PRESENT,,NA_PRESENT,CALCULATED,CALCULATED
2008-03-24T18:30:00Z,2008-03-24T17:49:14Z,,,,NA_PRESENT,,NA_PRESENT,CALCULATED,CALCULATED
2008-03-24T18:45:00Z,2008-03-24T18:04:14Z,,,,NA_PRESENT,,NA_PRESENT,CALCULATED,CALCULATED
2008-03-24T19:00:00Z,2008-03-24T18:19:14Z,,,,,,NA_PRESENT,CALCULATED,CALCULATED
2008-03-24T19:15:00Z,2008-03-24T18:34:14Z,,,,NA_PRESENT,,NA_PRESENT,CALCULATED,CALCULATED
2008-03-24T19:30:00Z,2008-03-24T18:49:14Z,,,,NA_PRESENT,,NA_PRESENT,CALCULATED,CALCULATED
2008-03-24T19:45:00Z,2008-03-24T19:04:14Z,,,,NA_PRESENT,,NA_PRESENT,CALCULATED,CALCULATED
2008-03-24T20:00:00Z,2008-03-24T19:19:14Z,,,,,,NA_PRESENT,CALCULATED,CALCULATED
2008-03-24T20:15:00Z,2008-03-24T19:34:14Z,,,,NA_PRESENT,,NA_PRESENT,CALCULATED,CALCULATED
2008-03-24T20:30:00Z,2008-03-24T19:49:14Z,,,,NA_PRESENT,,NA_PRESENT,CALCULATED,CALCULATED
2008-03-24T20:45:00Z,2008-03-24T20:04:14Z,,,,NA_PRESENT,,NA_PRESENT,CALCULATED,CALCULATED
2008-03-24T21:00:00Z,2008-03-24T20:19:14Z,,,,,,NA_PRESENT,CALCULATED,CALCULATED
2008-03-24T21:15:00Z,2008-03-24T20:34:14Z,,,,NA_PRESENT,,NA_PRESENT,CALCULATED,CALCULATED
2008-03-24T21:30:00Z,2008-03-24T20:49:14Z,,,,NA_PRESENT,,NA_PRESENT,CALCULATED,CALCULATED
2008-03-24T21:45:00Z,2008-03-24T21:04:14Z,,,,NA_PRESENT,,NA_PRESENT,CALCULATED,CALCULATED
2008-03-24T22:00:00Z,2008-03-24T21:19:14Z,,,,,,NA_PRESENT,CALCULATED,CALCULATED
2008-03-24T22:15:00Z,2008-03-24T21:34:14Z,,,,NA_PRESENT,,NA_PRESENT,CALCULATED,CALCULATED
2008-03-24T22:30:00Z,2008-03-24T21:49:14Z,,,,NA_PRESENT,,NA_PRESENT,CALCULATED,CALCULATED
2008-03-24T22:45:00Z,2008-03-24T22:04:14Z,,,,NA_PRESENT,,NA_PRESENT,CALCULATED,CALCULATED
2008-03-24T23:00:00Z,2008-03-24T22:19:14Z,,,,,,NA_PRESENT,CALCULATED,CALCULATED
2008-03-24T23:15:00Z,2008-03-24T22:34:14Z,,,,NA_PRESENT,,NA_PRESENT,CALCULATED,CALCULATED
2008-03-24T23:30:00Z,2008-03-24T22:49:14Z,,,,NA_PRESENT,,NA_PRESENT,CALCULATED,CALCULATED
2008-03-24T23:45:00Z,2008-03-24T23:04:14Z,,,,NA_PRESENT,,NA_PRESENT,CALCULATED,CALCULATED
2008-03-25T00:00:00Z,2008-03-24T23:19:14Z,,,,,,NA_PRESENT,CALCULATED,CALCULATED
2008-03-25T00:15:00Z,2008-03-24T23:34:14Z,,,,NA_PRESENT,,NA_PRESENT,CALCULATED,CALCULATED
2008-03-25T00:30:00Z,2008-03-24T23:49:14Z,,,,NA_PRESENT,,NA_PRESENT,CALCULATED,CALCULATED
2008-03-25T00:45:00Z,2008-03-25T00:04:32Z,,,,NA_PRESENT,,NA_PRESENT,CALCULATED,CALCULATED
2008-03-25T01:00:00Z,2008-03-25T00:19:32Z,,,,,,NA_PRESENT,CALCULATED,CALCULATED
2008-03-25T01:15:00Z,2008-03-25T00:34:32Z,,,,NA_PRESENT,,NA_PRESENT,CALCULATED,CALCULATED
2008-03-25T01:30:00Z,2008-03-25T00:49:32Z,,,,NA_PRESENT,,NA_PRESENT,CALCULATED,CALCULATED
2008-03-25T01:45:00Z,2008-03-25T01:04:32Z,,,,NA_PRESENT,,NA_PRESENT,CALCULATED,CALCULATED
2008-03-25T02:00:00Z,2008-03-25T01:19:32Z,,,,,,NA_PRESENT,CALCULATED,CALCULATED
2008-03-25T02:15:00Z,2008-03-25T01:34:32Z,,,,NA_PRESENT,,NA_PRESENT,CALCULATED,CALCULATED
2008-03-25T02:30:00Z,2008-03-25T01:49:32Z,,,,NA_PRESENT,,NA_PRESENT,CALCULATED,CALCULATED
2008-03-25T02:45:00Z,2008-03-25T02:04:32Z,,,,NA_PRESENT,,NA_PRESENT,CALCULATED,CALCULATED
2008-03-25T03:00:00Z,2008-03-25T02:19:32Z,,,,,,NA_PRESENT,CALCULATED,CALCULATED
2008-03-25T03:15:00Z,2008-03-25T02:34:32Z,,,,NA_PRESENT,,NA_PRESENT,CALCULATED,CALCULATED
2008-03-25T03:30:00Z,2008-03-25T02:49:32Z,,,,NA_PRESENT,,NA_PRESENT,CALCULATED,CALCULATED
2008-03-25T03:45:00Z,2008-03-25T03:04:32Z,,,,NA_PRESENT,,NA_PRESENT,CALCULATED,CALCULATED
2008-03-25T04:00:00Z,2008-03-25T03:19:32Z,,,,,,NA_PRESENT,CALCULATED,CALCULATED
2008-03-25T04:15:00Z,2008-03-25T03:34:32Z,,,,NA_PRESENT,,NA_PRESENT,CALCULATED,CALCULATED
2008-03-25T04:30:00Z,2008-03-25T03:49:32Z,,,,NA_PRESENT,,NA_PRESENT,CALCULATED,CALCULATED
2008-03-25T04:45:00Z,2008-03-25T04:04:32Z,,,,NA_PRESENT,,NA_PRESENT,CALCULATED,CALCULATED
2008-03-25T05:00:00Z,2008-03-25T04:19:32Z,,,,,,NA_PRESENT,CALCULATED,CALCULATED
2008-03-25T05:15:00Z,2008-03-25T04:34:32Z,,,,NA_PRESENT,,NA_PRESENT,CALCULATED,CALCULATED
2008-03-25T05:30:00Z,2008-03-25T04:49:32Z,,,,NA_PRESENT,,NA_PRESENT,CALCULATED,CALCULATED
2008-03-25T05:45:00Z,2008-03-25T05:04:32Z,,,,NA_PRESENT,,NA_PRESENT,CALCULATED,CALCULATED
2008-03-25T06:00:00Z,2008-03-25T05:19:32Z,,,,,,NA_PRESENT,CALCULATED,CALCULATED
2008-03-25T06:15:00Z,2008-03-25T05:34:32Z,,,,NA_PRESENT,,NA_PRESENT,CALCULATED,CALCULATED
2008-03-25T06:30:00Z,2008-03-25T05:49:32Z,,,,NA_PRESENT,,NA_PRESENT,CALCULATED,CALCULATED
2008-03-25T06:45:00Z,2008-03-25T06:04:32Z,,,,NA_PRESENT,,NA_PRESENT,CALCULATED,CALCULATED
2008-03-25T07:00:00Z,2008-03-25T06:19:32Z,,,,,,NA_PRESENT,CALCULATED,CALCULATED
2008-03-25T07:15:00Z,2008-03-25T06:34:32Z,,,,NA_PRESENT,,NA_PRESENT,CALCULATED,CALCULATED
2008-03-25T07:30:00Z,2008-03-25T06:49:32Z,,,,NA_PRESENT,,NA_PRESENT,CALCULATED,CALCULATED
2008-03-25T07:45:00Z,2008-03-25T07:04:32Z,,,,NA_PRESENT,,NA_PRESENT,CALCULATED,CALCULATED
2008-03-25T08:00:00Z,2008-03-25T07:19:32Z,,,,,,NA_PRESENT,CALCULATED,CALCULATED
2008-03-25T08:15:00Z,2008-03-25T07:34:32Z,,,,NA_PRESENT,,NA_PRESENT,CALCULATED,CALCULATED
2008-03-25T08:30:00Z,2008-03-25T07:49:32Z,,,,NA_PRESENT,,NA_PRESENT,CALCULATED,CALCULATED
2008-03-25T08:45:00Z,2008-03-25T08:04:32Z,,,,NA_PRESENT,,NA_PRESENT,CALCULATED,CALCULATED
2008-03-25T09:00:00Z,2008-03-25T08:19:32Z,,,,,,NA_PRESENT,CALCULATED,CALCULATED
2008-03-25T09:15:00Z,2008-03-25T08:34:32Z,,,,NA_PRESENT,,NA_PRESENT,CALCULATED,CALCULATED
2008-03-25T09:30:00Z,2008-03-25T08:49:32Z,,,,NA_PRESENT,,NA_PRESENT,CALCULATED,CALCULATED
2008-03-25T09:45:00Z,2008-03-25T09:04:32Z,,,,NA_PRESENT,,NA_PRESENT,CALCULATED,CALCULATED
2008-03-25T10:00:00Z,2008-03-25T09:19:32Z,,,,,,NA_PRESENT,CALCULATED,CALCULATED
2008-03-25T10:15:00Z,2008-03-25T09:34:32Z,,,,NA_PRESENT,,NA_PRESENT,CALCULATED,CALCULATED
2008-03-25T10:30:00Z,2008-03-25T09:49:32Z,,,,NA_PRESENT,,NA_PRESENT,CALCULATED,CALCULATED
2008-03-25T10:45:00Z,2008-03-25T10:04:32Z,,,,NA_PRESENT,,NA_PRESENT,CALCULATED,CALCULATED
2008-03-25T11:00:00Z,2008-03-25T10:19:32Z,,,,,,NA_PRESENT,CALCULATED,CALCULATED
2008-03-25T11:15:00Z,2008-03-25T10:34:32Z,,,,NA_PRESENT,,NA_PRESENT,CALCULATED,CALCULATED
2008-03-25T11:30:00Z,2008-03-25T10:49:32Z,,,,NA_PRESENT,,NA_PRESENT,CALCULATED,CALCULATED
2008-03-25T11:45:00Z,2008-03-25T11:04:32Z,,,,NA_PRESENT,,NA_PRESENT,CALCULATED,CALCULATED
2008-03-25T12:00:00Z,2008-03-25T11:19:32Z,,,,,,NA_PRESENT,CALCULATED,CALCULATED
2008-03-25T12:15:00Z,2008-03-25T11:34:32Z,,,,NA_PRESENT,,NA_PRESENT,CALCULATED,CALCULATED
2008-03-25T12:30:00Z,2008-03-25T11:49:32Z,,,,NA_PRESENT,,NA_PRESENT,CALCULATED,CALCULATED
2008-03-25T12:45:00Z,2008-03-25T12:04:32Z,,,,NA_PRESENT,,NA_PRESENT,CALCULATED,CALCULATED
2008-03-25T13:00:00Z,2008-03-25T12:19:32Z,,,,,,NA_PRESENT,CALCULATED,CALCULATED
2008-03-25T13:15:00Z,2008-03-25T12:34:32Z,,,,NA_PRESENT,,NA_PRESENT,CALCULATED,CALCULATED
2008-03-25T13:30:00Z,2008-03-25T12:49:32Z,,,,NA_PRESENT,,NA_PRESENT,CALCULATED,CALCULATED
2008-03-25T13:45:00Z,2008-03-25T13:04:32Z,,,,NA_PRESENT,,NA_PRESENT,CALCULATED,CALCULATED
2008-03-25T14:00:00Z,2008-03-25T13:19:32Z,,,,,,NA_PRESENT,CALCULATED,CALCULATED
2008-03-25T14:15:00Z,2008-03-25T13:34:32Z,,,,NA_PRESENT,,NA_PRESENT,CALCULATED,CALCULATED
2008-03-25T14:30:00Z,2008-03-25T13:49:32Z,,,,NA_PRESENT,,NA_PRESENT,CALCULATED,CALCULATED
2008-03-25T14:45:00Z,2008-03-25T14:04:32Z,,,,NA_PRESENT,,NA_PRESENT,CALCULATED,CALCULATED
2008-03-25T15:00:00Z,2008-03-25T14:19:32Z,,,,,,NA_PRESENT,CALCULATED,CALCULATED
2008-03-25T15:15:00Z,2008-03-25T14:34:32Z,,,,NA_PRESENT,,NA_PRESENT,CALCULATED,CALCULATED
2008-03-25T15:30:00Z,2008-03-25T14:49:32Z,,,,NA_PRESENT,,NA_PRESENT,CALCULATED,CALCULATED
2008-03-25T15:45:00Z,2008-03-25T15:04:32Z,,,,NA_PRESENT,,NA_PRESENT,CALCULATED,CALCULATED
2008-03-25T16:00:00Z,2008-03-25T15:19:32Z,,,,,,NA_PRESENT,CALCULATED,CALCULATED
2008-03-25T16:15:00Z,2008-03-25T15:34:32Z,,,,NA_PRESENT,,NA_PRESENT,CALCULATED,CALCULATED
2008-03-25T16:30:00Z,2008-03-25T15:49:32Z,,,,NA_PRESENT,,NA_PRESENT,CALCULATED,CALCULATED
2008-03-25T16:45:00Z,2008-03-25T16:04:32Z,,,,NA_PRESENT,,NA_PRESENT,CALCULATED,CALCULATED
2008-03-25T17:00:00Z,2008-03-25T16:19:32Z,,,,,,NA_PRESENT,CALCULATED,CALCULATED
2008-03-25T17:15:00Z,2008-03-25T16:34:32Z,,,,NA_PRESENT,,NA_PRESENT,CALCULATED,CALCULATED
2008-03-25T17:30:00Z,2008-03-25T16:49:32Z,,,,NA_PRESENT,,NA_PRESENT,CALCULATED,CALCULATED
2008-03-25T17:45:00Z,2008-03-25T17:04:32Z,,,,NA_PRESENT,,NA_PRESENT,CALCULATED,CALCULATED
2008-03-25T18:00:00Z,2008-03-25T17:19:32Z,,,,,,NA_PRESENT,CALCULATED,CALCULATED
2008-03-25T18:15:00Z,2008-03-25T17:34:32Z,,,,NA_PRESENT,,NA_PRESENT,CALCULATED,CALCULATED
2008-03-25T18:30:00Z,2008-03-25T17:49:32Z,,,,NA_PRESENT,,NA_PRESENT,CALCULATED,CALCULATED
2008-03-25T18:45:00Z,2008-03-25T18:04:32Z,,,,NA_PRESENT,,NA_PRESENT,CALCULATED,CALCULATED
2008-03-25T19:00:00Z,2008-03-25T18:19:32Z,,,,,,NA_PRESENT,CALCULATED,CALCULATED
2008-03-25T19:15:00Z,2008-03-25T18:34:32Z,,,,NA_PRESENT,,NA_PRESENT,CALCULATED,CALCULATED
2008-03-25T19:30:00Z,2008-03-25T18:49:32Z,,,,NA_PRESENT,,NA_PRESENT,CALCULATED,CALCULATED
2008-03-25T19:45:00Z,2008-03-25T19:04:32Z,,,,NA_PRESENT,,NA_PRESENT,CALCULATED,CALCULATED
2008-03-25T20:00:00Z,2008-03-25T19:19:32Z,,,,,,NA_PRESENT,CALCULATED,CALCULATED
2008-03-25T20:15:00Z,2008-03-25T19:34:32Z,,,,NA_PRESENT,,NA_PRESENT,CALCULATED,CALCULATED
2008-03-25T20:30:00Z,2008-03-25T19:49:32Z,,,,NA_PRESENT,,NA_PRESENT,CALCULATED,CALCULATED
2008-03-25T20:45:00Z,2008-03-25T20:04:32Z,,,,NA_PRESENT,,NA_PRESENT,CALCULATED,CALCULATED
2008-03-25T21:00:00Z,2008-03-25T20:19:32Z,,,,,,NA_PRESENT,CALCULATED,CALCULATED
2008-03-25T21:15:00Z,2008-03-25T20:34:32Z,,,,NA_PRESENT,,NA_PRESENT,CALCULATED,CALCULATED
2008-03-25T21:30:00Z,2008-03-25T20:49:32Z,,,,NA_PRESENT,,NA_PRESENT,CALCULATED,CALCULATED
2008-03-25T21:45:00Z,2008-03-25T21:04:32Z,,,,NA_PRESENT,,NA_PRESENT,CALCULATED,CALCULATED
2008-03-25T22:00:00Z,2008-03-25T21:19:32Z,,,,,,NA_PRESENT,CALCULATED,CALCULATED
2008-03-25T22:15:00Z,2008-03-25T21:34:32Z,,,,NA_PRESENT,,NA_PRESENT,CALCULATED,CALCULATED
2008-03-25T22:30:00Z,2008-03-25T21:49:32Z,,,,NA_PRESENT,,NA_PRESENT,CALCULATED,CALCULATED
2008-03-25T22:45:00Z,2008-03-25T22:04:32Z,,,,NA_PRESENT,,NA_PRESENT,CALCULATED,CALCULATED
2008-03-25T23:00:00Z,2008-03-25T22:19:32Z,,,,,,NA_PRESENT,CALCULATED,CALCULATED
2008-03-25T23:15:00Z,2008-03-25T22:34:32Z,,,,NA_PRESENT,,NA_PRESENT,CALCULATED,CALCULATED
2008-03-25T23:30:00Z,2008-03-25T22:49:32Z,,,,NA_PRESENT,,NA_PRESENT,CALCULATED,CALCULATED
2008-03-25T23:45:00Z,2008-03-25T23:04:32Z,,,,NA_PRESENT,,NA_PRESENT,CALCULATED,CALCULATED
2008-03-26T00:00:00Z,2008-03-25T23:19:32Z,,,,,,NA_PRESENT,CALCULATED,CALCULATED
2008-03-26T00:15:00Z,2008-03-25T23:34:32Z,,,,NA_PRESENT,,NA_PRESENT,CALCULATED,CALCULATED
