TIMESTAMP,solar_TIMESTAMP,BRA_CAX_CON_Pan_Jt_1,BRA_CAX_CON_Pan_Jt_2,BRA_CAX_CON_Mbi_Jt_3,BRA_CAX_CON_Sra_Jt_4,BRA_CAX_CON_Eco_Jt_5,BRA_CAX_CON_Lme_Jt_6,BRA_CAX_CON_Egr_Jt_7,BRA_CAX_CON_Pte_Jt_8,BRA_CAX_CON_Egr_Jt_9,BRA_CAX_CON_Pte_Jt_10,BRA_CAX_CON_Loc_Jt_11,BRA_CAX_CON_Loc_Jt_12,BRA_CAX_CON_Pte_Jt_13,BRA_CAX_CON_Sra_Jt_14,BRA_CAX_CON_Pan_Jt_15,BRA_CAX_CON_Mbi_Jt_16
2016-05-04T22:59:59Z,2016-05-04T19:37:25Z,-8.015101999999999,-8.516433000000001,-160.06771799999999,638.517114,NA,NA,NA,NA,19.144827,52.366032,133.850752,98.068089,752.848165,151.608035,673.587818,906.625959
2016-05-04T23:59:59Z,2016-05-04T20:37:25Z,7.2051229999999995,34.034595,-436.718715,323.285102,NA,NA,NA,NA,-2.393359,-0.20861600000000002,53.959005,18.937283,290.501972,81.90329100000001,317.84933,493.67657599999995
2016-05-05T00:59:59Z,2016-05-04T21:37:25Z,-34.948916,41.95294,-716.319373,267.93998200000004,NA,NA,NA,NA,-12.763259000000001,-9.596992,6.280824,-1.605016,40.343598,67.96232400000001,208.391184,291.858911
2016-05-05T01:59:59Z,2016-05-04T22:37:25Z,30.930768,38.113734,-670.6455540000001,263.254724,NA,NA,NA,NA,13.56095,-5.2157610000000005,-23.355427000000002,15.893790000000001,18.007972000000002,66.21972600000001,134.717693,161.454069
2016-05-05T02:59:59Z,2016-05-04T23:37:25Z,2.781848,72.210948,-635.371119,313.035879,NA,NA,NA,NA,27.121858,-5.633025,-3.866137,31.787619000000003,-60.166662,67.96223499999999,145.24237000000002,99.356093
2016-05-05T03:59:59Z,2016-05-05T00:37:28Z,-69.05163,9.104225000000001,NA,288.291617,NA,NA,NA,NA,39.885076,7.510669,33.502982,50.809438,-111.538385,59.249153,176.816831,62.097499
2016-05-05T04:59:59Z,2016-05-05T01:37:28Z,44.652403,81.56898199999999,NA,220.35496099999997,NA,NA,NA,NA,49.45749,5.007112,61.851598,61.461642,-245.5518,106.299938,149.452348,43.468439999999994
2016-05-05T05:59:59Z,2016-05-05T02:37:28Z,-3.18839,70.05141300000001,NA,226.94372099999998,NA,NA,NA,NA,54.243717,4.381199,83.757356,82.00522600000001,-321.492792,116.755708,151.55728299999998,43.468439999999994
2016-05-05T06:59:59Z,2016-05-05T03:37:28Z,58.619198,42.297269,NA,185.94746,NA,NA,NA,NA,47.862067,1.8778670000000002,92.77739799999999,86.57044599999999,-363.930287,118.498306,151.55728299999998,37.258595
2016-05-05T07:59:59Z,2016-05-05T04:37:28Z,-1.3977760000000001,57.414112,NA,136.019854,NA,NA,NA,NA,48.659758,2.502755,90.200215,84.287817,-413.068482,118.498306,141.032499,21.734061
2016-05-05T08:59:59Z,2016-05-05T05:37:28Z,7.407618,27.500384,NA,101.02654899999999,NA,NA,NA,NA,46.266685,0.624888,88.91165600000001,79.722636,-475.60818900000004,111.527823,134.717585,0
2016-05-05T09:59:59Z,2016-05-05T06:37:28Z,3.526415,37.018324,NA,64.569006,NA,NA,NA,NA,44.67122199999999,0.624888,91.488839,88.853075,-549.315539,94.10157,128.402671,-18.629535999999998
2016-05-05T10:59:59Z,2016-05-05T07:37:28Z,45.010526,44.616758,NA,132.359391,NA,NA,NA,NA,57.434521000000004,-3.130847,112.10597299999999,92.657431,-611.855018,113.270421,79.98862,9.315642
2016-05-05T11:59:59Z,2016-05-05T08:37:28Z,1.3658,40.617598,NA,297.076601,NA,NA,NA,NA,67.006935,-13.143694,118.548897,89.613938,-560.483295,109.785224,61.043879000000004,366.37594099999995
2016-05-05T12:59:59Z,2016-05-05T09:37:28Z,58.708729,-17.930123,NA,2287.592443,NA,NA,NA,NA,136.406901,38.805105,275.755076,147.440336,522.7918900000001,132.43918399999998,1751.3286070000001,3679.2860100000003
2016-05-05T13:59:59Z,2016-05-05T10:37:28Z,476.772633,-60.561178,3864.477155,4088.5001819999998,NA,NA,NA,NA,445.91497499999997,320.455192,1157.140157,473.094115,2086.281951,798.1203,4437.259923,5871.332924
2016-05-05T14:59:59Z,2016-05-05T11:37:28Z,538.847123,-153.341697,NA,4107.534299,NA,NA,NA,NA,656.50807,452.51766100000003,1280.8433539999999,594.8338170000001,2805.486988,1171.041204,4641.442206,6094.884491
2016-05-05T15:59:59Z,2016-05-05T12:37:28Z,595.54977,-15.290626,5035.043055,4063.0242059999996,NA,NA,NA,NA,869.494115,485.064051,1329.809367,620.703406,3136.053982,1374.928177,4748.794878,6355.6954479999995
2016-05-05T16:59:59Z,2016-05-05T13:37:28Z,769.612593,71.251171,6939.464136,4537.263282999999,NA,NA,NA,NA,962.8252980000001,568.932943,1481.861379,762.225711,3457.685033,2071.976512,5363.444399,7122.6017170000005
2016-05-05T17:59:59Z,2016-05-05T14:37:28Z,854.517421,214.821021,7496.802826,4523.353148,NA,NA,NA,NA,804.880375,506.34419900000006,1462.532672,727.986664,3267.8334109999996,2146.908874,5773.9116380000005,6902.154834
2016-05-05T18:59:59Z,2016-05-05T15:37:28Z,701.7186039999999,209.942011,7361.582565,4059.802826,NA,NA,NA,NA,681.236855,402.446537,1409.70118,600.920802,3004.2734100000002,1948.250321,5784.436853,6392.953247
2016-05-05T19:59:59Z,2016-05-05T16:37:28Z,530.789357,239.21592,6464.4068480000005,3375.6037420000002,NA,NA,NA,NA,488.99093700000003,359.88624200000004,1158.428649,452.550297,2642.437477,1807.0981450000002,4915.0870319999995,5411.811053
2016-05-05T20:59:59Z,2016-05-05T17:37:28Z,260.779598,128.263189,4468.4204899999995,2033.854597,NA,NA,NA,NA,181.875854,225.32002500000002,747.373152,288.20185599999996,2104.150406,1071.711927,3010.096314,3871.7891459999996
2016-05-05T21:59:59Z,2016-05-05T18:37:28Z,-29.210453,-37.366036,NA,508.793029,NA,NA,NA,NA,5.583918000000001,42.560423,103.085931,65.266037,1344.740487,202.14401700000002,858.824606,1350.6240910000001
2016-05-05T22:59:59Z,2016-05-05T19:37:28Z,NA,-14.170894,NA,147.732956,NA,NA,NA,NA,0,6.884755,5.1526499999999995,48.526809,815.387644,10.45577,229.440968,512.305476
2016-05-05T23:59:59Z,2016-05-05T20:37:28Z,-76.378213,61.013287999999996,NA,29.42943,NA,NA,NA,NA,0.796425,10.014192999999999,0,44.722453,493.755564,62.734439,86.303426,198.71250400000002
2016-05-06T00:59:59Z,2016-05-05T21:37:28Z,-58.546706,87.327791,NA,138.801701,NA,NA,NA,NA,7.1793,5.632961,23.194382,55.374657,368.676263,0,27.36459,96.251409
2016-05-06T01:59:59Z,2016-05-05T22:37:28Z,-37.65617,67.092055,NA,203.810059,NA,NA,NA,NA,26.324167,8.762399,33.502982,57.657325,283.801272,87.131087,0,40.363438
2016-05-06T02:59:59Z,2016-05-05T23:37:28Z,-5.222611000000001,73.195095,NA,280.67806099999996,NA,NA,NA,NA,31.908045,34.423905999999995,76.02587399999999,70.507584,189.99194,92.93989699999999,16.839698,71.412505
2016-05-06T03:59:59Z,2016-05-06T00:37:31Z,6.1179179999999995,92.311099,NA,274.382202,NA,NA,NA,NA,39.885076,35.049787,88.91165600000001,77.35543200000001,91.715321,96.425005,16.839698,74.517189
2016-05-06T04:59:59Z,2016-05-06T01:37:31Z,34.69316,118.14564,NA,226.504368,NA,NA,NA,NA,29.514972,40.682748,81.180174,75.072842,-17.728938,105.138176,29.469418,46.573442
2016-05-06T05:59:59Z,2016-05-06T02:37:31Z,1.5667879999999998,90.231493,-554.8885700000001,111.275592,NA,NA,NA,NA,20.740249,37.553311,77.314498,81.92069000000001,-133.874012,52.859595,16.839698,31.049067
2016-05-06T06:59:59Z,2016-05-06T03:37:31Z,52.74854,105.50829,NA,166.32781,NA,NA,NA,NA,31.908045,38.179192,68.294523,68.98581800000001,-267.887312,56.344882,21.049677,12.415557000000002
2016-05-06T07:59:59Z,2016-05-06T04:37:31Z,34.767754,106.628071,-465.031365,154.760979,NA,NA,NA,NA,35.098849,41.934574000000005,77.314498,64.420599,-350.528888,65.057964,29.469418,3.0999149999999998
2016-05-06T08:59:59Z,2016-05-06T05:37:31Z,41.706385,87.272135,-387.53172800000004,144.804658,NA,NA,NA,NA,35.098849,38.179192,85.045915,72.02934900000001,-413.068482,68.54316100000001,31.574353,0
2016-05-06T09:59:59Z,2016-05-06T06:37:31Z,46.555982,92.071118,-214.741367,77.307174,NA,NA,NA,NA,31.908045,39.431018,85.045915,49.203136,-459.97326300000003,82.484127,63.148813999999994,3.0999149999999998
2016-05-06T10:59:59Z,2016-05-06T07:37:31Z,37.379082000000004,109.10756400000001,-67.846103,181.701284,NA,NA,NA,NA,43.075881,29.416793,114.683156,72.79021300000001,-551.5491810000001,78.99893,75.77864199999999,46.573442
2016-05-06T11:59:59Z,2016-05-06T08:37:31Z,40.587297,110.707209,-12.143437,864.728671,NA,NA,NA,NA,63.018438999999994,20.654331000000003,106.951739,70.507584,-301.390808,84.226726,345.21392000000003,1943.656283
2016-05-06T12:59:59Z,2016-05-06T09:37:31Z,190.028985,101.749111,2607.037157,3312.9384179999997,NA,NA,NA,NA,165.124141,112.65999599999999,503.832763,305.61737300000004,1282.201466,204.467542,2942.737521,4700.792278
2016-05-06T13:59:59Z,2016-05-06T10:37:31Z,508.75840100000005,-24.064497,4618.889279,4173.859995,NA,NA,NA,NA,409.220622,331.095266,1237.03197,528.553269,2544.160402,763.8489870000001,4228.869063,5899.278261
2016-05-06T14:59:59Z,2016-05-06T11:37:31Z,732.063128,-46.299813,6717.057746,4424.523092,NA,NA,NA,NA,705.965641,505.092501,1467.6866420000001,701.271325,3118.184383,1413.846002,4902.456989,6824.532961
2016-05-06T15:59:59Z,2016-05-06T12:37:31Z,926.56865,74.47483100000001,8083.547443,4708.568533000001,NA,NA,NA,NA,1184.5863109999998,573.314207,1587.524361,736.271586,3357.175687,2056.873873,5466.586338,7265.425137
2016-05-06T16:59:59Z,2016-05-06T13:37:31Z,715.947596,143.98022999999998,7088.721858000001,3996.404348,NA,NA,NA,NA,709.953891,451.265963,1267.9577689999999,595.5101050000001,3174.0231630000003,1460.897323,4986.655479999999,5998.634513
2016-05-06T17:59:59Z,2016-05-06T14:37:31Z,335.292602,114.78634699999999,4681.608336,2359.775275,NA,NA,NA,NA,315.091992,284.779524,798.91681,369.530716,2546.3938160000002,648.835878,3380.569673,4151.228208
2016-05-06T18:59:59Z,2016-05-06T15:37:31Z,206.965231,99.909485,3939.215227,1909.6942960000001,NA,NA,NA,NA,187.45977299999998,195.27735099999998,608.207385,253.117097,2110.850648,462.375515,2723.821445,3732.07041
2016-05-06T19:59:59Z,2016-05-06T16:37:31Z,162.647517,100.94923899999999,3263.578066,1554.783901,NA,NA,NA,NA,133.21609700000002,187.766714,521.872846,218.116991,1896.429186,338.64941300000004,2189.160759,3101.778193
2016-05-06T20:59:59Z,2016-05-06T17:37:31Z,77.518725,70.47567000000001,2382.2388600000004,810.7013400000001,NA,NA,NA,NA,57.434521000000004,103.271685,324.720892,154.203648,1550.228294,173.100411,1433.47917,1952.971926
2016-05-06T21:59:59Z,2016-05-06T18:37:31Z,24.024111,27.204747,1177.3632839999998,360.47436,NA,NA,NA,NA,15.156331,41.308661,177.823313,94.855524,1114.6843259999998,89.454611,606.229133,971.82846
2016-05-06T22:59:59Z,2016-05-06T19:37:31Z,-19.099874999999997,60.477768000000005,586.9567,100.440926,NA,NA,NA,NA,0,3.130847,77.314498,27.137786000000002,667.9729450000001,49.374398,172.606852,537.1450159999999
2016-05-06T23:59:59Z,2016-05-06T20:37:31Z,-26.336973,79.993659,381.71948199999997,78.917774,NA,NA,NA,NA,2.393359,0,27.060058,1.269989,446.850898,37.17603,46.309115999999996,335.327351
2016-05-07T00:59:59Z,2016-05-06T21:37:31Z,-30.664277,71.03556,83.333823,18.741125,NA,NA,NA,NA,3.189783,9.388311999999999,9.020040999999999,-1.012874,294.96891400000004,26.720260999999997,6.31556,214.23719699999998
2016-05-07T01:59:59Z,2016-05-06T22:37:31Z,-0.744567,120.785137,115.780484,6.73782,NA,NA,NA,NA,5.583918000000001,9.388311999999999,5.1526499999999995,7.355104000000001,158.72208600000002,31.948144999999997,14.734655,105.566097
2016-05-07T02:59:59Z,2016-05-06T23:37:31Z,-25.388313,87.696344,-68.43379300000001,-54.466594,NA,NA,NA,NA,19.144827,0,28.348682,-0.338144,9.068598000000001,18.588015,2.101594,96.251409
2016-05-07T03:59:59Z,2016-05-07T00:37:33Z,-10.914208,94.494956,273.700556,10.541945,NA,NA,NA,NA,18.347136,0,37.368724,29.335879,-124.939784,2.9086429999999996,6.31556,49.678126000000006
2016-05-07T04:59:59Z,2016-05-07T01:37:33Z,1.845429,109.05190900000001,-132.08523499999998,-100.148204,NA,NA,NA,NA,11.965485999999999,4.3812310000000005,34.791541,6.509704,-243.318271,27.301097,16.83959,37.258595
2016-05-07T05:59:59Z,2016-05-07T02:37:33Z,24.226606,111.451425,-2.759518,-83.16386,NA,NA,NA,NA,27.121858,1.8778670000000002,41.234398999999996,10.31406,-337.127604,34.27158,16.83959,43.468281
2016-05-07T06:59:59Z,2016-05-07T03:37:33Z,18.854762,121.049391,-175.399422,-40.117826,NA,NA,NA,NA,28.71724,6.2588740000000005,48.965882,1.1842840000000001,-424.236352,48.212547,6.31556,21.734219999999997
2016-05-07T07:59:59Z,2016-05-07T04:37:33Z,29.673089,133.366832,293.07539199999997,19.912552,NA,NA,NA,NA,39.087344,3.130847,57.985923,18.683674,-473.374547,48.212547,6.31556,24.839063000000003
2016-05-07T08:59:59Z,2016-05-07T05:37:33Z,47.877657,110.73153099999999,41.4814,-51.684567,NA,NA,NA,NA,33.503467,4.3812310000000005,63.14022299999999,24.009757,-502.410758,60.410915,39.994202,0
2016-05-07T09:59:59Z,2016-05-07T06:37:33Z,38.10387,111.931289,-155.217208,-33.529066,NA,NA,NA,NA,39.885035,5.632993,68.294523,10.31406,-564.9503510000001,72.609194,33.679289000000004,6.215727
2016-05-07T10:59:59Z,2016-05-07T07:37:33Z,67.574418,182.076556,172.19984399999998,95.316224,NA,NA,NA,NA,53.445985,-2.502755,99.22019,30.857606,-645.3584,93.520644,69.463728,40.363279
2016-05-07T11:59:59Z,2016-05-07T08:37:33Z,70.26034100000001,128.887709,281.95980199999997,608.209068,NA,NA,NA,NA,61.423017,10.640106,163.649103,151.07557999999997,-419.769181,110.946897,383.102971,1148.806744
2016-05-07T12:59:59Z,2016-05-07T09:37:33Z,369.069214,93.69508499999999,2848.666561,2570.173375,NA,NA,NA,NA,175.494246,185.263158,796.339165,380.098384,1011.94088,166.710764,2753.291186,4017.7188399999995
2016-05-07T13:59:59Z,2016-05-07T10:37:33Z,574.765849,9.392849,4832.573448,3591.1276230000003,NA,NA,NA,NA,491.383888,364.893354,1149.409202,592.381882,2119.785448,724.349343,4113.096003,5399.390727
2016-05-07T14:59:59Z,2016-05-07T11:37:33Z,1061.3653940000002,71.459818,7687.420158,4753.0795259999995,NA,NA,NA,NA,911.7724270000001,525.746799,1514.07567,743.7956839999999,3017.675037,1830.9133310000002,5546.576251,7184.69858
2016-05-07T15:59:59Z,2016-05-07T12:37:33Z,1038.3861430000002,186.235671,8590.804302,4752.346372,NA,NA,NA,NA,1179.800002,552.659908,1477.9952409999999,695.0998040000001,3301.336907,2191.6359559999996,5893.894352,7141.229821999999
2016-05-07T16:59:59Z,2016-05-07T13:37:33Z,1047.4881300000002,236.54513899999998,9181.211374,4701.541050000001,NA,NA,NA,NA,985.958375,538.890589,1512.787178,694.338979,3274.533652,2397.265438,6058.081679,7035.6642010000005
2016-05-07T17:59:59Z,2016-05-07T14:37:33Z,946.617139,213.03003800000002,8866.835041,4510.322798,NA,NA,NA,NA,686.8208139999999,493.200729,1431.6068719999998,654.773771,2914.931134,2259.59828,5986.512153,6588.561067
2016-05-07T18:59:59Z,2016-05-07T15:37:33Z,776.210003,201.112583,8299.250057,3951.308631,NA,NA,NA,NA,575.1424539999999,399.317292,1466.3981489999999,560.4253070000001,2776.45032,1884.934688,5445.538063,5961.375124
2016-05-07T19:59:59Z,2016-05-07T16:37:33Z,608.339875,155.282189,7357.054226,3201.955997,NA,NA,NA,NA,504.14710500000007,375.533428,1271.823906,441.72929300000004,2501.7232489999997,1815.2298549999998,4622.4966030000005,5191.36417
2016-05-07T20:59:59Z,2016-05-07T17:37:33Z,349.22317400000003,114.330805,5648.710032,2136.6382869999998,NA,NA,NA,NA,228.94019,266.628718,979.316976,345.098239,2057.2452829999997,1217.511688,3117.448985,4039.4532190000004
2016-05-07T21:59:59Z,2016-05-07T18:37:33Z,137.109971,65.94094100000001,3421.063636,1231.498979,NA,NA,NA,NA,82.960916,158.975802,627.536026,209.662841,1644.037398,497.808679,1549.25223,2235.515671
2016-05-07T22:59:59Z,2016-05-07T19:37:33Z,57.278384,69.540166,2133.441537,658.868569,NA,NA,NA,NA,23.133322,80.113798,309.257992,77.27085699999999,1277.7346380000001,182.394329,694.6374950000001,1167.435803
2016-05-07T23:59:59Z,2016-05-07T20:37:33Z,14.229037,55.063239,1259.397988,338.219313,NA,NA,NA,NA,7.1793,40.68278,117.260339,1.1842840000000001,1029.809335,83.064964,303.114459,773.1159560000001
2016-05-08T00:59:59Z,2016-05-07T21:37:33Z,2.6630830000000003,83.217319,857.151596,191.95041700000002,NA,NA,NA,NA,4.786186000000001,23.157919,27.060124000000002,-4.903402000000001,831.022685,42.984662,130.507607,493.67625799999996
2016-05-08T01:59:59Z,2016-05-07T22:37:33Z,6.544331,83.53727699999999,709.200695,113.61826599999999,NA,NA,NA,NA,0,15.021336999999999,-3.866137,-8.707797,647.8709620000001,18.588015,42.099138,369.481102
2016-05-08T02:59:59Z,2016-05-07T23:37:33Z,29.875538,73.963584,460.093096,91.94884400000001,NA,NA,NA,NA,3.189783,7.510669,2.579624,-1.94394,487.054979,13.940967,25.259547,229.761253
2016-05-08T03:59:59Z,2016-05-08T00:37:35Z,3.763945,93.79943300000001,497.818139,33.382614999999994,NA,NA,NA,NA,0,3.130847,3.866137,-17.922772,344.10722300000003,1.7398330000000002,2.101594,167.66359599999998
2016-05-08T04:59:59Z,2016-05-08T01:37:35Z,35.023601,89.480314,371.446569,47.584932,NA,NA,NA,NA,2.393359,5.007112,0,-5.7488019999999995,181.057712,0,4.213966,99.356093
2016-05-08T05:59:59Z,2016-05-08T02:37:35Z,41.066925999999995,106.51676,279.695535,54.173692,NA,NA,NA,NA,14.358641,1.25298,0,-12.596689,58.212054,8.717008,-25.259547,40.363438
2016-05-08T06:59:59Z,2016-05-08T03:37:35Z,47.259484,89.320359,195.396076,33.236163999999995,NA,NA,NA,NA,15.156331,3.755318,12.885717,2.621786,-46.765264,17.426253,-42.099245,9.315642
2016-05-08T07:59:59Z,2016-05-08T04:37:35Z,49.273925000000006,88.280605,189.65179400000002,97.65889899999999,NA,NA,NA,NA,30.312663,0,29.637241000000003,21.642591999999997,-89.20287400000001,31.36722,-39.99431,3.0999149999999998
2016-05-08T08:59:59Z,2016-05-08T05:37:35Z,70.985083,99.158306,270.22522100000003,84.77445999999999,NA,NA,NA,NA,32.705776,9.388344,55.408739999999995,39.903586,-124.939784,50.536071,-35.784439,3.0999149999999998
2016-05-08T09:59:59Z,2016-05-08T06:37:35Z,63.300377000000005,99.398238,147.269309,136.898199,NA,NA,NA,NA,39.885076,8.13655,74.737315,49.794927,-171.84445000000002,66.219636,-14.734763,18.629059
2016-05-08T10:59:59Z,2016-05-08T07:37:35Z,60.316033999999995,74.283542,247.093346,131.334415,NA,NA,NA,NA,51.052870999999996,10.640106,85.045915,42.186215,-216.51536,81.903202,-2.101594,37.258595
2016-05-08T11:59:59Z,2016-05-08T08:37:35Z,-1.237899,16.05578,NA,18.155501,NA,NA,NA,NA,41.480458,10.640106,57.985857,14.794782,-272.35448299999996,55.763956,-23.154612,37.258595
2016-05-08T12:59:59Z,2016-05-08T09:37:35Z,69.492934,76.843013,214.646685,64.715637,NA,NA,NA,NA,50.25514,10.014225,65.71734,21.642591999999997,-258.953084,81.903202,44.204181000000005,288.75390899999996
2016-05-08T13:59:59Z,2016-05-08T10:37:35Z,128.21015899999998,64.685576,1785.2850039999998,1123.883669,NA,NA,NA,NA,98.117248,55.078236000000004,128.857497,105.338656,533.959417,233.51123700000002,1199.828224,2487.0109860000002
2016-05-08T14:59:59Z,2016-05-08T11:37:35Z,380.836019,26.453568,4036.839743,2770.615874,NA,NA,NA,NA,337.42758200000003,267.254599,784.742073,332.839733,1702.109592,747.584318,3176.3884679999996,4551.7579000000005
2016-05-08T15:59:59Z,2016-05-08T12:37:35Z,574.744837,13.976173,5593.039934,3572.972392,NA,NA,NA,NA,687.618464,419.345741,1202.240693,551.2100989999999,2510.656905,1343.560332,4254.129148999999,5548.425104999999
2016-05-08T16:59:59Z,2016-05-08T13:37:35Z,645.772401,26.773526999999998,6297.088425,3657.307589,NA,NA,NA,NA,697.1906730000001,456.89892399999997,1243.475092,539.036518,2718.378126,1475.9999619999999,4622.4966030000005,6032.787628
2016-05-08T17:59:59Z,2016-05-08T14:37:35Z,559.7484390000001,43.010102,6496.270013,3468.578462,NA,NA,NA,NA,564.772186,403.698555,1097.865543,513.927364,2680.407802,1239.003528,4521.458414,5672.62042
2016-05-08T18:59:59Z,2016-05-08T15:37:35Z,341.517181,61.886173,4727.691304,2324.4885289999997,NA,NA,NA,NA,309.508115,282.901881,737.0645519999999,354.905044,2291.768615,681.3648599999999,3530.022129,4309.578228
2016-05-08T19:59:59Z,2016-05-08T16:37:35Z,296.60258,32.692240999999996,4185.877094,1924.9214100000002,NA,NA,NA,NA,236.119571,272.88759200000004,749.950797,296.317862,2005.873331,562.866643,3066.929891,3803.4813249999997
2016-05-08T20:59:59Z,2016-05-08T17:37:35Z,179.093445,25.333788,2921.231147,1183.181883,NA,NA,NA,NA,131.620715,155.220484,568.2615450000001,240.77405499999998,1623.9355289999999,325.870119,2195.475242,2595.68129
2016-05-08T21:59:59Z,2016-05-08T18:37:35Z,58.077766000000004,-7.939135,1500.717312,442.174071,NA,NA,NA,NA,39.087385000000005,58.207673,278.332193,103.816929,1139.253595,118.498306,867.244455,1204.694556
2016-05-08T22:59:59Z,2016-05-08T19:37:35Z,40.320806,52.048177,1152.031303,194.878625,NA,NA,NA,NA,27.121858,23.157887,119.837522,25.446987,676.9071730000001,69.70492300000001,317.84933,611.6617279999999
2016-05-08T23:59:59Z,2016-05-08T20:37:35Z,7.642132999999999,56.367295999999996,510.548486,61.347986,NA,NA,NA,NA,19.144868,14.395456,52.831557000000004,10.990388,391.01200400000005,38.337703,128.402671,282.544223
2016-05-09T00:59:59Z,2016-05-08T21:37:35Z,-4.668388,46.529398,22.295147,11.859643,NA,NA,NA,NA,12.763218,12.517781000000001,27.060058,17.838236000000002,234.662963,22.654138,48.414159,124.195156
2016-05-09T01:59:59Z,2016-05-08T22:37:35Z,32.337679,94.039365,275.96950300000003,30.747218,NA,NA,NA,NA,23.931054,7.510669,23.194316,-0.42462799999999995,98.41590599999999,38.337703,12.62972,37.258595
2016-05-09T02:59:59Z,2016-05-08T23:37:35Z,44.402996,73.668045,225.733802,9.370607,NA,NA,NA,NA,26.324127,25.24421,-20.617265,24.601587000000002,-15.495296,31.36722,44.204181000000005,71.412346
2016-05-09T03:59:59Z,2016-05-09T00:37:36Z,14.783214,72.38831,41.454877,0,NA,NA,NA,NA,22.335631000000003,23.366535000000002,-14.174341,12.427578,-142.80823900000001,17.426164,31.574461,40.363438
2016-05-09T04:59:59Z,2016-05-09T01:37:36Z,51.640003,98.702764,255.54107799999997,2.338896,NA,NA,NA,NA,24.728745,19.611185,-6.445761,4.058003,-267.887312,20.911539,0,6.215727
2016-05-09T05:59:59Z,2016-05-09T02:37:36Z,40.747128000000004,75.507671,7.147443,21.523152,NA,NA,NA,NA,31.908045,22.114773,10.308665999999999,20.797193,-359.463345,26.139335,0,0
2016-05-09T06:59:59Z,2016-05-09T03:37:36Z,62.607564000000004,85.345618,173.4153,43.338846000000004,NA,NA,NA,NA,31.908045,20.862979,27.060124000000002,42.10164,-401.90083999999996,27.882023,14.734655,6.215727
2016-05-09T07:59:59Z,2016-05-09T04:37:36Z,63.95052499999999,86.785259,0.9351160000000001,72.329193,NA,NA,NA,NA,36.694272,18.359423,46.388698999999995,42.862504,-448.805507,40.080301999999996,16.839698,24.839063000000003
2016-05-09T08:59:59Z,2016-05-09T05:37:36Z,67.38256700000001,115.979142,110.07423,59.444574,NA,NA,NA,NA,37.491963000000005,22.114773,48.965882,51.992981,-462.206791,41.822989,27.364483,15.531369
2016-05-09T09:59:59Z,2016-05-09T06:37:36Z,56.564239,77.42727400000001,72.97012799999999,36.018190999999995,NA,NA,NA,NA,39.885035,20.862979,56.697365,45.145094,-500.17723,41.822989,25.259547,18.629217999999998
2016-05-09T10:59:59Z,2016-05-09T07:37:36Z,67.08410099999999,79.666786,151.059697,91.216769,NA,NA,NA,NA,46.266644,15.855867,72.160264,56.558240000000005,-593.986562,48.793473,27.364483,49.678126000000006
2016-05-09T11:59:59Z,2016-05-09T08:37:36Z,64.47277199999999,79.986745,522.2562509999999,642.324027,NA,NA,NA,NA,55.041367,25.24421,176.53482,145.580387,-384.032385,55.763956,389.41810100000004,1369.25315
2016-05-09T12:59:59Z,2016-05-09T09:37:36Z,124.309177,69.668885,2553.2041369999997,1850.3960829999999,NA,NA,NA,NA,141.193087,161.062125,554.087203,281.015824,705.943384,127.211299,2197.58007,3263.231307
2016-05-09T13:59:59Z,2016-05-09T10:37:36Z,376.03973,26.797898,4483.551032,2788.625374,NA,NA,NA,NA,347.79764600000004,324.419223,984.4709459999999,443.842694,1617.234144,545.4403,3445.823638,4334.417291000001
2016-05-09T14:59:59Z,2016-05-09T11:37:36Z,488.176838,29.757303999999998,5660.948444,3143.974762,NA,NA,NA,NA,528.078241,387.007967,1092.711573,482.647078,2092.9821930000003,880.023501,3944.699022,5051.643844
2016-05-09T15:59:59Z,2016-05-09T12:37:36Z,693.351592,34.796219,6745.973199,3686.443937,NA,NA,NA,NA,772.17468,441.460354,1154.5631720000001,520.6910270000001,2477.154552,1371.443158,4401.4757,5694.354799
2016-05-09T16:59:59Z,2016-05-09T13:37:36Z,435.100187,9.505484999999998,NA,2518.195906,NA,NA,NA,NA,337.427623,333.181749,481.927071,306.885491,2264.966504,909.647855,2976.416917,4430.667269
2016-05-09T17:59:59Z,2016-05-09T14:37:36Z,765.200006,82.066302,7032.559337000001,3804.014848,NA,NA,NA,NA,629.386334,464.618369,912.311407,554.1692499999999,2586.598698,1871.574558,4797.209145,6663.078256000001
2016-05-09T18:59:59Z,2016-05-09T15:37:36Z,697.6043010000001,169.807906,7393.976181,3793.326993,NA,NA,NA,NA,662.092029,413.921396,1387.795488,619.604437,2570.963656,1638.063142,5049.804617000001,5983.109501999999
2016-05-09T19:59:59Z,2016-05-09T16:37:36Z,412.523504,126.13704800000001,5301.239966,2398.13587,NA,NA,NA,NA,335.034469,275.599861,855.613779,392.86433999999997,2135.420489,850.39888,3580.541223,4123.28446
2016-05-09T20:59:59Z,2016-05-09T17:37:36Z,242.04209400000002,83.10605699999999,3427.8678459999996,1258.292833,NA,NA,NA,NA,143.586201,157.306807,529.604263,249.820035,1652.971054,411.25851800000004,2157.586191,2409.389112
2016-05-09T21:59:59Z,2016-05-09T18:37:36Z,69.24772999999999,50.392925999999996,1834.873437,618.0188479999999,NA,NA,NA,NA,59.029903000000004,90.336671,364.666733,150.906508,1114.6843259999998,212.599698,881.97911,1130.177367
