TIMESTAMP,solar_TIMESTAMP,ITA_REN_Pab_Jt_1,ITA_REN_Pab_Jt_2,ITA_REN_Pab_Jt_3,ITA_REN_Pab_Jt_4,ITA_REN_Pab_Jt_5,ITA_REN_Lde_Jt_6,ITA_REN_Pce_Jt_7,ITA_REN_Pab_Jt_8
2016-06-28T07:40:00Z,2016-06-28T08:22:02Z,308.1778934784,475.5136041464,2487.0527552000003,5099.731707466401,1396.86576752,4323.823693527001,1062.14109135,2022.86505806
2016-06-28T07:50:00Z,2016-06-28T08:32:02Z,397.1311960352,545.559850108,2528.43359304,5125.3027331796,1594.8835582000002,4343.227923527999,1172.33808715,2186.2270590519997
2016-06-28T08:00:00Z,2016-06-28T08:42:02Z,399.11013697280003,644.5835376624,2798.66592648,5271.2288590836,1706.9870918400002,4421.008708974,1304.61700295,2285.717972988
2016-06-28T08:10:00Z,2016-06-28T08:52:02Z,412.532934528,717.2056056056,2784.56732568,5428.5394841232,1975.0935010399999,4399.550468352,1368.2833351000002,2427.789515024
2016-06-28T08:20:00Z,2016-06-28T09:02:02Z,467.15430882559997,835.5472507672,3122.41516328,5867.2210297231995,2188.9381124399997,4356.687050235,1421.69767585,2591.151419412
2016-06-28T08:30:00Z,2016-06-28T09:12:02Z,484.0104604896,886.9193430623999,3125.6538758399997,5837.4945828832,2380.17338528,4269.069458901,1465.64825445,2703.601373532
2016-06-28T08:40:00Z,2016-06-28T09:22:02Z,496.86112196159996,1067.0795033456,3279.72590472,5906.9779029404,2659.58446376,4298.203148694,1526.9489952,2853.078191792
2016-06-28T08:50:00Z,2016-06-28T09:32:02Z,497.12341571200005,1131.9742400592002,3109.59220144,6033.3867745068,2825.94932232,4270.906744260001,1626.8935067000002,2822.974356708
2016-06-28T09:00:00Z,2016-06-28T09:42:02Z,479.075264096,1162.7402280048,2651.6602448,6003.6596485932005,3078.2298565600004,4261.123408113,1678.7306496,2935.424310828
2016-06-28T09:10:00Z,2016-06-28T09:52:02Z,501.653373936,1315.8547626632,2634.09468376,5918.6342012844,3292.07446796,4224.0977471940005,1723.4698682,3018.2527736360003
2016-06-28T09:20:00Z,2016-06-28T10:02:02Z,494.4770025888,1423.2494506727999,2893.9239832000003,5836.861516519601,3661.92171848,4264.90715469,1713.00387605,3098.304354464
2016-06-28T09:30:00Z,2016-06-28T10:12:02Z,549.6704532352001,1490.7200093679999,3184.96148744,5984.414702769201,3893.8528076800003,4344.633791433,1770.3614168,3228.34193622
2016-06-28T09:40:00Z,2016-06-28T10:22:02Z,564.2378216288,1619.3648077408,3026.96384968,5548.0813936780005,4087.34986556,4430.197982067,1761.47270465,3276.9204168680003
2016-06-28T09:50:00Z,2016-06-28T10:32:02Z,602.8375338303999,1652.7065503104,3181.0365963199997,5463.0561161376,4323.8031062,4229.718982437001,1815.67560325,3364.3772739200003
2016-06-28T10:00:00Z,2016-06-28T10:42:02Z,661.4643385856001,1718.24522568,3118.3937334400002,5587.8389459688,4616.77969324,4289.98710621,1847.79625325,3539.773138588
2016-06-28T10:10:00Z,2016-06-28T10:52:02Z,707.502596416,1875.2235269896,3215.25365104,5553.2319971656,4746.970413999999,4636.297607019001,1911.462914,3661.47949478
2016-06-28T10:20:00Z,2016-06-28T11:02:02Z,766.7017164576,1855.1181590384,3393.59852872,5468.2060405515995,5035.4248496,4431.927108102001,1938.0634126,3771.15304994
2016-06-28T10:30:00Z,2016-06-28T11:12:02Z,772.1136530976,2001.1493011232,3070.89686264,4835.0765231068,5195.00742676,4313.175286095,1972.55022905,3949.3250237559996
2016-06-28T10:40:00Z,2016-06-28T11:22:02Z,818.151910928,1999.0744849704001,3278.71493976,4849.2630496844,5214.413476199999,4453.223922966,2074.0719384,3983.0930485599997
2016-06-28T10:50:00Z,2016-06-28T11:32:02Z,820.1309713344001,2076.8480621616,3247.27920504,4983.8038276108,5529.998456040001,4439.549087532,2103.0382748499997,4159.414959172001
2016-06-28T11:00:00Z,2016-06-28T11:42:02Z,803.7993474368001,2095.3791482856,3175.96795464,4923.174438918801,5556.18796908,4443.386303849999,2154.08661345,4300.5608416800005
2016-06-28T11:10:00Z,2016-06-28T11:52:02Z,742.2638955424001,2190.5391365464,3278.0291200799998,4938.9868374632,5471.59210148,4425.819359208,2222.48519635,4363.950164588
2016-06-28T11:20:00Z,2016-06-28T12:02:02Z,687.5947934592001,2241.9113635568,3090.5577445599997,4782.3990862708,5766.8295278,4301.2303899240005,2219.1170463500002,4376.427440624
2016-06-28T11:30:00Z,2016-06-28T12:12:02Z,763.9597880288001,2388.5865116552,2979.37044016,4915.313822462,5661.88516092,4254.47547252,2229.15594065,4487.0254960639995
2016-06-28T11:40:00Z,2016-06-28T12:22:02Z,783.1046632288001,2530.7539544464,3149.04675088,4981.5453985856,5731.031802480001,4326.418500768,2283.3589214,4617.98902716
2016-06-28T11:50:00Z,2016-06-28T12:32:02Z,747.318262064,2761.7851338384003,3180.0249136,5029.886101643599,5944.87546812,4386.686421234,2333.61837355,4594.364905376
2016-06-28T12:00:00Z,2016-06-28T12:42:02Z,768.7518608,2838.2705642872,3141.65454064,5087.985431870399,6165.50330668,4390.523637552,2363.37335,4632.761324424
2016-06-28T12:10:00Z,2016-06-28T12:52:02Z,740.4042442016,3033.8849155264,3189.97001672,5041.9936443948,6499.1757100800005,4371.010841613,2369.46888,4680.414145543999
2016-06-28T12:20:00Z,2016-06-28T13:02:02Z,717.7784663104,3122.6057866576,3037.17326792,5095.2141703424,6471.10295244,4332.039736011,2373.98713,4683.6343432799995
2016-06-28T12:30:00Z,2016-06-28T13:12:02Z,685.4252400512,3319.508149924,3179.11048736,5085.0034499244,6449.8124762,4633.595250375,2375.35082,4612.801778776
2016-06-28T12:40:00Z,2016-06-28T13:22:02Z,686.2597296192,3419.8195800751996,3005.50838832,5271.5902960072,6528.00223844,4394.199224805,2350.6891435499997,4598.43396246
2016-06-28T12:50:00Z,2016-06-28T13:32:02Z,649.9010729024,3648.2752069159997,3029.55209224,5225.5985085316,6551.930675760001,4584.839792090999,2324.45043355,4609.986061988
2016-06-28T13:00:00Z,2016-06-28T13:42:02Z,629.564138016,3771.1246247424,3093.47149128,5293.4564659272,6942.12642556,4475.817226569,2364.4577299999996,4744.651651572
2016-06-28T13:10:00Z,2016-06-28T13:52:02Z,635.5483899424,3836.6634348272,2817.58015856,5289.7519496708,6767.0936766,4460.196743144999,2376.07382215,4779.3453359039995
2016-06-28T13:20:00Z,2016-06-28T14:02:02Z,590.6067362271999,4067.6945468616,3094.74730968,5419.4135837812,6815.89158244,4485.438933651,2474.4409715,4841.808612868001
2016-06-28T13:30:00Z,2016-06-28T14:12:02Z,574.847427616,4068.1954179751997,3051.17533,5373.4214567688005,7018.43199744,4617.703962027,2513.65962795,4829.293564668
2016-06-28T13:40:00Z,2016-06-28T14:22:02Z,580.2594239904,4131.1581366479995,2886.243054,5359.9588226488,6945.14056268,4639.054043325,2567.8626087000002,4744.5750446
2016-06-28T13:50:00Z,2016-06-28T14:32:02Z,533.6011828224,4147.757676234401,2979.6351141600003,5309.0887401991995,6837.93606584,4670.134194335999,2575.5354187,4554.330275695999
2016-06-28T14:00:00Z,2016-06-28T14:42:02Z,538.4411625824,4256.440578344,2771.35946504,5207.7982917916,6891.25494092,4718.726397099,2576.1104687,4414.0710247
2016-06-28T14:10:00Z,2016-06-28T14:52:02Z,569.0300736032,4321.9790516408,2823.1427985600003,5275.6562491872,6675.52708492,5028.065519958,2553.8149587,4335.8325077439995
2016-06-28T14:20:00Z,2016-06-28T15:02:02Z,552.69850944,4363.6915925928,2980.6828643199997,5219.9060043112,6785.36954284,5158.384087116,2570.9516951500004,4295.546707664
2016-06-28T14:30:00Z,2016-06-28T15:12:02Z,599.3090228223999,4369.343972954401,2798.4132749600003,5025.9101257156,7184.60841332,5150.54700888,2589.66562945,4133.997094316001
2016-06-28T14:40:00Z,2016-06-28T15:22:02Z,652.7859457504001,4322.1938550272,2560.66388808,4859.563577586,6986.96703512,4955.905969755,2569.73554655,4015.0293649200003
2016-06-28T14:50:00Z,2016-06-28T15:32:02Z,687.9524830464,4199.7020386992,2768.4823240799997,4787.54951999,7128.46218872,4790.453513313,2537.18755225,3980.29684578
2016-06-28T15:00:00Z,2016-06-28T15:42:02Z,703.6641833408,4001.8694669767997,2059.1595928799998,4530.122904334,6765.77505072,4553.003745654,2416.3111385999996,3708.592589352
2016-06-28T15:10:00Z,2016-06-28T15:52:02Z,726.814429264,3945.70380372,1843.94894664,4344.2592716352,6645.004336,4541.274761517,2353.7944957,3578.516172788
2016-06-28T15:20:00Z,2016-06-28T16:02:02Z,772.2804912768,3848.3259991216,2072.57201512,4182.792206858399,6901.80607592,4449.764857667999,2277.0826614000002,3398.4533688799997
2016-06-28T15:30:00Z,2016-06-28T16:12:02Z,813.1689867488,3760.6070722904,2124.35481032,4091.2607251564,7045.56230524,4430.252265036,2187.7520942,3252.6409335480002
2016-06-28T15:40:00Z,2016-06-28T16:22:02Z,805.9927946048,3712.1682014024,2214.27991024,3957.4421420036,6694.17936364,4330.958955999,2172.5541799000002,3152.1860082959997
2016-06-28T15:50:00Z,2016-06-28T16:32:02Z,793.0942858784,3467.3283098648,2524.3879388,3732.5448494716,6496.53822188,4293.933295080001,2108.4602569999997,2956.3870890159997
2016-06-28T16:00:00Z,2016-06-28T16:42:02Z,812.2392805472,3289.4577017632,2525.89272264,3689.8056547715996,6497.8570842,4107.075864449999,1986.0064812,2902.215912996
2016-06-28T16:10:00Z,2016-06-28T16:52:02Z,799.340951024,3222.3448792816002,2165.04964904,3570.625012372,6288.9115096000005,3978.594582651,1901.407754,2816.572119816
2016-06-28T16:20:00Z,2016-06-28T17:02:02Z,787.0148173184,2957.5424852624,2336.45917072,3440.0600406052,6287.96953264,3896.814138594,1852.29807325,2605.962165068
2016-06-28T16:30:00Z,2016-06-28T17:12:02Z,749.5117092319999,2768.7252567968003,2324.09485752,3299.7359323644,6219.20001288,3803.358586755,1792.14767895,2594.372003564
2016-06-28T16:40:00Z,2016-06-28T17:22:02Z,689.1207684415999,2471.7259973351997,2332.5342796,3122.0042060256,6021.55863468,3528.937644453,1797.45473325,2448.559181816
2016-06-28T16:50:00Z,2016-06-28T17:32:02Z,645.3234466271999,2177.3027619279997,2266.42427704,2835.3027274736,5663.39270236,3229.2194154480003,1691.56256175,2285.158346016
2016-06-28T17:00:00Z,2016-06-28T17:42:02Z,576.3493893696,2042.5762458511997,2176.041964,2668.9563491124,5388.88066068,3199.977566331,1661.3804053000001,2194.8862551959996
2016-06-28T17:10:00Z,2016-06-28T17:52:02Z,521.6803470208,1891.7511960168001,2014.5766482399997,2442.4318264664,5114.368619000001,3046.200014364,1650.12577315,2043.5193796759997
2016-06-28T17:20:00Z,2016-06-28T18:02:02Z,468.7279518592,1784.7143115784002,1993.54305032,2389.9345139028,4930.29251292,2886.58531512,1576.5680880999998,1855.125640016
2016-06-28T17:30:00Z,2016-06-28T18:12:02Z,415.7754969632,1632.6014517895999,1929.16643816,2192.6860425316004,4619.60538768,2701.673735787,1473.0418366,1716.718384304
2016-06-28T17:40:00Z,2016-06-28T18:22:02Z,346.2291841536,1461.170230248,1913.33444696,2091.3959336608,4293.092151039999,2532.329170137,1464.15312445,1592.195924908
2016-06-28T17:50:00Z,2016-06-28T18:32:02Z,290.41592937279995,1300.0423639904,1731.0644987199998,1892.5205717124002,4106.75496924,2353.255551309,1405.5798458499999,1437.126701088
2016-06-28T18:00:00Z,2016-06-28T18:42:02Z,255.7738601088,1196.8689767728001,1619.8771943200002,1747.3178289608,3868.41777468,2117.751634947,1290.2242408,1345.928564324
2016-06-28T18:10:00Z,2016-06-28T18:52:02Z,246.8809013088,1055.0592028376,1595.3766361599999,1610.246483264,3598.427648,1960.082177079,1192.2185514500002,1200.115742576
2016-06-28T18:20:00Z,2016-06-28T19:02:02Z,220.2497526944,928.060085348,1617.6858730400002,1455.2849435752,3342.0020841200003,1740.145477707,1106.83118425,1138.539193728
2016-06-28T18:30:00Z,2016-06-28T19:12:02Z,196.4795234336,841.6289684712,1425.01396744,1362.127420138,3171.49243236,1450.157318415,1003.3049327500001,1005.685605372
2016-06-28T18:40:00Z,2016-06-28T19:22:02Z,177.28692044800002,735.2358206160001,1310.3589850399999,1200.6596762876002,2887.9360877999998,1247.733077409,945.52012985,980.2107441559999
2016-06-28T18:50:00Z,2016-06-28T19:32:02Z,151.8001037344,621.7594149024001,1232.11273752,1112.3809571296,2733.2527838799997,1080.334363056,870.3853291,851.059890516
2016-06-28T19:00:00Z,2016-06-28T19:42:02Z,125.16901485439999,552.0707704392,1143.46399432,933.0228495188,2454.21859076,891.5310811290001,766.8590776000001,807.071065908
2016-06-28T19:10:00Z,2016-06-28T19:52:02Z,119.7091712256,471.4353035392,985.46599768,867.5148263159999,2378.66631672,794.183826696,705.9198789999999,700.1366205639999
2016-06-28T19:20:00Z,2016-06-28T20:02:02Z,94.794610064,411.4058736312,986.9714992800001,793.8738781428,2104.15427504,642.3523293330001,612.64619395,604.310089556
2016-06-28T19:30:00Z,2016-06-28T20:12:02Z,94.484588528,361.03545620560004,896.58882736,707.2218797936,1960.77469464,513.870844227,554.07275105,561.247117684
2016-06-28T19:40:00Z,2016-06-28T20:22:02Z,86.1639450144,290.7030078016,766.3304603199999,592.9207207468,1765.3943921599998,418.469644398,466.31946385,491.33953648
2016-06-28T19:50:00Z,2016-06-28T20:32:02Z,66.3992059456,249.34779891760002,776.50417,546.929272808,1581.31875896,367.82302439999995,424.30778955,425.13459338800004
2016-06-28T20:00:00Z,2016-06-28T20:42:02Z,68.3780871488,228.598559668,651.44723024,500.9374853324,1474.11402568,258.80045887800003,356.2705845,386.699822552
2016-06-28T20:10:00Z,2016-06-28T20:52:02Z,48.0410327936,203.3418845416,680.69200256,469.5838083784,1473.17181228,225.66670386,303.21770375,323.272051252
2016-06-28T20:20:00Z,2016-06-28T21:02:02Z,58.0307151776,156.19116039600001,562.56970104,470.7586057064,1302.6616876399999,188.641246248,254.8968273,314.458868332
2016-06-28T20:30:00Z,2016-06-28T21:12:02Z,32.543958198400006,147.676822968,527.66646776,415.00836083039997,1186.41312436,169.12845030900002,226.29195085,258.43646986000005
2016-06-28T20:40:00Z,2016-06-28T21:22:02Z,49.3999903936,128.859467044,543.04142528,442.2055980472,1079.20815464,256.63808562599996,194.5325144,217.224623836
2016-06-28T20:50:00Z,2016-06-28T21:32:02Z,44.5125217856,99.73909262400001,443.99018639999997,370.1917102196,951.65492208,71.727116214,138.32523795,197.30342997600002
2016-06-28T21:00:00Z,2016-06-28T21:42:02Z,36.763835152,84.785368636,448.96282768000003,288.4185161496,930.36444584,79.45644173999999,127.85916365,176.456479984
2016-06-28T21:10:00Z,2016-06-28T21:52:02Z,33.5929539968,60.816436106400005,342.97659168,313.98954186279997,811.85504328,36.593023623,98.4656472,132.467655376
2016-06-28T21:20:00Z,2016-06-28T22:02:02Z,30.4220131072,54.8780553752,398.22724432,279.3829325964,767.9559378,57.943511535,91.9429372,132.91116434
2016-06-28T21:30:00Z,2016-06-28T22:12:02Z,24.9622889472,42.5000860112,243.69692568000002,210.6212980076,708.2300116,46.214324091,90.94062505,106.510353784
2016-06-28T21:40:00Z,2016-06-28T22:22:02Z,33.807579696,31.4099939592,352.69272936,215.049027648,650.76539756,61.727461419,70.22239505,92.143117092
2016-06-28T21:50:00Z,2016-06-28T22:32:02Z,18.048271084800003,9.3730121128,340.32805728,159.2991223088,636.2579120400001,0,51.08128075,69.44494464799999
2016-06-28T22:00:00Z,2016-06-28T22:42:02Z,13.7328788256,0,244.74413751999998,175.1115208532,590.0974944000001,0,55.59953075,70.81411313999999
2016-06-28T22:10:00Z,2016-06-28T22:52:02Z,18.5727391168,20.6777054784,223.71089848,111.22919984880001,546.19815248,0,50.6540186,66.62922786
2016-06-28T22:20:00Z,2016-06-28T23:02:02Z,3.9577743532799996,0,183.60623792,122.1624545772,438.99318275999997,0,17.317302150000003,44.856618340000004
2016-06-28T22:30:00Z,2016-06-28T23:12:02Z,5.936601795520001,0,254.46027519999998,175.382640988,453.87802652,0,16.31507215,17.530051652
2016-06-28T22:40:00Z,2016-06-28T23:22:02Z,0,0,167.54528128,124.511539928,466.50132168000005,0,14.52412,22.601761652
2016-06-28T22:50:00Z,2016-06-28T23:32:02Z,4.1722865571200005,0,158.64810776,104.5427016464,429.38449760000003,16.5941409777,16.67645,18.41706958
2016-06-28T23:00:00Z,2016-06-28T23:42:02Z,0,0,231.23571488,104.0911177024,360.61545072,6.8107235079,12.5198243,36.448399388
2016-06-28T23:10:00Z,2016-06-28T23:52:02Z,0,0,66.30308,126.4088715664,262.454311,0,12.306152149999999,21.155599772
2016-06-28T23:20:00Z,2016-06-29T00:01:51Z,0,0,144.09193496,106.44037282160001,356.47042108,0,10.515282149999999,16.045151567999998
2016-06-28T23:30:00Z,2016-06-29T00:11:51Z,0,0,77.98157352,39.305289273199996,256.04820564000005,0,9.51305215,0
2016-06-28T23:40:00Z,2016-06-29T00:21:51Z,0,0,55.214226319999995,45.359060648799996,223.45329655999998,0,9.29938,0
2016-06-28T23:50:00Z,2016-06-29T00:31:51Z,0,0,101.796312,0,321.99155808,0,10.66307,0
2016-06-29T00:00:00Z,2016-06-29T00:41:51Z,0,0,110.23609296000001,36.323646864,110.78490776,0,6.5062553549999995,2.0827919003999997
2016-06-29T00:10:00Z,2016-06-29T00:51:51Z,0,0,87.46874575999999,53.7620871436,261.32365491999997,0,5.50414858,0
2016-06-29T00:20:00Z,2016-06-29T01:01:51Z,0,0,102.84388272,38.672901983200006,131.50934664,0,7.65647858,3.8956818851999997
2016-06-29T00:30:00Z,2016-06-29T01:11:51Z,0,0,33.26584328,15.451063481839999,153.1764718,0,4.288279289999999,0
2016-06-29T00:40:00Z,2016-06-29T01:21:51Z,0,0,81.58167824,21.5050725332,122.84263844,0,0,14.039362716
2016-06-29T00:50:00Z,2016-06-29T01:31:51Z,0,0,86.55396064,48.70230975,178.423535,0,0,0.59793722028
2016-06-29T01:00:00Z,2016-06-29T01:41:51Z,0,0,171.27781272000001,7.59019237244,78.00131956,0,0,0
2016-06-29T01:10:00Z,2016-06-29T01:51:51Z,0,0,58.35675904,39.6667261968,187.84377748,0,2.645188925,0
2016-06-29T01:20:00Z,2016-06-29T02:01:51Z,0,0,28.654414720000002,29.4563453156,132.64000272,0,0,32.475753096000005
2016-06-29T01:30:00Z,2016-06-29T02:11:51Z,0,8.8004725128,49.23079952,71.291693054,88.74042436,0,0,14.405878291999999
2016-06-29T01:40:00Z,2016-06-29T02:21:51Z,0,6.7255890024000005,69.806646,0,212.14862728,23.458578195,0,0
2016-06-29T01:50:00Z,2016-06-29T02:31:51Z,0,0,90.38267192,37.8595415788,71.0301226,0,0,0
2016-06-29T02:00:00Z,2016-06-29T02:41:51Z,0,0,0,0,0,0,0,0
2016-06-29T02:10:00Z,2016-06-29T02:51:51Z,0,0.375637169376,0,63.961093542,122.13639216,0,0,0
2016-06-29T02:20:00Z,2016-06-29T03:01:51Z,0,12.986208492000001,26.99333864,98.6471544196,43.051704519999994,0,0,0
2016-06-29T02:30:00Z,2016-06-29T03:11:51Z,0,3.05879618088,0,61.7700625716,49.88151036,0,0,0
2016-06-29T02:40:00Z,2016-06-29T03:21:51Z,0,7.941932543199999,41.85025288,34.6521071976,0.18849280528,2.5947665796,0,0
2016-06-29T02:50:00Z,2016-06-29T03:31:51Z,0,8.3175858784,31.07506032,64.45817541720001,97.454657,0,0,0
2016-06-29T03:00:00Z,2016-06-29T03:41:51Z,12.588427456,9.9811165256,30.70164568,73.1212871008,0,6.8107235079,0,0
2016-06-29T03:10:00Z,2016-06-29T03:51:51Z,0,0,12.990971512,57.3880006308,0,19.6209959244,0,0
2016-06-29T03:20:00Z,2016-06-29T04:01:51Z,0,3.00509870216,14.351629144,20.5112483196,43.33448676,5.1891672066,0,0
2016-06-29T03:30:00Z,2016-06-29T04:11:51Z,0,0,20.91337312,34.053164282400004,0,0,0,0
2016-06-29T03:40:00Z,2016-06-29T04:21:51Z,0,0,0,0,0,0,0,0
2016-06-29T03:50:00Z,2016-06-29T04:31:51Z,0,14.434935752800001,0,7.46592190364,43.475405,0,0,0
2016-06-29T04:00:00Z,2016-06-29T04:41:51Z,0,6.4394067672799995,12.858616567999999,17.7553978824,23.174051856000002,0,0,0
2016-06-29T04:10:00Z,2016-06-29T04:51:51Z,0,4.8831565696,73.16558336,10.15408567976,14.177486212,0,0,0
2016-06-29T04:20:00Z,2016-06-29T05:01:51Z,6.8664095456,14.9179571024,38.11790088,33.454560904000004,0,0,0,0
2016-06-29T04:30:00Z,2016-06-29T05:11:51Z,1.71658147936,0,88.02303592000001,81.15167195759999,0,5.351243547,0,0
2016-06-29T04:40:00Z,2016-06-29T05:21:51Z,0,6.01006942488,0,52.4068260064,70.84167992,64.862658666,0,0
2016-06-29T04:50:00Z,2016-06-29T05:31:51Z,0,0,0,51.3111407528,0,64.05187035,0,0
2016-06-29T05:00:00Z,2016-06-29T05:41:51Z,0,0,0,25.8195666508,0,71.024283915,0,0
2016-06-29T05:10:00Z,2016-06-29T05:51:51Z,0,0.69757551288,0,42.6145846944,0,107.185280163,0,0
2016-06-29T05:20:00Z,2016-06-29T06:01:51Z,0,19.74756438,0,38.2661368968,7.724683952,119.995450926,0,0
2016-06-29T05:30:00Z,2016-06-29T06:11:51Z,0,0,0,56.687875749199996,12.293863308,173.66890554,6.736390365,0
2016-06-29T05:40:00Z,2016-06-29T06:21:51Z,0,0,0,47.4599445988,0,178.695671115,7.996020959999999,0
2016-06-29T05:50:00Z,2016-06-29T06:31:51Z,0,26.669837574400002,0,101.6629202772,7.8660514280000005,230.423477739,5.312418695000001,5.9975434152
2016-06-29T06:00:00Z,2016-06-29T06:41:51Z,0,10.9470245096,0,59.9066846132,0,305.501499927,5.783401075,24.530363908000002
2016-06-29T06:10:00Z,2016-06-29T06:51:51Z,0,20.9817576848,0,21.40355103,0,366.958156422,38.58889455,26.401196972
2016-06-29T06:20:00Z,2016-06-29T07:01:51Z,0,32.3043008144,0,26.8133908644,0,504.30403003500004,38.2712205,42.156826352
2016-06-29T06:30:00Z,2016-06-29T07:11:51Z,0,45.558727269600006,0,81.016027006,23.88091288,633.866295153,39.53082645,64.392265636
2016-06-29T06:40:00Z,2016-06-29T07:21:51Z,0,45.290509306400004,0,141.7245277724,64.62449012,675.8648452919999,54.9861167,109.769386328
2016-06-29T06:50:00Z,2016-06-29T07:31:51Z,0,60.476684372,0,182.9157742012,51.10626956,721.7546914110001,57.82300265,105.160506092
2016-06-29T07:00:00Z,2016-06-29T07:41:51Z,0,92.4053318512,0,110.257785064,137.0678146,870.775672806,81.1648572,144.983476408
2016-06-29T07:10:00Z,2016-06-29T07:51:51Z,10.2995844512,94.7127337968,0,258.7930815076,116.76636688,1004.229640518,79.26990315,170.921650408
2016-06-29T07:20:00Z,2016-06-29T08:01:51Z,0,133.724706492,86.87892647999999,304.86347175239996,132.64000272,1120.170946557,81.31823125,206.116516292
2016-06-29T07:30:00Z,2016-06-29T08:11:51Z,14.8772107264,147.62313896080002,41.42892776,307.021058348,263.81998844,1551.342602394,117.27824365000001,260.75061868
2016-06-29T07:40:00Z,2016-06-29T08:21:51Z,26.3213062816,197.5821361656,110.40494600000001,514.1070991939999,272.91087000000005,1856.032907391,130.3676139,358.891008696
2016-06-29T07:50:00Z,2016-06-29T08:31:51Z,59.50890264,273.2986122528,142.97222936,685.4120729824,347.56750932,2045.9169693299998,173.42530415,463.511498428
2016-06-29T08:00:00Z,2016-06-29T08:41:51Z,81.252522912,330.9848733296,100.98954976,853.4642842268,469.70390148,2391.470151564,244.87444515,597.753286264
2016-06-29T08:10:00Z,2016-06-29T08:51:51Z,107.0015736416,388.027263108,128.35612360000002,1136.9919425408,562.4484372400001,2713.673321541,263.4842954,721.812722688
2016-06-29T08:20:00Z,2016-06-29T09:01:51Z,141.3336213696,483.7058375312,174.79322176,1384.7388733340001,571.5393187999999,3026.146828419,335.7220764,844.021033264
2016-06-29T08:30:00Z,2016-06-29T09:11:51Z,199.6981921088,533.0209634376,392.86916592,1638.9913292152,822.5475693999999,3282.190850991,419.00073525,975.485649308
2016-06-29T08:40:00Z,2016-06-29T09:21:51Z,253.4850768384,678.926887744,662.9572296,2169.7355618408,980.85809936,4563.706029440999,536.19132485,1229.13954494
2016-06-29T08:50:00Z,2016-06-29T09:31:51Z,302.69433529279996,820.969247472,898.37066656,3549.4705115848,1263.51951852,5185.572332226,740.92144735,1700.3261345639999
2016-06-29T09:00:00Z,2016-06-29T09:41:51Z,383.37466238720003,1021.6100922536,840.78460232,4790.9603369144,1591.3984326,5062.171692357,894.3897234,2084.4997625160004
2016-06-29T09:10:00Z,2016-06-29T09:51:51Z,443.4557608448,1166.2281392480002,880.2868828000001,5381.8815254460005,1740.66560544,5146.979377643999,1072.3060859,2393.693809452
2016-06-29T09:20:00Z,2016-06-29T10:01:51Z,523.563951856,1373.9524439607999,1880.27316528,6488.3779702947995,2247.1569700799996,5984.837207466,1273.8818127,2869.508889924
2016-06-29T09:30:00Z,2016-06-29T10:11:51Z,648.3036555775999,1492.1690060592,2415.62128,6763.775080396,2762.6919282800004,6231.151160325,1467.57072875,3197.21612742
2016-06-29T09:40:00Z,2016-06-29T10:21:51Z,674.0527063072001,1586.559770528,2451.65588248,6598.4106424604,2954.91622964,6487.1951828969995,1628.1368469499998,3366.633653548
2016-06-29T09:50:00Z,2016-06-29T10:31:51Z,715.2512233151999,1747.9201552207999,2744.28232792,7046.2067139196,3280.5345408800003,6550.59830061,1841.5420094499998,3590.6656714520004
2016-06-29T10:00:00Z,2016-06-29T10:41:51Z,825.6860913311999,1866.1367173192,2950.22220656,7380.154059118,3669.45824348,6722.969090955,1990.2784455,3727.684824288
2016-06-29T10:10:00Z,2016-06-29T10:51:51Z,869.7454679584,1952.800217916,3211.64170328,7479.8957104124,3981.51033684,6801.938409123,2123.24191725,3862.8520784439997
2016-06-29T10:20:00Z,2016-06-29T11:01:51Z,914.9493556896,1980.221496876,3665.50414016,7122.614547476,4390.78253872,6797.236731441,2229.3914647,3973.952184872
2016-06-29T10:30:00Z,2016-06-29T11:11:51Z,958.4367157024,2034.6878625999998,3557.64006456,6511.61128514,4564.92036228,6596.001429771,2266.9288392500002,4083.201068848
2016-06-29T10:40:00Z,2016-06-29T11:21:51Z,964.730869696,2279.7606093608,4077.3840768799996,6572.320125443201,4958.36479768,6546.543952416,2237.4312387500004,4235.956337056
2016-06-29T10:50:00Z,2016-06-29T11:31:51Z,967.5919085184,2305.8936068631997,3740.6683262399997,6764.7685650728,5182.24274048,6650.8099473659995,2288.3752468499997,4201.726158716
2016-06-29T11:00:00Z,2016-06-29T11:41:51Z,933.8319968736,2302.4057629776,3695.21832752,6752.2882109152,5272.72596408,6688.916591604,2296.73269495,4289.683521092
2016-06-29T11:10:00Z,2016-06-29T11:51:51Z,924.6767443232001,2243.5388578879997,4012.1170834399995,6678.0028218955995,5489.82067972,6668.647696932,2294.0492652,4402.6355262
2016-06-29T11:20:00Z,2016-06-29T12:01:51Z,892.6335993344001,2419.7098990264003,3827.9683984,6725.6999329492,5639.087379680001,6593.8937461020005,2289.7883911500003,4501.70099612
2016-06-29T11:30:00Z,2016-06-29T12:11:51Z,917.8104542463999,2523.1158046791998,3744.37663328,6561.9632344328,5813.22520324,6563.894781717,2226.3793528,4556.335484924
2016-06-29T11:40:00Z,2016-06-29T12:21:51Z,912.0883168672001,2670.9536796688,3522.08672016,6512.075431945599,5718.31416776,6617.568642945,2192.9385522999996,4647.996354848
