TIMESTAMP,solar_TIMESTAMP,ta,vpd,sw_in,ws,precip,ppfd_in,rh,ext_rad
2006-07-31T09:00:00Z,2006-07-31T18:50:51Z,,,,,OUT_WARN,CALCULATED,CALCULATED,CALCULATED
2006-07-31T09:30:00Z,2006-07-31T19:20:51Z,,,,,OUT_WARN,CALCULATED,CALCULATED,CALCULATED
2006-07-31T10:00:00Z,2006-07-31T19:50:51Z,,,,,,CALCULATED,CALCULATED,CALCULATED
2006-07-31T10:30:00Z,2006-07-31T20:20:51Z,,,,,OUT_WARN,CALCULATED,CALCULATED,CALCULATED
2006-07-31T11:00:00Z,2006-07-31T20:50:51Z,,,,,,CALCULATED,CALCULATED,CALCULATED
2006-07-31T11:30:00Z,2006-07-31T21:20:51Z,,,,,,CALCULATED,CALCULATED,CALCULATED
2006-07-31T12:00:00Z,2006-07-31T21:50:51Z,,,,,,CALCULATED,CALCULATED,CALCULATED
2006-07-31T12:30:00Z,2006-07-31T22:20:51Z,,,,,,CALCULATED,CALCULATED,CALCULATED
2006-07-31T13:00:00Z,2006-07-31T22:50:51Z,,,,,,CALCULATED,CALCULATED,CALCULATED
2006-07-31T13:30:00Z,2006-07-31T23:20:51Z,,,,,,CALCULATED,CALCULATED,CALCULATED
2006-07-31T14:00:00Z,2006-07-31T23:50:51Z,,,,,,CALCULATED,CALCULATED,CALCULATED
2006-07-31T14:30:00Z,2006-08-01T00:20:56Z,,,,,,CALCULATED,CALCULATED,CALCULATED
2006-07-31T15:00:00Z,2006-08-01T00:50:56Z,,,,,,CALCULATED,CALCULATED,CALCULATED
2006-07-31T15:30:00Z,2006-08-01T01:20:56Z,,,,,,CALCULATED,CALCULATED,CALCULATED
2006-07-31T16:00:00Z,2006-08-01T01:50:56Z,,,,,,CALCULATED,CALCULATED,CALCULATED
2006-07-31T16:30:00Z,2006-08-01T02:20:56Z,,,,,,CALCULATED,CALCULATED,CALCULATED
2006-07-31T17:00:00Z,2006-08-01T02:50:56Z,,,,,,CALCULATED,CALCULATED,CALCULATED
2006-07-31T17:30:00Z,2006-08-01T03:20:56Z,,,,,,CALCULATED,CALCULATED,CALCULATED
2006-07-31T18:00:00Z,2006-08-01T03:50:56Z,,,,,,CALCULATED,CALCULATED,CALCULATED
2006-07-31T18:30:00Z,2006-08-01T04:20:56Z,,,,,,CALCULATED,CALCULATED,CALCULATED
2006-07-31T19:00:00Z,2006-08-01T04:50:56Z,,,,,,CALCULATED,CALCULATED,CALCULATED
2006-07-31T19:30:00Z,2006-08-01T05:20:56Z,,,,,,CALCULATED,CALCULATED,CALCULATED
2006-07-31T20:00:00Z,2006-08-01T05:50:56Z,,,,,,CALCULATED,CALCULATED,CALCULATED
2006-07-31T20:30:00Z,2006-08-01T06:20:56Z,,,,,,CALCULATED,CALCULATED,CALCULATED
2006-07-31T21:00:00Z,2006-08-01T06:50:56Z,,,,,,CALCULATED,CALCULATED,CALCULATED
2006-07-31T21:30:00Z,2006-08-01T07:20:56Z,,,,,,CALCULATED,CALCULATED,CALCULATED
2006-07-31T22:00:00Z,2006-08-01T07:50:56Z,,,OUT_WARN,,,CALCULATED,CALCULATED,CALCULATED
2006-07-31T22:30:00Z,2006-08-01T08:20:56Z,,,OUT_WARN,,,CALCULATED,CALCULATED,CALCULATED
2006-07-31T23:00:00Z,2006-08-01T08:50:56Z,,,OUT_WARN,,,CALCULATED,CALCULATED,CALCULATED
2006-07-31T23:30:00Z,2006-08-01T09:20:56Z,,,OUT_WARN,,,CALCULATED,CALCULATED,CALCULATED
2006-08-01T00:00:00Z,2006-08-01T09:50:56Z,,,OUT_WARN,,,CALCULATED,CALCULATED,CALCULATED
2006-08-01T00:30:00Z,2006-08-01T10:20:56Z,,,OUT_WARN,,,CALCULATED,CALCULATED,CALCULATED
2006-08-01T01:00:00Z,2006-08-01T10:50:56Z,,,OUT_WARN,,OUT_WARN,CALCULATED,CALCULATED,CALCULATED
2006-08-01T01:30:00Z,2006-08-01T11:20:56Z,,,OUT_WARN,,OUT_WARN,CALCULATED,CALCULATED,CALCULATED
2006-08-01T02:00:00Z,2006-08-01T11:50:56Z,,,OUT_WARN,,OUT_WARN,CALCULATED,CALCULATED,CALCULATED
2006-08-01T02:30:00Z,2006-08-01T12:20:56Z,,,OUT_WARN,,,CALCULATED,CALCULATED,CALCULATED
2006-08-01T03:00:00Z,2006-08-01T12:50:56Z,,,OUT_WARN,,,CALCULATED,CALCULATED,CALCULATED
2006-08-01T03:30:00Z,2006-08-01T13:20:56Z,,,OUT_WARN,,,CALCULATED,CALCULATED,CALCULATED
2006-08-01T04:00:00Z,2006-08-01T13:50:56Z,,,OUT_WARN,,,CALCULATED,CALCULATED,CALCULATED
2006-08-01T04:30:00Z,2006-08-01T14:20:56Z,,,OUT_WARN,,,CALCULATED,CALCULATED,CALCULATED
2006-08-01T05:00:00Z,2006-08-01T14:50:56Z,,,OUT_WARN,,,CALCULATED,CALCULATED,CALCULATED
2006-08-01T05:30:00Z,2006-08-01T15:20:56Z,,,OUT_WARN,,,CALCULATED,CALCULATED,CALCULATED
2006-08-01T06:00:00Z,2006-08-01T15:50:56Z,,,OUT_WARN,,,CALCULATED,CALCULATED,CALCULATED
2006-08-01T06:30:00Z,2006-08-01T16:20:56Z,,,OUT_WARN,,,CALCULATED,CALCULATED,CALCULATED
2006-08-01T07:00:00Z,2006-08-01T16:50:56Z,,,OUT_WARN,,,CALCULATED,CALCULATED,CALCULATED
2006-08-01T07:30:00Z,2006-08-01T17:20:56Z,,,OUT_WARN,,,CALCULATED,CALCULATED,CALCULATED
2006-08-01T08:00:00Z,2006-08-01T17:50:56Z,,,,,,CALCULATED,CALCULATED,CALCULATED
2006-08-01T08:30:00Z,2006-08-01T18:20:56Z,,,,,,CALCULATED,CALCULATED,CALCULATED
2006-08-01T09:00:00Z,2006-08-01T18:50:56Z,,,,,,CALCULATED,CALCULATED,CALCULATED
2006-08-01T09:30:00Z,2006-08-01T19:20:56Z,,,,,,CALCULATED,CALCULATED,CALCULATED
2006-08-01T10:00:00Z,2006-08-01T19:50:56Z,,,,,,CALCULATED,CALCULATED,CALCULATED
2006-08-01T10:30:00Z,2006-08-01T20:20:56Z,,,,,,CALCULATED,CALCULATED,CALCULATED
2006-08-01T11:00:00Z,2006-08-01T20:50:56Z,,,,,,CALCULATED,CALCULATED,CALCULATED
2006-08-01T11:30:00Z,2006-08-01T21:20:56Z,,,,,,CALCULATED,CALCULATED,CALCULATED
2006-08-01T12:00:00Z,2006-08-01T21:50:56Z,,,,,,CALCULATED,CALCULATED,CALCULATED
2006-08-01T12:30:00Z,2006-08-01T22:20:56Z,,,,,,CALCULATED,CALCULATED,CALCULATED
2006-08-01T13:00:00Z,2006-08-01T22:50:56Z,,,,,,CALCULATED,CALCULATED,CALCULATED
2006-08-01T13:30:00Z,2006-08-01T23:20:56Z,,,,,,CALCULATED,CALCULATED,CALCULATED
2006-08-01T14:00:00Z,2006-08-01T23:50:56Z,,,,,,CALCULATED,CALCULATED,CALCULATED
2006-08-01T14:30:00Z,2006-08-02T00:21:02Z,,,,,,CALCULATED,CALCULATED,CALCULATED
2006-08-01T15:00:00Z,2006-08-02T00:51:02Z,,,,,,CALCULATED,CALCULATED,CALCULATED
2006-08-01T15:30:00Z,2006-08-02T01:21:02Z,,,,,,CALCULATED,CALCULATED,CALCULATED
2006-08-01T16:00:00Z,2006-08-02T01:51:02Z,,,,OUT_WARN,,CALCULATED,CALCULATED,CALCULATED
2006-08-01T16:30:00Z,2006-08-02T02:21:02Z,,,,OUT_WARN,,CALCULATED,CALCULATED,CALCULATED
2006-08-01T17:00:00Z,2006-08-02T02:51:02Z,,,,OUT_WARN,,CALCULATED,CALCULATED,CALCULATED
2006-08-01T17:30:00Z,2006-08-02T03:21:02Z,,,,,,CALCULATED,CALCULATED,CALCULATED
2006-08-01T18:00:00Z,2006-08-02T03:51:02Z,,,,,,CALCULATED,CALCULATED,CALCULATED
2006-08-01T18:30:00Z,2006-08-02T04:21:02Z,,,,,,CALCULATED,CALCULATED,CALCULATED
2006-08-01T19:00:00Z,2006-08-02T04:51:02Z,,,,,,CALCULATED,CALCULATED,CALCULATED
2006-08-01T19:30:00Z,2006-08-02T05:21:02Z,,,,,,CALCULATED,CALCULATED,CALCULATED
2006-08-01T20:00:00Z,2006-08-02T05:51:02Z,,,,,,CALCULATED,CALCULATED,CALCULATED
2006-08-01T20:30:00Z,2006-08-02T06:21:02Z,,,,,,CALCULATED,CALCULATED,CALCULATED
2006-08-01T21:00:00Z,2006-08-02T06:51:02Z,,,,,,CALCULATED,CALCULATED,CALCULATED
2006-08-01T21:30:00Z,2006-08-02T07:21:02Z,,,,OUT_WARN,,CALCULATED,CALCULATED,CALCULATED
2006-08-01T22:00:00Z,2006-08-02T07:51:02Z,,,OUT_WARN,,,CALCULATED,CALCULATED,CALCULATED
2006-08-01T22:30:00Z,2006-08-02T08:21:02Z,,,OUT_WARN,,,CALCULATED,CALCULATED,CALCULATED
2006-08-01T23:00:00Z,2006-08-02T08:51:02Z,,,OUT_WARN,,,CALCULATED,CALCULATED,CALCULATED
2006-08-01T23:30:00Z,2006-08-02T09:21:02Z,,,OUT_WARN,,,CALCULATED,CALCULATED,CALCULATED
2006-08-02T00:00:00Z,2006-08-02T09:51:02Z,,,OUT_WARN,,,CALCULATED,CALCULATED,CALCULATED
2006-08-02T00:30:00Z,2006-08-02T10:21:02Z,,OUT_WARN,OUT_WARN,,OUT_WARN,CALCULATED,CALCULATED,CALCULATED
2006-08-02T01:00:00Z,2006-08-02T10:51:02Z,,OUT_WARN,OUT_WARN,,,CALCULATED,CALCULATED,CALCULATED
2006-08-02T01:30:00Z,2006-08-02T11:21:02Z,,OUT_WARN,OUT_WARN,,,CALCULATED,CALCULATED,CALCULATED
2006-08-02T02:00:00Z,2006-08-02T11:51:02Z,,OUT_WARN,OUT_WARN,,,CALCULATED,CALCULATED,CALCULATED
2006-08-02T02:30:00Z,2006-08-02T12:21:02Z,,OUT_WARN,OUT_WARN,OUT_WARN,,CALCULATED,CALCULATED,CALCULATED
2006-08-02T03:00:00Z,2006-08-02T12:51:02Z,,OUT_WARN,OUT_WARN,OUT_WARN,,CALCULATED,CALCULATED,CALCULATED
2006-08-02T03:30:00Z,2006-08-02T13:21:02Z,,OUT_WARN,OUT_WARN,OUT_WARN,,CALCULATED,CALCULATED,CALCULATED
2006-08-02T04:00:00Z,2006-08-02T13:51:02Z,,OUT_WARN,OUT_WARN,OUT_WARN,,CALCULATED,CALCULATED,CALCULATED
2006-08-02T04:30:00Z,2006-08-02T14:21:02Z,,OUT_WARN,OUT_WARN,OUT_WARN,,CALCULATED,CALCULATED,CALCULATED
2006-08-02T05:00:00Z,2006-08-02T14:51:02Z,,OUT_WARN,OUT_WARN,,,CALCULATED,CALCULATED,CALCULATED
2006-08-02T05:30:00Z,2006-08-02T15:21:02Z,,OUT_WARN,OUT_WARN,,,CALCULATED,CALCULATED,CALCULATED
2006-08-02T06:00:00Z,2006-08-02T15:51:02Z,,OUT_WARN,OUT_WARN,,,CALCULATED,CALCULATED,CALCULATED
2006-08-02T06:30:00Z,2006-08-02T16:21:02Z,,OUT_WARN,OUT_WARN,,,CALCULATED,CALCULATED,CALCULATED
2006-08-02T07:00:00Z,2006-08-02T16:51:02Z,,OUT_WARN,OUT_WARN,,,CALCULATED,CALCULATED,CALCULATED
2006-08-02T07:30:00Z,2006-08-02T17:21:02Z,,OUT_WARN,OUT_WARN,,,CALCULATED,CALCULATED,CALCULATED
2006-08-02T08:00:00Z,2006-08-02T17:51:02Z,,OUT_WARN,,,,CALCULATED,CALCULATED,CALCULATED
2006-08-02T08:30:00Z,2006-08-02T18:21:02Z,,,,,,CALCULATED,CALCULATED,CALCULATED
2006-08-02T09:00:00Z,2006-08-02T18:51:02Z,,,,,,CALCULATED,CALCULATED,CALCULATED
2006-08-02T09:30:00Z,2006-08-02T19:21:02Z,,,,,,CALCULATED,CALCULATED,CALCULATED
2006-08-02T10:00:00Z,2006-08-02T19:51:02Z,,,,,,CALCULATED,CALCULATED,CALCULATED
2006-08-02T10:30:00Z,2006-08-02T20:21:02Z,,,,,,CALCULATED,CALCULATED,CALCULATED
2006-08-02T11:00:00Z,2006-08-02T20:51:02Z,,,,,,CALCULATED,CALCULATED,CALCULATED
2006-08-02T11:30:00Z,2006-08-02T21:21:02Z,,,,,,CALCULATED,CALCULATED,CALCULATED
2006-08-02T12:00:00Z,2006-08-02T21:51:02Z,,,,,,CALCULATED,CALCULATED,CALCULATED
2006-08-02T12:30:00Z,2006-08-02T22:21:02Z,,,,,,CALCULATED,CALCULATED,CALCULATED
2006-08-02T13:00:00Z,2006-08-02T22:51:02Z,,,,OUT_WARN,,CALCULATED,CALCULATED,CALCULATED
2006-08-02T13:30:00Z,2006-08-02T23:21:02Z,,,,,,CALCULATED,CALCULATED,CALCULATED
2006-08-02T14:00:00Z,2006-08-02T23:51:02Z,,,,,,CALCULATED,CALCULATED,CALCULATED
2006-08-02T14:30:00Z,2006-08-03T00:21:08Z,,,,,,CALCULATED,CALCULATED,CALCULATED
2006-08-02T15:00:00Z,2006-08-03T00:51:08Z,,,,,,CALCULATED,CALCULATED,CALCULATED
2006-08-02T15:30:00Z,2006-08-03T01:21:08Z,,,,,,CALCULATED,CALCULATED,CALCULATED
2006-08-02T16:00:00Z,2006-08-03T01:51:08Z,,,,,,CALCULATED,CALCULATED,CALCULATED
2006-08-02T16:30:00Z,2006-08-03T02:21:08Z,,,,,,CALCULATED,CALCULATED,CALCULATED
2006-08-02T17:00:00Z,2006-08-03T02:51:08Z,,,,,,CALCULATED,CALCULATED,CALCULATED
2006-08-02T17:30:00Z,2006-08-03T03:21:08Z,,,,,,CALCULATED,CALCULATED,CALCULATED
2006-08-02T18:00:00Z,2006-08-03T03:51:08Z,,,,,,CALCULATED,CALCULATED,CALCULATED
2006-08-02T18:30:00Z,2006-08-03T04:21:08Z,,,,,,CALCULATED,CALCULATED,CALCULATED
2006-08-02T19:00:00Z,2006-08-03T04:51:08Z,,,,,,CALCULATED,CALCULATED,CALCULATED
2006-08-02T19:30:00Z,2006-08-03T05:21:08Z,,,,,,CALCULATED,CALCULATED,CALCULATED
2006-08-02T20:00:00Z,2006-08-03T05:51:08Z,,,,,,CALCULATED,CALCULATED,CALCULATED
2006-08-02T20:30:00Z,2006-08-03T06:21:08Z,,,,,,CALCULATED,CALCULATED,CALCULATED
2006-08-02T21:00:00Z,2006-08-03T06:51:08Z,,,,,,CALCULATED,CALCULATED,CALCULATED
2006-08-02T21:30:00Z,2006-08-03T07:21:08Z,,,OUT_WARN,,,CALCULATED,CALCULATED,CALCULATED
2006-08-02T22:00:00Z,2006-08-03T07:51:08Z,,,OUT_WARN,,,CALCULATED,CALCULATED,CALCULATED
2006-08-02T22:30:00Z,2006-08-03T08:21:08Z,,,OUT_WARN,,,CALCULATED,CALCULATED,CALCULATED
2006-08-02T23:00:00Z,2006-08-03T08:51:08Z,,,OUT_WARN,,,CALCULATED,CALCULATED,CALCULATED
2006-08-02T23:30:00Z,2006-08-03T09:21:08Z,,,OUT_WARN,,,CALCULATED,CALCULATED,CALCULATED
2006-08-03T00:00:00Z,2006-08-03T09:51:08Z,,,OUT_WARN,,,CALCULATED,CALCULATED,CALCULATED
2006-08-03T00:30:00Z,2006-08-03T10:21:08Z,,,OUT_WARN,,,CALCULATED,CALCULATED,CALCULATED
2006-08-03T01:00:00Z,2006-08-03T10:51:08Z,,,OUT_WARN,,,CALCULATED,CALCULATED,CALCULATED
2006-08-03T01:30:00Z,2006-08-03T11:21:08Z,,,OUT_WARN,,,CALCULATED,CALCULATED,CALCULATED
2006-08-03T02:00:00Z,2006-08-03T11:51:08Z,,,OUT_WARN,,,CALCULATED,CALCULATED,CALCULATED
2006-08-03T02:30:00Z,2006-08-03T12:21:08Z,,OUT_WARN,OUT_WARN,,,CALCULATED,CALCULATED,CALCULATED
2006-08-03T03:00:00Z,2006-08-03T12:51:08Z,,OUT_WARN,OUT_WARN,,,CALCULATED,CALCULATED,CALCULATED
2006-08-03T03:30:00Z,2006-08-03T13:21:08Z,,OUT_WARN,OUT_WARN,OUT_WARN,,CALCULATED,CALCULATED,CALCULATED
2006-08-03T04:00:00Z,2006-08-03T13:51:08Z,,OUT_WARN,OUT_WARN,OUT_WARN,,CALCULATED,CALCULATED,CALCULATED
2006-08-03T04:30:00Z,2006-08-03T14:21:08Z,,OUT_WARN,OUT_WARN,OUT_WARN,,CALCULATED,CALCULATED,CALCULATED
2006-08-03T05:00:00Z,2006-08-03T14:51:08Z,,OUT_WARN,OUT_WARN,OUT_WARN,,CALCULATED,CALCULATED,CALCULATED
2006-08-03T05:30:00Z,2006-08-03T15:21:08Z,,OUT_WARN,OUT_WARN,OUT_WARN,,CALCULATED,CALCULATED,CALCULATED
2006-08-03T06:00:00Z,2006-08-03T15:51:08Z,,OUT_WARN,OUT_WARN,OUT_WARN,,CALCULATED,CALCULATED,CALCULATED
2006-08-03T06:30:00Z,2006-08-03T16:21:08Z,,OUT_WARN,OUT_WARN,,,CALCULATED,CALCULATED,CALCULATED
2006-08-03T07:00:00Z,2006-08-03T16:51:08Z,,OUT_WARN,OUT_WARN,,,CALCULATED,CALCULATED,CALCULATED
2006-08-03T07:30:00Z,2006-08-03T17:21:08Z,,OUT_WARN,,,,CALCULATED,CALCULATED,CALCULATED
2006-08-03T08:00:00Z,2006-08-03T17:51:08Z,,OUT_WARN,,OUT_WARN,,CALCULATED,CALCULATED,CALCULATED
2006-08-03T08:30:00Z,2006-08-03T18:21:08Z,,OUT_WARN,,,OUT_WARN,CALCULATED,CALCULATED,CALCULATED
2006-08-03T09:00:00Z,2006-08-03T18:51:08Z,,,,,,CALCULATED,CALCULATED,CALCULATED
2006-08-03T09:30:00Z,2006-08-03T19:21:08Z,,OUT_WARN,,,,CALCULATED,CALCULATED,CALCULATED
2006-08-03T10:00:00Z,2006-08-03T19:51:08Z,,,,,,CALCULATED,CALCULATED,CALCULATED
2006-08-03T10:30:00Z,2006-08-03T20:21:08Z,,,,,OUT_WARN,CALCULATED,CALCULATED,CALCULATED
2006-08-03T11:00:00Z,2006-08-03T20:51:08Z,,,,,,CALCULATED,CALCULATED,CALCULATED
2006-08-03T11:30:00Z,2006-08-03T21:21:08Z,,,,,,CALCULATED,CALCULATED,CALCULATED
2006-08-03T12:00:00Z,2006-08-03T21:51:08Z,,,,,,CALCULATED,CALCULATED,CALCULATED
2006-08-03T12:30:00Z,2006-08-03T22:21:08Z,,,,,,CALCULATED,CALCULATED,CALCULATED
2006-08-03T13:00:00Z,2006-08-03T22:51:08Z,,,,,,CALCULATED,CALCULATED,CALCULATED
2006-08-03T13:30:00Z,2006-08-03T23:21:08Z,,,,,,CALCULATED,CALCULATED,CALCULATED
2006-08-03T14:00:00Z,2006-08-03T23:51:08Z,,,,,,CALCULATED,CALCULATED,CALCULATED
2006-08-03T14:30:00Z,2006-08-04T00:21:15Z,,,,,,CALCULATED,CALCULATED,CALCULATED
2006-08-03T15:00:00Z,2006-08-04T00:51:15Z,,,,,,CALCULATED,CALCULATED,CALCULATED
2006-08-03T15:30:00Z,2006-08-04T01:21:15Z,,,,,,CALCULATED,CALCULATED,CALCULATED
2006-08-03T16:00:00Z,2006-08-04T01:51:15Z,,,,,,CALCULATED,CALCULATED,CALCULATED
2006-08-03T16:30:00Z,2006-08-04T02:21:15Z,,,,,,CALCULATED,CALCULATED,CALCULATED
2006-08-03T17:00:00Z,2006-08-04T02:51:15Z,,,,,,CALCULATED,CALCULATED,CALCULATED
2006-08-03T17:30:00Z,2006-08-04T03:21:15Z,,,,,,CALCULATED,CALCULATED,CALCULATED
2006-08-03T18:00:00Z,2006-08-04T03:51:15Z,,,,,,CALCULATED,CALCULATED,CALCULATED
2006-08-03T18:30:00Z,2006-08-04T04:21:15Z,,,,,,CALCULATED,CALCULATED,CALCULATED
2006-08-03T19:00:00Z,2006-08-04T04:51:15Z,,,,,,CALCULATED,CALCULATED,CALCULATED
2006-08-03T19:30:00Z,2006-08-04T05:21:15Z,,,,,,CALCULATED,CALCULATED,CALCULATED
2006-08-03T20:00:00Z,2006-08-04T05:51:15Z,,,,,,CALCULATED,CALCULATED,CALCULATED
2006-08-03T20:30:00Z,2006-08-04T06:21:15Z,,,,,,CALCULATED,CALCULATED,CALCULATED
2006-08-03T21:00:00Z,2006-08-04T06:51:15Z,,,,,,CALCULATED,CALCULATED,CALCULATED
2006-08-03T21:30:00Z,2006-08-04T07:21:15Z,,,,,,CALCULATED,CALCULATED,CALCULATED
2006-08-03T22:00:00Z,2006-08-04T07:51:15Z,,,OUT_WARN,,,CALCULATED,CALCULATED,CALCULATED
2006-08-03T22:30:00Z,2006-08-04T08:21:15Z,,,OUT_WARN,,,CALCULATED,CALCULATED,CALCULATED
2006-08-03T23:00:00Z,2006-08-04T08:51:15Z,,,OUT_WARN,,,CALCULATED,CALCULATED,CALCULATED
2006-08-03T23:30:00Z,2006-08-04T09:21:15Z,,,OUT_WARN,,,CALCULATED,CALCULATED,CALCULATED
2006-08-04T00:00:00Z,2006-08-04T09:51:15Z,,,OUT_WARN,,,CALCULATED,CALCULATED,CALCULATED
2006-08-04T00:30:00Z,2006-08-04T10:21:15Z,,OUT_WARN,OUT_WARN,,,CALCULATED,CALCULATED,CALCULATED
2006-08-04T01:00:00Z,2006-08-04T10:51:15Z,,OUT_WARN,OUT_WARN,,,CALCULATED,CALCULATED,CALCULATED
2006-08-04T01:30:00Z,2006-08-04T11:21:15Z,,OUT_WARN,OUT_WARN,,,CALCULATED,CALCULATED,CALCULATED
2006-08-04T02:00:00Z,2006-08-04T11:51:15Z,,OUT_WARN,OUT_WARN,,,CALCULATED,CALCULATED,CALCULATED
2006-08-04T02:30:00Z,2006-08-04T12:21:15Z,,OUT_WARN,OUT_WARN,,,CALCULATED,CALCULATED,CALCULATED
2006-08-04T03:00:00Z,2006-08-04T12:51:15Z,,OUT_WARN,OUT_WARN,,,CALCULATED,CALCULATED,CALCULATED
2006-08-04T03:30:00Z,2006-08-04T13:21:15Z,,OUT_WARN,OUT_WARN,,,CALCULATED,CALCULATED,CALCULATED
2006-08-04T04:00:00Z,2006-08-04T13:51:15Z,,OUT_WARN,OUT_WARN,,,CALCULATED,CALCULATED,CALCULATED
2006-08-04T04:30:00Z,2006-08-04T14:21:15Z,,OUT_WARN,OUT_WARN,,OUT_WARN,CALCULATED,CALCULATED,CALCULATED
2006-08-04T05:00:00Z,2006-08-04T14:51:15Z,,OUT_WARN,OUT_WARN,,,CALCULATED,CALCULATED,CALCULATED
2006-08-04T05:30:00Z,2006-08-04T15:21:15Z,,OUT_WARN,OUT_WARN,,,CALCULATED,CALCULATED,CALCULATED
2006-08-04T06:00:00Z,2006-08-04T15:51:15Z,,OUT_WARN,OUT_WARN,,,CALCULATED,CALCULATED,CALCULATED
2006-08-04T06:30:00Z,2006-08-04T16:21:15Z,,OUT_WARN,OUT_WARN,,,CALCULATED,CALCULATED,CALCULATED
2006-08-04T07:00:00Z,2006-08-04T16:51:15Z,,OUT_WARN,OUT_WARN,,,CALCULATED,CALCULATED,CALCULATED
2006-08-04T07:30:00Z,2006-08-04T17:21:15Z,,,,,,CALCULATED,CALCULATED,CALCULATED
2006-08-04T08:00:00Z,2006-08-04T17:51:15Z,,,,,,CALCULATED,CALCULATED,CALCULATED
2006-08-04T08:30:00Z,2006-08-04T18:21:15Z,,,,,,CALCULATED,CALCULATED,CALCULATED
2006-08-04T09:00:00Z,2006-08-04T18:51:15Z,,,,,,CALCULATED,CALCULATED,CALCULATED
2006-08-04T09:30:00Z,2006-08-04T19:21:15Z,,,,,,CALCULATED,CALCULATED,CALCULATED
2006-08-04T10:00:00Z,2006-08-04T19:51:15Z,,,,,,CALCULATED,CALCULATED,CALCULATED
2006-08-04T10:30:00Z,2006-08-04T20:21:15Z,,,,,,CALCULATED,CALCULATED,CALCULATED
2006-08-04T11:00:00Z,2006-08-04T20:51:15Z,,,,,,CALCULATED,CALCULATED,CALCULATED
2006-08-04T11:30:00Z,2006-08-04T21:21:15Z,,,,,,CALCULATED,CALCULATED,CALCULATED
2006-08-04T12:00:00Z,2006-08-04T21:51:15Z,,,,,,CALCULATED,CALCULATED,CALCULATED
2006-08-04T12:30:00Z,2006-08-04T22:21:15Z,,,,,,CALCULATED,CALCULATED,CALCULATED
2006-08-04T13:00:00Z,2006-08-04T22:51:15Z,,,,,,CALCULATED,CALCULATED,CALCULATED
2006-08-04T13:30:00Z,2006-08-04T23:21:15Z,,,,,,CALCULATED,CALCULATED,CALCULATED
2006-08-04T14:00:00Z,2006-08-04T23:51:15Z,,,,,,CALCULATED,CALCULATED,CALCULATED
2006-08-04T14:30:00Z,2006-08-05T00:21:22Z,,,,,,CALCULATED,CALCULATED,CALCULATED
2006-08-04T15:00:00Z,2006-08-05T00:51:22Z,,,,,,CALCULATED,CALCULATED,CALCULATED
2006-08-04T15:30:00Z,2006-08-05T01:21:22Z,,,,,,CALCULATED,CALCULATED,CALCULATED
2006-08-04T16:00:00Z,2006-08-05T01:51:22Z,,,,,,CALCULATED,CALCULATED,CALCULATED
2006-08-04T16:30:00Z,2006-08-05T02:21:22Z,,,,OUT_WARN,,CALCULATED,CALCULATED,CALCULATED
2006-08-04T17:00:00Z,2006-08-05T02:51:22Z,,,,,,CALCULATED,CALCULATED,CALCULATED
2006-08-04T17:30:00Z,2006-08-05T03:21:22Z,,,,,,CALCULATED,CALCULATED,CALCULATED
2006-08-04T18:00:00Z,2006-08-05T03:51:22Z,,,,,,CALCULATED,CALCULATED,CALCULATED
2006-08-04T18:30:00Z,2006-08-05T04:21:22Z,,,,,,CALCULATED,CALCULATED,CALCULATED
2006-08-04T19:00:00Z,2006-08-05T04:51:22Z,,,,,,CALCULATED,CALCULATED,CALCULATED
2006-08-04T19:30:00Z,2006-08-05T05:21:22Z,,,,,,CALCULATED,CALCULATED,CALCULATED
2006-08-04T20:00:00Z,2006-08-05T05:51:22Z,,,,,,CALCULATED,CALCULATED,CALCULATED
2006-08-04T20:30:00Z,2006-08-05T06:21:22Z,,,,,,CALCULATED,CALCULATED,CALCULATED
2006-08-04T21:00:00Z,2006-08-05T06:51:22Z,,,,,,CALCULATED,CALCULATED,CALCULATED
2006-08-04T21:30:00Z,2006-08-05T07:21:22Z,,,OUT_WARN,,,CALCULATED,CALCULATED,CALCULATED
2006-08-04T22:00:00Z,2006-08-05T07:51:22Z,,,OUT_WARN,,,CALCULATED,CALCULATED,CALCULATED
2006-08-04T22:30:00Z,2006-08-05T08:21:22Z,,,OUT_WARN,,,CALCULATED,CALCULATED,CALCULATED
2006-08-04T23:00:00Z,2006-08-05T08:51:22Z,,,OUT_WARN,,,CALCULATED,CALCULATED,CALCULATED
2006-08-04T23:30:00Z,2006-08-05T09:21:22Z,,,OUT_WARN,,,CALCULATED,CALCULATED,CALCULATED
2006-08-05T00:00:00Z,2006-08-05T09:51:22Z,,OUT_WARN,OUT_WARN,,,CALCULATED,CALCULATED,CALCULATED
2006-08-05T00:30:00Z,2006-08-05T10:21:22Z,,OUT_WARN,OUT_WARN,OUT_WARN,,CALCULATED,CALCULATED,CALCULATED
2006-08-05T01:00:00Z,2006-08-05T10:51:22Z,,OUT_WARN,OUT_WARN,OUT_WARN,,CALCULATED,CALCULATED,CALCULATED
2006-08-05T01:30:00Z,2006-08-05T11:21:22Z,,OUT_WARN,OUT_WARN,OUT_WARN,,CALCULATED,CALCULATED,CALCULATED
2006-08-05T02:00:00Z,2006-08-05T11:51:22Z,,OUT_WARN,OUT_WARN,OUT_WARN,,CALCULATED,CALCULATED,CALCULATED
