TIMESTAMP,solar_TIMESTAMP,ta,rh,vpd,ppfd_in,ws,precip,sw_in,ext_rad
2010-03-01T03:00:10Z,2010-03-01T12:30:12Z,,,,NA_PRESENT,NA_PRESENT,NA_PRESENT,CALCULATED,CALCULATED
2010-03-01T03:30:00Z,2010-03-01T13:00:02Z,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,CALCULATED,CALCULATED
2010-03-01T03:30:10Z,2010-03-01T13:00:12Z,,,,NA_PRESENT,NA_PRESENT,NA_PRESENT,CALCULATED,CALCULATED
2010-03-01T04:00:00Z,2010-03-01T13:30:02Z,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,CALCULATED,CALCULATED
2010-03-01T04:00:10Z,2010-03-01T13:30:12Z,,,,NA_PRESENT,NA_PRESENT,NA_PRESENT,CALCULATED,CALCULATED
2010-03-01T04:29:59Z,2010-03-01T14:00:01Z,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,CALCULATED,CALCULATED
2010-03-01T04:30:10Z,2010-03-01T14:00:12Z,,,,NA_PRESENT,NA_PRESENT,NA_PRESENT,CALCULATED,CALCULATED
2010-03-01T05:00:00Z,2010-03-01T14:30:02Z,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,CALCULATED,CALCULATED
2010-03-01T05:00:10Z,2010-03-01T14:30:12Z,,,,NA_PRESENT,NA_PRESENT,NA_PRESENT,CALCULATED,CALCULATED
2010-03-01T05:30:00Z,2010-03-01T15:00:02Z,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,CALCULATED,CALCULATED
2010-03-01T05:30:10Z,2010-03-01T15:00:12Z,,,,NA_PRESENT,NA_PRESENT,NA_PRESENT,CALCULATED,CALCULATED
2010-03-01T05:59:59Z,2010-03-01T15:30:01Z,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,CALCULATED,CALCULATED
2010-03-01T06:00:10Z,2010-03-01T15:30:12Z,,,,NA_PRESENT,NA_PRESENT,NA_PRESENT,CALCULATED,CALCULATED
2010-03-01T06:30:00Z,2010-03-01T16:00:02Z,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,NA_ADDED,CALCULATED,CALCULATED
2010-03-01T06:30:10Z,2010-03-01T16:00:12Z,,,,NA_PRESENT,NA_PRESENT,NA_PRESENT,CALCULATED,CALCULATED
