TIMESTAMP,solar_TIMESTAMP,AUS_KAR_Evi_Js_1,AUS_KAR_Evi_Js_2,AUS_KAR_Evi_Js_3,AUS_KAR_Evi_Js_4,AUS_KAR_Evi_Js_5,AUS_KAR_Evi_Js_6,AUS_KAR_Evi_Js_7,AUS_KAR_Evi_Js_8,AUS_KAR_Evi_Js_9,AUS_KAR_Evi_Js_10,AUS_KAR_Evi_Js_11,AUS_KAR_Evi_Js_12,AUS_KAR_Evi_Js_13,AUS_KAR_Evi_Js_14
2008-06-09T22:00:00Z,2008-06-10T05:52:42Z,49.723347005793656,96.55433019708528,211.68578370193183,16.146985256417544,539.7454106950453,121.75365514745344,247.03464933863978,287.8978012335564,27.663053124097058,855.0917880903697,443.1567555547222,561.404509427467,311.37616006082243,990.484685721725
2008-06-09T23:00:00Z,2008-06-10T06:52:42Z,44.75101230521426,84.05538777675068,213.19351720408233,16.146985256417544,522.302114873876,127.80436136681901,319.99846981840574,299.76172161405924,26.02202454893876,847.6364334619292,440.54995111028205,614.7377954441224,262.1341289072074,952.4834168388379
2008-06-10T00:00:00Z,2008-06-10T07:52:42Z,67.35253367148412,93.95038385951604,266.718056530426,16.674664513163194,548.467058605629,207.80814360065082,1087.8558186769046,377.27266810001674,34.2271674247303,1378.006082458768,437.9431466658432,1122.3799463755038,436.9673318763331,1152.2965403198289
2008-06-10T01:00:00Z,2008-06-10T08:52:42Z,104.41902871216648,155.40351742616116,287.0724588094576,52.82069360024192,694.2431736825457,388.6570294905738,2515.8620194951986,858.9478355484687,81.34813079713334,3060.9613610305464,646.4875022210067,2399.2442566180935,2618.9107337969535,1657.3456622472445
2008-06-10T02:00:00Z,2008-06-10T09:52:42Z,137.41724990692092,245.50006070607313,576.5572912223581,106.90781741667308,989.5332529409135,590.0110864572372,4324.322427100838,1208.5380227606447,106.6668573852899,4219.81254610845,955.8282962945004,4005.2075415686813,3863.2131425169446,2542.407473003536
2008-06-10T03:00:00Z,2008-06-10T10:52:42Z,182.16826221213478,306.95319427271914,922.5821299659018,159.67574309124066,1276.1016842886977,691.5284908043681,6210.95835664912,1255.2027762572907,154.72555137206908,4537.778032959716,1458.0726192565135,4420.182534729293,7221.197911503132,2830.481608083493
2008-06-10T04:00:00Z,2008-06-10T11:52:42Z,301.50429502604,539.7459968514518,1561.8611348777235,207.6945554550968,1662.346091757451,883.8064884419795,7751.884755828928,1842.071371079542,225.75864541106475,6327.727032650431,1856.0447644409626,7162.415592439154,10720.80915228567,4051.425601869192
2008-06-10T05:00:00Z,2008-06-10T12:52:42Z,514.8626567236275,668.3809459273966,2108.414529407289,342.5166055536161,1866.6818428054357,967.8440748220564,8274.792135933947,1927.4915978191682,263.26786998611163,6643.162037571688,2386.0950014770015,7632.992808979397,12627.977353567054,4931.584023092208
2008-06-10T06:00:00Z,2008-06-10T13:52:42Z,523.4512348428101,681.4006776152446,2247.1260116051362,361.5130587964606,1856.7142451933391,971.5417286227791,8153.185768467665,1970.992639214346,316.2496496983659,6645.6629344665835,2563.3577036988836,7410.73280678334,13821.5989300714,4517.247607530401
2008-06-10T07:00:00Z,2008-06-10T14:52:42Z,475.08397911899306,620.4683333161138,1649.3096780024496,332.22686004707555,1789.4329613116856,941.6243478714724,7427.022031311875,1681.5129819300646,310.3888333585149,5887.723982765394,2380.881392588124,5678.315453549023,12796.490020670135,3834.4506150217317
2008-06-10T08:00:00Z,2008-06-10T15:52:42Z,315.9692687004525,473.08497060966727,1010.7845398417081,232.23164089377082,1416.8940005595673,782.2890840948486,5661.992469229904,1121.5359399702838,210.2860902738577,4701.203172654431,1559.7379925896557,3661.117546054182,9013.860666351633,2863.5794874331045
2008-06-10T09:00:00Z,2008-06-10T16:52:42Z,196.6332358865481,173.63114178914932,618.773829282573,124.58507251765312,795.1650995050252,510.0073042234025,2865.046017505513,575.7956024671128,85.56791856182603,2509.28823162294,861.9833362946761,1735.0779883502069,4338.432451668864,1817.931669462029
2008-06-10T10:00:00Z,2008-06-10T17:52:42Z,143.293645462151,197.5874480947903,519.2634181406381,54.93141062722444,575.8779520388947,290.83727894416575,1607.288731140007,439.7559821040029,42.432310300522,1510.2069922615447,683.8516992579735,1328.8357508846607,2081.8657246621383,1457.5325387662515
2008-06-10T11:00:00Z,2008-06-10T18:52:42Z,121.59618495053216,162.1737779038428,479.3084803336489,38.309514039735795,545.9751592026053,218.22880431178018,1421.4047122986951,412.86442924152874,31.882840888789872,1092.9516532146288,618.6815881469846,1134.2201326705708,1465.3121766733718,1217.2664516357345
2008-06-10T12:00:00Z,2008-06-10T19:52:42Z,133.34897606099236,162.69456717135625,442.3690095309619,29.866645931805028,527.2859136799232,176.21001112174233,1301.535578653366,416.02814134299604,26.490889856126845,932.0422029323086,582.1863259248313,1124.6428545535407,1369.997949449615,1390.1109326837088
2008-06-10T13:00:00Z,2008-06-10T20:52:42Z,128.82867178773844,163.73614570638412,434.83034202020946,25.117532621093968,506.10476875421733,168.81470352029604,1324.1196183256727,399.4186528102905,33.055004156760084,839.0534082817195,557.8561511100628,1134.3063329098923,1226.9970374216389,1349.657969034183
2008-06-10T14:00:00Z,2008-06-10T21:52:42Z,139.22537161622247,160.09062083378706,415.9836732433271,19.5769004252644,524.7940142768995,154.3602386629228,1299.7983448324196,379.64545217611754,26.02202454893876,728.3956176740135,537.0017155545452,1076.247098917864,952.0896361578468,1082.4232394706476
2008-06-10T15:00:00Z,2008-06-10T22:52:42Z,143.7456758894764,161.1321993688149,426.53780775838175,22.479136337365606,509.8426178587538,159.06634350020704,1405.769607910174,384.39102032831914,27.8974857776911,820.0555635341585,517.8851496286558,1087.1782645073802,1017.2695563058114,1175.5876406028892
2008-06-10T16:00:00Z,2008-06-10T23:52:42Z,148.26598016273033,166.34009204395426,423.5223407540795,24.32601373597546,532.2697124859724,159.73864419124743,1482.2078960318356,374.1089559985494,23.443265359404247,838.8433545325133,525.7055629619751,1083.5554396719238,1166.6884151863112,1159.6516246197432
