TIMESTAMP,solar_TIMESTAMP,SWE_SVA_MIX_NON_Psy_Jt_1,SWE_SVA_MIX_NON_Psy_Jt_2,SWE_SVA_MIX_NON_Psy_Jt_3,SWE_SVA_MIX_NON_Psy_Jt_4,SWE_SVA_MIX_NON_Psy_Jt_5,SWE_SVA_MIX_NON_Psy_Jt_6,SWE_SVA_MIX_NON_Psy_Jt_7,SWE_SVA_MIX_NON_Psy_Jt_8,SWE_SVA_MIX_NON_Psy_Jt_9,SWE_SVA_MIX_NON_Psy_Jt_10,SWE_SVA_MIX_NON_Pab_Jt_11,SWE_SVA_MIX_NON_Pab_Jt_12,SWE_SVA_MIX_NON_Pab_Jt_13,SWE_SVA_MIX_NON_Pab_Jt_14,SWE_SVA_MIX_NON_Pab_Jt_15,SWE_SVA_MIX_NON_Pab_Jt_16,SWE_SVA_MIX_NON_Pab_Jt_17,SWE_SVA_MIX_NON_Pab_Jt_18,SWE_SVA_MIX_NON_Pab_Jt_19,SWE_SVA_MIX_NON_Pab_Jt_20
2016-11-17T11:00:00Z,2016-11-17T12:32:33Z,,NA_PRESENT,,NA_PRESENT,NA_PRESENT,,NA_PRESENT,,,,NA_PRESENT,,,,,,,,,
2016-11-17T11:30:00Z,2016-11-17T13:02:33Z,,NA_PRESENT,,NA_PRESENT,NA_PRESENT,,NA_PRESENT,OUT_WARN,,,NA_PRESENT,,,,,,,,,
2016-11-17T12:00:00Z,2016-11-17T13:32:33Z,,NA_PRESENT,,NA_PRESENT,NA_PRESENT,,NA_PRESENT,OUT_WARN,,,NA_PRESENT,,,,,,,,,
2016-11-17T12:30:00Z,2016-11-17T14:02:33Z,,NA_PRESENT,,NA_PRESENT,NA_PRESENT,,NA_PRESENT,,,,NA_PRESENT,,,,,,,,,
2016-11-17T13:00:00Z,2016-11-17T14:32:33Z,,NA_PRESENT,,NA_PRESENT,NA_PRESENT,,NA_PRESENT,,,,NA_PRESENT,,,,,,,,,
2016-11-17T13:30:00Z,2016-11-17T15:02:33Z,,NA_PRESENT,,NA_PRESENT,NA_PRESENT,,NA_PRESENT,,,,NA_PRESENT,,,,,,,,,
2016-11-17T14:00:00Z,2016-11-17T15:32:33Z,,NA_PRESENT,,NA_PRESENT,NA_PRESENT,,NA_PRESENT,,,,NA_PRESENT,,,,,,,,,
2016-11-17T14:30:00Z,2016-11-17T16:02:33Z,,NA_PRESENT,,NA_PRESENT,NA_PRESENT,,NA_PRESENT,,,,NA_PRESENT,,,,,,,,,
2016-11-17T15:00:00Z,2016-11-17T16:32:33Z,,NA_PRESENT,,NA_PRESENT,NA_PRESENT,,NA_PRESENT,,,,NA_PRESENT,,,,,,,,,
2016-11-17T15:30:00Z,2016-11-17T17:02:33Z,,NA_PRESENT,,NA_PRESENT,NA_PRESENT,,NA_PRESENT,,,,NA_PRESENT,,,,,,,,,
2016-11-17T16:00:00Z,2016-11-17T17:32:33Z,,NA_PRESENT,,NA_PRESENT,NA_PRESENT,,NA_PRESENT,OUT_WARN,,,NA_PRESENT,,,,,,,,,
2016-11-17T16:30:00Z,2016-11-17T18:02:33Z,,NA_PRESENT,,NA_PRESENT,NA_PRESENT,,NA_PRESENT,OUT_WARN,,,NA_PRESENT,,,,,,,,,
2016-11-17T17:00:00Z,2016-11-17T18:32:33Z,,NA_PRESENT,,NA_PRESENT,NA_PRESENT,,NA_PRESENT,OUT_WARN,,,NA_PRESENT,,,,,,,,,
2016-11-17T17:30:00Z,2016-11-17T19:02:33Z,,NA_PRESENT,,NA_PRESENT,NA_PRESENT,,NA_PRESENT,OUT_WARN,,,NA_PRESENT,,,,,,,,,
2016-11-17T18:00:00Z,2016-11-17T19:32:33Z,,NA_PRESENT,,NA_PRESENT,NA_PRESENT,,NA_PRESENT,,,,NA_PRESENT,,,,,,,,,
2016-11-17T18:30:00Z,2016-11-17T20:02:33Z,,NA_PRESENT,,NA_PRESENT,NA_PRESENT,,NA_PRESENT,,,,NA_PRESENT,,,,,,,,,
2016-11-17T19:00:00Z,2016-11-17T20:32:33Z,,NA_PRESENT,,NA_PRESENT,NA_PRESENT,,NA_PRESENT,,,,NA_PRESENT,,,,,,,,,
2016-11-17T19:30:00Z,2016-11-17T21:02:33Z,,NA_PRESENT,,NA_PRESENT,NA_PRESENT,,NA_PRESENT,,,,NA_PRESENT,,,,,,,,,
2016-11-17T20:00:00Z,2016-11-17T21:32:33Z,,NA_PRESENT,,NA_PRESENT,NA_PRESENT,,NA_PRESENT,,,,NA_PRESENT,,,,,,,,,
2016-11-17T20:30:00Z,2016-11-17T22:02:33Z,,NA_PRESENT,,NA_PRESENT,NA_PRESENT,,NA_PRESENT,,,,NA_PRESENT,,,,,,,,,
2016-11-17T21:00:00Z,2016-11-17T22:32:33Z,,NA_PRESENT,,NA_PRESENT,NA_PRESENT,,NA_PRESENT,,,,NA_PRESENT,,,,,,,,,
2016-11-17T21:30:00Z,2016-11-17T23:02:33Z,,NA_PRESENT,,NA_PRESENT,NA_PRESENT,,NA_PRESENT,,,,NA_PRESENT,,,,,,,,,
2016-11-17T22:00:00Z,2016-11-17T23:32:33Z,,NA_PRESENT,,NA_PRESENT,NA_PRESENT,,NA_PRESENT,,,,NA_PRESENT,,,,,,,,,
2016-11-17T22:30:00Z,2016-11-18T00:02:33Z,,NA_PRESENT,,NA_PRESENT,NA_PRESENT,,NA_PRESENT,,,,NA_PRESENT,,,,,,,,,
2016-11-17T23:00:00Z,2016-11-18T00:32:17Z,,NA_PRESENT,,NA_PRESENT,NA_PRESENT,,NA_PRESENT,,,,NA_PRESENT,,,,,,,,,
2016-11-17T23:30:00Z,2016-11-18T01:02:17Z,,NA_PRESENT,,NA_PRESENT,NA_PRESENT,,NA_PRESENT,,,,NA_PRESENT,,,,,,,,,
2016-11-18T00:00:00Z,2016-11-18T01:32:17Z,,NA_PRESENT,,NA_PRESENT,NA_PRESENT,,NA_PRESENT,,,,NA_PRESENT,,,,,,,,,
2016-11-18T00:30:00Z,2016-11-18T02:02:17Z,,NA_PRESENT,,NA_PRESENT,NA_PRESENT,,NA_PRESENT,,,,NA_PRESENT,,,,,,,,,
2016-11-18T01:00:00Z,2016-11-18T02:32:17Z,,NA_PRESENT,,NA_PRESENT,NA_PRESENT,,NA_PRESENT,,,,NA_PRESENT,,,,,,,,,
2016-11-18T01:30:00Z,2016-11-18T03:02:17Z,,NA_PRESENT,,NA_PRESENT,NA_PRESENT,,NA_PRESENT,,,,NA_PRESENT,,,,,,,,,
2016-11-18T02:00:00Z,2016-11-18T03:32:17Z,,NA_PRESENT,,NA_PRESENT,NA_PRESENT,,NA_PRESENT,,,,NA_PRESENT,,,,,,,,,
2016-11-18T02:30:00Z,2016-11-18T04:02:17Z,,NA_PRESENT,,NA_PRESENT,NA_PRESENT,,NA_PRESENT,,,,NA_PRESENT,,,,,,,,,
2016-11-18T03:00:00Z,2016-11-18T04:32:17Z,,NA_PRESENT,,NA_PRESENT,NA_PRESENT,,NA_PRESENT,,,,NA_PRESENT,,,,,,,,,
2016-11-18T03:30:00Z,2016-11-18T05:02:17Z,,NA_PRESENT,,NA_PRESENT,NA_PRESENT,,NA_PRESENT,,,,NA_PRESENT,,,,,,,,,
2016-11-18T04:00:00Z,2016-11-18T05:32:17Z,,NA_PRESENT,,NA_PRESENT,NA_PRESENT,,NA_PRESENT,,,,NA_PRESENT,,,,,,,,,
2016-11-18T04:30:00Z,2016-11-18T06:02:17Z,,NA_PRESENT,,NA_PRESENT,NA_PRESENT,,NA_PRESENT,,,,NA_PRESENT,,,,,,,,,
2016-11-18T05:00:00Z,2016-11-18T06:32:17Z,,NA_PRESENT,,NA_PRESENT,NA_PRESENT,,NA_PRESENT,,,,NA_PRESENT,,,,,,,,,
2016-11-18T05:30:00Z,2016-11-18T07:02:17Z,,NA_PRESENT,,NA_PRESENT,NA_PRESENT,,NA_PRESENT,,,,NA_PRESENT,,,,,,,,,
2016-11-18T06:00:00Z,2016-11-18T07:32:17Z,,NA_PRESENT,,NA_PRESENT,NA_PRESENT,,NA_PRESENT,,,,NA_PRESENT,,,,,,,,,
2016-11-18T06:30:00Z,2016-11-18T08:02:17Z,,NA_PRESENT,,NA_PRESENT,NA_PRESENT,,NA_PRESENT,,,,NA_PRESENT,,,,,,,,,
2016-11-18T07:00:00Z,2016-11-18T08:32:17Z,,NA_PRESENT,,NA_PRESENT,NA_PRESENT,,NA_PRESENT,,,,NA_PRESENT,,,,,,,,,
2016-11-18T07:30:00Z,2016-11-18T09:02:17Z,,NA_PRESENT,,NA_PRESENT,NA_PRESENT,,NA_PRESENT,,,,NA_PRESENT,,,,,,,,,
2016-11-18T08:00:00Z,2016-11-18T09:32:17Z,,NA_PRESENT,,NA_PRESENT,NA_PRESENT,,NA_PRESENT,,,,NA_PRESENT,,,,,,,,,
2016-11-18T08:30:00Z,2016-11-18T10:02:17Z,,NA_PRESENT,,NA_PRESENT,NA_PRESENT,,NA_PRESENT,,,,NA_PRESENT,,,,,,,,,
2016-11-18T09:00:00Z,2016-11-18T10:32:17Z,,NA_PRESENT,,NA_PRESENT,NA_PRESENT,,NA_PRESENT,,,,NA_PRESENT,,,,,,,,,
2016-11-18T09:30:00Z,2016-11-18T11:02:17Z,,NA_PRESENT,,NA_PRESENT,NA_PRESENT,,NA_PRESENT,,,,NA_PRESENT,,,,,,,,,
2016-11-18T10:00:00Z,2016-11-18T11:32:17Z,,NA_PRESENT,,NA_PRESENT,NA_PRESENT,,NA_PRESENT,,,,NA_PRESENT,,,,,,,,,
2016-11-18T10:30:00Z,2016-11-18T12:02:17Z,,NA_PRESENT,,NA_PRESENT,NA_PRESENT,,NA_PRESENT,,,,NA_PRESENT,,,,,,,,,
2016-11-18T11:00:00Z,2016-11-18T12:32:17Z,,NA_PRESENT,,NA_PRESENT,NA_PRESENT,,NA_PRESENT,,,,NA_PRESENT,,,,,,,,,
2016-11-18T11:30:00Z,2016-11-18T13:02:17Z,,NA_PRESENT,,NA_PRESENT,NA_PRESENT,,NA_PRESENT,,,,NA_PRESENT,,,,,,,,,
2016-11-18T12:00:00Z,2016-11-18T13:32:17Z,,NA_PRESENT,,NA_PRESENT,NA_PRESENT,,NA_PRESENT,,,,NA_PRESENT,,,,,,,,,
2016-11-18T12:30:00Z,2016-11-18T14:02:17Z,OUT_WARN,NA_PRESENT,,NA_PRESENT,NA_PRESENT,,NA_PRESENT,,,,NA_PRESENT,,,,,,,,,
2016-11-18T13:00:00Z,2016-11-18T14:32:17Z,OUT_WARN,NA_PRESENT,,NA_PRESENT,NA_PRESENT,,NA_PRESENT,,,,NA_PRESENT,,,,,,,,,
2016-11-18T13:30:00Z,2016-11-18T15:02:17Z,OUT_WARN,NA_PRESENT,,NA_PRESENT,NA_PRESENT,,NA_PRESENT,,,,NA_PRESENT,,,,,,,,,
2016-11-18T14:00:00Z,2016-11-18T15:32:17Z,OUT_WARN,NA_PRESENT,,NA_PRESENT,NA_PRESENT,,NA_PRESENT,,,,NA_PRESENT,,,,,,,,,
2016-11-18T14:30:00Z,2016-11-18T16:02:17Z,OUT_WARN,NA_PRESENT,,NA_PRESENT,NA_PRESENT,,NA_PRESENT,,,,NA_PRESENT,,,,,,,,,
2016-11-18T15:00:00Z,2016-11-18T16:32:17Z,OUT_WARN,NA_PRESENT,,NA_PRESENT,NA_PRESENT,,NA_PRESENT,,,,NA_PRESENT,,,,,,,,,
2016-11-18T15:30:00Z,2016-11-18T17:02:17Z,OUT_WARN,NA_PRESENT,,NA_PRESENT,NA_PRESENT,,NA_PRESENT,,,,NA_PRESENT,,,,,,,,,
2016-11-18T16:00:00Z,2016-11-18T17:32:17Z,OUT_WARN,NA_PRESENT,,NA_PRESENT,NA_PRESENT,,NA_PRESENT,,,,NA_PRESENT,,,,,,,,,
2016-11-18T16:30:00Z,2016-11-18T18:02:17Z,,NA_PRESENT,,NA_PRESENT,NA_PRESENT,,NA_PRESENT,,,,NA_PRESENT,,,,,,,,,
2016-11-18T17:00:00Z,2016-11-18T18:32:17Z,,NA_PRESENT,,NA_PRESENT,NA_PRESENT,,NA_PRESENT,,,,NA_PRESENT,,,,,,,,,
2016-11-18T17:30:00Z,2016-11-18T19:02:17Z,,NA_PRESENT,,NA_PRESENT,NA_PRESENT,,NA_PRESENT,,,,NA_PRESENT,,,,,,,,,
2016-11-18T18:00:00Z,2016-11-18T19:32:17Z,,NA_PRESENT,,NA_PRESENT,NA_PRESENT,,NA_PRESENT,,,,NA_PRESENT,,,,,,,,,
2016-11-18T18:30:00Z,2016-11-18T20:02:17Z,,NA_PRESENT,,NA_PRESENT,NA_PRESENT,,NA_PRESENT,,,,NA_PRESENT,,,,,,,,,
2016-11-18T19:00:00Z,2016-11-18T20:32:17Z,,NA_PRESENT,,NA_PRESENT,NA_PRESENT,,NA_PRESENT,,,,NA_PRESENT,,,,,,,,,
2016-11-18T19:30:00Z,2016-11-18T21:02:17Z,,NA_PRESENT,,NA_PRESENT,NA_PRESENT,,NA_PRESENT,,,,NA_PRESENT,,,,,,,,,
2016-11-18T20:00:00Z,2016-11-18T21:32:17Z,,NA_PRESENT,,NA_PRESENT,NA_PRESENT,,NA_PRESENT,,,,NA_PRESENT,,,,,,,,,
2016-11-18T20:30:00Z,2016-11-18T22:02:17Z,,NA_PRESENT,,NA_PRESENT,NA_PRESENT,,NA_PRESENT,,,,NA_PRESENT,,,,,,,,,
2016-11-18T21:00:00Z,2016-11-18T22:32:17Z,,NA_PRESENT,,NA_PRESENT,NA_PRESENT,,NA_PRESENT,,,,NA_PRESENT,,,,,,,,,
2016-11-18T21:30:00Z,2016-11-18T23:02:17Z,,NA_PRESENT,,NA_PRESENT,NA_PRESENT,,NA_PRESENT,,,,NA_PRESENT,,,,,,,,,
2016-11-18T22:00:00Z,2016-11-18T23:32:17Z,,NA_PRESENT,,NA_PRESENT,NA_PRESENT,,NA_PRESENT,,,,NA_PRESENT,,,,,,,,,
2016-11-18T22:30:00Z,2016-11-19T00:02:17Z,,NA_PRESENT,,NA_PRESENT,NA_PRESENT,,NA_PRESENT,,,,NA_PRESENT,,,,,,,,,
2016-11-18T23:00:00Z,2016-11-19T00:32:00Z,,NA_PRESENT,,NA_PRESENT,NA_PRESENT,,NA_PRESENT,,,,NA_PRESENT,,,,,,,,,
2016-11-18T23:30:00Z,2016-11-19T01:02:00Z,,NA_PRESENT,,NA_PRESENT,NA_PRESENT,,NA_PRESENT,,,,NA_PRESENT,,,,,,,,,
2016-11-19T00:00:00Z,2016-11-19T01:32:00Z,,NA_PRESENT,,NA_PRESENT,NA_PRESENT,,NA_PRESENT,,,,NA_PRESENT,,,,,,,,,
2016-11-19T00:30:00Z,2016-11-19T02:02:00Z,,NA_PRESENT,,NA_PRESENT,NA_PRESENT,,NA_PRESENT,,,,NA_PRESENT,,,,,,,,,
2016-11-19T01:00:00Z,2016-11-19T02:32:00Z,,NA_PRESENT,,NA_PRESENT,NA_PRESENT,,NA_PRESENT,,,,NA_PRESENT,,,,,,,,,
2016-11-19T01:30:00Z,2016-11-19T03:02:00Z,,NA_PRESENT,,NA_PRESENT,NA_PRESENT,,NA_PRESENT,,,,NA_PRESENT,,,,,,,,,
2016-11-19T02:00:00Z,2016-11-19T03:32:00Z,,NA_PRESENT,,NA_PRESENT,NA_PRESENT,,NA_PRESENT,,,,NA_PRESENT,,,,,,,,,
2016-11-19T02:30:00Z,2016-11-19T04:02:00Z,,NA_PRESENT,,NA_PRESENT,NA_PRESENT,,NA_PRESENT,,,,NA_PRESENT,,,,,,,,,
2016-11-19T03:00:00Z,2016-11-19T04:32:00Z,,NA_PRESENT,,NA_PRESENT,NA_PRESENT,,NA_PRESENT,,,,NA_PRESENT,,,,,,,,,
2016-11-19T03:30:00Z,2016-11-19T05:02:00Z,,NA_PRESENT,,NA_PRESENT,NA_PRESENT,,NA_PRESENT,,,,NA_PRESENT,,,,,,,,,
2016-11-19T04:00:00Z,2016-11-19T05:32:00Z,,NA_PRESENT,,NA_PRESENT,NA_PRESENT,,NA_PRESENT,,,,NA_PRESENT,,,,,,,,,
2016-11-19T04:30:00Z,2016-11-19T06:02:00Z,,NA_PRESENT,,NA_PRESENT,NA_PRESENT,,NA_PRESENT,,,,NA_PRESENT,,,,,,,,,
2016-11-19T05:00:00Z,2016-11-19T06:32:00Z,,NA_PRESENT,,NA_PRESENT,NA_PRESENT,,NA_PRESENT,,,,NA_PRESENT,,,,,,,,,
2016-11-19T05:30:00Z,2016-11-19T07:02:00Z,,NA_PRESENT,,NA_PRESENT,NA_PRESENT,,NA_PRESENT,,,,NA_PRESENT,,,,,,,,,
2016-11-19T06:00:00Z,2016-11-19T07:32:00Z,,NA_PRESENT,,NA_PRESENT,NA_PRESENT,,NA_PRESENT,,,,NA_PRESENT,,,,,,,,,
2016-11-19T06:30:00Z,2016-11-19T08:02:00Z,,NA_PRESENT,,NA_PRESENT,NA_PRESENT,,NA_PRESENT,,,,NA_PRESENT,,,,,,,,,
2016-11-19T07:00:00Z,2016-11-19T08:32:00Z,,NA_PRESENT,,NA_PRESENT,NA_PRESENT,,NA_PRESENT,,,,NA_PRESENT,,,,,,,,,
2016-11-19T07:30:00Z,2016-11-19T09:02:00Z,,NA_PRESENT,,NA_PRESENT,NA_PRESENT,,NA_PRESENT,,,,NA_PRESENT,,,,,,,,,
2016-11-19T08:00:00Z,2016-11-19T09:32:00Z,,NA_PRESENT,,NA_PRESENT,NA_PRESENT,,NA_PRESENT,,,,NA_PRESENT,,,,,,,,,
2016-11-19T08:30:00Z,2016-11-19T10:02:00Z,,NA_PRESENT,,NA_PRESENT,NA_PRESENT,,NA_PRESENT,,,,NA_PRESENT,,,,,,,,,
2016-11-19T09:00:00Z,2016-11-19T10:32:00Z,,NA_PRESENT,,NA_PRESENT,NA_PRESENT,,NA_PRESENT,,,,NA_PRESENT,,,,,,,,,
2016-11-19T09:30:00Z,2016-11-19T11:02:00Z,,NA_PRESENT,,NA_PRESENT,NA_PRESENT,,NA_PRESENT,,,,NA_PRESENT,,,,,,,,,
2016-11-19T10:00:00Z,2016-11-19T11:32:00Z,,NA_PRESENT,,NA_PRESENT,NA_PRESENT,,NA_PRESENT,,,,NA_PRESENT,,,,,,,,,
2016-11-19T10:30:00Z,2016-11-19T12:02:00Z,,NA_PRESENT,,NA_PRESENT,NA_PRESENT,,NA_PRESENT,,,,NA_PRESENT,,,,,,,,,
2016-11-19T11:00:00Z,2016-11-19T12:32:00Z,,NA_PRESENT,,NA_PRESENT,NA_PRESENT,,NA_PRESENT,,,,NA_PRESENT,,,,,,,,,
2016-11-19T11:30:00Z,2016-11-19T13:02:00Z,,NA_PRESENT,,NA_PRESENT,NA_PRESENT,,NA_PRESENT,,,,NA_PRESENT,,,,,,,,,
2016-11-19T12:00:00Z,2016-11-19T13:32:00Z,,NA_PRESENT,,NA_PRESENT,NA_PRESENT,,NA_PRESENT,,,,NA_PRESENT,,,,,,,,,
2016-11-19T12:30:00Z,2016-11-19T14:02:00Z,,NA_PRESENT,,NA_PRESENT,NA_PRESENT,,NA_PRESENT,,,,NA_PRESENT,,,,,,,,,
2016-11-19T13:00:00Z,2016-11-19T14:32:00Z,,NA_PRESENT,,NA_PRESENT,NA_PRESENT,,NA_PRESENT,,,,NA_PRESENT,,,,,,,,,
2016-11-19T13:30:00Z,2016-11-19T15:02:00Z,,NA_PRESENT,,NA_PRESENT,NA_PRESENT,,NA_PRESENT,,,,NA_PRESENT,,,,,,,,,
2016-11-19T14:00:00Z,2016-11-19T15:32:00Z,,NA_PRESENT,,NA_PRESENT,NA_PRESENT,,NA_PRESENT,,,,NA_PRESENT,,,,,,,,,
2016-11-19T14:30:00Z,2016-11-19T16:02:00Z,,NA_PRESENT,,NA_PRESENT,NA_PRESENT,,NA_PRESENT,,,,NA_PRESENT,,,,,,,,,
2016-11-19T15:00:00Z,2016-11-19T16:32:00Z,,NA_PRESENT,,NA_PRESENT,NA_PRESENT,,NA_PRESENT,,,,NA_PRESENT,,,,,,,,,
2016-11-19T15:30:00Z,2016-11-19T17:02:00Z,,NA_PRESENT,,NA_PRESENT,NA_PRESENT,,NA_PRESENT,,,,NA_PRESENT,,,,,,,,,
2016-11-19T16:00:00Z,2016-11-19T17:32:00Z,,NA_PRESENT,,NA_PRESENT,NA_PRESENT,,NA_PRESENT,,,,NA_PRESENT,,,,,,,,,
2016-11-19T16:30:00Z,2016-11-19T18:02:00Z,,NA_PRESENT,,NA_PRESENT,NA_PRESENT,,NA_PRESENT,,,,NA_PRESENT,,,,,,,,,
2016-11-19T17:00:00Z,2016-11-19T18:32:00Z,,NA_PRESENT,,NA_PRESENT,NA_PRESENT,,NA_PRESENT,,,,NA_PRESENT,,,,,,,,,
2016-11-19T17:30:00Z,2016-11-19T19:02:00Z,,NA_PRESENT,,NA_PRESENT,NA_PRESENT,,NA_PRESENT,,,,NA_PRESENT,,,,,,,,,
2016-11-19T18:00:00Z,2016-11-19T19:32:00Z,,NA_PRESENT,,NA_PRESENT,NA_PRESENT,,NA_PRESENT,,,,NA_PRESENT,,,,,,,,,
2016-11-19T18:30:00Z,2016-11-19T20:02:00Z,,NA_PRESENT,,NA_PRESENT,NA_PRESENT,,NA_PRESENT,,,,NA_PRESENT,,,,,,,,,
2016-11-19T19:00:00Z,2016-11-19T20:32:00Z,,NA_PRESENT,,NA_PRESENT,NA_PRESENT,,NA_PRESENT,,,,NA_PRESENT,,,,,,,,,
2016-11-19T19:30:00Z,2016-11-19T21:02:00Z,,NA_PRESENT,,NA_PRESENT,NA_PRESENT,,NA_PRESENT,,,,NA_PRESENT,,,,,,,,,
2016-11-19T20:00:00Z,2016-11-19T21:32:00Z,,NA_PRESENT,,NA_PRESENT,NA_PRESENT,,NA_PRESENT,,,,NA_PRESENT,,,,,,,,,
2016-11-19T20:30:00Z,2016-11-19T22:02:00Z,,NA_PRESENT,,NA_PRESENT,NA_PRESENT,,NA_PRESENT,,,,NA_PRESENT,,,,,,,,,
2016-11-19T21:00:00Z,2016-11-19T22:32:00Z,,NA_PRESENT,,NA_PRESENT,NA_PRESENT,,NA_PRESENT,,,,NA_PRESENT,,,,,,,,,
2016-11-19T21:30:00Z,2016-11-19T23:02:00Z,,NA_PRESENT,,NA_PRESENT,NA_PRESENT,,NA_PRESENT,,,,NA_PRESENT,,,,,,,,,
2016-11-19T22:00:00Z,2016-11-19T23:32:00Z,,NA_PRESENT,,NA_PRESENT,NA_PRESENT,,NA_PRESENT,,,,NA_PRESENT,,,,,,,,,
2016-11-19T22:30:00Z,2016-11-20T00:02:00Z,,NA_PRESENT,,NA_PRESENT,NA_PRESENT,,NA_PRESENT,,,,NA_PRESENT,,,,,,,,,
2016-11-19T23:00:00Z,2016-11-20T00:31:42Z,,NA_PRESENT,,NA_PRESENT,NA_PRESENT,,NA_PRESENT,,,,NA_PRESENT,,,,,,,,,
2016-11-19T23:30:00Z,2016-11-20T01:01:42Z,,NA_PRESENT,,NA_PRESENT,NA_PRESENT,,NA_PRESENT,,,,NA_PRESENT,,,,,,,,,
2016-11-20T00:00:00Z,2016-11-20T01:31:42Z,,NA_PRESENT,,NA_PRESENT,NA_PRESENT,,NA_PRESENT,,,,NA_PRESENT,,,,,,,,,
2016-11-20T00:30:00Z,2016-11-20T02:01:42Z,,NA_PRESENT,,NA_PRESENT,NA_PRESENT,,NA_PRESENT,,,,NA_PRESENT,,,,,,,,,
2016-11-20T01:00:00Z,2016-11-20T02:31:42Z,,NA_PRESENT,,NA_PRESENT,NA_PRESENT,,NA_PRESENT,,,,NA_PRESENT,,,,,,,,,
2016-11-20T01:30:00Z,2016-11-20T03:01:42Z,,NA_PRESENT,,NA_PRESENT,NA_PRESENT,,NA_PRESENT,,,,NA_PRESENT,,,,,,,,,
2016-11-20T02:00:00Z,2016-11-20T03:31:42Z,,NA_PRESENT,,NA_PRESENT,NA_PRESENT,,NA_PRESENT,,,,NA_PRESENT,,,,,,,,,
2016-11-20T02:30:00Z,2016-11-20T04:01:42Z,,NA_PRESENT,,NA_PRESENT,NA_PRESENT,,NA_PRESENT,,,,NA_PRESENT,,,,,,,,,
2016-11-20T03:00:00Z,2016-11-20T04:31:42Z,,NA_PRESENT,,NA_PRESENT,NA_PRESENT,,NA_PRESENT,,,,NA_PRESENT,,,,,,,,,
2016-11-20T03:30:00Z,2016-11-20T05:01:42Z,,NA_PRESENT,,NA_PRESENT,NA_PRESENT,,NA_PRESENT,,,,NA_PRESENT,,,,,,,,,
2016-11-20T04:00:00Z,2016-11-20T05:31:42Z,,NA_PRESENT,,NA_PRESENT,NA_PRESENT,,NA_PRESENT,,,,NA_PRESENT,,,,,,,,,
2016-11-20T04:30:00Z,2016-11-20T06:01:42Z,,NA_PRESENT,,NA_PRESENT,NA_PRESENT,,NA_PRESENT,,,,NA_PRESENT,,,,,,,,,
2016-11-20T05:00:00Z,2016-11-20T06:31:42Z,,NA_PRESENT,,NA_PRESENT,NA_PRESENT,,NA_PRESENT,,,,NA_PRESENT,,,,,,,,,
2016-11-20T05:30:00Z,2016-11-20T07:01:42Z,,NA_PRESENT,,NA_PRESENT,NA_PRESENT,,NA_PRESENT,,,,NA_PRESENT,,,,,,,,,
2016-11-20T06:00:00Z,2016-11-20T07:31:42Z,,NA_PRESENT,,NA_PRESENT,NA_PRESENT,,NA_PRESENT,,,,NA_PRESENT,,,,,,,,,
2016-11-20T06:30:00Z,2016-11-20T08:01:42Z,,NA_PRESENT,,NA_PRESENT,NA_PRESENT,,NA_PRESENT,,,,NA_PRESENT,,,,,,,,,
2016-11-20T07:00:00Z,2016-11-20T08:31:42Z,,NA_PRESENT,,NA_PRESENT,NA_PRESENT,,NA_PRESENT,,,,NA_PRESENT,,,,,,,,,
2016-11-20T07:30:00Z,2016-11-20T09:01:42Z,,NA_PRESENT,,NA_PRESENT,NA_PRESENT,,NA_PRESENT,,,,NA_PRESENT,,,,,,,,,
2016-11-20T08:00:00Z,2016-11-20T09:31:42Z,,NA_PRESENT,,NA_PRESENT,NA_PRESENT,,NA_PRESENT,,,,NA_PRESENT,,,,,,,,,
2016-11-20T08:30:00Z,2016-11-20T10:01:42Z,,NA_PRESENT,,NA_PRESENT,NA_PRESENT,,NA_PRESENT,,,,NA_PRESENT,,,,,,,,,
2016-11-20T09:00:00Z,2016-11-20T10:31:42Z,,NA_PRESENT,,NA_PRESENT,NA_PRESENT,,NA_PRESENT,,,,NA_PRESENT,,,,,,,,,
2016-11-20T09:30:00Z,2016-11-20T11:01:42Z,,NA_PRESENT,,NA_PRESENT,NA_PRESENT,,NA_PRESENT,,,,NA_PRESENT,,,,,,,,,
2016-11-20T10:00:00Z,2016-11-20T11:31:42Z,,NA_PRESENT,,NA_PRESENT,NA_PRESENT,,NA_PRESENT,,,,NA_PRESENT,,,,,,,,,
2016-11-20T10:30:00Z,2016-11-20T12:01:42Z,,NA_PRESENT,,NA_PRESENT,NA_PRESENT,,NA_PRESENT,,,OUT_WARN,NA_PRESENT,,,,,,,,,
2016-11-20T11:00:00Z,2016-11-20T12:31:42Z,,NA_PRESENT,,NA_PRESENT,NA_PRESENT,,NA_PRESENT,,,OUT_WARN,NA_PRESENT,,,,,,,,,
2016-11-20T11:30:00Z,2016-11-20T13:01:42Z,,NA_PRESENT,,NA_PRESENT,NA_PRESENT,,NA_PRESENT,,,OUT_WARN,NA_PRESENT,,,,,,,,,
2016-11-20T12:00:00Z,2016-11-20T13:31:42Z,,NA_PRESENT,,NA_PRESENT,NA_PRESENT,,NA_PRESENT,,,OUT_WARN,NA_PRESENT,,,,,,,,,
2016-11-20T12:30:00Z,2016-11-20T14:01:42Z,,NA_PRESENT,,NA_PRESENT,NA_PRESENT,,NA_PRESENT,,,,NA_PRESENT,,,,,,,,,
