TIMESTAMP,solar_TIMESTAMP,AUS_CAR_THI_TPF_Eni_Js_1,AUS_CAR_THI_TPF_Eni_Js_2,AUS_CAR_THI_TPF_Eni_Js_3,AUS_CAR_THI_TPF_Eni_Js_4,AUS_CAR_THI_TPF_Eni_Js_5,AUS_CAR_THI_TPF_Eni_Js_6,AUS_CAR_THI_TPF_Eni_Js_7,AUS_CAR_THI_TPF_Eni_Js_8,AUS_CAR_THI_TPF_Eni_Js_9,AUS_CAR_THI_TPF_Eni_Js_10,AUS_CAR_THI_TPF_Eni_Js_11
2009-04-10T02:30:00Z,2009-04-10T12:15:40Z,NA,NA,NA,NA,NA,NA,14913.168000000001,7595.450999999999,NA,NA,NA
2009-04-10T03:00:00Z,2009-04-10T12:45:40Z,NA,NA,NA,NA,NA,NA,13544.304,6316.056,NA,NA,NA
2009-04-10T03:30:00Z,2009-04-10T13:15:40Z,NA,NA,NA,NA,NA,NA,8597.304,3621.6719999999996,NA,NA,NA
2009-04-10T04:00:00Z,2009-04-10T13:45:40Z,NA,NA,NA,NA,NA,NA,6357.768,2519.424,NA,NA,NA
2009-04-10T04:30:00Z,2009-04-10T14:15:40Z,NA,NA,NA,NA,NA,NA,6322.848,2497.5539999999996,NA,NA,NA
2009-04-10T05:00:00Z,2009-04-10T14:45:40Z,NA,NA,NA,NA,NA,NA,6048.144,2493.18,NA,NA,NA
2009-04-10T05:30:00Z,2009-04-10T15:15:40Z,NA,NA,NA,NA,NA,NA,3624.6960000000004,1498.0949999999998,NA,NA,NA
2009-04-10T06:00:00Z,2009-04-10T15:45:40Z,NA,NA,NA,NA,NA,NA,2551.4880000000003,995.0849999999999,NA,NA,NA
2009-04-10T06:30:00Z,2009-04-10T16:15:40Z,NA,NA,NA,NA,NA,NA,1631.928,660.4739999999999,NA,NA,NA
2009-04-10T07:00:00Z,2009-04-10T16:45:40Z,NA,NA,NA,NA,NA,NA,1166.328,500.823,NA,NA,NA
2009-04-10T07:30:00Z,2009-04-10T17:15:40Z,NA,NA,NA,NA,NA,NA,873,483.32699999999994,NA,NA,NA
2009-04-10T08:00:00Z,2009-04-10T17:45:40Z,NA,NA,NA,NA,NA,NA,749.6160000000001,435.21299999999997,NA,NA,NA
2009-04-10T08:30:00Z,2009-04-10T18:15:40Z,NA,NA,NA,NA,NA,NA,717.024,419.90399999999994,NA,NA,NA
2009-04-10T09:00:00Z,2009-04-10T18:45:40Z,NA,NA,NA,NA,NA,NA,644.856,419.90399999999994,NA,NA,NA
2009-04-10T09:30:00Z,2009-04-10T19:15:40Z,NA,NA,NA,NA,NA,NA,642.528,413.34299999999996,NA,NA,NA
2009-04-10T10:00:00Z,2009-04-10T19:45:40Z,NA,NA,NA,NA,NA,NA,598.2959999999999,398.034,NA,NA,NA
2009-04-10T10:30:00Z,2009-04-10T20:15:40Z,NA,NA,NA,NA,NA,NA,563.376,384.912,NA,NA,NA
2009-04-10T11:00:00Z,2009-04-10T20:45:40Z,NA,NA,NA,NA,NA,NA,584.328,393.65999999999997,NA,NA,NA
2009-04-10T11:30:00Z,2009-04-10T21:15:40Z,NA,NA,NA,NA,NA,NA,554.064,382.72499999999997,NA,NA,NA
2009-04-10T12:00:00Z,2009-04-10T21:45:40Z,NA,NA,NA,NA,NA,NA,570.36,371.78999999999996,NA,NA,NA
2009-04-10T12:30:00Z,2009-04-10T22:15:40Z,NA,NA,NA,NA,NA,NA,572.688,373.977,NA,NA,NA
2009-04-10T13:00:00Z,2009-04-10T22:45:40Z,NA,NA,NA,NA,NA,NA,561.0480000000001,363.042,NA,NA,NA
2009-04-10T13:30:00Z,2009-04-10T23:15:40Z,NA,NA,NA,NA,NA,NA,523.8000000000001,360.85499999999996,NA,NA,NA
2009-04-10T14:00:00Z,2009-04-10T23:45:40Z,NA,NA,NA,NA,NA,NA,549.408,363.042,NA,NA,NA
2009-04-10T14:30:00Z,2009-04-11T00:15:55Z,NA,NA,NA,NA,NA,NA,549.408,360.85499999999996,NA,NA,NA
2009-04-10T15:00:00Z,2009-04-11T00:45:55Z,NA,NA,NA,NA,NA,NA,558.72,360.85499999999996,NA,NA,NA
2009-04-10T15:30:00Z,2009-04-11T01:15:55Z,NA,NA,NA,NA,NA,NA,526.1279999999999,360.85499999999996,NA,NA,NA
2009-04-10T16:00:00Z,2009-04-11T01:45:55Z,NA,NA,NA,NA,NA,NA,512.1600000000001,367.41599999999994,NA,NA,NA
2009-04-10T16:30:00Z,2009-04-11T02:15:55Z,NA,NA,NA,NA,NA,NA,568.032,360.85499999999996,NA,NA,NA
2009-04-10T17:00:00Z,2009-04-11T02:45:55Z,NA,NA,NA,NA,NA,NA,507.5040000000001,363.042,NA,NA,NA
2009-04-10T17:30:00Z,2009-04-11T03:15:55Z,NA,NA,NA,NA,NA,NA,502.84800000000007,360.85499999999996,NA,NA,NA
2009-04-10T18:00:00Z,2009-04-11T03:45:55Z,NA,NA,NA,NA,NA,NA,486.55199999999996,360.85499999999996,NA,NA,NA
2009-04-10T18:30:00Z,2009-04-11T04:15:55Z,NA,NA,NA,NA,NA,NA,458.61600000000004,360.85499999999996,NA,NA,NA
2009-04-10T19:00:00Z,2009-04-11T04:45:55Z,NA,NA,NA,NA,NA,NA,465.6,360.85499999999996,NA,NA,NA
2009-04-10T19:30:00Z,2009-04-11T05:15:55Z,NA,NA,NA,NA,NA,NA,460.944,360.85499999999996,NA,NA,NA
2009-04-10T20:00:00Z,2009-04-11T05:45:55Z,NA,NA,NA,NA,NA,NA,470.25600000000003,360.85499999999996,NA,NA,NA
2009-04-10T20:30:00Z,2009-04-11T06:15:55Z,NA,NA,NA,NA,NA,NA,439.992,360.85499999999996,NA,NA,NA
2009-04-10T21:00:00Z,2009-04-11T06:45:55Z,NA,NA,NA,NA,NA,NA,449.30400000000003,360.85499999999996,NA,NA,NA
2009-04-10T21:30:00Z,2009-04-11T07:15:55Z,NA,NA,NA,NA,NA,NA,419.04,360.85499999999996,NA,NA,NA
2009-04-10T22:00:00Z,2009-04-11T07:45:55Z,NA,NA,NA,NA,NA,NA,395.76,360.85499999999996,NA,NA,NA
2009-04-10T22:30:00Z,2009-04-11T08:15:55Z,NA,NA,NA,NA,NA,NA,402.744,360.85499999999996,NA,NA,NA
2009-04-10T23:00:00Z,2009-04-11T08:45:55Z,NA,NA,NA,NA,NA,NA,395.76,360.85499999999996,NA,NA,NA
2009-04-10T23:30:00Z,2009-04-11T09:15:55Z,NA,NA,NA,NA,NA,NA,395.76,360.85499999999996,NA,NA,NA
2009-04-11T00:00:00Z,2009-04-11T09:45:55Z,NA,NA,NA,NA,NA,NA,395.76,360.85499999999996,NA,NA,NA
2009-04-11T00:30:00Z,2009-04-11T10:15:55Z,NA,NA,NA,NA,NA,NA,395.76,360.85499999999996,NA,NA,NA
2009-04-11T01:00:00Z,2009-04-11T10:45:55Z,NA,NA,NA,NA,NA,NA,395.76,360.85499999999996,NA,NA,NA
2009-04-11T01:30:00Z,2009-04-11T11:15:55Z,NA,NA,NA,NA,NA,NA,458.61600000000004,284.31,NA,NA,NA
2009-04-11T02:00:00Z,2009-04-11T11:45:55Z,NA,NA,NA,NA,NA,NA,605.2800000000001,393.65999999999997,NA,NA,NA
2009-04-11T02:30:00Z,2009-04-11T12:15:55Z,NA,NA,NA,NA,NA,NA,938.1840000000001,476.766,NA,NA,NA
2009-04-11T03:00:00Z,2009-04-11T12:45:55Z,NA,NA,NA,NA,NA,NA,2283.768,1327.509,NA,NA,NA
2009-04-11T03:30:00Z,2009-04-11T13:15:55Z,NA,NA,NA,NA,NA,NA,1936.8960000000002,1115.37,NA,NA,NA
2009-04-11T04:00:00Z,2009-04-11T13:45:55Z,NA,NA,NA,NA,NA,NA,3461.736,1804.2749999999999,NA,NA,NA
2009-04-11T04:30:00Z,2009-04-11T14:15:55Z,NA,NA,NA,NA,NA,NA,3038.0400000000004,1526.526,NA,NA,NA
2009-04-11T05:00:00Z,2009-04-11T14:45:55Z,NA,NA,NA,NA,NA,NA,2756.3520000000003,1487.1599999999999,NA,NA,NA
2009-04-11T05:30:00Z,2009-04-11T15:15:55Z,NA,NA,NA,NA,NA,NA,3417.504,1624.9409999999998,NA,NA,NA
2009-04-11T06:00:00Z,2009-04-11T15:45:55Z,NA,NA,NA,NA,NA,NA,2197.632,1095.687,NA,NA,NA
2009-04-11T06:30:00Z,2009-04-11T16:15:55Z,NA,NA,NA,NA,NA,NA,1503.8880000000001,754.515,NA,NA,NA
2009-04-11T07:00:00Z,2009-04-11T16:45:55Z,NA,NA,NA,NA,NA,NA,1017.3360000000001,505.197,NA,NA,NA
2009-04-11T07:30:00Z,2009-04-11T17:15:55Z,NA,NA,NA,NA,NA,NA,651.84,391.473,NA,NA,NA
2009-04-11T08:00:00Z,2009-04-11T17:45:55Z,NA,NA,NA,NA,NA,NA,537.768,365.229,NA,NA,NA
2009-04-11T08:30:00Z,2009-04-11T18:15:55Z,NA,NA,NA,NA,NA,NA,502.84800000000007,360.85499999999996,NA,NA,NA
2009-04-11T09:00:00Z,2009-04-11T18:45:55Z,NA,NA,NA,NA,NA,NA,460.944,360.85499999999996,NA,NA,NA
2009-04-11T09:30:00Z,2009-04-11T19:15:55Z,NA,NA,NA,NA,NA,NA,470.25600000000003,365.229,NA,NA,NA
2009-04-11T10:00:00Z,2009-04-11T19:45:55Z,NA,NA,NA,NA,NA,NA,465.6,365.229,NA,NA,NA
2009-04-11T10:30:00Z,2009-04-11T20:15:55Z,NA,NA,NA,NA,NA,NA,521.4720000000001,371.78999999999996,NA,NA,NA
2009-04-11T11:00:00Z,2009-04-11T20:45:55Z,NA,NA,NA,NA,NA,NA,561.0480000000001,367.41599999999994,NA,NA,NA
2009-04-11T11:30:00Z,2009-04-11T21:15:55Z,NA,NA,NA,NA,NA,NA,437.664,371.78999999999996,NA,NA,NA
2009-04-11T12:00:00Z,2009-04-11T21:45:55Z,NA,NA,NA,NA,NA,NA,607.608,369.60299999999995,NA,NA,NA
2009-04-11T12:30:00Z,2009-04-11T22:15:55Z,NA,NA,NA,NA,NA,NA,512.1600000000001,363.042,NA,NA,NA
2009-04-11T13:00:00Z,2009-04-11T22:45:55Z,NA,NA,NA,NA,NA,NA,472.584,376.164,NA,NA,NA
2009-04-11T13:30:00Z,2009-04-11T23:15:55Z,NA,NA,NA,NA,NA,NA,456.288,360.85499999999996,NA,NA,NA
2009-04-11T14:00:00Z,2009-04-11T23:45:55Z,NA,NA,NA,NA,NA,NA,437.664,367.41599999999994,NA,NA,NA
2009-04-11T14:30:00Z,2009-04-12T00:16:10Z,NA,NA,NA,NA,NA,NA,435.33600000000007,360.85499999999996,NA,NA,NA
2009-04-11T15:00:00Z,2009-04-12T00:46:10Z,NA,NA,NA,NA,NA,NA,472.584,360.85499999999996,NA,NA,NA
2009-04-11T15:30:00Z,2009-04-12T01:16:10Z,NA,NA,NA,NA,NA,NA,437.664,360.85499999999996,NA,NA,NA
2009-04-11T16:00:00Z,2009-04-12T01:46:10Z,NA,NA,NA,NA,NA,NA,488.88000000000005,360.85499999999996,NA,NA,NA
2009-04-11T16:30:00Z,2009-04-12T02:16:10Z,NA,NA,NA,NA,NA,NA,498.19200000000006,360.85499999999996,NA,NA,NA
2009-04-11T17:00:00Z,2009-04-12T02:46:10Z,NA,NA,NA,NA,NA,NA,486.55199999999996,360.85499999999996,NA,NA,NA
2009-04-11T17:30:00Z,2009-04-12T03:16:10Z,NA,NA,NA,NA,NA,NA,474.91200000000003,360.85499999999996,NA,NA,NA
2009-04-11T18:00:00Z,2009-04-12T03:46:10Z,NA,NA,NA,NA,NA,NA,451.632,360.85499999999996,NA,NA,NA
2009-04-11T18:30:00Z,2009-04-12T04:16:10Z,NA,NA,NA,NA,NA,NA,472.584,360.85499999999996,NA,NA,NA
2009-04-11T19:00:00Z,2009-04-12T04:46:10Z,NA,NA,NA,NA,NA,NA,430.68000000000006,360.85499999999996,NA,NA,NA
2009-04-11T19:30:00Z,2009-04-12T05:16:10Z,NA,NA,NA,NA,NA,NA,444.648,360.85499999999996,NA,NA,NA
2009-04-11T20:00:00Z,2009-04-12T05:46:10Z,NA,NA,NA,NA,NA,NA,451.632,360.85499999999996,NA,NA,NA
2009-04-11T20:30:00Z,2009-04-12T06:16:10Z,NA,NA,NA,NA,NA,NA,470.25600000000003,360.85499999999996,NA,NA,NA
2009-04-11T21:00:00Z,2009-04-12T06:46:10Z,NA,NA,NA,NA,NA,NA,453.96000000000004,360.85499999999996,NA,NA,NA
2009-04-11T21:30:00Z,2009-04-12T07:16:10Z,NA,NA,NA,NA,NA,NA,772.896,450.522,NA,NA,NA
2009-04-11T22:00:00Z,2009-04-12T07:46:10Z,NA,NA,NA,NA,NA,NA,2113.824,1100.061,NA,NA,NA
2009-04-11T22:30:00Z,2009-04-12T08:16:10Z,NA,NA,NA,NA,NA,NA,5158.848,2403.513,NA,NA,NA
2009-04-11T23:00:00Z,2009-04-12T08:46:10Z,NA,NA,NA,NA,NA,NA,8743.968,3512.3219999999997,NA,NA,NA
2009-04-11T23:30:00Z,2009-04-12T09:16:10Z,NA,NA,NA,NA,NA,NA,11658.624,4793.904,NA,NA,NA
2009-04-12T00:00:00Z,2009-04-12T09:46:10Z,NA,NA,NA,NA,NA,NA,11721.480000000001,5659.955999999999,NA,NA,NA
2009-04-12T00:30:00Z,2009-04-12T10:16:10Z,NA,NA,NA,NA,NA,NA,13283.568000000001,6143.282999999999,NA,NA,NA
2009-04-12T01:00:00Z,2009-04-12T10:46:10Z,NA,NA,NA,NA,NA,NA,13604.832,5786.802,NA,NA,NA
2009-04-12T01:30:00Z,2009-04-12T11:16:10Z,NA,NA,NA,NA,NA,NA,14191.488000000001,6108.290999999999,NA,NA,NA
2009-04-12T02:00:00Z,2009-04-12T11:46:10Z,NA,NA,NA,NA,NA,NA,15986.376000000002,7118.684999999999,NA,NA,NA
2009-04-12T02:30:00Z,2009-04-12T12:16:10Z,NA,NA,NA,NA,NA,NA,13432.560000000001,8238.429,NA,NA,NA
2009-04-12T03:00:00Z,2009-04-12T12:46:10Z,NA,NA,NA,NA,NA,NA,19059.336000000003,7643.5650000000005,NA,NA,NA
2009-04-12T03:30:00Z,2009-04-12T13:16:10Z,NA,NA,NA,NA,NA,NA,17439.048,6676.911,NA,NA,NA
2009-04-12T04:00:00Z,2009-04-12T13:46:10Z,NA,NA,NA,NA,NA,NA,17450.688,7671.995999999999,NA,NA,NA
2009-04-12T04:30:00Z,2009-04-12T14:16:10Z,NA,NA,NA,NA,NA,NA,15704.688,7039.9529999999995,NA,NA,NA
2009-04-12T05:00:00Z,2009-04-12T14:46:10Z,NA,NA,NA,NA,NA,NA,14605.872000000001,5961.762,NA,NA,NA
2009-04-12T05:30:00Z,2009-04-12T15:16:10Z,NA,NA,NA,NA,NA,NA,13753.824,5382.206999999999,NA,NA,NA
2009-04-12T06:00:00Z,2009-04-12T15:46:10Z,NA,NA,NA,NA,NA,NA,11304.768000000002,4115.934,NA,NA,NA
2009-04-12T06:30:00Z,2009-04-12T16:16:10Z,NA,NA,NA,NA,NA,NA,8769.576000000001,2690.01,NA,NA,NA
2009-04-12T07:00:00Z,2009-04-12T16:46:10Z,NA,NA,NA,NA,NA,NA,6020.2080000000005,1850.202,NA,NA,NA
2009-04-12T07:30:00Z,2009-04-12T17:16:10Z,NA,NA,NA,NA,NA,NA,4076.3280000000004,1159.11,NA,NA,NA
2009-04-12T08:00:00Z,2009-04-12T17:46:10Z,NA,NA,NA,NA,NA,NA,2158.056,763.263,NA,NA,NA
2009-04-12T08:30:00Z,2009-04-12T18:16:10Z,NA,NA,NA,NA,NA,NA,1517.856,649.539,NA,NA,NA
2009-04-12T09:00:00Z,2009-04-12T18:46:10Z,NA,NA,NA,NA,NA,NA,1203.576,607.9859999999999,NA,NA,NA
2009-04-12T09:30:00Z,2009-04-12T19:16:10Z,NA,NA,NA,NA,NA,NA,1054.584,531.441,NA,NA,NA
2009-04-12T10:00:00Z,2009-04-12T19:46:10Z,NA,NA,NA,NA,NA,NA,977.7600000000001,538.002,NA,NA,NA
2009-04-12T10:30:00Z,2009-04-12T20:16:10Z,NA,NA,NA,NA,NA,NA,866.0160000000001,498.6359999999999,NA,NA,NA
2009-04-12T11:00:00Z,2009-04-12T20:46:10Z,NA,NA,NA,NA,NA,NA,854.376,503.00999999999993,NA,NA,NA
2009-04-12T11:30:00Z,2009-04-12T21:16:10Z,NA,NA,NA,NA,NA,NA,800.832,457.08299999999997,NA,NA,NA
2009-04-12T12:00:00Z,2009-04-12T21:46:10Z,NA,NA,NA,NA,NA,NA,796.176,470.205,NA,NA,NA
2009-04-12T12:30:00Z,2009-04-12T22:16:10Z,NA,NA,NA,NA,NA,NA,763.584,452.70899999999995,NA,NA,NA
2009-04-12T13:00:00Z,2009-04-12T22:46:10Z,NA,NA,NA,NA,NA,NA,744.96,433.02599999999995,NA,NA,NA
2009-04-12T13:30:00Z,2009-04-12T23:16:10Z,NA,NA,NA,NA,NA,NA,763.584,441.774,NA,NA,NA
2009-04-12T14:00:00Z,2009-04-12T23:46:10Z,NA,NA,NA,NA,NA,NA,733.32,435.21299999999997,NA,NA,NA
2009-04-12T14:30:00Z,2009-04-13T00:16:25Z,NA,NA,NA,NA,NA,NA,705.384,411.15599999999995,NA,NA,NA
2009-04-12T15:00:00Z,2009-04-13T00:46:25Z,NA,NA,NA,NA,NA,NA,696.0720000000001,404.59499999999997,NA,NA,NA
2009-04-12T15:30:00Z,2009-04-13T01:16:25Z,NA,NA,NA,NA,NA,NA,670.464,395.847,NA,NA,NA
2009-04-12T16:00:00Z,2009-04-13T01:46:25Z,NA,NA,NA,NA,NA,NA,675.12,398.034,NA,NA,NA
2009-04-12T16:30:00Z,2009-04-13T02:16:25Z,NA,NA,NA,NA,NA,NA,656.496,395.847,NA,NA,NA
2009-04-12T17:00:00Z,2009-04-13T02:46:25Z,NA,NA,NA,NA,NA,NA,633.2160000000001,369.60299999999995,NA,NA,NA
2009-04-12T17:30:00Z,2009-04-13T03:16:25Z,NA,NA,NA,NA,NA,NA,612.264,367.41599999999994,NA,NA,NA
2009-04-12T18:00:00Z,2009-04-13T03:46:25Z,NA,NA,NA,NA,NA,NA,579.672,360.85499999999996,NA,NA,NA
2009-04-12T18:30:00Z,2009-04-13T04:16:25Z,NA,NA,NA,NA,NA,NA,561.0480000000001,363.042,NA,NA,NA
2009-04-12T19:00:00Z,2009-04-13T04:46:25Z,NA,NA,NA,NA,NA,NA,554.064,360.85499999999996,NA,NA,NA
2009-04-12T19:30:00Z,2009-04-13T05:16:25Z,NA,NA,NA,NA,NA,NA,530.784,360.85499999999996,NA,NA,NA
2009-04-12T20:00:00Z,2009-04-13T05:46:25Z,NA,NA,NA,NA,NA,NA,554.064,367.41599999999994,NA,NA,NA
2009-04-12T20:30:00Z,2009-04-13T06:16:25Z,NA,NA,NA,NA,NA,NA,509.832,365.229,NA,NA,NA
2009-04-12T21:00:00Z,2009-04-13T06:46:25Z,NA,NA,NA,NA,NA,NA,430.68000000000006,360.85499999999996,NA,NA,NA
2009-04-12T21:30:00Z,2009-04-13T07:16:25Z,NA,NA,NA,NA,NA,NA,549.408,415.53,NA,NA,NA
2009-04-12T22:00:00Z,2009-04-13T07:46:25Z,NA,NA,NA,NA,NA,NA,1580.712,1058.5079999999998,NA,NA,NA
2009-04-12T22:30:00Z,2009-04-13T08:16:25Z,NA,NA,NA,NA,NA,NA,4458.12,2211.057,NA,NA,NA
2009-04-12T23:00:00Z,2009-04-13T08:46:25Z,NA,NA,NA,NA,NA,NA,7053.84,2840.913,NA,NA,NA
2009-04-12T23:30:00Z,2009-04-13T09:16:25Z,NA,NA,NA,NA,NA,NA,9009.36,3560.436,NA,NA,NA
2009-04-13T00:00:00Z,2009-04-13T09:46:25Z,NA,NA,NA,NA,NA,NA,10105.848,4660.496999999999,NA,NA,NA
2009-04-13T00:30:00Z,2009-04-13T10:16:25Z,NA,NA,NA,NA,NA,NA,13956.36,6057.99,NA,NA,NA
2009-04-13T01:00:00Z,2009-04-13T10:46:25Z,NA,NA,NA,NA,NA,NA,13809.696,6571.9349999999995,NA,NA,NA
2009-04-13T01:30:00Z,2009-04-13T11:16:25Z,NA,NA,NA,NA,NA,NA,13486.104000000001,6674.723999999999,NA,NA,NA
2009-04-13T02:00:00Z,2009-04-13T11:46:25Z,NA,NA,NA,NA,NA,NA,14426.616,7431.425999999999,NA,NA,NA
2009-04-13T02:30:00Z,2009-04-13T12:16:25Z,NA,NA,NA,NA,NA,NA,13139.232,7606.3859999999995,NA,NA,NA
2009-04-13T03:00:00Z,2009-04-13T12:46:25Z,NA,NA,NA,NA,NA,NA,19639.008,7755.102,NA,NA,NA
2009-04-13T03:30:00Z,2009-04-13T13:16:25Z,NA,NA,NA,NA,NA,NA,19047.696,7536.402,NA,NA,NA
2009-04-13T04:00:00Z,2009-04-13T13:46:25Z,NA,NA,NA,NA,NA,NA,19415.520000000004,8857.35,NA,NA,NA
2009-04-13T04:30:00Z,2009-04-13T14:16:25Z,NA,NA,NA,NA,NA,NA,16982.760000000002,7932.249000000001,NA,NA,NA
2009-04-13T05:00:00Z,2009-04-13T14:46:25Z,NA,NA,NA,NA,NA,NA,10773.984,4411.179,NA,NA,NA
2009-04-13T05:30:00Z,2009-04-13T15:16:25Z,NA,NA,NA,NA,NA,NA,8171.280000000001,2757.807,NA,NA,NA
2009-04-13T06:00:00Z,2009-04-13T15:46:25Z,NA,NA,NA,NA,NA,NA,8026.9439999999995,2679.075,NA,NA,NA
2009-04-13T06:30:00Z,2009-04-13T16:16:25Z,NA,NA,NA,NA,NA,NA,6402,2025.1619999999998,NA,NA,NA
2009-04-13T07:00:00Z,2009-04-13T16:46:25Z,NA,NA,NA,NA,NA,NA,3561.84,1156.923,NA,NA,NA
2009-04-13T07:30:00Z,2009-04-13T17:16:25Z,NA,NA,NA,NA,NA,NA,1641.24,597.0509999999999,NA,NA,NA
2009-04-13T08:00:00Z,2009-04-13T17:46:25Z,NA,NA,NA,NA,NA,NA,1094.16,522.693,NA,NA,NA
2009-04-13T08:30:00Z,2009-04-13T18:16:25Z,NA,NA,NA,NA,NA,NA,942.84,487.70099999999996,NA,NA,NA
2009-04-13T09:00:00Z,2009-04-13T18:46:25Z,NA,NA,NA,NA,NA,NA,838.08,476.766,NA,NA,NA
2009-04-13T09:30:00Z,2009-04-13T19:16:25Z,NA,NA,NA,NA,NA,NA,817.128,470.205,NA,NA,NA
2009-04-13T10:00:00Z,2009-04-13T19:46:25Z,NA,NA,NA,NA,NA,NA,747.288,417.717,NA,NA,NA
2009-04-13T10:30:00Z,2009-04-13T20:16:25Z,NA,NA,NA,NA,NA,NA,721.6800000000001,413.34299999999996,NA,NA,NA
2009-04-13T11:00:00Z,2009-04-13T20:46:25Z,NA,NA,NA,NA,NA,NA,686.7600000000001,398.034,NA,NA,NA
2009-04-13T11:30:00Z,2009-04-13T21:16:25Z,NA,NA,NA,NA,NA,NA,682.104,398.034,NA,NA,NA
2009-04-13T12:00:00Z,2009-04-13T21:46:25Z,NA,NA,NA,NA,NA,NA,672.792,406.782,NA,NA,NA
2009-04-13T12:30:00Z,2009-04-13T22:16:25Z,NA,NA,NA,NA,NA,NA,642.528,391.473,NA,NA,NA
2009-04-13T13:00:00Z,2009-04-13T22:46:25Z,NA,NA,NA,NA,NA,NA,705.384,415.53,NA,NA,NA
2009-04-13T13:30:00Z,2009-04-13T23:16:25Z,NA,NA,NA,NA,NA,NA,793.8480000000001,454.896,NA,NA,NA
2009-04-13T14:00:00Z,2009-04-13T23:46:25Z,NA,NA,NA,NA,NA,NA,826.44,489.88800000000003,NA,NA,NA
2009-04-13T14:30:00Z,2009-04-14T00:16:40Z,NA,NA,NA,NA,NA,NA,859.032,503.00999999999993,NA,NA,NA
2009-04-13T15:00:00Z,2009-04-14T00:46:40Z,NA,NA,NA,NA,NA,NA,868.344,505.197,NA,NA,NA
2009-04-13T15:30:00Z,2009-04-14T01:16:40Z,NA,NA,NA,NA,NA,NA,854.376,516.132,NA,NA,NA
2009-04-13T16:00:00Z,2009-04-14T01:46:40Z,NA,NA,NA,NA,NA,NA,977.7600000000001,546.75,NA,NA,NA
2009-04-13T16:30:00Z,2009-04-14T02:16:40Z,NA,NA,NA,NA,NA,NA,1087.176,612.3599999999999,NA,NA,NA
2009-04-13T17:00:00Z,2009-04-14T02:46:40Z,NA,NA,NA,NA,NA,NA,1161.672,653.913,NA,NA,NA
2009-04-13T17:30:00Z,2009-04-14T03:16:40Z,NA,NA,NA,NA,NA,NA,1254.792,636.417,NA,NA,NA
2009-04-13T18:00:00Z,2009-04-14T03:46:40Z,NA,NA,NA,NA,NA,NA,1070.8799999999999,553.3109999999999,NA,NA,NA
2009-04-13T18:30:00Z,2009-04-14T04:16:40Z,NA,NA,NA,NA,NA,NA,1024.3200000000002,544.563,NA,NA,NA
2009-04-13T19:00:00Z,2009-04-14T04:46:40Z,NA,NA,NA,NA,NA,NA,1077.864,527.067,NA,NA,NA
2009-04-13T19:30:00Z,2009-04-14T05:16:40Z,NA,NA,NA,NA,NA,NA,1252.464,607.9859999999999,NA,NA,NA
2009-04-13T20:00:00Z,2009-04-14T05:46:40Z,NA,NA,NA,NA,NA,NA,1506.2160000000001,684.531,NA,NA,NA
2009-04-13T20:30:00Z,2009-04-14T06:16:40Z,NA,NA,NA,NA,NA,NA,1759.968,761.0759999999999,NA,NA,NA
2009-04-13T21:00:00Z,2009-04-14T06:46:40Z,NA,NA,NA,NA,NA,NA,4674.624,1152.5489999999998,NA,NA,NA
2009-04-13T21:30:00Z,2009-04-14T07:16:40Z,NA,NA,NA,NA,NA,NA,9572.735999999999,2707.506,NA,NA,NA
2009-04-13T22:00:00Z,2009-04-14T07:46:40Z,NA,NA,NA,NA,NA,NA,10448.064,4271.211,NA,NA,NA
2009-04-13T22:30:00Z,2009-04-14T08:16:40Z,NA,NA,NA,NA,NA,NA,12515.328,5701.509,NA,NA,NA
2009-04-13T23:00:00Z,2009-04-14T08:46:40Z,NA,NA,NA,NA,NA,NA,11044.032,4712.985,NA,NA,NA
2009-04-13T23:30:00Z,2009-04-14T09:16:40Z,NA,NA,NA,NA,NA,NA,12196.392,4999.482,NA,NA,NA
2009-04-14T00:00:00Z,2009-04-14T09:46:40Z,NA,NA,NA,NA,NA,NA,13125.264000000001,6353.235,NA,NA,NA
2009-04-14T00:30:00Z,2009-04-14T10:16:40Z,NA,NA,NA,NA,NA,NA,19627.368000000002,8244.99,NA,NA,NA
2009-04-14T01:00:00Z,2009-04-14T10:46:40Z,NA,NA,NA,NA,NA,NA,16431.024,7588.89,NA,NA,NA
2009-04-14T01:30:00Z,2009-04-14T11:16:40Z,NA,NA,NA,NA,NA,NA,18097.872,8319.348,NA,NA,NA
2009-04-14T02:00:00Z,2009-04-14T11:46:40Z,NA,NA,NA,NA,NA,NA,18677.544,8118.143999999999,NA,NA,NA
2009-04-14T02:30:00Z,2009-04-14T12:16:40Z,NA,NA,NA,NA,NA,NA,16454.304000000004,8056.908,NA,NA,NA
2009-04-14T03:00:00Z,2009-04-14T12:46:40Z,NA,NA,NA,NA,NA,NA,18007.079999999998,7409.5560000000005,NA,NA,NA
2009-04-14T03:30:00Z,2009-04-14T13:16:40Z,NA,NA,NA,NA,NA,NA,18677.544,7984.736999999999,NA,NA,NA
2009-04-14T04:00:00Z,2009-04-14T13:46:40Z,NA,NA,NA,NA,NA,NA,17730.048,7451.1089999999995,NA,NA,NA
2009-04-14T04:30:00Z,2009-04-14T14:16:40Z,NA,NA,NA,NA,NA,NA,17262.120000000003,7682.9310000000005,NA,NA,NA
