TIMESTAMP,solar_TIMESTAMP,ta,rh,vpd,sw_in,ppfd_in,netrad,ws,precip,ext_rad
2015-09-05T10:30:00Z,2015-09-05T10:09:40Z,,,,OUT_WARN,OUT_WARN,,,,CALCULATED
2015-09-05T11:00:00Z,2015-09-05T10:39:40Z,,,,OUT_WARN,OUT_WARN,,,,CALCULATED
2015-09-05T11:30:00Z,2015-09-05T11:09:40Z,,,,OUT_WARN,OUT_WARN,OUT_WARN,,,CALCULATED
2015-09-05T12:00:00Z,2015-09-05T11:39:40Z,,,,OUT_WARN,OUT_WARN,OUT_WARN,,,CALCULATED
2015-09-05T12:30:00Z,2015-09-05T12:09:40Z,,,,OUT_WARN,OUT_WARN,OUT_WARN,,,CALCULATED
2015-09-05T13:00:00Z,2015-09-05T12:39:40Z,,,,OUT_WARN,OUT_WARN,OUT_WARN,,,CALCULATED
2015-09-05T13:30:00Z,2015-09-05T13:09:40Z,,,,OUT_WARN,OUT_WARN,OUT_WARN,,,CALCULATED
2015-09-05T14:00:00Z,2015-09-05T13:39:40Z,,,,OUT_WARN,OUT_WARN,OUT_WARN,,,CALCULATED
2015-09-05T14:30:00Z,2015-09-05T14:09:40Z,,,,OUT_WARN,OUT_WARN,,,,CALCULATED
2015-09-05T15:00:00Z,2015-09-05T14:39:40Z,,,,OUT_WARN,OUT_WARN,,,,CALCULATED
2015-09-05T15:30:00Z,2015-09-05T15:09:40Z,,,,OUT_WARN,OUT_WARN,,,,CALCULATED
2015-09-05T16:00:00Z,2015-09-05T15:39:40Z,,,,OUT_WARN,OUT_WARN,,,,CALCULATED
2015-09-05T16:30:00Z,2015-09-05T16:09:40Z,,,,OUT_WARN,OUT_WARN,,,,CALCULATED
2015-09-05T17:00:00Z,2015-09-05T16:39:40Z,,,,OUT_WARN,OUT_WARN,,,,CALCULATED
2015-09-05T17:30:00Z,2015-09-05T17:09:40Z,,,,OUT_WARN,OUT_WARN,,,,CALCULATED
2015-09-05T18:00:00Z,2015-09-05T17:39:40Z,,,,OUT_WARN,,,,,CALCULATED
2015-09-05T18:30:00Z,2015-09-05T18:09:40Z,,,,,,,,,CALCULATED
2015-09-05T19:00:00Z,2015-09-05T18:39:40Z,,,,,,,,,CALCULATED
2015-09-05T19:30:00Z,2015-09-05T19:09:40Z,,,,,,,,,CALCULATED
2015-09-05T20:00:00Z,2015-09-05T19:39:40Z,,,,,,,,,CALCULATED
2015-09-05T20:30:00Z,2015-09-05T20:09:40Z,,,,,,,,,CALCULATED
2015-09-05T21:00:00Z,2015-09-05T20:39:40Z,,,,,,,,,CALCULATED
2015-09-05T21:30:00Z,2015-09-05T21:09:40Z,,,,,,,,,CALCULATED
2015-09-05T22:00:00Z,2015-09-05T21:39:40Z,,,,,,,,,CALCULATED
2015-09-05T22:30:00Z,2015-09-05T22:09:40Z,,,,,,,,,CALCULATED
2015-09-05T23:00:00Z,2015-09-05T22:39:40Z,,,,,,,,,CALCULATED
2015-09-05T23:30:00Z,2015-09-05T23:09:40Z,,,,,,,,,CALCULATED
2015-09-06T00:00:00Z,2015-09-05T23:39:40Z,,,,,,,,,CALCULATED
2015-09-06T00:30:00Z,2015-09-06T00:10:02Z,,,,,,,,,CALCULATED
2015-09-06T01:00:00Z,2015-09-06T00:40:02Z,,,,,,,,,CALCULATED
2015-09-06T01:30:00Z,2015-09-06T01:10:02Z,,,,,,,,,CALCULATED
2015-09-06T02:00:00Z,2015-09-06T01:40:02Z,,,,,,,,,CALCULATED
2015-09-06T02:30:00Z,2015-09-06T02:10:02Z,,,,,,,,,CALCULATED
2015-09-06T03:00:00Z,2015-09-06T02:40:02Z,,,,,,,,,CALCULATED
2015-09-06T03:30:00Z,2015-09-06T03:10:02Z,,,,,,,,,CALCULATED
2015-09-06T04:00:00Z,2015-09-06T03:40:02Z,,,,,,,,,CALCULATED
2015-09-06T04:30:00Z,2015-09-06T04:10:02Z,,,,,,,,,CALCULATED
2015-09-06T05:00:00Z,2015-09-06T04:40:02Z,,,,,,,,,CALCULATED
2015-09-06T05:30:00Z,2015-09-06T05:10:02Z,,,,,,,,,CALCULATED
2015-09-06T06:00:00Z,2015-09-06T05:40:02Z,,,,,,,,,CALCULATED
2015-09-06T06:30:00Z,2015-09-06T06:10:02Z,,,,,,,,,CALCULATED
2015-09-06T07:00:00Z,2015-09-06T06:40:02Z,,,,,,,,,CALCULATED
2015-09-06T07:30:00Z,2015-09-06T07:10:02Z,,,,OUT_WARN,,,,,CALCULATED
2015-09-06T08:00:00Z,2015-09-06T07:40:02Z,,,,OUT_WARN,OUT_WARN,,,,CALCULATED
2015-09-06T08:30:00Z,2015-09-06T08:10:02Z,,,,OUT_WARN,OUT_WARN,,,,CALCULATED
2015-09-06T09:00:00Z,2015-09-06T08:40:02Z,,,,OUT_WARN,OUT_WARN,,,,CALCULATED
2015-09-06T09:30:00Z,2015-09-06T09:10:02Z,,,,OUT_WARN,OUT_WARN,,,,CALCULATED
2015-09-06T10:00:00Z,2015-09-06T09:40:02Z,,,,OUT_WARN,OUT_WARN,OUT_WARN,,,CALCULATED
2015-09-06T10:30:00Z,2015-09-06T10:10:02Z,,,,OUT_WARN,OUT_WARN,OUT_WARN,,,CALCULATED
2015-09-06T11:00:00Z,2015-09-06T10:40:02Z,,,,OUT_WARN,OUT_WARN,,,,CALCULATED
2015-09-06T11:30:00Z,2015-09-06T11:10:02Z,,,,OUT_WARN,OUT_WARN,OUT_WARN,,,CALCULATED
2015-09-06T12:00:00Z,2015-09-06T11:40:02Z,,,,OUT_WARN,OUT_WARN,OUT_WARN,,,CALCULATED
2015-09-06T12:30:00Z,2015-09-06T12:10:02Z,,,,OUT_WARN,OUT_WARN,OUT_WARN,,,CALCULATED
2015-09-06T13:00:00Z,2015-09-06T12:40:02Z,,,,OUT_WARN,OUT_WARN,OUT_WARN,,,CALCULATED
2015-09-06T13:30:00Z,2015-09-06T13:10:02Z,,,,OUT_WARN,OUT_WARN,OUT_WARN,,,CALCULATED
2015-09-06T14:00:00Z,2015-09-06T13:40:02Z,,,,OUT_WARN,OUT_WARN,OUT_WARN,,,CALCULATED
2015-09-06T14:30:00Z,2015-09-06T14:10:02Z,,,,OUT_WARN,OUT_WARN,OUT_WARN,,,CALCULATED
2015-09-06T15:00:00Z,2015-09-06T14:40:02Z,,,,OUT_WARN,OUT_WARN,OUT_WARN,,,CALCULATED
2015-09-06T15:30:00Z,2015-09-06T15:10:02Z,,,,OUT_WARN,OUT_WARN,OUT_WARN,,,CALCULATED
2015-09-06T16:00:00Z,2015-09-06T15:40:02Z,,,,OUT_WARN,OUT_WARN,OUT_WARN,,,CALCULATED
2015-09-06T16:30:00Z,2015-09-06T16:10:02Z,,,,OUT_WARN,OUT_WARN,OUT_WARN,,,CALCULATED
2015-09-06T17:00:00Z,2015-09-06T16:40:02Z,,,,OUT_WARN,OUT_WARN,,,,CALCULATED
2015-09-06T17:30:00Z,2015-09-06T17:10:02Z,,,,OUT_WARN,OUT_WARN,,,,CALCULATED
2015-09-06T18:00:00Z,2015-09-06T17:40:02Z,,,,,,,,,CALCULATED
2015-09-06T18:30:00Z,2015-09-06T18:10:02Z,,,,,,,,,CALCULATED
2015-09-06T19:00:00Z,2015-09-06T18:40:02Z,,,,,,,,,CALCULATED
2015-09-06T19:30:00Z,2015-09-06T19:10:02Z,,,,,,,,,CALCULATED
2015-09-06T20:00:00Z,2015-09-06T19:40:02Z,,,,,,,,,CALCULATED
2015-09-06T20:30:00Z,2015-09-06T20:10:02Z,,,,,,,,,CALCULATED
2015-09-06T21:00:00Z,2015-09-06T20:40:02Z,,,,,,,,,CALCULATED
2015-09-06T21:30:00Z,2015-09-06T21:10:02Z,,,,,,,,,CALCULATED
2015-09-06T22:00:00Z,2015-09-06T21:40:02Z,,,,,,,,,CALCULATED
2015-09-06T22:30:00Z,2015-09-06T22:10:02Z,,,,,,,,,CALCULATED
2015-09-06T23:00:00Z,2015-09-06T22:40:02Z,,,,,,,,,CALCULATED
2015-09-06T23:30:00Z,2015-09-06T23:10:02Z,,,,,,,,,CALCULATED
2015-09-07T00:00:00Z,2015-09-06T23:40:02Z,,,,,,,,,CALCULATED
2015-09-07T00:30:00Z,2015-09-07T00:10:23Z,,,,,,,,,CALCULATED
2015-09-07T01:00:00Z,2015-09-07T00:40:23Z,,,,,,,,,CALCULATED
2015-09-07T01:30:00Z,2015-09-07T01:10:23Z,,,,,,,,,CALCULATED
2015-09-07T02:00:00Z,2015-09-07T01:40:23Z,,,,,,,,,CALCULATED
2015-09-07T02:30:00Z,2015-09-07T02:10:23Z,,,,,,,,,CALCULATED
2015-09-07T03:00:00Z,2015-09-07T02:40:23Z,,,,,,,,,CALCULATED
2015-09-07T03:30:00Z,2015-09-07T03:10:23Z,,,,,,,,,CALCULATED
2015-09-07T04:00:00Z,2015-09-07T03:40:23Z,,,,,,,,,CALCULATED
2015-09-07T04:30:00Z,2015-09-07T04:10:23Z,,,,,,,,,CALCULATED
2015-09-07T05:00:00Z,2015-09-07T04:40:23Z,,,,,,,,,CALCULATED
2015-09-07T05:30:00Z,2015-09-07T05:10:23Z,,,,,,,,,CALCULATED
2015-09-07T06:00:00Z,2015-09-07T05:40:23Z,,,,,,,,,CALCULATED
2015-09-07T06:30:00Z,2015-09-07T06:10:23Z,,,,,,,,,CALCULATED
2015-09-07T07:00:00Z,2015-09-07T06:40:23Z,,,,,,,,,CALCULATED
2015-09-07T07:30:00Z,2015-09-07T07:10:23Z,,,,OUT_WARN,OUT_WARN,,,,CALCULATED
2015-09-07T08:00:00Z,2015-09-07T07:40:23Z,,,,OUT_WARN,OUT_WARN,,,,CALCULATED
2015-09-07T08:30:00Z,2015-09-07T08:10:23Z,,,,OUT_WARN,OUT_WARN,,,,CALCULATED
2015-09-07T09:00:00Z,2015-09-07T08:40:23Z,,,,OUT_WARN,OUT_WARN,,,,CALCULATED
2015-09-07T09:30:00Z,2015-09-07T09:10:23Z,,,,OUT_WARN,OUT_WARN,,,,CALCULATED
2015-09-07T10:00:00Z,2015-09-07T09:40:23Z,,,,OUT_WARN,OUT_WARN,OUT_WARN,,,CALCULATED
2015-09-07T10:30:00Z,2015-09-07T10:10:23Z,,,,OUT_WARN,OUT_WARN,OUT_WARN,,,CALCULATED
2015-09-07T11:00:00Z,2015-09-07T10:40:23Z,,,,OUT_WARN,OUT_WARN,OUT_WARN,,,CALCULATED
2015-09-07T11:30:00Z,2015-09-07T11:10:23Z,,,,OUT_WARN,OUT_WARN,OUT_WARN,,,CALCULATED
2015-09-07T12:00:00Z,2015-09-07T11:40:23Z,,,,OUT_WARN,OUT_WARN,OUT_WARN,,,CALCULATED
2015-09-07T12:30:00Z,2015-09-07T12:10:23Z,,,,OUT_WARN,OUT_WARN,OUT_WARN,,,CALCULATED
2015-09-07T13:00:00Z,2015-09-07T12:40:23Z,,,,OUT_WARN,OUT_WARN,OUT_WARN,,,CALCULATED
2015-09-07T13:30:00Z,2015-09-07T13:10:23Z,,,,OUT_WARN,OUT_WARN,OUT_WARN,,,CALCULATED
2015-09-07T14:00:00Z,2015-09-07T13:40:23Z,,,,OUT_WARN,OUT_WARN,OUT_WARN,,,CALCULATED
2015-09-07T14:30:00Z,2015-09-07T14:10:23Z,,,,OUT_WARN,OUT_WARN,OUT_WARN,,,CALCULATED
2015-09-07T15:00:00Z,2015-09-07T14:40:23Z,,,,OUT_WARN,OUT_WARN,OUT_WARN,,,CALCULATED
2015-09-07T15:30:00Z,2015-09-07T15:10:23Z,,,,OUT_WARN,OUT_WARN,,,OUT_WARN,CALCULATED
2015-09-07T16:00:00Z,2015-09-07T15:40:23Z,,,,OUT_WARN,OUT_WARN,,,,CALCULATED
2015-09-07T16:30:00Z,2015-09-07T16:10:23Z,,,,OUT_WARN,OUT_WARN,OUT_WARN,,,CALCULATED
2015-09-07T17:00:00Z,2015-09-07T16:40:23Z,,,,OUT_WARN,OUT_WARN,OUT_WARN,,,CALCULATED
2015-09-07T17:30:00Z,2015-09-07T17:10:23Z,,,,OUT_WARN,OUT_WARN,,,,CALCULATED
2015-09-07T18:00:00Z,2015-09-07T17:40:23Z,,,,,,,,,CALCULATED
2015-09-07T18:30:00Z,2015-09-07T18:10:23Z,,,,,,,,,CALCULATED
2015-09-07T19:00:00Z,2015-09-07T18:40:23Z,,,,,,,,,CALCULATED
2015-09-07T19:30:00Z,2015-09-07T19:10:23Z,,,,,,,,,CALCULATED
2015-09-07T20:00:00Z,2015-09-07T19:40:23Z,,,,,,,,,CALCULATED
2015-09-07T20:30:00Z,2015-09-07T20:10:23Z,,,,,,,,,CALCULATED
2015-09-07T21:00:00Z,2015-09-07T20:40:23Z,,,,,,,,,CALCULATED
2015-09-07T21:30:00Z,2015-09-07T21:10:23Z,,,,,,,,,CALCULATED
2015-09-07T22:00:00Z,2015-09-07T21:40:23Z,,,,,,,,,CALCULATED
2015-09-07T22:30:00Z,2015-09-07T22:10:23Z,,,,,,,,,CALCULATED
2015-09-07T23:00:00Z,2015-09-07T22:40:23Z,,,,,,,,,CALCULATED
2015-09-07T23:30:00Z,2015-09-07T23:10:23Z,,,,,,,,,CALCULATED
2015-09-08T00:00:00Z,2015-09-07T23:40:23Z,,,,,,,,,CALCULATED
2015-09-08T00:30:00Z,2015-09-08T00:10:45Z,,,,,,,,,CALCULATED
2015-09-08T01:00:00Z,2015-09-08T00:40:45Z,,,,,,,,,CALCULATED
2015-09-08T01:30:00Z,2015-09-08T01:10:45Z,,,,,,,,,CALCULATED
2015-09-08T02:00:00Z,2015-09-08T01:40:45Z,,,,,,,,,CALCULATED
2015-09-08T02:30:00Z,2015-09-08T02:10:45Z,,,,,,,,,CALCULATED
2015-09-08T03:00:00Z,2015-09-08T02:40:45Z,,,,,,,,,CALCULATED
2015-09-08T03:30:00Z,2015-09-08T03:10:45Z,,,,,,,,,CALCULATED
2015-09-08T04:00:00Z,2015-09-08T03:40:45Z,,,,,,,,,CALCULATED
2015-09-08T04:30:00Z,2015-09-08T04:10:45Z,,,,,,,,,CALCULATED
2015-09-08T05:00:00Z,2015-09-08T04:40:45Z,,,,,,,,,CALCULATED
2015-09-08T05:30:00Z,2015-09-08T05:10:45Z,,,,,,,,,CALCULATED
2015-09-08T06:00:00Z,2015-09-08T05:40:45Z,,,,,,,,,CALCULATED
2015-09-08T06:30:00Z,2015-09-08T06:10:45Z,,,,,,,,,CALCULATED
2015-09-08T07:00:00Z,2015-09-08T06:40:45Z,,,,,,,,,CALCULATED
2015-09-08T07:30:00Z,2015-09-08T07:10:45Z,,,,OUT_WARN,OUT_WARN,,,,CALCULATED
2015-09-08T08:00:00Z,2015-09-08T07:40:45Z,,,,OUT_WARN,OUT_WARN,,,,CALCULATED
2015-09-08T08:30:00Z,2015-09-08T08:10:45Z,,,,OUT_WARN,OUT_WARN,OUT_WARN,,,CALCULATED
2015-09-08T09:00:00Z,2015-09-08T08:40:45Z,,,,OUT_WARN,OUT_WARN,OUT_WARN,,,CALCULATED
2015-09-08T09:30:00Z,2015-09-08T09:10:45Z,,,,OUT_WARN,OUT_WARN,OUT_WARN,,,CALCULATED
2015-09-08T10:00:00Z,2015-09-08T09:40:45Z,,,,OUT_WARN,OUT_WARN,OUT_WARN,,,CALCULATED
2015-09-08T10:30:00Z,2015-09-08T10:10:45Z,,,,OUT_WARN,OUT_WARN,OUT_WARN,,,CALCULATED
2015-09-08T11:00:00Z,2015-09-08T10:40:45Z,,,,OUT_WARN,OUT_WARN,OUT_WARN,,,CALCULATED
2015-09-08T11:30:00Z,2015-09-08T11:10:45Z,,,,OUT_WARN,OUT_WARN,OUT_WARN,,,CALCULATED
2015-09-08T12:00:00Z,2015-09-08T11:40:45Z,,,,OUT_WARN,OUT_WARN,OUT_WARN,,,CALCULATED
2015-09-08T12:30:00Z,2015-09-08T12:10:45Z,,,,OUT_WARN,OUT_WARN,OUT_WARN,,,CALCULATED
2015-09-08T13:00:00Z,2015-09-08T12:40:45Z,,,,OUT_WARN,OUT_WARN,OUT_WARN,,,CALCULATED
2015-09-08T13:30:00Z,2015-09-08T13:10:45Z,,,,OUT_WARN,OUT_WARN,OUT_WARN,,,CALCULATED
2015-09-08T14:00:00Z,2015-09-08T13:40:45Z,,,,OUT_WARN,OUT_WARN,OUT_WARN,,,CALCULATED
2015-09-08T14:30:00Z,2015-09-08T14:10:45Z,,,,OUT_WARN,OUT_WARN,OUT_WARN,,,CALCULATED
2015-09-08T15:00:00Z,2015-09-08T14:40:45Z,,,,OUT_WARN,OUT_WARN,OUT_WARN,,,CALCULATED
2015-09-08T15:30:00Z,2015-09-08T15:10:45Z,,,,OUT_WARN,OUT_WARN,OUT_WARN,,,CALCULATED
2015-09-08T16:00:00Z,2015-09-08T15:40:45Z,,,,OUT_WARN,OUT_WARN,OUT_WARN,,,CALCULATED
2015-09-08T16:30:00Z,2015-09-08T16:10:45Z,,,,OUT_WARN,OUT_WARN,OUT_WARN,,,CALCULATED
2015-09-08T17:00:00Z,2015-09-08T16:40:45Z,,,,OUT_WARN,OUT_WARN,OUT_WARN,,,CALCULATED
2015-09-08T17:30:00Z,2015-09-08T17:10:45Z,,,,OUT_WARN,OUT_WARN,OUT_WARN,,,CALCULATED
2015-09-08T18:00:00Z,2015-09-08T17:40:45Z,,,,,,,,,CALCULATED
2015-09-08T18:30:00Z,2015-09-08T18:10:45Z,,,,,,,,,CALCULATED
2015-09-08T19:00:00Z,2015-09-08T18:40:45Z,,,,,,,,,CALCULATED
2015-09-08T19:30:00Z,2015-09-08T19:10:45Z,,,,,,,,,CALCULATED
2015-09-08T20:00:00Z,2015-09-08T19:40:45Z,,,,,,,,,CALCULATED
2015-09-08T20:30:00Z,2015-09-08T20:10:45Z,,,,,,,,,CALCULATED
2015-09-08T21:00:00Z,2015-09-08T20:40:45Z,,,,,,,,,CALCULATED
2015-09-08T21:30:00Z,2015-09-08T21:10:45Z,,,,,,,,,CALCULATED
2015-09-08T22:00:00Z,2015-09-08T21:40:45Z,,,,,,,,,CALCULATED
2015-09-08T22:30:00Z,2015-09-08T22:10:45Z,,,,,,,,,CALCULATED
2015-09-08T23:00:00Z,2015-09-08T22:40:45Z,,,,,,,,,CALCULATED
2015-09-08T23:30:00Z,2015-09-08T23:10:45Z,,,,,,,,,CALCULATED
2015-09-09T00:00:00Z,2015-09-08T23:40:45Z,,,,,,,,,CALCULATED
2015-09-09T00:30:00Z,2015-09-09T00:11:07Z,,,,,,,,,CALCULATED
2015-09-09T01:00:00Z,2015-09-09T00:41:07Z,,,,,,,,,CALCULATED
2015-09-09T01:30:00Z,2015-09-09T01:11:07Z,,,,,,,,,CALCULATED
2015-09-09T02:00:00Z,2015-09-09T01:41:07Z,,,,,,,,,CALCULATED
2015-09-09T02:30:00Z,2015-09-09T02:11:07Z,,,,,,,,,CALCULATED
2015-09-09T03:00:00Z,2015-09-09T02:41:07Z,,,,,,,,,CALCULATED
2015-09-09T03:30:00Z,2015-09-09T03:11:07Z,,,,,,,,,CALCULATED
2015-09-09T04:00:00Z,2015-09-09T03:41:07Z,,,,,,,,,CALCULATED
2015-09-09T04:30:00Z,2015-09-09T04:11:07Z,,,,,,,,,CALCULATED
2015-09-09T05:00:00Z,2015-09-09T04:41:07Z,,,,,,,,,CALCULATED
2015-09-09T05:30:00Z,2015-09-09T05:11:07Z,,,,,,,,,CALCULATED
2015-09-09T06:00:00Z,2015-09-09T05:41:07Z,,,,,,,,,CALCULATED
2015-09-09T06:30:00Z,2015-09-09T06:11:07Z,,,,,,,,,CALCULATED
2015-09-09T07:00:00Z,2015-09-09T06:41:07Z,,,,,,,,,CALCULATED
2015-09-09T07:30:00Z,2015-09-09T07:11:07Z,,,,OUT_WARN,OUT_WARN,,,,CALCULATED
2015-09-09T08:00:00Z,2015-09-09T07:41:07Z,,,,OUT_WARN,OUT_WARN,,,,CALCULATED
2015-09-09T08:30:00Z,2015-09-09T08:11:07Z,,,,OUT_WARN,OUT_WARN,,,,CALCULATED
2015-09-09T09:00:00Z,2015-09-09T08:41:07Z,,,,OUT_WARN,OUT_WARN,,,,CALCULATED
2015-09-09T09:30:00Z,2015-09-09T09:11:07Z,,,,OUT_WARN,OUT_WARN,,,,CALCULATED
2015-09-09T10:00:00Z,2015-09-09T09:41:07Z,,,,OUT_WARN,OUT_WARN,,,,CALCULATED
2015-09-09T10:30:00Z,2015-09-09T10:11:07Z,,,,OUT_WARN,OUT_WARN,OUT_WARN,,,CALCULATED
2015-09-09T11:00:00Z,2015-09-09T10:41:07Z,,,,OUT_WARN,OUT_WARN,,,,CALCULATED
2015-09-09T11:30:00Z,2015-09-09T11:11:07Z,,,,OUT_WARN,OUT_WARN,OUT_WARN,,,CALCULATED
2015-09-09T12:00:00Z,2015-09-09T11:41:07Z,,,,OUT_WARN,OUT_WARN,OUT_WARN,,,CALCULATED
2015-09-09T12:30:00Z,2015-09-09T12:11:07Z,,,,OUT_WARN,OUT_WARN,OUT_WARN,,,CALCULATED
2015-09-09T13:00:00Z,2015-09-09T12:41:07Z,,,,OUT_WARN,OUT_WARN,OUT_WARN,,,CALCULATED
2015-09-09T13:30:00Z,2015-09-09T13:11:07Z,,,,OUT_WARN,OUT_WARN,OUT_WARN,,,CALCULATED
2015-09-09T14:00:00Z,2015-09-09T13:41:07Z,,,,OUT_WARN,OUT_WARN,OUT_WARN,,,CALCULATED
2015-09-09T14:30:00Z,2015-09-09T14:11:07Z,,,,OUT_WARN,OUT_WARN,OUT_WARN,,,CALCULATED
2015-09-09T15:00:00Z,2015-09-09T14:41:07Z,,,,OUT_WARN,OUT_WARN,OUT_WARN,,,CALCULATED
2015-09-09T15:30:00Z,2015-09-09T15:11:07Z,,,,OUT_WARN,OUT_WARN,OUT_WARN,,,CALCULATED
2015-09-09T16:00:00Z,2015-09-09T15:41:07Z,,,,OUT_WARN,OUT_WARN,OUT_WARN,,,CALCULATED
2015-09-09T16:30:00Z,2015-09-09T16:11:07Z,,,,OUT_WARN,OUT_WARN,,,,CALCULATED
2015-09-09T17:00:00Z,2015-09-09T16:41:07Z,,,,OUT_WARN,OUT_WARN,,,,CALCULATED
2015-09-09T17:30:00Z,2015-09-09T17:11:07Z,,,,OUT_WARN,OUT_WARN,,,,CALCULATED
2015-09-09T18:00:00Z,2015-09-09T17:41:07Z,,,,,,,,,CALCULATED
2015-09-09T18:30:00Z,2015-09-09T18:11:07Z,,,,,,,,,CALCULATED
2015-09-09T19:00:00Z,2015-09-09T18:41:07Z,,,,,,,,,CALCULATED
2015-09-09T19:30:00Z,2015-09-09T19:11:07Z,,,,,,,,,CALCULATED
2015-09-09T20:00:00Z,2015-09-09T19:41:07Z,,,,,,,,,CALCULATED
2015-09-09T20:30:00Z,2015-09-09T20:11:07Z,,,,,,,,,CALCULATED
2015-09-09T21:00:00Z,2015-09-09T20:41:07Z,,,,,,,,,CALCULATED
2015-09-09T21:30:00Z,2015-09-09T21:11:07Z,,,,,,,,,CALCULATED
2015-09-09T22:00:00Z,2015-09-09T21:41:07Z,,,,,,,,,CALCULATED
2015-09-09T22:30:00Z,2015-09-09T22:11:07Z,,,,,,,,,CALCULATED
2015-09-09T23:00:00Z,2015-09-09T22:41:07Z,,,,,,,,,CALCULATED
2015-09-09T23:30:00Z,2015-09-09T23:11:07Z,,,,,,,,,CALCULATED
2015-09-10T00:00:00Z,2015-09-09T23:41:07Z,,,,,,,,,CALCULATED
2015-09-10T00:30:00Z,2015-09-10T00:11:28Z,,,,,,,,,CALCULATED
2015-09-10T01:00:00Z,2015-09-10T00:41:28Z,,,,,,,,,CALCULATED
2015-09-10T01:30:00Z,2015-09-10T01:11:28Z,,,,,,,,,CALCULATED
2015-09-10T02:00:00Z,2015-09-10T01:41:28Z,,,,,,,,,CALCULATED
2015-09-10T02:30:00Z,2015-09-10T02:11:28Z,,,,,,,,,CALCULATED
2015-09-10T03:00:00Z,2015-09-10T02:41:28Z,,,,,,,,,CALCULATED
2015-09-10T03:30:00Z,2015-09-10T03:11:28Z,,,,,,,,,CALCULATED
2015-09-10T04:00:00Z,2015-09-10T03:41:28Z,,,,,,,,,CALCULATED
2015-09-10T04:30:00Z,2015-09-10T04:11:28Z,,,,,,,,,CALCULATED
2015-09-10T05:00:00Z,2015-09-10T04:41:28Z,,,,,,,,,CALCULATED
2015-09-10T05:30:00Z,2015-09-10T05:11:28Z,,,,,,,,,CALCULATED
2015-09-10T06:00:00Z,2015-09-10T05:41:28Z,,,,,,,,,CALCULATED
2015-09-10T06:30:00Z,2015-09-10T06:11:28Z,,,,,,,,,CALCULATED
2015-09-10T07:00:00Z,2015-09-10T06:41:28Z,,,,,,,,,CALCULATED
2015-09-10T07:30:00Z,2015-09-10T07:11:28Z,,,,OUT_WARN,OUT_WARN,,,,CALCULATED
2015-09-10T08:00:00Z,2015-09-10T07:41:28Z,,,,OUT_WARN,OUT_WARN,,,,CALCULATED
2015-09-10T08:30:00Z,2015-09-10T08:11:28Z,,,,OUT_WARN,OUT_WARN,,,,CALCULATED
2015-09-10T09:00:00Z,2015-09-10T08:41:28Z,,,,OUT_WARN,OUT_WARN,OUT_WARN,,,CALCULATED
2015-09-10T09:30:00Z,2015-09-10T09:11:28Z,,,,OUT_WARN,OUT_WARN,OUT_WARN,,,CALCULATED
2015-09-10T10:00:00Z,2015-09-10T09:41:28Z,,,,OUT_WARN,OUT_WARN,OUT_WARN,,,CALCULATED
2015-09-10T10:30:00Z,2015-09-10T10:11:28Z,,,,OUT_WARN,OUT_WARN,OUT_WARN,,,CALCULATED
2015-09-10T11:00:00Z,2015-09-10T10:41:28Z,,,,OUT_WARN,OUT_WARN,,,,CALCULATED
2015-09-10T11:30:00Z,2015-09-10T11:11:28Z,,,,OUT_WARN,OUT_WARN,OUT_WARN,,,CALCULATED
2015-09-10T12:00:00Z,2015-09-10T11:41:28Z,,,,OUT_WARN,OUT_WARN,OUT_WARN,,,CALCULATED
2015-09-10T12:30:00Z,2015-09-10T12:11:28Z,,,,OUT_WARN,OUT_WARN,OUT_WARN,,,CALCULATED
2015-09-10T13:00:00Z,2015-09-10T12:41:28Z,,,,OUT_WARN,OUT_WARN,OUT_WARN,,,CALCULATED
2015-09-10T13:30:00Z,2015-09-10T13:11:28Z,,,,OUT_WARN,OUT_WARN,OUT_WARN,,,CALCULATED
2015-09-10T14:00:00Z,2015-09-10T13:41:28Z,,,,OUT_WARN,OUT_WARN,OUT_WARN,,,CALCULATED
2015-09-10T14:30:00Z,2015-09-10T14:11:28Z,,,,OUT_WARN,OUT_WARN,OUT_WARN,,,CALCULATED
2015-09-10T15:00:00Z,2015-09-10T14:41:28Z,,,,OUT_WARN,OUT_WARN,OUT_WARN,,,CALCULATED
2015-09-10T15:30:00Z,2015-09-10T15:11:28Z,,,,OUT_WARN,OUT_WARN,OUT_WARN,,,CALCULATED
2015-09-10T16:00:00Z,2015-09-10T15:41:28Z,,,,OUT_WARN,OUT_WARN,OUT_WARN,,,CALCULATED
2015-09-10T16:30:00Z,2015-09-10T16:11:28Z,,,,OUT_WARN,OUT_WARN,OUT_WARN,,,CALCULATED
2015-09-10T17:00:00Z,2015-09-10T16:41:28Z,,,,OUT_WARN,OUT_WARN,OUT_WARN,,,CALCULATED
2015-09-10T17:30:00Z,2015-09-10T17:11:28Z,,,,OUT_WARN,OUT_WARN,OUT_WARN,,,CALCULATED
2015-09-10T18:00:00Z,2015-09-10T17:41:28Z,,,,,,,,,CALCULATED
2015-09-10T18:30:00Z,2015-09-10T18:11:28Z,,,NA_PRESENT,,,,NA_PRESENT,,CALCULATED
2015-09-10T19:00:00Z,2015-09-10T18:41:28Z,,,NA_PRESENT,,,,NA_PRESENT,,CALCULATED
2015-09-10T19:30:00Z,2015-09-10T19:11:28Z,,,,,,,,,CALCULATED
