TIMESTAMP,TIMESTAMP_solar,ta,rh,vpd,ppfd_in,sw_in,ext_rad
2015-01-23T05:30:00Z,2015-01-23T00:16:32Z,20.8,99.6,0.007319652,0,0,0
2015-01-23T05:45:00Z,2015-01-23T00:31:32Z,20.9,99.7,0.007319652,0,0,0
2015-01-23T06:00:00Z,2015-01-23T00:46:32Z,20.9,99.8,0.002117465,0,0,0
2015-01-23T06:15:00Z,2015-01-23T01:01:32Z,21,100,0.002117465,0,0,0
2015-01-23T06:30:00Z,2015-01-23T01:16:32Z,21.1,100,0.002117465,0,0,0
2015-01-23T06:45:00Z,2015-01-23T01:31:32Z,21.2,100,0.002117465,0,0,0
2015-01-23T07:00:00Z,2015-01-23T01:46:32Z,21.3,100,0,0,0,0
2015-01-23T07:15:00Z,2015-01-23T02:01:32Z,21.3,100,0,0,0,0
2015-01-23T07:30:00Z,2015-01-23T02:16:32Z,21.3,100,0,0,0,15.72907638359363
2015-01-23T07:45:00Z,2015-01-23T02:31:32Z,21.1,100,0,0,0,102.6859660426038
2015-01-23T08:00:00Z,2015-01-23T02:46:32Z,21,100,0,0,0,189.15057817123588
2015-01-23T08:15:00Z,2015-01-23T03:01:32Z,21.1,100,0,0,0,274.75279111621165
2015-01-23T08:30:00Z,2015-01-23T03:16:32Z,21.1,100,0,0,0,359.1261746483465
2015-01-23T08:45:00Z,2015-01-23T03:31:32Z,21.1,100,0,0,0,441.9095585117483
2015-01-23T09:00:00Z,2015-01-23T03:46:32Z,21.2,100,0,0,0,522.7485784578791
2015-01-23T09:15:00Z,2015-01-23T04:01:32Z,21.2,100,0,0,0,601.2971931472877
2015-01-23T09:30:00Z,2015-01-23T04:16:32Z,21.2,100,0,0,0,677.219165425271
2015-01-23T09:45:00Z,2015-01-23T04:31:32Z,21.2,100,0,0,0,750.1895016311182
2015-01-23T10:00:00Z,2015-01-23T04:46:32Z,21.2,100,0,0,0,819.89584277903
2015-01-23T10:15:00Z,2015-01-23T05:01:32Z,21.2,100,0,0,0,886.0398016563314
2015-01-23T10:30:00Z,2015-01-23T05:16:32Z,21.2,100,0,0,0,948.3382401149278
2015-01-23T10:45:00Z,2015-01-23T05:31:32Z,21.1,100,0,0,0,1006.524481088149
2015-01-23T11:00:00Z,2015-01-23T05:46:32Z,21.2,100,0,0,0,1060.3494501452178
2015-01-23T11:15:00Z,2015-01-23T06:01:32Z,21.1,100,0,0,0,1109.5827416962666
2015-01-23T11:30:00Z,2015-01-23T06:16:32Z,21.1,100,0,9,4.257,1154.0136052841558
2015-01-23T11:45:00Z,2015-01-23T06:31:32Z,21.2,100,0,24,11.352,1193.45184774071
2015-01-23T12:00:00Z,2015-01-23T06:46:32Z,21.4,100,0,39,18.447,1227.728647345845
2015-01-23T12:15:00Z,2015-01-23T07:01:32Z,21.7,100,0,67,31.691,1256.6972765041066
2015-01-23T12:30:00Z,2015-01-23T07:16:32Z,22.1,100,0,105,49.665,1280.2337298452096
2015-01-23T12:45:00Z,2015-01-23T07:31:32Z,22.5,100,0,126,59.598,1298.237255059645
2015-01-23T13:00:00Z,2015-01-23T07:46:32Z,22.9,100,0.106911035,146,69.05799999999999,1310.6307841971363
2015-01-23T13:15:00Z,2015-01-23T08:01:32Z,23.3,99.5,0.106911035,214,101.222,1317.3612635814861
2015-01-23T13:30:00Z,2015-01-23T08:16:32Z,23.8,97.6,0.106911035,267,126.291,1318.3998809294367
2015-01-23T13:45:00Z,2015-01-23T08:31:32Z,24.4,91.5,0.106911035,283,133.85899999999998,1313.7421887013713
2015-01-23T14:00:00Z,2015-01-23T08:46:32Z,24.9,87.7,0.606627529,310,146.63,1303.408123155577
2015-01-23T14:15:00Z,2015-01-23T09:01:32Z,25.8,84.8,0.606627529,554,262.042,1287.4419190244894
2015-01-23T14:30:00Z,2015-01-23T09:16:32Z,27.6,74,0.606627529,665,314.54499999999996,1265.9119201780618
2015-01-23T14:45:00Z,2015-01-23T09:31:32Z,28.3,71,0.606627529,763,360.899,1238.910287084488
2015-01-23T15:00:00Z,2015-01-23T09:46:32Z,29.2,68.7,1.143181679,882,417.186,1206.5526023206637
2015-01-23T15:15:00Z,2015-01-23T10:01:32Z,29.7,64.2,1.143181679,881,416.71299999999997,1168.9773758207264
2015-01-23T15:30:00Z,2015-01-23T10:16:32Z,29.7,64.6,1.143181679,893,422.38899999999995,1126.345451980535
2015-01-23T15:45:00Z,2015-01-23T10:31:32Z,30.2,62.6,1.143181679,934,441.782,1078.839321155982
2015-01-23T16:00:00Z,2015-01-23T10:46:32Z,29.7,64.8,1.42938529,603,285.219,1026.6623385020923
2015-01-23T16:15:00Z,2015-01-23T11:01:32Z,29.7,63.4,1.42938529,812,384.07599999999996,970.03785349698
2015-01-23T16:30:00Z,2015-01-23T11:16:32Z,31.4,55.4,1.42938529,1282,606.386,909.2082538764273
2015-01-23T16:45:00Z,2015-01-23T11:31:32Z,32.3,57.4,1.42938529,833,394.00899999999996,844.4339280717651
2015-01-23T17:00:00Z,2015-01-23T11:46:32Z,30.4,63.6,1.140596992,364,172.172,775.9921505925612
2015-01-23T17:15:00Z,2015-01-23T12:01:32Z,29.1,64.7,1.140596992,331,156.563,704.1758951247156
2015-01-23T17:30:00Z,2015-01-23T12:16:32Z,28.6,67.2,1.140596992,472,223.256,629.2925804254688
2015-01-23T17:45:00Z,2015-01-23T12:31:32Z,29.6,64.6,1.140596992,434,205.28199999999998,551.6627543827816
2015-01-23T18:00:00Z,2015-01-23T12:46:32Z,31,58.4,1.371733404,1463,691.9989999999999,471.6187218726907
2015-01-23T18:15:00Z,2015-01-23T13:01:32Z,31.8,58.8,1.371733404,605,286.16499999999996,389.50312228775965
2015-01-23T18:30:00Z,2015-01-23T13:16:32Z,30.1,64.4,1.371733404,336,158.928,305.6674628263866
2015-01-23T18:45:00Z,2015-01-23T13:31:32Z,30.1,63.1,1.371733404,736,348.128,220.4706138203077
2015-01-23T19:00:00Z,2015-01-23T13:46:32Z,31.1,57.5,1.622997678,1106,523.1379999999999,134.27727254248887
2015-01-23T19:15:00Z,2015-01-23T14:01:32Z,33,53.2,1.622997678,1204,569.492,47.45640207010459
2015-01-23T19:30:00Z,2015-01-23T14:16:32Z,32.9,53.8,1.622997678,600,283.8,0
2015-01-23T19:45:00Z,2015-01-23T14:31:32Z,31.7,60.5,1.622997678,464,219.47199999999998,0
2015-01-23T20:00:00Z,2015-01-23T14:46:32Z,30.9,63.2,1.13240595,591,279.543,0
2015-01-23T20:15:00Z,2015-01-23T15:01:32Z,31.2,61.2,1.13240595,398,188.254,0
2015-01-23T20:30:00Z,2015-01-23T15:16:32Z,30.3,69.1,1.13240595,236,111.628,0
2015-01-23T20:45:00Z,2015-01-23T15:31:32Z,29,72.7,1.13240595,131,61.962999999999994,0
2015-01-23T21:00:00Z,2015-01-23T15:46:32Z,27.8,76.4,0.547975622,81,38.312999999999995,0
2015-01-23T21:15:00Z,2015-01-23T16:01:32Z,27.1,80.3,0.547975622,61,28.852999999999998,0
2015-01-23T21:30:00Z,2015-01-23T16:16:32Z,26.8,84.3,0.547975622,29,13.716999999999999,0
2015-01-23T21:45:00Z,2015-01-23T16:31:32Z,26.4,86.2,0.547975622,35,16.555,0
2015-01-23T22:00:00Z,2015-01-23T16:46:32Z,25.9,86.5,0.32279031,22,10.405999999999999,0
2015-01-23T22:15:00Z,2015-01-23T17:01:32Z,25.5,87.3,0.32279031,10,4.7299999999999995,0
2015-01-23T22:30:00Z,2015-01-23T17:16:32Z,25.2,89.3,0.32279031,4,1.892,0
2015-01-23T22:45:00Z,2015-01-23T17:31:32Z,25,89.1,0.32279031,2,0.946,0
2015-01-23T23:00:00Z,2015-01-23T17:46:32Z,24.6,91.8,0.156229871,1,0.473,0
2015-01-23T23:15:00Z,2015-01-23T18:01:32Z,24.3,94,0.156229871,0,0,0
2015-01-23T23:30:00Z,2015-01-23T18:16:32Z,24.2,95,0.156229871,0,0,0
2015-01-23T23:45:00Z,2015-01-23T18:31:32Z,24.1,95.8,0.156229871,0,0,0
2015-01-24T00:00:00Z,2015-01-23T18:46:32Z,24,96.1,0.084758152,0,0,0
2015-01-24T00:15:00Z,2015-01-23T19:01:32Z,23.9,96.5,0.084758152,0,0,0
2015-01-24T00:30:00Z,2015-01-23T19:16:32Z,24,96.7,0.084758152,0,0,0
2015-01-24T00:45:00Z,2015-01-23T19:31:32Z,24,97,0.084758152,0,0,0
2015-01-24T01:00:00Z,2015-01-23T19:46:32Z,23.9,97.2,0.063370261,0,0,0
2015-01-24T01:15:00Z,2015-01-23T20:01:32Z,23.8,97.4,0.063370261,0,0,0
2015-01-24T01:30:00Z,2015-01-23T20:16:32Z,23.7,97.2,0.063370261,0,0,0
2015-01-24T01:45:00Z,2015-01-23T20:31:32Z,23.7,97.6,0.063370261,0,0,0
2015-01-24T02:00:00Z,2015-01-23T20:46:32Z,23.7,97.3,0.064837873,0,0,0
2015-01-24T02:15:00Z,2015-01-23T21:01:32Z,23.6,96.9,0.064837873,0,0,0
2015-01-24T02:30:00Z,2015-01-23T21:16:32Z,23.4,97.3,0.064837873,0,0,0
2015-01-24T02:45:00Z,2015-01-23T21:31:32Z,23.3,97.7,0.064837873,0,0,0
2015-01-24T03:00:00Z,2015-01-23T21:46:32Z,23.3,98.6,0.027455905,0,0,0
2015-01-24T03:15:00Z,2015-01-23T22:01:32Z,23.4,98.9,0.027455905,0,0,0
2015-01-24T03:30:00Z,2015-01-23T22:16:32Z,23.5,99.1,0.027455905,0,0,0
2015-01-24T03:45:00Z,2015-01-23T22:31:32Z,23.4,99,0.027455905,0,0,0
2015-01-24T04:00:00Z,2015-01-23T22:46:32Z,23.3,98.9,0.030557406,0,0,0
2015-01-24T04:15:00Z,2015-01-23T23:01:32Z,23.2,98.8,0.030557406,0,0,0
2015-01-24T04:30:00Z,2015-01-23T23:16:32Z,23.1,98.6,0.030557406,0,0,0
2015-01-24T04:45:00Z,2015-01-23T23:31:32Z,22.9,98.5,0.030557406,0,0,0
2015-01-24T05:00:00Z,2015-01-23T23:46:32Z,22.8,99,0.017225054,0,0,0
2015-01-24T05:15:00Z,2015-01-24T00:01:19Z,22.7,99,0.017225054,0,0,0
2015-01-24T05:30:00Z,2015-01-24T00:16:19Z,22.5,99.1,0.017225054,0,0,0
2015-01-24T05:45:00Z,2015-01-24T00:31:19Z,22.6,99.5,0.017225054,0,0,0
2015-01-24T06:00:00Z,2015-01-24T00:46:19Z,22.6,99.5,0.010310085,0,0,0
2015-01-24T06:15:00Z,2015-01-24T01:01:19Z,22.7,99.5,0.010310085,0,0,0
2015-01-24T06:30:00Z,2015-01-24T01:16:19Z,22.6,99.5,0.010310085,0,0,0
2015-01-24T06:45:00Z,2015-01-24T01:31:19Z,22.7,99.6,0.010310085,0,0,0
2015-01-24T07:00:00Z,2015-01-24T01:46:19Z,22.8,99.8,0.008032303,0,0,0
2015-01-24T07:15:00Z,2015-01-24T02:01:19Z,22.8,99.8,0.008032303,0,0,0
2015-01-24T07:30:00Z,2015-01-24T02:16:19Z,22.6,99.5,0.008032303,0,0,13.18109029216064
2015-01-24T07:45:00Z,2015-01-24T02:31:19Z,22.4,99.6,0.008032303,0,0,100.25646880875759
2015-01-24T08:00:00Z,2015-01-24T02:46:19Z,22.6,99.7,0.00458706,0,0,186.85059160864554
2015-01-24T08:15:00Z,2015-01-24T03:01:19Z,22.7,99.8,0.00458706,0,0,272.5927759525927
2015-01-24T08:30:00Z,2015-01-24T03:16:19Z,22.7,99.9,0.00458706,0,0,357.11598581096234
2015-01-24T08:45:00Z,2015-01-24T03:31:19Z,22.7,99.9,0.00458706,0,0,440.05840303431665
2015-01-24T09:00:00Z,2015-01-24T03:46:19Z,22.8,99.9,0.003463525,0,0,521.064976189027
2015-01-24T09:15:00Z,2015-01-24T04:01:19Z,22.8,99.8,0.003463525,0,0,599.7889404280369
2015-01-24T09:30:00Z,2015-01-24T04:16:19Z,22.8,99.8,0.003463525,0,0,675.8933018905877
2015-01-24T09:45:00Z,2015-01-24T04:31:19Z,22.8,99.8,0.003463525,0,0,749.0522802765952
2015-01-24T10:00:00Z,2015-01-24T04:46:19Z,22.8,99.8,0.003463525,0,0,818.9527034203478
2015-01-24T10:15:00Z,2015-01-24T05:01:19Z,22.8,99.8,0.003463525,0,0,885.295347893983
2015-01-24T10:30:00Z,2015-01-24T05:16:19Z,22.8,99.9,0.003463525,0,0,947.7962199015134
2015-01-24T10:45:00Z,2015-01-24T05:31:19Z,22.8,99.9,0.003463525,0,0,1006.1877709807633
2015-01-24T11:00:00Z,2015-01-24T05:46:19Z,22.8,99.8,0.004605632,0,0,1060.2200433086202
2015-01-24T11:15:00Z,2015-01-24T06:01:19Z,22.7,99.8,0.004605632,0,0,1109.6617397071725
2015-01-24T11:30:00Z,2015-01-24T06:16:19Z,22.7,99.8,0.004605632,7,3.311,1154.30121376989
2015-01-24T11:45:00Z,2015-01-24T06:31:19Z,22.7,99.8,0.004605632,22,10.405999999999999,1193.9473758699135
2015-01-24T12:00:00Z,2015-01-24T06:46:19Z,22.9,99.9,0.002371905,33,15.609,1228.4305111714084
2015-01-24T12:15:00Z,2015-01-24T07:01:19Z,23,100,0.002371905,40,18.919999999999998,1257.6030061424972
2015-01-24T12:30:00Z,2015-01-24T07:16:19Z,23.2,100,0.002371905,36,17.028,1281.3399804598594
2015-01-24T12:45:00Z,2015-01-24T07:31:19Z,23.3,99.8,0.002371905,32,15.136,1299.5398215994974
2015-01-24T13:00:00Z,2015-01-24T07:46:19Z,23.4,99.7,0.013270144,42,19.866,1312.1246198255149
2015-01-24T13:15:00Z,2015-01-24T08:01:19Z,23.6,99.5,0.013270144,55,26.014999999999997,1319.0405017145736
2015-01-24T13:30:00Z,2015-01-24T08:16:19Z,23.7,99.5,0.013270144,43,20.339,1320.257860788172
2015-01-24T13:45:00Z,2015-01-24T08:31:19Z,23.7,99.2,0.013270144,28,13.244,1315.7714842654534
2015-01-24T14:00:00Z,2015-01-24T08:46:19Z,23.7,98.8,0.054681452,21,9.933,1305.6005753938182
2015-01-24T14:15:00Z,2015-01-24T09:01:19Z,23.7,98.5,0.054681452,6,2.838,1289.7886712616155
2015-01-24T14:30:00Z,2015-01-24T09:16:19Z,23.2,96.9,0.054681452,6,2.838,1268.403456444667
2015-01-24T14:45:00Z,2015-01-24T09:31:19Z,22.3,96.6,0.054681452,13,6.149,1241.5364732841704
2015-01-24T15:00:00Z,2015-01-24T09:46:19Z,21.9,97.9,0.034343392,27,12.770999999999999,1209.302730036207
2015-01-24T15:15:00Z,2015-01-24T10:01:19Z,21.9,98.6,0.034343392,45,21.285,1171.8402085699909
2015-01-24T15:30:00Z,2015-01-24T10:16:19Z,21.9,99,0.034343392,47,22.230999999999998,1129.3092737223053
2015-01-24T15:45:00Z,2015-01-24T10:31:19Z,22.1,99,0.034343392,61,28.852999999999998,1081.8919868363123
2015-01-24T16:00:00Z,2015-01-24T10:46:19Z,22.2,98.7,0.026186008,60,28.38,1029.7913264232645
2015-01-24T16:15:00Z,2015-01-24T11:01:19Z,22.4,99,0.026186008,65,30.744999999999997,973.2303192829897
2015-01-24T16:30:00Z,2015-01-24T11:16:19Z,22.5,98.8,0.026186008,91,43.043,912.4510858027215
2015-01-24T16:45:00Z,2015-01-24T11:31:19Z,22.8,98.7,0.026186008,108,51.083999999999996,847.7138035207047
2015-01-24T17:00:00Z,2015-01-24T11:46:19Z,22.9,97.7,0.117570288,191,90.34299999999999,779.2955933914867
2015-01-24T17:15:00Z,2015-01-24T12:01:19Z,23.3,97,0.117570288,218,103.11399999999999,707.4893335202502
2015-01-24T17:30:00Z,2015-01-24T12:16:19Z,23.7,95.1,0.117570288,198,93.654,632.6024054440015
2015-01-24T17:45:00Z,2015-01-24T12:31:19Z,23.7,92.5,0.117570288,169,79.937,554.9553783266106
2015-01-24T18:00:00Z,2015-01-24T12:46:19Z,23.8,91,0.328306152,315,148.995,474.88063670044977
2015-01-24T18:15:00Z,2015-01-24T13:01:19Z,24.9,87.4,0.328306152,570,269.61,392.7209576280231
2015-01-24T18:30:00Z,2015-01-24T13:16:19Z,25.5,83.6,0.328306152,409,193.457,308.82804337531036
2015-01-24T18:45:00Z,2015-01-24T13:31:19Z,25.5,83.9,0.328306152,305,144.265,223.56101587731837
2015-01-24T19:00:00Z,2015-01-24T13:46:19Z,25.3,85.1,0.375069353,246,116.35799999999999,137.28487944069425
2015-01-24T19:15:00Z,2015-01-24T14:01:19Z,25,86.6,0.375069353,224,105.952,50.368958264344315
2015-01-24T19:30:00Z,2015-01-24T14:16:19Z,25.1,86.2,0.375069353,304,143.792,0
2015-01-24T19:45:00Z,2015-01-24T14:31:19Z,25.6,85,0.375069353,427,201.971,0
2015-01-24T20:00:00Z,2015-01-24T14:46:19Z,25.9,80.8,0.472566169,331,156.563,0
2015-01-24T20:15:00Z,2015-01-24T15:01:19Z,25.7,81.6,0.472566169,287,135.751,0
2015-01-24T20:30:00Z,2015-01-24T15:16:19Z,25.4,84,0.472566169,243,114.939,0
2015-01-24T20:45:00Z,2015-01-24T15:31:19Z,25.3,84,0.472566169,230,108.78999999999999,0
2015-01-24T21:00:00Z,2015-01-24T15:46:19Z,25.4,82.8,0.419221287,226,106.898,0
2015-01-24T21:15:00Z,2015-01-24T16:01:19Z,25.6,83.2,0.419221287,207,97.911,0
2015-01-24T21:30:00Z,2015-01-24T16:16:19Z,25.3,85.7,0.419221287,184,87.032,0
2015-01-24T21:45:00Z,2015-01-24T16:31:19Z,25.4,84.9,0.419221287,156,73.788,0
2015-01-24T22:00:00Z,2015-01-24T16:46:19Z,25.3,84.5,0.296348213,95,44.934999999999995,0
2015-01-24T22:15:00Z,2015-01-24T17:01:19Z,24.9,88,0.296348213,50,23.65,0
2015-01-24T22:30:00Z,2015-01-24T17:16:19Z,24.3,90.5,0.296348213,30,14.19,0
2015-01-24T22:45:00Z,2015-01-24T17:31:19Z,23.9,92.5,0.296348213,24,11.352,0
2015-01-24T23:00:00Z,2015-01-24T17:46:19Z,23.6,94.3,0.118678771,13,6.149,0
2015-01-24T23:15:00Z,2015-01-24T18:01:19Z,23.3,94.6,0.118678771,5,2.3649999999999998,0
2015-01-24T23:30:00Z,2015-01-24T18:16:19Z,22.9,95.1,0.118678771,0,0,0
2015-01-24T23:45:00Z,2015-01-24T18:31:19Z,22.5,95.6,0.118678771,0,0,0
2015-01-25T00:00:00Z,2015-01-24T18:46:19Z,22.2,96.4,0.055635039,0,0,0
2015-01-25T00:15:00Z,2015-01-24T19:01:19Z,22.1,97.7,0.055635039,0,0,0
2015-01-25T00:30:00Z,2015-01-24T19:16:19Z,22.1,98.2,0.055635039,0,0,0
2015-01-25T00:45:00Z,2015-01-24T19:31:19Z,21.9,98.6,0.055635039,0,0,0
2015-01-25T01:00:00Z,2015-01-24T19:46:19Z,21.8,98.8,0.016839969,0,0,0
2015-01-25T01:15:00Z,2015-01-24T20:01:19Z,21.9,99.5,0.016839969,0,0,0
2015-01-25T01:30:00Z,2015-01-24T20:16:19Z,22.2,99.5,0.016839969,0,0,0
2015-01-25T01:45:00Z,2015-01-24T20:31:19Z,22.4,99.7,0.016839969,0,0,0
2015-01-25T02:00:00Z,2015-01-24T20:46:19Z,22.5,99.8,0.007867571,0,0,0
2015-01-25T02:15:00Z,2015-01-24T21:01:19Z,22.4,99.6,0.007867571,0,0,0
2015-01-25T02:30:00Z,2015-01-24T21:16:19Z,22.1,99.5,0.007867571,0,0,0
2015-01-25T02:45:00Z,2015-01-24T21:31:19Z,21.8,99.5,0.007867571,0,0,0
2015-01-25T03:00:00Z,2015-01-24T21:46:19Z,21.6,99.5,0.010703663,0,0,0
2015-01-25T03:15:00Z,2015-01-24T22:01:19Z,21.5,99.5,0.010703663,0,0,0
2015-01-25T03:30:00Z,2015-01-24T22:16:19Z,21.3,99.5,0.010703663,0,0,0
2015-01-25T03:45:00Z,2015-01-24T22:31:19Z,21.2,99.5,0.010703663,0,0,0
2015-01-25T04:00:00Z,2015-01-24T22:46:19Z,21.1,99.5,0.010444445,0,0,0
2015-01-25T04:15:00Z,2015-01-24T23:01:19Z,21,99.5,0.010444445,0,0,0
2015-01-25T04:30:00Z,2015-01-24T23:16:19Z,20.9,99.5,0.010444445,0,0,0
2015-01-25T04:45:00Z,2015-01-24T23:31:19Z,20.8,99.5,0.010444445,0,0,0
2015-01-25T05:00:00Z,2015-01-24T23:46:19Z,20.8,99.7,0.005157018,0,0,0
2015-01-25T05:15:00Z,2015-01-25T00:01:06Z,20.8,99.8,0.005157018,0,0,0
2015-01-25T05:30:00Z,2015-01-25T00:16:06Z,20.7,99.8,0.005157018,0,0,0
2015-01-25T05:45:00Z,2015-01-25T00:31:06Z,20.6,99.7,0.005157018,0,0,0
2015-01-25T06:00:00Z,2015-01-25T00:46:06Z,20.5,99.8,0.00206053,0,0,0
2015-01-25T06:15:00Z,2015-01-25T01:01:06Z,20.5,99.8,0.00206053,0,0,0
2015-01-25T06:30:00Z,2015-01-25T01:16:06Z,20.5,99.9,0.00206053,0,0,0
2015-01-25T06:45:00Z,2015-01-25T01:31:06Z,20.7,100,0.00206053,0,0,0
2015-01-25T07:00:00Z,2015-01-25T01:46:06Z,20.8,100,0,0,0,0
2015-01-25T07:15:00Z,2015-01-25T02:01:06Z,20.9,100,0,0,0,0
2015-01-25T07:30:00Z,2015-01-25T02:16:06Z,20.9,100,0,0,0,10.706407374766899
2015-01-25T07:45:00Z,2015-01-25T02:31:06Z,20.9,100,0,0,0,97.90036655478245
2015-01-25T08:00:00Z,2015-01-25T02:46:06Z,20.8,100,0,0,0,184.62379446924706
2015-01-25T08:15:00Z,2015-01-25T03:01:06Z,20.9,100,0,0,0,270.5054480819095
2015-01-25T08:30:00Z,2015-01-25T03:16:06Z,20.8,100,0,0,0,355.17768762059677
2015-01-25T08:45:00Z,2015-01-25T03:31:06Z,20.6,100,0,0,0,438.27805036080696
2015-01-25T09:00:00Z,2015-01-25T03:46:06Z,20.5,100,0,0,0,519.4508022487275
2015-01-25T09:15:00Z,2015-01-25T04:01:06Z,20.5,100,0,0,0,598.3484607222596
2015-01-25T09:30:00Z,2015-01-25T04:16:06Z,20.6,100,0,0,0,674.6332822101772
2015-01-25T09:45:00Z,2015-01-25T04:31:06Z,20.7,100,0,0,0,747.9787079421639
2015-01-25T10:00:00Z,2015-01-25T04:46:06Z,20.8,100,0,0,0,818.0707618806812
2015-01-25T10:15:00Z,2015-01-25T05:01:06Z,20.8,100,0,0,0,884.6093947900841
2015-01-25T10:30:00Z,2015-01-25T05:16:06Z,20.8,100,0,0,0,947.3097686893678
2015-01-25T10:45:00Z,2015-01-25T05:31:06Z,20.8,100,0,0,0,1005.9034761900327
2015-01-25T11:00:00Z,2015-01-25T05:46:06Z,20.9,100,0,0,0,1060.1396894995082
2015-01-25T11:15:00Z,2015-01-25T06:01:06Z,20.9,100,0,0,0,1109.7862341708399
2015-01-25T11:30:00Z,2015-01-25T06:16:06Z,21,100,0,5,2.3649999999999998,1154.6305830027623
2015-01-25T11:45:00Z,2015-01-25T06:31:06Z,21.1,100,0,15,7.095,1194.4807658349737
2015-01-25T12:00:00Z,2015-01-25T06:46:06Z,21.3,100,0,26,12.298,1229.1661913439984
2015-01-25T12:15:00Z,2015-01-25T07:01:06Z,21.5,100,0,37,17.500999999999998,1258.5383773217693
2015-01-25T12:30:00Z,2015-01-25T07:16:06Z,21.7,100,0,56,26.488,1282.4715863103158
2015-01-25T12:45:00Z,2015-01-25T07:31:06Z,22.1,100,0,96,45.408,1300.863363871846
2015-01-25T13:00:00Z,2015-01-25T07:46:06Z,22.5,100,0.014617711,113,53.449,1313.6349771896703
2015-01-25T13:15:00Z,2015-01-25T08:01:06Z,22.9,100,0.014617711,166,78.518,1320.7317521222828
2015-01-25T13:30:00Z,2015-01-25T08:16:06Z,23.4,100,0.014617711,199,94.127,1322.1233072678012
2015-01-25T13:45:00Z,2015-01-25T08:31:06Z,23.8,98.8,0.014617711,174,82.30199999999999,1317.8036840365355
2015-01-25T14:00:00Z,2015-01-25T08:46:06Z,23.9,95.8,0.183772828,155,73.315,1307.7913721748216
2015-01-25T14:15:00Z,2015-01-25T09:01:06Z,23.9,94.3,0.183772828,194,91.762,1292.129230630728
2015-01-25T14:30:00Z,2015-01-25T09:16:06Z,24.5,91.9,0.183772828,240,113.52,1270.8843041003142
2015-01-25T14:45:00Z,2015-01-25T09:31:06Z,24.8,89.7,0.183772828,184,87.032,1244.1475360395893
2015-01-25T15:00:00Z,2015-01-25T09:46:06Z,24.9,89.3,0.354018494,179,84.667,1212.0333793707741
2015-01-25T15:15:00Z,2015-01-25T10:01:06Z,25.1,87.8,0.354018494,212,100.276,1174.6793065488555
2015-01-25T15:30:00Z,2015-01-25T10:16:06Z,25.3,87.2,0.354018494,196,92.708,1132.2452210861732
2015-01-25T15:45:00Z,2015-01-25T10:31:06Z,25.6,83.9,0.354018494,335,158.45499999999998,1084.912773053618
2015-01-25T16:00:00Z,2015-01-25T10:46:06Z,26.4,80.8,0.785475254,495,234.135,1032.8845814887538
2015-01-25T16:15:00Z,2015-01-25T11:01:06Z,27.9,73.4,0.785475254,773,365.62899999999996,976.3833670394326
2015-01-25T16:30:00Z,2015-01-25T11:16:06Z,28.7,70.1,0.785475254,498,235.554,915.6509985558356
2015-01-25T16:45:00Z,2015-01-25T11:31:06Z,28.6,67.2,0.785475254,552,261.096,850.9474577120102
2015-01-25T17:00:00Z,2015-01-25T11:46:06Z,28.8,66.4,1.102002761,503,237.91899999999998,782.5497260893393
2015-01-25T17:15:00Z,2015-01-25T12:01:06Z,29.2,64.1,1.102002761,513,242.649,710.7505994857767
2015-01-25T17:30:00Z,2015-01-25T12:16:06Z,28.9,67.1,1.102002761,480,227.04,635.8574345267211
2015-01-25T17:45:00Z,2015-01-25T12:31:06Z,28.8,66.3,1.102002761,561,265.353,558.1908329426051
2015-01-25T18:00:00Z,2015-01-25T12:46:06Z,30.2,62.9,1.418546767,1011,478.203,478.08326914590555
2015-01-25T18:15:00Z,2015-01-25T13:01:06Z,31.4,60.5,1.418546767,1020,482.46,395.8776669823564
2015-01-25T18:30:00Z,2015-01-25T13:16:06Z,31.5,59.8,1.418546767,745,352.385,311.9259317488251
2015-01-25T18:45:00Z,2015-01-25T13:31:06Z,31.7,57.2,1.418546767,1047,495.231,226.5874437621928
2015-01-25T19:00:00Z,2015-01-25T13:46:06Z,32.5,51.7,1.554275665,1031,487.66299999999995,140.22751992800886
2015-01-25T19:15:00Z,2015-01-25T14:01:06Z,32.6,53.7,1.554275665,729,344.817,53.21584989416925
2015-01-25T19:30:00Z,2015-01-25T14:16:06Z,32.3,57.2,1.554275665,740,350.02,0
2015-01-25T19:45:00Z,2015-01-25T14:31:06Z,31.3,65.3,1.554275665,250,118.25,0
2015-01-25T20:00:00Z,2015-01-25T14:46:06Z,30.2,65.4,1.177258118,293,138.589,0
2015-01-25T20:15:00Z,2015-01-25T15:01:06Z,31.2,60.3,1.177258118,613,289.949,0
2015-01-25T20:30:00Z,2015-01-25T15:16:06Z,31.2,63.5,1.177258118,580,274.34,0
2015-01-25T20:45:00Z,2015-01-25T15:31:06Z,29.4,71.5,1.177258118,231,109.26299999999999,0
2015-01-25T21:00:00Z,2015-01-25T15:46:06Z,28.8,76.2,1.034115855,196,92.708,0
2015-01-25T21:15:00Z,2015-01-25T16:01:06Z,28.8,74.6,1.034115855,429,202.917,0
2015-01-25T21:30:00Z,2015-01-25T16:16:06Z,30.1,67.8,1.034115855,409,193.457,0
2015-01-25T21:45:00Z,2015-01-25T16:31:06Z,30.6,62.2,1.034115855,312,147.576,0
2015-01-25T22:00:00Z,2015-01-25T16:46:06Z,30.2,67.3,0.875938014,197,93.181,0
