TIMESTAMP,solar_TIMESTAMP,GUF_GUY_ST2_Dgu_Js_1,GUF_GUY_ST2_Dgu_Js_2,GUF_GUY_ST2_Dgu_Js_3,GUF_GUY_ST2_Dgu_Js_4,GUF_GUY_ST2_Vsp_Js_5,GUF_GUY_ST2_Oas_Js_6,GUF_GUY_ST2_Oas_Js_7,GUF_GUY_ST2_Rsp_Js_8,GUF_GUY_ST2_Ssp_Js_9,GUF_GUY_ST2_Vam_Js_10,GUF_GUY_ST2_Ggl_Js_11
2008-09-29T14:00:00Z,2008-09-29T10:39:52Z,54.24914758367898,31.804695354727052,32.17368551626159,24.97753081218287,26.490138851658152,4.892425221617478,5.546631027029996,18.478676682558365,11.887981954389657,25.84713366789922,17.866059750463805
2008-09-29T14:30:00Z,2008-09-29T11:09:52Z,53.61981208570012,31.804695354727052,33.17019910915506,27.181229903008465,26.490138851658152,7.146964021727479,8.268530743420747,18.478676682558365,12.095578425602573,26.193681479642066,18.8235638758134
2008-09-29T15:00:00Z,2008-09-29T11:39:52Z,52.377274831966325,31.29661075507545,32.17368551626159,26.806794639672894,26.490138851658152,7.706010323085551,10.210467545497362,18.78585918185926,11.681842764757045,26.542775569640334,19.14806522871868
2008-09-29T15:30:00Z,2008-09-29T12:09:52Z,52.377274831966325,31.804695354727052,32.17368551626159,27.55857449514263,28.097701498766305,8.279560699588176,12.064957964119635,19.72211459443136,12.304636693309574,26.542775569640334,19.80516810738531
2008-09-29T16:00:00Z,2008-09-29T12:39:52Z,52.995872618904826,31.29661075507545,30.712877958487013,26.806794639672894,28.50795235399236,8.473972535894486,13.536935713955218,19.72211459443136,11.477156477024558,25.84713366789922,18.8235638758134
2008-09-29T16:30:00Z,2008-09-29T13:09:52Z,53.61981208570012,32.83558371441649,32.17368551626159,27.93884976992238,28.92160030339387,8.867649396601964,15.08023812301488,19.72211459443136,11.681842764757045,25.84713366789922,18.501740115519453
2008-09-29T17:00:00Z,2008-09-29T13:39:52Z,52.377274831966325,31.804695354727052,32.17368551626159,27.181229903008465,28.92160030339387,8.867649396601964,16.69679250050426,19.72211459443136,11.681842764757045,25.84713366789922,18.8235638758134
2008-09-29T17:30:00Z,2008-09-29T14:09:52Z,50.55299943423364,30.294926227035795,30.712877958487013,26.066568115741457,29.3386725227024,8.867649396601964,17.816263089590617,19.407563428325737,11.072125777567274,25.50311500644808,17.866059750463805
2008-09-29T18:00:00Z,2008-09-29T14:39:52Z,48.77491454839617,29.312250678261243,30.23483263826794,25.337729785173806,29.3386725227024,8.670001398534932,18.388791450911995,19.407563428325737,11.072125777567274,25.16160858881069,17.552171072865445
2008-09-29T18:30:00Z,2008-09-29T15:09:52Z,45.35197698144637,27.40252013424151,27.457134897385576,24.62011898430662,28.50795235399236,7.895581015311311,17.53321426400378,19.095483234988126,10.475375023514093,24.822597728345347,16.932218762096355
2008-09-29T19:00:00Z,2008-09-29T15:39:52Z,42.098323332833445,24.232046933001076,24.404854005876008,23.21795927270841,27.690820945597604,7.331702339727006,15.344520921242841,18.478676682558365,9.50934105793136,24.151997022071168,16.021627902537837
2008-09-29T19:30:00Z,2008-09-29T16:09:52Z,38.00743502045177,22.514148013949978,20.76071105619539,21.525722473683278,26.490138851658152,6.6024126169891115,12.547799902542241,18.173921396677198,8.578674902647077,22.518041087728697,14.554598183397484
2008-09-29T20:00:00Z,2008-09-29T16:39:52Z,33.26343928198261,19.272430374291666,16.013245703138374,18.952788371842797,24.554016003754686,5.556903383131846,9.546323538146076,17.274079104209424,7.683105056503219,20.635350856437363,12.604356813722328
2008-09-29T20:30:00Z,2008-09-29T17:09:52Z,28.067606131526507,14.866212888453472,10.648844068596775,15.672639146629885,22.334253700312757,4.254342126408085,6.862201261637303,16.107443453236236,6.322880812747926,18.25255398424087,10.021186675467305
2008-09-29T21:00:00Z,2008-09-29T17:39:52Z,23.365692419486855,10.367654596437221,6.652992143332513,11.904179537928082,19.20661124211887,3.202897238162594,4.66300298600642,14.426903046785327,4.899970584252504,15.469798568987109,7.669517747227164
2008-09-29T21:30:00Z,2008-09-29T18:09:52Z,17.467377419092404,5.534305466077724,4.150594345752312,7.26173913815663,15.391631946113094,2.504914425355311,3.193628460912896,11.555036949381128,3.0510307843330704,11.444752100200654,5.345675165359762
2008-09-29T22:00:00Z,2008-09-29T18:39:52Z,13.506274752871333,2.9022131030940654,2.3845460312603923,4.155956200086869,11.155364306684305,2.1086305290537406,2.305321109757581,9.170680360752138,1.6928640568826914,8.123701293311278,3.6519966250111144
2008-09-29T22:30:00Z,2008-09-29T19:09:52Z,11.023064796000487,1.7791188538446734,1.525238056052201,2.8120532036704207,7.934564477408575,1.8543425853358586,1.8907633671616761,7.414164088321602,1.0446248776235667,6.1449873424204,2.961824046040684
2008-09-29T23:00:00Z,2008-09-29T19:39:52Z,8.501524920204048,1.1137918875658503,1.0581645000218862,1.9039557105180025,5.942229276288822,1.488632105742532,1.4975789388311642,6.383760069730865,0.7499658926372241,4.871670071352051,2.4708868928590304
2008-09-29T23:30:00Z,2008-09-29T20:09:52Z,6.660185319581907,0.6675085988863322,0.6344057210362936,1.3515962173947151,4.527154945621239,1.488632105742532,1.248228650130936,5.405310348994325,0.4790124051926021,3.8549884201944815,2.004071051084682
2008-09-30T00:00:00Z,2008-09-29T20:39:52Z,5.3812683779746004,0.4012891179895627,0.5045575847057088,0.9689978551772059,3.59026724432976,1.2559754477756877,0.8953038192177254,4.660326225619443,0.4790124051926021,2.9099235318949623,1.5629949328894688
2008-09-30T00:30:00Z,2008-09-29T21:09:52Z,4.383141973970533,0.4012891179895627,0.266246586705484,0.6180580968589503,2.886885983864734,0.925289107604213,0.5713142429086021,3.9495144149488963,0.3948784663991531,2.1803188704043635,1.2843704478549127
2008-09-30T01:00:00Z,2008-09-29T21:39:52Z,3.629970406795591,0.28003676354822765,0.160571411643031,0.40522642703683687,2.387571299774351,0.925289107604213,0.470824576560375,3.439352994572364,0.23788984758783283,1.7697318316607196,1.1500305864459144
2008-09-30T01:30:00Z,2008-09-29T22:09:52Z,3.0923771342461466,0.1688677854881014,0.06778464442988448,0.30652515133102015,1.913859029481485,0.820370178074678,0.3746919238680601,2.7907636799373203,0.23788984758783283,1.5081774198283948,1.0192053651288768
2008-09-30T02:00:00Z,2008-09-29T22:39:52Z,2.5790790793045435,0.1688677854881014,0.06778464442988448,0.21403310331199682,1.6131646572350493,0.7183424986588309,0.2834704041591202,2.4805234748301457,0.23788984758783283,1.257028975878163,0.8920803642350695
2008-09-30T02:30:00Z,2008-09-29T23:09:52Z,2.2509373840322895,0.1688677854881014,0,0.1291423664676135,1.325419662527839,0.6193912306196079,0.1194647215451134,2.0335845013806573,0.23788984758783283,1.0170597022819665,0.7688803068756724
2008-09-30T03:00:00Z,2008-09-29T23:39:52Z,1.3541245470152339,0.2783479919416668,0,0.1291423664676135,1.1867074467349865,0.6180580968589503,0.19751170425676343,2.1637728939958767,0.16618306852486278,0.9036900853529108,NA
2008-09-30T03:30:00Z,2008-09-30T00:09:52Z,1.0743170007233718,0.1678518926463809,0,0.05454244187445386,1.0516404222460471,0.6180580968589503,0.19751170425676343,1.875665770665673,0.10031592896790742,0.7911614202325405,NA
2008-09-30T04:00:00Z,2008-09-30T00:40:10Z,0.9402130132544386,0.07085059989467213,0,0.05454244187445386,0.7932448384349072,0.8185983204797491,0.19751170425676343,1.5980933628479066,0.04238677498312941,0.6820602747798838,NA
2008-09-30T04:30:00Z,2008-09-30T01:10:10Z,0.8102755808680677,0.1678518926463809,0,0.05454244187445386,0.6704325433574758,0.8185983204797491,0.19751170425676343,1.331672672221299,0.04238677498312941,0.5766355670189273,NA
2008-09-30T05:00:00Z,2008-09-30T01:40:10Z,0.6847954554919093,0.07085059989467213,0,0.05454244187445386,0.5523334326626791,0.716793700881741,0.11919197108077406,1.2028875559642238,0.10031592896790742,0.4752017021529249,NA
2008-09-30T05:30:00Z,2008-09-30T02:10:10Z,0.5641407670903209,0,0,0,0.43941943115785576,0.716793700881741,0.11919197108077406,0.9547984960731627,0.10031592896790742,0.3781688139775825,NA
2008-09-30T06:00:00Z,2008-09-30T02:40:10Z,0.4487927830737507,0.07085059989467213,0,0,0.3323348680434027,0.8185983204797491,0.11919197108077406,0.7204819907528269,0.04238677498312941,0.28609590779400335,NA
2008-09-30T06:30:00Z,2008-09-30T03:10:10Z,0.4487927830737507,0.1678518926463809,0,0,0.3323348680434027,0.716793700881741,0.05034762168407674,0.7204819907528269,0.10031592896790742,0.28609590779400335,NA
2008-09-30T07:00:00Z,2008-09-30T03:40:10Z,0.33940876476539933,0.1678518926463809,0,0,0.3323348680434027,0.716793700881741,0.05034762168407674,0.6090544870543667,0.10031592896790742,0.19979464204014305,NA
2008-09-30T07:30:00Z,2008-09-30T04:10:10Z,0.33940876476539933,0.1678518926463809,0,0,0.23201674532416863,0.6180580968589503,0.05034762168407674,0.3993462858575703,0.10031592896790742,0.12056708714187674,NA
2008-09-30T08:00:00Z,2008-09-30T04:40:10Z,0.23694475187116398,0.2783479919416668,0.06778464442988448,0,0.1399703344925526,0.6180580968589503,0.05034762168407674,0.3020858982605966,0.10031592896790742,0.050927402618808335,NA
2008-09-30T08:30:00Z,2008-09-30T05:10:10Z,0.23694475187116398,0.1678518926463809,0.06778464442988448,0,0.1399703344925526,0.716793700881741,0.05034762168407674,0.21093938920662733,0.04238677498312941,0.050927402618808335,NA
2008-09-30T09:00:00Z,2008-09-30T05:40:10Z,0.1429369350720171,0.1678518926463809,0.06778464442988448,0,0.1399703344925526,0.716793700881741,0.05034762168407674,0.21093938920662733,0.04238677498312941,0.050927402618808335,NA
2008-09-30T09:30:00Z,2008-09-30T06:10:10Z,0.1429369350720171,0.2783479919416668,0.06778464442988448,0,0.1399703344925526,0.716793700881741,0,0.1272793141565315,0.04238677498312941,0,NA
2008-09-30T10:00:00Z,2008-09-30T06:40:10Z,0.06035597250163294,0.2783479919416668,0.160571411643031,0,0.05910592304938803,0.5226189549169481,0.05034762168407674,0.053757116555945714,0,0,NA
2008-09-30T10:30:00Z,2008-09-30T07:10:10Z,0.06035597250163294,0.1678518926463809,0.266246586705484,0,0,0.43076323187943033,0.05034762168407674,0,0,0,NA
2008-09-30T11:00:00Z,2008-09-30T07:40:10Z,0,0.5276032951696281,0.266246586705484,0,0,0.18120640631688473,0.11919197108077406,0.21093938920662733,0.4790124051926021,0.5766355670189273,NA
2008-09-30T11:30:00Z,2008-09-30T08:10:10Z,0.06035597250163294,2.3087417947002002,0.38148170220310873,0.1291423664676135,0.6704325433574758,0.046205384430290486,0.11919197108077406,2.1637728939958767,4.015584490236811,5.419424616815575,NA
2008-09-30T12:00:00Z,2008-09-30T08:40:10Z,4.828937271052377,10.297257737543875,2.3845460312603923,1.6220994544120737,7.7036459625483245,0,0.28282081950633386,7.146964021727494,7.334666498098498,14.978983497221847,NA
2008-09-30T12:30:00Z,2008-09-30T09:10:10Z,31.028897494563942,18.747142095690343,10.36140817175665,6.232989438007548,18.21576907406685,0.43076323187943033,0.7820201947111167,11.459803317629774,8.21624663738547,19.480737135155465,NA
2008-09-30T13:00:00Z,2008-09-30T09:40:10Z,48.94034621996654,25.817952332261843,20.76071105619539,13.465238351366693,23.80175472313319,2.3656482228861493,1.7531222206055395,14.576823594431767,9.69970774801695,23.231382060565036,NA
2008-09-30T13:30:00Z,2008-09-30T10:10:10Z,55.76628313327432,30.549571340534072,29.291836107631003,20.86718496649121,26.490138851658152,4.719652742174362,3.185985253490177,16.254848237301022,11.477156477024558,25.235389299284634,NA
2008-09-30T14:00:00Z,2008-09-30T10:40:10Z,55.118473555444574,31.048034495015038,31.68226332573369,23.56441377160929,26.0964791259498,4.8812758311231494,5.352968357910824,16.83247043690055,11.477156477024558,25.578074366122962,NA
2008-09-30T14:30:00Z,2008-09-30T11:10:10Z,52.58288389771292,30.549571340534072,31.68226332573369,25.337729785173806,25.706061365764135,7.130278086387374,7.435106565521296,17.419394988773934,11.477156477024558,25.578074366122962,NA
2008-09-30T15:00:00Z,2008-09-30T11:40:10Z,50.73805378859952,29.56678821178912,30.712877958487013,26.806794639672894,25.706061365764135,7.877007409911114,9.089690928133273,18.015724940083736,11.477156477024558,25.578074366122962,NA
2008-09-30T15:30:00Z,2008-09-30T12:10:10Z,50.13365190816376,30.549571340534072,29.291836107631003,26.43524763813403,25.706061365764135,8.453924218278638,10.8633496834598,18.317450197611073,11.273918848865819,25.235389299284634,NA
2008-09-30T16:00:00Z,2008-09-30T12:40:10Z,50.13365190816376,30.055837377243535,29.291836107631003,26.066568115741457,26.490138851658152,9.245717455301577,13.251505990847532,18.62156719450887,10.87177330243417,25.235389299284634,NA
2008-09-30T16:30:00Z,2008-09-30T13:10:10Z,50.13365190816376,29.56678821178912,29.761165187654445,25.70073557178612,27.690820945597604,9.245717455301577,14.778228615349763,18.62156719450887,10.672857607352185,24.55752781474015,NA
2008-09-30T17:00:00Z,2008-09-30T13:40:10Z,50.13365190816376,30.055837377243535,30.23483263826794,25.337729785173806,28.92160030339387,9.447711747326975,16.3775449161005,18.317450197611073,11.072125777567274,24.895212651247256,NA
2008-09-30T17:30:00Z,2008-09-30T14:10:10Z,47.76736531806072,29.56678821178912,29.291836107631003,24.62011898430662,28.92160030339387,9.245717455301577,17.76729128306223,18.015724940083736,10.279322032321673,24.222318401146815,NA
2008-09-30T18:00:00Z,2008-09-30T14:40:10Z,45.48079992400276,28.127316238270023,27.90949328702261,23.56441377160929,28.50795235399236,8.649450091048923,18.917363154015057,18.015724940083736,9.50934105793136,24.222318401146815,NA
2008-09-30T18:30:00Z,2008-09-30T15:10:10Z,42.730074282384706,26.72847691927542,25.688844719171232,23.21795927270841,28.097701498766305,8.06770454468264,18.338020840990975,17.716377698248177,9.320388735918305,23.55926137260592,NA
2008-09-30T19:00:00Z,2008-09-30T15:40:10Z,39.57951505405386,24.924694073186554,23.15606070131139,22.194680975642047,27.287284282140995,7.687916989631072,15.568685488687372,17.419394988773934,8.946717192183183,23.231382060565036,NA
2008-09-30T19:30:00Z,2008-09-30T16:10:10Z,36.58451056687353,21.930046321051258,19.612583881662086,20.86718496649121,26.0964791259498,6.766543451743465,12.758400135831243,16.83247043690055,8.21624663738547,21.627862714414917,NA
2008-09-30T20:00:00Z,2008-09-30T16:40:10Z,31.470817138171583,18.36650462197436,14.667916951358745,18.334645137200017,24.17632401578605,6.058356498489768,9.740760127295278,16.254848237301022,7.508187286361123,20.387215416093927,NA
2008-09-30T20:30:00Z,2008-09-30T17:10:10Z,26.404611429997953,13.418220752769498,9.795645848609468,15.672639146629885,22.334253700312757,5.044542548662108,7.435106565521296,15.127118112022622,6.1591458270385315,18.303428741084137,NA
2008-09-30T21:00:00Z,2008-09-30T17:40:10Z,20.75082356050111,8.307636207774951,5.934375928893029,11.65170987613898,19.20661124211887,3.9364588692228413,5.352968357910824,13.502939064307832,4.7489629954459325,15.24444106492959,NA
2008-09-30T21:30:00Z,2008-09-30T18:10:10Z,16.089777991273117,4.350480311809872,3.7354188564265467,7.051794463160165,15.391631946113094,3.0528454106585956,3.8178233398552646,11.214050277818416,3.1842639397110646,11.712290121411062,NA
2008-09-30T22:00:00Z,2008-09-30T18:40:10Z,12.248566796765228,1.9443120638137723,2.3845460312603923,4.334026199401031,11.420155090542657,2.499369018222174,2.5867394636044394,8.871872281365915,2.1630703556152255,8.563799698560242,NA
2008-09-30T22:30:00Z,2008-09-30T19:10:10Z,10.104052656279272,0.9536321806782976,1.689412186896543,2.8120532036704207,8.641663653422219,1.9761172149019803,1.8863155256895014,7.35540185948148,1.3596320044760735,6.350306193744494,NA
2008-09-30T23:00:00Z,2008-09-30T19:40:10Z,8.120621666300266,0.6634535833566663,1.2094173855542096,1.9039557105180025,6.8038343907409,1.726502165845138,1.3683687704044958,6.333697786360614,0.8457526785034524,5.060351053942668,NA
2008-09-30T23:30:00Z,2008-09-30T20:10:10Z,6.295668651261588,0.3988632308266079,0.9116820012207687,1.3515962173947151,5.321218445986023,1.485382961979551,1.12503129075143,5.553299759870445,0.6567932853035809,4.029364591698515,NA
2008-10-01T00:00:00Z,2008-09-30T20:40:10Z,4.828937271052377,0.1678518926463809,0.6344057210362936,1.0932656930767748,4.527154945621239,1.2532437257867202,0.8932291881780686,4.806042903397863,0.4790124051926021,3.224535262888535,NA
2008-10-01T00:30:00Z,2008-09-30T21:10:10Z,3.8570723067100507,0.07085059989467213,0.38148170220310873,0.8482223240018789,3.772602118026103,1.1407292521739048,0.6741942829252543,4.0924287058381985,0.3948784663991531,2.6177962368774854,NA
2008-10-01T01:00:00Z,2008-09-30T21:40:10Z,3.126650766690722,0,0.266246586705484,0.6180580968589503,3.233325323698955,1.1407292521739048,0.5699977529965401,3.5797654273088524,0.23788984758783283,2.185519291562508,NA
2008-10-01T01:30:00Z,2008-09-30T22:10:10Z,2.2756094660544295,0,0.160571411643031,0.40522642703683687,2.5512385017700674,0.9232871562907528,0.4697416592417028,3.0869562833437385,0.23788984758783283,1.6415706493150841,NA
2008-10-01T02:00:00Z,2008-09-30T22:40:10Z,1.8003558414675465,0,0.06778464442988448,0.30652515133102015,2.2267443276843304,0.8185983204797491,0.28282081950633386,2.6146603036543583,0.16618306852486278,1.2599873642755897,NA
2008-10-01T02:30:00Z,2008-09-30T23:10:10Z,1.4994713077066344,0,0,0.21403310331199682,1.913859029481485,1.030707094193308,0.28282081950633386,2.3116222628610252,0.10031592896790742,1.2599873642755897,NA
2008-10-01T03:00:00Z,2008-09-30T23:40:10Z,1.2123522258449306,0.07063845191610418,0.15964368656511735,0.21351180970306416,1.4715319335621855,0.9232871562907528,0.05057809648050971,2.4435928445413815,0.10031592896790742,1.1329330927437642,NA
2008-10-01T03:30:00Z,2008-10-01T00:10:10Z,1.0743170007233718,0.07063845191610418,0.0673939188930357,0.21351180970306416,1.18985925647607,0.8185983204797491,0.05057809648050971,2.147718118572798,0.04238677498312941,1.0146851846017728,NA
2008-10-01T04:00:00Z,2008-10-01T00:40:27Z,0.6847954554919093,0,0.0673939188930357,0.12882844718035336,0.9228433405093235,0.9232871562907528,0.05057809648050971,1.722727193375262,0,0.8994792970043608,NA
2008-10-01T04:30:00Z,2008-10-01T01:10:27Z,0.5641407670903209,0.07063845191610418,0.0673939188930357,0.12882844718035336,0.7953381886526968,0.8185983204797491,0.05057809648050971,1.4526925831270945,0,0.6788940790308827,NA
2008-10-01T05:00:00Z,2008-10-01T01:40:27Z,0.4487927830737507,0.07063845191610418,0.0673939188930357,0.0544101194916238,0.6721980381459856,0.8185983204797491,0,1.3219087677891275,0.04238677498312941,0.5739637650056216,NA
2008-10-01T05:30:00Z,2008-10-01T02:10:27Z,0.4487927830737507,0.07063845191610418,0.0673939188930357,0.0544101194916238,0.5537848468334137,0.6180580968589503,0,1.0693465566954428,0.04238677498312941,0.4730039931323202,NA
2008-10-01T06:00:00Z,2008-10-01T02:40:27Z,0.23694475187116398,0.07063845191610418,0.0673939188930357,0.0544101194916238,0.44057168962853654,0.8185983204797491,0,0.8297368750566976,0,0.37642311731495837,NA
2008-10-01T06:30:00Z,2008-10-01T03:10:27Z,0.23694475187116398,0.07063845191610418,0.0673939188930357,0.0544101194916238,0.33320448725980445,0.6180580968589503,0,0.7152509249513871,0,0.2847776902489823,NA
2008-10-01T07:00:00Z,2008-10-01T03:40:27Z,0.23694475187116398,0.1673480770669752,0.0673939188930357,0.0544101194916238,0.23262258407737363,0.6180580968589503,0,0.6046410555192597,0,0.2847776902489823,NA
2008-10-01T07:30:00Z,2008-10-01T04:10:27Z,0.23694475187116398,0.2775104897121492,0.0673939188930357,0.0544101194916238,0.23262258407737363,0.5226189549169481,0,0.49823574131890896,0.04238677498312941,0.19887577399215367,NA
2008-10-01T08:00:00Z,2008-10-01T04:40:27Z,0.1429369350720171,0.2775104897121492,0.0673939188930357,0,0.23262258407737363,0.43076323187943033,0,0.3964637068448664,0,0.12001361795762298,NA
2008-10-01T08:30:00Z,2008-10-01T05:10:27Z,0.1429369350720171,0.2775104897121492,0.0673939188930357,0.0544101194916238,0.14033505496931165,0.34286486423387996,0,0.20942266324881306,0,0.12001361795762298,NA
2008-10-01T09:00:00Z,2008-10-01T05:40:27Z,0.06035597250163294,0.1673480770669752,0.0673939188930357,0.0544101194916238,0.14033505496931165,0.43076323187943033,0.05057809648050971,0.12636589812208968,0,0.05069404979740559,NA
2008-10-01T09:30:00Z,2008-10-01T06:10:27Z,0.06035597250163294,0.2775104897121492,0.0673939188930357,0.0544101194916238,0.059259612300691905,0.34286486423387996,0.05057809648050971,0.12636589812208968,0.04238677498312941,0,NA
2008-10-01T10:00:00Z,2008-10-01T06:40:27Z,0,0.1673480770669752,0.0673939188930357,0.0544101194916238,0,0.43076323187943033,0.05057809648050971,0.053372073091703935,0,0.05069404979740559,NA
2008-10-01T10:30:00Z,2008-10-01T07:10:27Z,0,0.4143954012144212,0,0.12882844718035336,0.23262258407737363,0.9232871562907528,0.198419197820495,0,0.3143480835626477,0,NA
2008-10-01T11:00:00Z,2008-10-01T07:40:27Z,0,0.6614427253618671,0.0673939188930357,0.0544101194916238,0.059259612300691905,0.18120640631688473,0.11973860157775826,0.20942266324881306,0.3143480835626477,0.6788940790308827,NA
2008-10-01T11:30:00Z,2008-10-01T08:10:27Z,0.5641407670903209,2.488990557227125,0.2647047155866049,0.30577711716267963,1.3289474380124005,0.046205384430290486,0.11973860157775826,1.8618039907821804,2.6607459124061936,4.343946318893254,NA
2008-10-01T12:00:00Z,2008-10-01T08:40:27Z,12.248566796765228,11.466346108197822,3.1176082280060413,2.493058509576192,10.664566035790967,0,0.198419197820495,7.297475605614377,6.991814995737654,14.376523274303084,NA
2008-10-01T12:30:00Z,2008-10-01T09:10:27Z,30.15608949567251,15.748984170509978,7.604198855360426,5.243142457311771,16.671427894199425,0.18120640631688473,0.47191201208469785,10.16910803389649,6.322880812747926,16.23793698760243,NA
2008-10-01T13:00:00Z,2008-10-01T09:40:27Z,48.351340261149225,26.625585769882825,20.613286684691026,13.96370227844857,23.137171722340845,1.9761172149019803,1.5010967792228247,13.917959465495901,9.132848236879143,22.774490996127422,NA
2008-10-01T13:30:00Z,2008-10-01T10:10:27Z,50.13365190816376,28.49108035234691,25.071697758781703,19.208571281057058,25.017331450623928,3.9364588692228413,2.7464772871008276,15.553311703562331,10.084695268473656,23.751542725446267,NA
2008-10-01T14:00:00Z,2008-10-01T10:40:27Z,46.04513699123927,24.391634070394904,21.390422453178005,17.37493529065003,23.50696803587731,4.08974531634854,3.836324581492017,15.553311703562331,8.037133864318845,21.818796993513608,NA
2008-10-01T14:30:00Z,2008-10-01T11:10:27Z,45.48079992400276,23.52755308171983,21.000042221033617,17.67447193513194,23.50696803587731,4.08974531634854,4.847804447718608,15.553311703562331,7.683105056503219,21.818796993513608,NA
2008-10-01T15:00:00Z,2008-10-01T11:40:27Z,47.76736531806072,26.625585769882825,24.647386533556897,19.52277481291982,25.40283280700738,4.719652742174362,6.114461828389243,16.116274795987756,9.132848236879143,24.08204357683018,NA
2008-10-01T15:30:00Z,2008-10-01T12:10:27Z,43.81635326768135,23.52755308171983,22.98875227900213,18.89684851749867,25.017331450623928,5.713931689988784,7.2730106130962024,15.553311703562331,8.7619934144503,23.09778181051164,NA
2008-10-01T16:00:00Z,2008-10-01T12:40:27Z,42.730074282384706,21.848414337263847,22.98875227900213,17.07779407462009,25.017331450623928,5.885336312836561,7.2730106130962024,15.27520383130107,8.037133864318845,22.453573124413808,NA
2008-10-01T16:30:00Z,2008-10-01T13:10:27Z,24.826183521851807,11.160445394429841,10.867604935509858,9.450880786803037,18.27311533978106,4.08974531634854,5.560335142060955,11.859352786104832,3.7324800451060995,13.609325684356303,NA
2008-10-01T17:00:00Z,2008-10-01T13:40:27Z,19.36102611664838,7.742428672796059,5.897327203844817,5.820870089448395,14.249016219191962,2.233843217011549,3.674569102421894,10.641621038123946,1.6928640568826914,9.159750583257273,NA
2008-10-01T17:30:00Z,2008-10-01T14:10:27Z,22.556200102734365,7.742428672796059,5.210215744740944,5.62618351693839,14.8387635170044,1.726502165845138,2.895998312821936,11.122438837237356,1.5798616748650154,9.8163075470503,NA
2008-10-01T18:00:00Z,2008-10-01T14:40:27Z,30.15608949567251,12.088049503108762,7.859831040448154,8.542322119850743,19.604690776590385,2.233843217011549,2.7464772871008276,13.12987567114616,3.1842639397110646,14.376523274303084,NA
2008-10-01T18:30:00Z,2008-10-01T15:10:27Z,31.028897494563942,13.371498895402429,9.732091087694608,9.450880786803037,20.28761374696205,2.6349753987806688,2.895998312821936,13.12987567114616,3.8732916745930708,15.695793288696489,NA
2008-10-01T19:00:00Z,2008-10-01T15:40:27Z,28.03701834661347,13.371498895402429,9.455712312927627,8.76630678855198,19.267540916105624,2.7724399013097276,2.7464772871008276,12.615268123790056,3.4553421785184932,15.695793288696489,NA
2008-10-01T19:30:00Z,2008-10-01T16:10:27Z,24.439816900800523,11.160445394429841,8.118413000846296,7.033034866213274,17.624172798024333,2.233843217011549,2.4538439639372918,11.859352786104832,3.0510307843330704,14.118778665601962,NA
2008-10-01T20:00:00Z,2008-10-01T16:40:27Z,23.300098640243824,9.679917246052032,7.35151429267691,5.820870089448395,16.671427894199425,1.8502737424654878,2.1699848224512777,11.122438837237356,2.6607459124061936,13.107863602821055,NA
2008-10-01T20:30:00Z,2008-10-01T17:10:27Z,18.349620664164696,7.742428672796059,5.43627200108046,4.322832765589803,14.249016219191962,1.485382961979551,1.7613916596940542,9.47580812563138,2.042866168248482,10.489900482473772,NA
2008-10-01T21:00:00Z,2008-10-01T17:40:27Z,12.528171680730363,5.245424581027464,3.3127511859912433,2.8049241855996945,10.925283160631222,1.1407292521739048,1.5010967792228247,7.297475605614377,1.2525170786008029,6.896667898568676,NA
2008-10-01T21:30:00Z,2008-10-01T18:10:27Z,9.092420115596646,3.6896858388737535,2.0174325661495214,2.0437985443686086,8.427867375876856,0.8185983204797491,1.2511496950457925,5.700813726931941,0.9440120994866619,5.035462782986345,NA
2008-10-01T22:00:00Z,2008-10-01T18:40:27Z,6.9615135633320735,2.8749747215611965,1.3571236078829068,1.3482383495316772,5.748941412141648,0.716793700881741,1.1302880467812098,4.061319074777996,0.5664055114032356,3.5232996485138712,NA
2008-10-01T22:30:00Z,2008-10-01T19:10:27Z,5.235503703382005,2.3015689168212625,0.9063399515691449,0.9666048871085156,3.782977440943205,0.6180580968589503,0.8973871711184968,2.905268375389804,0.3948784663991531,2.45969678768801,NA
2008-10-01T23:00:00Z,2008-10-01T19:40:27Z,3.8570723067100507,1.9383015275982032,0.630705870071055,0.7293555877349783,2.7250685603702562,0.5226189549169481,0.785653679546689,2.147718118572798,0.23788984758783283,1.7655528494960464,NA
2008-10-01T23:30:00Z,2008-10-01T20:10:27Z,2.9508032778545723,1.7626701373304632,0.3792673175715998,0.5080219830729492,1.9189971274698272,0.43076323187943033,0.6773209206250269,1.586329673815368,0.10031592896790742,1.378016114198943,NA
2008-10-02T00:00:00Z,2008-10-01T20:40:27Z,2.2756094660544295,1.424084084139821,0.2647047155866049,0.40423557540037064,1.4715319335621855,0.25943303306089754,0.5726362358003219,1.194085260934918,0.10031592896790742,1.0146851846017728,NA
2008-10-02T00:30:00Z,2008-10-01T21:10:27Z,1.8003558414675465,1.261471279126844,0.2647047155866049,0.30577711716267963,1.0544275340205749,0.25943303306089754,0.47191201208469785,0.9478390069144044,0.04238677498312941,0.8994792970043608,NA
2008-10-02T01:00:00Z,2008-10-01T21:40:27Z,1.6482545071494294,1.261471279126844,0.15964368656511735,0.21351180970306416,0.7953381886526968,0.25943303306089754,0.37555571860616865,0.7152509249513871,0.04238677498312941,0.7874818780324967,NA
