TIMESTAMP,solar_TIMESTAMP,MDG_YOU_SHO_Pal_Js_1,MDG_YOU_SHO_Pal_Js_2,MDG_YOU_SHO_Pal_Js_3,MDG_YOU_SHO_Pal_Js_4
2015-03-20T13:30:00Z,2015-03-20T16:36:19Z,4.4,6.84,6.88,6.54
2015-03-20T14:00:00Z,2015-03-20T17:06:19Z,3.62,5.84,6.32,5.66
2015-03-20T14:30:00Z,2015-03-20T17:36:19Z,2.8,4.34,5.22,4.22
2015-03-20T15:00:00Z,2015-03-20T18:06:19Z,1.68,2.28,3.21,2.21
2015-03-20T15:30:00Z,2015-03-20T18:36:19Z,0.94,1.17,1.87,1.18
2015-03-20T16:00:00Z,2015-03-20T19:06:19Z,0.58,0.72,1.25,0.71
2015-03-20T16:30:00Z,2015-03-20T19:36:19Z,0.39,0.52,0.94,0.45
2015-03-20T17:00:00Z,2015-03-20T20:06:19Z,0.29,0.37,0.75,0.32
2015-03-20T17:30:00Z,2015-03-20T20:36:19Z,0.25,0.31,0.69,0.24
2015-03-20T18:00:00Z,2015-03-20T21:06:19Z,0.18,0.24,0.61,0.16
2015-03-20T18:30:00Z,2015-03-20T21:36:19Z,0.16,0.18,0.51,0.15
2015-03-20T19:00:00Z,2015-03-20T22:06:19Z,0.12,0.17,0.46,0.11
2015-03-20T19:30:00Z,2015-03-20T22:36:19Z,0.11,0.12,0.39,0.13
2015-03-20T20:00:00Z,2015-03-20T23:06:19Z,0.11,0.1,0.36,0.12
2015-03-20T20:30:00Z,2015-03-20T23:36:19Z,0.08,0.09,0.34,0.11
2015-03-20T21:00:00Z,2015-03-21T00:06:37Z,0.08,0.08,0.34,0.11
2015-03-20T21:30:00Z,2015-03-21T00:36:37Z,0.09,0.06,0.36,0.11
2015-03-20T22:00:00Z,2015-03-21T01:06:37Z,0.09,0.06,0.36,0.1
2015-03-20T22:30:00Z,2015-03-21T01:36:37Z,0.08,0.05,0.39,0.08
2015-03-20T23:00:00Z,2015-03-21T02:06:37Z,0.06,0.05,0.43,0.05
2015-03-20T23:30:00Z,2015-03-21T02:36:37Z,0.03,0.03,0.37,0.07
2015-03-21T00:00:00Z,2015-03-21T03:06:37Z,0.02,0.01,0.24,0.06
2015-03-21T00:30:00Z,2015-03-21T03:36:37Z,0.01,0.01,0.2,0.06
2015-03-21T01:00:00Z,2015-03-21T04:06:37Z,0,0.01,0.15,0.05
2015-03-21T01:30:00Z,2015-03-21T04:36:37Z,0,0.03,0.06,0.02
2015-03-21T02:00:00Z,2015-03-21T05:06:37Z,0.62,0.05,0.14,0
2015-03-21T02:30:00Z,2015-03-21T05:36:37Z,0.66,0.03,0.2,0
2015-03-21T03:00:00Z,2015-03-21T06:06:37Z,0.51,0.03,0.16,0.02
2015-03-21T03:30:00Z,2015-03-21T06:36:37Z,0.35,0,0,0.03
2015-03-21T04:00:00Z,2015-03-21T07:06:37Z,0.44,0.06,0.03,0.13
2015-03-21T04:30:00Z,2015-03-21T07:36:37Z,2.28,3.05,1.96,1.79
2015-03-21T05:00:00Z,2015-03-21T08:06:37Z,4.19,6.12,6.71,5.1
2015-03-21T05:30:00Z,2015-03-21T08:36:37Z,5.07,7.46,6.52,7.39
2015-03-21T06:00:00Z,2015-03-21T09:06:37Z,4.93,7.02,5.13,7.32
2015-03-21T06:30:00Z,2015-03-21T09:36:37Z,5.12,7.21,6.02,7.51
2015-03-21T07:00:00Z,2015-03-21T10:06:37Z,4.54,6.78,5.85,6.37
2015-03-21T07:30:00Z,2015-03-21T10:36:37Z,5.1,7.25,6.95,8.46
2015-03-21T08:00:00Z,2015-03-21T11:06:37Z,6.01,8.55,6.5,10.57
2015-03-21T08:30:00Z,2015-03-21T11:36:37Z,6.3,7.35,7.22,8.55
2015-03-21T09:00:00Z,2015-03-21T12:06:37Z,6.46,6.16,6.45,9.43
2015-03-21T09:30:00Z,2015-03-21T12:36:37Z,6.28,6.59,6.11,9.05
2015-03-21T10:00:00Z,2015-03-21T13:06:37Z,6.03,6.68,5.74,8.89
2015-03-21T10:30:00Z,2015-03-21T13:36:37Z,5.73,6.69,5.71,8.37
2015-03-21T11:00:00Z,2015-03-21T14:06:37Z,5.16,6.76,5.8,7.31
2015-03-21T11:30:00Z,2015-03-21T14:36:37Z,5.1,6.65,5.67,6.9
2015-03-21T12:00:00Z,2015-03-21T15:06:37Z,4.99,7.55,5.95,6.8
2015-03-21T12:30:00Z,2015-03-21T15:36:37Z,4.81,6.68,6.31,7
2015-03-21T13:00:00Z,2015-03-21T16:06:37Z,4.56,6.49,5.95,6.01
2015-03-21T13:30:00Z,2015-03-21T16:36:37Z,3.66,5.07,5.52,4.44
2015-03-21T14:00:00Z,2015-03-21T17:06:37Z,2.82,3.36,4.45,3.13
2015-03-21T14:30:00Z,2015-03-21T17:36:37Z,2.17,2.22,3.47,2.15
2015-03-21T15:00:00Z,2015-03-21T18:06:37Z,1.56,1.42,2.42,1.45
2015-03-21T15:30:00Z,2015-03-21T18:36:37Z,0.93,0.79,1.44,0.84
2015-03-21T16:00:00Z,2015-03-21T19:06:37Z,0.56,0.44,0.87,0.45
2015-03-21T16:30:00Z,2015-03-21T19:36:37Z,0.35,0.26,0.55,0.28
2015-03-21T17:00:00Z,2015-03-21T20:06:37Z,0.24,0.18,0.37,0.19
2015-03-21T17:30:00Z,2015-03-21T20:36:37Z,0.18,0.15,0.29,0.11
2015-03-21T18:00:00Z,2015-03-21T21:06:37Z,0.11,0.11,0.26,0.06
2015-03-21T18:30:00Z,2015-03-21T21:36:37Z,0.08,0.07,0.2,0.05
2015-03-21T19:00:00Z,2015-03-21T22:06:37Z,0.07,0.05,0.18,0.04
2015-03-21T19:30:00Z,2015-03-21T22:36:37Z,0.04,0.05,0.19,0.02
2015-03-21T20:00:00Z,2015-03-21T23:06:37Z,0.04,0.03,0.17,0.02
2015-03-21T20:30:00Z,2015-03-21T23:36:37Z,0.03,0.01,0.1,0.04
2015-03-21T21:00:00Z,2015-03-22T00:06:55Z,0.03,0.02,0.11,0.01
2015-03-21T21:30:00Z,2015-03-22T00:36:55Z,0.03,0.02,0.13,0.02
2015-03-21T22:00:00Z,2015-03-22T01:06:55Z,0.03,0.02,0.12,0.03
2015-03-21T22:30:00Z,2015-03-22T01:36:55Z,0.01,0.02,0.1,0.05
2015-03-21T23:00:00Z,2015-03-22T02:06:55Z,0.01,0.02,0.14,0.02
2015-03-21T23:30:00Z,2015-03-22T02:36:55Z,0,0.02,0.14,0.01
2015-03-22T00:00:00Z,2015-03-22T03:06:55Z,0.01,0.01,0.1,0.01
2015-03-22T00:30:00Z,2015-03-22T03:36:55Z,0.01,0.01,0.06,0.01
2015-03-22T01:00:00Z,2015-03-22T04:06:55Z,0.02,0.01,0.04,0
2015-03-22T01:30:00Z,2015-03-22T04:36:55Z,0.01,0.01,0.03,0.01
2015-03-22T02:00:00Z,2015-03-22T05:06:55Z,0.01,0.01,0,0.01
2015-03-22T02:30:00Z,2015-03-22T05:36:55Z,0.02,0.02,0.02,0
2015-03-22T03:00:00Z,2015-03-22T06:06:55Z,0.05,0.02,0.08,0.01
2015-03-22T03:30:00Z,2015-03-22T06:36:55Z,0.08,0.05,0.08,0.04
2015-03-22T04:00:00Z,2015-03-22T07:06:55Z,0.18,0.03,0.04,0.07
2015-03-22T04:30:00Z,2015-03-22T07:36:55Z,0.3,0.02,0.01,0.13
2015-03-22T05:00:00Z,2015-03-22T08:06:55Z,0.45,0.08,0.08,0.28
2015-03-22T05:30:00Z,2015-03-22T08:36:55Z,1.69,1.67,2.3,1.53
2015-03-22T06:00:00Z,2015-03-22T09:06:55Z,4.04,5.69,7.16,6.14
2015-03-22T06:30:00Z,2015-03-22T09:36:55Z,5.48,7.88,6.06,9.39
2015-03-22T07:00:00Z,2015-03-22T10:06:55Z,5.92,8.53,6.99,10.18
2015-03-22T07:30:00Z,2015-03-22T10:36:55Z,6.47,7.73,7.11,10.29
2015-03-22T08:00:00Z,2015-03-22T11:06:55Z,6.87,7.32,6.88,10.36
2015-03-22T08:30:00Z,2015-03-22T11:36:55Z,7.62,6.77,6.81,10.42
2015-03-22T09:00:00Z,2015-03-22T12:06:55Z,7.4,6.06,6.62,9.33
2015-03-22T09:30:00Z,2015-03-22T12:36:55Z,6.75,6.09,5.58,8.79
2015-03-22T10:00:00Z,2015-03-22T13:06:55Z,6.07,6.25,5.68,8.28
2015-03-22T10:30:00Z,2015-03-22T13:36:55Z,5.74,6.72,5.87,8.35
2015-03-22T11:00:00Z,2015-03-22T14:06:55Z,5.23,6.89,6.04,7.89
2015-03-22T11:30:00Z,2015-03-22T14:36:55Z,5.22,6.85,5.65,7.19
2015-03-22T12:00:00Z,2015-03-22T15:06:55Z,4.98,7.5,6.29,6.66
2015-03-22T12:30:00Z,2015-03-22T15:36:55Z,4.79,6.53,6.42,6.91
2015-03-22T13:00:00Z,2015-03-22T16:06:55Z,4.52,5.98,6.59,6.17
2015-03-22T13:30:00Z,2015-03-22T16:36:55Z,4.2,6.08,6.48,6.34
2015-03-22T14:00:00Z,2015-03-22T17:06:55Z,3.34,5.35,5.26,4.77
2015-03-22T14:30:00Z,2015-03-22T17:36:55Z,2.88,4.45,4.78,3.76
2015-03-22T15:00:00Z,2015-03-22T18:06:55Z,2.1,3.09,3.88,2.8
2015-03-22T15:30:00Z,2015-03-22T18:36:55Z,1.17,1.57,2.27,1.47
2015-03-22T16:00:00Z,2015-03-22T19:06:55Z,0.56,0.77,1.45,0.68
2015-03-22T16:30:00Z,2015-03-22T19:36:55Z,0.24,0.42,1.01,0.29
2015-03-22T17:00:00Z,2015-03-22T20:06:55Z,0.1,0.26,0.81,0.11
2015-03-22T17:30:00Z,2015-03-22T20:36:55Z,0.07,0.17,0.62,0.08
2015-03-22T18:00:00Z,2015-03-22T21:06:55Z,0.05,0.14,0.49,0.06
2015-03-22T18:30:00Z,2015-03-22T21:36:55Z,0.02,0.11,0.44,0.03
2015-03-22T19:00:00Z,2015-03-22T22:06:55Z,0.02,0.1,0.4,0.03
2015-03-22T19:30:00Z,2015-03-22T22:36:55Z,0.01,0.09,0.39,0.03
2015-03-22T20:00:00Z,2015-03-22T23:06:55Z,0.01,0.09,0.36,0.05
2015-03-22T20:30:00Z,2015-03-22T23:36:55Z,0.02,0.11,0.38,0.01
2015-03-22T21:00:00Z,2015-03-23T00:07:14Z,0.02,0.1,0.42,0
2015-03-22T21:30:00Z,2015-03-23T00:37:14Z,0.02,0.1,0.43,0.02
2015-03-22T22:00:00Z,2015-03-23T01:07:14Z,0.02,0.1,0.4,0.06
2015-03-22T22:30:00Z,2015-03-23T01:37:14Z,0.03,0.1,0.33,0.1
2015-03-22T23:00:00Z,2015-03-23T02:07:14Z,0.04,0.1,0.32,0.07
2015-03-22T23:30:00Z,2015-03-23T02:37:14Z,0.05,0.09,0.27,0.08
2015-03-23T00:00:00Z,2015-03-23T03:07:14Z,0.02,0.1,0.27,0.04
2015-03-23T00:30:00Z,2015-03-23T03:37:14Z,0.07,0.08,0.25,0.05
2015-03-23T01:00:00Z,2015-03-23T04:07:14Z,0.17,0.06,0.23,0.06
2015-03-23T01:30:00Z,2015-03-23T04:37:14Z,0.32,0.06,0.23,0.06
2015-03-23T02:00:00Z,2015-03-23T05:07:14Z,0.43,0.06,0.27,0.08
2015-03-23T02:30:00Z,2015-03-23T05:37:14Z,0.5,0.06,0.28,0.13
2015-03-23T03:00:00Z,2015-03-23T06:07:14Z,0.54,0.05,0.29,0.18
2015-03-23T03:30:00Z,2015-03-23T06:37:14Z,0.54,0.04,0.15,0.27
2015-03-23T04:00:00Z,2015-03-23T07:07:14Z,0.58,0.02,0.1,0.34
2015-03-23T04:30:00Z,2015-03-23T07:37:14Z,0.61,0,0.06,0.46
2015-03-23T05:00:00Z,2015-03-23T08:07:14Z,0.79,0.04,0.11,0.71
2015-03-23T05:30:00Z,2015-03-23T08:37:14Z,1.22,0.45,0.64,1.21
2015-03-23T06:00:00Z,2015-03-23T09:07:14Z,2.83,3.23,5.19,3.62
2015-03-23T06:30:00Z,2015-03-23T09:37:14Z,4.81,6.95,6.68,8.04
2015-03-23T07:00:00Z,2015-03-23T10:07:14Z,5.42,8.65,6.38,8.41
2015-03-23T07:30:00Z,2015-03-23T10:37:14Z,5.98,8.02,6.89,10.35
2015-03-23T08:00:00Z,2015-03-23T11:07:14Z,6.65,8.35,6.88,12.1
2015-03-23T08:30:00Z,2015-03-23T11:37:14Z,7.08,7.02,6.74,11.19
2015-03-23T09:00:00Z,2015-03-23T12:07:14Z,7.08,6.07,6.74,10.6
2015-03-23T09:30:00Z,2015-03-23T12:37:14Z,6.63,6.07,6.01,9.13
2015-03-23T10:00:00Z,2015-03-23T13:07:14Z,6.46,6.52,5.22,9.14
2015-03-23T10:30:00Z,2015-03-23T13:37:14Z,6.1,6.56,5.44,8.41
2015-03-23T11:00:00Z,2015-03-23T14:07:14Z,5.65,6.57,5.57,7.73
2015-03-23T11:30:00Z,2015-03-23T14:37:14Z,5.48,6.75,5.23,7
2015-03-23T12:00:00Z,2015-03-23T15:07:14Z,5.3,7.5,5.87,6.21
2015-03-23T12:30:00Z,2015-03-23T15:37:14Z,5.39,6.51,6.18,6.98
2015-03-23T13:00:00Z,2015-03-23T16:07:14Z,5.4,6.66,6.05,6.98
2015-03-23T13:30:00Z,2015-03-23T16:37:14Z,4.51,6.63,6.49,6.83
2015-03-23T14:00:00Z,2015-03-23T17:07:14Z,3.83,6,6.06,5.59
2015-03-23T14:30:00Z,2015-03-23T17:37:14Z,2.91,4.69,4.99,4.32
2015-03-23T15:00:00Z,2015-03-23T18:07:14Z,2.12,3,3.41,2.72
2015-03-23T15:30:00Z,2015-03-23T18:37:14Z,1.22,1.46,1.84,1.46
2015-03-23T16:00:00Z,2015-03-23T19:07:14Z,0.65,0.71,1.02,0.78
2015-03-23T16:30:00Z,2015-03-23T19:37:14Z,0.42,0.43,0.61,0.47
2015-03-23T17:00:00Z,2015-03-23T20:07:14Z,0.32,0.3,0.45,0.33
2015-03-23T17:30:00Z,2015-03-23T20:37:14Z,0.26,0.22,0.37,0.25
2015-03-23T18:00:00Z,2015-03-23T21:07:14Z,0.18,0.19,0.31,0.14
2015-03-23T18:30:00Z,2015-03-23T21:37:14Z,0.11,0.15,0.27,0.08
2015-03-23T19:00:00Z,2015-03-23T22:07:14Z,0.07,0.11,0.3,0.03
2015-03-23T19:30:00Z,2015-03-23T22:37:14Z,0.04,0.09,0.35,0
2015-03-23T20:00:00Z,2015-03-23T23:07:14Z,0.04,0.07,0.31,0.01
2015-03-23T20:30:00Z,2015-03-23T23:37:14Z,0.03,0.06,0.23,0.04
2015-03-23T21:00:00Z,2015-03-24T00:07:32Z,0.06,0.02,0.11,0.08
2015-03-23T21:30:00Z,2015-03-24T00:37:32Z,0.07,0.01,0.03,0.08
2015-03-23T22:00:00Z,2015-03-24T01:07:32Z,0.04,0.01,0.01,0.08
2015-03-23T22:30:00Z,2015-03-24T01:37:32Z,0.04,0.01,0.01,0.08
2015-03-23T23:00:00Z,2015-03-24T02:07:32Z,0.04,0,0.01,0.07
2015-03-23T23:30:00Z,2015-03-24T02:37:32Z,0.03,0,0.03,0.06
2015-03-24T00:00:00Z,2015-03-24T03:07:32Z,0.03,0,0.05,0.05
2015-03-24T00:30:00Z,2015-03-24T03:37:32Z,0.01,0.01,0.05,0.06
2015-03-24T01:00:00Z,2015-03-24T04:07:32Z,0,0.01,0.02,0.06
2015-03-24T01:30:00Z,2015-03-24T04:37:32Z,0.01,0.01,0.01,0.06
2015-03-24T02:00:00Z,2015-03-24T05:07:32Z,0.01,0.01,0,0.06
2015-03-24T02:30:00Z,2015-03-24T05:37:32Z,0.02,0,0,0.06
2015-03-24T03:00:00Z,2015-03-24T06:07:32Z,0.06,0.01,0.03,0.06
2015-03-24T03:30:00Z,2015-03-24T06:37:32Z,0.15,0.05,0.04,0.03
2015-03-24T04:00:00Z,2015-03-24T07:07:32Z,0.16,0.03,0.01,0.04
2015-03-24T04:30:00Z,2015-03-24T07:37:32Z,0.19,0.01,0.01,0.07
2015-03-24T05:00:00Z,2015-03-24T08:07:32Z,0.82,0.81,1.23,0.78
2015-03-24T05:30:00Z,2015-03-24T08:37:32Z,3.71,5.8,7.84,5.02
2015-03-24T06:00:00Z,2015-03-24T09:07:32Z,4.97,7.48,5.25,7.65
2015-03-24T06:30:00Z,2015-03-24T09:37:32Z,5.43,8.31,6.13,8.82
2015-03-24T07:00:00Z,2015-03-24T10:07:32Z,6.1,8.41,7.28,10.02
2015-03-24T07:30:00Z,2015-03-24T10:37:32Z,6.47,7.53,7.17,10.2
2015-03-24T08:00:00Z,2015-03-24T11:07:32Z,6.83,7.24,7.02,9.89
2015-03-24T08:30:00Z,2015-03-24T11:37:32Z,6.81,6.76,7.23,9.13
2015-03-24T09:00:00Z,2015-03-24T12:07:32Z,6.42,6.27,6.96,8.94
2015-03-24T09:30:00Z,2015-03-24T12:37:32Z,5.87,6.46,6.61,8.53
2015-03-24T10:00:00Z,2015-03-24T13:07:32Z,5.21,6.49,6.38,7.7
2015-03-24T10:30:00Z,2015-03-24T13:37:32Z,4.99,6.79,6.31,8
2015-03-24T11:00:00Z,2015-03-24T14:07:32Z,4.91,7.04,6.14,7.82
2015-03-24T11:30:00Z,2015-03-24T14:37:32Z,4.86,7.04,5.99,7.03
2015-03-24T12:00:00Z,2015-03-24T15:07:32Z,4.82,7.59,6.44,6.02
2015-03-24T12:30:00Z,2015-03-24T15:37:32Z,5.05,6.89,6.61,6.72
2015-03-24T13:00:00Z,2015-03-24T16:07:32Z,4.78,6.13,6.34,6.43
2015-03-24T13:30:00Z,2015-03-24T16:37:32Z,3.95,5.87,5.98,5.36
2015-03-24T14:00:00Z,2015-03-24T17:07:32Z,3.37,4.66,5.42,4.33
2015-03-24T14:30:00Z,2015-03-24T17:37:32Z,2.53,3.14,4.43,2.74
2015-03-24T15:00:00Z,2015-03-24T18:07:32Z,1.47,1.82,2.87,1.5
2015-03-24T15:30:00Z,2015-03-24T18:37:32Z,0.85,1.02,1.78,0.8
2015-03-24T16:00:00Z,2015-03-24T19:07:32Z,0.55,0.66,1.18,0.47
2015-03-24T16:30:00Z,2015-03-24T19:37:32Z,0.42,0.46,0.86,0.31
2015-03-24T17:00:00Z,2015-03-24T20:07:32Z,0.29,0.34,0.66,0.19
2015-03-24T17:30:00Z,2015-03-24T20:37:32Z,0.18,0.23,0.54,0.1
2015-03-24T18:00:00Z,2015-03-24T21:07:32Z,0.11,0.16,0.42,0.06
2015-03-24T18:30:00Z,2015-03-24T21:37:32Z,0.07,0.12,0.31,0.04
2015-03-24T19:00:00Z,2015-03-24T22:07:32Z,0.06,0.12,0.3,0.02
2015-03-24T19:30:00Z,2015-03-24T22:37:32Z,0.05,0.12,0.32,0.01
2015-03-24T20:00:00Z,2015-03-24T23:07:32Z,0.04,0.11,0.32,0.01
2015-03-24T20:30:00Z,2015-03-24T23:37:32Z,0.03,0.11,0.31,0.02
2015-03-24T21:00:00Z,2015-03-25T00:07:50Z,0.04,0.1,0.25,0.03
2015-03-24T21:30:00Z,2015-03-25T00:37:50Z,0.05,0.11,0.25,0.02
2015-03-24T22:00:00Z,2015-03-25T01:07:50Z,0.03,0.11,0.29,0.04
2015-03-24T22:30:00Z,2015-03-25T01:37:50Z,0.01,0.1,0.28,0.02
2015-03-24T23:00:00Z,2015-03-25T02:07:50Z,0.01,0.09,0.31,0.01
2015-03-24T23:30:00Z,2015-03-25T02:37:50Z,0.01,0.08,0.28,0.03
2015-03-25T00:00:00Z,2015-03-25T03:07:50Z,0.02,0.08,0.23,0.02
2015-03-25T00:30:00Z,2015-03-25T03:37:50Z,0.03,0.07,0.21,0.01
2015-03-25T01:00:00Z,2015-03-25T04:07:50Z,0.05,0.07,0.21,0.02
2015-03-25T01:30:00Z,2015-03-25T04:37:50Z,0.06,0.07,0.19,0.05
2015-03-25T02:00:00Z,2015-03-25T05:07:50Z,0.05,0.06,0.17,0.05
2015-03-25T02:30:00Z,2015-03-25T05:37:50Z,0.05,0.07,0.12,0.04
2015-03-25T03:00:00Z,2015-03-25T06:07:50Z,0.06,0.07,0.08,0.04
2015-03-25T03:30:00Z,2015-03-25T06:37:50Z,0.01,0.05,0.04,0.08
2015-03-25T04:00:00Z,2015-03-25T07:07:50Z,0.01,0.03,0.04,0.11
2015-03-25T04:30:00Z,2015-03-25T07:37:50Z,0.09,0.06,0.01,0.19
2015-03-25T05:00:00Z,2015-03-25T08:07:50Z,1.93,3.01,2.43,1.98
2015-03-25T05:30:00Z,2015-03-25T08:37:50Z,3.84,6.4,7.58,5.53
2015-03-25T06:00:00Z,2015-03-25T09:07:50Z,4.3,7.2,4.98,7.18
2015-03-25T06:30:00Z,2015-03-25T09:37:50Z,4.07,7.01,4.66,6.49
2015-03-25T07:00:00Z,2015-03-25T10:07:50Z,4.36,6.82,6.07,7.08
2015-03-25T07:30:00Z,2015-03-25T10:37:50Z,5,7.66,6.99,8.72
2015-03-25T08:00:00Z,2015-03-25T11:07:50Z,6.12,8.28,7.06,10.49
2015-03-25T08:30:00Z,2015-03-25T11:37:50Z,6.5,7.5,7.25,10.34
2015-03-25T09:00:00Z,2015-03-25T12:07:50Z,6.21,6.65,7.32,9.46
2015-03-25T09:30:00Z,2015-03-25T12:37:50Z,5.83,6.85,6.49,9.7
2015-03-25T10:00:00Z,2015-03-25T13:07:50Z,5.36,6.78,6.42,8.98
2015-03-25T10:30:00Z,2015-03-25T13:37:50Z,4.65,6.68,6.61,8.16
2015-03-25T11:00:00Z,2015-03-25T14:07:50Z,4.43,6.67,6.38,7.58
2015-03-25T11:30:00Z,2015-03-25T14:37:50Z,4.09,6.53,6.95,6.66
2015-03-25T12:00:00Z,2015-03-25T15:07:50Z,4.11,6.95,6.41,6.21
2015-03-25T12:30:00Z,2015-03-25T15:37:50Z,3.74,6.23,6.34,4.86
2015-03-25T13:00:00Z,2015-03-25T16:07:50Z,3.46,5.11,6.07,5.07
2015-03-25T13:30:00Z,2015-03-25T16:37:50Z,3.33,4.68,5.43,4.19
2015-03-25T14:00:00Z,2015-03-25T17:07:50Z,2.9,4.39,5.45,4.23
2015-03-25T14:30:00Z,2015-03-25T17:37:50Z,2.18,3.27,3.95,3.05
2015-03-25T15:00:00Z,2015-03-25T18:07:50Z,1.3,1.83,2.28,1.74
2015-03-25T15:30:00Z,2015-03-25T18:37:50Z,0.74,0.98,1.01,0.83
2015-03-25T16:00:00Z,2015-03-25T19:07:50Z,0.55,0.54,0.61,0.39
2015-03-25T16:30:00Z,2015-03-25T19:37:50Z,0.18,0.34,0.47,0.2
2015-03-25T17:00:00Z,2015-03-25T20:07:50Z,0.12,0.22,0.38,0.14
2015-03-25T17:30:00Z,2015-03-25T20:37:50Z,0.1,0.17,0.33,0.22
2015-03-25T18:00:00Z,2015-03-25T21:07:50Z,0.58,0.13,0.37,0.39
2015-03-25T18:30:00Z,2015-03-25T21:37:50Z,1.24,0.13,0.51,0.55
2015-03-25T19:00:00Z,2015-03-25T22:07:50Z,0.86,0.16,0.47,0.46
2015-03-25T19:30:00Z,2015-03-25T22:37:50Z,0.53,0.17,0.4,0.36
2015-03-25T20:00:00Z,2015-03-25T23:07:50Z,0.42,0.16,0.37,0.32
2015-03-25T20:30:00Z,2015-03-25T23:37:50Z,0.36,0.14,0.4,0.27
2015-03-25T21:00:00Z,2015-03-26T00:08:09Z,0.33,0.11,0.38,0.24
2015-03-25T21:30:00Z,2015-03-26T00:38:09Z,0.29,0.1,0.34,0.21
2015-03-25T22:00:00Z,2015-03-26T01:08:09Z,0.27,0.09,0.35,0.18
2015-03-25T22:30:00Z,2015-03-26T01:38:09Z,0.24,0.08,0.31,0.16
2015-03-25T23:00:00Z,2015-03-26T02:08:09Z,0.24,0.08,0.34,0.15
2015-03-25T23:30:00Z,2015-03-26T02:38:09Z,0.21,0.1,0.41,0.13
2015-03-26T00:00:00Z,2015-03-26T03:08:09Z,0.2,0.1,0.51,0.1
2015-03-26T00:30:00Z,2015-03-26T03:38:09Z,0.17,0.11,0.6,0.06
2015-03-26T01:00:00Z,2015-03-26T04:08:09Z,0.14,0.1,0.65,0.05
2015-03-26T01:30:00Z,2015-03-26T04:38:09Z,0.14,0.11,0.67,0.03
2015-03-26T02:00:00Z,2015-03-26T05:08:09Z,0.14,0.12,0.81,0
2015-03-26T02:30:00Z,2015-03-26T05:38:09Z,0.22,0.12,0.83,0.02
2015-03-26T03:00:00Z,2015-03-26T06:08:09Z,0.29,0.17,0.82,0.09
2015-03-26T03:30:00Z,2015-03-26T06:38:09Z,0.44,0.34,0.95,0.28
2015-03-26T04:00:00Z,2015-03-26T07:08:09Z,0.55,0.28,0.73,0.33
2015-03-26T04:30:00Z,2015-03-26T07:38:09Z,0.61,0.25,0.53,0.4
2015-03-26T05:00:00Z,2015-03-26T08:08:09Z,0.84,0.35,0.56,0.67
2015-03-26T05:30:00Z,2015-03-26T08:38:09Z,2.32,3.24,4.74,2.93
2015-03-26T06:00:00Z,2015-03-26T09:08:09Z,4.39,7.56,6.67,7.09
2015-03-26T06:30:00Z,2015-03-26T09:38:09Z,4.96,7.94,6.32,7.88
2015-03-26T07:00:00Z,2015-03-26T10:08:09Z,4.53,7.3,6.8,6.81
2015-03-26T07:30:00Z,2015-03-26T10:38:09Z,4.66,7.73,7.65,8.09
2015-03-26T08:00:00Z,2015-03-26T11:08:09Z,5.74,9.43,7.3,11.03
2015-03-26T08:30:00Z,2015-03-26T11:38:09Z,6.28,9.22,7.64,9.93
2015-03-26T09:00:00Z,2015-03-26T12:08:09Z,6.22,8.24,7.4,9.59
2015-03-26T09:30:00Z,2015-03-26T12:38:09Z,6.21,8.12,7.1,9.5
2015-03-26T10:00:00Z,2015-03-26T13:08:09Z,6.27,8.39,6.36,9.34
2015-03-26T10:30:00Z,2015-03-26T13:38:09Z,5.99,8.29,6.39,8.88
2015-03-26T11:00:00Z,2015-03-26T14:08:09Z,5.42,7.67,6.94,7.42
2015-03-26T11:30:00Z,2015-03-26T14:38:09Z,5.26,7.69,6.43,7.32
2015-03-26T12:00:00Z,2015-03-26T15:08:09Z,4.96,7.53,5.71,6.28
2015-03-26T12:30:00Z,2015-03-26T15:38:09Z,5,7.28,6.85,6.69
2015-03-26T13:00:00Z,2015-03-26T16:08:09Z,5.96,7.28,5.52,7.01
2015-03-26T13:30:00Z,2015-03-26T16:38:09Z,4.81,6.71,5.97,5.85
2015-03-26T14:00:00Z,2015-03-26T17:08:09Z,3.81,5.5,5.6,4.54
2015-03-26T14:30:00Z,2015-03-26T17:38:09Z,2.79,4.11,4.53,3.34
2015-03-26T15:00:00Z,2015-03-26T18:08:09Z,1.55,2,2.45,1.63
2015-03-26T15:30:00Z,2015-03-26T18:38:09Z,0.89,1.05,1.41,0.85
2015-03-26T16:00:00Z,2015-03-26T19:08:09Z,0.57,0.61,0.9,0.46
2015-03-26T16:30:00Z,2015-03-26T19:38:09Z,0.37,0.4,0.57,0.28
2015-03-26T17:00:00Z,2015-03-26T20:08:09Z,0.24,0.26,0.24,0.19
2015-03-26T17:30:00Z,2015-03-26T20:38:09Z,0.12,0.14,0.03,0.11
2015-03-26T18:00:00Z,2015-03-26T21:08:09Z,0.06,0.11,0,0.08
2015-03-26T18:30:00Z,2015-03-26T21:38:09Z,0.02,0.1,0.04,0.04
2015-03-26T19:00:00Z,2015-03-26T22:08:09Z,0,0.1,0.09,0.01
2015-03-26T19:30:00Z,2015-03-26T22:38:09Z,0,0.1,0.13,0.01
2015-03-26T20:00:00Z,2015-03-26T23:08:09Z,0,0.08,0.13,0.01
2015-03-26T20:30:00Z,2015-03-26T23:38:09Z,0.01,0.08,0.11,0.01
