TIMESTAMP,solar_TIMESTAMP,ta,rh,vpd,sw_in,ws,precip,swc_shallow,ppfd_in,ext_rad
2009-11-27T09:00:49Z,2009-11-27T04:22:19Z,1.6,76.9,0.1583955633282712,0,22.5,0,0.38214,0,102.12903633220381
2009-11-27T10:00:49Z,2009-11-27T05:22:19Z,2.03,77.5,0.15911052045616006,105,25.7,0,0.38071,221.97,308.4352411958739
2009-11-27T11:00:49Z,2009-11-27T06:22:19Z,2.89,72.8,0.20450889127752342,207,29,0,0.38,437.59799999999996,520.8417773829389
2009-11-27T12:00:50Z,2009-11-27T07:22:20Z,3.74,64.8,0.28107133000766754,312,29,0,0.37786,659.568,724.9342522882116
2009-11-27T13:00:50Z,2009-11-27T08:22:20Z,4.99,55.1,0.39139431259130464,487,32.2,0,0.37571,1029.518,906.6977241729306
2009-11-27T14:00:51Z,2009-11-27T09:22:21Z,4.99,59.1,0.35652622238272524,793,37,0,0.375,1676.4019999999998,1053.8445348611467
2009-11-27T15:00:51Z,2009-11-27T10:22:21Z,6.22,54.5,0.43199885747876604,525,29,0,0.37214,1109.85,1156.270219892655
2009-11-27T16:00:52Z,2009-11-27T11:22:22Z,7.03,50.8,0.4939306796567196,226,29,0,0.37071,477.76399999999995,1207.0505933821048
2009-11-27T17:00:52Z,2009-11-27T12:22:22Z,7.43,47.9,0.537582035001286,1112,33.8,0,0.36929,2350.768,1202.6986494617697
2009-11-27T18:00:53Z,2009-11-27T13:22:23Z,8.23,48,0.5666387041585372,1033,27.4,0,0.36714,2183.7619999999997,1143.5086464729125
2009-11-27T19:00:53Z,2009-11-27T14:22:23Z,8.63,45,0.6158227154037412,947,25.7,0,0.36643,2001.9579999999999,1033.5451782157552
2009-11-27T20:00:54Z,2009-11-27T15:22:24Z,8.63,44.3,0.6236604590543343,822,24.1,0,0.36429,1737.7079999999999,880.2420807678739
2009-11-27T21:00:54Z,2009-11-27T16:22:24Z,8.63,42.1,0.6482933676704838,656,33.8,0,0.36286,1386.7839999999999,694.1266046371098
2009-11-27T22:00:55Z,2009-11-27T17:22:25Z,7.43,49.3,0.523136452486856,471,32.2,0,0.36214,995.694,487.7806015372942
2009-11-27T23:00:55Z,2009-11-27T18:22:25Z,7.03,51.1,0.4909189072197884,298,32.2,0,0.36143,629.972,275.3736948054086
2009-11-28T00:00:56Z,2009-11-27T19:22:26Z,5.81,54,0.42452480540720655,58,30.6,0,0.36071,122.612,71.26504798753545
2009-11-28T01:00:56Z,2009-11-27T20:22:26Z,5.4,57.4,0.38210896936478334,0,19.3,0,0.35929,0,0
2009-11-28T02:00:57Z,2009-11-27T21:22:27Z,5.4,56.3,0.391975632892982,0,3.2,0,0.35786,0,0
2009-11-28T03:00:57Z,2009-11-27T22:22:27Z,4.57,63.8,0.3064227345092541,0,11.3,0,0.35786,0,0
2009-11-28T04:00:00Z,2009-11-27T23:21:30Z,4.15,68.1,0.26218205499945474,0,14.5,0,0.35643,0,0
2009-11-28T05:00:00Z,2009-11-28T00:21:09Z,3.74,70.4,0.23635543659735675,0,8,0,0.35571,0,0
2009-11-28T06:00:00Z,2009-11-28T01:21:09Z,3.31,70.5,0.22850724219469268,0,9.7,0,0.35643,0,0
2009-11-28T07:00:00Z,2009-11-28T02:21:09Z,4.99,58.4,0.3626281381692267,0,8,0,0.355,0,0
2009-11-28T08:00:00Z,2009-11-28T03:21:09Z,6.22,53.3,0.4433922339397446,0,20.9,0,0.355,0,0
2009-11-28T09:00:00Z,2009-11-28T04:21:09Z,7.03,49.9,0.5029659969675133,0,32.2,0,0.35429,0,100.73194655415384
2009-11-28T10:00:00Z,2009-11-28T05:21:09Z,6.62,53.9,0.44994302332684627,32,35.4,0,0.35357,67.648,306.52723104636163
2009-11-28T11:00:00Z,2009-11-28T06:21:09Z,8.63,49.8,0.5620781875139601,266,37,0,0.35357,562.324,518.7779701541834
2009-11-28T12:00:00Z,2009-11-28T07:21:09Z,9.03,50.4,0.5705931107692349,250,43.5,0,0.35214,528.5,723.0264194868624
2009-11-28T13:00:00Z,2009-11-28T08:21:09Z,9.82,44.8,0.6697026654794752,562,43.5,0,0.35071,1188.068,905.3599450252527
2009-11-28T14:00:00Z,2009-11-28T09:21:09Z,10.21,44.6,0.6899239355942808,183,38.6,0,0.34944,386.86199999999997,1053.3586978660792
2009-11-28T15:00:00Z,2009-11-28T10:21:09Z,10.21,40.9,0.7360018879715161,307,46.7,0,0.35,648.9979999999999,1156.9416032957342
2009-11-28T16:00:00Z,2009-11-28T11:21:09Z,11.38,38.2,0.8319780036857088,894,43.5,0,0.34833,1889.916,1209.053039074477
2009-11-28T17:00:00Z,2009-11-28T12:21:09Z,11.77,40.6,0.820571611992255,699,48.3,0,0.34778,1477.686,1206.1434296887267
2009-11-28T18:00:00Z,2009-11-28T13:21:09Z,10.99,43.1,0.7464380263684534,704,33.8,0,0.34667,1488.2559999999999,1148.4110211584223
2009-11-28T19:00:00Z,2009-11-28T14:21:09Z,9.03,50.8,0.5659915534243217,428,32.2,0,0.34556,904.7919999999999,1039.7883685496365
2009-11-28T20:00:00Z,2009-11-28T15:21:09Z,7.03,57.1,0.430683458481164,298,27.4,0,0.345,629.972,887.6744575472154
2009-11-28T21:00:00Z,2009-11-28T16:21:09Z,6.62,65.6,0.3357492408339158,227,19.3,0,0.34389,479.878,702.4307078003815
2009-11-28T22:00:00Z,2009-11-28T17:21:09Z,2.46,81.5,0.1349041903428783,77,22.5,0.4,0.34389,162.778,496.6751890676272
2009-11-28T23:00:00Z,2009-11-28T18:21:09Z,1.6,85,0.10285426190147483,118,14.5,0,0.34333,249.452,284.4231259346703
2009-11-29T00:00:00Z,2009-11-28T19:21:09Z,1.17,86.5,0.08974932360488656,52,9.7,0,0.34278,109.928,80.13223684044087
2009-11-29T01:00:00Z,2009-11-28T20:21:09Z,0.29,86.6,0.0835908184190111,0,16.1,0,0.34278,0,0
2009-11-29T02:00:00Z,2009-11-28T21:21:09Z,-0.16,88.2,0.07123944939462437,0,3.2,0,0.34222,0,0
2009-11-29T03:00:00Z,2009-11-28T22:21:09Z,-0.16,85.3,0.08874744966957444,0,4.8,0,0.34167,0,0
2009-11-29T04:00:00Z,2009-11-28T23:21:09Z,-1.06,82.1,0.1011809253569883,0,6.4,0,0.34167,0,0
2009-11-29T05:00:00Z,2009-11-29T00:20:46Z,-1.06,75.8,0.13679208903011822,0,4.8,0,0.34167,0,0
2009-11-29T06:00:00Z,2009-11-29T01:20:46Z,-1.06,75.2,0.1401836284275592,0,12.9,0,0.34167,0,0
2009-11-29T07:00:00Z,2009-11-29T02:20:46Z,-1.06,69.9,0.1701422264382875,0,9.7,0,0.34167,0,0
2009-11-29T08:00:00Z,2009-11-29T03:20:46Z,-1.06,69,0.175229535534449,0,19.3,0,0.34111,0,0
2009-11-29T09:00:00Z,2009-11-29T04:20:46Z,-1.06,68.4,0.1786210749318899,0,6.4,0,0.34111,0,101.75901719340693
2009-11-29T10:00:00Z,2009-11-29T05:20:46Z,-1.51,71.5,0.1558519200704277,47,12.9,0,0.34111,99.35799999999999,307.21926368930656
2009-11-29T11:00:00Z,2009-11-29T06:20:46Z,1.17,64.4,0.23667229039510826,351,12.9,0,0.34111,742.014,519.3044369094223
2009-11-29T12:00:00Z,2009-11-29T07:20:46Z,1.6,60.8,0.26879247110252086,574,16.1,0,0.34111,1213.436,723.5683005964938
2009-11-29T13:00:00Z,2009-11-29T08:20:46Z,1.17,62.9,0.24664443746231787,484,24.1,0,0.34111,1023.1759999999999,906.0973920127644
2009-11-29T14:00:00Z,2009-11-29T09:20:46Z,2.89,56.3,0.32856759370690347,225,24.1,0,0.34056,475.65,1054.4587381133942
2009-11-29T15:00:00Z,2009-11-29T10:20:46Z,3.74,49.9,0.40004754640295864,744,30.6,0,0.34022,1572.8159999999998,1158.546725246473
2009-11-29T16:00:00Z,2009-11-29T11:20:46Z,3.74,38.3,0.4926733256100309,831,30.6,0,0.33944,1756.734,1211.2714381788019
2009-11-29T17:00:00Z,2009-11-29T12:20:46Z,4.99,40.3,0.5204062463630488,433,27.4,0,0.33889,915.362,1209.0415828070365
2009-11-29T18:00:00Z,2009-11-29T13:20:46Z,4.99,41,0.5143043305765475,913,32.2,0,0.33833,1930.0819999999999,1152.0090990342542
2009-11-29T19:00:00Z,2009-11-29T14:20:46Z,4.57,43.4,0.4791029495365686,621,33.8,0,0.33778,1312.7939999999999,1044.0588028822613
2009-11-29T20:00:00Z,2009-11-29T15:20:46Z,4.99,39.5,0.5273798644047647,390,27.4,0,0.33667,824.4599999999999,892.5437642780822
2009-11-29T21:00:00Z,2009-11-29T16:20:46Z,3.74,46.5,0.4271964816877901,136,27.4,0,0.33611,287.50399999999996,707.7844461171007
2009-11-29T22:00:00Z,2009-11-29T17:20:46Z,3.31,51.1,0.3787798014684905,68,25.7,0,0.33556,143.75199999999998,502.36572147572986
2009-11-29T23:00:00Z,2009-11-29T18:20:46Z,1.17,74.2,0.17152092955600542,60,6.4,0,0.335,126.83999999999999,290.27965317666076
2009-11-30T00:00:00Z,2009-11-29T19:20:46Z,0.29,78.6,0.1334957846393163,22,9.7,0,0.33444,46.507999999999996,85.97242555655026
2009-11-30T01:00:00Z,2009-11-29T20:20:46Z,-0.16,84.1,0.0959921394385193,0,9.7,0.6,0.335,0,0
2009-11-30T02:00:00Z,2009-11-29T21:20:46Z,-0.16,86.6,0.08089903575321751,0,9.7,10.2,0.33444,0,0
2009-11-30T03:00:00Z,2009-11-29T22:20:46Z,-0.16,88.2,0.07123944939462437,0,5.6,0,0.33444,0,0
2009-11-30T04:00:00Z,2009-11-29T23:20:46Z,-0.16,90,0.06037241474120708,0,4.8,0,0.33444,0,0
2009-11-30T05:00:00Z,2009-11-30T00:20:24Z,-0.16,90,0.06037241474120708,0,4,0,0.335,0,0
2009-11-30T06:00:00Z,2009-11-30T01:20:24Z,0.29,89.9,0.06300501985313522,0,8.05,0,0.335,0,0
2009-11-30T07:00:00Z,2009-11-30T02:20:24Z,0.29,88.1,0.07423363725270396,0,6.45,0,0.33722,0,0
2009-11-30T08:00:00Z,2009-11-30T03:20:24Z,0.29,89.9,0.06300501985313522,0,12.05,0,0.33833,0,0
2009-11-30T09:00:00Z,2009-11-30T04:20:24Z,-0.61,90,0.058421037071441195,0,4,0,0.33944,0,102.67459898816925
2009-11-30T10:00:00Z,2009-11-30T05:20:24Z,-1.06,90.1,0.05596040005777569,59,10.45,0,0.33944,124.726,307.80530833366475
2009-11-30T11:00:00Z,2009-11-30T06:20:24Z,-1.06,85.4,0.08252745867106301,245.5,15.3,0,0.33944,518.987,519.729001049657
2009-11-30T12:00:00Z,2009-11-30T07:20:24Z,-0.61,86.7,0.0776999793050168,372.5,20.9,0,0.34056,787.4649999999999,724.0106639817249
2009-11-30T13:00:00Z,2009-11-30T08:20:24Z,-0.61,83,0.09931576302145008,378.5,22.5,0,0.34111,800.149,906.7358370587086
2009-11-30T14:00:00Z,2009-11-30T09:20:24Z,0.29,79.3,0.12912910009503958,259.5,23.3,0.1,0.34389,548.583,1055.4583828023683
2009-11-30T15:00:00Z,2009-11-30T10:20:24Z,0.29,77.9,0.13786246918359293,612.5,29,0,0.34722,1294.8249999999998,1160.0482397528563
2009-11-30T16:00:00Z,2009-11-30T11:20:24Z,0.73,74.3,0.16551382313887822,705.5,32.2,0,0.34889,1491.427,1213.3814162922495
2009-11-30T17:00:00Z,2009-11-30T12:20:24Z,1.6,71.4,0.19610879269214526,352.5,28.2,0,0.35071,745.185,1211.8252272143236
2009-11-30T18:00:00Z,2009-11-30T13:20:24Z,2.46,64,0.26251626228884417,615,29.8,0,0.35143,1300.11,1155.485722397074
2009-11-30T19:00:00Z,2009-11-30T14:20:24Z,1.17,74.2,0.17152092955600542,619,33,0.1,0.35214,1308.566,1048.2004550829517
2009-11-30T20:00:00Z,2009-11-30T15:20:24Z,1.17,63.9,0.23999633941751147,455,28.2,0,0.35214,961.8699999999999,897.2770832310487
2009-11-30T21:00:00Z,2009-11-30T16:20:24Z,2.03,63.4,0.2588197799420204,162.5,26.55,0,0.35143,343.525,712.9956096708956
2009-11-30T22:00:00Z,2009-11-30T17:20:24Z,0.73,67.6,0.20866334123344962,181,20.9,0,0.35143,382.63399999999996,507.90816615623925
2009-11-30T23:00:00Z,2009-11-30T18:20:24Z,0.73,70.8,0.1880546161733558,245,16.1,0,0.35143,517.93,295.98403630961263
2009-12-01T00:00:00Z,2009-11-30T19:20:24Z,-0.16,72.2,0.16783531298055573,47,9.7,0,0.35071,99.35799999999999,91.65815359562419
2009-12-01T01:00:00Z,2009-11-30T20:20:24Z,-0.61,72.8,0.1589052208343201,0,8,0,0.35,0,0
2009-12-01T02:00:00Z,2009-11-30T21:20:24Z,-0.61,71.6,0.16591574528289305,0,8,0,0.35004,0,0
