TIMESTAMP,solar_TIMESTAMP,ta,rh,ppfd_in,precip,sw_in,vpd,ext_rad
2013-05-30T11:30:00Z,2013-05-30T05:56:26Z,,,,,CALCULATED,CALCULATED,CALCULATED
2013-05-30T12:00:00Z,2013-05-30T06:26:26Z,,,,,CALCULATED,CALCULATED,CALCULATED
2013-05-30T12:30:00Z,2013-05-30T06:56:26Z,,,,,CALCULATED,CALCULATED,CALCULATED
2013-05-30T13:00:00Z,2013-05-30T07:26:26Z,,,,,CALCULATED,CALCULATED,CALCULATED
2013-05-30T13:30:00Z,2013-05-30T07:56:26Z,,,,,CALCULATED,CALCULATED,CALCULATED
2013-05-30T14:00:00Z,2013-05-30T08:26:26Z,,,,,CALCULATED,CALCULATED,CALCULATED
2013-05-30T14:30:00Z,2013-05-30T08:56:26Z,,,,,CALCULATED,CALCULATED,CALCULATED
2013-05-30T15:00:00Z,2013-05-30T09:26:26Z,,,,,CALCULATED,CALCULATED,CALCULATED
2013-05-30T15:30:00Z,2013-05-30T09:56:26Z,,,,,CALCULATED,CALCULATED,CALCULATED
2013-05-30T16:00:00Z,2013-05-30T10:26:26Z,,,,,CALCULATED,CALCULATED,CALCULATED
2013-05-30T16:30:00Z,2013-05-30T10:56:26Z,,,,,CALCULATED,CALCULATED,CALCULATED
2013-05-30T17:00:00Z,2013-05-30T11:26:26Z,,,,,CALCULATED,CALCULATED,CALCULATED
2013-05-30T17:30:00Z,2013-05-30T11:56:26Z,,,,,CALCULATED,CALCULATED,CALCULATED
2013-05-30T18:00:00Z,2013-05-30T12:26:26Z,,,,,CALCULATED,CALCULATED,CALCULATED
2013-05-30T18:30:00Z,2013-05-30T12:56:26Z,,,,,CALCULATED,CALCULATED,CALCULATED
2013-05-30T19:00:00Z,2013-05-30T13:26:26Z,,,,,CALCULATED,CALCULATED,CALCULATED
2013-05-30T19:30:00Z,2013-05-30T13:56:26Z,,,,,CALCULATED,CALCULATED,CALCULATED
2013-05-30T20:00:00Z,2013-05-30T14:26:26Z,,,,,CALCULATED,CALCULATED,CALCULATED
2013-05-30T20:30:00Z,2013-05-30T14:56:26Z,,,,,CALCULATED,CALCULATED,CALCULATED
2013-05-30T21:00:00Z,2013-05-30T15:26:26Z,,,,,CALCULATED,CALCULATED,CALCULATED
2013-05-30T21:30:00Z,2013-05-30T15:56:26Z,,,,,CALCULATED,CALCULATED,CALCULATED
2013-05-30T22:00:00Z,2013-05-30T16:26:26Z,,,,,CALCULATED,CALCULATED,CALCULATED
2013-05-30T22:30:00Z,2013-05-30T16:56:26Z,,,,,CALCULATED,CALCULATED,CALCULATED
2013-05-30T23:00:00Z,2013-05-30T17:26:26Z,,,,OUT_WARN,CALCULATED,CALCULATED,CALCULATED
2013-05-30T23:30:00Z,2013-05-30T17:56:26Z,,,,,CALCULATED,CALCULATED,CALCULATED
2013-05-31T00:00:00Z,2013-05-30T18:26:26Z,,,,,CALCULATED,CALCULATED,CALCULATED
2013-05-31T00:30:00Z,2013-05-30T18:56:26Z,,,,,CALCULATED,CALCULATED,CALCULATED
2013-05-31T01:00:00Z,2013-05-30T19:26:26Z,,,,,CALCULATED,CALCULATED,CALCULATED
2013-05-31T01:30:00Z,2013-05-30T19:56:26Z,,,,,CALCULATED,CALCULATED,CALCULATED
2013-05-31T02:00:00Z,2013-05-30T20:26:26Z,,,,,CALCULATED,CALCULATED,CALCULATED
2013-05-31T02:30:00Z,2013-05-30T20:56:26Z,,,,,CALCULATED,CALCULATED,CALCULATED
2013-05-31T03:00:00Z,2013-05-30T21:26:26Z,,,,OUT_WARN,CALCULATED,CALCULATED,CALCULATED
2013-05-31T03:30:00Z,2013-05-30T21:56:26Z,,,,,CALCULATED,CALCULATED,CALCULATED
2013-05-31T04:00:00Z,2013-05-30T22:26:26Z,,,,,CALCULATED,CALCULATED,CALCULATED
2013-05-31T04:30:00Z,2013-05-30T22:56:26Z,,,,,CALCULATED,CALCULATED,CALCULATED
2013-05-31T05:00:00Z,2013-05-30T23:26:26Z,,,,,CALCULATED,CALCULATED,CALCULATED
2013-05-31T05:30:00Z,2013-05-30T23:56:26Z,,,,,CALCULATED,CALCULATED,CALCULATED
2013-05-31T06:00:00Z,2013-05-31T00:26:17Z,,,,,CALCULATED,CALCULATED,CALCULATED
2013-05-31T06:30:00Z,2013-05-31T00:56:17Z,,,,,CALCULATED,CALCULATED,CALCULATED
2013-05-31T07:00:00Z,2013-05-31T01:26:17Z,,,,,CALCULATED,CALCULATED,CALCULATED
2013-05-31T07:30:00Z,2013-05-31T01:56:17Z,,,,,CALCULATED,CALCULATED,CALCULATED
2013-05-31T08:00:00Z,2013-05-31T02:26:17Z,,,,,CALCULATED,CALCULATED,CALCULATED
2013-05-31T08:30:00Z,2013-05-31T02:56:17Z,,,,,CALCULATED,CALCULATED,CALCULATED
2013-05-31T09:00:00Z,2013-05-31T03:26:17Z,,,,,CALCULATED,CALCULATED,CALCULATED
2013-05-31T09:30:00Z,2013-05-31T03:56:17Z,,,,,CALCULATED,CALCULATED,CALCULATED
2013-05-31T10:00:00Z,2013-05-31T04:26:17Z,,,,,CALCULATED,CALCULATED,CALCULATED
2013-05-31T10:30:00Z,2013-05-31T04:56:17Z,,,,,CALCULATED,CALCULATED,CALCULATED
2013-05-31T11:00:00Z,2013-05-31T05:26:17Z,,,,,CALCULATED,CALCULATED,CALCULATED
2013-05-31T11:30:00Z,2013-05-31T05:56:17Z,,,,,CALCULATED,CALCULATED,CALCULATED
2013-05-31T12:00:00Z,2013-05-31T06:26:17Z,,,,,CALCULATED,CALCULATED,CALCULATED
2013-05-31T12:30:00Z,2013-05-31T06:56:17Z,,,,,CALCULATED,CALCULATED,CALCULATED
2013-05-31T13:00:00Z,2013-05-31T07:26:17Z,,,,,CALCULATED,CALCULATED,CALCULATED
2013-05-31T13:30:00Z,2013-05-31T07:56:17Z,,,,,CALCULATED,CALCULATED,CALCULATED
2013-05-31T14:00:00Z,2013-05-31T08:26:17Z,,,,,CALCULATED,CALCULATED,CALCULATED
2013-05-31T14:30:00Z,2013-05-31T08:56:17Z,,,,,CALCULATED,CALCULATED,CALCULATED
2013-05-31T15:00:00Z,2013-05-31T09:26:17Z,,,,,CALCULATED,CALCULATED,CALCULATED
2013-05-31T15:30:00Z,2013-05-31T09:56:17Z,,,,,CALCULATED,CALCULATED,CALCULATED
2013-05-31T16:00:00Z,2013-05-31T10:26:17Z,,,,,CALCULATED,CALCULATED,CALCULATED
2013-05-31T16:30:00Z,2013-05-31T10:56:17Z,,,,,CALCULATED,CALCULATED,CALCULATED
2013-05-31T17:00:00Z,2013-05-31T11:26:17Z,,,OUT_WARN,,CALCULATED,CALCULATED,CALCULATED
2013-05-31T17:30:00Z,2013-05-31T11:56:17Z,,,,,CALCULATED,CALCULATED,CALCULATED
2013-05-31T18:00:00Z,2013-05-31T12:26:17Z,,,,,CALCULATED,CALCULATED,CALCULATED
2013-05-31T18:30:00Z,2013-05-31T12:56:17Z,,,,,CALCULATED,CALCULATED,CALCULATED
2013-05-31T19:00:00Z,2013-05-31T13:26:17Z,,,OUT_WARN,,CALCULATED,CALCULATED,CALCULATED
2013-05-31T19:30:00Z,2013-05-31T13:56:17Z,,,,,CALCULATED,CALCULATED,CALCULATED
2013-05-31T20:00:00Z,2013-05-31T14:26:17Z,,,,,CALCULATED,CALCULATED,CALCULATED
2013-05-31T20:30:00Z,2013-05-31T14:56:17Z,,,,,CALCULATED,CALCULATED,CALCULATED
2013-05-31T21:00:00Z,2013-05-31T15:26:17Z,,,,,CALCULATED,CALCULATED,CALCULATED
2013-05-31T21:30:00Z,2013-05-31T15:56:17Z,,,,,CALCULATED,CALCULATED,CALCULATED
2013-05-31T22:00:00Z,2013-05-31T16:26:17Z,,,,,CALCULATED,CALCULATED,CALCULATED
2013-05-31T22:30:00Z,2013-05-31T16:56:17Z,,,,,CALCULATED,CALCULATED,CALCULATED
2013-05-31T23:00:00Z,2013-05-31T17:26:17Z,,,,,CALCULATED,CALCULATED,CALCULATED
2013-05-31T23:30:00Z,2013-05-31T17:56:17Z,,,,,CALCULATED,CALCULATED,CALCULATED
2013-06-01T00:00:00Z,2013-05-31T18:26:17Z,,,,,CALCULATED,CALCULATED,CALCULATED
2013-06-01T00:30:00Z,2013-05-31T18:56:17Z,,,,,CALCULATED,CALCULATED,CALCULATED
2013-06-01T01:00:00Z,2013-05-31T19:26:17Z,,,,,CALCULATED,CALCULATED,CALCULATED
2013-06-01T01:30:00Z,2013-05-31T19:56:17Z,,,,,CALCULATED,CALCULATED,CALCULATED
2013-06-01T02:00:00Z,2013-05-31T20:26:17Z,,,,,CALCULATED,CALCULATED,CALCULATED
2013-06-01T02:30:00Z,2013-05-31T20:56:17Z,,,,,CALCULATED,CALCULATED,CALCULATED
2013-06-01T03:00:00Z,2013-05-31T21:26:17Z,,,,,CALCULATED,CALCULATED,CALCULATED
2013-06-01T03:30:00Z,2013-05-31T21:56:17Z,,,,,CALCULATED,CALCULATED,CALCULATED
2013-06-01T04:00:00Z,2013-05-31T22:26:17Z,,,,,CALCULATED,CALCULATED,CALCULATED
2013-06-01T04:30:00Z,2013-05-31T22:56:17Z,,,,,CALCULATED,CALCULATED,CALCULATED
2013-06-01T05:00:00Z,2013-05-31T23:26:17Z,,,,OUT_WARN,CALCULATED,CALCULATED,CALCULATED
2013-06-01T05:30:00Z,2013-05-31T23:56:17Z,,,,,CALCULATED,CALCULATED,CALCULATED
2013-06-01T06:00:00Z,2013-06-01T00:26:08Z,,,,OUT_WARN,CALCULATED,CALCULATED,CALCULATED
2013-06-01T06:30:00Z,2013-06-01T00:56:08Z,,,,,CALCULATED,CALCULATED,CALCULATED
2013-06-01T07:00:00Z,2013-06-01T01:26:08Z,,,,,CALCULATED,CALCULATED,CALCULATED
2013-06-01T07:30:00Z,2013-06-01T01:56:08Z,,,,,CALCULATED,CALCULATED,CALCULATED
2013-06-01T08:00:00Z,2013-06-01T02:26:08Z,,,,,CALCULATED,CALCULATED,CALCULATED
2013-06-01T08:30:00Z,2013-06-01T02:56:08Z,,,,,CALCULATED,CALCULATED,CALCULATED
2013-06-01T09:00:00Z,2013-06-01T03:26:08Z,,,,,CALCULATED,CALCULATED,CALCULATED
2013-06-01T09:30:00Z,2013-06-01T03:56:08Z,,,,,CALCULATED,CALCULATED,CALCULATED
2013-06-01T10:00:00Z,2013-06-01T04:26:08Z,,,,,CALCULATED,CALCULATED,CALCULATED
2013-06-01T10:30:00Z,2013-06-01T04:56:08Z,,,,,CALCULATED,CALCULATED,CALCULATED
2013-06-01T11:00:00Z,2013-06-01T05:26:08Z,,,,,CALCULATED,CALCULATED,CALCULATED
2013-06-01T11:30:00Z,2013-06-01T05:56:08Z,,,,,CALCULATED,CALCULATED,CALCULATED
2013-06-01T12:00:00Z,2013-06-01T06:26:08Z,,,,,CALCULATED,CALCULATED,CALCULATED
2013-06-01T12:30:00Z,2013-06-01T06:56:08Z,,,,,CALCULATED,CALCULATED,CALCULATED
2013-06-01T13:00:00Z,2013-06-01T07:26:08Z,,,,,CALCULATED,CALCULATED,CALCULATED
2013-06-01T13:30:00Z,2013-06-01T07:56:08Z,,,,,CALCULATED,CALCULATED,CALCULATED
2013-06-01T14:00:00Z,2013-06-01T08:26:08Z,,,,,CALCULATED,CALCULATED,CALCULATED
2013-06-01T14:30:00Z,2013-06-01T08:56:08Z,,,,,CALCULATED,CALCULATED,CALCULATED
2013-06-01T15:00:00Z,2013-06-01T09:26:08Z,,,,,CALCULATED,CALCULATED,CALCULATED
2013-06-01T15:30:00Z,2013-06-01T09:56:08Z,,,,,CALCULATED,CALCULATED,CALCULATED
2013-06-01T16:00:00Z,2013-06-01T10:26:08Z,,,OUT_WARN,,CALCULATED,CALCULATED,CALCULATED
2013-06-01T16:30:00Z,2013-06-01T10:56:08Z,,,OUT_WARN,,CALCULATED,CALCULATED,CALCULATED
2013-06-01T17:00:00Z,2013-06-01T11:26:08Z,,,,,CALCULATED,CALCULATED,CALCULATED
2013-06-01T17:30:00Z,2013-06-01T11:56:08Z,,,,,CALCULATED,CALCULATED,CALCULATED
2013-06-01T18:00:00Z,2013-06-01T12:26:08Z,,,,,CALCULATED,CALCULATED,CALCULATED
2013-06-01T18:30:00Z,2013-06-01T12:56:08Z,,,,,CALCULATED,CALCULATED,CALCULATED
2013-06-01T19:00:00Z,2013-06-01T13:26:08Z,,,,,CALCULATED,CALCULATED,CALCULATED
2013-06-01T19:30:00Z,2013-06-01T13:56:08Z,,,,,CALCULATED,CALCULATED,CALCULATED
2013-06-01T20:00:00Z,2013-06-01T14:26:08Z,,,,,CALCULATED,CALCULATED,CALCULATED
2013-06-01T20:30:00Z,2013-06-01T14:56:08Z,,,,,CALCULATED,CALCULATED,CALCULATED
2013-06-01T21:00:00Z,2013-06-01T15:26:08Z,,,,,CALCULATED,CALCULATED,CALCULATED
2013-06-01T21:30:00Z,2013-06-01T15:56:08Z,,,,,CALCULATED,CALCULATED,CALCULATED
2013-06-01T22:00:00Z,2013-06-01T16:26:08Z,,,,OUT_WARN,CALCULATED,CALCULATED,CALCULATED
2013-06-01T22:30:00Z,2013-06-01T16:56:08Z,,,,,CALCULATED,CALCULATED,CALCULATED
2013-06-01T23:00:00Z,2013-06-01T17:26:08Z,,,,,CALCULATED,CALCULATED,CALCULATED
2013-06-01T23:30:00Z,2013-06-01T17:56:08Z,,,,,CALCULATED,CALCULATED,CALCULATED
2013-06-02T00:00:00Z,2013-06-01T18:26:08Z,,,,,CALCULATED,CALCULATED,CALCULATED
2013-06-02T00:30:00Z,2013-06-01T18:56:08Z,,,,,CALCULATED,CALCULATED,CALCULATED
2013-06-02T01:00:00Z,2013-06-01T19:26:08Z,,,,,CALCULATED,CALCULATED,CALCULATED
2013-06-02T01:30:00Z,2013-06-01T19:56:08Z,,,,,CALCULATED,CALCULATED,CALCULATED
2013-06-02T02:00:00Z,2013-06-01T20:26:08Z,,,,,CALCULATED,CALCULATED,CALCULATED
2013-06-02T02:30:00Z,2013-06-01T20:56:08Z,,,,,CALCULATED,CALCULATED,CALCULATED
2013-06-02T03:00:00Z,2013-06-01T21:26:08Z,,,,,CALCULATED,CALCULATED,CALCULATED
2013-06-02T03:30:00Z,2013-06-01T21:56:08Z,,,,,CALCULATED,CALCULATED,CALCULATED
2013-06-02T04:00:00Z,2013-06-01T22:26:08Z,,,,,CALCULATED,CALCULATED,CALCULATED
2013-06-02T04:30:00Z,2013-06-01T22:56:08Z,,,,,CALCULATED,CALCULATED,CALCULATED
2013-06-02T05:00:00Z,2013-06-01T23:26:08Z,,,,OUT_WARN,CALCULATED,CALCULATED,CALCULATED
2013-06-02T05:30:00Z,2013-06-01T23:56:08Z,,,,,CALCULATED,CALCULATED,CALCULATED
2013-06-02T06:00:00Z,2013-06-02T00:25:58Z,,,,OUT_WARN,CALCULATED,CALCULATED,CALCULATED
2013-06-02T06:30:00Z,2013-06-02T00:55:58Z,,,,,CALCULATED,CALCULATED,CALCULATED
2013-06-02T07:00:00Z,2013-06-02T01:25:58Z,,,,,CALCULATED,CALCULATED,CALCULATED
2013-06-02T07:30:00Z,2013-06-02T01:55:58Z,,,,,CALCULATED,CALCULATED,CALCULATED
2013-06-02T08:00:00Z,2013-06-02T02:25:58Z,,,,,CALCULATED,CALCULATED,CALCULATED
2013-06-02T08:30:00Z,2013-06-02T02:55:58Z,,,,,CALCULATED,CALCULATED,CALCULATED
2013-06-02T09:00:00Z,2013-06-02T03:25:58Z,,,,,CALCULATED,CALCULATED,CALCULATED
2013-06-02T09:30:00Z,2013-06-02T03:55:58Z,,,,,CALCULATED,CALCULATED,CALCULATED
2013-06-02T10:00:00Z,2013-06-02T04:25:58Z,,,,,CALCULATED,CALCULATED,CALCULATED
2013-06-02T10:30:00Z,2013-06-02T04:55:58Z,,,,,CALCULATED,CALCULATED,CALCULATED
2013-06-02T11:00:00Z,2013-06-02T05:25:58Z,,,,,CALCULATED,CALCULATED,CALCULATED
2013-06-02T11:30:00Z,2013-06-02T05:55:58Z,,,,,CALCULATED,CALCULATED,CALCULATED
2013-06-02T12:00:00Z,2013-06-02T06:25:58Z,,,,,CALCULATED,CALCULATED,CALCULATED
2013-06-02T12:30:00Z,2013-06-02T06:55:58Z,,,,,CALCULATED,CALCULATED,CALCULATED
2013-06-02T13:00:00Z,2013-06-02T07:25:58Z,,,,,CALCULATED,CALCULATED,CALCULATED
2013-06-02T13:30:00Z,2013-06-02T07:55:58Z,,,OUT_WARN,,CALCULATED,CALCULATED,CALCULATED
2013-06-02T14:00:00Z,2013-06-02T08:25:58Z,,,OUT_WARN,,CALCULATED,CALCULATED,CALCULATED
2013-06-02T14:30:00Z,2013-06-02T08:55:58Z,,,,,CALCULATED,CALCULATED,CALCULATED
2013-06-02T15:00:00Z,2013-06-02T09:25:58Z,,,,,CALCULATED,CALCULATED,CALCULATED
2013-06-02T15:30:00Z,2013-06-02T09:55:58Z,,,OUT_WARN,,CALCULATED,CALCULATED,CALCULATED
2013-06-02T16:00:00Z,2013-06-02T10:25:58Z,,,OUT_WARN,,CALCULATED,CALCULATED,CALCULATED
2013-06-02T16:30:00Z,2013-06-02T10:55:58Z,,,OUT_WARN,,CALCULATED,CALCULATED,CALCULATED
2013-06-02T17:00:00Z,2013-06-02T11:25:58Z,,,OUT_WARN,,CALCULATED,CALCULATED,CALCULATED
2013-06-02T17:30:00Z,2013-06-02T11:55:58Z,,,OUT_WARN,,CALCULATED,CALCULATED,CALCULATED
2013-06-02T18:00:00Z,2013-06-02T12:25:58Z,,,OUT_WARN,,CALCULATED,CALCULATED,CALCULATED
2013-06-02T18:30:00Z,2013-06-02T12:55:58Z,,,,,CALCULATED,CALCULATED,CALCULATED
2013-06-02T19:00:00Z,2013-06-02T13:25:58Z,,,,,CALCULATED,CALCULATED,CALCULATED
2013-06-02T19:30:00Z,2013-06-02T13:55:58Z,,,,,CALCULATED,CALCULATED,CALCULATED
2013-06-02T20:00:00Z,2013-06-02T14:25:58Z,,,OUT_WARN,,CALCULATED,CALCULATED,CALCULATED
2013-06-02T20:30:00Z,2013-06-02T14:55:58Z,,,OUT_WARN,,CALCULATED,CALCULATED,CALCULATED
2013-06-02T21:00:00Z,2013-06-02T15:25:58Z,,,OUT_WARN,,CALCULATED,CALCULATED,CALCULATED
2013-06-02T21:30:00Z,2013-06-02T15:55:58Z,,,,,CALCULATED,CALCULATED,CALCULATED
2013-06-02T22:00:00Z,2013-06-02T16:25:58Z,,,,OUT_WARN,CALCULATED,CALCULATED,CALCULATED
2013-06-02T22:30:00Z,2013-06-02T16:55:58Z,,,,,CALCULATED,CALCULATED,CALCULATED
2013-06-02T23:00:00Z,2013-06-02T17:25:58Z,,,,,CALCULATED,CALCULATED,CALCULATED
2013-06-02T23:30:00Z,2013-06-02T17:55:58Z,,,,,CALCULATED,CALCULATED,CALCULATED
2013-06-03T00:00:00Z,2013-06-02T18:25:58Z,,,,,CALCULATED,CALCULATED,CALCULATED
2013-06-03T00:30:00Z,2013-06-02T18:55:58Z,,,,,CALCULATED,CALCULATED,CALCULATED
2013-06-03T01:00:00Z,2013-06-02T19:25:58Z,,,,,CALCULATED,CALCULATED,CALCULATED
2013-06-03T01:30:00Z,2013-06-02T19:55:58Z,,,,,CALCULATED,CALCULATED,CALCULATED
2013-06-03T02:00:00Z,2013-06-02T20:25:58Z,,,,,CALCULATED,CALCULATED,CALCULATED
2013-06-03T02:30:00Z,2013-06-02T20:55:58Z,,,,,CALCULATED,CALCULATED,CALCULATED
2013-06-03T03:00:00Z,2013-06-02T21:25:58Z,,,,,CALCULATED,CALCULATED,CALCULATED
2013-06-03T03:30:00Z,2013-06-02T21:55:58Z,,,,,CALCULATED,CALCULATED,CALCULATED
2013-06-03T04:00:00Z,2013-06-02T22:25:58Z,,,,,CALCULATED,CALCULATED,CALCULATED
2013-06-03T04:30:00Z,2013-06-02T22:55:58Z,,,,,CALCULATED,CALCULATED,CALCULATED
2013-06-03T05:00:00Z,2013-06-02T23:25:58Z,,,,OUT_WARN,CALCULATED,CALCULATED,CALCULATED
2013-06-03T05:30:00Z,2013-06-02T23:55:58Z,,,,,CALCULATED,CALCULATED,CALCULATED
2013-06-03T06:00:00Z,2013-06-03T00:25:48Z,,,,,CALCULATED,CALCULATED,CALCULATED
2013-06-03T06:30:00Z,2013-06-03T00:55:48Z,,,,,CALCULATED,CALCULATED,CALCULATED
2013-06-03T07:00:00Z,2013-06-03T01:25:48Z,,,,,CALCULATED,CALCULATED,CALCULATED
2013-06-03T07:30:00Z,2013-06-03T01:55:48Z,,,,,CALCULATED,CALCULATED,CALCULATED
2013-06-03T08:00:00Z,2013-06-03T02:25:48Z,,,,OUT_WARN,CALCULATED,CALCULATED,CALCULATED
2013-06-03T08:30:00Z,2013-06-03T02:55:48Z,,,,,CALCULATED,CALCULATED,CALCULATED
2013-06-03T09:00:00Z,2013-06-03T03:25:48Z,,,,,CALCULATED,CALCULATED,CALCULATED
2013-06-03T09:30:00Z,2013-06-03T03:55:48Z,,,,,CALCULATED,CALCULATED,CALCULATED
2013-06-03T10:00:00Z,2013-06-03T04:25:48Z,,,,,CALCULATED,CALCULATED,CALCULATED
2013-06-03T10:30:00Z,2013-06-03T04:55:48Z,,,,,CALCULATED,CALCULATED,CALCULATED
2013-06-03T11:00:00Z,2013-06-03T05:25:48Z,,,,,CALCULATED,CALCULATED,CALCULATED
2013-06-03T11:30:00Z,2013-06-03T05:55:48Z,,,,,CALCULATED,CALCULATED,CALCULATED
2013-06-03T12:00:00Z,2013-06-03T06:25:48Z,,,,,CALCULATED,CALCULATED,CALCULATED
2013-06-03T12:30:00Z,2013-06-03T06:55:48Z,,,,,CALCULATED,CALCULATED,CALCULATED
2013-06-03T13:00:00Z,2013-06-03T07:25:48Z,,,,,CALCULATED,CALCULATED,CALCULATED
2013-06-03T13:30:00Z,2013-06-03T07:55:48Z,,,,,CALCULATED,CALCULATED,CALCULATED
2013-06-03T14:00:00Z,2013-06-03T08:25:48Z,,,,,CALCULATED,CALCULATED,CALCULATED
2013-06-03T14:30:00Z,2013-06-03T08:55:48Z,,,,,CALCULATED,CALCULATED,CALCULATED
2013-06-03T15:00:00Z,2013-06-03T09:25:48Z,,,,,CALCULATED,CALCULATED,CALCULATED
2013-06-03T15:30:00Z,2013-06-03T09:55:48Z,,,,,CALCULATED,CALCULATED,CALCULATED
2013-06-03T16:00:00Z,2013-06-03T10:25:48Z,,,,,CALCULATED,CALCULATED,CALCULATED
2013-06-03T16:30:00Z,2013-06-03T10:55:48Z,,,,,CALCULATED,CALCULATED,CALCULATED
2013-06-03T17:00:00Z,2013-06-03T11:25:48Z,,,OUT_WARN,,CALCULATED,CALCULATED,CALCULATED
2013-06-03T17:30:00Z,2013-06-03T11:55:48Z,,,OUT_WARN,,CALCULATED,CALCULATED,CALCULATED
2013-06-03T18:00:00Z,2013-06-03T12:25:48Z,,,,,CALCULATED,CALCULATED,CALCULATED
2013-06-03T18:30:00Z,2013-06-03T12:55:48Z,,,,,CALCULATED,CALCULATED,CALCULATED
2013-06-03T19:00:00Z,2013-06-03T13:25:48Z,,,,,CALCULATED,CALCULATED,CALCULATED
2013-06-03T19:30:00Z,2013-06-03T13:55:48Z,,,,,CALCULATED,CALCULATED,CALCULATED
2013-06-03T20:00:00Z,2013-06-03T14:25:48Z,,,,,CALCULATED,CALCULATED,CALCULATED
2013-06-03T20:30:00Z,2013-06-03T14:55:48Z,,,,,CALCULATED,CALCULATED,CALCULATED
2013-06-03T21:00:00Z,2013-06-03T15:25:48Z,,,,,CALCULATED,CALCULATED,CALCULATED
2013-06-03T21:30:00Z,2013-06-03T15:55:48Z,,,,,CALCULATED,CALCULATED,CALCULATED
2013-06-03T22:00:00Z,2013-06-03T16:25:48Z,,,,,CALCULATED,CALCULATED,CALCULATED
2013-06-03T22:30:00Z,2013-06-03T16:55:48Z,,,,,CALCULATED,CALCULATED,CALCULATED
2013-06-03T23:00:00Z,2013-06-03T17:25:48Z,,,,,CALCULATED,CALCULATED,CALCULATED
2013-06-03T23:30:00Z,2013-06-03T17:55:48Z,,,,,CALCULATED,CALCULATED,CALCULATED
2013-06-04T00:00:00Z,2013-06-03T18:25:48Z,,,,,CALCULATED,CALCULATED,CALCULATED
2013-06-04T00:30:00Z,2013-06-03T18:55:48Z,,,,,CALCULATED,CALCULATED,CALCULATED
2013-06-04T01:00:00Z,2013-06-03T19:25:48Z,,,,,CALCULATED,CALCULATED,CALCULATED
2013-06-04T01:30:00Z,2013-06-03T19:55:48Z,,,,,CALCULATED,CALCULATED,CALCULATED
2013-06-04T02:00:00Z,2013-06-03T20:25:48Z,,,,OUT_WARN,CALCULATED,CALCULATED,CALCULATED
2013-06-04T02:30:00Z,2013-06-03T20:55:48Z,,,,,CALCULATED,CALCULATED,CALCULATED
2013-06-04T03:00:00Z,2013-06-03T21:25:48Z,,,,OUT_WARN,CALCULATED,CALCULATED,CALCULATED
2013-06-04T03:30:00Z,2013-06-03T21:55:48Z,,,,,CALCULATED,CALCULATED,CALCULATED
2013-06-04T04:00:00Z,2013-06-03T22:25:48Z,,,,,CALCULATED,CALCULATED,CALCULATED
2013-06-04T04:30:00Z,2013-06-03T22:55:48Z,,,,,CALCULATED,CALCULATED,CALCULATED
2013-06-04T05:00:00Z,2013-06-03T23:25:48Z,,,,,CALCULATED,CALCULATED,CALCULATED
2013-06-04T05:30:00Z,2013-06-03T23:55:48Z,,,,,CALCULATED,CALCULATED,CALCULATED
2013-06-04T06:00:00Z,2013-06-04T00:25:38Z,,,,OUT_WARN,CALCULATED,CALCULATED,CALCULATED
2013-06-04T06:30:00Z,2013-06-04T00:55:38Z,,,,,CALCULATED,CALCULATED,CALCULATED
2013-06-04T07:00:00Z,2013-06-04T01:25:38Z,,,,,CALCULATED,CALCULATED,CALCULATED
2013-06-04T07:30:00Z,2013-06-04T01:55:38Z,,,,,CALCULATED,CALCULATED,CALCULATED
2013-06-04T08:00:00Z,2013-06-04T02:25:38Z,,,,OUT_WARN,CALCULATED,CALCULATED,CALCULATED
2013-06-04T08:30:00Z,2013-06-04T02:55:38Z,,,,,CALCULATED,CALCULATED,CALCULATED
2013-06-04T09:00:00Z,2013-06-04T03:25:38Z,,,,OUT_WARN,CALCULATED,CALCULATED,CALCULATED
2013-06-04T09:30:00Z,2013-06-04T03:55:38Z,,,,,CALCULATED,CALCULATED,CALCULATED
2013-06-04T10:00:00Z,2013-06-04T04:25:38Z,,,,,CALCULATED,CALCULATED,CALCULATED
2013-06-04T10:30:00Z,2013-06-04T04:55:38Z,,,,,CALCULATED,CALCULATED,CALCULATED
2013-06-04T11:00:00Z,2013-06-04T05:25:38Z,,,,,CALCULATED,CALCULATED,CALCULATED
2013-06-04T11:30:00Z,2013-06-04T05:55:38Z,,,,,CALCULATED,CALCULATED,CALCULATED
2013-06-04T12:00:00Z,2013-06-04T06:25:38Z,,,,,CALCULATED,CALCULATED,CALCULATED
2013-06-04T12:30:00Z,2013-06-04T06:55:38Z,,,,,CALCULATED,CALCULATED,CALCULATED
2013-06-04T13:00:00Z,2013-06-04T07:25:38Z,,,,,CALCULATED,CALCULATED,CALCULATED
2013-06-04T13:30:00Z,2013-06-04T07:55:38Z,,,,,CALCULATED,CALCULATED,CALCULATED
2013-06-04T14:00:00Z,2013-06-04T08:25:38Z,,,,OUT_WARN,CALCULATED,CALCULATED,CALCULATED
2013-06-04T14:30:00Z,2013-06-04T08:55:38Z,,,,,CALCULATED,CALCULATED,CALCULATED
2013-06-04T15:00:00Z,2013-06-04T09:25:38Z,,,,,CALCULATED,CALCULATED,CALCULATED
2013-06-04T15:30:00Z,2013-06-04T09:55:38Z,,,OUT_WARN,,CALCULATED,CALCULATED,CALCULATED
