TIMESTAMP,solar_TIMESTAMP,ta,rh,vpd,ppfd_in,netrad,ws,precip,sw_in,ext_rad
2012-11-16T19:30:00Z,2012-11-16T14:45:19Z,,,,OUT_WARN,,,,CALCULATED,CALCULATED
2012-11-16T20:00:00Z,2012-11-16T15:15:19Z,,,,OUT_WARN,,,,CALCULATED,CALCULATED
2012-11-16T20:30:00Z,2012-11-16T15:45:19Z,,,,OUT_WARN,,,,CALCULATED,CALCULATED
2012-11-16T21:00:00Z,2012-11-16T16:15:19Z,,,,OUT_WARN,,,,CALCULATED,CALCULATED
2012-11-16T21:30:00Z,2012-11-16T16:45:19Z,,,,OUT_WARN,,,,CALCULATED,CALCULATED
2012-11-16T22:00:00Z,2012-11-16T17:15:19Z,,,,OUT_WARN,,,,CALCULATED,CALCULATED
2012-11-16T22:30:00Z,2012-11-16T17:45:19Z,,,,OUT_WARN,,,,CALCULATED,CALCULATED
2012-11-16T23:00:00Z,2012-11-16T18:15:19Z,,,,OUT_WARN,,,,CALCULATED,CALCULATED
2012-11-16T23:30:00Z,2012-11-16T18:45:19Z,,,,,,,,CALCULATED,CALCULATED
2012-11-17T00:00:00Z,2012-11-16T19:15:19Z,,,,,,,,CALCULATED,CALCULATED
2012-11-17T00:30:00Z,2012-11-16T19:45:19Z,,,,,,,,CALCULATED,CALCULATED
2012-11-17T01:00:00Z,2012-11-16T20:15:19Z,,,,,,,,CALCULATED,CALCULATED
2012-11-17T01:30:00Z,2012-11-16T20:45:19Z,,,,,,,,CALCULATED,CALCULATED
2012-11-17T02:00:00Z,2012-11-16T21:15:19Z,,,,,,,,CALCULATED,CALCULATED
2012-11-17T02:30:00Z,2012-11-16T21:45:19Z,,,,,,,,CALCULATED,CALCULATED
2012-11-17T03:00:00Z,2012-11-16T22:15:19Z,,,,,,,,CALCULATED,CALCULATED
2012-11-17T03:30:00Z,2012-11-16T22:45:19Z,,,,,,,,CALCULATED,CALCULATED
2012-11-17T04:00:00Z,2012-11-16T23:15:19Z,,,,,,,,CALCULATED,CALCULATED
2012-11-17T04:30:00Z,2012-11-16T23:45:19Z,,,,,,,,CALCULATED,CALCULATED
2012-11-17T05:00:00Z,2012-11-17T00:15:04Z,,,,,,,,CALCULATED,CALCULATED
2012-11-17T05:30:00Z,2012-11-17T00:45:04Z,,,,,,,,CALCULATED,CALCULATED
2012-11-17T06:00:00Z,2012-11-17T01:15:04Z,,,,,,,,CALCULATED,CALCULATED
2012-11-17T06:30:00Z,2012-11-17T01:45:04Z,,,,,,,,CALCULATED,CALCULATED
2012-11-17T07:00:00Z,2012-11-17T02:15:04Z,,,,,,,,CALCULATED,CALCULATED
2012-11-17T07:30:00Z,2012-11-17T02:45:04Z,,,,,,,,CALCULATED,CALCULATED
2012-11-17T08:00:00Z,2012-11-17T03:15:04Z,,,,,,,,CALCULATED,CALCULATED
2012-11-17T08:30:00Z,2012-11-17T03:45:04Z,,,,,,,,CALCULATED,CALCULATED
2012-11-17T09:00:00Z,2012-11-17T04:15:04Z,,,,,,,,CALCULATED,CALCULATED
2012-11-17T09:30:00Z,2012-11-17T04:45:04Z,,,,,,,,CALCULATED,CALCULATED
2012-11-17T10:00:00Z,2012-11-17T05:15:04Z,,,,,,,,CALCULATED,CALCULATED
2012-11-17T10:30:00Z,2012-11-17T05:45:04Z,,,,,,,,CALCULATED,CALCULATED
2012-11-17T11:00:00Z,2012-11-17T06:15:04Z,,,,,,,,CALCULATED,CALCULATED
2012-11-17T11:30:00Z,2012-11-17T06:45:04Z,,,,,,,,CALCULATED,CALCULATED
2012-11-17T12:00:00Z,2012-11-17T07:15:04Z,,,,,,,,CALCULATED,CALCULATED
2012-11-17T12:30:00Z,2012-11-17T07:45:04Z,,,,OUT_WARN,,,,CALCULATED,CALCULATED
2012-11-17T13:00:00Z,2012-11-17T08:15:04Z,,,,OUT_WARN,,,,CALCULATED,CALCULATED
2012-11-17T13:30:00Z,2012-11-17T08:45:04Z,,,,OUT_WARN,,,,CALCULATED,CALCULATED
2012-11-17T14:00:00Z,2012-11-17T09:15:04Z,,,,OUT_WARN,OUT_WARN,,,CALCULATED,CALCULATED
2012-11-17T14:30:00Z,2012-11-17T09:45:04Z,,,,OUT_WARN,OUT_WARN,,,CALCULATED,CALCULATED
2012-11-17T15:00:00Z,2012-11-17T10:15:04Z,,,,OUT_WARN,OUT_WARN,,,CALCULATED,CALCULATED
2012-11-17T15:30:00Z,2012-11-17T10:45:04Z,,,,OUT_WARN,OUT_WARN,,,CALCULATED,CALCULATED
2012-11-17T16:00:00Z,2012-11-17T11:15:04Z,,,,OUT_WARN,OUT_WARN,,,CALCULATED,CALCULATED
2012-11-17T16:30:00Z,2012-11-17T11:45:04Z,,,,OUT_WARN,OUT_WARN,,,CALCULATED,CALCULATED
2012-11-17T17:00:00Z,2012-11-17T12:15:04Z,,,,OUT_WARN,OUT_WARN,,,CALCULATED,CALCULATED
2012-11-17T17:30:00Z,2012-11-17T12:45:04Z,,,,OUT_WARN,OUT_WARN,,,CALCULATED,CALCULATED
2012-11-17T18:00:00Z,2012-11-17T13:15:04Z,,,,OUT_WARN,OUT_WARN,,,CALCULATED,CALCULATED
2012-11-17T18:30:00Z,2012-11-17T13:45:04Z,,,,OUT_WARN,OUT_WARN,,,CALCULATED,CALCULATED
2012-11-17T19:00:00Z,2012-11-17T14:15:04Z,,,,OUT_WARN,OUT_WARN,,,CALCULATED,CALCULATED
2012-11-17T19:30:00Z,2012-11-17T14:45:04Z,,,,OUT_WARN,OUT_WARN,,,CALCULATED,CALCULATED
2012-11-17T20:00:00Z,2012-11-17T15:15:04Z,,,,OUT_WARN,OUT_WARN,,,CALCULATED,CALCULATED
2012-11-17T20:30:00Z,2012-11-17T15:45:04Z,,,,OUT_WARN,OUT_WARN,,,CALCULATED,CALCULATED
2012-11-17T21:00:00Z,2012-11-17T16:15:04Z,,,,OUT_WARN,OUT_WARN,,,CALCULATED,CALCULATED
2012-11-17T21:30:00Z,2012-11-17T16:45:04Z,,,,OUT_WARN,OUT_WARN,,,CALCULATED,CALCULATED
2012-11-17T22:00:00Z,2012-11-17T17:15:04Z,,,,OUT_WARN,,,,CALCULATED,CALCULATED
2012-11-17T22:30:00Z,2012-11-17T17:45:04Z,,,,OUT_WARN,,,,CALCULATED,CALCULATED
2012-11-17T23:00:00Z,2012-11-17T18:15:04Z,,,,OUT_WARN,,,,CALCULATED,CALCULATED
2012-11-17T23:30:00Z,2012-11-17T18:45:04Z,,,,OUT_WARN,,,,CALCULATED,CALCULATED
2012-11-18T00:00:00Z,2012-11-17T19:15:04Z,,,,,,,,CALCULATED,CALCULATED
2012-11-18T00:30:00Z,2012-11-17T19:45:04Z,,,,,,,,CALCULATED,CALCULATED
2012-11-18T01:00:00Z,2012-11-17T20:15:04Z,,,,,,,,CALCULATED,CALCULATED
2012-11-18T01:30:00Z,2012-11-17T20:45:04Z,,,,,,,,CALCULATED,CALCULATED
2012-11-18T02:00:00Z,2012-11-17T21:15:04Z,,,,,,,,CALCULATED,CALCULATED
2012-11-18T02:30:00Z,2012-11-17T21:45:04Z,,,,,,,,CALCULATED,CALCULATED
2012-11-18T03:00:00Z,2012-11-17T22:15:04Z,,,,,,,,CALCULATED,CALCULATED
2012-11-18T03:30:00Z,2012-11-17T22:45:04Z,,,,,,,,CALCULATED,CALCULATED
2012-11-18T04:00:00Z,2012-11-17T23:15:04Z,,,,,,,,CALCULATED,CALCULATED
2012-11-18T04:30:00Z,2012-11-17T23:45:04Z,,,,,,,,CALCULATED,CALCULATED
2012-11-18T05:00:00Z,2012-11-18T00:14:48Z,,,,,,,,CALCULATED,CALCULATED
2012-11-18T05:30:00Z,2012-11-18T00:44:48Z,,,,,,,,CALCULATED,CALCULATED
2012-11-18T06:00:00Z,2012-11-18T01:14:48Z,,,,,,,,CALCULATED,CALCULATED
2012-11-18T06:30:00Z,2012-11-18T01:44:48Z,,,,,,,,CALCULATED,CALCULATED
2012-11-18T07:00:00Z,2012-11-18T02:14:48Z,,,,,,,,CALCULATED,CALCULATED
2012-11-18T07:30:00Z,2012-11-18T02:44:48Z,,,,,,,,CALCULATED,CALCULATED
2012-11-18T08:00:00Z,2012-11-18T03:14:48Z,,,,,,,,CALCULATED,CALCULATED
2012-11-18T08:30:00Z,2012-11-18T03:44:48Z,,,,,,,,CALCULATED,CALCULATED
2012-11-18T09:00:00Z,2012-11-18T04:14:48Z,,,,,,,,CALCULATED,CALCULATED
2012-11-18T09:30:00Z,2012-11-18T04:44:48Z,,,,,,,,CALCULATED,CALCULATED
2012-11-18T10:00:00Z,2012-11-18T05:14:48Z,,,,,,,,CALCULATED,CALCULATED
2012-11-18T10:30:00Z,2012-11-18T05:44:48Z,,,,,,,,CALCULATED,CALCULATED
2012-11-18T11:00:00Z,2012-11-18T06:14:48Z,,,,,,,,CALCULATED,CALCULATED
2012-11-18T11:30:00Z,2012-11-18T06:44:48Z,,,,,,,,CALCULATED,CALCULATED
2012-11-18T12:00:00Z,2012-11-18T07:14:48Z,,,,,,,,CALCULATED,CALCULATED
2012-11-18T12:30:00Z,2012-11-18T07:44:48Z,,,,,,,,CALCULATED,CALCULATED
2012-11-18T13:00:00Z,2012-11-18T08:14:48Z,,,,OUT_WARN,,,,CALCULATED,CALCULATED
2012-11-18T13:30:00Z,2012-11-18T08:44:48Z,,,,OUT_WARN,,,,CALCULATED,CALCULATED
2012-11-18T14:00:00Z,2012-11-18T09:14:48Z,,,,OUT_WARN,,,,CALCULATED,CALCULATED
2012-11-18T14:30:00Z,2012-11-18T09:44:48Z,,,,OUT_WARN,,,,CALCULATED,CALCULATED
2012-11-18T15:00:00Z,2012-11-18T10:14:48Z,,,,OUT_WARN,,,,CALCULATED,CALCULATED
2012-11-18T15:30:00Z,2012-11-18T10:44:48Z,,,,OUT_WARN,,,,CALCULATED,CALCULATED
2012-11-18T16:00:00Z,2012-11-18T11:14:48Z,,,,OUT_WARN,,,,CALCULATED,CALCULATED
2012-11-18T16:30:00Z,2012-11-18T11:44:48Z,,,,OUT_WARN,,,,CALCULATED,CALCULATED
2012-11-18T17:00:00Z,2012-11-18T12:14:48Z,,,,OUT_WARN,,,,CALCULATED,CALCULATED
2012-11-18T17:30:00Z,2012-11-18T12:44:48Z,,,,OUT_WARN,,,,CALCULATED,CALCULATED
2012-11-18T18:00:00Z,2012-11-18T13:14:48Z,,,,OUT_WARN,,,,CALCULATED,CALCULATED
2012-11-18T18:30:00Z,2012-11-18T13:44:48Z,,,,OUT_WARN,,,,CALCULATED,CALCULATED
2012-11-18T19:00:00Z,2012-11-18T14:14:48Z,,,,OUT_WARN,,,,CALCULATED,CALCULATED
2012-11-18T19:30:00Z,2012-11-18T14:44:48Z,,,,OUT_WARN,,,,CALCULATED,CALCULATED
2012-11-18T20:00:00Z,2012-11-18T15:14:48Z,,,,OUT_WARN,,,,CALCULATED,CALCULATED
2012-11-18T20:30:00Z,2012-11-18T15:44:48Z,,,,OUT_WARN,,,,CALCULATED,CALCULATED
2012-11-18T21:00:00Z,2012-11-18T16:14:48Z,,,,OUT_WARN,,,,CALCULATED,CALCULATED
2012-11-18T21:30:00Z,2012-11-18T16:44:48Z,,,,OUT_WARN,,,,CALCULATED,CALCULATED
2012-11-18T22:00:00Z,2012-11-18T17:14:48Z,,,,OUT_WARN,,,,CALCULATED,CALCULATED
2012-11-18T22:30:00Z,2012-11-18T17:44:48Z,,,,OUT_WARN,,,,CALCULATED,CALCULATED
2012-11-18T23:00:00Z,2012-11-18T18:14:48Z,,,,OUT_WARN,,,,CALCULATED,CALCULATED
2012-11-18T23:30:00Z,2012-11-18T18:44:48Z,,,,,,,,CALCULATED,CALCULATED
2012-11-19T00:00:00Z,2012-11-18T19:14:48Z,,,,,,,,CALCULATED,CALCULATED
2012-11-19T00:30:00Z,2012-11-18T19:44:48Z,,,,,,,,CALCULATED,CALCULATED
2012-11-19T01:00:00Z,2012-11-18T20:14:48Z,,,,,,,,CALCULATED,CALCULATED
2012-11-19T01:30:00Z,2012-11-18T20:44:48Z,,,,,,,,CALCULATED,CALCULATED
2012-11-19T02:00:00Z,2012-11-18T21:14:48Z,,,,,,,,CALCULATED,CALCULATED
2012-11-19T02:30:00Z,2012-11-18T21:44:48Z,,,,,,,,CALCULATED,CALCULATED
2012-11-19T03:00:00Z,2012-11-18T22:14:48Z,,,,,,,,CALCULATED,CALCULATED
2012-11-19T03:30:00Z,2012-11-18T22:44:48Z,,,,,,,,CALCULATED,CALCULATED
2012-11-19T04:00:00Z,2012-11-18T23:14:48Z,,,,,,,,CALCULATED,CALCULATED
2012-11-19T04:30:00Z,2012-11-18T23:44:48Z,,,,,,,,CALCULATED,CALCULATED
2012-11-19T05:00:00Z,2012-11-19T00:14:31Z,,,,,,,,CALCULATED,CALCULATED
2012-11-19T05:30:00Z,2012-11-19T00:44:31Z,,,,,,,,CALCULATED,CALCULATED
2012-11-19T06:00:00Z,2012-11-19T01:14:31Z,,,,,,,,CALCULATED,CALCULATED
2012-11-19T06:30:00Z,2012-11-19T01:44:31Z,,,,,,,,CALCULATED,CALCULATED
2012-11-19T07:00:00Z,2012-11-19T02:14:31Z,,,,,,,,CALCULATED,CALCULATED
2012-11-19T07:30:00Z,2012-11-19T02:44:31Z,,,,,,,,CALCULATED,CALCULATED
2012-11-19T08:00:00Z,2012-11-19T03:14:31Z,,,,,,,,CALCULATED,CALCULATED
2012-11-19T08:30:00Z,2012-11-19T03:44:31Z,,,,,,,,CALCULATED,CALCULATED
2012-11-19T09:00:00Z,2012-11-19T04:14:31Z,,,,,,,,CALCULATED,CALCULATED
2012-11-19T09:30:00Z,2012-11-19T04:44:31Z,,,,,,,,CALCULATED,CALCULATED
2012-11-19T10:00:00Z,2012-11-19T05:14:31Z,,,,,,,,CALCULATED,CALCULATED
2012-11-19T10:30:00Z,2012-11-19T05:44:31Z,,,,,,,,CALCULATED,CALCULATED
2012-11-19T11:00:00Z,2012-11-19T06:14:31Z,,,,,,,,CALCULATED,CALCULATED
2012-11-19T11:30:00Z,2012-11-19T06:44:31Z,,,,,,,,CALCULATED,CALCULATED
2012-11-19T12:00:00Z,2012-11-19T07:14:31Z,,,,,,,,CALCULATED,CALCULATED
2012-11-19T12:30:00Z,2012-11-19T07:44:31Z,,,,OUT_WARN,,,,CALCULATED,CALCULATED
2012-11-19T13:00:00Z,2012-11-19T08:14:31Z,,,,OUT_WARN,,,,CALCULATED,CALCULATED
2012-11-19T13:30:00Z,2012-11-19T08:44:31Z,,,,OUT_WARN,,,,CALCULATED,CALCULATED
2012-11-19T14:00:00Z,2012-11-19T09:14:31Z,,,,OUT_WARN,,,,CALCULATED,CALCULATED
2012-11-19T14:30:00Z,2012-11-19T09:44:31Z,,,,OUT_WARN,,,,CALCULATED,CALCULATED
2012-11-19T15:00:00Z,2012-11-19T10:14:31Z,,,,OUT_WARN,,,,CALCULATED,CALCULATED
2012-11-19T15:30:00Z,2012-11-19T10:44:31Z,,,,OUT_WARN,,,,CALCULATED,CALCULATED
2012-11-19T16:00:00Z,2012-11-19T11:14:31Z,,,,OUT_WARN,,,,CALCULATED,CALCULATED
2012-11-19T16:30:00Z,2012-11-19T11:44:31Z,,,,OUT_WARN,,,,CALCULATED,CALCULATED
2012-11-19T17:00:00Z,2012-11-19T12:14:31Z,,,,OUT_WARN,,,,CALCULATED,CALCULATED
2012-11-19T17:30:00Z,2012-11-19T12:44:31Z,,,,OUT_WARN,,,,CALCULATED,CALCULATED
2012-11-19T18:00:00Z,2012-11-19T13:14:31Z,,,,OUT_WARN,,,,CALCULATED,CALCULATED
2012-11-19T18:30:00Z,2012-11-19T13:44:31Z,,,,OUT_WARN,,,OUT_WARN,CALCULATED,CALCULATED
2012-11-19T19:00:00Z,2012-11-19T14:14:31Z,,,,OUT_WARN,,,OUT_WARN,CALCULATED,CALCULATED
2012-11-19T19:30:00Z,2012-11-19T14:44:31Z,,,,OUT_WARN,,,OUT_WARN,CALCULATED,CALCULATED
2012-11-19T20:00:00Z,2012-11-19T15:14:31Z,,,,OUT_WARN,,,OUT_WARN,CALCULATED,CALCULATED
2012-11-19T20:30:00Z,2012-11-19T15:44:31Z,,,,OUT_WARN,,,OUT_WARN,CALCULATED,CALCULATED
2012-11-19T21:00:00Z,2012-11-19T16:14:31Z,,,,OUT_WARN,,,OUT_WARN,CALCULATED,CALCULATED
2012-11-19T21:30:00Z,2012-11-19T16:44:31Z,,,,OUT_WARN,,,OUT_WARN,CALCULATED,CALCULATED
2012-11-19T22:00:00Z,2012-11-19T17:14:31Z,,,,OUT_WARN,,,OUT_WARN,CALCULATED,CALCULATED
2012-11-19T22:30:00Z,2012-11-19T17:44:31Z,,,,OUT_WARN,,,OUT_WARN,CALCULATED,CALCULATED
2012-11-19T23:00:00Z,2012-11-19T18:14:31Z,,,,OUT_WARN,,,,CALCULATED,CALCULATED
2012-11-19T23:30:00Z,2012-11-19T18:44:31Z,,,,,,,,CALCULATED,CALCULATED
2012-11-20T00:00:00Z,2012-11-19T19:14:31Z,,,,,,,,CALCULATED,CALCULATED
2012-11-20T00:30:00Z,2012-11-19T19:44:31Z,,,,,,,,CALCULATED,CALCULATED
2012-11-20T01:00:00Z,2012-11-19T20:14:31Z,,,,,,,,CALCULATED,CALCULATED
2012-11-20T01:30:00Z,2012-11-19T20:44:31Z,,,,,,,,CALCULATED,CALCULATED
2012-11-20T02:00:00Z,2012-11-19T21:14:31Z,,,,,,,,CALCULATED,CALCULATED
2012-11-20T02:30:00Z,2012-11-19T21:44:31Z,,,,,,,,CALCULATED,CALCULATED
2012-11-20T03:00:00Z,2012-11-19T22:14:31Z,,,,,,,,CALCULATED,CALCULATED
2012-11-20T03:30:00Z,2012-11-19T22:44:31Z,,,,,,,,CALCULATED,CALCULATED
2012-11-20T04:00:00Z,2012-11-19T23:14:31Z,,,,,,,,CALCULATED,CALCULATED
2012-11-20T04:30:00Z,2012-11-19T23:44:31Z,,,,,,,,CALCULATED,CALCULATED
2012-11-20T05:00:00Z,2012-11-20T00:14:14Z,,,,,,,,CALCULATED,CALCULATED
2012-11-20T05:30:00Z,2012-11-20T00:44:14Z,,,,,,,,CALCULATED,CALCULATED
2012-11-20T06:00:00Z,2012-11-20T01:14:14Z,,,,,,,,CALCULATED,CALCULATED
2012-11-20T06:30:00Z,2012-11-20T01:44:14Z,,,,,,,,CALCULATED,CALCULATED
2012-11-20T07:00:00Z,2012-11-20T02:14:14Z,,,,,,,,CALCULATED,CALCULATED
2012-11-20T07:30:00Z,2012-11-20T02:44:14Z,,,,,,,,CALCULATED,CALCULATED
2012-11-20T08:00:00Z,2012-11-20T03:14:14Z,,,,,,,,CALCULATED,CALCULATED
2012-11-20T08:30:00Z,2012-11-20T03:44:14Z,,,,,,,,CALCULATED,CALCULATED
2012-11-20T09:00:00Z,2012-11-20T04:14:14Z,,,,,,,,CALCULATED,CALCULATED
2012-11-20T09:30:00Z,2012-11-20T04:44:14Z,,,,,,,,CALCULATED,CALCULATED
2012-11-20T10:00:00Z,2012-11-20T05:14:14Z,,,,,,,,CALCULATED,CALCULATED
2012-11-20T10:30:00Z,2012-11-20T05:44:14Z,,,,,,,,CALCULATED,CALCULATED
2012-11-20T11:00:00Z,2012-11-20T06:14:14Z,,,,,,,,CALCULATED,CALCULATED
2012-11-20T11:30:00Z,2012-11-20T06:44:14Z,,,,,,,,CALCULATED,CALCULATED
2012-11-20T12:00:00Z,2012-11-20T07:14:14Z,,,,,,,,CALCULATED,CALCULATED
2012-11-20T12:30:00Z,2012-11-20T07:44:14Z,,,,OUT_WARN,,,,CALCULATED,CALCULATED
2012-11-20T13:00:00Z,2012-11-20T08:14:14Z,,,,OUT_WARN,,,,CALCULATED,CALCULATED
2012-11-20T13:30:00Z,2012-11-20T08:44:14Z,,,,OUT_WARN,,,,CALCULATED,CALCULATED
2012-11-20T14:00:00Z,2012-11-20T09:14:14Z,,,,OUT_WARN,,,,CALCULATED,CALCULATED
2012-11-20T14:30:00Z,2012-11-20T09:44:14Z,,,,OUT_WARN,,,,CALCULATED,CALCULATED
2012-11-20T15:00:00Z,2012-11-20T10:14:14Z,,,,OUT_WARN,,,,CALCULATED,CALCULATED
2012-11-20T15:30:00Z,2012-11-20T10:44:14Z,,,,OUT_WARN,,,,CALCULATED,CALCULATED
2012-11-20T16:00:00Z,2012-11-20T11:14:14Z,,,,OUT_WARN,,,,CALCULATED,CALCULATED
2012-11-20T16:30:00Z,2012-11-20T11:44:14Z,,,,OUT_WARN,,,,CALCULATED,CALCULATED
2012-11-20T17:00:00Z,2012-11-20T12:14:14Z,,,,OUT_WARN,,,,CALCULATED,CALCULATED
2012-11-20T17:30:00Z,2012-11-20T12:44:14Z,,,,OUT_WARN,OUT_WARN,,,CALCULATED,CALCULATED
2012-11-20T18:00:00Z,2012-11-20T13:14:14Z,,,,OUT_WARN,OUT_WARN,,,CALCULATED,CALCULATED
2012-11-20T18:30:00Z,2012-11-20T13:44:14Z,,,,OUT_WARN,OUT_WARN,,,CALCULATED,CALCULATED
2012-11-20T19:00:00Z,2012-11-20T14:14:14Z,,,,OUT_WARN,OUT_WARN,,,CALCULATED,CALCULATED
2012-11-20T19:30:00Z,2012-11-20T14:44:14Z,,,,OUT_WARN,,,,CALCULATED,CALCULATED
2012-11-20T20:00:00Z,2012-11-20T15:14:14Z,,,,OUT_WARN,,,,CALCULATED,CALCULATED
2012-11-20T20:30:00Z,2012-11-20T15:44:14Z,,,,OUT_WARN,,,,CALCULATED,CALCULATED
2012-11-20T21:00:00Z,2012-11-20T16:14:14Z,,,,OUT_WARN,,,,CALCULATED,CALCULATED
2012-11-20T21:30:00Z,2012-11-20T16:44:14Z,,,,OUT_WARN,,,,CALCULATED,CALCULATED
2012-11-20T22:00:00Z,2012-11-20T17:14:14Z,,,,OUT_WARN,,,,CALCULATED,CALCULATED
2012-11-20T22:30:00Z,2012-11-20T17:44:14Z,,,,OUT_WARN,,,,CALCULATED,CALCULATED
2012-11-20T23:00:00Z,2012-11-20T18:14:14Z,,,,OUT_WARN,,,,CALCULATED,CALCULATED
2012-11-20T23:30:00Z,2012-11-20T18:44:14Z,,,,,,,,CALCULATED,CALCULATED
2012-11-21T00:00:00Z,2012-11-20T19:14:14Z,,,,,,,,CALCULATED,CALCULATED
2012-11-21T00:30:00Z,2012-11-20T19:44:14Z,,,,,,,,CALCULATED,CALCULATED
2012-11-21T01:00:00Z,2012-11-20T20:14:14Z,,,,,,,,CALCULATED,CALCULATED
2012-11-21T01:30:00Z,2012-11-20T20:44:14Z,,,,,,,,CALCULATED,CALCULATED
2012-11-21T02:00:00Z,2012-11-20T21:14:14Z,,,,,,,,CALCULATED,CALCULATED
2012-11-21T02:30:00Z,2012-11-20T21:44:14Z,,,,,,,,CALCULATED,CALCULATED
2012-11-21T03:00:00Z,2012-11-20T22:14:14Z,,,,,,,,CALCULATED,CALCULATED
2012-11-21T03:30:00Z,2012-11-20T22:44:14Z,,,,,,,,CALCULATED,CALCULATED
2012-11-21T04:00:00Z,2012-11-20T23:14:14Z,,,,,,,,CALCULATED,CALCULATED
2012-11-21T04:30:00Z,2012-11-20T23:44:14Z,,,,,,,,CALCULATED,CALCULATED
2012-11-21T05:00:00Z,2012-11-21T00:13:55Z,,,,,,,,CALCULATED,CALCULATED
2012-11-21T05:30:00Z,2012-11-21T00:43:55Z,,,,,,,,CALCULATED,CALCULATED
2012-11-21T06:00:00Z,2012-11-21T01:13:55Z,,,,,,,,CALCULATED,CALCULATED
2012-11-21T06:30:00Z,2012-11-21T01:43:55Z,,,,,,,,CALCULATED,CALCULATED
2012-11-21T07:00:00Z,2012-11-21T02:13:55Z,,,,,,,,CALCULATED,CALCULATED
2012-11-21T07:30:00Z,2012-11-21T02:43:55Z,,,,,,,,CALCULATED,CALCULATED
2012-11-21T08:00:00Z,2012-11-21T03:13:55Z,,,,,,,,CALCULATED,CALCULATED
2012-11-21T08:30:00Z,2012-11-21T03:43:55Z,,,,,,,,CALCULATED,CALCULATED
2012-11-21T09:00:00Z,2012-11-21T04:13:55Z,,,,,,,,CALCULATED,CALCULATED
2012-11-21T09:30:00Z,2012-11-21T04:43:55Z,,,,,,,,CALCULATED,CALCULATED
2012-11-21T10:00:00Z,2012-11-21T05:13:55Z,,,,,,,,CALCULATED,CALCULATED
2012-11-21T10:30:00Z,2012-11-21T05:43:55Z,,,,,,,,CALCULATED,CALCULATED
2012-11-21T11:00:00Z,2012-11-21T06:13:55Z,,,,,,,,CALCULATED,CALCULATED
2012-11-21T11:30:00Z,2012-11-21T06:43:55Z,,,,,,,,CALCULATED,CALCULATED
2012-11-21T12:00:00Z,2012-11-21T07:13:55Z,,,,,,,,CALCULATED,CALCULATED
2012-11-21T12:30:00Z,2012-11-21T07:43:55Z,,,,,,,,CALCULATED,CALCULATED
2012-11-21T13:00:00Z,2012-11-21T08:13:55Z,,,,OUT_WARN,,,,CALCULATED,CALCULATED
2012-11-21T13:30:00Z,2012-11-21T08:43:55Z,,,,OUT_WARN,,,,CALCULATED,CALCULATED
2012-11-21T14:00:00Z,2012-11-21T09:13:55Z,,,,OUT_WARN,,,,CALCULATED,CALCULATED
2012-11-21T14:30:00Z,2012-11-21T09:43:55Z,,,,OUT_WARN,,,,CALCULATED,CALCULATED
2012-11-21T15:00:00Z,2012-11-21T10:13:55Z,,,,OUT_WARN,,,,CALCULATED,CALCULATED
2012-11-21T15:30:00Z,2012-11-21T10:43:55Z,,,,OUT_WARN,,,,CALCULATED,CALCULATED
2012-11-21T16:00:00Z,2012-11-21T11:13:55Z,,,,OUT_WARN,,,,CALCULATED,CALCULATED
2012-11-21T16:30:00Z,2012-11-21T11:43:55Z,,,,OUT_WARN,,,,CALCULATED,CALCULATED
2012-11-21T17:00:00Z,2012-11-21T12:13:55Z,,,,OUT_WARN,,,,CALCULATED,CALCULATED
2012-11-21T17:30:00Z,2012-11-21T12:43:55Z,,,,OUT_WARN,OUT_WARN,,,CALCULATED,CALCULATED
2012-11-21T18:00:00Z,2012-11-21T13:13:55Z,,,,OUT_WARN,OUT_WARN,,,CALCULATED,CALCULATED
2012-11-21T18:30:00Z,2012-11-21T13:43:55Z,,,,OUT_WARN,OUT_WARN,,,CALCULATED,CALCULATED
2012-11-21T19:00:00Z,2012-11-21T14:13:55Z,,,,OUT_WARN,OUT_WARN,,,CALCULATED,CALCULATED
2012-11-21T19:30:00Z,2012-11-21T14:43:55Z,,,,OUT_WARN,OUT_WARN,,,CALCULATED,CALCULATED
2012-11-21T20:00:00Z,2012-11-21T15:13:55Z,,,,OUT_WARN,OUT_WARN,,,CALCULATED,CALCULATED
2012-11-21T20:30:00Z,2012-11-21T15:43:55Z,,,,OUT_WARN,,,,CALCULATED,CALCULATED
2012-11-21T21:00:00Z,2012-11-21T16:13:55Z,,,,OUT_WARN,OUT_WARN,,,CALCULATED,CALCULATED
2012-11-21T21:30:00Z,2012-11-21T16:43:55Z,,,,OUT_WARN,,,,CALCULATED,CALCULATED
2012-11-21T22:00:00Z,2012-11-21T17:13:55Z,,,,OUT_WARN,,,,CALCULATED,CALCULATED
2012-11-21T22:30:00Z,2012-11-21T17:43:55Z,,,,OUT_WARN,,,,CALCULATED,CALCULATED
2012-11-21T23:00:00Z,2012-11-21T18:13:55Z,,,,OUT_WARN,,,,CALCULATED,CALCULATED
2012-11-21T23:30:00Z,2012-11-21T18:43:55Z,,,,OUT_WARN,,,,CALCULATED,CALCULATED
2012-11-22T00:00:00Z,2012-11-21T19:13:55Z,,,,,,,,CALCULATED,CALCULATED
2012-11-22T00:30:00Z,2012-11-21T19:43:55Z,,,,,,,,CALCULATED,CALCULATED
2012-11-22T01:00:00Z,2012-11-21T20:13:55Z,,,,,,,,CALCULATED,CALCULATED
