TIMESTAMP,TIMESTAMP_solar,IDN_JAM_OIL_Egu_Js_1,IDN_JAM_OIL_Egu_Js_2,IDN_JAM_OIL_Egu_Js_3,IDN_JAM_OIL_Egu_Js_4,IDN_JAM_OIL_Egu_Js_5,IDN_JAM_OIL_Egu_Js_6,IDN_JAM_OIL_Egu_Js_7,IDN_JAM_OIL_Egu_Js_8,IDN_JAM_OIL_Egu_Js_9,IDN_JAM_OIL_Egu_Js_10
2013-07-08T08:00:00Z,2013-07-08T14:46:04Z,OUT_WARN,OUT_WARN,OUT_WARN,NA_PRESENT,OUT_WARN,OUT_WARN,OUT_WARN,OUT_WARN,OUT_WARN,OUT_WARN
2013-07-08T09:00:00Z,2013-07-08T15:46:04Z,OUT_WARN,OUT_WARN,OUT_WARN,NA_PRESENT,,OUT_WARN,OUT_WARN,,OUT_WARN,OUT_WARN
2013-07-08T10:00:00Z,2013-07-08T16:46:04Z,,,OUT_WARN,NA_PRESENT,,OUT_WARN,,,OUT_WARN,
2013-07-08T11:00:00Z,2013-07-08T17:46:04Z,,,,NA_PRESENT,,,,,,
2013-07-08T12:00:00Z,2013-07-08T18:46:04Z,,,,NA_PRESENT,,,,,,
2013-07-08T13:00:00Z,2013-07-08T19:46:04Z,,,,NA_PRESENT,,,,,,
2013-07-08T14:00:00Z,2013-07-08T20:46:04Z,,,,NA_PRESENT,,,,,,
2013-07-08T15:00:00Z,2013-07-08T21:46:04Z,,,,NA_PRESENT,,,,,,
2013-07-08T16:00:00Z,2013-07-08T22:46:04Z,,,,NA_PRESENT,,,,,,
2013-07-08T17:00:00Z,2013-07-08T23:46:04Z,,,,,,,,,,
2013-07-08T18:00:00Z,2013-07-09T00:45:57Z,,,,,,,,,,
2013-07-08T19:00:00Z,2013-07-09T01:45:57Z,,,,,,,,,,
2013-07-08T20:00:00Z,2013-07-09T02:45:57Z,,,,,,,,,,
2013-07-08T21:00:00Z,2013-07-09T03:45:57Z,,,,,,,,,,
2013-07-08T22:00:00Z,2013-07-09T04:45:57Z,,,,,,,,,,
2013-07-08T23:00:00Z,2013-07-09T05:45:57Z,,,,,,,,,,
2013-07-09T00:00:00Z,2013-07-09T06:45:57Z,,,,,,,,,,
2013-07-09T01:00:00Z,2013-07-09T07:45:57Z,,,,,,,,,,
2013-07-09T02:00:00Z,2013-07-09T08:45:57Z,,,,,,,,,,
2013-07-09T03:00:00Z,2013-07-09T09:45:57Z,OUT_WARN,,,,,OUT_WARN,OUT_WARN,,OUT_WARN,OUT_WARN
2013-07-09T04:00:00Z,2013-07-09T10:45:57Z,OUT_WARN,OUT_WARN,OUT_WARN,OUT_WARN,OUT_WARN,OUT_WARN,OUT_WARN,,OUT_WARN,OUT_WARN
2013-07-09T05:00:00Z,2013-07-09T11:45:57Z,OUT_WARN,OUT_WARN,OUT_WARN,OUT_WARN,OUT_WARN,OUT_WARN,OUT_WARN,OUT_WARN,OUT_WARN,OUT_WARN
2013-07-09T06:00:00Z,2013-07-09T12:45:57Z,OUT_WARN,OUT_WARN,OUT_WARN,OUT_WARN,OUT_WARN,OUT_WARN,OUT_WARN,OUT_WARN,OUT_WARN,OUT_WARN
2013-07-09T07:00:00Z,2013-07-09T13:45:57Z,OUT_WARN,OUT_WARN,OUT_WARN,OUT_WARN,OUT_WARN,OUT_WARN,OUT_WARN,OUT_WARN,OUT_WARN,OUT_WARN
2013-07-09T08:00:00Z,2013-07-09T14:45:57Z,OUT_WARN,OUT_WARN,OUT_WARN,OUT_WARN,OUT_WARN,OUT_WARN,OUT_WARN,OUT_WARN,OUT_WARN,OUT_WARN
2013-07-09T09:00:00Z,2013-07-09T15:45:57Z,OUT_WARN,OUT_WARN,OUT_WARN,OUT_WARN,,OUT_WARN,OUT_WARN,,OUT_WARN,OUT_WARN
2013-07-09T10:00:00Z,2013-07-09T16:45:57Z,,,,,,,OUT_WARN,,,
2013-07-09T11:00:00Z,2013-07-09T17:45:57Z,,,,,,,,,,
2013-07-09T12:00:00Z,2013-07-09T18:45:57Z,,,,,,,,,,
2013-07-09T13:00:00Z,2013-07-09T19:45:57Z,,,,,,,,,,
2013-07-09T14:00:00Z,2013-07-09T20:45:57Z,,,,,,,,,,
2013-07-09T15:00:00Z,2013-07-09T21:45:57Z,,,,,,,,,,
2013-07-09T16:00:00Z,2013-07-09T22:45:57Z,,,,,,,,,,
2013-07-09T17:00:00Z,2013-07-09T23:45:57Z,,,,,,,,,,
2013-07-09T18:00:00Z,2013-07-10T00:45:50Z,,,,,,,,,,
2013-07-09T19:00:00Z,2013-07-10T01:45:50Z,,,,,,,,,,
2013-07-09T20:00:00Z,2013-07-10T02:45:50Z,,,,,,,,,,
2013-07-09T21:00:00Z,2013-07-10T03:45:50Z,,,,,,,,,,
2013-07-09T22:00:00Z,2013-07-10T04:45:50Z,,,,,,,,,,
2013-07-09T23:00:00Z,2013-07-10T05:45:50Z,,,,,,,,,,
2013-07-10T00:00:00Z,2013-07-10T06:45:50Z,,,,,,,,,,
2013-07-10T01:00:00Z,2013-07-10T07:45:50Z,,,,,,,,,,
2013-07-10T02:00:00Z,2013-07-10T08:45:50Z,OUT_WARN,OUT_WARN,OUT_WARN,OUT_WARN,OUT_WARN,OUT_WARN,,OUT_WARN,OUT_WARN,OUT_WARN
2013-07-10T03:00:00Z,2013-07-10T09:45:50Z,OUT_WARN,OUT_WARN,OUT_WARN,OUT_WARN,OUT_WARN,OUT_WARN,OUT_WARN,OUT_WARN,OUT_WARN,OUT_WARN
2013-07-10T04:00:00Z,2013-07-10T10:45:50Z,OUT_WARN,OUT_WARN,OUT_WARN,OUT_WARN,OUT_WARN,OUT_WARN,OUT_WARN,OUT_WARN,OUT_WARN,OUT_WARN
2013-07-10T05:00:00Z,2013-07-10T11:45:50Z,OUT_WARN,OUT_WARN,OUT_WARN,OUT_WARN,OUT_WARN,OUT_WARN,OUT_WARN,OUT_WARN,OUT_WARN,OUT_WARN
2013-07-10T06:00:00Z,2013-07-10T12:45:50Z,OUT_WARN,OUT_WARN,OUT_WARN,OUT_WARN,OUT_WARN,OUT_WARN,OUT_WARN,OUT_WARN,OUT_WARN,OUT_WARN
2013-07-10T07:00:00Z,2013-07-10T13:45:50Z,OUT_WARN,OUT_WARN,OUT_WARN,OUT_WARN,OUT_WARN,OUT_WARN,OUT_WARN,OUT_WARN,OUT_WARN,OUT_WARN
2013-07-10T08:00:00Z,2013-07-10T14:45:50Z,OUT_WARN,OUT_WARN,OUT_WARN,OUT_WARN,OUT_WARN,OUT_WARN,OUT_WARN,OUT_WARN,OUT_WARN,OUT_WARN
2013-07-10T09:00:00Z,2013-07-10T15:45:50Z,OUT_WARN,OUT_WARN,OUT_WARN,OUT_WARN,OUT_WARN,OUT_WARN,OUT_WARN,OUT_WARN,OUT_WARN,OUT_WARN
2013-07-10T10:00:00Z,2013-07-10T16:45:50Z,OUT_WARN,OUT_WARN,OUT_WARN,OUT_WARN,,OUT_WARN,OUT_WARN,OUT_WARN,OUT_WARN,OUT_WARN
2013-07-10T11:00:00Z,2013-07-10T17:45:50Z,OUT_WARN,,,,,,,OUT_WARN,OUT_WARN,OUT_WARN
2013-07-10T12:00:00Z,2013-07-10T18:45:50Z,,,,,,,,,,
2013-07-10T13:00:00Z,2013-07-10T19:45:50Z,,,,,,,,,,
2013-07-10T14:00:00Z,2013-07-10T20:45:50Z,,,,,,,,,,
2013-07-10T15:00:00Z,2013-07-10T21:45:50Z,,,,,,,,,,
2013-07-10T16:00:00Z,2013-07-10T22:45:50Z,,,,,,,,,,
2013-07-10T17:00:00Z,2013-07-10T23:45:50Z,,,,,,,,,,
2013-07-10T18:00:00Z,2013-07-11T00:45:43Z,,,,,,,,,,
2013-07-10T19:00:00Z,2013-07-11T01:45:43Z,,,,,,,,,,
2013-07-10T20:00:00Z,2013-07-11T02:45:43Z,,,,,,,,,,
2013-07-10T21:00:00Z,2013-07-11T03:45:43Z,,,,,,,,,,
2013-07-10T22:00:00Z,2013-07-11T04:45:43Z,,,,,,,,,,
2013-07-10T23:00:00Z,2013-07-11T05:45:43Z,,,,,,,,,,
