TIMESTAMP,solar_TIMESTAMP,ta,rh,vpd,ppfd_in,netrad,ws,precip,swc_shallow,sw_in,ext_rad
2003-06-08T08:15:00Z,2003-06-08T07:56:08Z,10.71,88.4,0.15,189.4,31.9,0.483,0,0.36289503987705,89.5862,756.1115058627499
2003-06-08T08:30:00Z,2003-06-08T08:11:08Z,10.49,90.8,0.12,280.6,51.24,0.665,0,0.361697233414494,132.7238,793.0975159296213
2003-06-08T08:45:00Z,2003-06-08T08:26:08Z,11.03,89.7,0.14,296.1,50.94,0.428,0,0.36050603741943,140.05530000000002,828.5408507871709
2003-06-08T09:00:00Z,2003-06-08T08:41:08Z,10.77,87.4,0.16,258.4,41.48,0.335,0,0.359770560024511,122.22319999999998,862.289776754253
2003-06-08T09:15:00Z,2003-06-08T08:56:08Z,10.8,85.8,0.18,312,54.83,0.383,0,0.359676995338024,147.576,894.1998139823775
2003-06-08T09:30:00Z,2003-06-08T09:11:08Z,11.28,87.1,0.17,296.5,57.66,0.397,0,0.358605122870512,140.2445,924.1343549759014
2003-06-08T09:45:00Z,2003-06-08T09:26:08Z,11.34,85.9,0.19,386.6,76,0.482,0,0.357965598115487,182.8618,951.9652494102872
2003-06-08T10:00:00Z,2003-06-08T09:41:08Z,11.71,83.4,0.23,449.6,91.9,0.486,0,0.357107105191916,212.6608,977.5733527448525
2003-06-08T10:15:00Z,2003-06-08T09:56:08Z,12.25,82.5,0.25,429,87.3,0.419,0,0.355960759429906,202.917,1000.8490362813594
2003-06-08T10:30:00Z,2003-06-08T10:11:08Z,12.49,82.2,0.26,584.8,125.3,0.604,0,0.35498198806012,276.61039999999997,1021.6926564849291
2003-06-08T10:45:00Z,2003-06-08T10:26:08Z,12.92,81.2,0.28,620.9,135.5,0.767,0,0.353039035318875,293.6857,1040.0149815580737
2003-06-08T11:00:00Z,2003-06-08T10:41:08Z,13.17,77,0.35,517.8,104.6,1.972,0.2,0.351698619188493,244.91939999999997,1055.7375734417344
2003-06-08T11:15:00Z,2003-06-08T10:56:08Z,13.24,76.2,0.36,520.4,113.8,2.065,0,0.351861452830943,246.14919999999998,1068.7931236079464
2003-06-08T11:30:00Z,2003-06-08T11:11:08Z,12.76,77.1,0.34,348.1,57.68,3.469,0,0.351919377940676,164.6513,1079.1257412066443
2003-06-08T11:45:00Z,2003-06-08T11:26:08Z,11.12,84.5,0.21,274.1,17.51,4.028,0.2,0.355861090284348,129.6493,1086.6911923330376
2003-06-08T12:00:00Z,2003-06-08T11:41:08Z,11.05,88.4,0.15,389.9,63.44,3.044,0.2,0.35980626668591,184.4227,1091.457089391289
2003-06-08T12:15:00Z,2003-06-08T11:56:08Z,11.67,88.2,0.16,423.7,86.8,1.014,0,0.358472655632278,200.41009999999997,1093.403029743809
2003-06-08T12:30:00Z,2003-06-08T12:11:08Z,11.97,89.5,0.15,380.6,75.3,0.542,0,0.357741612528224,180.0238,1092.520683052665
2003-06-08T12:45:00Z,2003-06-08T12:26:08Z,12.14,89.1,0.15,582.6,136.2,0.435,0,0.357048665871885,275.5698,1088.8138269391832
2003-06-08T13:00:00Z,2003-06-08T12:41:08Z,13.1,85.3,0.22,913,209.1,0.61,0,0.354302121481773,431.849,1082.2983308091123
2003-06-08T13:15:00Z,2003-06-08T12:56:08Z,13.28,78.1,0.34,720,146.6,0.718,0,0.351998935161222,340.56,1073.0020879126141
2003-06-08T13:30:00Z,2003-06-08T13:11:08Z,13.38,78.4,0.33,632.9,135,0.617,0,0.351982779281361,299.3617,1060.9648959299514
2003-06-08T13:45:00Z,2003-06-08T13:26:08Z,12.92,80.6,0.29,447,80.8,0.749,0,0.352863003657653,211.43099999999998,1046.2382865941008
2003-06-08T14:00:00Z,2003-06-08T13:41:08Z,13.09,76.2,0.36,571,114,0.579,0,0.35376655903166,270.08299999999997,1028.8853050797122
2003-06-08T14:15:00Z,2003-06-08T13:56:08Z,12.88,76.3,0.35,397.7,62.86,1.075,0,0.354253655667432,188.1121,1008.9802401028427
2003-06-08T14:30:00Z,2003-06-08T14:11:08Z,12.41,79.2,0.3,391.4,60.83,0.96,0.2,0.355837003214211,185.13219999999998,986.608305886982
2003-06-08T14:45:00Z,2003-06-08T14:26:08Z,12.25,83.8,0.23,489.8,94.9,0.757,0.2,0.357592863902169,231.6754,961.8652773568286
2003-06-08T15:00:00Z,2003-06-08T14:41:08Z,13,81.9,0.27,1139,276.1,0.765,0,0.35711013414698,538.747,934.8570801216457
2003-06-08T15:15:00Z,2003-06-08T14:56:08Z,13.6,73.6,0.41,819,150.9,0.708,0,0.355123501666405,387.387,905.699337003444
2003-06-08T15:30:00Z,2003-06-08T15:11:08Z,13.55,66.6,0.52,740,130,0.665,0,0.355033835788431,350.02,874.5168730513667
2003-06-08T15:45:00Z,2003-06-08T15:26:08Z,13.71,67.4,0.51,775,143.5,0.918,0,0.35559995053555,366.575,841.4431811613015
2003-06-08T16:00:00Z,2003-06-08T15:41:08Z,14.16,63.9,0.59,855,161.9,0.908,0,0.354491042340917,404.41499999999996,806.6198505884649
2003-06-08T16:15:00Z,2003-06-08T15:56:08Z,14.66,64.1,0.6,675.4,122.4,0.832,0,0.35380387701264,319.46419999999995,770.195960799488
2003-06-08T16:30:00Z,2003-06-08T16:11:08Z,14.55,63.7,0.6,699.5,151.9,0.711,0,0.353927341353981,330.8635,732.3274432589304
2003-06-08T16:45:00Z,2003-06-08T16:26:08Z,15.1,61.8,0.66,780,189.4,0.864,0,0.353820138941293,368.94,693.1764138825142
2003-06-08T17:00:00Z,2003-06-08T16:41:08Z,14.8,61.3,0.65,748,194.6,0.715,0,0.353260378021287,353.804,652.9104790147488
2003-06-08T17:15:00Z,2003-06-08T16:56:08Z,14.58,61,0.65,474.6,114,0.746,0,0.353195384668475,224.4858,611.7020179021958
2003-06-08T17:30:00Z,2003-06-08T17:11:08Z,14.18,64.3,0.58,339.9,80.4,0.546,0,0.355865294317055,160.7727,569.7274447340386
2003-06-08T17:45:00Z,2003-06-08T17:26:08Z,13.97,64.8,0.56,282.8,64.67,0.561,0,0.358100502543536,133.7644,527.1664534092221
2003-06-08T18:00:00Z,2003-06-08T17:41:08Z,13.51,69.4,0.48,194.2,30.98,0.75,0,0.362120975051357,91.85659999999999,484.20124826333523
2003-06-08T18:15:00Z,2003-06-08T17:56:08Z,13.39,67.7,0.5,263.6,54.55,0.574,0,0.362599896561192,124.6828,441.015764048446
2003-06-08T18:30:00Z,2003-06-08T18:11:08Z,13.57,68,0.5,349.8,81.9,0.676,0,0.363492764621363,165.4554,397.7948785053131
2003-06-08T18:45:00Z,2003-06-08T18:26:08Z,13.78,66.1,0.54,435.5,109,0.836,0,0.362774776179939,205.9915,354.72362089878106
2003-06-08T19:00:00Z,2003-06-08T18:41:08Z,14.03,65.3,0.56,473.2,109.9,0.756,0,0.361845096097016,223.82359999999997,311.9863799047876
2003-06-08T19:15:00Z,2003-06-08T18:56:08Z,14.23,64.5,0.58,494.9,103.8,1.143,0,0.360424976533344,234.08769999999998,269.7661142399452
2003-06-08T19:30:00Z,2003-06-08T19:11:08Z,13.86,64.6,0.56,372.8,84.1,0.882,0,0.360705510183066,176.3344,228.24356941301977
2003-06-08T19:45:00Z,2003-06-08T19:26:08Z,13.32,66.8,0.51,211.4,32.84,0.554,0,0.361631566434832,99.9922,187.59650395143277
2003-06-08T20:00:00Z,2003-06-08T19:41:08Z,12.33,69.9,0.43,171,24.46,1.099,0,0.364007530580727,80.883,147.9989284152503
2003-06-08T20:15:00Z,2003-06-08T19:56:08Z,12.17,71.7,0.4,160.6,24.48,0.464,0,0.366313062712903,75.96379999999999,109.62036045654982
2003-06-08T20:30:00Z,2003-06-08T20:11:08Z,12.1,71.4,0.41,128.9,10.24,0.403,0,0.367678061327545,60.9697,72.62509911310943
2003-06-08T20:45:00Z,2003-06-08T20:26:08Z,11.88,73.5,0.37,108.4,1.655,0.374,0,0.368798207556899,51.2732,37.171521443342854
2003-06-08T21:00:00Z,2003-06-08T20:41:08Z,11.66,74.4,0.35,92.5,-10.51,0.39,0,0.370887341952934,43.7525,3.4114045134477635
2003-06-08T21:15:00Z,2003-06-08T20:56:08Z,11.01,75.3,0.33,52.59,-0.43,0.735,0,0.371393740627855,24.87507,0
2003-06-08T21:30:00Z,2003-06-08T21:11:08Z,12.95,75.9,0.36,39.87,-27.95,0.518,0,0.372601979534912,18.85851,0
2003-06-08T21:45:00Z,2003-06-08T21:26:08Z,9.21,78.5,0.25,25.39,-15.64,0.785,0,0.374054740914429,12.00947,0
2003-06-08T22:00:00Z,2003-06-08T21:41:08Z,8.66,80.2,0.22,13.99,-20.38,0.674,0,0.375745070845177,6.6172699999999995,0
2003-06-08T22:15:00Z,2003-06-08T21:56:08Z,8.29,80.1,0.22,5.925,-28.64,1.444,0,0.37643695070112,2.8025249999999997,0
2003-06-08T22:30:00Z,2003-06-08T22:11:08Z,9.07,80.9,0.22,2.625,-56.39,1.753,0,0.376831721756084,1.241625,0
2003-06-08T22:45:00Z,2003-06-08T22:26:08Z,8.63,83.2,0.19,0.494,-56.59,1.426,0,0.378130937872099,0.23366199999999998,0
2003-06-08T23:00:00Z,2003-06-08T22:41:08Z,8.29,84.5,0.17,0.131,-55.46,1.519,0,0.379956814063404,0.061963,0
2003-06-08T23:15:00Z,2003-06-08T22:56:08Z,7.14,87.7,0.12,0,-56.11,1.756,0,0.380939315984649,0,0
2003-06-08T23:30:00Z,2003-06-08T23:11:08Z,6.69,90.6,0.09,0,-53.71,1.528,0,0.381323117747424,0,0
2003-06-08T23:45:00Z,2003-06-08T23:26:08Z,7.25,89.8,0.1,0.124,-55.32,1.65,0,0.381352021329367,0.058651999999999996,0
2003-06-09T00:00:00Z,2003-06-08T23:41:08Z,7.09,89.7,0.1,0.306,-58.12,1.825,0,0.372812481692897,0.14473799999999998,0
2003-06-09T00:15:00Z,2003-06-08T23:56:08Z,7.68,87,0.14,0.647,-56.73,1.436,0,0.372981575762314,0.306031,0
2003-06-09T00:30:00Z,2003-06-09T00:10:56Z,6.64,90.1,0.1,0.538,-42.06,1.476,0,0.372372886293479,0.254474,0
2003-06-09T00:45:00Z,2003-06-09T00:25:56Z,6.86,90.6,0.09,0.618,-29.58,1.41,0,0.372880552623809,0.29231399999999996,0
2003-06-09T01:00:00Z,2003-06-09T00:40:56Z,7.53,90.4,0.1,0.648,-17.32,1.153,0,0.374577363683935,0.306504,0
2003-06-09T01:15:00Z,2003-06-09T00:55:56Z,7.91,89.8,0.11,0.64,-15.05,0.91,0,0.372683547803447,0.30272,0
2003-06-09T01:30:00Z,2003-06-09T01:10:56Z,8.51,87.5,0.14,0.655,-9.65,1.076,0,0.37086540623377,0.309815,0
2003-06-09T01:45:00Z,2003-06-09T01:25:56Z,9.18,82.8,0.2,0.669,-19.41,0.971,0,0.369396277526846,0.316437,0
2003-06-09T02:00:00Z,2003-06-09T01:40:56Z,8.64,82.4,0.2,0.662,-32.31,1.06,0,0.367849293980928,0.313126,0
2003-06-09T02:15:00Z,2003-06-09T01:55:56Z,6.91,87.2,0.13,0.524,-42.57,1.175,0,0.365311230200116,0.247852,0
2003-06-09T02:30:00Z,2003-06-09T02:10:56Z,6.3,89.5,0.1,0.327,-43.54,1.281,0,0.365665429848954,0.154671,0
2003-06-09T02:45:00Z,2003-06-09T02:25:56Z,5.93,90.5,0.09,0.342,-48.06,1.454,0,0.367410545635207,0.161766,0
2003-06-09T03:00:00Z,2003-06-09T02:40:56Z,5.88,90.9,0.08,0.48,-51.95,1.281,0,0.369356407399908,0.22704,0
2003-06-09T03:15:00Z,2003-06-09T02:55:56Z,5.6,90.9,0.08,0.589,-51.63,1.415,0,0.370020290850872,0.278597,0
2003-06-09T03:30:00Z,2003-06-09T03:10:56Z,5.52,91,0.08,0.648,-53.83,1.59,0,0.37170327301349,0.306504,0
2003-06-09T03:45:00Z,2003-06-09T03:25:56Z,5.55,91.3,0.08,0.735,-56.71,1.711,0,0.372779387887272,0.347655,25.20350580406407
2003-06-09T04:00:00Z,2003-06-09T03:40:56Z,6.68,86.5,0.13,1.943,-56.92,1.375,0,0.374570216210931,0.9190389999999999,59.96279797995252
2003-06-09T04:15:00Z,2003-06-09T03:55:56Z,5.08,89.1,0.1,4.498,-48.24,1.078,0,0.372680689657365,2.127554,96.32423268643849
2003-06-09T04:30:00Z,2003-06-09T04:10:56Z,4.95,90.2,0.09,10.79,-49.82,1.596,0,0.373187324643603,5.103669999999999,134.1321463069407
2003-06-09T04:45:00Z,2003-06-09T04:25:56Z,5.13,90.4,0.08,22.14,-47.09,1.424,0,0.375429999295889,10.47222,173.2246828665431
2003-06-09T05:00:00Z,2003-06-09T04:40:56Z,5.38,90.1,0.09,39.51,-38.73,1.029,0,0.375951120426659,18.688229999999997,213.43448693944177
2003-06-09T05:15:00Z,2003-06-09T04:55:56Z,5.4,90.5,0.09,63.42,-32.85,1.34,0,0.378471544627799,29.99766,254.58942009927682
2003-06-09T05:30:00Z,2003-06-09T05:10:56Z,5.73,90.6,0.09,95.2,-21.88,0.904,0,0.382216551812657,45.0296,296.5132978453365
2003-06-09T05:45:00Z,2003-06-09T05:25:56Z,7.47,86.4,0.14,134.8,-29.86,1.364,0,0.386074106497815,63.760400000000004,339.0266438498215
2003-06-09T06:00:00Z,2003-06-09T05:40:56Z,8.98,78.4,0.25,184.6,-2.02,0.563,0,0.390710121900674,87.3158,381.9474582971987
2003-06-09T06:15:00Z,2003-06-09T05:55:56Z,9.71,76,0.29,240.9,13.44,0.386,0,0.391768983642499,113.9457,425.0919970264394
2003-06-09T06:30:00Z,2003-06-09T06:10:56Z,10.27,74.4,0.32,307.1,31.08,0.589,0,0.388663231435201,145.2583,468.2755581405178
2003-06-09T06:45:00Z,2003-06-09T06:25:56Z,10.88,71.1,0.38,371.8,48.91,0.546,0,0.381220277252231,175.8614,511.3132727158612
2003-06-09T07:00:00Z,2003-06-09T06:40:56Z,11.65,69.2,0.42,437.4,72.1,0.278,0,0.374348773320442,206.89019999999996,554.0208962265114
2003-06-09T07:15:00Z,2003-06-09T06:55:56Z,11.41,69.8,0.41,490.7,87.5,0.578,0,0.367413752742627,232.10109999999997,596.2155972951019
2003-06-09T07:30:00Z,2003-06-09T07:10:56Z,11.72,70,0.42,606.9,127.8,0.665,0,0.360065677877895,287.0637,637.716740393913
2003-06-09T07:45:00Z,2003-06-09T07:25:56Z,11.42,69.1,0.42,478.7,89.8,1.247,0,0.351836048069037,226.4251,678.3466591452398
2003-06-09T08:00:00Z,2003-06-09T07:40:56Z,11.36,68.9,0.42,602,135.3,1.287,0,0.34964390170478,284.746,717.9314169106633
2003-06-09T08:15:00Z,2003-06-09T07:55:56Z,11.78,69.1,0.43,742,189.4,1.289,0,0.350037470518319,350.966,756.3015514130476
2003-06-09T08:30:00Z,2003-06-09T08:10:56Z,12.03,68.5,0.44,905,274.2,2.762,0,0.349051687352827,428.065,793.2928002036533
2003-06-09T08:45:00Z,2003-06-09T08:25:56Z,12.06,69.3,0.43,975,308.2,3.322,0,0.344114736260475,461.17499999999995,828.7468038685197
2003-06-09T09:00:00Z,2003-06-09T08:40:56Z,12.27,68.7,0.45,1121,383.8,3.872,0,0.343210458178981,530.233,862.5117839638219
2003-06-09T09:15:00Z,2003-06-09T08:55:56Z,12.4,67.2,0.47,1121,368.3,3.056,0,0.340362156625287,530.233,894.4431927778877
2003-06-09T09:30:00Z,2003-06-09T09:10:56Z,12.58,66.1,0.5,1156,381.3,3.157,0,0.335539374611261,546.788,924.4043321382774
2003-06-09T09:45:00Z,2003-06-09T09:25:56Z,12.61,64.9,0.51,1193,396.8,3.054,0,0.330776884072651,564.289,952.2669386148312
2003-06-09T10:00:00Z,2003-06-09T09:40:56Z,12.85,64,0.54,1243,412.2,2.899,0,0.33107991443942,587.939,977.9117326134593
2003-06-09T10:15:00Z,2003-06-09T09:55:56Z,13.39,63.2,0.57,1296,428.3,2.686,0,0.329451493366784,613.0079999999999,1001.2289290099592
2003-06-09T10:30:00Z,2003-06-09T10:10:56Z,13.48,62.3,0.58,1362,457.5,2.95,0,0.32633697348263,644.226,1022.1187071379101
2003-06-09T10:45:00Z,2003-06-09T10:25:56Z,13.63,60.7,0.62,1421,480.2,2.614,0,0.323801774769009,672.1329999999999,1040.4916381186329
2003-06-09T11:00:00Z,2003-06-09T10:40:56Z,14.02,58.4,0.67,1447,491.1,3.011,0,0.321421249223994,684.4309999999999,1056.2690677037713
2003-06-09T11:15:00Z,2003-06-09T10:55:56Z,14.59,57,0.72,1529,512.3,3.136,0,0.316222950117798,723.217,1069.3834529916658
2003-06-09T11:30:00Z,2003-06-09T11:10:56Z,14.78,55.1,0.76,1472,504.3,3.546,0,0.314992385104391,696.256,1079.7786515759485
2003-06-09T11:45:00Z,2003-06-09T11:25:56Z,14.91,52.7,0.8,1125,362.1,2.283,0,0.315577901664685,532.125,1087.410161888605
2003-06-09T12:00:00Z,2003-06-09T11:40:56Z,15.16,52.8,0.82,1307,430.5,2.576,0,0.318408830923463,618.211,1092.2453137085718
2003-06-09T12:15:00Z,2003-06-09T11:55:56Z,15.09,52.4,0.82,1380,449.6,1.987,0,0.322337006595311,652.74,1094.2634080203372
2003-06-09T12:30:00Z,2003-06-09T12:10:56Z,15.06,52.3,0.82,777,241.6,2.028,0,0.324344817717647,367.52099999999996,1093.4558056238238
2003-06-09T12:45:00Z,2003-06-09T12:25:56Z,15.55,52,0.85,1425,489.9,3.033,0,0.329661573107068,674.025,1089.8259641162279
2003-06-09T13:00:00Z,2003-06-09T12:40:56Z,15.46,52.1,0.84,727,229,2.89,0,0.331233837132963,343.871,1083.3894230875167
2003-06-09T13:15:00Z,2003-06-09T12:55:56Z,15.59,51.8,0.86,1118,370.5,3.51,0,0.333760530402075,528.814,1074.1737375929806
2003-06-09T13:30:00Z,2003-06-09T13:10:56Z,16.32,50.4,0.92,1648,573.2,3.347,0,0.338748328697265,779.5039999999999,1062.2183601876604
2003-06-09T13:45:00Z,2003-06-09T13:25:56Z,16,49.4,0.92,816,264.6,2.775,0,0.337566254322273,385.96799999999996,1047.574472027664
2003-06-09T14:00:00Z,2003-06-09T13:40:56Z,16.27,51.1,0.91,1017,319.5,2.365,0,0.33867513814077,481.041,1030.3047637614711
2003-06-09T14:15:00Z,2003-06-09T13:55:56Z,15.92,50.5,0.9,692,221.9,3.089,0,0.338813982193909,327.316,1010.4831671492135
2003-06-09T14:30:00Z,2003-06-09T14:10:56Z,17.25,48.4,1.02,1787,612,3.485,0,0.342323327617266,845.251,988.1945385589104
2003-06-09T14:45:00Z,2003-06-09T14:25:56Z,16.72,48.3,0.99,955,305.2,3.056,0,0.339067956744315,451.715,963.5342956946039
2003-06-09T15:00:00Z,2003-06-09T14:40:56Z,16.65,49.4,0.96,1081,342.8,3.257,0,0.339184712887627,511.313,936.6080091115979
2003-06-09T15:15:00Z,2003-06-09T14:55:56Z,16.15,49.2,0.94,722,217,3.432,0,0.339294101137178,341.506,907.5309502674876
2003-06-09T15:30:00Z,2003-06-09T15:10:56Z,17.2,46.3,1.06,1525,498.6,4.082,0,0.344572286683154,721.3249999999999,876.4275980438734
2003-06-09T15:45:00Z,2003-06-09T15:25:56Z,17.14,45.6,1.07,1278,411.3,3.843,0,0.345829180199417,604.4939999999999,843.4311058512391
2003-06-09T16:00:00Z,2003-06-09T15:40:56Z,16.97,47,1.03,942,292.9,3.45,0,0.343520766360472,445.566,808.6827315984135
2003-06-09T16:15:00Z,2003-06-09T15:55:56Z,17.15,45.9,1.06,994,303.8,3.953,0,0.345063503487119,470.162,772.3312329668813
2003-06-09T16:30:00Z,2003-06-09T16:10:56Z,17.01,46.1,1.05,1062,326,3.728,0,0.346753723515524,502.32599999999996,734.532230578795
2003-06-09T16:45:00Z,2003-06-09T16:25:56Z,16.86,47.4,1.01,924,278.5,3.957,0,0.341984350179702,437.05199999999996,695.4475417849635
2003-06-09T17:00:00Z,2003-06-09T16:40:56Z,17.24,44.1,1.1,711,187.5,4.156,0,0.347041801300541,336.303,655.2444879248663
2003-06-09T17:15:00Z,2003-06-09T16:55:56Z,16.67,42.8,1.09,744,177.7,4.253,0,0.345096346515898,351.912,614.0951780243736
2003-06-09T17:30:00Z,2003-06-09T17:10:56Z,16.99,41.6,1.14,829,226.9,4.201,0,0.34906956342764,392.11699999999996,572.1757719975308
2003-06-09T17:45:00Z,2003-06-09T17:25:56Z,16.42,44.3,1.04,679.9,171.2,4.237,0,0.352407217748493,321.5927,529.6657265068151
2003-06-09T18:00:00Z,2003-06-09T17:40:56Z,16.1,45.8,1,530.5,119.5,4.081,0,0.353740787392061,250.92649999999998,486.7470267101783
2003-06-09T18:15:00Z,2003-06-09T17:55:56Z,15.77,47.8,0.94,485.3,108.6,4.625,0,0.356502435523469,229.5469,443.60340718388585
2003-06-09T18:30:00Z,2003-06-09T18:10:56Z,15.66,48.7,0.92,426.4,94.3,4.122,0,0.35880064864754,201.6872,400.4195653562555
2003-06-09T18:45:00Z,2003-06-09T18:25:56Z,15.62,49.6,0.9,418.9,95.1,4.358,0,0.360787207715047,198.13969999999998,357.3803708197056
2003-06-09T19:00:00Z,2003-06-09T18:40:56Z,15.53,49.4,0.9,339.5,70.6,4.289,0,0.360935243080427,160.5835,314.6700739059607
2003-06-09T19:15:00Z,2003-06-09T18:55:56Z,15.26,51.9,0.84,313.1,54.53,3.672,0,0.361716517106565,148.0963,272.47151691246825
2003-06-09T19:30:00Z,2003-06-09T19:10:56Z,15.05,52.9,0.81,243.8,36.25,3.607,0,0.363259535057199,115.3174,230.96535135690038
2003-06-09T19:45:00Z,2003-06-09T19:25:56Z,14.75,55.2,0.75,165.6,22.87,3.04,0,0.36464422094335,78.32879999999999,190.3292646104663
2003-06-09T20:00:00Z,2003-06-09T19:40:56Z,14.43,57.7,0.7,76.4,4.379,2.715,0,0.365303988865514,36.1372,150.73721922096374
2003-06-09T20:15:00Z,2003-06-09T19:55:56Z,14.07,61.7,0.62,42.81,-4.772,3.347,0,0.366673810777461,20.24913,112.35870818193553
2003-06-09T20:30:00Z,2003-06-09T20:10:56Z,13.73,64,0.57,59.24,0.028,3.869,0,0.368427057240059,28.02052,75.35802933613492
2003-06-09T20:45:00Z,2003-06-09T20:25:56Z,13.53,64.9,0.55,55.83,-4.598,3.532,0,0.369646910061248,26.40759,39.89358201954441
2003-06-09T21:00:00Z,2003-06-09T20:40:56Z,13.15,66.6,0.51,24.83,-24.95,3.201,0,0.370285246107677,11.744589999999999,6.117188957032668
2003-06-09T21:15:00Z,2003-06-09T20:55:56Z,13,66.1,0.51,10.56,-19.05,3.849,0,0.371076541565961,4.99488,0
2003-06-09T21:30:00Z,2003-06-09T21:10:56Z,12.72,67.4,0.48,9.93,-15.1,3.067,0,0.371994254905338,4.69689,0
2003-06-09T21:45:00Z,2003-06-09T21:25:56Z,12.39,69,0.45,6.621,-24.75,3.169,0,0.372927408029506,3.131733,0
2003-06-09T22:00:00Z,2003-06-09T21:40:56Z,12.39,67.9,0.46,4.703,-20.03,3.483,0,0.373749755821954,2.224519,0
2003-06-09T22:15:00Z,2003-06-09T21:55:56Z,12.21,68.4,0.45,2.043,-18.72,3.454,0,0.375434030585275,0.9663390000000001,0
2003-06-09T22:30:00Z,2003-06-09T22:10:56Z,12.1,67.1,0.47,0.807,-18.63,3.878,0,0.375434030585275,0.381711,0
2003-06-09T22:45:00Z,2003-06-09T22:25:56Z,11.95,65.1,0.49,0.247,-18.25,3.469,0,0.375117854482952,0.11683099999999999,0
2003-06-09T23:00:00Z,2003-06-09T22:40:56Z,11.8,65,0.49,0.029,-22.62,3.257,0,0.374959857252698,0.013717,0
2003-06-09T23:15:00Z,2003-06-09T22:55:56Z,11.48,66.8,0.45,0.029,-24.97,2.747,0,0.376392679405973,0.013717,0
2003-06-09T23:30:00Z,2003-06-09T23:10:56Z,11.26,68.2,0.43,0.095,-28.95,3.006,0,0.375915025405122,0.044934999999999996,0
2003-06-09T23:45:00Z,2003-06-09T23:25:56Z,10.83,72.3,0.36,0,-55.92,3.254,0,0.376355577865677,0,0
2003-06-10T00:00:00Z,2003-06-09T23:40:56Z,10.47,75.5,0.31,0,-62.86,2.721,0,0.52176710376363,0,0
2003-06-10T00:15:00Z,2003-06-09T23:55:56Z,10.55,74.9,0.32,0.116,-47.73,2.099,0,0.521676271850669,0.054868,0
2003-06-10T00:30:00Z,2003-06-10T00:10:45Z,10.2,78.3,0.27,0,-43.15,2.165,0,0.522155418794345,0,0
2003-06-10T00:45:00Z,2003-06-10T00:25:45Z,9.91,80.8,0.24,0.029,-31.73,1.511,0,0.521857943340334,0.013717,0
2003-06-10T01:00:00Z,2003-06-10T00:40:45Z,9.67,83.8,0.2,0,-22.39,1.096,0.2,0.521467588032866,0,0
2003-06-10T01:15:00Z,2003-06-10T00:55:45Z,9.5,85.9,0.17,0,-19.34,1.149,0.2,0.522422729658451,0,0
2003-06-10T01:30:00Z,2003-06-10T01:10:45Z,9.53,86.4,0.16,0,-21.54,1.407,0.2,0.52281146923615,0,0
2003-06-10T01:45:00Z,2003-06-10T01:25:45Z,9.41,88.4,0.14,0.029,-13.78,0.839,0.4,0.522239348237455,0.013717,0
2003-06-10T02:00:00Z,2003-06-10T01:40:45Z,9.26,89.6,0.12,0,-13.8,0.783,0,0.522421192806643,0,0
2003-06-10T02:15:00Z,2003-06-10T01:55:45Z,9.21,89.2,0.13,0,-18.15,0.611,0,0.522603068046332,0,0
2003-06-10T02:30:00Z,2003-06-10T02:10:45Z,9.25,89.5,0.12,0.378,-12.11,0.354,0,0.522875938413055,0.17879399999999998,0
2003-06-10T02:45:00Z,2003-06-10T02:25:45Z,8.89,92.6,0.08,0.502,-10.25,0.444,0.2,0.523352672879094,0.237446,0
2003-06-10T03:00:00Z,2003-06-10T02:40:45Z,8.73,93.9,0.07,0.531,-8.68,0.537,0.4,0.523351115194472,0.251163,0
2003-06-10T03:15:00Z,2003-06-10T02:55:45Z,8.99,91.6,0.1,0.531,-19.35,1.26,0.4,0.523923401658101,0.251163,0
2003-06-10T03:30:00Z,2003-06-10T03:10:45Z,9.51,86.7,0.16,0.56,-27.35,1.756,0.4,0.524105884026489,0.26488,0
2003-06-10T03:45:00Z,2003-06-10T03:25:45Z,9.56,87,0.16,0.524,-30.53,2.226,0.4,0.524582314849977,0.247852,26.032324513396983
2003-06-10T04:00:00Z,2003-06-10T03:40:45Z,9.55,87.5,0.15,0.517,-24.9,1.724,0.2,0.525155748560332,0.244541,60.72025492362849
2003-06-10T04:15:00Z,2003-06-10T03:55:45Z,9.58,88.4,0.14,0.909,-20.19,1.368,0.4,0.526213218238117,0.429957,97.01282685398574
2003-06-10T04:30:00Z,2003-06-10T04:10:45Z,9.56,89.3,0.13,1.819,-13.71,0.665,0.2,0.526787873777921,0.8603869999999999,134.7546723853788
2003-06-10T04:45:00Z,2003-06-10T04:25:45Z,9.63,89.8,0.12,3.652,-15.44,0.818,0,0.527266091377687,1.727396,173.78421930960388
2003-06-10T05:00:00Z,2003-06-10T04:40:45Z,9.66,89.7,0.12,6.532,-12.68,0.728,0,0.527450394687409,3.089636,213.93438281789787
2003-06-10T05:15:00Z,2003-06-10T04:55:45Z,8.76,91.9,0.09,8.43,-3.192,0.374,0.4,0.52839563504,3.9873899999999995,255.03328078859238
2003-06-10T05:30:00Z,2003-06-10T05:10:45Z,8.51,93.9,0.07,13.32,-1.527,0.433,0.4,0.5299219234308,6.3003599999999995,296.90496961185937
2003-06-10T05:45:00Z,2003-06-10T05:25:45Z,8.53,94.8,0.06,25.26,1.92,0.336,0.2,0.53207018505755,11.94798,339.3701974013719
2003-06-10T06:00:00Z,2003-06-10T05:40:45Z,9.26,95.4,0.05,32.85,2.962,0.935,0.4,0.532084510643419,15.53805,382.2471713684208
