TIMESTAMP,solar_TIMESTAMP,ta,ppfd_in,ws,precip,sw_in,ext_rad
2008-07-05T08:00:00Z,2008-07-05T15:48:03Z,20.38,64.95,1.205,0,30.72135,435.35546542543216
2008-07-05T09:00:00Z,2008-07-05T16:48:03Z,18.47,2.45,0.745,0,1.15885,172.9170287069957
2008-07-05T10:00:00Z,2008-07-05T17:48:03Z,14.47,1.2,0.095,0,0.5676,0
2008-07-05T11:00:00Z,2008-07-05T18:48:03Z,10.405,1.2,0.19,0,0.5676,0
2008-07-05T12:00:00Z,2008-07-05T19:48:03Z,8.825,1.2,0.095,0,0.5676,0
2008-07-05T13:00:00Z,2008-07-05T20:48:03Z,7.025,1.2,0,0,0.5676,0
2008-07-05T14:00:00Z,2008-07-05T21:48:03Z,6.42,1.2,0,0,0.5676,0
2008-07-05T15:00:00Z,2008-07-05T22:48:03Z,6.215,1.2,0.095,0,0.5676,0
2008-07-05T16:00:00Z,2008-07-05T23:48:03Z,5.81,1.2,0,0,0.5676,0
2008-07-05T17:00:00Z,2008-07-06T00:47:55Z,4.155,1.2,0,0,0.5676,0
2008-07-05T18:00:00Z,2008-07-06T01:47:55Z,3.525,1.2,0,0,0.5676,0
2008-07-05T19:00:00Z,2008-07-06T02:47:55Z,2.89,1.2,0,0,0.5676,0
2008-07-05T20:00:00Z,2008-07-06T03:47:55Z,2.89,1.2,0,0,0.5676,0
2008-07-05T21:00:00Z,2008-07-06T04:47:55Z,3.1,1.2,0.095,0,0.5676,0
2008-07-05T22:00:00Z,2008-07-06T05:47:55Z,2.675,33.7,0,0,15.940100000000001,0
2008-07-05T23:00:00Z,2008-07-06T06:47:55Z,10.16,156.2,0.28,0,73.8826,15.14883316802958
2008-07-06T00:00:00Z,2008-07-06T07:47:55Z,15.805,419.95,1.39,0,198.63635,294.1940825589348
2008-07-06T01:00:00Z,2008-07-06T08:47:55Z,17.9,1181.2,1.95,0,558.7076,539.8760078892161
2008-07-06T02:00:00Z,2008-07-06T09:47:55Z,18.85,1413.7,2.135,0,668.6801,735.455578176632
2008-07-06T03:00:00Z,2008-07-06T10:47:55Z,20,1516.2,1.95,0,717.1626,867.6073658176033
2008-07-06T04:00:00Z,2008-07-06T11:47:55Z,20.57,1484.95,2.23,0,702.38135,927.327450970396
2008-07-06T05:00:00Z,2008-07-06T12:47:55Z,21.33,1322.45,1.765,0,625.51885,910.5468903907752
2008-07-06T06:00:00Z,2008-07-06T13:47:55Z,21.14,1038.7,1.765,0,491.3051,818.4089527028425
2008-07-06T07:00:00Z,2008-07-06T14:47:55Z,20.19,599.95,1.67,0,283.77635,657.1912305839476
2008-07-06T08:00:00Z,2008-07-06T15:47:55Z,18.66,66.2,1.3,0,31.3126,437.87793589900934
2008-07-06T09:00:00Z,2008-07-06T16:47:55Z,16.57,2.45,0.745,0,1.15885,175.41151792488543
2008-07-06T10:00:00Z,2008-07-06T17:47:55Z,13.51,1.2,0.19,0,0.5676,0
2008-07-06T11:00:00Z,2008-07-06T18:47:55Z,10.6,1.2,0.095,0,0.5676,0
2008-07-06T12:00:00Z,2008-07-06T19:47:55Z,8.43,1.2,0,0,0.5676,0
2008-07-06T13:00:00Z,2008-07-06T20:47:55Z,7.425,1.2,0,0,0.5676,0
2008-07-06T14:00:00Z,2008-07-06T21:47:55Z,9.42,1.2,0,0,0.5676,0
2008-07-06T15:00:00Z,2008-07-06T22:47:55Z,11.185,1.2,0.835,0,0.5676,0
2008-07-06T16:00:00Z,2008-07-06T23:47:55Z,11.965,1.2,1.48,0,0.5676,0
2008-07-06T17:00:00Z,2008-07-07T00:47:47Z,12.35,1.2,2.045,0,0.5676,0
2008-07-06T18:00:00Z,2008-07-07T01:47:47Z,10.6,1.2,1.205,0,0.5676,0
2008-07-06T19:00:00Z,2008-07-07T02:47:47Z,11.185,1.2,1.67,0,0.5676,0
2008-07-06T20:00:00Z,2008-07-07T03:47:47Z,10.405,1.2,1.295,0,0.5676,0
2008-07-06T21:00:00Z,2008-07-07T04:47:47Z,9.42,1.2,1.02,0,0.5676,0
2008-07-06T22:00:00Z,2008-07-07T05:47:47Z,9.62,36.2,1.205,0,17.122600000000002,0
2008-07-06T23:00:00Z,2008-07-07T06:47:47Z,10.99,162.45,1.765,0,76.83885,14.773312942014787
2008-07-07T00:00:00Z,2008-07-07T07:47:47Z,12.74,422.45,2.23,0,199.81885,294.16496684834925
2008-07-07T01:00:00Z,2008-07-07T08:47:47Z,14.85,1184.95,2.045,0,560.48135,540.2549399535487
2008-07-07T02:00:00Z,2008-07-07T09:47:47Z,16.57,1418.7,2.04,0,671.0450999999999,736.2762529523054
2008-07-07T03:00:00Z,2008-07-07T10:47:47Z,18.28,1522.45,2.135,0,720.11885,868.8732631934492
2008-07-07T04:00:00Z,2008-07-07T11:47:47Z,19.615,1492.45,2.41,0,705.92885,929.0116358671461
2008-07-07T05:00:00Z,2008-07-07T12:47:47Z,20.57,1329.95,2.045,0,629.06634999999994,912.5938907604296
2008-07-07T06:00:00Z,2008-07-07T13:47:47Z,20.38,1046.2,2.23,0,494.8526,820.7385845925306
2008-07-07T07:00:00Z,2008-07-07T14:47:47Z,20.19,612.45,1.48,0,289.68885,659.7041065492706
2008-07-07T08:00:00Z,2008-07-07T15:47:47Z,18.09,68.7,0.925,0,32.4951,440.4622783713946
2008-07-07T09:00:00Z,2008-07-07T16:47:47Z,15.425,2.45,0.465,0,1.15885,177.95081044906863
2008-07-07T10:00:00Z,2008-07-07T17:47:47Z,13.125,1.2,0.465,0,0.5676,0
2008-07-07T11:00:00Z,2008-07-07T18:47:47Z,12.74,1.2,0.375,0,0.5676,0
2008-07-07T12:00:00Z,2008-07-07T19:47:47Z,10.21,1.2,0.185,0,0.5676,0
2008-07-07T13:00:00Z,2008-07-07T20:47:47Z,12.935,1.2,0.925,0,0.5676,0
2008-07-07T14:00:00Z,2008-07-07T21:47:47Z,11.77,1.2,0.835,0,0.5676,0
2008-07-07T15:00:00Z,2008-07-07T22:47:47Z,10.4,1.2,0.375,0,0.5676,0
2008-07-07T16:00:00Z,2008-07-07T23:47:47Z,6.825,1.2,0,0,0.5676,0
2008-07-07T17:00:00Z,2008-07-08T00:47:39Z,8.625,1.2,0.465,0,0.5676,0
2008-07-07T18:00:00Z,2008-07-08T01:47:39Z,9.615,1.2,0.56,0,0.5676,0
2008-07-07T19:00:00Z,2008-07-08T02:47:39Z,9.415,1.2,0.375,0,0.5676,0
2008-07-07T20:00:00Z,2008-07-08T03:47:39Z,8.03,1.2,0.19,0,0.5676,0
2008-07-07T21:00:00Z,2008-07-08T04:47:39Z,5.4,1.2,0.095,0,0.5676,0
2008-07-07T22:00:00Z,2008-07-08T05:47:39Z,4.985,36.2,0.19,0,17.122600000000002,0
2008-07-07T23:00:00Z,2008-07-08T06:47:39Z,11.375,156.2,0.465,0,73.8826,14.48929723354587
2008-07-08T00:00:00Z,2008-07-08T07:47:39Z,15.425,426.2,1.205,0,201.59259999999998,294.23933215812235
2008-07-08T01:00:00Z,2008-07-08T08:47:39Z,18.47,1187.45,1.48,0,561.66385,540.7458161003013
2008-07-08T02:00:00Z,2008-07-08T09:47:39Z,19.805,1418.7,1.67,0,671.0450999999999,737.2132373700299
2008-07-08T03:00:00Z,2008-07-08T10:47:39Z,21.33,1522.45,1.575,0,720.11885,870.2554347842326
2008-07-08T04:00:00Z,2008-07-08T11:47:39Z,22.475,1489.95,1.205,0,704.74635,930.8076567427742
2008-07-08T05:00:00Z,2008-07-08T12:47:39Z,23.05,1327.45,1.11,0,627.8838499999999,914.744186311794
2008-07-08T06:00:00Z,2008-07-08T13:47:39Z,23.435,1043.7,0.93,0,493.6701,823.1594503070544
2008-07-08T07:00:00Z,2008-07-08T14:47:39Z,23.245,601.2,0.65,0,284.3676,662.2934585124955
2008-07-08T08:00:00Z,2008-07-08T15:47:39Z,20.375,72.45,0.185,0,34.26885,443.1066524118251
2008-07-08T09:00:00Z,2008-07-08T16:47:39Z,15.235,2.45,0.095,0,1.15885,180.53313004542682
2008-07-08T10:00:00Z,2008-07-08T17:47:39Z,10.795,1.2,0.095,0,0.5676,0
2008-07-08T11:00:00Z,2008-07-08T18:47:39Z,10.205,1.2,0.19,0,0.5676,0
2008-07-08T12:00:00Z,2008-07-08T19:47:39Z,8.23,1.2,0.095,0,0.5676,0
2008-07-08T13:00:00Z,2008-07-08T20:47:39Z,6.625,1.2,0,0,0.5676,0
2008-07-08T14:00:00Z,2008-07-08T21:47:39Z,5.4,1.2,0,0,0.5676,0
2008-07-08T15:00:00Z,2008-07-08T22:47:39Z,4.78,1.2,0.19,0,0.5676,0
2008-07-08T16:00:00Z,2008-07-08T23:47:39Z,4.78,1.2,0,0,0.5676,0
2008-07-08T17:00:00Z,2008-07-09T00:47:32Z,4.36,1.2,0,0,0.5676,0
2008-07-08T18:00:00Z,2008-07-09T01:47:32Z,3.525,1.2,0,0,0.5676,0
2008-07-08T19:00:00Z,2008-07-09T02:47:32Z,3.31,1.2,0,0,0.5676,0
2008-07-08T20:00:00Z,2008-07-09T03:47:32Z,3.74,1.2,0,0,0.5676,0
2008-07-08T21:00:00Z,2008-07-09T04:47:32Z,7.83,1.2,0.19,0,0.5676,0
2008-07-08T22:00:00Z,2008-07-09T05:47:32Z,5.4,36.2,0.095,0,17.122600000000002,0
2008-07-08T23:00:00Z,2008-07-09T06:47:32Z,12.34,154.95,0.185,0,73.29135,14.37838624088925
2008-07-09T00:00:00Z,2008-07-09T07:47:32Z,17.71,419.95,1.39,0,198.63635,294.4917766046314
2008-07-09T01:00:00Z,2008-07-09T08:47:32Z,19.615,1187.45,1.765,0,561.66385,541.4111356843762
2008-07-09T02:00:00Z,2008-07-09T09:47:32Z,21.52,1421.2,1.765,0,672.2275999999999,738.3126598798998
2008-07-09T03:00:00Z,2008-07-09T10:47:32Z,21.9,1524.95,1.575,0,721.30135,871.7804815669992
2008-07-09T04:00:00Z,2008-07-09T11:47:32Z,22.67,1494.95,1.39,0,707.11135,932.720761127933
2008-07-09T05:00:00Z,2008-07-09T12:47:32Z,23.435,1332.45,1.3,0,630.24885,916.98130010377065
2008-07-09T06:00:00Z,2008-07-09T13:47:32Z,23.24,1048.7,1.205,0,496.0351,825.6344575743962
2008-07-09T07:00:00Z,2008-07-09T14:47:32Z,22.86,603.7,0.745,0,285.5501,664.9040925465151
2008-07-09T08:00:00Z,2008-07-09T15:47:32Z,20.76,72.45,0.185,0,34.26885,445.7415093257598
2008-07-09T09:00:00Z,2008-07-09T16:47:32Z,15.23,2.45,0,0,1.15885,183.0792980124272
2008-07-09T10:00:00Z,2008-07-09T17:47:32Z,10.4,1.2,0,0,0.5676,0
2008-07-09T11:00:00Z,2008-07-09T18:47:32Z,8.03,1.2,0,0,0.5676,0
2008-07-09T12:00:00Z,2008-07-09T19:47:32Z,6.42,1.2,0,0,0.5676,0
2008-07-09T13:00:00Z,2008-07-09T20:47:32Z,5.195,1.2,0,0,0.5676,0
2008-07-09T14:00:00Z,2008-07-09T21:47:32Z,4.36,1.2,0,0,0.5676,0
2008-07-09T15:00:00Z,2008-07-09T22:47:32Z,3.1,1.2,0,0,0.5676,0
2008-07-09T16:00:00Z,2008-07-09T23:47:32Z,2.245,1.2,0,0,0.5676,0
2008-07-09T17:00:00Z,2008-07-10T00:47:25Z,1.385,1.2,0,0,0.5676,0
2008-07-09T18:00:00Z,2008-07-10T01:47:25Z,1.17,1.2,0,0,0.5676,0
2008-07-09T19:00:00Z,2008-07-10T02:47:25Z,2.245,1.2,0.185,0,0.5676,0
2008-07-09T20:00:00Z,2008-07-10T03:47:25Z,1.385,1.2,0,0,0.5676,0
2008-07-09T21:00:00Z,2008-07-10T04:47:25Z,2.245,1.2,0.095,0,0.5676,0
2008-07-09T22:00:00Z,2008-07-10T05:47:25Z,3.525,37.45,0,0,17.71385,0
2008-07-09T23:00:00Z,2008-07-10T06:47:25Z,12.71,158.7,0.37,0,75.06509999999999,14.360929385050108
2008-07-10T00:00:00Z,2008-07-10T07:47:25Z,17.9,424.95,1.205,0,201.00134999999997,294.84896305359285
2008-07-10T01:00:00Z,2008-07-10T08:47:25Z,19.805,1193.7,1.86,0,564.6201,542.1888571203253
2008-07-10T02:00:00Z,2008-07-10T09:47:25Z,21.52,1427.45,1.765,0,675.18385,739.5279871528635
2008-07-10T03:00:00Z,2008-07-10T10:47:25Z,22.285,1532.45,1.48,0,724.84885,873.420534709028
2008-07-10T04:00:00Z,2008-07-10T11:47:25Z,22.86,1502.45,1.205,0,710.65885,934.7436293565722
2008-07-10T05:00:00Z,2008-07-10T12:47:25Z,23.435,1339.95,1.205,0,633.79635,919.3189462649341
2008-07-10T06:00:00Z,2008-07-10T13:47:25Z,23.82,1056.2,0.93,0,499.5826,828.1974058168081
2008-07-10T07:00:00Z,2008-07-10T14:47:25Z,23.055,604.95,0.74,0,286.14135,667.5875762964805
2008-07-10T08:00:00Z,2008-07-10T15:47:25Z,20.375,69.95,0.185,0,33.08635,448.43265715078786
2008-07-10T09:00:00Z,2008-07-10T16:47:25Z,14.66,2.45,0,0,1.15885,185.66486450391966
2008-07-10T10:00:00Z,2008-07-10T17:47:25Z,10.6,1.2,0,0,0.5676,0
2008-07-10T11:00:00Z,2008-07-10T18:47:25Z,8.03,1.2,0.095,0,0.5676,0
2008-07-10T12:00:00Z,2008-07-10T19:47:25Z,6.62,1.2,0.095,0,0.5676,0
2008-07-10T13:00:00Z,2008-07-10T20:47:25Z,5.19,1.2,0,0,0.5676,0
2008-07-10T14:00:00Z,2008-07-10T21:47:25Z,3.525,1.2,0,0,0.5676,0
2008-07-10T15:00:00Z,2008-07-10T22:47:25Z,2.675,1.2,0,0,0.5676,0
2008-07-10T16:00:00Z,2008-07-10T23:47:25Z,1.815,1.2,0,0,0.5676,0
2008-07-10T17:00:00Z,2008-07-11T00:47:19Z,0.51,1.2,0,0,0.5676,0
2008-07-10T18:00:00Z,2008-07-11T01:47:19Z,-0.375,1.2,0,0,0.5676,0
2008-07-10T19:00:00Z,2008-07-11T02:47:19Z,-0.825,1.2,0,0,0.5676,0
2008-07-10T20:00:00Z,2008-07-11T03:47:19Z,-1.05,1.2,0,0,0.5676,0
2008-07-10T21:00:00Z,2008-07-11T04:47:19Z,-1.51,1.2,0,0,0.5676,0
2008-07-10T22:00:00Z,2008-07-11T05:47:19Z,-1.28,38.7,0,0,18.3051,0
2008-07-10T23:00:00Z,2008-07-11T06:47:19Z,5.785,164.95,0,0,78.02134999999998,14.518628420823921
2008-07-11T00:00:00Z,2008-07-11T07:47:19Z,15.61,429.95,0.28,0,203.36634999999998,295.38559981583506
2008-07-11T01:00:00Z,2008-07-11T08:47:19Z,20.76,1192.45,0.65,0,564.02885,543.1415896920438
2008-07-11T02:00:00Z,2008-07-11T09:47:19Z,22.475,1428.7,0.93,0,675.7751,740.9054484546987
2008-07-11T03:00:00Z,2008-07-11T10:47:19Z,23.625,1532.45,1.02,0,724.84885,875.2022787045205
2008-07-11T04:00:00Z,2008-07-11T11:47:19Z,24.4,1501.2,1.115,0,710.0676,936.8815682144239
2008-07-11T05:00:00Z,2008-07-11T12:47:19Z,25.175,1337.45,0.925,0,632.61385,921.740677578347
2008-07-11T06:00:00Z,2008-07-11T13:47:19Z,25.17,1056.2,1.02,0,499.5826,830.811199736126
2008-07-11T07:00:00Z,2008-07-11T14:47:19Z,24.4,597.45,0.835,0,282.59385000000003,670.2886791013781
2008-07-11T08:00:00Z,2008-07-11T15:47:19Z,21.905,71.2,0.465,0,33.6776,451.1104781115877
2008-07-11T09:00:00Z,2008-07-11T16:47:19Z,18.47,3.7,0.185,0,1.7501,188.21055296697642
2008-07-11T10:00:00Z,2008-07-11T17:47:19Z,15.23,1.2,0.095,0,0.5676,0
2008-07-11T11:00:00Z,2008-07-11T18:47:19Z,11.38,1.2,0.19,0,0.5676,0
2008-07-11T12:00:00Z,2008-07-11T19:47:19Z,9.025,1.2,0.095,0,0.5676,0
2008-07-11T13:00:00Z,2008-07-11T20:47:19Z,7.23,1.2,0,0,0.5676,0
2008-07-11T14:00:00Z,2008-07-11T21:47:19Z,6.015,1.2,0,0,0.5676,0
2008-07-11T15:00:00Z,2008-07-11T22:47:19Z,5.605,1.2,0.095,0,0.5676,0
2008-07-11T16:00:00Z,2008-07-11T23:47:19Z,5.195,1.2,0,0,0.5676,0
2008-07-11T17:00:00Z,2008-07-12T00:47:14Z,4.57,1.2,0,0,0.5676,0
2008-07-11T18:00:00Z,2008-07-12T01:47:14Z,4.15,1.2,0,0,0.5676,0
2008-07-11T19:00:00Z,2008-07-12T02:47:14Z,3.74,1.2,0,0,0.5676,0
2008-07-11T20:00:00Z,2008-07-12T03:47:14Z,3.945,1.2,0,0,0.5676,0
2008-07-11T21:00:00Z,2008-07-12T04:47:14Z,3.945,1.2,0,0,0.5676,0
2008-07-11T22:00:00Z,2008-07-12T05:47:14Z,3.525,38.7,0,0,18.3051,0
2008-07-11T23:00:00Z,2008-07-12T06:47:14Z,8.41,172.45,0,0,81.56884999999998,14.85254629358146
2008-07-12T00:00:00Z,2008-07-12T07:47:14Z,16.185,417.45,0.56,0,197.45385,296.10240153560915
2008-07-12T01:00:00Z,2008-07-12T08:47:14Z,18.47,972.45,0.93,0,459.96885,544.2696349923324
2008-07-12T02:00:00Z,2008-07-12T09:47:14Z,20,1398.7,1.11,0,661.5851,742.444895969276
2008-07-12T03:00:00Z,2008-07-12T10:47:14Z,21.14,1524.95,1.205,0,721.30135,877.1251108047214
2008-07-12T04:00:00Z,2008-07-12T11:47:14Z,22.285,1497.45,1.205,0,708.29385,939.1335456552761
2008-07-12T05:00:00Z,2008-07-12T12:47:14Z,22.67,1279.95,1.205,0,605.41635,924.2450876856154
2008-07-12T06:00:00Z,2008-07-12T13:47:14Z,22.86,1082.45,1.205,0,511.99885,833.4741391813824
2008-07-12T07:00:00Z,2008-07-12T14:47:14Z,22.095,438.7,1.115,0,207.50509999999997,673.0055075139942
2008-07-12T08:00:00Z,2008-07-12T15:47:14Z,20.57,78.7,1.11,0,37.2251,453.77299902139004
2008-07-12T09:00:00Z,2008-07-12T16:47:14Z,18.66,3.7,0.835,0,1.7501,190.71442929351906
2008-07-12T10:00:00Z,2008-07-12T17:47:14Z,17.33,1.2,0.835,0,0.5676,0
2008-07-12T11:00:00Z,2008-07-12T18:47:14Z,16,1.2,0.65,0,0.5676,0
2008-07-12T12:00:00Z,2008-07-12T19:47:14Z,12.735,1.2,0,0,0.5676,0
2008-07-12T13:00:00Z,2008-07-12T20:47:14Z,12.53,1.2,0.555,0,0.5676,0
2008-07-12T14:00:00Z,2008-07-12T21:47:14Z,13.51,1.2,0.74,0,0.5676,0
2008-07-12T15:00:00Z,2008-07-12T22:47:14Z,12.74,1.2,0.65,0,0.5676,0
2008-07-12T16:00:00Z,2008-07-12T23:47:14Z,9.02,1.2,0.095,0,0.5676,0
2008-07-12T17:00:00Z,2008-07-13T00:47:08Z,5.605,1.2,0,0,0.5676,0
2008-07-12T18:00:00Z,2008-07-13T01:47:08Z,4.78,1.2,0,0,0.5676,0
2008-07-12T19:00:00Z,2008-07-13T02:47:08Z,3.525,1.2,0,0,0.5676,0
2008-07-12T20:00:00Z,2008-07-13T03:47:08Z,2.675,1.2,0,0,0.5676,0
2008-07-12T21:00:00Z,2008-07-13T04:47:08Z,2.03,1.2,0,0,0.5676,0
2008-07-12T22:00:00Z,2008-07-13T05:47:08Z,1.6,43.7,0,0,20.6701,0
2008-07-12T23:00:00Z,2008-07-13T06:47:08Z,9.805,189.95,0.19,0,89.84634999999999,15.201529324378773
2008-07-13T00:00:00Z,2008-07-13T07:47:08Z,13.125,402.45,0.465,0,190.35885,296.8510333245201
2008-07-13T01:00:00Z,2008-07-13T08:47:08Z,16.38,1197.45,0.925,0,566.39385,545.447567387303
2008-07-13T02:00:00Z,2008-07-13T09:47:08Z,18.66,1432.45,1.3,0,677.54885,744.0523430667001
2008-07-13T03:00:00Z,2008-07-13T10:47:08Z,20.19,1539.95,1.11,0,728.39635,879.1328711832713
2008-07-13T04:00:00Z,2008-07-13T11:47:08Z,21.14,1509.95,1.205,0,714.2063499999999,941.4850392019687
2008-07-13T05:00:00Z,2008-07-13T12:47:08Z,21.9,1347.45,1.575,0,637.34385,926.860265041955
2008-07-13T06:00:00Z,2008-07-13T13:47:08Z,22.48,1062.45,1.11,0,502.53884999999997,836.2549937487187
2008-07-13T07:00:00Z,2008-07-13T14:47:08Z,21.71,608.7,0.925,0,287.9151,675.8428105196189
2008-07-13T08:00:00Z,2008-07-13T15:47:08Z,19.615,86.2,0.65,0,40.7726,456.5537948348256
2008-07-13T09:00:00Z,2008-07-13T16:47:08Z,15.04,3.7,0.095,0,1.7501,193.32977667097248
2008-07-13T10:00:00Z,2008-07-13T17:47:08Z,10.795,1.2,0,0,0.5676,0
2008-07-13T11:00:00Z,2008-07-13T18:47:08Z,7.025,1.2,0,0,0.5676,0
2008-07-13T12:00:00Z,2008-07-13T19:47:08Z,5.81,1.2,0.095,0,0.5676,0
2008-07-13T13:00:00Z,2008-07-13T20:47:08Z,5.81,1.2,0.19,0,0.5676,0
2008-07-13T14:00:00Z,2008-07-13T21:47:08Z,7.83,1.2,0.19,0,0.5676,0
2008-07-13T15:00:00Z,2008-07-13T22:47:08Z,7.425,1.2,0.19,0,0.5676,0
2008-07-13T16:00:00Z,2008-07-13T23:47:08Z,4.78,1.2,0,0,0.5676,0
2008-07-13T17:00:00Z,2008-07-14T00:47:04Z,3.74,1.2,0,0,0.5676,0
2008-07-13T18:00:00Z,2008-07-14T01:47:04Z,4.145,1.2,0.095,0,0.5676,0
2008-07-13T19:00:00Z,2008-07-14T02:47:04Z,5.81,1.2,0.19,0,0.5676,0
2008-07-13T20:00:00Z,2008-07-14T03:47:04Z,9.225,1.2,0.745,0,0.5676,0
2008-07-13T21:00:00Z,2008-07-14T04:47:04Z,9.62,1.2,1.02,0,0.5676,0
2008-07-13T22:00:00Z,2008-07-14T05:47:04Z,7.83,43.7,0.095,0,20.6701,0
2008-07-13T23:00:00Z,2008-07-14T06:47:04Z,11.185,193.7,0.37,0,91.6201,15.809519208443488
2008-07-14T00:00:00Z,2008-07-14T07:47:04Z,13.895,406.2,1.485,0,192.1326,297.8552492310054
2008-07-14T01:00:00Z,2008-07-14T08:47:04Z,15.81,1201.2,1.765,0,568.1676,546.8636900214732
2008-07-14T02:00:00Z,2008-07-14T09:47:04Z,17.52,1437.45,1.67,0,679.91385,745.867794501881
2008-07-14T03:00:00Z,2008-07-14T10:47:04Z,18.66,1543.7,1.765,0,730.1700999999999,881.3077098440809
2008-07-14T04:00:00Z,2008-07-14T11:47:04Z,19.805,1514.95,1.67,0,716.5713499999999,943.9547299616214
2008-07-14T05:00:00Z,2008-07-14T12:47:04Z,20.76,1352.45,1.48,0,639.70885,929.5401323972044
2008-07-14T06:00:00Z,2008-07-14T13:47:04Z,21.33,1068.7,1.205,0,505.4951,839.0460508469104
2008-07-14T07:00:00Z,2008-07-14T14:47:04Z,20.57,624.95,0.93,0,295.60135,678.6385628148689
2008-07-14T08:00:00Z,2008-07-14T15:47:04Z,18.66,96.2,0.465,0,45.5026,459.2475507664979
2008-07-14T09:00:00Z,2008-07-14T16:47:04Z,13.505,3.7,0,0,1.7501,195.82196351044485
2008-07-14T10:00:00Z,2008-07-14T17:47:04Z,8.825,1.2,0,0,0.5676,0
2008-07-14T11:00:00Z,2008-07-14T18:47:04Z,6.01,1.2,0,0,0.5676,0
2008-07-14T12:00:00Z,2008-07-14T19:47:04Z,4.155,1.2,0,0,0.5676,0
2008-07-14T13:00:00Z,2008-07-14T20:47:04Z,4.15,1.2,0.095,0,0.5676,0
2008-07-14T14:00:00Z,2008-07-14T21:47:04Z,4.365,1.2,0.19,0,0.5676,0
2008-07-14T15:00:00Z,2008-07-14T22:47:04Z,4.57,1.2,0,0,0.5676,0
2008-07-14T16:00:00Z,2008-07-14T23:47:04Z,2.455,1.2,0,0,0.5676,0
2008-07-14T17:00:00Z,2008-07-15T00:46:59Z,0.29,1.2,0,0,0.5676,0
2008-07-14T18:00:00Z,2008-07-15T01:46:59Z,-0.6,1.2,0,0,0.5676,0
2008-07-14T19:00:00Z,2008-07-15T02:46:59Z,-1.28,1.2,0,0,0.5676,0
2008-07-14T20:00:00Z,2008-07-15T03:46:59Z,-1.05,1.2,0,0,0.5676,0
2008-07-14T21:00:00Z,2008-07-15T04:46:59Z,-1.51,1.2,0,0,0.5676,0
2008-07-14T22:00:00Z,2008-07-15T05:46:59Z,-1.51,44.95,0,0,21.26135,0
2008-07-14T23:00:00Z,2008-07-15T06:46:59Z,7.585,201.2,0,0,95.1676,16.433859903450294
2008-07-15T00:00:00Z,2008-07-15T07:46:59Z,14.085,417.45,0.925,0,197.45385,298.8917512342906
2008-07-15T01:00:00Z,2008-07-15T08:46:59Z,16.57,1207.45,1.48,0,571.12385,548.3292600291902
2008-07-15T02:00:00Z,2008-07-15T09:46:59Z,18.28,1442.45,1.39,0,682.27885,747.7499054554936
2008-07-15T03:00:00Z,2008-07-15T10:46:59Z,20.38,1549.95,1.02,0,733.12635,883.5652935287465
2008-07-15T04:00:00Z,2008-07-15T11:46:59Z,22.095,1519.95,0.93,0,718.93635,946.5210252672025
2008-07-15T05:00:00Z,2008-07-15T12:46:59Z,23.055,1357.45,1.02,0,642.07385,932.3272917832945
2008-07-15T06:00:00Z,2008-07-15T13:46:59Z,23.435,1073.7,0.835,0,507.8601,841.9511872307737
2008-07-15T07:00:00Z,2008-07-15T14:46:59Z,23.05,638.7,0.65,0,302.1051,681.5508206968634
2008-07-15T08:00:00Z,2008-07-15T15:46:59Z,20.76,104.95,0.185,0,49.641349999999996,462.0557156450627
2008-07-15T09:00:00Z,2008-07-15T16:46:59Z,14.655,3.7,0,0,1.7501,198.42208726953064
2008-07-15T10:00:00Z,2008-07-15T17:46:59Z,9.42,1.2,0.095,0,0.5676,0
2008-07-15T11:00:00Z,2008-07-15T18:46:59Z,6.42,1.2,0.095,0,0.5676,0
2008-07-15T12:00:00Z,2008-07-15T19:46:59Z,4.57,1.2,0,0,0.5676,0
2008-07-15T13:00:00Z,2008-07-15T20:46:59Z,3.525,1.2,0.095,0,0.5676,0
2008-07-15T14:00:00Z,2008-07-15T21:46:59Z,2.03,1.2,0,0,0.5676,0
2008-07-15T15:00:00Z,2008-07-15T22:46:59Z,0.95,1.2,0,0,0.5676,0
2008-07-15T16:00:00Z,2008-07-15T23:46:59Z,0.29,1.2,0,0,0.5676,0
2008-07-15T17:00:00Z,2008-07-16T00:46:56Z,-0.825,1.2,0,0,0.5676,0
2008-07-15T18:00:00Z,2008-07-16T01:46:56Z,-1.51,1.2,0,0,0.5676,0
2008-07-15T19:00:00Z,2008-07-16T02:46:56Z,-1.97,1.2,0,0,0.5676,0
2008-07-15T20:00:00Z,2008-07-16T03:46:56Z,-2.665,1.2,0,0,0.5676,0
2008-07-15T21:00:00Z,2008-07-16T04:46:56Z,-2.9,1.2,0,0,0.5676,0
2008-07-15T22:00:00Z,2008-07-16T05:46:56Z,-2.435,43.7,0,0,20.6701,0
2008-07-15T23:00:00Z,2008-07-16T06:46:56Z,4.73,206.2,0,0,97.53259999999999,17.319028650158174
2008-07-16T00:00:00Z,2008-07-16T07:46:56Z,14.275,429.95,0.375,0,203.36634999999998,300.1848613575296
2008-07-16T01:00:00Z,2008-07-16T08:46:56Z,17.71,1208.7,0.74,0,571.7151,550.0331406037413
2008-07-16T02:00:00Z,2008-07-16T09:46:56Z,20,1444.95,0.925,0,683.46135,749.8391930610833
2008-07-16T03:00:00Z,2008-07-16T10:46:56Z,21.52,1551.2,1.02,0,733.7176,885.9882005438087
