TIMESTAMP,solar_TIMESTAMP,ta,rh,sw_in,netrad,ws,precip,swc_shallow,swc_deep,ppfd_in,vpd,ext_rad
2007-01-03T23:30:00Z,2007-01-04T00:34:06Z,,,,,,,,,CALCULATED,CALCULATED,CALCULATED
2007-01-04T00:00:00Z,2007-01-04T01:04:06Z,,,,,,,,,CALCULATED,CALCULATED,CALCULATED
2007-01-04T00:30:00Z,2007-01-04T01:34:06Z,,,,,,OUT_WARN,,,CALCULATED,CALCULATED,CALCULATED
2007-01-04T01:00:00Z,2007-01-04T02:04:06Z,,,,,,OUT_WARN,,,CALCULATED,CALCULATED,CALCULATED
2007-01-04T01:30:00Z,2007-01-04T02:34:06Z,,,,,,OUT_WARN,,,CALCULATED,CALCULATED,CALCULATED
2007-01-04T02:00:00Z,2007-01-04T03:04:06Z,,,,,,OUT_WARN,,,CALCULATED,CALCULATED,CALCULATED
2007-01-04T02:30:00Z,2007-01-04T03:34:06Z,,,,,,OUT_WARN,,,CALCULATED,CALCULATED,CALCULATED
2007-01-04T03:00:00Z,2007-01-04T04:04:06Z,,,,,,,,,CALCULATED,CALCULATED,CALCULATED
2007-01-04T03:30:00Z,2007-01-04T04:34:06Z,,,,,,,,,CALCULATED,CALCULATED,CALCULATED
2007-01-04T04:00:00Z,2007-01-04T05:04:06Z,,,,,,,,,CALCULATED,CALCULATED,CALCULATED
2007-01-04T04:30:00Z,2007-01-04T05:34:06Z,,,,,,,,,CALCULATED,CALCULATED,CALCULATED
2007-01-04T05:00:00Z,2007-01-04T06:04:06Z,,,,,,,,,CALCULATED,CALCULATED,CALCULATED
2007-01-04T05:30:00Z,2007-01-04T06:34:06Z,,,,,,,,,CALCULATED,CALCULATED,CALCULATED
2007-01-04T06:00:00Z,2007-01-04T07:04:06Z,,,,,,,,,CALCULATED,CALCULATED,CALCULATED
2007-01-04T06:30:00Z,2007-01-04T07:34:06Z,,,,,,,,,CALCULATED,CALCULATED,CALCULATED
2007-01-04T07:00:00Z,2007-01-04T08:04:06Z,,,,,,,,,CALCULATED,CALCULATED,CALCULATED
2007-01-04T07:30:00Z,2007-01-04T08:34:06Z,,,OUT_WARN,,,,,,CALCULATED,CALCULATED,CALCULATED
2007-01-04T08:00:00Z,2007-01-04T09:04:06Z,,,OUT_WARN,,,,,,CALCULATED,CALCULATED,CALCULATED
2007-01-04T08:30:00Z,2007-01-04T09:34:06Z,,,OUT_WARN,,,OUT_WARN,,,CALCULATED,CALCULATED,CALCULATED
2007-01-04T09:00:00Z,2007-01-04T10:04:06Z,,,OUT_WARN,,,,,,CALCULATED,CALCULATED,CALCULATED
2007-01-04T09:30:00Z,2007-01-04T10:34:06Z,,,OUT_WARN,,,OUT_WARN,,,CALCULATED,CALCULATED,CALCULATED
2007-01-04T10:00:00Z,2007-01-04T11:04:06Z,,,OUT_WARN,,,,,,CALCULATED,CALCULATED,CALCULATED
2007-01-04T10:30:00Z,2007-01-04T11:34:06Z,,,OUT_WARN,,,,,,CALCULATED,CALCULATED,CALCULATED
2007-01-04T11:00:00Z,2007-01-04T12:04:06Z,,,OUT_WARN,,,,,,CALCULATED,CALCULATED,CALCULATED
2007-01-04T11:30:00Z,2007-01-04T12:34:06Z,,,OUT_WARN,,,OUT_WARN,,,CALCULATED,CALCULATED,CALCULATED
2007-01-04T12:00:00Z,2007-01-04T13:04:06Z,,,OUT_WARN,,,,,,CALCULATED,CALCULATED,CALCULATED
2007-01-04T12:30:00Z,2007-01-04T13:34:06Z,,,OUT_WARN,,,,,,CALCULATED,CALCULATED,CALCULATED
2007-01-04T13:00:00Z,2007-01-04T14:04:06Z,,,OUT_WARN,,,,,,CALCULATED,CALCULATED,CALCULATED
2007-01-04T13:30:00Z,2007-01-04T14:34:06Z,,,OUT_WARN,,,,,,CALCULATED,CALCULATED,CALCULATED
2007-01-04T14:00:00Z,2007-01-04T15:04:06Z,,,OUT_WARN,,,,,,CALCULATED,CALCULATED,CALCULATED
2007-01-04T14:30:00Z,2007-01-04T15:34:06Z,,,OUT_WARN,,,,,,CALCULATED,CALCULATED,CALCULATED
2007-01-04T15:00:00Z,2007-01-04T16:04:06Z,,,,,,OUT_WARN,,,CALCULATED,CALCULATED,CALCULATED
2007-01-04T15:30:00Z,2007-01-04T16:34:06Z,,,,,,,,,CALCULATED,CALCULATED,CALCULATED
2007-01-04T16:00:00Z,2007-01-04T17:04:06Z,,,,,,,,,CALCULATED,CALCULATED,CALCULATED
2007-01-04T16:30:00Z,2007-01-04T17:34:06Z,,,,,,,,,CALCULATED,CALCULATED,CALCULATED
2007-01-04T17:00:00Z,2007-01-04T18:04:06Z,,,,,,,,,CALCULATED,CALCULATED,CALCULATED
2007-01-04T17:30:00Z,2007-01-04T18:34:06Z,,,,,,,,,CALCULATED,CALCULATED,CALCULATED
2007-01-04T18:00:00Z,2007-01-04T19:04:06Z,,,,,,,,,CALCULATED,CALCULATED,CALCULATED
2007-01-04T18:30:00Z,2007-01-04T19:34:06Z,,,,,,,,,CALCULATED,CALCULATED,CALCULATED
2007-01-04T19:00:00Z,2007-01-04T20:04:06Z,,,,,,,,,CALCULATED,CALCULATED,CALCULATED
2007-01-04T19:30:00Z,2007-01-04T20:34:06Z,,,,,,,,,CALCULATED,CALCULATED,CALCULATED
2007-01-04T20:00:00Z,2007-01-04T21:04:06Z,,,,,,,,,CALCULATED,CALCULATED,CALCULATED
2007-01-04T20:30:00Z,2007-01-04T21:34:06Z,,,,,,,,,CALCULATED,CALCULATED,CALCULATED
2007-01-04T21:00:00Z,2007-01-04T22:04:06Z,,,,,,,,,CALCULATED,CALCULATED,CALCULATED
2007-01-04T21:30:00Z,2007-01-04T22:34:06Z,,,,,,,,,CALCULATED,CALCULATED,CALCULATED
2007-01-04T22:00:00Z,2007-01-04T23:04:06Z,,,,,,,,,CALCULATED,CALCULATED,CALCULATED
2007-01-04T22:30:00Z,2007-01-04T23:34:06Z,,,,,,,,,CALCULATED,CALCULATED,CALCULATED
2007-01-04T23:00:00Z,2007-01-05T00:03:42Z,,,,,,,,,CALCULATED,CALCULATED,CALCULATED
2007-01-04T23:30:00Z,2007-01-05T00:33:42Z,,,,,,,,,CALCULATED,CALCULATED,CALCULATED
2007-01-05T00:00:00Z,2007-01-05T01:03:42Z,,,,,,,,,CALCULATED,CALCULATED,CALCULATED
2007-01-05T00:30:00Z,2007-01-05T01:33:42Z,,,,,,,,,CALCULATED,CALCULATED,CALCULATED
2007-01-05T01:00:00Z,2007-01-05T02:03:42Z,,,,,,OUT_WARN,,,CALCULATED,CALCULATED,CALCULATED
2007-01-05T01:30:00Z,2007-01-05T02:33:42Z,,,,,,OUT_WARN,,,CALCULATED,CALCULATED,CALCULATED
2007-01-05T02:00:00Z,2007-01-05T03:03:42Z,,,,,,OUT_WARN,,,CALCULATED,CALCULATED,CALCULATED
2007-01-05T02:30:00Z,2007-01-05T03:33:42Z,,,,,,,,,CALCULATED,CALCULATED,CALCULATED
2007-01-05T03:00:00Z,2007-01-05T04:03:42Z,,,,,,,,,CALCULATED,CALCULATED,CALCULATED
2007-01-05T03:30:00Z,2007-01-05T04:33:42Z,,,,,,,,,CALCULATED,CALCULATED,CALCULATED
2007-01-05T04:00:00Z,2007-01-05T05:03:42Z,,,,,,,,,CALCULATED,CALCULATED,CALCULATED
2007-01-05T04:30:00Z,2007-01-05T05:33:42Z,,,,,,,,,CALCULATED,CALCULATED,CALCULATED
2007-01-05T05:00:00Z,2007-01-05T06:03:42Z,,,,,,,,,CALCULATED,CALCULATED,CALCULATED
2007-01-05T05:30:00Z,2007-01-05T06:33:42Z,,,,,,,,,CALCULATED,CALCULATED,CALCULATED
2007-01-05T06:00:00Z,2007-01-05T07:03:42Z,,,,,,,,,CALCULATED,CALCULATED,CALCULATED
2007-01-05T06:30:00Z,2007-01-05T07:33:42Z,,,,,,,,,CALCULATED,CALCULATED,CALCULATED
2007-01-05T07:00:00Z,2007-01-05T08:03:42Z,,,,,,,,,CALCULATED,CALCULATED,CALCULATED
2007-01-05T07:30:00Z,2007-01-05T08:33:42Z,,,,,,,,,CALCULATED,CALCULATED,CALCULATED
2007-01-05T08:00:00Z,2007-01-05T09:03:42Z,,,OUT_WARN,,,,,,CALCULATED,CALCULATED,CALCULATED
2007-01-05T08:30:00Z,2007-01-05T09:33:42Z,,,OUT_WARN,,,,,,CALCULATED,CALCULATED,CALCULATED
2007-01-05T09:00:00Z,2007-01-05T10:03:42Z,,,OUT_WARN,,,,,,CALCULATED,CALCULATED,CALCULATED
2007-01-05T09:30:00Z,2007-01-05T10:33:42Z,,,OUT_WARN,,,,,,CALCULATED,CALCULATED,CALCULATED
2007-01-05T10:00:00Z,2007-01-05T11:03:42Z,,,OUT_WARN,,,,,,CALCULATED,CALCULATED,CALCULATED
2007-01-05T10:30:00Z,2007-01-05T11:33:42Z,,,OUT_WARN,,,,,,CALCULATED,CALCULATED,CALCULATED
2007-01-05T11:00:00Z,2007-01-05T12:03:42Z,,,OUT_WARN,,,,,,CALCULATED,CALCULATED,CALCULATED
2007-01-05T11:30:00Z,2007-01-05T12:33:42Z,,,OUT_WARN,,,,,,CALCULATED,CALCULATED,CALCULATED
2007-01-05T12:00:00Z,2007-01-05T13:03:42Z,,,OUT_WARN,,,,,,CALCULATED,CALCULATED,CALCULATED
2007-01-05T12:30:00Z,2007-01-05T13:33:42Z,,,OUT_WARN,,,,,,CALCULATED,CALCULATED,CALCULATED
2007-01-05T13:00:00Z,2007-01-05T14:03:42Z,,,OUT_WARN,,,,,,CALCULATED,CALCULATED,CALCULATED
2007-01-05T13:30:00Z,2007-01-05T14:33:42Z,,,OUT_WARN,,,,,,CALCULATED,CALCULATED,CALCULATED
