TIMESTAMP,solar_TIMESTAMP,MDG_YOU_SHO_Pal_Js_1,MDG_YOU_SHO_Pal_Js_2,MDG_YOU_SHO_Pal_Js_3,MDG_YOU_SHO_Pal_Js_4
2015-03-06T10:00:00Z,2015-03-06T13:02:27Z,,OUT_WARN,OUT_WARN,OUT_WARN
2015-03-06T10:30:00Z,2015-03-06T13:32:27Z,,OUT_WARN,,
2015-03-06T11:00:00Z,2015-03-06T14:02:27Z,,OUT_WARN,OUT_WARN,OUT_WARN
2015-03-06T11:30:00Z,2015-03-06T14:32:27Z,,OUT_WARN,OUT_WARN,OUT_WARN
2015-03-06T12:00:00Z,2015-03-06T15:02:27Z,,OUT_WARN,OUT_WARN,OUT_WARN
2015-03-06T12:30:00Z,2015-03-06T15:32:27Z,,OUT_WARN,OUT_WARN,OUT_WARN
2015-03-06T13:00:00Z,2015-03-06T16:02:27Z,,OUT_WARN,OUT_WARN,OUT_WARN
2015-03-06T13:30:00Z,2015-03-06T16:32:27Z,,OUT_WARN,OUT_WARN,
2015-03-06T14:00:00Z,2015-03-06T17:02:27Z,,OUT_WARN,,
2015-03-06T14:30:00Z,2015-03-06T17:32:27Z,,,,
2015-03-06T15:00:00Z,2015-03-06T18:02:27Z,,,,
2015-03-06T15:30:00Z,2015-03-06T18:32:27Z,,,,
2015-03-06T16:00:00Z,2015-03-06T19:02:27Z,,,,
2015-03-06T16:30:00Z,2015-03-06T19:32:27Z,,,,
2015-03-06T17:00:00Z,2015-03-06T20:02:27Z,,,,
2015-03-06T17:30:00Z,2015-03-06T20:32:27Z,,,,
2015-03-06T18:00:00Z,2015-03-06T21:02:27Z,,,,
2015-03-06T18:30:00Z,2015-03-06T21:32:27Z,,,,
2015-03-06T19:00:00Z,2015-03-06T22:02:27Z,,,,
2015-03-06T19:30:00Z,2015-03-06T22:32:27Z,,,,
2015-03-06T20:00:00Z,2015-03-06T23:02:27Z,,,,
2015-03-06T20:30:00Z,2015-03-06T23:32:27Z,,,,
2015-03-06T21:00:00Z,2015-03-07T00:02:41Z,,,,
2015-03-06T21:30:00Z,2015-03-07T00:32:41Z,,,,
2015-03-06T22:00:00Z,2015-03-07T01:02:41Z,,,,
2015-03-06T22:30:00Z,2015-03-07T01:32:41Z,,,,
2015-03-06T23:00:00Z,2015-03-07T02:02:41Z,,,,
2015-03-06T23:30:00Z,2015-03-07T02:32:41Z,,,,
2015-03-07T00:00:00Z,2015-03-07T03:02:41Z,,,,
2015-03-07T00:30:00Z,2015-03-07T03:32:41Z,,,,
2015-03-07T01:00:00Z,2015-03-07T04:02:41Z,,,,
2015-03-07T01:30:00Z,2015-03-07T04:32:41Z,,,,
2015-03-07T02:00:00Z,2015-03-07T05:02:41Z,,,,
2015-03-07T02:30:00Z,2015-03-07T05:32:41Z,,,,
2015-03-07T03:00:00Z,2015-03-07T06:02:41Z,,,,
2015-03-07T03:30:00Z,2015-03-07T06:32:41Z,,,,
2015-03-07T04:00:00Z,2015-03-07T07:02:41Z,,,,
2015-03-07T04:30:00Z,2015-03-07T07:32:41Z,,,,
2015-03-07T05:00:00Z,2015-03-07T08:02:41Z,,,,
2015-03-07T05:30:00Z,2015-03-07T08:32:41Z,,,,
2015-03-07T06:00:00Z,2015-03-07T09:02:41Z,,,,
2015-03-07T06:30:00Z,2015-03-07T09:32:41Z,,,,
2015-03-07T07:00:00Z,2015-03-07T10:02:41Z,,,,
2015-03-07T07:30:00Z,2015-03-07T10:32:41Z,,,,
2015-03-07T08:00:00Z,2015-03-07T11:02:41Z,,,,
2015-03-07T08:30:00Z,2015-03-07T11:32:41Z,,,,
2015-03-07T09:00:00Z,2015-03-07T12:02:41Z,,,,
2015-03-07T09:30:00Z,2015-03-07T12:32:41Z,,,,
2015-03-07T10:00:00Z,2015-03-07T13:02:41Z,,,,
2015-03-07T10:30:00Z,2015-03-07T13:32:41Z,,,,
2015-03-07T11:00:00Z,2015-03-07T14:02:41Z,,,,
2015-03-07T11:30:00Z,2015-03-07T14:32:41Z,,,,
2015-03-07T12:00:00Z,2015-03-07T15:02:41Z,,,,
2015-03-07T12:30:00Z,2015-03-07T15:32:41Z,,,,
2015-03-07T13:00:00Z,2015-03-07T16:02:41Z,,,,
2015-03-07T13:30:00Z,2015-03-07T16:32:41Z,,,,
2015-03-07T14:00:00Z,2015-03-07T17:02:41Z,,,,
2015-03-07T14:30:00Z,2015-03-07T17:32:41Z,,,,
2015-03-07T15:00:00Z,2015-03-07T18:02:41Z,,,,
