TIMESTAMP,solar_TIMESTAMP,RUS_CHE_LOW_Lca_Jt_1,RUS_CHE_LOW_Lca_Jt_2,RUS_CHE_LOW_Lca_Jt_3,RUS_CHE_LOW_Lca_Jt_4,RUS_CHE_LOW_Lca_Jt_5,RUS_CHE_LOW_Lca_Jt_6,RUS_CHE_LOW_Lca_Jt_7,RUS_CHE_LOW_Lca_Jt_8,RUS_CHE_LOW_Lca_Jt_9,RUS_CHE_LOW_Lca_Jt_10,RUS_CHE_LOW_Lca_Jt_11,RUS_CHE_LOW_Lca_Jt_12
2016-07-03T22:00:00Z,2016-07-04T08:41:20Z,,,NA_PRESENT,,,,,,NA_PRESENT,,,
2016-07-03T22:30:00Z,2016-07-04T09:11:20Z,,,NA_PRESENT,,,,,,NA_PRESENT,,,
2016-07-03T23:00:00Z,2016-07-04T09:41:20Z,,,NA_PRESENT,,,NA_PRESENT,,,NA_PRESENT,,,
2016-07-03T23:30:00Z,2016-07-04T10:11:20Z,,,NA_PRESENT,,,,,,NA_PRESENT,,,
2016-07-04T00:00:00Z,2016-07-04T10:41:20Z,,,NA_PRESENT,,NA_PRESENT,,,,NA_PRESENT,,,
2016-07-04T00:30:00Z,2016-07-04T11:11:20Z,,,NA_PRESENT,,NA_PRESENT,NA_PRESENT,,,NA_PRESENT,NA_PRESENT,,
2016-07-04T01:00:00Z,2016-07-04T11:41:20Z,,,NA_PRESENT,,NA_PRESENT,NA_PRESENT,,NA_PRESENT,NA_PRESENT,NA_PRESENT,,
2016-07-04T01:30:00Z,2016-07-04T12:11:20Z,,NA_PRESENT,NA_PRESENT,,NA_PRESENT,NA_PRESENT,,NA_PRESENT,,NA_PRESENT,,
2016-07-04T02:00:00Z,2016-07-04T12:41:20Z,,NA_PRESENT,NA_PRESENT,,,NA_PRESENT,,NA_PRESENT,,NA_PRESENT,,
2016-07-04T02:30:00Z,2016-07-04T13:11:20Z,,NA_PRESENT,NA_PRESENT,,,NA_PRESENT,,NA_PRESENT,,NA_PRESENT,,
2016-07-04T03:00:00Z,2016-07-04T13:41:20Z,,NA_PRESENT,NA_PRESENT,,,NA_PRESENT,,NA_PRESENT,,NA_PRESENT,,
2016-07-04T03:30:00Z,2016-07-04T14:11:20Z,,NA_PRESENT,NA_PRESENT,,NA_PRESENT,NA_PRESENT,,NA_PRESENT,,NA_PRESENT,,
2016-07-04T04:00:00Z,2016-07-04T14:41:20Z,,NA_PRESENT,NA_PRESENT,,NA_PRESENT,NA_PRESENT,,,,NA_PRESENT,,
2016-07-04T04:30:00Z,2016-07-04T15:11:20Z,,NA_PRESENT,NA_PRESENT,,NA_PRESENT,NA_PRESENT,,,,NA_PRESENT,,
2016-07-04T05:00:00Z,2016-07-04T15:41:20Z,,,NA_PRESENT,,,NA_PRESENT,,,,,,
2016-07-04T05:30:00Z,2016-07-04T16:11:20Z,,,NA_PRESENT,,,NA_PRESENT,,,,,,
2016-07-04T06:00:00Z,2016-07-04T16:41:20Z,,,NA_PRESENT,,,NA_PRESENT,,,,,,
2016-07-04T06:30:00Z,2016-07-04T17:11:20Z,,NA_PRESENT,NA_PRESENT,,,NA_PRESENT,,,NA_PRESENT,,,
2016-07-04T07:00:00Z,2016-07-04T17:41:20Z,,NA_PRESENT,NA_PRESENT,,,,,,,,,
2016-07-04T07:30:00Z,2016-07-04T18:11:20Z,,NA_PRESENT,NA_PRESENT,,,,,,,,,
2016-07-04T08:00:00Z,2016-07-04T18:41:20Z,NA_PRESENT,,,,,,,NA_PRESENT,,,,
2016-07-04T08:30:00Z,2016-07-04T19:11:20Z,,,NA_PRESENT,,,,,NA_PRESENT,,,,
2016-07-04T09:00:00Z,2016-07-04T19:41:20Z,,,NA_PRESENT,,,,,,,NA_PRESENT,NA_PRESENT,
2016-07-04T09:30:00Z,2016-07-04T20:11:20Z,,,NA_PRESENT,,,,,,,NA_PRESENT,NA_PRESENT,
2016-07-04T10:00:00Z,2016-07-04T20:41:20Z,,,,,,,,,,NA_PRESENT,NA_PRESENT,
2016-07-04T10:30:00Z,2016-07-04T21:11:20Z,,,,,,,,,,,NA_PRESENT,
2016-07-04T11:00:00Z,2016-07-04T21:41:20Z,,,,,,,,,,,NA_PRESENT,NA_PRESENT
2016-07-04T11:30:00Z,2016-07-04T22:11:20Z,NA_PRESENT,,,,,,,,,,NA_PRESENT,NA_PRESENT
2016-07-04T12:00:00Z,2016-07-04T22:41:20Z,,,,,,,,,,,NA_PRESENT,NA_PRESENT
