TIMESTAMP,solar_TIMESTAMP,AUS_CAN_ST3_ACA_Ame_Js_1,AUS_CAN_ST3_ACA_Ame_Js_2,AUS_CAN_ST3_ACA_Ame_Js_3,AUS_CAN_ST3_ACA_Ame_Js_4,AUS_CAN_ST3_ACA_Ame_Js_5,AUS_CAN_ST3_ACA_Ame_Js_6,AUS_CAN_ST3_ACA_Ame_Js_7,AUS_CAN_ST3_ACA_Ame_Js_8,AUS_CAN_ST3_ACA_Ame_Js_9,AUS_CAN_ST3_ACA_Ame_Js_10,AUS_CAN_ST3_ACA_Ame_Js_11,AUS_CAN_ST3_ACA_Ame_Js_12,AUS_CAN_ST3_ACA_Ame_Js_13,AUS_CAN_ST3_ACA_Ame_Js_14,AUS_CAN_ST3_ACA_Ame_Js_15,AUS_CAN_ST3_ACA_Ame_Js_16
2006-11-14T17:00:00Z,2006-11-15T03:10:52Z,NA,NA,NA,NA,1.93,1.27,1.8,1.98,NA,NA,NA,NA,NA,NA,NA,NA
2006-11-14T17:30:00Z,2006-11-15T03:40:52Z,NA,NA,NA,NA,2.03,1.72,2.2,1.88,NA,NA,NA,NA,NA,NA,NA,NA
2006-11-14T18:00:00Z,2006-11-15T04:10:52Z,NA,NA,NA,NA,2.12,2.21,1.94,1.41,NA,NA,NA,NA,NA,NA,NA,NA
2006-11-14T18:30:00Z,2006-11-15T04:40:52Z,NA,NA,NA,NA,1.74,2.19,1.7,2.01,NA,NA,NA,NA,NA,NA,NA,NA
2006-11-14T19:00:00Z,2006-11-15T05:10:52Z,NA,NA,NA,NA,1.14,1.99,2.05,1.29,NA,NA,NA,NA,NA,NA,NA,NA
2006-11-14T19:30:00Z,2006-11-15T05:40:52Z,NA,NA,NA,NA,2.51,1.72,2.05,1.74,NA,NA,NA,NA,NA,NA,NA,NA
2006-11-14T20:00:00Z,2006-11-15T06:10:52Z,NA,NA,NA,NA,2.13,1.15,3.1,2.13,NA,NA,NA,NA,NA,NA,NA,NA
2006-11-14T20:30:00Z,2006-11-15T06:40:52Z,NA,NA,NA,NA,2.21,2.65,1.33,2.06,NA,NA,NA,NA,NA,NA,NA,NA
2006-11-14T21:00:00Z,2006-11-15T07:10:52Z,NA,NA,NA,NA,2.48,2.76,1.5,1.81,NA,NA,NA,NA,NA,NA,NA,NA
2006-11-14T21:30:00Z,2006-11-15T07:40:52Z,NA,NA,NA,NA,1.94,1.17,1.16,1.58,NA,NA,NA,NA,NA,NA,NA,NA
2006-11-14T22:00:00Z,2006-11-15T08:10:52Z,NA,NA,NA,NA,1.49,1.17,2.42,1.6,NA,NA,NA,NA,NA,NA,NA,NA
2006-11-14T22:30:00Z,2006-11-15T08:40:52Z,NA,NA,NA,NA,1.13,1.27,2.33,2.05,NA,NA,NA,NA,NA,NA,NA,NA
2006-11-14T23:00:00Z,2006-11-15T09:10:52Z,NA,NA,NA,NA,2.48,2.12,2.99,2.41,NA,NA,NA,NA,NA,NA,NA,NA
2006-11-14T23:30:00Z,2006-11-15T09:40:52Z,NA,NA,NA,NA,1.45,1.39,2.09,2.33,NA,NA,NA,NA,NA,NA,NA,NA
2006-11-15T00:00:00Z,2006-11-15T10:10:52Z,NA,NA,NA,NA,1.1,1.33,4.7,3.13,NA,NA,NA,NA,NA,NA,NA,NA
2006-11-15T00:30:00Z,2006-11-15T10:40:52Z,NA,NA,NA,NA,1.84,1.18,4.88,1.93,NA,NA,NA,NA,NA,NA,NA,NA
2006-11-15T01:00:00Z,2006-11-15T11:10:52Z,NA,NA,NA,NA,1.98,1.48,3.29,3.01,NA,NA,NA,NA,NA,NA,NA,NA
2006-11-15T01:30:00Z,2006-11-15T11:40:52Z,NA,NA,NA,NA,3.67,2.28,4.25,2.96,NA,NA,NA,NA,NA,NA,NA,NA
2006-11-15T02:00:00Z,2006-11-15T12:10:52Z,NA,NA,NA,NA,6.6,1.77,6.64,3.37,NA,NA,NA,NA,NA,NA,NA,NA
2006-11-15T02:30:00Z,2006-11-15T12:40:52Z,NA,NA,NA,NA,7.72,3.69,7.05,3.27,NA,NA,NA,NA,NA,NA,NA,NA
2006-11-15T03:00:00Z,2006-11-15T13:10:52Z,NA,NA,NA,NA,2.01,1.79,7.62,3.08,NA,NA,NA,NA,NA,NA,NA,NA
2006-11-15T03:30:00Z,2006-11-15T13:40:52Z,NA,NA,NA,NA,5.36,3,6.43,3.11,NA,NA,NA,NA,NA,NA,NA,NA
2006-11-15T04:00:00Z,2006-11-15T14:10:52Z,NA,NA,NA,NA,6.51,4.24,6.5,2.99,NA,NA,NA,NA,NA,NA,NA,NA
2006-11-15T04:30:00Z,2006-11-15T14:40:52Z,NA,NA,NA,NA,5.9,4.15,5.3,3.38,NA,NA,NA,NA,NA,NA,NA,NA
2006-11-15T05:00:00Z,2006-11-15T15:10:52Z,NA,NA,NA,NA,6.41,3.86,5.73,2.33,NA,NA,NA,NA,NA,NA,NA,NA
2006-11-15T05:30:00Z,2006-11-15T15:40:52Z,NA,NA,NA,NA,6,3.52,6.7,2.8,NA,NA,NA,NA,NA,NA,NA,NA
2006-11-15T06:00:00Z,2006-11-15T16:10:52Z,NA,NA,NA,NA,6.08,3.96,4.47,3.11,NA,NA,NA,NA,NA,NA,NA,NA
2006-11-15T06:30:00Z,2006-11-15T16:40:52Z,NA,NA,NA,NA,4,2.91,4.85,2.45,NA,NA,NA,NA,NA,NA,NA,NA
2006-11-15T07:00:00Z,2006-11-15T17:10:52Z,NA,NA,NA,NA,3.68,3.3,5.1,3.94,NA,NA,NA,NA,NA,NA,NA,NA
2006-11-15T07:30:00Z,2006-11-15T17:40:52Z,NA,NA,NA,NA,5.4,3.87,4.38,2.66,NA,NA,NA,NA,NA,NA,NA,NA
2006-11-15T08:00:00Z,2006-11-15T18:10:52Z,NA,NA,NA,NA,6.44,3.18,4.03,2.76,NA,NA,NA,NA,NA,NA,NA,NA
2006-11-15T08:30:00Z,2006-11-15T18:40:52Z,NA,NA,NA,NA,3.72,2.89,4.34,3.02,NA,NA,NA,NA,NA,NA,NA,NA
2006-11-15T09:00:00Z,2006-11-15T19:10:52Z,NA,NA,NA,NA,3.67,3.3,2.24,2.49,NA,NA,NA,NA,NA,NA,NA,NA
2006-11-15T09:30:00Z,2006-11-15T19:40:52Z,NA,NA,NA,NA,4.62,3.26,2.84,2.26,NA,NA,NA,NA,NA,NA,NA,NA
2006-11-15T10:00:00Z,2006-11-15T20:10:52Z,NA,NA,NA,NA,3.2,3.15,2.66,2.21,NA,NA,NA,NA,NA,NA,NA,NA
2006-11-15T10:30:00Z,2006-11-15T20:40:52Z,NA,NA,NA,NA,3.5,3.67,3.23,2.05,NA,NA,NA,NA,NA,NA,NA,NA
2006-11-15T11:00:00Z,2006-11-15T21:10:52Z,NA,NA,NA,NA,3.42,2.77,2.8,1.77,NA,NA,NA,NA,NA,NA,NA,NA
2006-11-15T11:30:00Z,2006-11-15T21:40:52Z,NA,NA,NA,NA,2.63,2.76,2.35,2.27,NA,NA,NA,NA,NA,NA,NA,NA
2006-11-15T12:00:00Z,2006-11-15T22:10:52Z,NA,NA,NA,NA,1.08,2.22,2.33,2.26,NA,NA,NA,NA,NA,NA,NA,NA
2006-11-15T12:30:00Z,2006-11-15T22:40:52Z,NA,NA,NA,NA,1.5,1.69,2.76,1.68,NA,NA,NA,NA,NA,NA,NA,NA
2006-11-15T13:00:00Z,2006-11-15T23:10:52Z,NA,NA,NA,NA,2.02,2.25,1.58,2.66,NA,NA,NA,NA,NA,NA,NA,NA
2006-11-15T13:30:00Z,2006-11-15T23:40:52Z,NA,NA,NA,NA,2.53,2.31,1.82,1.45,NA,NA,NA,NA,NA,NA,NA,NA
2006-11-15T14:00:00Z,2006-11-16T00:10:52Z,NA,NA,NA,NA,2.19,1.15,1.89,1.87,NA,NA,NA,NA,NA,NA,NA,NA
2006-11-15T14:30:00Z,2006-11-16T00:40:38Z,NA,NA,NA,NA,2.42,1.15,1.46,1.38,NA,NA,NA,NA,NA,NA,NA,NA
2006-11-15T15:00:00Z,2006-11-16T01:10:38Z,NA,NA,NA,NA,1.86,1.79,2.04,1.35,NA,NA,NA,NA,NA,NA,NA,NA
2006-11-15T15:30:00Z,2006-11-16T01:40:38Z,NA,NA,NA,NA,2,2.25,1.95,1.34,NA,NA,NA,NA,NA,NA,NA,NA
2006-11-15T16:00:00Z,2006-11-16T02:10:38Z,NA,NA,NA,NA,2.54,2.59,1.91,1.4,NA,NA,NA,NA,NA,NA,NA,NA
2006-11-15T16:30:00Z,2006-11-16T02:40:38Z,NA,NA,NA,NA,1.78,1.15,2.5,1.68,NA,NA,NA,NA,NA,NA,NA,NA
2006-11-15T17:00:00Z,2006-11-16T03:10:38Z,NA,NA,NA,NA,1.85,1.25,1.24,1.79,NA,NA,NA,NA,NA,NA,NA,NA
2006-11-15T17:30:00Z,2006-11-16T03:40:38Z,NA,NA,NA,NA,1.12,1.39,1.64,1.19,NA,NA,NA,NA,NA,NA,NA,NA
2006-11-15T18:00:00Z,2006-11-16T04:10:38Z,NA,NA,NA,NA,2.16,1.15,1.35,1.2,NA,NA,NA,NA,NA,NA,NA,NA
2006-11-15T18:30:00Z,2006-11-16T04:40:38Z,NA,NA,NA,NA,1.06,1.5,1.41,1.46,NA,NA,NA,NA,NA,NA,NA,NA
2006-11-15T19:00:00Z,2006-11-16T05:10:38Z,NA,NA,NA,NA,1.79,1.57,2.33,1.27,NA,NA,NA,NA,NA,NA,NA,NA
2006-11-15T19:30:00Z,2006-11-16T05:40:38Z,NA,NA,NA,NA,1.32,1.21,1.47,1.22,NA,NA,NA,NA,NA,NA,NA,NA
2006-11-15T20:00:00Z,2006-11-16T06:10:38Z,NA,NA,NA,NA,2.08,2.32,1.63,1.19,NA,NA,NA,NA,NA,NA,NA,NA
2006-11-15T20:30:00Z,2006-11-16T06:40:38Z,NA,NA,NA,NA,1.1,1.22,2.56,1.43,NA,NA,NA,NA,NA,NA,NA,NA
2006-11-15T21:00:00Z,2006-11-16T07:10:38Z,NA,NA,NA,NA,1.65,2.41,3.34,1.23,NA,NA,NA,NA,NA,NA,NA,NA
2006-11-15T21:30:00Z,2006-11-16T07:40:38Z,NA,NA,NA,NA,1.9,2.36,2.15,1.51,NA,NA,NA,NA,NA,NA,NA,NA
2006-11-15T22:00:00Z,2006-11-16T08:10:38Z,NA,NA,NA,NA,2.11,2.37,2.02,1.23,NA,NA,NA,NA,NA,NA,NA,NA
2006-11-15T22:30:00Z,2006-11-16T08:40:38Z,NA,NA,NA,NA,1.92,2.44,1.61,2,NA,NA,NA,NA,NA,NA,NA,NA
2006-11-15T23:00:00Z,2006-11-16T09:10:38Z,NA,NA,NA,NA,1.52,2.09,3.94,2.3,NA,NA,NA,NA,NA,NA,NA,NA
2006-11-15T23:30:00Z,2006-11-16T09:40:38Z,NA,NA,NA,NA,1.67,1.2,4.83,2.76,NA,NA,NA,NA,NA,NA,NA,NA
2006-11-16T00:00:00Z,2006-11-16T10:10:38Z,NA,NA,NA,NA,1.44,1.65,5.29,3.18,NA,NA,NA,NA,NA,NA,NA,NA
2006-11-16T00:30:00Z,2006-11-16T10:40:38Z,NA,NA,NA,NA,1.49,1.53,4.81,3.07,NA,NA,NA,NA,NA,NA,NA,NA
2006-11-16T01:00:00Z,2006-11-16T11:10:38Z,NA,NA,NA,NA,1.48,1.33,5.18,3.12,NA,NA,NA,NA,NA,NA,NA,NA
2006-11-16T01:30:00Z,2006-11-16T11:40:38Z,NA,NA,NA,NA,2.79,2.23,8.01,3.42,NA,NA,NA,NA,NA,NA,NA,NA
2006-11-16T02:00:00Z,2006-11-16T12:10:38Z,NA,NA,NA,NA,4.57,2.59,7.72,3.41,NA,NA,NA,NA,NA,NA,NA,NA
2006-11-16T02:30:00Z,2006-11-16T12:40:38Z,NA,NA,NA,NA,7.23,3.09,7.91,3.47,NA,NA,NA,NA,NA,NA,NA,NA
2006-11-16T03:00:00Z,2006-11-16T13:10:38Z,NA,NA,NA,NA,6.89,3.83,7.79,3.18,NA,NA,NA,NA,NA,NA,NA,NA
2006-11-16T03:30:00Z,2006-11-16T13:40:38Z,NA,NA,NA,NA,5.93,4.31,7.65,3.46,NA,NA,NA,NA,NA,NA,NA,NA
2006-11-16T04:00:00Z,2006-11-16T14:10:38Z,NA,NA,NA,NA,7.2,4.02,5.93,3.74,NA,NA,NA,NA,NA,NA,NA,NA
2006-11-16T04:30:00Z,2006-11-16T14:40:38Z,NA,NA,NA,NA,8.66,3.91,8.99,3.9,NA,NA,NA,NA,NA,NA,NA,NA
2006-11-16T05:00:00Z,2006-11-16T15:10:38Z,NA,NA,NA,NA,6.13,3.56,5.97,2.82,NA,NA,NA,NA,NA,NA,NA,NA
2006-11-16T05:30:00Z,2006-11-16T15:40:38Z,NA,NA,NA,NA,6.63,4.26,6.94,3.28,NA,NA,NA,NA,NA,NA,NA,NA
2006-11-16T06:00:00Z,2006-11-16T16:10:38Z,NA,NA,NA,NA,6.36,4.38,6.16,2.78,NA,NA,NA,NA,NA,NA,NA,NA
2006-11-16T06:30:00Z,2006-11-16T16:40:38Z,NA,NA,NA,NA,7.43,4.28,5.67,2.99,NA,NA,NA,NA,NA,NA,NA,NA
2006-11-16T07:00:00Z,2006-11-16T17:10:38Z,NA,NA,NA,NA,6.53,4.02,5.79,3.31,NA,NA,NA,NA,NA,NA,NA,NA
2006-11-16T07:30:00Z,2006-11-16T17:40:38Z,NA,NA,NA,NA,6.69,4.24,6.12,3.22,NA,NA,NA,NA,NA,NA,NA,NA
2006-11-16T08:00:00Z,2006-11-16T18:10:38Z,NA,NA,NA,NA,6.12,4.04,5.41,3.11,NA,NA,NA,NA,NA,NA,NA,NA
2006-11-16T08:30:00Z,2006-11-16T18:40:38Z,NA,NA,NA,NA,6.88,3.52,4.89,2.94,NA,NA,NA,NA,NA,NA,NA,NA
2006-11-16T09:00:00Z,2006-11-16T19:10:38Z,NA,NA,NA,NA,5.82,3.45,3.4,2.97,NA,NA,NA,NA,NA,NA,NA,NA
2006-11-16T09:30:00Z,2006-11-16T19:40:38Z,NA,NA,NA,NA,6.08,3.39,3.71,2.35,NA,NA,NA,NA,NA,NA,NA,NA
2006-11-16T10:00:00Z,2006-11-16T20:10:38Z,NA,NA,NA,NA,4.99,3.75,3.12,2.34,NA,NA,NA,NA,NA,NA,NA,NA
2006-11-16T10:30:00Z,2006-11-16T20:40:38Z,NA,NA,NA,NA,4.96,3.86,3.25,1.79,NA,NA,NA,NA,NA,NA,NA,NA
2006-11-16T11:00:00Z,2006-11-16T21:10:38Z,NA,NA,NA,NA,4.13,3.46,2.12,2.08,NA,NA,NA,NA,NA,NA,NA,NA
2006-11-16T11:30:00Z,2006-11-16T21:40:38Z,NA,NA,NA,NA,2.75,3.18,3.02,2.17,NA,NA,NA,NA,NA,NA,NA,NA
2006-11-16T12:00:00Z,2006-11-16T22:10:38Z,NA,NA,NA,NA,2.74,2.76,2.53,1.66,NA,NA,NA,NA,NA,NA,NA,NA
2006-11-16T12:30:00Z,2006-11-16T22:40:38Z,NA,NA,NA,NA,2.69,2.78,2.24,2.17,NA,NA,NA,NA,NA,NA,NA,NA
2006-11-16T13:00:00Z,2006-11-16T23:10:38Z,NA,NA,NA,NA,2.36,2.88,2.61,1.91,NA,NA,NA,NA,NA,NA,NA,NA
2006-11-16T13:30:00Z,2006-11-16T23:40:38Z,NA,NA,NA,NA,2.22,2.18,2,2.15,NA,NA,NA,NA,NA,NA,NA,NA
2006-11-16T14:00:00Z,2006-11-17T00:10:38Z,NA,NA,NA,NA,1.61,2.41,2.13,2.46,NA,NA,NA,NA,NA,NA,NA,NA
2006-11-16T14:30:00Z,2006-11-17T00:40:23Z,NA,NA,NA,NA,2.42,1.32,2.68,1.81,NA,NA,NA,NA,NA,NA,NA,NA
2006-11-16T15:00:00Z,2006-11-17T01:10:23Z,NA,NA,NA,NA,2.67,1.17,2.44,2.07,NA,NA,NA,NA,NA,NA,NA,NA
2006-11-16T15:30:00Z,2006-11-17T01:40:23Z,NA,NA,NA,NA,2,1.34,2.1,1.72,NA,NA,NA,NA,NA,NA,NA,NA
2006-11-16T16:00:00Z,2006-11-17T02:10:23Z,NA,NA,NA,NA,1.98,1.54,2.18,1.84,NA,NA,NA,NA,NA,NA,NA,NA
2006-11-16T16:30:00Z,2006-11-17T02:40:23Z,NA,NA,NA,NA,1.52,2.04,2.31,1.5,NA,NA,NA,NA,NA,NA,NA,NA
2006-11-16T17:00:00Z,2006-11-17T03:10:23Z,NA,NA,NA,NA,1.77,1.87,2.28,1.57,NA,NA,NA,NA,NA,NA,NA,NA
2006-11-16T17:30:00Z,2006-11-17T03:40:23Z,NA,NA,NA,NA,2.64,2.04,2.19,1.77,NA,NA,NA,NA,NA,NA,NA,NA
2006-11-16T18:00:00Z,2006-11-17T04:10:23Z,NA,NA,NA,NA,2.29,1.39,2.28,1.93,NA,NA,NA,NA,NA,NA,NA,NA
2006-11-16T18:30:00Z,2006-11-17T04:40:23Z,NA,NA,NA,NA,2.42,1.2,1.43,2.25,NA,NA,NA,NA,NA,NA,NA,NA
2006-11-16T19:00:00Z,2006-11-17T05:10:23Z,NA,NA,NA,NA,1.32,2.35,1.56,1.83,NA,NA,NA,NA,NA,NA,NA,NA
2006-11-16T19:30:00Z,2006-11-17T05:40:23Z,NA,NA,NA,NA,2.19,1.6,1.87,2.14,NA,NA,NA,NA,NA,NA,NA,NA
2006-11-16T20:00:00Z,2006-11-17T06:10:23Z,NA,NA,NA,NA,2.12,1.15,1.24,1.8,NA,NA,NA,NA,NA,NA,NA,NA
2006-11-16T20:30:00Z,2006-11-17T06:40:23Z,NA,NA,NA,NA,2.44,1.15,1.56,1.9,NA,NA,NA,NA,NA,NA,NA,NA
2006-11-16T21:00:00Z,2006-11-17T07:10:23Z,NA,NA,NA,NA,1.1,2.56,2.64,1.61,NA,NA,NA,NA,NA,NA,NA,NA
2006-11-16T21:30:00Z,2006-11-17T07:40:23Z,NA,NA,NA,NA,2.19,1.88,2.23,2.21,NA,NA,NA,NA,NA,NA,NA,NA
2006-11-16T22:00:00Z,2006-11-17T08:10:23Z,NA,NA,NA,NA,1.84,2.47,4.29,2.95,NA,NA,NA,NA,NA,NA,NA,NA
2006-11-16T22:30:00Z,2006-11-17T08:40:23Z,NA,NA,NA,NA,1.73,1.57,6.49,3.28,NA,NA,NA,NA,NA,NA,NA,NA
2006-11-16T23:00:00Z,2006-11-17T09:10:23Z,NA,NA,NA,NA,1.58,2.46,7.25,3.32,NA,NA,NA,NA,NA,NA,NA,NA
2006-11-16T23:30:00Z,2006-11-17T09:40:23Z,NA,NA,NA,NA,1.92,1.72,7.98,3.6,NA,NA,NA,NA,NA,NA,NA,NA
2006-11-17T00:00:00Z,2006-11-17T10:10:23Z,NA,NA,NA,NA,2.93,1.44,8.85,3.5,NA,NA,NA,NA,NA,NA,NA,NA
2006-11-17T00:30:00Z,2006-11-17T10:40:23Z,NA,NA,NA,NA,5.01,2.17,8.13,3.82,NA,NA,NA,NA,NA,NA,NA,NA
2006-11-17T01:00:00Z,2006-11-17T11:10:23Z,NA,NA,NA,NA,3.57,3.59,8.71,4.04,NA,NA,NA,NA,NA,NA,NA,NA
2006-11-17T01:30:00Z,2006-11-17T11:40:23Z,NA,NA,NA,NA,5.39,3.53,10.27,3.87,NA,NA,NA,NA,NA,NA,NA,NA
2006-11-17T02:00:00Z,2006-11-17T12:10:23Z,NA,NA,NA,NA,7.9,3.64,9.29,4.19,NA,NA,NA,NA,NA,NA,NA,NA
2006-11-17T02:30:00Z,2006-11-17T12:40:23Z,NA,NA,NA,NA,9.18,3.92,8.6,3.76,NA,NA,NA,NA,NA,NA,NA,NA
2006-11-17T03:00:00Z,2006-11-17T13:10:23Z,NA,NA,NA,NA,8.56,4.3,8.85,3.45,NA,NA,NA,NA,NA,NA,NA,NA
2006-11-17T03:30:00Z,2006-11-17T13:40:23Z,NA,NA,NA,NA,9.08,4.47,8.56,3.49,NA,NA,NA,NA,NA,NA,NA,NA
2006-11-17T04:00:00Z,2006-11-17T14:10:23Z,NA,NA,NA,NA,9.64,4.38,8.56,3.54,NA,NA,NA,NA,NA,NA,NA,NA
2006-11-17T04:30:00Z,2006-11-17T14:40:23Z,NA,NA,NA,NA,10.79,4.26,7.73,3.74,NA,NA,NA,NA,NA,NA,NA,NA
2006-11-17T05:00:00Z,2006-11-17T15:10:23Z,NA,NA,NA,NA,10.05,4.32,8.8,3.49,NA,NA,NA,NA,NA,NA,NA,NA
2006-11-17T05:30:00Z,2006-11-17T15:40:23Z,NA,NA,NA,NA,9.54,4.67,7.45,3.18,NA,NA,NA,NA,NA,NA,NA,NA
2006-11-17T06:00:00Z,2006-11-17T16:10:23Z,NA,NA,NA,NA,10.03,4.31,7.12,3.34,NA,NA,NA,NA,NA,NA,NA,NA
2006-11-17T06:30:00Z,2006-11-17T16:40:23Z,NA,NA,NA,NA,11.32,4.39,6.41,3.29,NA,NA,NA,NA,NA,NA,NA,NA
2006-11-17T07:00:00Z,2006-11-17T17:10:23Z,NA,NA,NA,NA,10.05,4.09,6.05,3.15,NA,NA,NA,NA,NA,NA,NA,NA
2006-11-17T07:30:00Z,2006-11-17T17:40:23Z,NA,NA,NA,NA,9.81,4.35,6.5,3.25,NA,NA,NA,NA,NA,NA,NA,NA
2006-11-17T08:00:00Z,2006-11-17T18:10:23Z,NA,NA,NA,NA,9.73,4.19,5.8,3.62,NA,NA,NA,NA,NA,NA,NA,NA
2006-11-17T08:30:00Z,2006-11-17T18:40:23Z,NA,NA,NA,NA,8.31,4.1,5.13,3.44,NA,NA,NA,NA,NA,NA,NA,NA
2006-11-17T09:00:00Z,2006-11-17T19:10:23Z,NA,NA,NA,NA,8.73,4.32,3.44,2.94,NA,NA,NA,NA,NA,NA,NA,NA
2006-11-17T09:30:00Z,2006-11-17T19:40:23Z,NA,NA,NA,NA,7.39,3.71,2.77,2.73,NA,NA,NA,NA,NA,NA,NA,NA
2006-11-17T10:00:00Z,2006-11-17T20:10:23Z,NA,NA,NA,NA,6.64,3.92,2.79,1.86,NA,NA,NA,NA,NA,NA,NA,NA
2006-11-17T10:30:00Z,2006-11-17T20:40:23Z,NA,NA,NA,NA,6.02,4.59,2.6,1.77,NA,NA,NA,NA,NA,NA,NA,NA
2006-11-17T11:00:00Z,2006-11-17T21:10:23Z,NA,NA,NA,NA,5.39,3.43,2.45,2.39,NA,NA,NA,NA,NA,NA,NA,NA
2006-11-17T11:30:00Z,2006-11-17T21:40:23Z,NA,NA,NA,NA,2.91,2.6,2.75,1.95,NA,NA,NA,NA,NA,NA,NA,NA
2006-11-17T12:00:00Z,2006-11-17T22:10:23Z,NA,NA,NA,NA,3.23,3.29,2.5,2.13,NA,NA,NA,NA,NA,NA,NA,NA
2006-11-17T12:30:00Z,2006-11-17T22:40:23Z,NA,NA,NA,NA,2.91,2.99,1.85,2.16,NA,NA,NA,NA,NA,NA,NA,NA
2006-11-17T13:00:00Z,2006-11-17T23:10:23Z,NA,NA,NA,NA,2.49,2.61,2.28,2,NA,NA,NA,NA,NA,NA,NA,NA
2006-11-17T13:30:00Z,2006-11-17T23:40:23Z,NA,NA,NA,NA,1.96,3.01,2.19,1.93,NA,NA,NA,NA,NA,NA,NA,NA
2006-11-17T14:00:00Z,2006-11-18T00:10:23Z,NA,NA,NA,NA,2.46,2.34,2.19,2.17,NA,NA,NA,NA,NA,NA,NA,NA
2006-11-17T14:30:00Z,2006-11-18T00:40:08Z,NA,NA,NA,NA,1.14,1.57,2.18,1.75,NA,NA,NA,NA,NA,NA,NA,NA
2006-11-17T15:00:00Z,2006-11-18T01:10:08Z,NA,NA,NA,NA,2.23,1.46,1.84,2.31,NA,NA,NA,NA,NA,NA,NA,NA
2006-11-17T15:30:00Z,2006-11-18T01:40:08Z,NA,NA,NA,NA,2.57,1.36,1.31,1.89,NA,NA,NA,NA,NA,NA,NA,NA
2006-11-17T16:00:00Z,2006-11-18T02:10:08Z,NA,NA,NA,NA,2.1,1.84,2.38,1.75,NA,NA,NA,NA,NA,NA,NA,NA
2006-11-17T16:30:00Z,2006-11-18T02:40:08Z,NA,NA,NA,NA,2.52,1.33,1.58,1.93,NA,NA,NA,NA,NA,NA,NA,NA
2006-11-17T17:00:00Z,2006-11-18T03:10:08Z,NA,NA,NA,NA,2.29,1.49,2.31,1.93,NA,NA,NA,NA,NA,NA,NA,NA
2006-11-17T17:30:00Z,2006-11-18T03:40:08Z,NA,NA,NA,NA,1.61,2.38,1.96,2.11,NA,NA,NA,NA,NA,NA,NA,NA
2006-11-17T18:00:00Z,2006-11-18T04:10:08Z,NA,NA,NA,NA,1.99,2.04,1.91,1.72,NA,NA,NA,NA,NA,NA,NA,NA
2006-11-17T18:30:00Z,2006-11-18T04:40:08Z,NA,NA,NA,NA,1.33,2.53,1.97,1.5,NA,NA,NA,NA,NA,NA,NA,NA
2006-11-17T19:00:00Z,2006-11-18T05:10:08Z,NA,NA,NA,NA,2.29,1.15,2.13,1.56,NA,NA,NA,NA,NA,NA,NA,NA
2006-11-17T19:30:00Z,2006-11-18T05:40:08Z,NA,NA,NA,NA,2.04,1.15,1.87,1.66,NA,NA,NA,NA,NA,NA,NA,NA
2006-11-17T20:00:00Z,2006-11-18T06:10:08Z,NA,NA,NA,NA,1.59,2.81,1.77,1.46,NA,NA,NA,NA,NA,NA,NA,NA
2006-11-17T20:30:00Z,2006-11-18T06:40:08Z,NA,NA,NA,NA,2.25,1.15,1.99,1.56,NA,NA,NA,NA,NA,NA,NA,NA
2006-11-17T21:00:00Z,2006-11-18T07:10:08Z,NA,NA,NA,NA,1.24,2.04,1.91,1.52,NA,NA,NA,NA,NA,NA,NA,NA
2006-11-17T21:30:00Z,2006-11-18T07:40:08Z,NA,NA,NA,NA,1.52,1.15,1.25,1.77,NA,NA,NA,NA,NA,NA,NA,NA
2006-11-17T22:00:00Z,2006-11-18T08:10:08Z,NA,NA,NA,NA,1.92,1.15,2.96,2.54,NA,NA,NA,NA,NA,NA,NA,NA
2006-11-17T22:30:00Z,2006-11-18T08:40:08Z,NA,NA,NA,NA,2.24,1.39,4.03,2.93,NA,NA,NA,NA,NA,NA,NA,NA
2006-11-17T23:00:00Z,2006-11-18T09:10:08Z,NA,NA,NA,NA,1.27,2.21,7.02,3.43,NA,NA,NA,NA,NA,NA,NA,NA
2006-11-17T23:30:00Z,2006-11-18T09:40:08Z,NA,NA,NA,NA,1.6,1.16,9.85,4.31,NA,NA,NA,NA,NA,NA,NA,NA
2006-11-18T00:00:00Z,2006-11-18T10:10:08Z,NA,NA,NA,NA,1.24,1.16,10.46,4.05,NA,NA,NA,NA,NA,NA,NA,NA
2006-11-18T00:30:00Z,2006-11-18T10:40:08Z,NA,NA,NA,NA,1.46,1.64,9.46,4.34,NA,NA,NA,NA,NA,NA,NA,NA
2006-11-18T01:00:00Z,2006-11-18T11:10:08Z,NA,NA,NA,NA,3.82,1.73,10.05,4.02,NA,NA,NA,NA,NA,NA,NA,NA
2006-11-18T01:30:00Z,2006-11-18T11:40:08Z,NA,NA,NA,NA,6.51,3.74,10.07,3.64,NA,NA,NA,NA,NA,NA,NA,NA
2006-11-18T02:00:00Z,2006-11-18T12:10:08Z,NA,NA,NA,NA,8.88,4.1,11.35,4.09,NA,NA,NA,NA,NA,NA,NA,NA
2006-11-18T02:30:00Z,2006-11-18T12:40:08Z,NA,NA,NA,NA,11.31,4.47,10.83,4.18,NA,NA,NA,NA,NA,NA,NA,NA
2006-11-18T03:00:00Z,2006-11-18T13:10:08Z,NA,NA,NA,NA,11.82,4.34,11.25,3.57,NA,NA,NA,NA,NA,NA,NA,NA
