TIMESTAMP,solar_TIMESTAMP,GUF_NOU_PET_Qro_Js_1,GUF_NOU_PET_Qro_Js_2,GUF_NOU_PET_Dgu_Js_3,GUF_NOU_PET_Dgu_Js_4,GUF_NOU_PET_Dgu_Js_5,GUF_NOU_PET_Lal_Js_6,GUF_NOU_PET_Lal_Js_7,GUF_NOU_PET_Sru_Js_8,GUF_NOU_PET_Lpo_Js_9,GUF_NOU_PET_Lro_Js_10,GUF_NOU_PET_Qtr_Js_11,GUF_NOU_PET_Qtr_Js_12,GUF_NOU_PET_Qro_Js_13,GUF_NOU_PET_Dgu_Js_14,GUF_NOU_PET_Dgu_Js_15,GUF_NOU_PET_Ggl_Js_16,GUF_NOU_PET_Lpo_Js_17,GUF_NOU_PET_Eco_Js_18,GUF_NOU_PET_Eco_Js_19,GUF_NOU_PET_Eco_Js_20,GUF_NOU_PET_Lal_Js_21,GUF_NOU_PET_Vam_Js_22
2015-09-15T17:00:00Z,2015-09-15T13:35:39Z,12.487181880000001,4.0179402600000005,16.95110339,17.51129033,NA,8.35929044,5.10042723,2.87842882,3.3803582800000003,11.849733500000001,7.490894830000001,10.069520540000001,9.35453667,0.06946826,14.14190295,5.71568091,12.29421619,7.24070761,8.97983642,5.94115183,11.572101140000001,13.58002214
2015-09-15T17:30:00Z,2015-09-15T14:05:39Z,11.3626468,3.5630042000000004,15.109079840000001,16.16094486,NA,7.837267160000001,4.56201541,2.48145565,3.1088982300000003,11.36734594,7.369626520000001,9.61687552,8.91927968,0.16403662000000002,12.800903120000001,5.51731949,11.70170227,6.849492100000001,8.63280565,5.86943365,10.46939175,12.398968850000001
2015-09-15T18:00:00Z,2015-09-15T14:35:39Z,12.159236570000001,3.9406515100000004,16.71275255,17.235068390000002,NA,7.96613448,4.77433743,2.5462222900000002,3.4495202000000003,11.687588380000001,7.86071405,9.917331110000001,9.65107403,0.11476791,13.912388980000001,5.71568091,12.445171270000001,6.849492100000001,9.09716043,5.94115183,12.065069800000002,12.89680991
2015-09-15T18:30:00Z,2015-09-15T15:05:39Z,9.72141208,2.85112594,13.0020828,14.637781920000002,NA,6.84454559,3.85022495,2.35359694,2.84569829,10.742730380000001,6.548132800000001,9.03135676,7.287816150000001,0.16403662000000002,10.36262969,4.39175572,10.16176663,5.82747565,7.6349724,5.378462600000001,8.31550017,10.085617220000001
2015-09-15T19:00:00Z,2015-09-15T15:35:39Z,9.72141208,2.45146705,12.023508660000001,13.677641650000002,NA,6.14309347,3.0050031600000002,2.35359694,2.84569829,10.589817400000001,6.3220336800000005,8.74612757,6.17255883,0.16403662000000002,9.98559123,3.6178548700000004,10.16176663,5.30213367,7.421790570000001,5.039429640000001,9.003234879999999,9.375591830000001
2015-09-15T19:30:00Z,2015-09-15T16:05:39Z,10.7485748,2.9889097400000004,13.0020828,15.134163580000001,NA,6.48931444,3.37107287,2.04373747,3.3117160900000004,11.052423400000002,7.13005637,9.17583864,7.4173129200000005,0.11476791,11.54294606,4.39175572,11.848152740000002,5.82747565,8.40551654,5.72718927,10.77781423,10.525814930000001
2015-09-15T20:00:00Z,2015-09-15T16:35:39Z,10.008873130000001,2.6487315000000002,11.833457760000002,14.637781920000002,NA,6.48931444,3.1861327100000003,1.9237249200000002,3.1759869500000004,10.589817400000001,6.66259961,8.88812306,6.4127257,0.11476791,10.55416966,3.7847530700000003,10.84588553,5.131909650000001,6.902021080000001,5.24169571,9.574837800000001,9.79810844
2015-09-15T20:30:00Z,2015-09-15T17:05:39Z,9.02314713,2.25933298,10.031349630000001,13.21335531,NA,6.14309347,3.09509261,1.80597364,2.9762685700000002,9.84416253,5.989884620000001,8.46581205,4.71339821,0.16403662000000002,9.25510442,2.82613984,8.99368976,4.31654491,5.26956757,4.7099255200000005,7.52800031,8.69412361
2015-09-15T21:00:00Z,2015-09-15T17:35:39Z,6.38713432,1.8905137,6.77396338,10.235703090000001,NA,5.58562762,2.8276696900000005,2.6774297700000003,3.58940748,8.44341773,4.74258671,7.13533746,3.14708596,0.51661179,6.6260043,1.90233489,6.884190340000001,2.9939240700000003,3.83244234,3.7178774,5.07290153,7.2902591900000004
2015-09-15T21:30:00Z,2015-09-15T18:05:39Z,3.35824328,0.6763934300000001,2.67776058,4.80565112,NA,3.23142017,1.33265903,1.6904977800000003,3.24359262,5.09924201,2.15666329,4.8041459600000005,1.05075958,0.6508914,3.01184301,1.0432591800000002,4.05159012,1.56664243,1.98671135,2.2024369900000003,1.9115898800000002,4.9448187
2015-09-15T22:00:00Z,2015-09-15T18:35:39Z,2.2118036,0.33930229,1.3736460400000001,2.8383621000000003,NA,2.2435536500000004,1.2636951300000001,1.14802909,2.46631008,2.66335634,1.2012094700000002,3.50491424,0.5145768300000001,0.51661179,1.53747413,0.6708693700000001,2.75813447,0.89361248,1.22135502,1.54854058,0.8355361600000001,3.78528468
2015-09-15T22:30:00Z,2015-09-15T19:05:39Z,1.56182375,0.19291049000000002,0.79127057,2.00064137,NA,1.7958903700000002,1.1957499900000002,0.6231754300000001,2.22364553,1.52767376,0.9007550900000001,2.7848976100000002,0.35819619,0.4522859000000001,0.8087681800000001,0.47760753,2.0419735500000002,0.5332769700000001,0.85540156,1.2068486,0.49908031,3.16592611
2015-09-15T23:00:00Z,2015-09-15T19:35:39Z,1.1674715100000002,0.12697965,0.41418116,1.43608237,NA,1.51484305,1.12883563,0.45348962000000004,1.9318986100000002,0.9432646200000001,0.57172153,2.2035302600000004,0.26148734,0.38996885000000003,0.46162745000000005,0.38700277000000005,1.58297389,0.33273620000000004,0.6157812800000001,0.8896885800000001,0.34748063,2.5082490400000004
2015-09-15T23:30:00Z,2015-09-15T20:05:39Z,0.8640476500000001,0.06745009,0.19850349,1.09119992,NA,1.2480704200000001,1.12883563,0.41308134,1.8188267900000001,0.54472776,0.37402515000000003,1.74141025,0.26148734,0.32979063000000003,0.27748636000000004,0.30089014000000003,1.21806513,0.18920325000000002,0.43867775000000003,0.6690822500000001,0.2536993,2.12417904
2015-09-16T00:00:00Z,2015-09-15T20:35:39Z,0.69377735,0.040874640000000004,0.10524374000000002,0.8500438300000002,NA,1.1201905,1.0629655500000001,0.26052036,1.70784432,0.34280014000000003,0.23932436,1.3823139,0.21572422000000002,0.27191693,0.1673779,0.25967957,0.99005113,0.12454787,0.35557386,0.53096829,0.16681248,1.76097105
2015-09-16T00:30:00Z,2015-09-15T21:05:39Z,0.53309874,0.017388110000000002,0.06371771000000001,0.6981592700000001,NA,1.0576634200000001,0.9981549700000001,0.26052036,1.5989664000000001,0.20651229000000002,0.15740008000000003,1.1126370700000001,0.21572422000000002,0.21656574000000003,0.11709919,0.21981493,0.82746944,0.06616281,0.27654382000000005,0.43251533999999997,0.16681248,1.55319431
2015-09-16T01:00:00Z,2015-09-15T21:35:39Z,0.43177037,0.017388110000000002,0.027080260000000002,0.5539080700000001,NA,0.9960954200000001,0.9981549700000001,0.15719738000000003,1.5453223100000002,0.12474729000000001,0.11931277000000001,0.92110544,0.21572422000000002,0.16403662000000002,0.03011395,0.21981493,0.67252672,0.040095900000000004,0.20209350000000004,0.30882413000000003,0.12643184999999998,1.35317802
2015-09-16T01:30:00Z,2015-09-15T22:05:39Z,0.33554489,0,0.027080260000000002,0.41795802000000004,NA,0.9355013100000001,0.8717829200000001,0.15719738000000003,1.4922116300000001,0.052899520000000005,0.08354028000000001,0.6809260100000001,0.21572422000000002,0.16403662000000002,0,0.18141124,0.52575879,0.0170574,0.133002,0.25060281,0.12643184999999998,1.16110673
2015-09-16T02:00:00Z,2015-09-15T22:35:39Z,0.28952296,0.017388110000000002,0.027080260000000002,0.35339179000000004,NA,0.8758977099999999,0.8717829200000001,0.19042455000000003,1.4922116300000001,0.02249222,0.05060456,0.51313217,0.17191015,0.16403662000000002,0.03011395,0.18141124,0.38794745,0,0.10085169000000001,0.19512251000000003,0.12643184999999998,0.91783019
2015-09-16T02:30:00Z,2015-09-15T23:05:39Z,0.28952296,0.017388110000000002,0.06371771000000001,0.29131996,NA,0.8173033000000001,0.8102626100000001,0.22489911,1.4922116300000001,0.052899520000000005,0.02151845,0.40775817,0.17191015,0.11476791,0.03011395,0.14461884,0.30162172,0,0.07063739000000001,0.1685192,0.12643184999999998,0.7454818900000001
2015-09-16T03:00:00Z,2015-09-15T23:35:39Z,0.24567044999999998,0.01735079,0.14946072,0.12375596,NA,0.25578122,0.47027882,0.06716012,0.61241604,0.12441525,0.02146355,0.3571974,0.023744790000000002,0.02961553,0,0.04685529,0.14567003,0,0.10062578,0.07159865,0,0.58397575
2015-09-16T03:30:00Z,2015-09-16T00:05:39Z,0.2027033,0.01735079,0.14946072,0.07489297,NA,0.21102716,0.36533193,0.15855773,0.56960732,0.12441525,0.02146355,0.3571974,0.023744790000000002,0.02961553,0.07087550000000001,0.04685529,0.11043847000000001,0,0.07047945,0.050175630000000006,0.023040690000000003,0.53167672
2015-09-16T04:00:00Z,2015-09-16T00:36:01Z,0.2027033,0.01735079,0.14946072,0.03181601,NA,0.21102716,0.31516485,0.19207533000000002,0.56960732,0.12441525,0.02146355,0.3571974,0.023744790000000002,0,0.1673779,0.01992725,0.11043847000000001,0,0.07047945,0.050175630000000006,0.023040690000000003,0.48054356000000004
2015-09-16T04:30:00Z,2015-09-16T01:06:01Z,0.16155589,0.01735079,0.14946072,0.03181601,NA,0.16817533,0.26667252,0.22685219,0.56960732,0.16414605000000002,0,0.3571974,0.023744790000000002,0,0.1673779,0.01992725,0.07733878,0,0.04270708,0.030420360000000004,0.023040690000000003,0.38197272000000004
2015-09-16T05:00:00Z,2015-09-16T01:36:01Z,0.16155589,0.01735079,0.14946072,0.03181601,NA,0.16817533,0.21999212,0.2627868,0.56960732,0.16414605000000002,0.02146355,0.3571974,0,0,0.1673779,0.01992725,0.07733878,0,0.04270708,0.030420360000000004,0.023040690000000003,0.38197272000000004
2015-09-16T05:30:00Z,2015-09-16T02:06:01Z,0.16155589,0.01735079,0.14946072,0.03181601,NA,0.16817533,0.17530342000000002,0.29979879000000004,0.52753907,0.16414605000000002,0.02146355,0.3571974,0,0,0.22098919000000003,0.01992725,0.04685529,0,0.04270708,0.030420360000000004,0.023040690000000003,0.33465754000000003
2015-09-16T06:00:00Z,2015-09-16T02:36:01Z,0.12245622,0.01735079,0.10459525000000001,0.03181601,NA,0.12746251,0.13285261,0.29979879000000004,0.52753907,0.16414605000000002,0.02146355,0.30816319000000003,0,0,0.22098919000000003,0.01992725,0.04685529,0.0170574,0.04270708,0.030420360000000004,0.023040690000000003,0.28875896
2015-09-16T06:30:00Z,2015-09-16T03:06:01Z,0.12245622,0,0.10459525000000001,0,NA,0.12746251,0.13285261,0.29979879000000004,0.52753907,0.16414605000000002,0.02146355,0.30816319000000003,0,0,0.1673779,0,0.01992725,0.0170574,0.04270708,0.01294679,0.023040690000000003,0.20163833000000003
2015-09-16T07:00:00Z,2015-09-16T03:36:01Z,0.08573655000000001,0.01735079,0.06332607,0,NA,0.08923391000000001,0.0563209,0.15855773,0.52753907,0.16414605000000002,0.05047518,0.3571974,0,0,0.1673779,0,0.01992725,0,0.04270708,0.01294679,0.023040690000000003,0.20163833000000003
2015-09-16T07:30:00Z,2015-09-16T04:06:01Z,0.08573655000000001,0.01735079,0.06332607,0,NA,0.08923391000000001,0.02394363,0.04069923,0.56960732,0.12441525,0.05047518,0.30816319000000003,0,0.02961553,0.11709919,0,0.01992725,0,0.01816621,0.030420360000000004,0.023040690000000003,0.20163833000000003
2015-09-16T08:00:00Z,2015-09-16T04:36:01Z,0.051932110000000004,0.01735079,0.02691423,0,NA,0.05404585,0.02394363,0.01731362,0.56960732,0.08710518,0.08332626,0.1714351,0,0.06969927000000001,0.11709919,0,0.01992725,0,0.01816621,0.030420360000000004,0.023040690000000003,0.16070892000000003
2015-09-16T08:30:00Z,2015-09-16T05:06:01Z,0.022081760000000002,0.040786760000000005,0.02691423,0,NA,0.02297855,0.02394363,0,0.52753907,0.05275933000000001,0.08332626,0.09095579000000001,0,0.06969927000000001,0.07087550000000001,0,0.01992725,0,0.01816621,0.01294679,0.023040690000000003,0.12181559
2015-09-16T09:00:00Z,2015-09-16T05:36:01Z,0,0.040786760000000005,0,0,NA,0.02297855,0,0.04069923,0.52753907,0.022432740000000003,0.05047518,0.05508640000000001,0,0.06969927000000001,0.03011395,0,0,0,0,0.01294679,0.023040690000000003,0.08528897
2015-09-16T09:30:00Z,2015-09-16T06:06:01Z,0,0.040786760000000005,0.02691423,0,NA,0.02297855,0,0.01731362,0.52753907,0.022432740000000003,0.05047518,0.023419980000000003,0,0.06969927000000001,0.03011395,0,0,0,0,0.01294679,0.023040690000000003,0.05166158
2015-09-16T10:00:00Z,2015-09-16T06:36:01Z,0,0.040786760000000005,0.02691423,0,NA,0,0,0.06716012,0.48623318,0,0.05047518,0,0,0.11515059000000001,0.03011395,0,0,0,0,0,0.05419231,0.05166158
2015-09-16T10:30:00Z,2015-09-16T07:06:01Z,0.08573655000000001,0.040786760000000005,0.06332607,0,NA,0,0,0.01731362,0.52753907,0.022432740000000003,0.05047518,0.023419980000000003,0.023744790000000002,0.06969927000000001,0.03011395,0,0,0.0170574,0,0,0.05419231,0
