pl_age,pl_azimut_int,pl_bark_thick,pl_code,pl_dbh,pl_height,pl_leaf_area,pl_name,pl_radial_int,pl_remarks,pl_sap_units,pl_sapw_area,pl_sapw_depth,pl_sens_calib,pl_sens_cor_grad,pl_sens_cor_zero,pl_sens_hgt,pl_sens_length,pl_sens_man,pl_sens_meth,pl_sens_timestep,pl_social,pl_species,pl_treatment,si_code,pl_sap_units_orig
NA,No azimuthal correction,6,USA_SIL_OAK_2PR_Qco_Jt_19,18.25,NA,NA,QUCO_336,Sensor-integrated,NA,cm3 cm-2 h-1,68.01097623527527,1.5184,FALSE,No correction,Long time-window zero flow,1.3,20,Ems Brno,TSHB,30,codominant,Quercus coccinea,NA,USA_SIL_OAK_2PR,kg h-1
NA,No azimuthal correction,6,USA_SIL_OAK_2PR_Qmo_Jt_2,15.9,NA,NA,QUPR_277,Sensor-integrated,"also see Schäfer et al 2002, where there was no difference found in azimuth, thus here also no correction applied",cm3 cm-2 h-1,48.4376450315262,1.32288,FALSE,No correction,Long time-window zero flow,1.3,20,Ems Brno,TSHB,30,codominant,Quercus montana,NA,USA_SIL_OAK_2PR,kg h-1
NA,No azimuthal correction,6,USA_SIL_OAK_2PR_Qco_Jt_20,22.1,NA,NA,QUCO_237,Sensor-integrated,NA,cm3 cm-2 h-1,105.0342632889204,1.8387200000000001,FALSE,No correction,Long time-window zero flow,1.3,20,Ems Brno,TSHB,30,codominant,Quercus coccinea,NA,USA_SIL_OAK_2PR,kg h-1
NA,No azimuthal correction,6,USA_SIL_OAK_2PR_Qco_Jt_21,19.1,NA,NA,QUCO_313,Sensor-integrated,NA,cm3 cm-2 h-1,75.88458906811863,1.58912,FALSE,No correction,Long time-window zero flow,1.3,20,Ems Brno,TSHB,30,codominant,Quercus coccinea,NA,USA_SIL_OAK_2PR,kg h-1
NA,No azimuthal correction,32.456140000000005,USA_SIL_OAK_2PR_Pri_Jt_22,35.7,NA,NA,PIRI_369,Sensor-integrated,NA,cm3 cm-2 h-1,532.0311868501931,7.9758640000000005,FALSE,No correction,Long time-window zero flow,1.3,20,Ems Brno,TSHB,30,codominant,Pinus rigida,NA,USA_SIL_OAK_2PR,kg h-1
NA,No azimuthal correction,6,USA_SIL_OAK_2PR_Qmo_Jt_3,16.5,NA,NA,QUPR_284,Sensor-integrated,NA,cm3 cm-2 h-1,53.075521359126355,1.3728,FALSE,No correction,Long time-window zero flow,1.3,20,Ems Brno,TSHB,30,codominant,Quercus montana,NA,USA_SIL_OAK_2PR,kg h-1
NA,No azimuthal correction,6,USA_SIL_OAK_2PR_Qmo_Jt_4,16.5,NA,NA,QUPR_291,Sensor-integrated,NA,cm3 cm-2 h-1,53.075521359126355,1.3728,FALSE,No correction,Long time-window zero flow,1.3,20,Ems Brno,TSHB,30,codominant,Quercus montana,NA,USA_SIL_OAK_2PR,kg h-1
NA,No azimuthal correction,6,USA_SIL_OAK_2PR_Qmo_Jt_5,14.8,NA,NA,QUPR_317,Sensor-integrated,NA,cm3 cm-2 h-1,40.649379447860994,1.23136,FALSE,No correction,Long time-window zero flow,1.3,20,Ems Brno,TSHB,30,codominant,Quercus montana,NA,USA_SIL_OAK_2PR,kg h-1
NA,No azimuthal correction,6,USA_SIL_OAK_2PR_Qmo_Jt_6,17.8,NA,NA,QUPR_285,Sensor-integrated,NA,cm3 cm-2 h-1,63.98907613306536,1.48096,FALSE,No correction,Long time-window zero flow,1.3,20,Ems Brno,TSHB,30,codominant,Quercus montana,NA,USA_SIL_OAK_2PR,kg h-1
NA,No azimuthal correction,6,USA_SIL_OAK_2PR_Qmo_Jt_7,31.6,NA,NA,QUPR_395,Sensor-integrated,NA,cm3 cm-2 h-1,169.56097871280713,2.62912,FALSE,No correction,Long time-window zero flow,1.3,20,Ems Brno,TSHB,30,codominant,Quercus montana,NA,USA_SIL_OAK_2PR,kg h-1
NA,No azimuthal correction,6,USA_SIL_OAK_2PR_Qve_Jt_8,15.8,NA,NA,QUVE_377,Sensor-integrated,NA,cm3 cm-2 h-1,47.69092077510497,1.31456,FALSE,No correction,Long time-window zero flow,1.3,20,Ems Brno,TSHB,30,codominant,Quercus velutina,NA,USA_SIL_OAK_2PR,kg h-1
NA,No azimuthal correction,6,USA_SIL_OAK_2PR_Qve_Jt_9,15.7,NA,NA,QUVE_345,Sensor-integrated,NA,cm3 cm-2 h-1,46.951835395902435,1.3062399999999998,FALSE,No correction,Long time-window zero flow,1.3,20,Ems Brno,TSHB,30,codominant,Quercus velutina,NA,USA_SIL_OAK_2PR,kg h-1
