TIMESTAMP,solar_TIMESTAMP,ta,vpd,sw_in,ppfd_in,precip,swc_shallow,rh,ext_rad
2001-05-23T18:30:00Z,2001-05-23T18:17:35Z,,,,,,,CALCULATED,CALCULATED
2001-05-23T19:00:00Z,2001-05-23T18:47:35Z,,,,,,,CALCULATED,CALCULATED
2001-05-23T19:30:00Z,2001-05-23T19:17:35Z,,,,,,,CALCULATED,CALCULATED
2001-05-23T20:00:00Z,2001-05-23T19:47:35Z,,,,,,,CALCULATED,CALCULATED
2001-05-23T20:30:00Z,2001-05-23T20:17:35Z,,,,,,,CALCULATED,CALCULATED
2001-05-23T21:00:00Z,2001-05-23T20:47:35Z,,,RANGE_WARN,,,,CALCULATED,CALCULATED
2001-05-23T21:30:00Z,2001-05-23T21:17:35Z,,,RANGE_WARN,,,,CALCULATED,CALCULATED
2001-05-23T22:00:00Z,2001-05-23T21:47:35Z,,,RANGE_WARN,,,,CALCULATED,CALCULATED
2001-05-23T22:30:00Z,2001-05-23T22:17:35Z,,,RANGE_WARN,,,,CALCULATED,CALCULATED
2001-05-23T23:00:00Z,2001-05-23T22:47:35Z,,,RANGE_WARN,,,,CALCULATED,CALCULATED
2001-05-23T23:30:00Z,2001-05-23T23:17:35Z,,,RANGE_WARN,,,,CALCULATED,CALCULATED
2001-05-24T00:00:00Z,2001-05-23T23:47:35Z,,,RANGE_WARN,,,,CALCULATED,CALCULATED
2001-05-24T00:30:00Z,2001-05-24T00:17:28Z,,,RANGE_WARN,,,,CALCULATED,CALCULATED
2001-05-24T01:00:00Z,2001-05-24T00:47:28Z,,,RANGE_WARN,,,,CALCULATED,CALCULATED
2001-05-24T01:30:00Z,2001-05-24T01:17:28Z,,,RANGE_WARN,RANGE_WARN,,,CALCULATED,CALCULATED
2001-05-24T02:00:00Z,2001-05-24T01:47:28Z,,,,RANGE_WARN,,,CALCULATED,CALCULATED
2001-05-24T02:30:00Z,2001-05-24T02:17:28Z,,,RANGE_WARN,RANGE_WARN,,,CALCULATED,CALCULATED
2001-05-24T03:00:00Z,2001-05-24T02:47:28Z,,,,RANGE_WARN,,,CALCULATED,CALCULATED
2001-05-24T03:30:00Z,2001-05-24T03:17:28Z,,,,,,,CALCULATED,CALCULATED
2001-05-24T04:00:00Z,2001-05-24T03:47:28Z,,,,,,,CALCULATED,CALCULATED
2001-05-24T04:30:00Z,2001-05-24T04:17:28Z,,,,,,,CALCULATED,CALCULATED
2001-05-24T05:00:00Z,2001-05-24T04:47:28Z,,,,,,,CALCULATED,CALCULATED
2001-05-24T05:30:00Z,2001-05-24T05:17:28Z,,,,,,,CALCULATED,CALCULATED
2001-05-24T06:00:00Z,2001-05-24T05:47:28Z,,,,,,,CALCULATED,CALCULATED
2001-05-24T06:30:00Z,2001-05-24T06:17:28Z,,,,,,,CALCULATED,CALCULATED
2001-05-24T07:00:00Z,2001-05-24T06:47:28Z,,,,,,,CALCULATED,CALCULATED
2001-05-24T07:30:00Z,2001-05-24T07:17:28Z,,,,,,,CALCULATED,CALCULATED
2001-05-24T08:00:00Z,2001-05-24T07:47:28Z,,,,,,,CALCULATED,CALCULATED
2001-05-24T08:30:00Z,2001-05-24T08:17:28Z,,,,,,,CALCULATED,CALCULATED
2001-05-24T09:00:00Z,2001-05-24T08:47:28Z,,,,,OUT_WARN,,CALCULATED,CALCULATED
2001-05-24T09:30:00Z,2001-05-24T09:17:28Z,,,,,OUT_WARN,,CALCULATED,CALCULATED
2001-05-24T10:00:00Z,2001-05-24T09:47:28Z,,,,,,,CALCULATED,CALCULATED
2001-05-24T10:30:00Z,2001-05-24T10:17:28Z,,,,,,,CALCULATED,CALCULATED
2001-05-24T11:00:00Z,2001-05-24T10:47:28Z,,,,,,,CALCULATED,CALCULATED
2001-05-24T11:30:00Z,2001-05-24T11:17:28Z,,,,,OUT_WARN,,CALCULATED,CALCULATED
2001-05-24T12:00:00Z,2001-05-24T11:47:28Z,,,,,,,CALCULATED,CALCULATED
2001-05-24T12:30:00Z,2001-05-24T12:17:28Z,,,,,,,CALCULATED,CALCULATED
2001-05-24T13:00:00Z,2001-05-24T12:47:28Z,,,,,OUT_WARN,,CALCULATED,CALCULATED
2001-05-24T13:30:00Z,2001-05-24T13:17:28Z,,,,,OUT_WARN,,CALCULATED,CALCULATED
2001-05-24T14:00:00Z,2001-05-24T13:47:28Z,,,,,,,CALCULATED,CALCULATED
2001-05-24T14:30:00Z,2001-05-24T14:17:28Z,,,,,,,CALCULATED,CALCULATED
2001-05-24T15:00:00Z,2001-05-24T14:47:28Z,,,,,,,CALCULATED,CALCULATED
2001-05-24T15:30:00Z,2001-05-24T15:17:28Z,,,,,OUT_WARN,,CALCULATED,CALCULATED
2001-05-24T16:00:00Z,2001-05-24T15:47:28Z,,,,,,,CALCULATED,CALCULATED
2001-05-24T16:30:00Z,2001-05-24T16:17:28Z,,,,,,,CALCULATED,CALCULATED
2001-05-24T17:00:00Z,2001-05-24T16:47:28Z,,,,,,,CALCULATED,CALCULATED
2001-05-24T17:30:00Z,2001-05-24T17:17:28Z,,,,,,,CALCULATED,CALCULATED
2001-05-24T18:00:00Z,2001-05-24T17:47:28Z,,,,,,OUT_WARN,CALCULATED,CALCULATED
2001-05-24T18:30:00Z,2001-05-24T18:17:28Z,,,,,,OUT_WARN,CALCULATED,CALCULATED
2001-05-24T19:00:00Z,2001-05-24T18:47:28Z,,,,,,OUT_WARN,CALCULATED,CALCULATED
2001-05-24T19:30:00Z,2001-05-24T19:17:28Z,,,,,,OUT_WARN,CALCULATED,CALCULATED
2001-05-24T20:00:00Z,2001-05-24T19:47:28Z,,,,,,OUT_WARN,CALCULATED,CALCULATED
2001-05-24T20:30:00Z,2001-05-24T20:17:28Z,,,,,,OUT_WARN,CALCULATED,CALCULATED
2001-05-24T21:00:00Z,2001-05-24T20:47:28Z,,,RANGE_WARN,,,OUT_WARN,CALCULATED,CALCULATED
2001-05-24T21:30:00Z,2001-05-24T21:17:28Z,,,RANGE_WARN,,,OUT_WARN,CALCULATED,CALCULATED
2001-05-24T22:00:00Z,2001-05-24T21:47:28Z,,,RANGE_WARN,RANGE_WARN,,OUT_WARN,CALCULATED,CALCULATED
2001-05-24T22:30:00Z,2001-05-24T22:17:28Z,,,,RANGE_WARN,,,CALCULATED,CALCULATED
2001-05-24T23:00:00Z,2001-05-24T22:47:28Z,,,,,,,CALCULATED,CALCULATED
2001-05-24T23:30:00Z,2001-05-24T23:17:28Z,,,,RANGE_WARN,,,CALCULATED,CALCULATED
2001-05-25T00:00:00Z,2001-05-24T23:47:28Z,,,,RANGE_WARN,,,CALCULATED,CALCULATED
2001-05-25T00:30:00Z,2001-05-25T00:17:22Z,,,,RANGE_WARN,,,CALCULATED,CALCULATED
2001-05-25T01:00:00Z,2001-05-25T00:47:22Z,,,,RANGE_WARN,,,CALCULATED,CALCULATED
2001-05-25T01:30:00Z,2001-05-25T01:17:22Z,,,,RANGE_WARN,,,CALCULATED,CALCULATED
2001-05-25T02:00:00Z,2001-05-25T01:47:22Z,,,,RANGE_WARN,,,CALCULATED,CALCULATED
2001-05-25T02:30:00Z,2001-05-25T02:17:22Z,,,,RANGE_WARN,OUT_WARN,,CALCULATED,CALCULATED
2001-05-25T03:00:00Z,2001-05-25T02:47:22Z,,,,RANGE_WARN,OUT_WARN,,CALCULATED,CALCULATED
2001-05-25T03:30:00Z,2001-05-25T03:17:22Z,,,,,OUT_WARN,,CALCULATED,CALCULATED
2001-05-25T04:00:00Z,2001-05-25T03:47:22Z,,,,,OUT_WARN,,CALCULATED,CALCULATED
2001-05-25T04:30:00Z,2001-05-25T04:17:22Z,,,,,,,CALCULATED,CALCULATED
2001-05-25T05:00:00Z,2001-05-25T04:47:22Z,,,,,,,CALCULATED,CALCULATED
2001-05-25T05:30:00Z,2001-05-25T05:17:22Z,,,,,,,CALCULATED,CALCULATED
2001-05-25T06:00:00Z,2001-05-25T05:47:22Z,,,,,,,CALCULATED,CALCULATED
2001-05-25T06:30:00Z,2001-05-25T06:17:22Z,,,,,,,CALCULATED,CALCULATED
2001-05-25T07:00:00Z,2001-05-25T06:47:22Z,,,,,,,CALCULATED,CALCULATED
2001-05-25T07:30:00Z,2001-05-25T07:17:22Z,,,,,,,CALCULATED,CALCULATED
2001-05-25T08:00:00Z,2001-05-25T07:47:22Z,,,,,,,CALCULATED,CALCULATED
2001-05-25T08:30:00Z,2001-05-25T08:17:22Z,,,,,OUT_WARN,,CALCULATED,CALCULATED
2001-05-25T09:00:00Z,2001-05-25T08:47:22Z,,,,,,,CALCULATED,CALCULATED
2001-05-25T09:30:00Z,2001-05-25T09:17:22Z,,,,,,,CALCULATED,CALCULATED
2001-05-25T10:00:00Z,2001-05-25T09:47:22Z,,,,,,,CALCULATED,CALCULATED
2001-05-25T10:30:00Z,2001-05-25T10:17:22Z,,,,,,,CALCULATED,CALCULATED
2001-05-25T11:00:00Z,2001-05-25T10:47:22Z,,,,,,,CALCULATED,CALCULATED
2001-05-25T11:30:00Z,2001-05-25T11:17:22Z,,,,,,,CALCULATED,CALCULATED
2001-05-25T12:00:00Z,2001-05-25T11:47:22Z,,,,,,,CALCULATED,CALCULATED
2001-05-25T12:30:00Z,2001-05-25T12:17:22Z,,,,,,,CALCULATED,CALCULATED
2001-05-25T13:00:00Z,2001-05-25T12:47:22Z,,,,,,,CALCULATED,CALCULATED
2001-05-25T13:30:00Z,2001-05-25T13:17:22Z,,,,,,,CALCULATED,CALCULATED
2001-05-25T14:00:00Z,2001-05-25T13:47:22Z,,,,,,,CALCULATED,CALCULATED
2001-05-25T14:30:00Z,2001-05-25T14:17:22Z,,,,,,,CALCULATED,CALCULATED
2001-05-25T15:00:00Z,2001-05-25T14:47:22Z,,,,,,,CALCULATED,CALCULATED
2001-05-25T15:30:00Z,2001-05-25T15:17:22Z,,,,,,,CALCULATED,CALCULATED
2001-05-25T16:00:00Z,2001-05-25T15:47:22Z,,,,,,,CALCULATED,CALCULATED
2001-05-25T16:30:00Z,2001-05-25T16:17:22Z,,,,,,,CALCULATED,CALCULATED
2001-05-25T17:00:00Z,2001-05-25T16:47:22Z,,,,,,,CALCULATED,CALCULATED
2001-05-25T17:30:00Z,2001-05-25T17:17:22Z,,,,,,,CALCULATED,CALCULATED
2001-05-25T18:00:00Z,2001-05-25T17:47:22Z,,,,,,,CALCULATED,CALCULATED
2001-05-25T18:30:00Z,2001-05-25T18:17:22Z,,,,,,,CALCULATED,CALCULATED
2001-05-25T19:00:00Z,2001-05-25T18:47:22Z,,,,,,,CALCULATED,CALCULATED
2001-05-25T19:30:00Z,2001-05-25T19:17:22Z,,,,,,,CALCULATED,CALCULATED
2001-05-25T20:00:00Z,2001-05-25T19:47:22Z,,,,,,,CALCULATED,CALCULATED
2001-05-25T20:30:00Z,2001-05-25T20:17:22Z,,,,,,,CALCULATED,CALCULATED
2001-05-25T21:00:00Z,2001-05-25T20:47:22Z,,,RANGE_WARN,,,,CALCULATED,CALCULATED
2001-05-25T21:30:00Z,2001-05-25T21:17:22Z,,,RANGE_WARN,,,,CALCULATED,CALCULATED
2001-05-25T22:00:00Z,2001-05-25T21:47:22Z,,,RANGE_WARN,,,,CALCULATED,CALCULATED
2001-05-25T22:30:00Z,2001-05-25T22:17:22Z,,,RANGE_WARN,,,,CALCULATED,CALCULATED
2001-05-25T23:00:00Z,2001-05-25T22:47:22Z,,,RANGE_WARN,,,,CALCULATED,CALCULATED
2001-05-25T23:30:00Z,2001-05-25T23:17:22Z,,,RANGE_WARN,,,,CALCULATED,CALCULATED
2001-05-26T00:00:00Z,2001-05-25T23:47:22Z,,,RANGE_WARN,,,,CALCULATED,CALCULATED
2001-05-26T00:30:00Z,2001-05-26T00:17:15Z,,,RANGE_WARN,,,,CALCULATED,CALCULATED
2001-05-26T01:00:00Z,2001-05-26T00:47:15Z,,,RANGE_WARN,,,,CALCULATED,CALCULATED
2001-05-26T01:30:00Z,2001-05-26T01:17:15Z,,,RANGE_WARN,,,,CALCULATED,CALCULATED
2001-05-26T02:00:00Z,2001-05-26T01:47:15Z,,,RANGE_WARN,,,,CALCULATED,CALCULATED
2001-05-26T02:30:00Z,2001-05-26T02:17:15Z,,,RANGE_WARN,,,,CALCULATED,CALCULATED
2001-05-26T03:00:00Z,2001-05-26T02:47:15Z,,,RANGE_WARN,,,,CALCULATED,CALCULATED
2001-05-26T03:30:00Z,2001-05-26T03:17:15Z,,,,,,,CALCULATED,CALCULATED
2001-05-26T04:00:00Z,2001-05-26T03:47:15Z,,,,,,,CALCULATED,CALCULATED
2001-05-26T04:30:00Z,2001-05-26T04:17:15Z,,,,,,,CALCULATED,CALCULATED
2001-05-26T05:00:00Z,2001-05-26T04:47:15Z,,,,,,,CALCULATED,CALCULATED
2001-05-26T05:30:00Z,2001-05-26T05:17:15Z,,,,,,,CALCULATED,CALCULATED
2001-05-26T06:00:00Z,2001-05-26T05:47:15Z,,,,,,,CALCULATED,CALCULATED
2001-05-26T06:30:00Z,2001-05-26T06:17:15Z,,,,,,,CALCULATED,CALCULATED
2001-05-26T07:00:00Z,2001-05-26T06:47:15Z,,,,,,,CALCULATED,CALCULATED
2001-05-26T07:30:00Z,2001-05-26T07:17:15Z,,,,,,,CALCULATED,CALCULATED
2001-05-26T08:00:00Z,2001-05-26T07:47:15Z,,,,,,,CALCULATED,CALCULATED
2001-05-26T08:30:00Z,2001-05-26T08:17:15Z,,,,,,,CALCULATED,CALCULATED
2001-05-26T09:00:00Z,2001-05-26T08:47:15Z,,,,,OUT_WARN,,CALCULATED,CALCULATED
2001-05-26T09:30:00Z,2001-05-26T09:17:15Z,,,,,,,CALCULATED,CALCULATED
2001-05-26T10:00:00Z,2001-05-26T09:47:15Z,,,,,,,CALCULATED,CALCULATED
2001-05-26T10:30:00Z,2001-05-26T10:17:15Z,,,,,,,CALCULATED,CALCULATED
2001-05-26T11:00:00Z,2001-05-26T10:47:15Z,,,,,OUT_WARN,,CALCULATED,CALCULATED
2001-05-26T11:30:00Z,2001-05-26T11:17:15Z,,,,,OUT_WARN,,CALCULATED,CALCULATED
2001-05-26T12:00:00Z,2001-05-26T11:47:15Z,,,,,OUT_WARN,,CALCULATED,CALCULATED
2001-05-26T12:30:00Z,2001-05-26T12:17:15Z,,,,,,,CALCULATED,CALCULATED
2001-05-26T13:00:00Z,2001-05-26T12:47:15Z,,,,,,,CALCULATED,CALCULATED
2001-05-26T13:30:00Z,2001-05-26T13:17:15Z,,,,,,,CALCULATED,CALCULATED
2001-05-26T14:00:00Z,2001-05-26T13:47:15Z,,,,,,OUT_WARN,CALCULATED,CALCULATED
2001-05-26T14:30:00Z,2001-05-26T14:17:15Z,,,,,,OUT_WARN,CALCULATED,CALCULATED
2001-05-26T15:00:00Z,2001-05-26T14:47:15Z,,,,,,OUT_WARN,CALCULATED,CALCULATED
2001-05-26T15:30:00Z,2001-05-26T15:17:15Z,,,,,,OUT_WARN,CALCULATED,CALCULATED
2001-05-26T16:00:00Z,2001-05-26T15:47:15Z,,,,,,OUT_WARN,CALCULATED,CALCULATED
2001-05-26T16:30:00Z,2001-05-26T16:17:15Z,,,,,,OUT_WARN,CALCULATED,CALCULATED
2001-05-26T17:00:00Z,2001-05-26T16:47:15Z,,,,,,OUT_WARN,CALCULATED,CALCULATED
2001-05-26T17:30:00Z,2001-05-26T17:17:15Z,,,,,,OUT_WARN,CALCULATED,CALCULATED
2001-05-26T18:00:00Z,2001-05-26T17:47:15Z,,,,,,OUT_WARN,CALCULATED,CALCULATED
2001-05-26T18:30:00Z,2001-05-26T18:17:15Z,,,,,,OUT_WARN,CALCULATED,CALCULATED
2001-05-26T19:00:00Z,2001-05-26T18:47:15Z,,,,,,OUT_WARN,CALCULATED,CALCULATED
2001-05-26T19:30:00Z,2001-05-26T19:17:15Z,,,,,,OUT_WARN,CALCULATED,CALCULATED
2001-05-26T20:00:00Z,2001-05-26T19:47:15Z,,,,,OUT_WARN,OUT_WARN,CALCULATED,CALCULATED
2001-05-26T20:30:00Z,2001-05-26T20:17:15Z,,,,,OUT_WARN,,CALCULATED,CALCULATED
2001-05-26T21:00:00Z,2001-05-26T20:47:15Z,,,,RANGE_WARN,OUT_WARN,,CALCULATED,CALCULATED
2001-05-26T21:30:00Z,2001-05-26T21:17:15Z,,,,RANGE_WARN,OUT_WARN,,CALCULATED,CALCULATED
2001-05-26T22:00:00Z,2001-05-26T21:47:15Z,,,,RANGE_WARN,OUT_WARN,,CALCULATED,CALCULATED
2001-05-26T22:30:00Z,2001-05-26T22:17:15Z,,,,RANGE_WARN,OUT_WARN,,CALCULATED,CALCULATED
2001-05-26T23:00:00Z,2001-05-26T22:47:15Z,,,,RANGE_WARN,OUT_WARN,,CALCULATED,CALCULATED
2001-05-26T23:30:00Z,2001-05-26T23:17:15Z,,,,RANGE_WARN,,,CALCULATED,CALCULATED
2001-05-27T00:00:00Z,2001-05-26T23:47:15Z,,,,RANGE_WARN,,,CALCULATED,CALCULATED
2001-05-27T00:30:00Z,2001-05-27T00:17:07Z,,,,RANGE_WARN,,,CALCULATED,CALCULATED
2001-05-27T01:00:00Z,2001-05-27T00:47:07Z,,,,RANGE_WARN,,,CALCULATED,CALCULATED
2001-05-27T01:30:00Z,2001-05-27T01:17:07Z,,,,RANGE_WARN,,,CALCULATED,CALCULATED
2001-05-27T02:00:00Z,2001-05-27T01:47:07Z,,,,RANGE_WARN,,,CALCULATED,CALCULATED
2001-05-27T02:30:00Z,2001-05-27T02:17:07Z,,,,RANGE_WARN,,,CALCULATED,CALCULATED
2001-05-27T03:00:00Z,2001-05-27T02:47:07Z,,,,RANGE_WARN,OUT_WARN,,CALCULATED,CALCULATED
2001-05-27T03:30:00Z,2001-05-27T03:17:07Z,,,,,OUT_WARN,,CALCULATED,CALCULATED
2001-05-27T04:00:00Z,2001-05-27T03:47:07Z,,,,,,,CALCULATED,CALCULATED
2001-05-27T04:30:00Z,2001-05-27T04:17:07Z,,,,,,,CALCULATED,CALCULATED
2001-05-27T05:00:00Z,2001-05-27T04:47:07Z,,,,,OUT_WARN,,CALCULATED,CALCULATED
2001-05-27T05:30:00Z,2001-05-27T05:17:07Z,,,,,,,CALCULATED,CALCULATED
2001-05-27T06:00:00Z,2001-05-27T05:47:07Z,,,,,OUT_WARN,,CALCULATED,CALCULATED
2001-05-27T06:30:00Z,2001-05-27T06:17:07Z,,,,,,,CALCULATED,CALCULATED
2001-05-27T07:00:00Z,2001-05-27T06:47:07Z,,,,,OUT_WARN,,CALCULATED,CALCULATED
2001-05-27T07:30:00Z,2001-05-27T07:17:07Z,,,,,,,CALCULATED,CALCULATED
2001-05-27T08:00:00Z,2001-05-27T07:47:07Z,,,,,OUT_WARN,,CALCULATED,CALCULATED
2001-05-27T08:30:00Z,2001-05-27T08:17:07Z,,,,,,,CALCULATED,CALCULATED
2001-05-27T09:00:00Z,2001-05-27T08:47:07Z,,,,,OUT_WARN,,CALCULATED,CALCULATED
2001-05-27T09:30:00Z,2001-05-27T09:17:07Z,,,,,OUT_WARN,,CALCULATED,CALCULATED
2001-05-27T10:00:00Z,2001-05-27T09:47:07Z,,,,,OUT_WARN,,CALCULATED,CALCULATED
2001-05-27T10:30:00Z,2001-05-27T10:17:07Z,,,,,OUT_WARN,,CALCULATED,CALCULATED
2001-05-27T11:00:00Z,2001-05-27T10:47:07Z,,,,,OUT_WARN,,CALCULATED,CALCULATED
2001-05-27T11:30:00Z,2001-05-27T11:17:07Z,,,,,,,CALCULATED,CALCULATED
2001-05-27T12:00:00Z,2001-05-27T11:47:07Z,,,,,OUT_WARN,,CALCULATED,CALCULATED
2001-05-27T12:30:00Z,2001-05-27T12:17:07Z,,,,,OUT_WARN,,CALCULATED,CALCULATED
2001-05-27T13:00:00Z,2001-05-27T12:47:07Z,,,,,OUT_WARN,,CALCULATED,CALCULATED
2001-05-27T13:30:00Z,2001-05-27T13:17:07Z,,,,,OUT_WARN,,CALCULATED,CALCULATED
2001-05-27T14:00:00Z,2001-05-27T13:47:07Z,,,,,,,CALCULATED,CALCULATED
2001-05-27T14:30:00Z,2001-05-27T14:17:07Z,,,,,,,CALCULATED,CALCULATED
2001-05-27T15:00:00Z,2001-05-27T14:47:07Z,,,,,,,CALCULATED,CALCULATED
2001-05-27T15:30:00Z,2001-05-27T15:17:07Z,,,,,,,CALCULATED,CALCULATED
2001-05-27T16:00:00Z,2001-05-27T15:47:07Z,,,,,,,CALCULATED,CALCULATED
2001-05-27T16:30:00Z,2001-05-27T16:17:07Z,,,,,,,CALCULATED,CALCULATED
2001-05-27T17:00:00Z,2001-05-27T16:47:07Z,,,,,,,CALCULATED,CALCULATED
2001-05-27T17:30:00Z,2001-05-27T17:17:07Z,,,,,,,CALCULATED,CALCULATED
2001-05-27T18:00:00Z,2001-05-27T17:47:07Z,,,,,,,CALCULATED,CALCULATED
2001-05-27T18:30:00Z,2001-05-27T18:17:07Z,,,,,,,CALCULATED,CALCULATED
2001-05-27T19:00:00Z,2001-05-27T18:47:07Z,,,,,,,CALCULATED,CALCULATED
2001-05-27T19:30:00Z,2001-05-27T19:17:07Z,,,,,,,CALCULATED,CALCULATED
2001-05-27T20:00:00Z,2001-05-27T19:47:07Z,,,,,OUT_WARN,,CALCULATED,CALCULATED
2001-05-27T20:30:00Z,2001-05-27T20:17:07Z,,,,,,,CALCULATED,CALCULATED
2001-05-27T21:00:00Z,2001-05-27T20:47:07Z,,,,,,,CALCULATED,CALCULATED
2001-05-27T21:30:00Z,2001-05-27T21:17:07Z,,,RANGE_WARN,,,,CALCULATED,CALCULATED
2001-05-27T22:00:00Z,2001-05-27T21:47:07Z,,,RANGE_WARN,,,,CALCULATED,CALCULATED
2001-05-27T22:30:00Z,2001-05-27T22:17:07Z,,,,,OUT_WARN,,CALCULATED,CALCULATED
2001-05-27T23:00:00Z,2001-05-27T22:47:07Z,,,RANGE_WARN,,,,CALCULATED,CALCULATED
2001-05-27T23:30:00Z,2001-05-27T23:17:07Z,,,RANGE_WARN,,,,CALCULATED,CALCULATED
2001-05-28T00:00:00Z,2001-05-27T23:47:07Z,,,RANGE_WARN,,,,CALCULATED,CALCULATED
2001-05-28T00:30:00Z,2001-05-28T00:17:00Z,,,RANGE_WARN,,,,CALCULATED,CALCULATED
2001-05-28T01:00:00Z,2001-05-28T00:47:00Z,,,RANGE_WARN,,,,CALCULATED,CALCULATED
2001-05-28T01:30:00Z,2001-05-28T01:17:00Z,,,RANGE_WARN,,,,CALCULATED,CALCULATED
2001-05-28T02:00:00Z,2001-05-28T01:47:00Z,,,RANGE_WARN,,OUT_WARN,,CALCULATED,CALCULATED
2001-05-28T02:30:00Z,2001-05-28T02:17:00Z,,,RANGE_WARN,,,,CALCULATED,CALCULATED
2001-05-28T03:00:00Z,2001-05-28T02:47:00Z,,,RANGE_WARN,,,,CALCULATED,CALCULATED
2001-05-28T03:30:00Z,2001-05-28T03:17:00Z,,,,,,,CALCULATED,CALCULATED
2001-05-28T04:00:00Z,2001-05-28T03:47:00Z,,,,,,,CALCULATED,CALCULATED
2001-05-28T04:30:00Z,2001-05-28T04:17:00Z,,,,,,,CALCULATED,CALCULATED
2001-05-28T05:00:00Z,2001-05-28T04:47:00Z,,,,,,,CALCULATED,CALCULATED
2001-05-28T05:30:00Z,2001-05-28T05:17:00Z,,,,,,,CALCULATED,CALCULATED
2001-05-28T06:00:00Z,2001-05-28T05:47:00Z,,,,,,,CALCULATED,CALCULATED
2001-05-28T06:30:00Z,2001-05-28T06:17:00Z,,,,,,,CALCULATED,CALCULATED
2001-05-28T07:00:00Z,2001-05-28T06:47:00Z,,,,,,,CALCULATED,CALCULATED
2001-05-28T07:30:00Z,2001-05-28T07:17:00Z,,,,,,,CALCULATED,CALCULATED
2001-05-28T08:00:00Z,2001-05-28T07:47:00Z,,,,,,,CALCULATED,CALCULATED
2001-05-28T08:30:00Z,2001-05-28T08:17:00Z,,,,,,,CALCULATED,CALCULATED
2001-05-28T09:00:00Z,2001-05-28T08:47:00Z,,,,,OUT_WARN,,CALCULATED,CALCULATED
2001-05-28T09:30:00Z,2001-05-28T09:17:00Z,,,,,OUT_WARN,,CALCULATED,CALCULATED
2001-05-28T10:00:00Z,2001-05-28T09:47:00Z,,,,,,,CALCULATED,CALCULATED
2001-05-28T10:30:00Z,2001-05-28T10:17:00Z,,,,,OUT_WARN,,CALCULATED,CALCULATED
2001-05-28T11:00:00Z,2001-05-28T10:47:00Z,,,,,,,CALCULATED,CALCULATED
2001-05-28T11:30:00Z,2001-05-28T11:17:00Z,,,,,,,CALCULATED,CALCULATED
2001-05-28T12:00:00Z,2001-05-28T11:47:00Z,,,,,,,CALCULATED,CALCULATED
2001-05-28T12:30:00Z,2001-05-28T12:17:00Z,,,,,,,CALCULATED,CALCULATED
2001-05-28T13:00:00Z,2001-05-28T12:47:00Z,,,,,,,CALCULATED,CALCULATED
2001-05-28T13:30:00Z,2001-05-28T13:17:00Z,,,,,,,CALCULATED,CALCULATED
2001-05-28T14:00:00Z,2001-05-28T13:47:00Z,,,,,,,CALCULATED,CALCULATED
2001-05-28T14:30:00Z,2001-05-28T14:17:00Z,,,,,,,CALCULATED,CALCULATED
2001-05-28T15:00:00Z,2001-05-28T14:47:00Z,,,,,,,CALCULATED,CALCULATED
2001-05-28T15:30:00Z,2001-05-28T15:17:00Z,,,,,,,CALCULATED,CALCULATED
2001-05-28T16:00:00Z,2001-05-28T15:47:00Z,,,,,,,CALCULATED,CALCULATED
2001-05-28T16:30:00Z,2001-05-28T16:17:00Z,,,,,,,CALCULATED,CALCULATED
2001-05-28T17:00:00Z,2001-05-28T16:47:00Z,,,,,OUT_WARN,,CALCULATED,CALCULATED
2001-05-28T17:30:00Z,2001-05-28T17:17:00Z,,,,,,,CALCULATED,CALCULATED
2001-05-28T18:00:00Z,2001-05-28T17:47:00Z,,,,,OUT_WARN,,CALCULATED,CALCULATED
2001-05-28T18:30:00Z,2001-05-28T18:17:00Z,,,,,OUT_WARN,,CALCULATED,CALCULATED
2001-05-28T19:00:00Z,2001-05-28T18:47:00Z,,,,,OUT_WARN,,CALCULATED,CALCULATED
2001-05-28T19:30:00Z,2001-05-28T19:17:00Z,,,,,,,CALCULATED,CALCULATED
2001-05-28T20:00:00Z,2001-05-28T19:47:00Z,,,,,OUT_WARN,,CALCULATED,CALCULATED
2001-05-28T20:30:00Z,2001-05-28T20:17:00Z,,,,,,,CALCULATED,CALCULATED
2001-05-28T21:00:00Z,2001-05-28T20:47:00Z,,,,RANGE_WARN,,,CALCULATED,CALCULATED
2001-05-28T21:30:00Z,2001-05-28T21:17:00Z,,,,RANGE_WARN,OUT_WARN,,CALCULATED,CALCULATED
2001-05-28T22:00:00Z,2001-05-28T21:47:00Z,,,,RANGE_WARN,OUT_WARN,,CALCULATED,CALCULATED
2001-05-28T22:30:00Z,2001-05-28T22:17:00Z,,,,RANGE_WARN,,,CALCULATED,CALCULATED
2001-05-28T23:00:00Z,2001-05-28T22:47:00Z,,,,RANGE_WARN,OUT_WARN,,CALCULATED,CALCULATED
2001-05-28T23:30:00Z,2001-05-28T23:17:00Z,,,,RANGE_WARN,,,CALCULATED,CALCULATED
2001-05-29T00:00:00Z,2001-05-28T23:47:00Z,,,,RANGE_WARN,,,CALCULATED,CALCULATED
2001-05-29T00:30:00Z,2001-05-29T00:16:51Z,,,,RANGE_WARN,,,CALCULATED,CALCULATED
2001-05-29T01:00:00Z,2001-05-29T00:46:51Z,,,,RANGE_WARN,,,CALCULATED,CALCULATED
2001-05-29T01:30:00Z,2001-05-29T01:16:51Z,,,,RANGE_WARN,,,CALCULATED,CALCULATED
2001-05-29T02:00:00Z,2001-05-29T01:46:51Z,,,,RANGE_WARN,,,CALCULATED,CALCULATED
